# event_ticker=KXATPMATCH-26APR25UGOCOB
# final_score=6-7(7) 6-1 6-4
# score_resolution=7-6 1-6 4-6
# match_winner=Flavio Cobolli
# fav_player=Camilo Ugo Carabelli
# dog_player=Flavio Cobolli
# kalshi_date=2026-04-25
timestamp,Camilo Ugo Carabelli,Flavio Cobolli
2026-04-25T03:08:00Z,,69.00
2026-04-25T03:15:00Z,33.00,69.00
2026-04-25T03:19:00Z,33.00,69.00
2026-04-25T03:27:00Z,33.00,69.00
2026-04-25T03:49:00Z,33.00,69.00
2026-04-25T03:50:00Z,33.00,69.00
2026-04-25T03:56:00Z,32.00,69.00
2026-04-25T04:03:00Z,32.00,69.00
2026-04-25T04:11:00Z,32.00,69.00
2026-04-25T04:33:00Z,32.00,69.00
2026-04-25T04:42:00Z,32.00,69.00
2026-04-25T04:43:00Z,32.00,69.00
2026-04-25T05:13:00Z,32.00,68.00
2026-04-25T05:22:00Z,32.00,68.00
2026-04-25T05:24:00Z,32.00,68.30
2026-04-25T05:30:00Z,32.00,69.00
2026-04-25T05:37:00Z,31.21,69.00
2026-04-25T05:47:00Z,33.00,69.00
2026-04-25T05:49:00Z,33.00,69.00
2026-04-25T05:50:00Z,33.00,69.00
2026-04-25T05:51:00Z,33.00,69.00
2026-04-25T05:56:00Z,33.00,69.00
2026-04-25T06:00:00Z,33.00,69.00
2026-04-25T06:06:00Z,33.00,69.00
2026-04-25T06:13:00Z,33.00,69.00
2026-04-25T06:20:00Z,33.00,69.00
2026-04-25T06:27:00Z,33.00,69.00
2026-04-25T06:39:00Z,33.00,69.00
2026-04-25T06:47:00Z,33.00,68.00
2026-04-25T06:49:00Z,33.00,68.00
2026-04-25T06:54:00Z,33.00,68.00
2026-04-25T07:03:00Z,33.00,67.00
2026-04-25T07:06:00Z,33.00,68.00
2026-04-25T07:17:00Z,33.00,68.00
2026-04-25T07:22:00Z,33.00,68.00
2026-04-25T07:26:00Z,33.00,68.00
2026-04-25T07:28:00Z,33.00,68.00
2026-04-25T07:34:00Z,33.00,68.00
2026-04-25T07:37:00Z,33.00,68.00
2026-04-25T07:38:00Z,33.00,68.00
2026-04-25T07:39:00Z,33.00,68.00
2026-04-25T07:40:00Z,31.00,68.00
2026-04-25T08:02:00Z,33.00,68.00
2026-04-25T08:06:00Z,33.00,68.00
2026-04-25T08:12:00Z,33.00,68.00
2026-04-25T08:41:00Z,33.00,68.00
2026-04-25T08:43:00Z,33.00,68.00
2026-04-25T08:46:00Z,33.00,68.00
2026-04-25T08:58:00Z,33.00,68.00
2026-04-25T09:09:00Z,33.00,68.00
2026-04-25T09:33:00Z,33.00,68.00
2026-04-25T09:57:00Z,33.00,68.00
2026-04-25T09:59:00Z,33.00,68.00
2026-04-25T10:03:00Z,33.00,68.00
2026-04-25T10:05:00Z,33.00,68.00
2026-04-25T10:07:00Z,33.00,68.00
2026-04-25T10:10:00Z,33.00,68.00
2026-04-25T10:12:00Z,33.00,68.00
2026-04-25T10:30:00Z,33.00,68.00
2026-04-25T10:40:00Z,33.00,68.00
2026-04-25T11:06:00Z,33.00,68.00
2026-04-25T11:13:00Z,33.00,68.00
2026-04-25T11:15:00Z,33.00,68.00
2026-04-25T11:22:00Z,33.00,68.00
2026-04-25T11:27:00Z,33.00,68.00
2026-04-25T11:31:00Z,33.00,68.00
2026-04-25T11:44:00Z,33.00,68.00
2026-04-25T11:45:00Z,33.00,68.00
2026-04-25T11:53:00Z,33.00,68.00
2026-04-25T11:55:00Z,33.00,68.00
2026-04-25T11:57:00Z,33.00,68.00
2026-04-25T12:00:00Z,33.00,68.00
2026-04-25T12:03:00Z,33.00,68.00
2026-04-25T12:05:00Z,33.00,68.00
2026-04-25T12:08:00Z,33.00,68.00
2026-04-25T12:16:00Z,33.00,68.00
2026-04-25T12:18:00Z,33.00,68.00
2026-04-25T12:20:00Z,33.00,68.00
2026-04-25T12:22:00Z,33.00,68.00
2026-04-25T12:23:00Z,33.00,68.00
2026-04-25T12:24:00Z,33.00,68.00
2026-04-25T12:25:00Z,33.00,68.00
2026-04-25T12:29:00Z,33.00,68.00
2026-04-25T12:31:00Z,33.00,68.00
2026-04-25T12:32:00Z,33.00,68.00
2026-04-25T12:37:00Z,33.00,68.00
2026-04-25T12:40:00Z,33.00,68.00
2026-04-25T12:44:00Z,33.00,68.00
2026-04-25T12:45:00Z,33.00,68.36
2026-04-25T12:46:00Z,33.00,70.00
2026-04-25T12:49:00Z,33.00,70.00
2026-04-25T12:52:00Z,33.00,70.00
2026-04-25T12:53:00Z,33.00,70.00
2026-04-25T12:56:00Z,33.00,70.00
2026-04-25T12:57:00Z,33.00,70.00
2026-04-25T12:59:00Z,33.00,70.00
2026-04-25T13:02:00Z,33.00,69.00
2026-04-25T13:03:00Z,33.00,69.00
2026-04-25T13:07:00Z,33.00,69.00
2026-04-25T13:09:00Z,33.00,69.00
2026-04-25T13:11:00Z,33.00,69.00
2026-04-25T13:14:00Z,33.00,69.00
2026-04-25T13:15:00Z,33.00,69.00
2026-04-25T13:16:00Z,33.00,69.00
2026-04-25T13:19:00Z,33.00,70.00
2026-04-25T13:20:00Z,33.00,69.00
2026-04-25T13:22:00Z,32.00,69.00
2026-04-25T13:23:00Z,32.00,69.00
2026-04-25T13:24:00Z,32.00,69.00
2026-04-25T13:29:00Z,32.00,69.00
2026-04-25T13:30:00Z,32.00,69.00
2026-04-25T13:31:00Z,32.00,69.00
2026-04-25T13:32:00Z,32.00,69.00
2026-04-25T13:35:00Z,32.00,69.00
2026-04-25T13:39:00Z,32.00,69.00
2026-04-25T13:43:00Z,32.00,69.00
2026-04-25T13:44:00Z,32.00,69.00
2026-04-25T13:47:00Z,32.00,69.00
2026-04-25T13:48:00Z,32.00,69.00
2026-04-25T13:49:00Z,32.00,69.00
2026-04-25T13:50:00Z,32.00,69.00
2026-04-25T13:52:00Z,32.00,69.00
2026-04-25T13:54:00Z,32.00,69.00
2026-04-25T13:55:00Z,32.00,69.00
2026-04-25T13:56:00Z,31.00,69.00
2026-04-25T13:59:00Z,32.00,69.00
2026-04-25T14:00:00Z,32.00,69.00
2026-04-25T14:01:00Z,32.00,69.00
2026-04-25T14:02:00Z,32.00,69.00
2026-04-25T14:04:00Z,31.00,69.00
2026-04-25T14:05:00Z,31.00,69.00
2026-04-25T14:06:00Z,31.00,68.00
2026-04-25T14:09:00Z,32.00,69.00
2026-04-25T14:10:00Z,32.00,68.00
2026-04-25T14:11:00Z,32.00,69.00
2026-04-25T14:12:00Z,32.00,69.00
2026-04-25T14:13:00Z,32.00,69.00
2026-04-25T14:14:00Z,32.00,69.00
2026-04-25T14:15:00Z,32.00,69.00
2026-04-25T14:16:00Z,32.00,69.00
2026-04-25T14:17:00Z,32.00,69.00
2026-04-25T14:19:00Z,32.00,69.00
2026-04-25T14:20:00Z,32.00,69.00
2026-04-25T14:21:00Z,32.00,69.00
2026-04-25T14:22:00Z,32.00,69.00
2026-04-25T14:23:00Z,32.00,69.00
2026-04-25T14:24:00Z,32.00,69.00
2026-04-25T14:25:00Z,32.00,69.00
2026-04-25T14:26:00Z,32.00,70.00
2026-04-25T14:28:00Z,32.00,70.00
2026-04-25T14:29:00Z,32.00,69.35
2026-04-25T14:30:00Z,32.00,69.00
2026-04-25T14:31:00Z,32.00,69.00
2026-04-25T14:32:00Z,32.00,69.00
2026-04-25T14:33:00Z,32.00,69.00
2026-04-25T14:34:00Z,32.00,69.00
2026-04-25T14:35:00Z,32.00,69.00
2026-04-25T14:36:00Z,32.00,69.00
2026-04-25T14:37:00Z,32.00,69.80
2026-04-25T14:40:00Z,32.00,69.00
2026-04-25T14:41:00Z,32.00,70.00
2026-04-25T14:42:00Z,32.00,70.00
2026-04-25T14:43:00Z,32.00,70.00
2026-04-25T14:44:00Z,32.00,69.21
2026-04-25T14:45:00Z,32.00,70.00
2026-04-25T14:46:00Z,32.00,70.00
2026-04-25T14:47:00Z,32.00,70.00
2026-04-25T14:48:00Z,32.00,69.00
2026-04-25T14:49:00Z,32.00,69.00
2026-04-25T14:50:00Z,32.00,69.00
2026-04-25T14:51:00Z,32.00,69.81
2026-04-25T14:52:00Z,27.84,72.41
2026-04-25T14:53:00Z,29.08,70.12
2026-04-25T14:54:00Z,32.92,67.62
2026-04-25T14:55:00Z,34.04,66.61
2026-04-25T14:56:00Z,37.56,64.15
2026-04-25T14:57:00Z,36.94,64.05
2026-04-25T14:58:00Z,34.90,65.81
2026-04-25T14:59:00Z,33.71,67.99
2026-04-25T15:00:00Z,34.42,65.19
2026-04-25T15:01:00Z,37.28,64.97
2026-04-25T15:02:00Z,39.00,61.99
2026-04-25T15:03:00Z,41.34,60.66
2026-04-25T15:04:00Z,39.93,61.37
2026-04-25T15:05:00Z,37.13,62.12
2026-04-25T15:06:00Z,35.50,64.99
2026-04-25T15:07:00Z,34.87,66.68
2026-04-25T15:08:00Z,35.40,66.45
2026-04-25T15:09:00Z,32.57,68.95
2026-04-25T15:10:00Z,29.36,73.41
2026-04-25T15:11:00Z,33.63,67.45
2026-04-25T15:12:00Z,35.65,65.00
2026-04-25T15:13:00Z,37.40,64.81
2026-04-25T15:14:00Z,38.48,61.62
2026-04-25T15:15:00Z,35.23,66.25
2026-04-25T15:16:00Z,37.30,66.16
2026-04-25T15:17:00Z,33.91,67.43
2026-04-25T15:18:00Z,36.60,64.48
2026-04-25T15:19:00Z,38.32,62.83
2026-04-25T15:20:00Z,39.92,61.00
2026-04-25T15:21:00Z,38.47,61.16
2026-04-25T15:22:00Z,40.82,62.07
2026-04-25T15:23:00Z,42.06,57.68
2026-04-25T15:24:00Z,38.14,62.82
2026-04-25T15:25:00Z,39.39,63.18
2026-04-25T15:26:00Z,39.64,60.94
2026-04-25T15:27:00Z,41.38,59.08
2026-04-25T15:28:00Z,41.99,59.00
2026-04-25T15:29:00Z,43.69,57.10
2026-04-25T15:30:00Z,49.84,49.89
2026-04-25T15:31:00Z,53.49,48.67
2026-04-25T15:32:00Z,45.16,55.53
2026-04-25T15:33:00Z,40.44,60.62
2026-04-25T15:34:00Z,42.84,58.72
2026-04-25T15:35:00Z,41.17,59.91
2026-04-25T15:36:00Z,44.15,56.46
2026-04-25T15:37:00Z,44.77,55.98
2026-04-25T15:38:00Z,42.65,57.68
2026-04-25T15:39:00Z,39.28,61.25
2026-04-25T15:40:00Z,39.85,59.11
2026-04-25T15:41:00Z,40.70,61.70
2026-04-25T15:42:00Z,35.86,64.65
2026-04-25T15:43:00Z,41.30,58.85
2026-04-25T15:44:00Z,53.02,48.18
2026-04-25T15:45:00Z,49.57,50.62
2026-04-25T15:46:00Z,47.23,48.59
2026-04-25T15:47:00Z,42.48,60.74
2026-04-25T15:48:00Z,51.33,50.59
2026-04-25T15:49:00Z,38.12,61.24
2026-04-25T15:50:00Z,44.34,57.51
2026-04-25T15:51:00Z,52.16,47.29
2026-04-25T15:52:00Z,61.33,38.79
2026-04-25T15:53:00Z,61.15,38.92
2026-04-25T15:54:00Z,60.64,38.99
2026-04-25T15:55:00Z,61.60,38.22
2026-04-25T15:56:00Z,61.70,38.94
2026-04-25T15:57:00Z,57.83,42.43
2026-04-25T15:58:00Z,57.74,41.97
2026-04-25T15:59:00Z,55.24,46.51
2026-04-25T16:00:00Z,48.07,51.63
2026-04-25T16:01:00Z,54.80,47.58
2026-04-25T16:02:00Z,58.44,44.51
2026-04-25T16:03:00Z,58.22,42.17
2026-04-25T16:04:00Z,57.52,43.30
2026-04-25T16:05:00Z,56.48,44.22
2026-04-25T16:06:00Z,55.83,44.99
2026-04-25T16:07:00Z,53.22,46.24
2026-04-25T16:08:00Z,56.30,45.29
2026-04-25T16:09:00Z,51.78,51.73
2026-04-25T16:10:00Z,52.37,49.84
2026-04-25T16:11:00Z,45.50,54.01
2026-04-25T16:12:00Z,36.13,65.79
2026-04-25T16:13:00Z,36.17,64.39
2026-04-25T16:14:00Z,36.30,64.05
2026-04-25T16:15:00Z,36.52,64.34
2026-04-25T16:16:00Z,35.82,65.17
2026-04-25T16:17:00Z,34.37,64.94
2026-04-25T16:18:00Z,34.51,65.13
2026-04-25T16:19:00Z,33.38,66.07
2026-04-25T16:20:00Z,32.95,68.22
2026-04-25T16:21:00Z,30.62,69.93
2026-04-25T16:22:00Z,28.65,71.76
2026-04-25T16:23:00Z,28.31,71.85
2026-04-25T16:24:00Z,28.87,71.13
2026-04-25T16:25:00Z,29.68,70.49
2026-04-25T16:26:00Z,30.72,70.35
2026-04-25T16:27:00Z,30.75,69.74
2026-04-25T16:28:00Z,30.99,70.33
2026-04-25T16:29:00Z,30.78,70.61
2026-04-25T16:30:00Z,29.96,71.05
2026-04-25T16:31:00Z,28.24,73.94
2026-04-25T16:32:00Z,28.94,71.69
2026-04-25T16:33:00Z,25.05,74.76
2026-04-25T16:34:00Z,27.69,70.43
2026-04-25T16:35:00Z,23.06,75.27
2026-04-25T16:36:00Z,30.02,71.97
2026-04-25T16:37:00Z,33.16,67.52
2026-04-25T16:38:00Z,32.72,67.91
2026-04-25T16:39:00Z,30.74,69.50
2026-04-25T16:40:00Z,29.42,71.40
2026-04-25T16:41:00Z,26.23,72.81
2026-04-25T16:42:00Z,25.51,74.02
2026-04-25T16:43:00Z,30.11,70.10
2026-04-25T16:44:00Z,31.10,69.22
2026-04-25T16:45:00Z,33.75,66.83
2026-04-25T16:46:00Z,34.41,66.86
2026-04-25T16:47:00Z,34.94,66.79
2026-04-25T16:48:00Z,38.59,66.13
2026-04-25T16:49:00Z,33.87,66.60
2026-04-25T16:50:00Z,30.29,70.65
2026-04-25T16:51:00Z,32.73,67.27
2026-04-25T16:52:00Z,36.65,63.61
2026-04-25T16:53:00Z,35.73,65.59
2026-04-25T16:54:00Z,30.98,68.85
2026-04-25T16:55:00Z,31.40,70.19
2026-04-25T16:56:00Z,31.69,71.66
2026-04-25T16:57:00Z,22.31,79.55
2026-04-25T16:58:00Z,11.02,90.13
2026-04-25T16:59:00Z,9.72,91.12
2026-04-25T17:00:00Z,6.46,94.45
2026-04-25T17:01:00Z,4.95,95.16
2026-04-25T17:02:00Z,5.47,93.88
2026-04-25T17:03:00Z,5.84,94.11
2026-04-25T17:04:00Z,5.75,94.31
2026-04-25T17:05:00Z,6.85,93.48
2026-04-25T17:06:00Z,7.08,92.04
2026-04-25T17:07:00Z,5.97,94.96
2026-04-25T17:08:00Z,7.58,92.91
2026-04-25T17:09:00Z,3.58,95.66
2026-04-25T17:10:00Z,3.05,96.81
2026-04-25T17:11:00Z,2.18,97.48
2026-04-25T17:12:00Z,2.37,98.42
2026-04-25T17:13:00Z,2.93,97.84
2026-04-25T17:14:00Z,4.50,95.85
2026-04-25T17:15:00Z,4.38,95.61
2026-04-25T17:16:00Z,2.82,98.00
2026-04-25T17:17:00Z,3.50,98.87
2026-04-25T17:18:00Z,1.76,98.72
2026-04-25T17:19:00Z,1.00,99.00
2026-04-25T17:20:00Z,1.00,99.00
2026-04-25T17:21:00Z,1.00,99.00
2026-04-25T17:22:00Z,1.00,99.00
2026-04-25T17:23:00Z,1.00,99.00
