# event_ticker=KXATPCHALLENGERMATCH-26MAY27MAYPAN
# final_score=3-6 7-6(3) 6-3
# score_resolution=3-6 7-6 6-3
# match_winner=Semen Pankin
# fav_player=Semen Pankin
# dog_player=Harold Mayot
# kalshi_date=2026-05-27
timestamp,Harold Mayot,Semen Pankin
2026-05-27T05:41:00Z,75.00,28.00
2026-05-27T05:46:00Z,75.00,28.00
2026-05-27T05:48:00Z,74.75,28.00
2026-05-27T05:49:00Z,73.00,28.00
2026-05-27T05:51:00Z,73.00,28.91
2026-05-27T05:54:00Z,74.00,28.91
2026-05-27T06:02:00Z,74.00,28.91
2026-05-27T06:03:00Z,75.00,28.91
2026-05-27T06:08:00Z,74.00,28.91
2026-05-27T06:09:00Z,74.00,28.91
2026-05-27T06:14:00Z,73.00,29.00
2026-05-27T06:15:00Z,73.00,29.00
2026-05-27T06:16:00Z,74.85,29.00
2026-05-27T06:19:00Z,75.00,29.00
2026-05-27T06:23:00Z,75.00,28.00
2026-05-27T06:30:00Z,75.00,28.00
2026-05-27T06:31:00Z,75.00,28.00
2026-05-27T06:33:00Z,75.00,29.00
2026-05-27T06:40:00Z,75.00,29.00
2026-05-27T06:45:00Z,74.00,29.00
2026-05-27T06:56:00Z,73.00,29.00
2026-05-27T06:58:00Z,74.00,29.00
2026-05-27T07:00:00Z,75.00,29.00
2026-05-27T07:01:00Z,75.00,29.00
2026-05-27T07:03:00Z,75.00,29.00
2026-05-27T07:08:00Z,75.00,29.00
2026-05-27T07:11:00Z,75.00,29.00
2026-05-27T07:14:00Z,75.00,29.00
2026-05-27T07:23:00Z,75.00,29.00
2026-05-27T07:25:00Z,75.00,29.00
2026-05-27T07:28:00Z,75.00,29.00
2026-05-27T07:30:00Z,75.00,29.00
2026-05-27T07:34:00Z,75.00,29.00
2026-05-27T07:39:00Z,75.00,29.00
2026-05-27T07:41:00Z,75.00,29.00
2026-05-27T07:42:00Z,75.00,29.00
2026-05-27T07:43:00Z,75.00,29.00
2026-05-27T07:50:00Z,75.00,28.00
2026-05-27T07:53:00Z,75.00,28.00
2026-05-27T07:56:00Z,75.00,28.00
2026-05-27T07:59:00Z,74.00,28.00
2026-05-27T08:02:00Z,74.00,32.58
2026-05-27T08:04:00Z,74.00,31.93
2026-05-27T08:06:00Z,74.00,29.14
2026-05-27T08:08:00Z,75.00,29.14
2026-05-27T08:09:00Z,79.36,22.33
2026-05-27T08:10:00Z,68.63,21.56
2026-05-27T08:11:00Z,81.15,17.43
2026-05-27T08:12:00Z,75.60,22.24
2026-05-27T08:13:00Z,70.83,27.06
2026-05-27T08:14:00Z,72.77,27.92
2026-05-27T08:15:00Z,73.42,27.18
2026-05-27T08:16:00Z,75.23,26.00
2026-05-27T08:17:00Z,79.66,23.00
2026-05-27T08:18:00Z,83.51,15.98
2026-05-27T08:19:00Z,86.51,15.00
2026-05-27T08:20:00Z,81.87,15.76
2026-05-27T08:21:00Z,81.87,16.00
2026-05-27T08:22:00Z,83.77,15.00
2026-05-27T08:23:00Z,79.08,17.88
2026-05-27T08:24:00Z,83.47,15.96
2026-05-27T08:25:00Z,85.00,15.86
2026-05-27T08:26:00Z,84.22,16.33
2026-05-27T08:27:00Z,82.44,15.97
2026-05-27T08:28:00Z,85.00,16.00
2026-05-27T08:29:00Z,83.68,16.00
2026-05-27T08:30:00Z,83.68,15.15
2026-05-27T08:31:00Z,86.00,15.00
2026-05-27T08:32:00Z,84.92,11.54
2026-05-27T08:33:00Z,87.00,14.69
2026-05-27T08:34:00Z,84.19,14.89
2026-05-27T08:35:00Z,85.00,14.17
2026-05-27T08:36:00Z,83.31,15.00
2026-05-27T08:37:00Z,84.00,15.00
2026-05-27T08:38:00Z,85.00,16.18
2026-05-27T08:39:00Z,79.76,18.90
2026-05-27T08:40:00Z,79.46,21.39
2026-05-27T08:41:00Z,81.87,21.71
2026-05-27T08:42:00Z,84.00,18.15
2026-05-27T08:43:00Z,85.00,15.00
2026-05-27T08:44:00Z,84.22,15.00
2026-05-27T08:45:00Z,84.06,14.73
2026-05-27T08:46:00Z,85.00,15.00
2026-05-27T08:47:00Z,85.97,14.00
2026-05-27T08:48:00Z,86.08,12.92
2026-05-27T08:49:00Z,85.20,13.31
2026-05-27T08:50:00Z,85.25,14.94
2026-05-27T08:51:00Z,88.48,13.52
2026-05-27T08:52:00Z,89.00,12.63
2026-05-27T08:53:00Z,89.00,12.63
2026-05-27T08:54:00Z,89.00,12.00
2026-05-27T08:55:00Z,89.11,12.08
2026-05-27T08:56:00Z,88.83,13.41
2026-05-27T08:57:00Z,90.93,12.24
2026-05-27T08:58:00Z,88.53,8.69
2026-05-27T08:59:00Z,88.59,10.00
2026-05-27T09:00:00Z,89.82,10.41
2026-05-27T09:01:00Z,86.68,12.65
2026-05-27T09:02:00Z,90.69,11.00
2026-05-27T09:03:00Z,91.00,11.00
2026-05-27T09:04:00Z,92.05,7.03
2026-05-27T09:05:00Z,91.49,9.86
2026-05-27T09:06:00Z,89.82,10.89
2026-05-27T09:07:00Z,90.00,11.81
2026-05-27T09:08:00Z,90.17,8.95
2026-05-27T09:09:00Z,90.44,9.88
2026-05-27T09:10:00Z,90.29,10.96
2026-05-27T09:11:00Z,91.00,10.78
2026-05-27T09:12:00Z,90.98,9.00
2026-05-27T09:13:00Z,89.60,11.80
2026-05-27T09:14:00Z,88.14,13.44
2026-05-27T09:15:00Z,88.00,13.67
2026-05-27T09:16:00Z,89.00,11.06
2026-05-27T09:17:00Z,89.61,12.00
2026-05-27T09:18:00Z,90.00,11.00
2026-05-27T09:19:00Z,90.00,10.46
2026-05-27T09:20:00Z,87.88,12.54
2026-05-27T09:21:00Z,84.91,15.49
2026-05-27T09:22:00Z,84.52,10.96
2026-05-27T09:23:00Z,82.00,17.33
2026-05-27T09:24:00Z,84.08,13.00
2026-05-27T09:25:00Z,88.69,11.00
2026-05-27T09:26:00Z,88.00,10.74
2026-05-27T09:27:00Z,88.65,11.21
2026-05-27T09:28:00Z,88.00,14.80
2026-05-27T09:29:00Z,86.01,15.53
2026-05-27T09:30:00Z,84.54,15.92
2026-05-27T09:31:00Z,80.99,18.70
2026-05-27T09:32:00Z,74.60,24.69
2026-05-27T09:33:00Z,64.99,32.43
2026-05-27T09:34:00Z,66.57,36.34
2026-05-27T09:35:00Z,66.23,33.86
2026-05-27T09:36:00Z,65.00,37.66
2026-05-27T09:37:00Z,70.25,35.56
2026-05-27T09:38:00Z,72.42,29.99
2026-05-27T09:39:00Z,70.40,26.11
2026-05-27T09:40:00Z,81.12,17.67
2026-05-27T09:41:00Z,79.68,21.17
2026-05-27T09:42:00Z,82.09,19.47
2026-05-27T09:43:00Z,81.38,21.21
2026-05-27T09:44:00Z,77.27,22.15
2026-05-27T09:45:00Z,76.01,18.84
2026-05-27T09:46:00Z,79.75,21.61
2026-05-27T09:47:00Z,66.92,29.55
2026-05-27T09:48:00Z,63.07,36.47
2026-05-27T09:49:00Z,61.72,36.22
2026-05-27T09:50:00Z,62.66,36.00
2026-05-27T09:51:00Z,66.30,32.35
2026-05-27T09:52:00Z,70.32,29.07
2026-05-27T09:53:00Z,64.81,34.91
2026-05-27T09:54:00Z,58.42,39.99
2026-05-27T09:55:00Z,56.30,45.13
2026-05-27T09:56:00Z,49.58,51.44
2026-05-27T09:57:00Z,40.04,54.66
2026-05-27T09:58:00Z,45.58,51.35
2026-05-27T09:59:00Z,55.07,42.94
2026-05-27T10:00:00Z,55.85,40.56
2026-05-27T10:01:00Z,62.63,35.07
2026-05-27T10:02:00Z,72.14,27.62
2026-05-27T10:03:00Z,63.51,34.34
2026-05-27T10:04:00Z,55.23,43.60
2026-05-27T10:05:00Z,55.74,44.82
2026-05-27T10:06:00Z,52.95,45.29
2026-05-27T10:07:00Z,51.87,55.38
2026-05-27T10:08:00Z,26.46,73.78
2026-05-27T10:09:00Z,28.14,66.04
2026-05-27T10:10:00Z,24.42,77.49
2026-05-27T10:11:00Z,14.46,88.65
2026-05-27T10:12:00Z,13.95,82.48
2026-05-27T10:13:00Z,10.80,89.36
2026-05-27T10:14:00Z,14.69,85.72
2026-05-27T10:15:00Z,17.80,80.70
2026-05-27T10:16:00Z,18.14,80.86
2026-05-27T10:17:00Z,21.11,75.20
2026-05-27T10:18:00Z,14.57,87.24
2026-05-27T10:19:00Z,9.21,92.11
2026-05-27T10:20:00Z,10.21,90.66
2026-05-27T10:21:00Z,12.59,86.28
2026-05-27T10:22:00Z,8.46,91.05
2026-05-27T10:23:00Z,5.58,95.35
2026-05-27T10:24:00Z,5.69,96.19
2026-05-27T10:25:00Z,6.85,96.66
2026-05-27T10:26:00Z,1.00,99.00
