# event_ticker=KXATPMATCH-25NOV05SACBUB
# final_score=7-5 3-6 7-5
# score_resolution=5-7 6-3 5-7
# match_winner=Vitaliy Sachko
# fav_player=Alexander Bublik
# dog_player=Vitaliy Sachko
# kalshi_date=2025-11-05
timestamp,Alexander Bublik,Vitaliy Sachko
2025-11-05T15:40:00Z,87.00,14.00
2025-11-05T15:43:00Z,87.00,14.00
2025-11-05T15:45:00Z,87.00,14.00
2025-11-05T15:52:00Z,87.00,14.00
2025-11-05T15:54:00Z,87.00,14.00
2025-11-05T15:56:00Z,87.00,14.00
2025-11-05T15:59:00Z,87.00,13.00
2025-11-05T16:02:00Z,87.00,13.00
2025-11-05T16:07:00Z,87.00,14.00
2025-11-05T16:09:00Z,87.00,14.00
2025-11-05T16:11:00Z,87.00,14.00
2025-11-05T16:17:00Z,87.00,14.00
2025-11-05T16:18:00Z,87.00,14.00
2025-11-05T16:24:00Z,87.00,14.00
2025-11-05T16:25:00Z,87.00,14.00
2025-11-05T16:28:00Z,87.00,14.00
2025-11-05T16:29:00Z,87.00,14.00
2025-11-05T16:35:00Z,87.00,14.09
2025-11-05T16:38:00Z,87.00,14.09
2025-11-05T16:39:00Z,87.00,15.00
2025-11-05T16:40:00Z,87.00,15.00
2025-11-05T16:41:00Z,87.00,15.00
2025-11-05T16:43:00Z,87.00,15.00
2025-11-05T16:46:00Z,87.00,15.00
2025-11-05T16:48:00Z,87.00,15.00
2025-11-05T16:49:00Z,87.00,15.00
2025-11-05T16:50:00Z,87.00,15.00
2025-11-05T16:52:00Z,86.05,14.16
2025-11-05T16:53:00Z,86.05,15.00
2025-11-05T16:54:00Z,86.00,15.00
2025-11-05T16:55:00Z,86.00,15.00
2025-11-05T16:56:00Z,85.00,15.00
2025-11-05T16:57:00Z,85.00,15.00
2025-11-05T16:58:00Z,86.00,15.23
2025-11-05T16:59:00Z,86.00,15.63
2025-11-05T17:00:00Z,86.00,16.00
2025-11-05T17:01:00Z,86.00,15.00
2025-11-05T17:03:00Z,87.00,15.00
2025-11-05T17:04:00Z,88.00,15.00
2025-11-05T17:05:00Z,88.00,15.00
2025-11-05T17:06:00Z,88.00,15.00
2025-11-05T17:08:00Z,87.00,15.00
2025-11-05T17:10:00Z,87.00,15.32
2025-11-05T17:11:00Z,87.00,16.00
2025-11-05T17:12:00Z,86.00,15.00
2025-11-05T17:13:00Z,86.00,15.00
2025-11-05T17:14:00Z,86.00,15.00
2025-11-05T17:15:00Z,86.00,15.00
2025-11-05T17:16:00Z,88.41,14.10
2025-11-05T17:17:00Z,90.00,12.63
2025-11-05T17:18:00Z,90.00,11.00
2025-11-05T17:19:00Z,89.00,11.03
2025-11-05T17:20:00Z,89.00,12.00
2025-11-05T17:21:00Z,87.97,13.00
2025-11-05T17:22:00Z,86.00,13.99
2025-11-05T17:23:00Z,86.00,12.00
2025-11-05T17:24:00Z,86.00,10.94
2025-11-05T17:25:00Z,88.00,12.01
2025-11-05T17:26:00Z,87.00,13.00
2025-11-05T17:27:00Z,90.00,12.13
2025-11-05T17:28:00Z,88.00,11.46
2025-11-05T17:29:00Z,88.00,11.57
2025-11-05T17:30:00Z,87.00,12.00
2025-11-05T17:31:00Z,90.00,10.48
2025-11-05T17:32:00Z,90.00,11.00
2025-11-05T17:33:00Z,90.02,11.72
2025-11-05T17:34:00Z,91.59,8.32
2025-11-05T17:35:00Z,89.31,11.32
2025-11-05T17:36:00Z,89.00,11.69
2025-11-05T17:37:00Z,89.17,11.23
2025-11-05T17:38:00Z,89.60,11.32
2025-11-05T17:39:00Z,87.10,13.60
2025-11-05T17:40:00Z,88.00,12.16
2025-11-05T17:41:00Z,89.12,10.40
2025-11-05T17:42:00Z,90.00,10.97
2025-11-05T17:43:00Z,89.78,10.40
2025-11-05T17:44:00Z,89.44,10.71
2025-11-05T17:45:00Z,89.80,11.44
2025-11-05T17:46:00Z,89.80,12.76
2025-11-05T17:47:00Z,86.13,12.27
2025-11-05T17:48:00Z,89.00,12.00
2025-11-05T17:49:00Z,89.00,11.93
2025-11-05T17:50:00Z,89.07,9.60
2025-11-05T17:51:00Z,90.07,10.18
2025-11-05T17:52:00Z,91.16,8.16
2025-11-05T17:53:00Z,91.67,7.95
2025-11-05T17:54:00Z,88.99,10.41
2025-11-05T17:55:00Z,90.00,11.03
2025-11-05T17:56:00Z,91.10,10.27
2025-11-05T17:57:00Z,91.10,7.43
2025-11-05T17:58:00Z,91.10,11.58
2025-11-05T17:59:00Z,86.56,14.51
2025-11-05T18:00:00Z,81.75,19.88
2025-11-05T18:01:00Z,75.69,27.47
2025-11-05T18:02:00Z,69.00,31.71
2025-11-05T18:03:00Z,66.63,32.60
2025-11-05T18:04:00Z,61.79,36.84
2025-11-05T18:05:00Z,60.63,34.83
2025-11-05T18:06:00Z,63.00,35.58
2025-11-05T18:07:00Z,63.49,36.18
2025-11-05T18:08:00Z,59.87,39.01
2025-11-05T18:09:00Z,62.04,36.12
2025-11-05T18:10:00Z,66.31,33.58
2025-11-05T18:11:00Z,66.78,34.70
2025-11-05T18:12:00Z,65.71,34.63
2025-11-05T18:13:00Z,61.36,38.02
2025-11-05T18:14:00Z,62.19,37.14
2025-11-05T18:15:00Z,63.00,39.12
2025-11-05T18:16:00Z,62.94,35.20
2025-11-05T18:17:00Z,64.67,35.35
2025-11-05T18:18:00Z,64.32,36.79
2025-11-05T18:19:00Z,63.26,38.75
2025-11-05T18:20:00Z,62.10,36.02
2025-11-05T18:21:00Z,65.48,35.06
2025-11-05T18:22:00Z,64.58,32.24
2025-11-05T18:23:00Z,66.56,32.21
2025-11-05T18:24:00Z,66.00,36.19
2025-11-05T18:25:00Z,62.80,35.38
2025-11-05T18:26:00Z,62.25,38.96
2025-11-05T18:27:00Z,63.86,36.83
2025-11-05T18:28:00Z,64.92,36.17
2025-11-05T18:29:00Z,65.00,36.09
2025-11-05T18:30:00Z,61.42,37.58
2025-11-05T18:31:00Z,63.73,39.67
2025-11-05T18:32:00Z,62.43,40.05
2025-11-05T18:33:00Z,64.63,36.53
2025-11-05T18:34:00Z,65.75,36.04
2025-11-05T18:35:00Z,66.08,35.11
2025-11-05T18:36:00Z,66.55,38.53
2025-11-05T18:37:00Z,64.86,37.21
2025-11-05T18:38:00Z,69.97,31.11
2025-11-05T18:39:00Z,78.36,20.60
2025-11-05T18:40:00Z,81.44,17.50
2025-11-05T18:41:00Z,83.98,15.90
2025-11-05T18:42:00Z,84.61,16.92
2025-11-05T18:43:00Z,81.08,23.07
2025-11-05T18:44:00Z,80.83,20.73
2025-11-05T18:45:00Z,78.17,22.68
2025-11-05T18:46:00Z,77.20,21.60
2025-11-05T18:47:00Z,76.56,25.02
2025-11-05T18:48:00Z,81.11,20.46
2025-11-05T18:49:00Z,83.06,18.39
2025-11-05T18:50:00Z,79.44,22.15
2025-11-05T18:51:00Z,74.21,26.34
2025-11-05T18:52:00Z,75.80,25.77
2025-11-05T18:53:00Z,75.32,24.65
2025-11-05T18:54:00Z,77.43,23.95
2025-11-05T18:55:00Z,79.12,20.76
2025-11-05T18:56:00Z,74.72,24.68
2025-11-05T18:57:00Z,76.01,26.93
2025-11-05T18:58:00Z,74.39,27.06
2025-11-05T18:59:00Z,73.11,28.31
2025-11-05T19:00:00Z,73.47,27.65
2025-11-05T19:01:00Z,73.49,26.52
2025-11-05T19:02:00Z,73.89,27.57
2025-11-05T19:03:00Z,70.84,31.28
2025-11-05T19:04:00Z,72.25,29.28
2025-11-05T19:05:00Z,74.05,25.50
2025-11-05T19:06:00Z,68.97,33.65
2025-11-05T19:07:00Z,71.66,33.15
2025-11-05T19:08:00Z,72.01,28.07
2025-11-05T19:09:00Z,72.60,26.08
2025-11-05T19:10:00Z,72.45,30.64
2025-11-05T19:11:00Z,65.64,37.15
2025-11-05T19:12:00Z,63.53,37.07
2025-11-05T19:13:00Z,63.69,37.34
2025-11-05T19:14:00Z,63.13,36.66
2025-11-05T19:15:00Z,49.88,49.82
2025-11-05T19:16:00Z,42.68,60.57
2025-11-05T19:17:00Z,67.99,32.74
2025-11-05T19:18:00Z,62.04,37.42
2025-11-05T19:19:00Z,57.42,41.59
2025-11-05T19:20:00Z,58.54,43.72
2025-11-05T19:21:00Z,58.37,45.39
2025-11-05T19:22:00Z,57.46,42.64
2025-11-05T19:23:00Z,35.24,67.91
2025-11-05T19:24:00Z,2.91,97.87
2025-11-05T19:25:00Z,1.00,99.00
2025-11-05T19:26:00Z,1.00,99.00
2025-11-05T19:27:00Z,1.00,99.00
