# event_ticker=KXATPCHALLENGERMATCH-26APR16BOLNOG
# final_score=7-6(4) 7-6(5)
# score_resolution=6-7 6-7
# match_winner=Alex Bolt
# fav_player=Rio Noguchi
# dog_player=Alex Bolt
# kalshi_date=2026-04-16
timestamp,Rio Noguchi,Alex Bolt
2026-04-17T00:35:00Z,42.00,58.00
2026-04-17T00:37:00Z,42.00,58.00
2026-04-17T00:38:00Z,42.00,58.00
2026-04-17T00:39:00Z,42.00,58.00
2026-04-17T00:40:00Z,42.00,58.00
2026-04-17T00:41:00Z,42.00,58.00
2026-04-17T00:42:00Z,42.00,58.00
2026-04-17T00:44:00Z,42.00,58.00
2026-04-17T00:45:00Z,42.00,58.00
2026-04-17T00:46:00Z,42.00,58.00
2026-04-17T00:47:00Z,42.00,58.00
2026-04-17T00:49:00Z,42.00,58.00
2026-04-17T00:55:00Z,42.00,59.00
2026-04-17T00:58:00Z,42.00,59.00
2026-04-17T00:59:00Z,42.00,59.00
2026-04-17T01:00:00Z,42.00,59.00
2026-04-17T01:02:00Z,42.00,59.00
2026-04-17T01:03:00Z,42.00,59.00
2026-04-17T01:04:00Z,42.00,59.00
2026-04-17T01:05:00Z,42.00,59.00
2026-04-17T01:06:00Z,42.00,59.00
2026-04-17T01:09:00Z,42.00,59.00
2026-04-17T01:10:00Z,42.00,58.29
2026-04-17T01:12:00Z,42.00,59.00
2026-04-17T01:13:00Z,42.00,59.00
2026-04-17T01:15:00Z,42.00,59.00
2026-04-17T01:17:00Z,42.00,59.00
2026-04-17T01:19:00Z,42.00,58.94
2026-04-17T01:20:00Z,42.00,59.00
2026-04-17T01:21:00Z,42.00,59.00
2026-04-17T01:22:00Z,42.00,59.00
2026-04-17T01:23:00Z,42.00,58.61
2026-04-17T01:25:00Z,42.00,59.00
2026-04-17T01:26:00Z,42.00,59.00
2026-04-17T01:27:00Z,42.00,60.15
2026-04-17T01:28:00Z,42.00,60.76
2026-04-17T01:29:00Z,42.00,60.92
2026-04-17T01:30:00Z,42.00,60.17
2026-04-17T01:31:00Z,42.00,60.79
2026-04-17T01:32:00Z,42.00,61.02
2026-04-17T01:33:00Z,42.00,61.36
2026-04-17T01:34:00Z,41.00,62.00
2026-04-17T01:35:00Z,41.00,62.00
2026-04-17T01:36:00Z,41.00,62.00
2026-04-17T01:37:00Z,41.00,62.00
2026-04-17T01:38:00Z,41.00,62.00
2026-04-17T01:39:00Z,41.00,63.04
2026-04-17T01:40:00Z,41.00,63.00
2026-04-17T01:41:00Z,41.00,62.24
2026-04-17T01:42:00Z,41.00,62.00
2026-04-17T01:43:00Z,41.00,61.01
2026-04-17T01:44:00Z,41.00,60.86
2026-04-17T01:45:00Z,40.00,60.86
2026-04-17T01:46:00Z,40.00,61.00
2026-04-17T01:47:00Z,40.00,61.00
2026-04-17T01:48:00Z,40.00,61.05
2026-04-17T01:49:00Z,40.00,62.00
2026-04-17T01:50:00Z,40.00,60.62
2026-04-17T01:51:00Z,40.00,62.00
2026-04-17T01:52:00Z,40.00,62.00
2026-04-17T01:53:00Z,40.00,62.00
2026-04-17T01:54:00Z,40.00,62.00
2026-04-17T01:55:00Z,40.00,62.00
2026-04-17T01:56:00Z,40.00,62.00
2026-04-17T01:57:00Z,40.00,62.00
2026-04-17T01:58:00Z,40.00,62.00
2026-04-17T01:59:00Z,40.00,62.00
2026-04-17T02:00:00Z,40.00,62.00
2026-04-17T02:01:00Z,40.30,62.00
2026-04-17T02:02:00Z,40.00,62.74
2026-04-17T02:03:00Z,40.00,61.95
2026-04-17T02:04:00Z,39.88,62.59
2026-04-17T02:05:00Z,38.94,62.99
2026-04-17T02:06:00Z,40.12,62.53
2026-04-17T02:07:00Z,40.76,61.98
2026-04-17T02:08:00Z,38.06,63.00
2026-04-17T02:09:00Z,36.30,64.14
2026-04-17T02:10:00Z,35.00,66.00
2026-04-17T02:11:00Z,34.92,67.81
2026-04-17T02:12:00Z,35.82,66.72
2026-04-17T02:13:00Z,32.96,68.09
2026-04-17T02:14:00Z,29.03,70.81
2026-04-17T02:15:00Z,23.66,77.32
2026-04-17T02:16:00Z,27.78,73.25
2026-04-17T02:17:00Z,28.45,72.36
2026-04-17T02:18:00Z,31.39,68.28
2026-04-17T02:19:00Z,34.93,65.91
2026-04-17T02:20:00Z,36.39,66.47
2026-04-17T02:21:00Z,33.66,66.96
2026-04-17T02:22:00Z,29.21,70.23
2026-04-17T02:23:00Z,25.11,75.97
2026-04-17T02:24:00Z,22.26,78.04
2026-04-17T02:25:00Z,23.39,77.11
2026-04-17T02:26:00Z,23.10,78.06
2026-04-17T02:27:00Z,22.32,78.09
2026-04-17T02:28:00Z,22.00,79.17
2026-04-17T02:29:00Z,17.06,81.24
2026-04-17T02:30:00Z,18.43,83.09
2026-04-17T02:31:00Z,18.33,82.70
2026-04-17T02:32:00Z,18.34,81.90
2026-04-17T02:33:00Z,18.97,81.33
2026-04-17T02:34:00Z,20.54,80.41
2026-04-17T02:35:00Z,21.96,78.91
2026-04-17T02:36:00Z,20.87,80.91
2026-04-17T02:37:00Z,19.01,82.84
2026-04-17T02:38:00Z,17.52,83.23
2026-04-17T02:39:00Z,15.98,84.49
2026-04-17T02:40:00Z,16.84,84.01
2026-04-17T02:41:00Z,18.48,83.89
2026-04-17T02:42:00Z,18.07,82.65
2026-04-17T02:43:00Z,18.07,87.40
2026-04-17T02:44:00Z,21.86,80.62
2026-04-17T02:45:00Z,24.85,74.94
2026-04-17T02:46:00Z,24.70,73.45
2026-04-17T02:47:00Z,32.14,70.15
2026-04-17T02:48:00Z,34.91,66.00
2026-04-17T02:49:00Z,36.35,63.75
2026-04-17T02:50:00Z,39.51,61.13
2026-04-17T02:51:00Z,41.23,60.09
2026-04-17T02:52:00Z,38.57,63.45
2026-04-17T02:53:00Z,33.67,66.62
2026-04-17T02:54:00Z,33.03,67.19
2026-04-17T02:55:00Z,35.26,65.97
2026-04-17T02:56:00Z,36.62,66.75
2026-04-17T02:57:00Z,37.20,62.74
2026-04-17T02:58:00Z,36.97,66.29
2026-04-17T02:59:00Z,39.72,61.07
2026-04-17T03:00:00Z,37.57,64.29
2026-04-17T03:01:00Z,35.66,64.95
2026-04-17T03:02:00Z,36.37,64.06
2026-04-17T03:03:00Z,35.34,64.06
2026-04-17T03:04:00Z,40.90,59.87
2026-04-17T03:05:00Z,43.83,58.78
2026-04-17T03:06:00Z,33.35,66.96
2026-04-17T03:07:00Z,20.72,78.25
2026-04-17T03:08:00Z,19.82,80.22
2026-04-17T03:09:00Z,19.85,79.35
2026-04-17T03:10:00Z,21.97,77.47
2026-04-17T03:11:00Z,22.03,79.00
2026-04-17T03:12:00Z,21.49,78.71
2026-04-17T03:13:00Z,20.08,80.55
2026-04-17T03:14:00Z,20.59,79.61
2026-04-17T03:15:00Z,22.18,77.01
2026-04-17T03:16:00Z,23.36,77.05
2026-04-17T03:17:00Z,20.33,79.95
2026-04-17T03:18:00Z,20.81,80.32
2026-04-17T03:19:00Z,20.98,79.82
2026-04-17T03:20:00Z,23.65,77.64
2026-04-17T03:21:00Z,24.16,77.05
2026-04-17T03:22:00Z,21.22,82.05
2026-04-17T03:23:00Z,12.38,89.72
2026-04-17T03:24:00Z,10.53,90.69
2026-04-17T03:25:00Z,11.59,90.00
2026-04-17T03:26:00Z,11.21,89.48
2026-04-17T03:27:00Z,13.79,87.31
2026-04-17T03:28:00Z,9.36,91.22
2026-04-17T03:29:00Z,13.18,85.84
2026-04-17T03:30:00Z,12.75,87.76
2026-04-17T03:31:00Z,8.97,90.44
2026-04-17T03:32:00Z,8.04,92.84
2026-04-17T03:33:00Z,8.16,92.29
2026-04-17T03:34:00Z,10.50,90.33
2026-04-17T03:35:00Z,10.88,90.00
2026-04-17T03:36:00Z,10.24,91.11
2026-04-17T03:37:00Z,7.24,92.82
2026-04-17T03:38:00Z,7.15,94.38
2026-04-17T03:39:00Z,7.33,92.92
2026-04-17T03:40:00Z,8.88,91.99
2026-04-17T03:41:00Z,10.82,89.92
2026-04-17T03:42:00Z,15.71,84.61
2026-04-17T03:43:00Z,22.99,76.49
2026-04-17T03:44:00Z,21.64,78.11
2026-04-17T03:45:00Z,24.60,75.80
2026-04-17T03:46:00Z,28.23,71.49
2026-04-17T03:47:00Z,31.42,70.52
2026-04-17T03:48:00Z,30.50,70.05
2026-04-17T03:49:00Z,24.83,73.03
2026-04-17T03:50:00Z,22.49,77.77
2026-04-17T03:51:00Z,21.21,79.43
2026-04-17T03:52:00Z,20.73,81.53
2026-04-17T03:53:00Z,23.95,78.93
2026-04-17T03:54:00Z,25.14,77.27
2026-04-17T03:55:00Z,22.01,76.35
2026-04-17T03:56:00Z,28.26,72.51
2026-04-17T03:57:00Z,28.32,71.82
2026-04-17T03:58:00Z,27.77,72.36
2026-04-17T03:59:00Z,21.16,77.44
2026-04-17T04:00:00Z,21.07,79.96
2026-04-17T04:01:00Z,27.13,73.45
2026-04-17T04:02:00Z,29.88,72.12
2026-04-17T04:03:00Z,32.21,69.89
2026-04-17T04:04:00Z,22.65,79.00
2026-04-17T04:05:00Z,29.07,75.67
2026-04-17T04:06:00Z,16.70,84.82
2026-04-17T04:07:00Z,5.81,92.06
2026-04-17T04:08:00Z,9.56,91.17
2026-04-17T04:09:00Z,8.60,97.83
2026-04-17T04:10:00Z,8.60,99.00
2026-04-17T04:11:00Z,1.00,99.00
2026-04-17T04:12:00Z,1.00,99.00
