# event_ticker=KXATPMATCH-25OCT05HANDJO
# final_score=4-6 7-5 6-3
# match_winner=Novak Djokovic
# fav_player=Novak Djokovic
# dog_player=Yannick Hanfmann
# kalshi_date=2025-10-05
timestamp,Novak Djokovic,Yannick Hanfmann
2025-10-05T00:48:00Z,,25.00
2025-10-05T00:51:00Z,88.00,22.22
2025-10-05T00:58:00Z,88.00,11.68
2025-10-05T01:13:00Z,90.00,11.68
2025-10-05T01:16:00Z,90.00,13.00
2025-10-05T01:23:00Z,90.00,13.00
2025-10-05T01:39:00Z,90.00,13.00
2025-10-05T01:47:00Z,90.00,12.00
2025-10-05T01:48:00Z,90.00,12.00
2025-10-05T02:00:00Z,88.00,12.00
2025-10-05T02:18:00Z,88.00,12.00
2025-10-05T02:25:00Z,88.00,12.00
2025-10-05T02:26:00Z,88.00,12.00
2025-10-05T02:29:00Z,88.00,12.00
2025-10-05T02:31:00Z,88.00,12.00
2025-10-05T02:34:00Z,88.00,12.00
2025-10-05T02:35:00Z,88.00,12.00
2025-10-05T02:38:00Z,88.00,12.00
2025-10-05T02:54:00Z,89.00,12.00
2025-10-05T02:57:00Z,89.00,12.00
2025-10-05T02:58:00Z,89.00,12.00
2025-10-05T02:59:00Z,89.00,12.00
2025-10-05T03:05:00Z,89.00,12.00
2025-10-05T03:08:00Z,89.00,12.00
2025-10-05T03:11:00Z,89.00,12.00
2025-10-05T03:16:00Z,89.00,12.00
2025-10-05T03:17:00Z,89.00,12.00
2025-10-05T03:20:00Z,89.00,12.00
2025-10-05T03:24:00Z,89.00,12.00
2025-10-05T03:25:00Z,89.00,12.00
2025-10-05T03:29:00Z,89.00,12.00
2025-10-05T03:33:00Z,89.00,12.00
2025-10-05T03:34:00Z,89.00,12.00
2025-10-05T03:39:00Z,89.00,11.00
2025-10-05T03:42:00Z,89.00,12.00
2025-10-05T03:44:00Z,89.00,12.00
2025-10-05T03:49:00Z,89.00,12.00
2025-10-05T03:50:00Z,89.00,12.00
2025-10-05T03:51:00Z,89.00,12.00
2025-10-05T03:53:00Z,89.00,12.00
2025-10-05T03:59:00Z,89.73,12.00
2025-10-05T04:02:00Z,89.73,12.00
2025-10-05T04:05:00Z,89.73,12.00
2025-10-05T04:06:00Z,89.73,12.00
2025-10-05T04:07:00Z,89.73,12.00
2025-10-05T04:08:00Z,90.00,12.00
2025-10-05T04:13:00Z,90.00,12.00
2025-10-05T04:16:00Z,90.00,11.00
2025-10-05T04:25:00Z,90.00,11.00
2025-10-05T04:34:00Z,90.00,12.00
2025-10-05T04:42:00Z,90.00,12.00
2025-10-05T04:55:00Z,90.00,12.00
2025-10-05T05:00:00Z,90.00,11.00
2025-10-05T05:06:00Z,90.00,12.00
2025-10-05T05:10:00Z,90.00,12.00
2025-10-05T05:12:00Z,90.00,12.00
2025-10-05T05:19:00Z,90.00,12.00
2025-10-05T05:25:00Z,90.00,12.00
2025-10-05T05:30:00Z,90.00,12.00
2025-10-05T05:33:00Z,90.00,12.00
2025-10-05T05:37:00Z,90.00,12.00
2025-10-05T05:39:00Z,89.00,12.00
2025-10-05T05:40:00Z,89.00,12.00
2025-10-05T05:42:00Z,89.00,12.00
2025-10-05T05:44:00Z,89.00,12.00
2025-10-05T05:49:00Z,89.00,12.00
2025-10-05T05:50:00Z,90.00,12.00
2025-10-05T05:52:00Z,90.00,12.00
2025-10-05T05:54:00Z,90.00,12.00
2025-10-05T05:55:00Z,90.00,12.00
2025-10-05T05:57:00Z,89.00,12.00
2025-10-05T05:58:00Z,89.00,12.00
2025-10-05T06:00:00Z,89.00,12.00
2025-10-05T06:01:00Z,89.00,12.00
2025-10-05T06:06:00Z,89.00,12.00
2025-10-05T06:09:00Z,89.00,12.00
2025-10-05T06:10:00Z,89.00,12.00
2025-10-05T06:11:00Z,89.00,12.00
2025-10-05T06:14:00Z,89.00,12.00
2025-10-05T06:15:00Z,89.00,12.00
2025-10-05T06:21:00Z,89.00,12.00
2025-10-05T06:22:00Z,89.00,12.00
2025-10-05T06:26:00Z,89.00,12.00
2025-10-05T06:29:00Z,89.00,12.00
2025-10-05T06:38:00Z,89.00,12.00
2025-10-05T06:39:00Z,89.00,12.00
2025-10-05T06:46:00Z,89.00,12.00
2025-10-05T06:50:00Z,89.00,12.00
2025-10-05T06:51:00Z,89.00,12.00
2025-10-05T06:54:00Z,89.00,12.00
2025-10-05T06:55:00Z,89.00,12.00
2025-10-05T06:59:00Z,89.00,12.00
2025-10-05T07:01:00Z,89.00,12.00
2025-10-05T07:04:00Z,89.00,12.00
2025-10-05T07:05:00Z,89.00,12.00
2025-10-05T07:07:00Z,89.00,12.00
2025-10-05T07:09:00Z,89.00,12.00
2025-10-05T07:17:00Z,89.00,12.00
2025-10-05T07:18:00Z,89.00,13.00
2025-10-05T07:20:00Z,89.00,13.00
2025-10-05T07:23:00Z,89.00,13.00
2025-10-05T07:26:00Z,89.00,13.00
2025-10-05T07:29:00Z,89.00,13.00
2025-10-05T07:32:00Z,89.00,13.00
2025-10-05T07:36:00Z,89.00,13.00
2025-10-05T07:46:00Z,89.00,13.00
2025-10-05T07:49:00Z,89.00,13.00
2025-10-05T08:00:00Z,89.00,13.00
2025-10-05T08:04:00Z,89.00,13.00
2025-10-05T08:05:00Z,89.00,13.00
2025-10-05T08:09:00Z,89.00,13.00
2025-10-05T08:12:00Z,89.00,13.00
2025-10-05T08:13:00Z,89.00,13.00
2025-10-05T08:15:00Z,89.00,13.00
2025-10-05T08:16:00Z,89.00,13.00
2025-10-05T08:19:00Z,89.00,13.00
2025-10-05T08:23:00Z,89.00,13.00
2025-10-05T08:25:00Z,89.00,13.00
2025-10-05T08:26:00Z,89.00,13.00
2025-10-05T08:28:00Z,89.00,13.00
2025-10-05T08:29:00Z,89.00,13.00
2025-10-05T08:30:00Z,89.00,13.00
2025-10-05T08:33:00Z,89.00,13.00
2025-10-05T08:35:00Z,89.00,13.00
2025-10-05T08:36:00Z,89.00,13.00
2025-10-05T08:37:00Z,89.00,13.00
2025-10-05T08:40:00Z,89.00,13.00
2025-10-05T08:41:00Z,89.00,13.00
2025-10-05T08:42:00Z,89.00,13.00
2025-10-05T08:49:00Z,89.00,11.00
2025-10-05T08:51:00Z,89.00,11.00
2025-10-05T08:52:00Z,89.00,12.00
2025-10-05T08:53:00Z,89.00,11.00
2025-10-05T08:56:00Z,89.00,12.00
2025-10-05T08:58:00Z,89.00,12.00
2025-10-05T09:01:00Z,89.00,12.00
2025-10-05T09:02:00Z,89.00,12.00
2025-10-05T09:04:00Z,89.00,12.00
2025-10-05T09:07:00Z,89.00,12.00
2025-10-05T09:10:00Z,89.29,12.00
2025-10-05T09:16:00Z,89.29,12.00
2025-10-05T09:17:00Z,89.00,12.00
2025-10-05T09:20:00Z,89.00,12.00
2025-10-05T09:21:00Z,89.00,12.00
2025-10-05T09:24:00Z,89.00,12.00
2025-10-05T09:25:00Z,90.00,12.00
2025-10-05T09:26:00Z,90.24,11.00
2025-10-05T09:27:00Z,90.24,11.00
2025-10-05T09:28:00Z,90.24,11.00
2025-10-05T09:34:00Z,90.00,11.00
2025-10-05T09:35:00Z,90.00,11.00
2025-10-05T10:05:00Z,90.00,11.22
2025-10-05T10:09:00Z,90.00,12.00
2025-10-05T10:17:00Z,90.00,11.00
2025-10-05T10:18:00Z,90.00,10.00
2025-10-05T10:20:00Z,90.00,11.00
2025-10-05T10:23:00Z,90.00,11.00
2025-10-05T10:24:00Z,90.00,11.00
2025-10-05T10:25:00Z,90.00,11.00
2025-10-05T10:26:00Z,90.00,11.00
2025-10-05T10:27:00Z,90.00,11.05
2025-10-05T10:33:00Z,90.00,12.00
2025-10-05T10:37:00Z,90.00,12.00
2025-10-05T10:38:00Z,91.00,12.00
2025-10-05T10:39:00Z,91.00,12.00
2025-10-05T10:40:00Z,91.00,12.00
2025-10-05T10:41:00Z,91.00,11.93
2025-10-05T10:42:00Z,92.00,9.00
2025-10-05T10:43:00Z,92.00,10.00
2025-10-05T10:45:00Z,90.00,11.66
2025-10-05T10:46:00Z,90.00,11.00
2025-10-05T10:47:00Z,90.00,11.67
2025-10-05T10:48:00Z,89.79,10.96
2025-10-05T10:49:00Z,91.00,12.00
2025-10-05T10:50:00Z,87.93,14.52
2025-10-05T10:51:00Z,85.50,17.78
2025-10-05T10:52:00Z,85.50,16.38
2025-10-05T10:53:00Z,83.93,18.29
2025-10-05T10:54:00Z,84.71,16.00
2025-10-05T10:55:00Z,77.21,25.82
2025-10-05T10:56:00Z,73.00,27.03
2025-10-05T10:57:00Z,72.00,27.31
2025-10-05T10:58:00Z,71.00,30.24
2025-10-05T10:59:00Z,71.00,29.19
2025-10-05T11:00:00Z,73.90,26.00
2025-10-05T11:01:00Z,73.90,29.00
2025-10-05T11:02:00Z,71.00,31.00
2025-10-05T11:03:00Z,71.00,32.22
2025-10-05T11:04:00Z,68.37,32.22
2025-10-05T11:05:00Z,75.00,27.89
2025-10-05T11:06:00Z,74.94,25.00
2025-10-05T11:07:00Z,76.00,25.61
2025-10-05T11:08:00Z,72.99,30.41
2025-10-05T11:09:00Z,68.00,33.28
2025-10-05T11:10:00Z,70.47,32.00
2025-10-05T11:11:00Z,72.53,30.00
2025-10-05T11:12:00Z,72.53,29.77
2025-10-05T11:13:00Z,71.34,29.76
2025-10-05T11:14:00Z,71.20,30.18
2025-10-05T11:15:00Z,71.20,31.63
2025-10-05T11:16:00Z,70.54,34.63
2025-10-05T11:17:00Z,72.45,29.00
2025-10-05T11:18:00Z,72.80,29.80
2025-10-05T11:19:00Z,74.45,29.31
2025-10-05T11:20:00Z,69.80,34.68
2025-10-05T11:21:00Z,67.00,34.58
2025-10-05T11:22:00Z,67.00,35.00
2025-10-05T11:23:00Z,67.00,34.83
2025-10-05T11:24:00Z,66.87,34.20
2025-10-05T11:25:00Z,66.87,34.08
2025-10-05T11:26:00Z,67.56,38.11
2025-10-05T11:27:00Z,66.91,38.55
2025-10-05T11:28:00Z,68.50,36.91
2025-10-05T11:29:00Z,67.89,36.12
2025-10-05T11:30:00Z,65.62,33.99
