# event_ticker=KXATPCHALLENGERMATCH-26MAY09YUNCUI
# final_score=6-1 7-5
# match_winner=Yunchaokete Bu
# fav_player=Yunchaokete Bu
# dog_player=Jie Cui
# kalshi_date=2026-05-09
timestamp,Yunchaokete Bu,Jie Cui
2026-05-09T06:08:00Z,85.00,17.00
2026-05-09T06:16:00Z,85.00,17.00
2026-05-09T06:20:00Z,85.00,17.00
2026-05-09T06:21:00Z,84.00,17.00
2026-05-09T06:28:00Z,85.00,17.00
2026-05-09T06:40:00Z,85.00,17.00
2026-05-09T07:08:00Z,85.00,17.00
2026-05-09T07:14:00Z,85.00,17.00
2026-05-09T07:19:00Z,85.00,17.00
2026-05-09T07:22:00Z,85.00,17.00
2026-05-09T07:25:00Z,85.00,17.00
2026-05-09T07:28:00Z,85.00,17.00
2026-05-09T07:32:00Z,85.00,17.00
2026-05-09T07:34:00Z,85.00,16.00
2026-05-09T07:35:00Z,85.00,17.00
2026-05-09T07:41:00Z,85.00,17.00
2026-05-09T07:45:00Z,85.00,17.00
2026-05-09T07:47:00Z,85.00,17.00
2026-05-09T07:51:00Z,84.52,17.00
2026-05-09T07:57:00Z,85.00,17.00
2026-05-09T07:58:00Z,84.27,17.00
2026-05-09T07:59:00Z,85.00,17.00
2026-05-09T08:01:00Z,85.00,17.00
2026-05-09T08:02:00Z,85.00,17.00
2026-05-09T08:03:00Z,85.00,17.00
2026-05-09T08:04:00Z,84.00,17.00
2026-05-09T08:08:00Z,84.00,17.00
2026-05-09T08:09:00Z,84.00,17.00
2026-05-09T08:10:00Z,85.00,17.00
2026-05-09T08:11:00Z,85.00,17.00
2026-05-09T08:13:00Z,85.00,17.00
2026-05-09T08:14:00Z,85.00,17.00
2026-05-09T08:15:00Z,83.00,17.00
2026-05-09T08:16:00Z,83.00,17.00
2026-05-09T08:19:00Z,84.00,17.00
2026-05-09T08:20:00Z,84.00,17.00
2026-05-09T08:21:00Z,84.00,17.00
2026-05-09T08:22:00Z,83.00,17.00
2026-05-09T08:24:00Z,84.00,17.00
2026-05-09T08:25:00Z,84.00,17.62
2026-05-09T08:28:00Z,84.00,17.62
2026-05-09T08:36:00Z,84.00,17.00
2026-05-09T08:37:00Z,84.00,17.00
2026-05-09T08:40:00Z,84.00,17.00
2026-05-09T08:45:00Z,84.00,17.00
2026-05-09T08:48:00Z,84.00,17.00
2026-05-09T08:58:00Z,84.00,17.00
2026-05-09T09:00:00Z,84.00,17.00
2026-05-09T09:01:00Z,84.00,17.00
2026-05-09T09:02:00Z,84.00,17.00
2026-05-09T09:08:00Z,84.00,17.00
2026-05-09T09:09:00Z,84.00,17.00
2026-05-09T09:12:00Z,84.00,17.00
2026-05-09T09:17:00Z,84.00,16.00
2026-05-09T09:19:00Z,85.00,17.00
2026-05-09T09:20:00Z,85.00,17.00
2026-05-09T09:21:00Z,85.00,17.00
2026-05-09T09:22:00Z,85.00,17.00
2026-05-09T09:23:00Z,85.00,17.00
2026-05-09T09:24:00Z,84.35,15.45
2026-05-09T09:25:00Z,85.36,13.03
2026-05-09T09:26:00Z,89.00,11.00
2026-05-09T09:27:00Z,90.06,12.80
2026-05-09T09:28:00Z,90.12,10.00
2026-05-09T09:29:00Z,90.12,9.00
2026-05-09T09:31:00Z,92.00,9.00
2026-05-09T09:32:00Z,92.00,9.00
2026-05-09T09:34:00Z,92.00,9.47
2026-05-09T09:35:00Z,90.85,10.00
2026-05-09T09:36:00Z,91.00,11.00
2026-05-09T09:37:00Z,90.00,11.00
2026-05-09T09:38:00Z,90.00,11.00
2026-05-09T09:39:00Z,90.00,11.00
2026-05-09T09:40:00Z,90.00,9.00
2026-05-09T09:41:00Z,90.00,9.98
2026-05-09T09:42:00Z,90.00,9.97
2026-05-09T09:43:00Z,91.88,8.00
2026-05-09T09:44:00Z,93.15,7.00
2026-05-09T09:46:00Z,94.39,6.00
2026-05-09T09:47:00Z,94.39,6.00
2026-05-09T09:48:00Z,95.00,6.00
2026-05-09T09:49:00Z,93.00,6.00
2026-05-09T09:50:00Z,93.00,5.00
2026-05-09T09:51:00Z,95.00,5.00
2026-05-09T09:52:00Z,96.00,4.00
2026-05-09T09:53:00Z,96.00,4.00
2026-05-09T09:54:00Z,97.00,4.49
2026-05-09T09:55:00Z,97.00,3.34
2026-05-09T09:56:00Z,97.00,3.34
2026-05-09T09:57:00Z,97.00,3.34
2026-05-09T09:59:00Z,97.00,3.00
2026-05-09T10:00:00Z,97.00,3.00
2026-05-09T10:01:00Z,97.00,4.71
2026-05-09T10:02:00Z,97.00,3.10
2026-05-09T10:03:00Z,97.00,3.00
2026-05-09T10:04:00Z,96.44,4.00
2026-05-09T10:05:00Z,97.00,3.07
2026-05-09T10:06:00Z,97.00,3.00
2026-05-09T10:07:00Z,97.00,4.00
2026-05-09T10:08:00Z,97.00,3.00
2026-05-09T10:09:00Z,98.00,3.00
2026-05-09T10:10:00Z,98.00,4.60
2026-05-09T10:11:00Z,96.00,4.90
2026-05-09T10:12:00Z,97.00,3.83
2026-05-09T10:13:00Z,96.00,4.11
2026-05-09T10:14:00Z,95.40,5.74
2026-05-09T10:15:00Z,94.00,6.42
2026-05-09T10:16:00Z,94.00,6.37
2026-05-09T10:17:00Z,92.21,7.64
2026-05-09T10:18:00Z,89.96,11.80
2026-05-09T10:19:00Z,88.00,12.61
2026-05-09T10:20:00Z,87.00,13.53
2026-05-09T10:21:00Z,87.01,11.86
2026-05-09T10:22:00Z,86.02,14.47
2026-05-09T10:23:00Z,85.13,13.88
2026-05-09T10:24:00Z,89.80,11.90
2026-05-09T10:25:00Z,89.00,9.04
2026-05-09T10:26:00Z,89.00,10.09
2026-05-09T10:27:00Z,89.90,10.61
2026-05-09T10:28:00Z,84.00,14.04
2026-05-09T10:29:00Z,84.00,16.60
2026-05-09T10:30:00Z,83.00,17.18
2026-05-09T10:31:00Z,85.05,15.16
2026-05-09T10:32:00Z,86.00,15.00
2026-05-09T10:33:00Z,86.00,15.00
2026-05-09T10:34:00Z,84.96,17.01
2026-05-09T10:35:00Z,84.94,15.54
2026-05-09T10:36:00Z,86.00,13.84
2026-05-09T10:37:00Z,81.50,17.09
2026-05-09T10:38:00Z,82.00,18.07
2026-05-09T10:39:00Z,83.10,17.55
2026-05-09T10:40:00Z,83.10,17.00
2026-05-09T10:41:00Z,84.99,16.72
2026-05-09T10:42:00Z,86.00,14.02
2026-05-09T10:43:00Z,83.00,16.69
2026-05-09T10:44:00Z,84.84,16.90
2026-05-09T10:45:00Z,86.75,15.08
2026-05-09T10:46:00Z,88.86,12.67
2026-05-09T10:47:00Z,88.00,14.89
2026-05-09T10:48:00Z,91.72,7.51
2026-05-09T10:49:00Z,94.91,5.24
2026-05-09T10:50:00Z,96.97,3.90
2026-05-09T10:51:00Z,96.38,4.00
2026-05-09T10:52:00Z,95.91,4.17
2026-05-09T10:53:00Z,96.90,4.05
2026-05-09T10:54:00Z,97.00,3.11
2026-05-09T10:55:00Z,97.96,3.08
2026-05-09T10:56:00Z,97.00,3.00
2026-05-09T10:57:00Z,96.57,4.99
2026-05-09T10:58:00Z,94.89,3.97
2026-05-09T10:59:00Z,99.00,1.26
2026-05-09T11:02:00Z,99.00,1.00
