# event_ticker=KXATPMATCH-26MAY20COLRUU
# final_score=7-6(2) 6-2
# score_resolution=6-7 2-6
# match_winner=Casper Ruud
# fav_player=Raphael Collignon
# dog_player=Casper Ruud
# kalshi_date=2026-05-20
timestamp,Raphael Collignon,Casper Ruud
2026-05-20T06:49:00Z,28.00,73.00
2026-05-20T06:50:00Z,28.00,73.00
2026-05-20T06:51:00Z,28.00,73.00
2026-05-20T06:52:00Z,28.00,73.00
2026-05-20T06:53:00Z,28.00,73.00
2026-05-20T06:56:00Z,28.00,74.00
2026-05-20T06:57:00Z,28.00,74.00
2026-05-20T06:58:00Z,28.00,74.00
2026-05-20T07:00:00Z,28.00,74.87
2026-05-20T07:01:00Z,27.00,74.87
2026-05-20T07:03:00Z,27.00,74.94
2026-05-20T07:04:00Z,27.00,74.00
2026-05-20T07:07:00Z,27.00,74.00
2026-05-20T07:09:00Z,27.00,74.00
2026-05-20T07:10:00Z,27.00,74.00
2026-05-20T07:12:00Z,27.00,74.99
2026-05-20T07:16:00Z,27.00,74.65
2026-05-20T07:17:00Z,26.00,74.00
2026-05-20T07:21:00Z,26.00,75.00
2026-05-20T07:22:00Z,26.00,75.00
2026-05-20T07:24:00Z,26.00,75.00
2026-05-20T07:28:00Z,26.00,75.00
2026-05-20T07:31:00Z,26.00,75.00
2026-05-20T07:45:00Z,26.00,74.64
2026-05-20T07:46:00Z,27.00,73.00
2026-05-20T07:47:00Z,27.00,73.00
2026-05-20T07:49:00Z,27.00,73.00
2026-05-20T07:54:00Z,27.00,73.00
2026-05-20T07:58:00Z,27.00,73.00
2026-05-20T08:01:00Z,27.00,73.00
2026-05-20T08:03:00Z,27.00,73.00
2026-05-20T08:07:00Z,27.00,73.00
2026-05-20T08:09:00Z,27.00,74.00
2026-05-20T08:11:00Z,27.00,74.00
2026-05-20T08:12:00Z,27.00,74.00
2026-05-20T08:13:00Z,27.00,74.00
2026-05-20T08:18:00Z,27.00,74.00
2026-05-20T08:19:00Z,27.00,74.00
2026-05-20T08:25:00Z,27.00,74.00
2026-05-20T08:40:00Z,27.00,74.00
2026-05-20T08:41:00Z,27.00,74.00
2026-05-20T08:44:00Z,27.00,74.00
2026-05-20T08:53:00Z,27.00,73.00
2026-05-20T08:54:00Z,27.00,73.00
2026-05-20T08:55:00Z,27.00,73.00
2026-05-20T08:58:00Z,27.00,73.00
2026-05-20T09:01:00Z,27.00,72.87
2026-05-20T09:02:00Z,27.00,72.87
2026-05-20T09:12:00Z,27.00,73.00
2026-05-20T09:14:00Z,27.00,73.00
2026-05-20T09:16:00Z,27.00,73.00
2026-05-20T09:23:00Z,27.00,73.00
2026-05-20T09:25:00Z,27.00,73.00
2026-05-20T09:31:00Z,27.00,73.00
2026-05-20T09:32:00Z,27.00,73.00
2026-05-20T09:45:00Z,27.00,73.00
2026-05-20T09:46:00Z,27.00,73.44
2026-05-20T09:50:00Z,27.00,73.44
2026-05-20T09:59:00Z,27.00,74.00
2026-05-20T10:04:00Z,27.00,74.00
2026-05-20T10:05:00Z,27.00,74.00
2026-05-20T10:14:00Z,27.00,73.10
2026-05-20T10:17:00Z,27.00,73.00
2026-05-20T10:23:00Z,27.00,73.00
2026-05-20T10:31:00Z,27.00,73.00
2026-05-20T10:38:00Z,27.51,73.00
2026-05-20T10:48:00Z,27.51,73.00
2026-05-20T10:50:00Z,27.51,73.00
2026-05-20T10:54:00Z,27.51,73.00
2026-05-20T10:56:00Z,27.51,73.00
2026-05-20T10:58:00Z,28.00,73.00
2026-05-20T10:59:00Z,28.00,73.00
2026-05-20T11:02:00Z,28.00,73.00
2026-05-20T11:04:00Z,28.00,73.00
2026-05-20T11:05:00Z,28.00,73.00
2026-05-20T11:07:00Z,28.00,73.00
2026-05-20T11:09:00Z,28.00,73.00
2026-05-20T11:10:00Z,28.00,73.00
2026-05-20T11:13:00Z,28.00,73.00
2026-05-20T11:14:00Z,28.00,73.00
2026-05-20T11:16:00Z,28.00,73.00
2026-05-20T11:17:00Z,28.00,73.00
2026-05-20T11:18:00Z,28.00,73.00
2026-05-20T11:22:00Z,28.00,73.00
2026-05-20T11:24:00Z,28.00,73.00
2026-05-20T11:25:00Z,28.00,73.00
2026-05-20T11:27:00Z,28.00,73.00
2026-05-20T11:28:00Z,28.00,73.00
2026-05-20T11:29:00Z,28.00,73.00
2026-05-20T11:32:00Z,28.00,73.00
2026-05-20T11:33:00Z,28.00,73.00
2026-05-20T11:34:00Z,28.00,73.00
2026-05-20T11:35:00Z,28.00,73.00
2026-05-20T11:36:00Z,27.00,73.00
2026-05-20T11:38:00Z,27.00,73.00
2026-05-20T11:39:00Z,27.00,73.00
2026-05-20T11:40:00Z,27.00,73.00
2026-05-20T11:41:00Z,27.00,73.00
2026-05-20T11:42:00Z,27.00,73.00
2026-05-20T11:43:00Z,27.00,73.00
2026-05-20T11:44:00Z,28.00,73.00
2026-05-20T11:45:00Z,28.00,73.00
2026-05-20T11:46:00Z,28.96,73.00
2026-05-20T11:47:00Z,28.96,72.40
2026-05-20T11:48:00Z,28.96,72.55
2026-05-20T11:49:00Z,28.96,72.00
2026-05-20T11:52:00Z,28.96,72.00
2026-05-20T11:53:00Z,28.96,72.00
2026-05-20T11:54:00Z,28.96,73.00
2026-05-20T11:56:00Z,28.96,73.00
2026-05-20T11:57:00Z,28.96,72.85
2026-05-20T11:58:00Z,28.96,72.00
2026-05-20T11:59:00Z,28.96,72.00
2026-05-20T12:00:00Z,28.96,72.54
2026-05-20T12:01:00Z,28.96,73.00
2026-05-20T12:02:00Z,28.96,72.72
2026-05-20T12:03:00Z,28.96,72.99
2026-05-20T12:06:00Z,28.96,73.00
2026-05-20T12:07:00Z,29.00,73.00
2026-05-20T12:08:00Z,29.00,73.00
2026-05-20T12:09:00Z,29.00,73.00
2026-05-20T12:10:00Z,29.00,73.00
2026-05-20T12:11:00Z,29.00,73.00
2026-05-20T12:12:00Z,29.00,73.00
2026-05-20T12:13:00Z,29.00,73.00
2026-05-20T12:14:00Z,29.00,73.00
2026-05-20T12:15:00Z,29.00,73.00
2026-05-20T12:16:00Z,29.00,73.00
2026-05-20T12:17:00Z,29.00,73.00
2026-05-20T12:18:00Z,29.00,73.00
2026-05-20T12:19:00Z,29.00,73.00
2026-05-20T12:20:00Z,29.00,73.00
2026-05-20T12:21:00Z,28.00,73.00
2026-05-20T12:22:00Z,28.00,73.00
2026-05-20T12:23:00Z,28.00,73.00
2026-05-20T12:24:00Z,28.00,73.00
2026-05-20T12:25:00Z,28.00,73.23
2026-05-20T12:26:00Z,29.00,73.23
2026-05-20T12:27:00Z,29.00,73.00
2026-05-20T12:28:00Z,29.00,73.00
2026-05-20T12:29:00Z,29.00,72.00
2026-05-20T12:30:00Z,29.00,73.00
2026-05-20T12:31:00Z,29.00,73.00
2026-05-20T12:32:00Z,29.99,72.43
2026-05-20T12:33:00Z,34.90,68.20
2026-05-20T12:34:00Z,35.62,64.97
2026-05-20T12:35:00Z,42.51,58.37
2026-05-20T12:36:00Z,40.47,62.72
2026-05-20T12:37:00Z,38.38,62.26
2026-05-20T12:38:00Z,40.24,61.57
2026-05-20T12:39:00Z,43.36,58.41
2026-05-20T12:40:00Z,43.81,57.54
2026-05-20T12:41:00Z,41.15,60.08
2026-05-20T12:42:00Z,40.00,61.00
2026-05-20T12:43:00Z,39.77,64.65
2026-05-20T12:44:00Z,39.55,61.16
2026-05-20T12:45:00Z,42.26,58.60
2026-05-20T12:46:00Z,43.88,58.17
2026-05-20T12:47:00Z,43.64,56.27
2026-05-20T12:48:00Z,43.46,58.84
2026-05-20T12:49:00Z,41.56,61.56
2026-05-20T12:50:00Z,41.57,65.34
2026-05-20T12:51:00Z,37.90,63.03
2026-05-20T12:52:00Z,39.56,60.83
2026-05-20T12:53:00Z,41.73,58.57
2026-05-20T12:54:00Z,41.16,59.16
2026-05-20T12:55:00Z,40.69,61.63
2026-05-20T12:56:00Z,40.58,58.88
2026-05-20T12:57:00Z,40.09,61.42
2026-05-20T12:58:00Z,39.04,61.09
2026-05-20T12:59:00Z,40.00,60.68
2026-05-20T13:00:00Z,42.53,58.90
2026-05-20T13:01:00Z,44.31,56.23
2026-05-20T13:02:00Z,45.90,55.56
2026-05-20T13:03:00Z,47.00,53.65
2026-05-20T13:04:00Z,46.01,55.42
2026-05-20T13:05:00Z,45.55,55.52
2026-05-20T13:06:00Z,47.67,52.01
2026-05-20T13:07:00Z,47.77,53.56
2026-05-20T13:08:00Z,46.56,54.53
2026-05-20T13:09:00Z,43.97,56.50
2026-05-20T13:10:00Z,41.26,59.05
2026-05-20T13:11:00Z,29.68,72.13
2026-05-20T13:12:00Z,24.33,76.14
2026-05-20T13:13:00Z,24.97,75.74
2026-05-20T13:14:00Z,23.32,76.67
2026-05-20T13:15:00Z,23.03,77.54
2026-05-20T13:16:00Z,22.98,77.92
2026-05-20T13:17:00Z,22.90,77.67
2026-05-20T13:18:00Z,23.20,78.54
2026-05-20T13:19:00Z,19.34,81.11
2026-05-20T13:20:00Z,23.68,78.62
2026-05-20T13:21:00Z,26.89,73.39
2026-05-20T13:22:00Z,23.20,81.36
2026-05-20T13:23:00Z,15.25,84.15
2026-05-20T13:24:00Z,15.36,85.38
2026-05-20T13:25:00Z,12.40,87.99
2026-05-20T13:26:00Z,12.06,89.28
2026-05-20T13:27:00Z,9.43,90.91
2026-05-20T13:28:00Z,9.96,90.38
2026-05-20T13:29:00Z,10.79,90.45
2026-05-20T13:30:00Z,10.04,90.30
2026-05-20T13:31:00Z,5.99,94.15
2026-05-20T13:32:00Z,8.50,93.00
2026-05-20T13:33:00Z,8.22,93.01
2026-05-20T13:34:00Z,9.00,92.17
2026-05-20T13:35:00Z,10.57,89.46
2026-05-20T13:36:00Z,11.90,89.19
2026-05-20T13:37:00Z,12.12,89.52
2026-05-20T13:38:00Z,10.14,90.93
2026-05-20T13:39:00Z,9.43,91.49
2026-05-20T13:40:00Z,7.35,92.71
2026-05-20T13:41:00Z,7.11,93.80
2026-05-20T13:42:00Z,3.56,96.33
2026-05-20T13:43:00Z,3.95,96.21
2026-05-20T13:44:00Z,3.26,96.15
2026-05-20T13:45:00Z,3.42,96.21
2026-05-20T13:46:00Z,3.29,96.75
2026-05-20T13:47:00Z,2.65,97.13
2026-05-20T13:48:00Z,2.63,97.64
2026-05-20T13:49:00Z,3.82,96.79
2026-05-20T13:50:00Z,3.99,96.01
2026-05-20T13:51:00Z,3.64,95.47
2026-05-20T13:52:00Z,3.21,96.72
2026-05-20T13:53:00Z,2.49,97.12
2026-05-20T13:54:00Z,1.74,98.95
2026-05-20T13:55:00Z,1.07,98.63
2026-05-20T13:56:00Z,1.00,99.00
2026-05-20T13:57:00Z,1.00,99.00
2026-05-20T13:58:00Z,1.00,99.00
2026-05-20T13:59:00Z,1.00,99.00
2026-05-20T14:00:00Z,1.00,99.00
2026-05-20T14:01:00Z,1.00,99.00
2026-05-20T14:02:00Z,1.00,99.00
2026-05-20T14:03:00Z,1.00,99.00
