# event_ticker=KXATPMATCH-26APR28MENZVE
# final_score=6-4 6-7(4) 6-3
# score_resolution=4-6 7-6 3-6
# match_winner=Alexander Zverev
# fav_player=Jakub Mensik
# dog_player=Alexander Zverev
# kalshi_date=2026-04-28
timestamp,Jakub Mensik,Alexander Zverev
2026-04-28T12:44:00Z,35.00,67.00
2026-04-28T12:45:00Z,35.00,67.00
2026-04-28T12:46:00Z,35.00,67.00
2026-04-28T12:48:00Z,34.00,67.00
2026-04-28T12:51:00Z,34.00,67.00
2026-04-28T12:52:00Z,34.00,67.00
2026-04-28T12:54:00Z,34.00,67.00
2026-04-28T12:55:00Z,34.00,67.00
2026-04-28T13:03:00Z,34.00,67.00
2026-04-28T13:06:00Z,34.00,67.00
2026-04-28T13:07:00Z,34.00,67.00
2026-04-28T13:09:00Z,34.00,67.00
2026-04-28T13:10:00Z,34.00,67.00
2026-04-28T13:14:00Z,34.00,67.00
2026-04-28T13:16:00Z,34.00,67.00
2026-04-28T13:18:00Z,34.00,67.00
2026-04-28T13:20:00Z,34.00,67.00
2026-04-28T13:21:00Z,34.00,67.00
2026-04-28T13:26:00Z,34.00,67.00
2026-04-28T13:29:00Z,34.00,67.00
2026-04-28T13:30:00Z,34.00,67.00
2026-04-28T13:31:00Z,34.00,67.00
2026-04-28T13:32:00Z,34.00,67.00
2026-04-28T13:34:00Z,34.00,67.00
2026-04-28T13:37:00Z,34.00,67.00
2026-04-28T13:41:00Z,34.00,67.00
2026-04-28T13:43:00Z,34.00,67.00
2026-04-28T13:44:00Z,34.00,67.00
2026-04-28T13:45:00Z,33.00,67.00
2026-04-28T13:46:00Z,33.00,67.00
2026-04-28T13:47:00Z,34.00,67.00
2026-04-28T13:49:00Z,34.00,67.00
2026-04-28T13:50:00Z,34.00,67.00
2026-04-28T13:54:00Z,34.00,67.00
2026-04-28T13:55:00Z,34.00,67.00
2026-04-28T13:57:00Z,34.00,67.00
2026-04-28T13:59:00Z,34.00,67.00
2026-04-28T14:02:00Z,34.00,66.00
2026-04-28T14:07:00Z,34.00,67.00
2026-04-28T14:10:00Z,34.00,67.00
2026-04-28T14:13:00Z,34.00,67.00
2026-04-28T14:15:00Z,34.00,67.00
2026-04-28T14:16:00Z,34.00,67.00
2026-04-28T14:22:00Z,34.00,67.00
2026-04-28T14:23:00Z,34.00,67.00
2026-04-28T14:24:00Z,34.00,67.00
2026-04-28T14:25:00Z,34.00,67.00
2026-04-28T14:27:00Z,34.00,67.00
2026-04-28T14:28:00Z,34.00,67.00
2026-04-28T14:29:00Z,34.00,67.00
2026-04-28T14:31:00Z,34.00,67.00
2026-04-28T14:33:00Z,34.00,67.00
2026-04-28T14:35:00Z,34.00,67.00
2026-04-28T14:37:00Z,34.00,67.00
2026-04-28T14:38:00Z,34.00,67.00
2026-04-28T14:40:00Z,34.00,67.00
2026-04-28T14:47:00Z,34.00,67.00
2026-04-28T14:49:00Z,34.00,67.00
2026-04-28T14:50:00Z,34.00,67.00
2026-04-28T14:51:00Z,34.00,67.00
2026-04-28T14:52:00Z,34.00,67.00
2026-04-28T14:54:00Z,34.00,66.00
2026-04-28T15:03:00Z,34.00,67.00
2026-04-28T15:06:00Z,34.00,67.00
2026-04-28T15:07:00Z,34.00,67.00
2026-04-28T15:12:00Z,34.00,67.00
2026-04-28T15:13:00Z,34.00,67.00
2026-04-28T15:14:00Z,34.00,67.00
2026-04-28T15:15:00Z,34.00,67.00
2026-04-28T15:16:00Z,34.00,67.00
2026-04-28T15:18:00Z,34.00,67.00
2026-04-28T15:20:00Z,34.00,67.00
2026-04-28T15:22:00Z,34.00,67.00
2026-04-28T15:23:00Z,34.00,67.00
2026-04-28T15:24:00Z,34.00,66.00
2026-04-28T15:25:00Z,34.00,67.00
2026-04-28T15:29:00Z,34.00,67.00
2026-04-28T15:31:00Z,34.00,67.00
2026-04-28T15:32:00Z,34.00,67.00
2026-04-28T15:36:00Z,34.00,67.00
2026-04-28T15:39:00Z,34.00,67.00
2026-04-28T15:40:00Z,34.00,67.00
2026-04-28T15:41:00Z,34.00,67.00
2026-04-28T15:42:00Z,34.00,67.00
2026-04-28T15:43:00Z,34.00,67.00
2026-04-28T15:44:00Z,34.00,67.00
2026-04-28T15:45:00Z,34.00,67.00
2026-04-28T15:46:00Z,33.99,67.00
2026-04-28T15:47:00Z,33.99,66.97
2026-04-28T15:48:00Z,34.00,66.97
2026-04-28T15:49:00Z,34.00,67.00
2026-04-28T15:50:00Z,34.00,67.00
2026-04-28T15:52:00Z,34.00,67.00
2026-04-28T15:53:00Z,34.00,67.00
2026-04-28T15:54:00Z,34.00,67.00
2026-04-28T15:55:00Z,34.00,67.00
2026-04-28T15:56:00Z,34.00,67.00
2026-04-28T15:58:00Z,34.00,67.00
2026-04-28T15:59:00Z,34.00,67.00
2026-04-28T16:00:00Z,34.00,67.00
2026-04-28T16:03:00Z,34.00,67.00
2026-04-28T16:06:00Z,34.00,67.00
2026-04-28T16:07:00Z,34.00,67.00
2026-04-28T16:09:00Z,34.00,67.00
2026-04-28T16:10:00Z,34.00,67.00
2026-04-28T16:11:00Z,34.00,67.00
2026-04-28T16:12:00Z,34.00,67.00
2026-04-28T16:13:00Z,34.00,67.00
2026-04-28T16:14:00Z,34.00,66.00
2026-04-28T16:15:00Z,34.00,67.00
2026-04-28T16:17:00Z,34.00,67.00
2026-04-28T16:19:00Z,34.00,67.00
2026-04-28T16:23:00Z,34.00,67.00
2026-04-28T16:24:00Z,33.00,67.00
2026-04-28T16:25:00Z,34.00,67.00
2026-04-28T16:26:00Z,34.00,67.00
2026-04-28T16:27:00Z,34.00,67.00
2026-04-28T16:28:00Z,34.00,67.00
2026-04-28T16:29:00Z,34.00,67.00
2026-04-28T16:30:00Z,34.00,67.00
2026-04-28T16:31:00Z,34.00,67.00
2026-04-28T16:32:00Z,34.00,67.00
2026-04-28T16:33:00Z,34.00,67.00
2026-04-28T16:34:00Z,34.00,67.00
2026-04-28T16:35:00Z,34.00,67.00
2026-04-28T16:37:00Z,34.00,67.00
2026-04-28T16:38:00Z,34.00,67.00
2026-04-28T16:39:00Z,34.00,67.00
2026-04-28T16:40:00Z,34.00,67.00
2026-04-28T16:42:00Z,34.00,67.00
2026-04-28T16:43:00Z,34.00,67.00
2026-04-28T16:44:00Z,34.00,67.00
2026-04-28T16:46:00Z,34.00,67.00
2026-04-28T16:48:00Z,34.00,67.00
2026-04-28T16:49:00Z,34.00,66.00
2026-04-28T16:50:00Z,34.00,67.00
2026-04-28T16:51:00Z,34.00,67.00
2026-04-28T16:52:00Z,34.00,67.00
2026-04-28T16:54:00Z,34.00,67.00
2026-04-28T16:57:00Z,34.00,67.00
2026-04-28T16:58:00Z,34.00,67.00
2026-04-28T17:00:00Z,34.00,67.00
2026-04-28T17:02:00Z,34.00,67.00
2026-04-28T17:03:00Z,34.00,67.00
2026-04-28T17:04:00Z,34.00,67.00
2026-04-28T17:05:00Z,34.00,67.00
2026-04-28T17:06:00Z,34.00,67.00
2026-04-28T17:07:00Z,34.00,67.00
2026-04-28T17:12:00Z,33.40,67.00
2026-04-28T17:13:00Z,33.98,67.00
2026-04-28T17:15:00Z,33.98,67.00
2026-04-28T17:17:00Z,33.98,67.00
2026-04-28T17:18:00Z,34.00,67.00
2026-04-28T17:21:00Z,34.00,67.00
2026-04-28T17:22:00Z,34.00,67.00
2026-04-28T17:23:00Z,34.00,67.00
2026-04-28T17:25:00Z,34.00,67.00
2026-04-28T17:26:00Z,34.00,67.00
2026-04-28T17:27:00Z,34.00,67.00
2026-04-28T17:28:00Z,34.00,67.00
2026-04-28T17:29:00Z,34.00,67.00
2026-04-28T17:30:00Z,34.00,67.00
2026-04-28T17:31:00Z,34.00,67.00
2026-04-28T17:32:00Z,34.00,67.00
2026-04-28T17:33:00Z,34.00,67.00
2026-04-28T17:34:00Z,34.00,67.00
2026-04-28T17:36:00Z,34.00,67.00
2026-04-28T17:37:00Z,34.00,67.00
2026-04-28T17:38:00Z,34.00,67.00
2026-04-28T17:39:00Z,34.00,67.00
2026-04-28T17:40:00Z,34.00,67.00
2026-04-28T17:41:00Z,34.00,67.00
2026-04-28T17:42:00Z,34.00,67.00
2026-04-28T17:43:00Z,34.00,67.00
2026-04-28T17:44:00Z,34.00,67.00
2026-04-28T17:46:00Z,34.00,67.00
2026-04-28T17:47:00Z,34.00,67.00
2026-04-28T17:49:00Z,34.00,66.00
2026-04-28T17:50:00Z,34.00,67.00
2026-04-28T17:51:00Z,34.00,67.00
2026-04-28T17:53:00Z,34.00,67.00
2026-04-28T17:55:00Z,34.00,67.00
2026-04-28T17:56:00Z,34.00,67.00
2026-04-28T17:57:00Z,34.00,67.00
2026-04-28T17:58:00Z,34.00,67.00
2026-04-28T17:59:00Z,34.00,67.00
2026-04-28T18:01:00Z,34.00,67.00
2026-04-28T18:02:00Z,33.00,67.00
2026-04-28T18:03:00Z,33.00,67.00
2026-04-28T18:06:00Z,33.00,67.00
2026-04-28T18:09:00Z,34.00,67.00
2026-04-28T18:10:00Z,34.00,67.00
2026-04-28T18:11:00Z,34.00,67.00
2026-04-28T18:12:00Z,34.00,67.00
2026-04-28T18:13:00Z,34.00,67.00
2026-04-28T18:14:00Z,34.00,67.00
2026-04-28T18:15:00Z,34.00,67.00
2026-04-28T18:16:00Z,34.00,67.00
2026-04-28T18:18:00Z,34.00,67.00
2026-04-28T18:19:00Z,34.00,67.00
2026-04-28T18:20:00Z,34.00,67.00
2026-04-28T18:21:00Z,34.00,67.00
2026-04-28T18:22:00Z,34.00,67.00
2026-04-28T18:23:00Z,34.00,67.00
2026-04-28T18:25:00Z,34.00,67.00
2026-04-28T18:27:00Z,34.00,67.00
2026-04-28T18:28:00Z,34.00,67.00
2026-04-28T18:29:00Z,34.00,67.00
2026-04-28T18:30:00Z,34.00,67.00
2026-04-28T18:31:00Z,34.00,67.00
2026-04-28T18:32:00Z,34.00,67.00
2026-04-28T18:33:00Z,34.00,67.00
2026-04-28T18:34:00Z,34.00,67.00
2026-04-28T18:35:00Z,34.00,67.00
2026-04-28T18:36:00Z,34.00,67.00
2026-04-28T18:37:00Z,34.00,67.00
2026-04-28T18:38:00Z,34.00,67.00
2026-04-28T18:39:00Z,34.00,67.00
2026-04-28T18:40:00Z,34.00,67.00
2026-04-28T18:41:00Z,34.00,67.00
2026-04-28T18:42:00Z,34.00,67.00
2026-04-28T18:43:00Z,34.00,66.72
2026-04-28T18:44:00Z,34.00,67.00
2026-04-28T18:45:00Z,34.00,67.00
2026-04-28T18:46:00Z,34.00,67.00
2026-04-28T18:47:00Z,34.00,67.00
2026-04-28T18:48:00Z,34.00,67.00
2026-04-28T18:49:00Z,34.00,67.00
2026-04-28T18:50:00Z,34.00,67.00
2026-04-28T18:51:00Z,34.00,67.00
2026-04-28T18:52:00Z,34.00,67.00
2026-04-28T18:53:00Z,34.00,67.00
2026-04-28T18:54:00Z,33.28,67.00
2026-04-28T18:55:00Z,34.00,67.00
2026-04-28T18:56:00Z,34.00,67.00
2026-04-28T18:57:00Z,34.00,66.96
2026-04-28T18:58:00Z,34.00,67.00
2026-04-28T18:59:00Z,34.00,67.00
2026-04-28T19:00:00Z,34.00,67.00
2026-04-28T19:01:00Z,34.00,67.00
2026-04-28T19:02:00Z,34.00,67.00
2026-04-28T19:03:00Z,34.00,67.00
2026-04-28T19:04:00Z,34.00,66.29
2026-04-28T19:05:00Z,34.00,67.00
2026-04-28T19:06:00Z,34.00,67.00
2026-04-28T19:07:00Z,33.95,67.00
2026-04-28T19:08:00Z,34.00,67.00
2026-04-28T19:09:00Z,34.00,67.00
2026-04-28T19:10:00Z,34.00,67.00
2026-04-28T19:11:00Z,34.00,67.00
2026-04-28T19:12:00Z,34.00,67.00
2026-04-28T19:13:00Z,34.00,67.00
2026-04-28T19:14:00Z,34.00,67.00
2026-04-28T19:15:00Z,34.72,67.00
2026-04-28T19:16:00Z,35.00,67.00
2026-04-28T19:17:00Z,34.00,67.00
2026-04-28T19:18:00Z,35.00,67.00
2026-04-28T19:19:00Z,35.00,67.00
2026-04-28T19:20:00Z,35.00,67.00
2026-04-28T19:21:00Z,35.00,67.00
2026-04-28T19:22:00Z,35.00,66.92
2026-04-28T19:23:00Z,35.00,67.00
2026-04-28T19:24:00Z,35.00,67.00
2026-04-28T19:25:00Z,34.77,67.00
2026-04-28T19:26:00Z,35.00,67.00
2026-04-28T19:27:00Z,35.00,67.00
2026-04-28T19:28:00Z,35.00,67.00
2026-04-28T19:29:00Z,35.00,67.00
2026-04-28T19:30:00Z,34.08,67.00
2026-04-28T19:31:00Z,35.00,67.00
2026-04-28T19:32:00Z,35.00,67.00
2026-04-28T19:33:00Z,35.00,67.00
2026-04-28T19:34:00Z,35.00,67.00
2026-04-28T19:35:00Z,35.00,66.00
2026-04-28T19:36:00Z,35.00,67.00
2026-04-28T19:37:00Z,34.00,67.00
2026-04-28T19:38:00Z,35.00,67.00
2026-04-28T19:39:00Z,35.00,67.00
2026-04-28T19:40:00Z,35.00,67.00
2026-04-28T19:41:00Z,35.00,67.00
2026-04-28T19:42:00Z,35.00,66.59
2026-04-28T19:43:00Z,34.00,66.95
2026-04-28T19:44:00Z,34.54,66.01
2026-04-28T19:45:00Z,34.54,65.51
2026-04-28T19:46:00Z,35.00,66.00
2026-04-28T19:47:00Z,35.00,65.91
2026-04-28T19:48:00Z,35.00,67.00
2026-04-28T19:49:00Z,35.00,66.00
2026-04-28T19:50:00Z,36.00,66.52
2026-04-28T19:51:00Z,35.91,66.38
2026-04-28T19:52:00Z,35.62,66.99
2026-04-28T19:53:00Z,35.00,66.90
2026-04-28T19:54:00Z,33.00,67.00
2026-04-28T19:55:00Z,35.00,67.00
2026-04-28T19:56:00Z,35.00,67.00
2026-04-28T19:57:00Z,35.00,67.00
2026-04-28T19:58:00Z,35.00,67.00
2026-04-28T19:59:00Z,35.00,67.00
2026-04-28T20:00:00Z,35.00,67.00
2026-04-28T20:01:00Z,35.00,65.98
2026-04-28T20:02:00Z,35.00,66.00
2026-04-28T20:03:00Z,35.00,66.00
2026-04-28T20:04:00Z,35.00,66.00
2026-04-28T20:05:00Z,35.00,66.58
2026-04-28T20:06:00Z,35.00,66.58
2026-04-28T20:07:00Z,35.00,65.38
2026-04-28T20:08:00Z,35.00,67.00
2026-04-28T20:09:00Z,35.00,67.00
2026-04-28T20:10:00Z,35.00,67.00
2026-04-28T20:11:00Z,35.00,67.00
2026-04-28T20:12:00Z,35.00,67.00
2026-04-28T20:13:00Z,35.19,67.00
2026-04-28T20:14:00Z,35.00,67.00
2026-04-28T20:15:00Z,34.18,67.00
2026-04-28T20:16:00Z,35.00,66.00
2026-04-28T20:17:00Z,35.00,66.00
2026-04-28T20:18:00Z,35.00,66.00
2026-04-28T20:19:00Z,35.00,67.00
2026-04-28T20:20:00Z,35.00,67.00
2026-04-28T20:21:00Z,35.00,67.00
2026-04-28T20:22:00Z,34.90,67.00
2026-04-28T20:23:00Z,35.22,67.00
2026-04-28T20:24:00Z,35.00,67.00
2026-04-28T20:25:00Z,34.67,67.00
2026-04-28T20:26:00Z,34.27,66.22
2026-04-28T20:27:00Z,34.83,67.00
2026-04-28T20:28:00Z,36.00,67.00
2026-04-28T20:29:00Z,33.09,67.00
2026-04-28T20:30:00Z,35.82,66.97
2026-04-28T20:31:00Z,35.00,67.00
2026-04-28T20:32:00Z,35.00,67.00
2026-04-28T20:33:00Z,35.27,67.00
2026-04-28T20:34:00Z,35.00,66.99
2026-04-28T20:35:00Z,35.51,67.00
2026-04-28T20:36:00Z,36.00,67.00
2026-04-28T20:38:00Z,36.00,66.99
2026-04-28T20:39:00Z,35.00,66.99
2026-04-28T20:40:00Z,35.98,66.75
2026-04-28T20:41:00Z,36.00,67.00
2026-04-28T20:42:00Z,34.78,66.71
2026-04-28T20:43:00Z,35.55,66.73
2026-04-28T20:44:00Z,35.47,66.97
2026-04-28T20:45:00Z,35.30,66.72
2026-04-28T20:46:00Z,35.77,66.13
2026-04-28T20:47:00Z,36.00,67.00
2026-04-28T20:48:00Z,36.00,67.00
2026-04-28T20:49:00Z,36.00,67.00
2026-04-28T20:50:00Z,35.99,66.93
2026-04-28T20:51:00Z,36.00,67.00
2026-04-28T20:52:00Z,36.00,66.54
2026-04-28T20:53:00Z,36.00,67.00
2026-04-28T20:54:00Z,36.00,67.00
2026-04-28T20:55:00Z,36.00,66.85
2026-04-28T20:56:00Z,35.04,67.00
2026-04-28T20:57:00Z,35.63,67.00
2026-04-28T20:58:00Z,35.00,67.00
2026-04-28T20:59:00Z,36.00,67.00
2026-04-28T21:00:00Z,36.41,66.74
2026-04-28T21:01:00Z,36.64,66.93
2026-04-28T21:02:00Z,36.04,66.99
2026-04-28T21:03:00Z,35.89,66.27
2026-04-28T21:04:00Z,36.35,69.34
2026-04-28T21:05:00Z,27.22,73.51
2026-04-28T21:06:00Z,25.77,76.38
2026-04-28T21:07:00Z,23.04,78.47
2026-04-28T21:08:00Z,20.87,79.91
2026-04-28T21:09:00Z,21.37,80.00
2026-04-28T21:10:00Z,20.49,80.29
2026-04-28T21:11:00Z,20.94,80.51
2026-04-28T21:12:00Z,21.98,79.24
2026-04-28T21:13:00Z,22.24,78.99
2026-04-28T21:14:00Z,21.91,80.31
2026-04-28T21:15:00Z,19.02,81.27
2026-04-28T21:16:00Z,19.35,81.25
2026-04-28T21:17:00Z,19.36,81.25
2026-04-28T21:18:00Z,20.09,80.43
2026-04-28T21:19:00Z,20.01,80.96
2026-04-28T21:20:00Z,20.80,80.30
2026-04-28T21:21:00Z,20.43,82.67
2026-04-28T21:22:00Z,18.77,83.00
2026-04-28T21:23:00Z,17.61,83.07
2026-04-28T21:24:00Z,17.99,83.05
2026-04-28T21:25:00Z,18.06,83.03
2026-04-28T21:26:00Z,18.00,82.99
2026-04-28T21:27:00Z,17.62,82.43
2026-04-28T21:28:00Z,18.83,81.84
2026-04-28T21:29:00Z,18.02,83.54
2026-04-28T21:30:00Z,15.74,85.76
2026-04-28T21:31:00Z,14.40,86.04
2026-04-28T21:32:00Z,16.00,85.02
2026-04-28T21:33:00Z,15.99,85.65
2026-04-28T21:34:00Z,15.97,84.98
2026-04-28T21:35:00Z,16.47,84.96
2026-04-28T21:36:00Z,16.05,86.40
2026-04-28T21:37:00Z,16.17,85.26
2026-04-28T21:38:00Z,16.75,83.82
2026-04-28T21:39:00Z,24.74,79.00
2026-04-28T21:40:00Z,20.09,81.85
2026-04-28T21:41:00Z,16.16,85.06
2026-04-28T21:42:00Z,15.48,85.66
2026-04-28T21:43:00Z,15.90,84.91
2026-04-28T21:44:00Z,15.92,84.63
2026-04-28T21:45:00Z,16.03,84.61
2026-04-28T21:46:00Z,17.76,83.10
2026-04-28T21:47:00Z,19.05,81.93
2026-04-28T21:48:00Z,18.82,82.48
2026-04-28T21:49:00Z,19.28,82.01
2026-04-28T21:50:00Z,19.68,80.13
2026-04-28T21:51:00Z,19.48,81.11
2026-04-28T21:52:00Z,21.68,78.67
2026-04-28T21:53:00Z,20.82,81.03
2026-04-28T21:54:00Z,20.69,79.96
2026-04-28T21:55:00Z,20.94,80.02
2026-04-28T21:56:00Z,19.38,81.00
2026-04-28T21:57:00Z,19.75,80.99
2026-04-28T21:58:00Z,18.26,82.40
2026-04-28T21:59:00Z,20.80,81.55
2026-04-28T22:00:00Z,20.96,79.83
2026-04-28T22:01:00Z,21.92,79.02
2026-04-28T22:02:00Z,21.91,78.95
2026-04-28T22:03:00Z,21.33,78.98
2026-04-28T22:04:00Z,19.46,81.39
2026-04-28T22:05:00Z,19.53,81.11
2026-04-28T22:06:00Z,20.01,80.70
2026-04-28T22:07:00Z,22.23,79.11
2026-04-28T22:08:00Z,20.01,80.87
2026-04-28T22:09:00Z,20.24,78.81
2026-04-28T22:10:00Z,23.24,77.80
2026-04-28T22:11:00Z,23.14,77.15
2026-04-28T22:12:00Z,23.81,77.87
2026-04-28T22:13:00Z,23.84,77.92
2026-04-28T22:14:00Z,21.43,79.33
2026-04-28T22:15:00Z,20.73,80.17
2026-04-28T22:16:00Z,21.07,79.16
2026-04-28T22:17:00Z,22.87,78.41
2026-04-28T22:18:00Z,24.48,76.79
2026-04-28T22:19:00Z,24.64,76.97
2026-04-28T22:20:00Z,24.46,76.72
2026-04-28T22:21:00Z,22.09,79.60
2026-04-28T22:22:00Z,19.34,80.75
2026-04-28T22:23:00Z,19.41,80.30
2026-04-28T22:24:00Z,22.59,79.08
2026-04-28T22:25:00Z,22.95,77.08
2026-04-28T22:26:00Z,22.58,77.91
2026-04-28T22:27:00Z,21.95,79.02
2026-04-28T22:28:00Z,20.17,80.73
2026-04-28T22:29:00Z,19.10,81.81
2026-04-28T22:30:00Z,21.70,79.22
2026-04-28T22:31:00Z,22.21,77.96
2026-04-28T22:32:00Z,32.91,69.23
2026-04-28T22:33:00Z,33.18,66.30
2026-04-28T22:34:00Z,30.04,70.87
2026-04-28T22:35:00Z,28.53,72.24
2026-04-28T22:36:00Z,24.52,75.62
2026-04-28T22:37:00Z,34.23,66.84
2026-04-28T22:38:00Z,38.16,61.19
2026-04-28T22:39:00Z,38.30,61.93
2026-04-28T22:40:00Z,38.64,61.82
2026-04-28T22:41:00Z,38.57,61.93
2026-04-28T22:42:00Z,38.28,62.37
2026-04-28T22:43:00Z,35.17,64.80
2026-04-28T22:44:00Z,37.85,63.29
2026-04-28T22:45:00Z,35.16,64.74
2026-04-28T22:46:00Z,35.83,65.23
2026-04-28T22:47:00Z,38.49,62.15
2026-04-28T22:48:00Z,39.65,60.95
2026-04-28T22:49:00Z,39.86,60.92
2026-04-28T22:50:00Z,41.99,57.90
2026-04-28T22:51:00Z,50.36,51.15
2026-04-28T22:52:00Z,58.23,45.37
2026-04-28T22:53:00Z,65.43,38.00
2026-04-28T22:54:00Z,74.22,25.78
2026-04-28T22:55:00Z,76.12,23.93
2026-04-28T22:56:00Z,70.91,27.67
2026-04-28T22:57:00Z,73.28,26.05
2026-04-28T22:58:00Z,68.01,38.41
2026-04-28T22:59:00Z,54.53,42.80
2026-04-28T23:00:00Z,53.45,45.86
2026-04-28T23:01:00Z,34.83,62.26
2026-04-28T23:02:00Z,33.64,67.76
2026-04-28T23:03:00Z,31.91,68.23
2026-04-28T23:04:00Z,31.84,68.29
2026-04-28T23:05:00Z,32.72,67.45
2026-04-28T23:06:00Z,33.84,66.22
2026-04-28T23:07:00Z,34.43,66.84
2026-04-28T23:08:00Z,37.13,62.88
2026-04-28T23:09:00Z,34.85,65.81
2026-04-28T23:10:00Z,32.07,67.82
2026-04-28T23:11:00Z,32.04,68.03
2026-04-28T23:12:00Z,31.85,68.57
2026-04-28T23:13:00Z,29.62,69.72
2026-04-28T23:14:00Z,23.42,78.42
2026-04-28T23:15:00Z,10.94,89.62
2026-04-28T23:16:00Z,4.87,94.67
2026-04-28T23:17:00Z,7.69,92.41
2026-04-28T23:18:00Z,4.19,96.06
2026-04-28T23:19:00Z,3.60,96.09
2026-04-28T23:20:00Z,3.98,96.03
2026-04-28T23:21:00Z,1.15,98.56
2026-04-28T23:22:00Z,1.00,99.00
2026-04-28T23:23:00Z,1.00,99.00
2026-04-28T23:24:00Z,1.00,99.00
2026-04-28T23:25:00Z,1.00,99.00
2026-04-28T23:26:00Z,1.00,99.00
2026-04-28T23:27:00Z,1.00,99.00
