# event_ticker=KXATPMATCH-25OCT03MUNCOB
# final_score=7-5 6-1
# score_resolution=5-7 1-6
# match_winner=Jaume Munar
# fav_player=Flavio Cobolli
# dog_player=Jaume Munar
# kalshi_date=2025-10-03
timestamp,Flavio Cobolli,Jaume Munar
2025-10-03T10:04:00Z,56.00,45.00
2025-10-03T10:05:00Z,56.00,45.00
2025-10-03T10:07:00Z,56.00,45.98
2025-10-03T10:08:00Z,56.00,47.35
2025-10-03T10:12:00Z,56.00,47.00
2025-10-03T10:16:00Z,54.00,47.00
2025-10-03T10:17:00Z,54.00,47.00
2025-10-03T10:18:00Z,54.00,47.00
2025-10-03T10:20:00Z,54.00,47.00
2025-10-03T10:21:00Z,54.00,47.00
2025-10-03T10:22:00Z,54.00,45.00
2025-10-03T10:23:00Z,54.00,45.00
2025-10-03T10:25:00Z,54.00,45.00
2025-10-03T10:26:00Z,54.00,45.00
2025-10-03T10:28:00Z,53.00,45.00
2025-10-03T10:29:00Z,53.00,47.00
2025-10-03T10:30:00Z,55.00,47.00
2025-10-03T10:31:00Z,54.00,47.00
2025-10-03T10:32:00Z,54.45,47.00
2025-10-03T10:34:00Z,54.45,46.43
2025-10-03T10:35:00Z,55.00,46.43
2025-10-03T10:36:00Z,55.00,46.43
2025-10-03T10:41:00Z,54.00,46.43
2025-10-03T10:42:00Z,54.00,47.65
2025-10-03T10:43:00Z,54.00,47.65
2025-10-03T10:44:00Z,54.00,47.65
2025-10-03T10:47:00Z,54.00,48.00
2025-10-03T10:48:00Z,54.00,48.00
2025-10-03T10:49:00Z,55.09,49.00
2025-10-03T10:50:00Z,54.00,48.00
2025-10-03T10:51:00Z,54.00,48.00
2025-10-03T10:52:00Z,54.00,48.00
2025-10-03T10:53:00Z,54.00,48.00
2025-10-03T10:54:00Z,54.00,48.00
2025-10-03T10:55:00Z,54.00,47.00
2025-10-03T10:56:00Z,51.37,54.82
2025-10-03T10:57:00Z,49.54,54.00
2025-10-03T10:58:00Z,49.48,52.00
2025-10-03T10:59:00Z,50.00,52.00
2025-10-03T11:00:00Z,50.03,53.00
2025-10-03T11:01:00Z,52.41,53.00
2025-10-03T11:02:00Z,48.94,53.00
2025-10-03T11:03:00Z,47.34,59.70
2025-10-03T11:04:00Z,44.23,57.69
2025-10-03T11:06:00Z,44.23,55.31
2025-10-03T11:08:00Z,46.49,55.31
2025-10-03T11:09:00Z,50.28,55.31
2025-10-03T11:10:00Z,59.39,55.31
2025-10-03T11:11:00Z,52.00,48.53
2025-10-03T11:12:00Z,52.00,50.67
2025-10-03T11:13:00Z,47.00,50.67
2025-10-03T11:14:00Z,44.01,55.00
2025-10-03T11:15:00Z,49.00,55.00
2025-10-03T11:16:00Z,60.00,55.00
2025-10-03T11:17:00Z,52.00,49.00
2025-10-03T11:18:00Z,52.00,49.00
2025-10-03T11:19:00Z,51.09,48.00
2025-10-03T11:20:00Z,51.09,46.00
2025-10-03T11:21:00Z,52.91,48.00
2025-10-03T11:22:00Z,49.50,48.00
2025-10-03T11:23:00Z,47.00,53.00
2025-10-03T11:25:00Z,50.00,53.00
2025-10-03T11:27:00Z,47.00,54.00
2025-10-03T11:29:00Z,46.00,54.00
2025-10-03T11:30:00Z,50.17,55.30
2025-10-03T11:31:00Z,50.00,55.30
2025-10-03T11:32:00Z,52.00,55.30
2025-10-03T11:34:00Z,51.00,55.30
2025-10-03T11:36:00Z,52.00,53.00
2025-10-03T11:39:00Z,52.00,51.82
2025-10-03T11:40:00Z,52.00,49.00
2025-10-03T11:41:00Z,52.00,49.00
2025-10-03T11:43:00Z,52.00,53.31
2025-10-03T11:44:00Z,52.00,57.00
2025-10-03T11:45:00Z,52.00,57.40
2025-10-03T11:46:00Z,46.00,54.00
2025-10-03T11:47:00Z,33.00,77.81
2025-10-03T11:48:00Z,23.00,79.00
2025-10-03T11:49:00Z,23.39,79.00
2025-10-03T11:50:00Z,23.00,75.25
2025-10-03T11:51:00Z,23.00,78.00
2025-10-03T11:52:00Z,23.00,78.00
2025-10-03T11:53:00Z,23.26,78.00
2025-10-03T11:55:00Z,23.26,80.05
2025-10-03T11:56:00Z,21.14,80.66
2025-10-03T11:57:00Z,15.00,80.66
2025-10-03T11:58:00Z,15.00,83.00
2025-10-03T11:59:00Z,19.39,76.00
2025-10-03T12:00:00Z,20.66,83.00
2025-10-03T12:01:00Z,15.59,83.00
2025-10-03T12:02:00Z,11.53,86.00
2025-10-03T12:03:00Z,7.96,92.37
2025-10-03T12:04:00Z,6.11,92.37
2025-10-03T12:05:00Z,4.64,95.73
2025-10-03T12:06:00Z,6.40,94.79
2025-10-03T12:07:00Z,8.85,93.00
2025-10-03T12:08:00Z,6.03,95.81
2025-10-03T12:09:00Z,5.13,96.00
2025-10-03T12:10:00Z,3.44,97.00
2025-10-03T12:11:00Z,4.63,97.49
2025-10-03T12:12:00Z,4.08,97.49
2025-10-03T12:13:00Z,2.29,98.76
2025-10-03T12:14:00Z,1.21,98.76
2025-10-03T12:15:00Z,2.00,98.00
2025-10-03T12:17:00Z,2.00,99.00
2025-10-03T12:18:00Z,2.00,99.00
2025-10-03T12:21:00Z,1.00,99.00
2025-10-03T12:22:00Z,1.00,99.00
2025-10-03T12:23:00Z,1.00,99.00
2025-10-03T12:25:00Z,1.00,99.00
2025-10-03T12:26:00Z,1.00,99.00
2025-10-03T12:27:00Z,1.00,99.00
2025-10-03T12:28:00Z,1.00,99.00
2025-10-03T12:29:00Z,1.00,99.00
