# event_ticker=KXATPMATCH-25OCT15CILRUU
# final_score=7-6(2) 6-4
# score_resolution=7-6 6-4
# match_winner=Casper Ruud
# fav_player=Casper Ruud
# dog_player=Marin Cilic
# kalshi_date=2025-10-15
timestamp,Casper Ruud,Marin Cilic
2025-10-15T13:36:00Z,62.00,40.00
2025-10-15T13:41:00Z,60.00,40.00
2025-10-15T13:45:00Z,61.00,40.00
2025-10-15T13:50:00Z,61.00,40.00
2025-10-15T13:54:00Z,61.00,40.00
2025-10-15T13:55:00Z,61.00,40.00
2025-10-15T13:58:00Z,61.00,40.00
2025-10-15T14:04:00Z,61.00,40.00
2025-10-15T14:05:00Z,61.00,40.00
2025-10-15T14:06:00Z,61.00,40.00
2025-10-15T14:10:00Z,61.00,40.00
2025-10-15T14:11:00Z,61.00,40.00
2025-10-15T14:12:00Z,60.00,40.00
2025-10-15T14:14:00Z,61.00,40.00
2025-10-15T14:16:00Z,61.00,39.00
2025-10-15T14:17:00Z,61.00,40.96
2025-10-15T14:18:00Z,61.00,40.96
2025-10-15T14:24:00Z,61.00,41.00
2025-10-15T14:27:00Z,61.00,41.00
2025-10-15T14:32:00Z,61.00,41.00
2025-10-15T14:35:00Z,61.00,41.00
2025-10-15T14:36:00Z,61.00,41.00
2025-10-15T14:43:00Z,61.00,41.00
2025-10-15T14:44:00Z,61.00,41.00
2025-10-15T14:45:00Z,61.00,40.00
2025-10-15T14:46:00Z,61.00,40.00
2025-10-15T14:54:00Z,61.00,40.00
2025-10-15T14:55:00Z,61.00,40.00
2025-10-15T14:56:00Z,62.00,40.00
2025-10-15T14:57:00Z,62.00,40.00
2025-10-15T14:59:00Z,62.00,39.00
2025-10-15T15:00:00Z,62.00,39.00
2025-10-15T15:01:00Z,62.00,39.00
2025-10-15T15:04:00Z,62.00,39.00
2025-10-15T15:07:00Z,60.00,39.00
2025-10-15T15:09:00Z,60.00,39.00
2025-10-15T15:10:00Z,60.00,41.00
2025-10-15T15:11:00Z,61.00,41.00
2025-10-15T15:15:00Z,61.00,41.00
2025-10-15T15:17:00Z,61.00,41.00
2025-10-15T15:18:00Z,61.00,41.00
2025-10-15T15:19:00Z,61.00,41.00
2025-10-15T15:20:00Z,61.00,41.00
2025-10-15T15:21:00Z,61.00,41.00
2025-10-15T15:26:00Z,61.00,41.00
2025-10-15T15:27:00Z,61.00,41.00
2025-10-15T15:28:00Z,61.00,41.00
2025-10-15T15:29:00Z,61.00,41.00
2025-10-15T15:30:00Z,61.00,41.00
2025-10-15T15:31:00Z,61.00,41.00
2025-10-15T15:32:00Z,61.00,41.00
2025-10-15T15:33:00Z,61.00,41.00
2025-10-15T15:34:00Z,61.00,41.00
2025-10-15T15:38:00Z,61.00,41.00
2025-10-15T15:39:00Z,61.00,41.00
2025-10-15T15:40:00Z,61.00,41.00
2025-10-15T15:41:00Z,61.03,41.00
2025-10-15T15:42:00Z,62.00,41.00
2025-10-15T15:43:00Z,62.00,40.00
2025-10-15T15:44:00Z,61.80,40.00
2025-10-15T15:45:00Z,62.00,39.00
2025-10-15T15:46:00Z,62.00,39.00
2025-10-15T15:47:00Z,62.00,39.00
2025-10-15T15:49:00Z,62.00,39.00
2025-10-15T15:50:00Z,62.00,39.00
2025-10-15T15:51:00Z,62.00,39.00
2025-10-15T15:52:00Z,62.00,39.00
2025-10-15T15:53:00Z,61.72,39.00
2025-10-15T15:54:00Z,62.00,38.73
2025-10-15T15:55:00Z,62.00,39.00
2025-10-15T15:56:00Z,62.00,39.00
2025-10-15T15:57:00Z,62.00,39.00
2025-10-15T15:58:00Z,62.00,39.00
2025-10-15T15:59:00Z,62.00,39.00
2025-10-15T16:00:00Z,62.00,39.00
2025-10-15T16:02:00Z,62.00,39.00
2025-10-15T16:03:00Z,62.00,39.00
2025-10-15T16:04:00Z,62.00,39.00
2025-10-15T16:05:00Z,61.00,39.00
2025-10-15T16:07:00Z,62.00,39.00
2025-10-15T16:08:00Z,62.00,39.00
2025-10-15T16:09:00Z,62.00,39.00
2025-10-15T16:10:00Z,62.00,39.00
2025-10-15T16:11:00Z,61.01,39.00
2025-10-15T16:12:00Z,60.01,39.79
2025-10-15T16:13:00Z,62.00,39.00
2025-10-15T16:14:00Z,62.00,39.00
2025-10-15T16:15:00Z,62.00,39.00
2025-10-15T16:16:00Z,62.00,39.00
2025-10-15T16:17:00Z,62.00,39.00
2025-10-15T16:18:00Z,62.00,39.93
2025-10-15T16:20:00Z,62.00,39.93
2025-10-15T16:24:00Z,61.86,39.93
2025-10-15T16:25:00Z,62.00,40.00
2025-10-15T16:26:00Z,62.00,40.00
2025-10-15T16:27:00Z,62.00,39.00
2025-10-15T16:28:00Z,62.00,39.00
2025-10-15T16:29:00Z,62.34,39.00
2025-10-15T16:30:00Z,62.34,39.00
2025-10-15T16:31:00Z,62.00,39.00
2025-10-15T16:32:00Z,62.00,39.00
2025-10-15T16:34:00Z,62.49,39.00
2025-10-15T16:35:00Z,62.49,39.00
2025-10-15T16:36:00Z,62.33,39.00
2025-10-15T16:38:00Z,62.33,39.00
2025-10-15T16:39:00Z,62.33,38.33
2025-10-15T16:40:00Z,62.85,38.00
2025-10-15T16:41:00Z,63.19,38.00
2025-10-15T16:42:00Z,63.84,38.00
2025-10-15T16:43:00Z,64.00,38.00
2025-10-15T16:44:00Z,64.00,38.00
2025-10-15T16:45:00Z,64.00,38.00
2025-10-15T16:46:00Z,64.01,38.00
2025-10-15T16:47:00Z,65.00,38.00
2025-10-15T16:48:00Z,64.02,38.00
2025-10-15T16:49:00Z,65.00,38.00
2025-10-15T16:50:00Z,65.00,38.00
2025-10-15T16:51:00Z,64.00,38.70
2025-10-15T16:52:00Z,63.57,38.00
2025-10-15T16:53:00Z,64.00,38.00
2025-10-15T16:54:00Z,64.21,38.00
2025-10-15T16:55:00Z,64.00,38.00
2025-10-15T16:56:00Z,65.14,38.71
2025-10-15T16:57:00Z,64.00,38.00
2025-10-15T16:58:00Z,62.91,38.44
2025-10-15T16:59:00Z,59.43,42.89
2025-10-15T17:00:00Z,59.02,42.93
2025-10-15T17:01:00Z,55.65,45.09
2025-10-15T17:02:00Z,47.99,54.03
2025-10-15T17:03:00Z,37.88,61.95
2025-10-15T17:04:00Z,37.03,65.53
2025-10-15T17:05:00Z,36.34,65.84
2025-10-15T17:06:00Z,37.44,66.35
2025-10-15T17:07:00Z,38.03,64.21
2025-10-15T17:08:00Z,36.02,64.89
2025-10-15T17:09:00Z,38.46,63.05
2025-10-15T17:10:00Z,38.90,61.19
2025-10-15T17:11:00Z,43.35,58.00
2025-10-15T17:12:00Z,43.56,58.67
2025-10-15T17:13:00Z,42.32,57.92
2025-10-15T17:14:00Z,42.21,55.23
2025-10-15T17:15:00Z,50.58,50.39
2025-10-15T17:16:00Z,45.77,55.62
2025-10-15T17:17:00Z,47.28,56.02
2025-10-15T17:18:00Z,48.20,55.55
2025-10-15T17:19:00Z,37.71,58.65
2025-10-15T17:20:00Z,40.45,60.03
2025-10-15T17:21:00Z,40.85,60.09
2025-10-15T17:22:00Z,41.29,59.73
2025-10-15T17:23:00Z,43.41,58.53
2025-10-15T17:24:00Z,43.64,52.74
2025-10-15T17:25:00Z,44.84,57.76
2025-10-15T17:26:00Z,44.20,53.36
2025-10-15T17:27:00Z,42.74,54.55
2025-10-15T17:28:00Z,45.94,54.15
2025-10-15T17:29:00Z,47.70,53.49
2025-10-15T17:30:00Z,47.53,59.65
2025-10-15T17:31:00Z,45.08,57.68
2025-10-15T17:32:00Z,50.46,55.97
2025-10-15T17:33:00Z,57.17,42.70
2025-10-15T17:34:00Z,66.78,32.97
2025-10-15T17:35:00Z,66.97,34.28
2025-10-15T17:36:00Z,65.31,32.53
2025-10-15T17:37:00Z,71.87,28.85
2025-10-15T17:38:00Z,69.77,29.71
2025-10-15T17:39:00Z,66.42,33.99
2025-10-15T17:40:00Z,67.63,33.22
2025-10-15T17:41:00Z,72.84,28.88
2025-10-15T17:42:00Z,72.24,29.53
2025-10-15T17:43:00Z,70.29,31.36
2025-10-15T17:44:00Z,69.46,29.84
2025-10-15T17:45:00Z,69.83,31.95
2025-10-15T17:46:00Z,68.87,31.20
2025-10-15T17:47:00Z,70.22,31.17
2025-10-15T17:48:00Z,71.14,28.26
2025-10-15T17:49:00Z,68.18,32.45
2025-10-15T17:50:00Z,67.91,33.07
2025-10-15T17:51:00Z,69.25,31.28
2025-10-15T17:52:00Z,72.77,26.20
2025-10-15T17:53:00Z,74.80,28.60
2025-10-15T17:54:00Z,73.01,27.19
2025-10-15T17:55:00Z,70.65,30.77
2025-10-15T17:56:00Z,70.00,31.78
2025-10-15T17:57:00Z,71.43,28.84
2025-10-15T17:58:00Z,73.99,28.06
2025-10-15T17:59:00Z,78.19,22.97
2025-10-15T18:00:00Z,84.49,14.29
2025-10-15T18:01:00Z,91.04,8.82
2025-10-15T18:02:00Z,91.84,8.37
2025-10-15T18:03:00Z,90.71,10.48
2025-10-15T18:04:00Z,90.13,9.83
2025-10-15T18:05:00Z,89.68,10.34
2025-10-15T18:06:00Z,89.00,10.87
2025-10-15T18:07:00Z,89.96,9.55
2025-10-15T18:08:00Z,91.00,9.88
2025-10-15T18:09:00Z,91.14,9.09
2025-10-15T18:10:00Z,91.00,8.11
2025-10-15T18:11:00Z,91.68,9.28
2025-10-15T18:12:00Z,89.46,10.78
2025-10-15T18:13:00Z,90.04,11.71
2025-10-15T18:14:00Z,90.09,9.87
2025-10-15T18:15:00Z,91.95,9.66
2025-10-15T18:16:00Z,90.65,9.85
2025-10-15T18:17:00Z,90.99,9.99
2025-10-15T18:18:00Z,88.53,10.72
2025-10-15T18:19:00Z,89.79,10.15
2025-10-15T18:20:00Z,91.96,8.24
2025-10-15T18:21:00Z,90.16,10.43
2025-10-15T18:22:00Z,89.25,9.94
2025-10-15T18:23:00Z,91.52,9.00
2025-10-15T18:24:00Z,90.17,10.10
2025-10-15T18:25:00Z,91.84,10.07
2025-10-15T18:26:00Z,89.57,11.85
2025-10-15T18:27:00Z,89.00,11.81
2025-10-15T18:28:00Z,88.29,12.11
2025-10-15T18:29:00Z,89.17,10.98
2025-10-15T18:30:00Z,91.61,9.55
2025-10-15T18:31:00Z,92.48,8.61
2025-10-15T18:32:00Z,92.00,8.75
2025-10-15T18:33:00Z,94.16,5.89
2025-10-15T18:34:00Z,93.67,6.21
2025-10-15T18:35:00Z,91.03,9.87
2025-10-15T18:36:00Z,92.98,8.75
2025-10-15T18:37:00Z,90.64,9.12
2025-10-15T18:38:00Z,91.31,10.27
2025-10-15T18:39:00Z,90.11,10.35
2025-10-15T18:40:00Z,92.00,8.38
2025-10-15T18:41:00Z,92.08,8.08
2025-10-15T18:42:00Z,91.99,7.61
2025-10-15T18:43:00Z,93.00,7.06
2025-10-15T18:44:00Z,92.37,8.60
2025-10-15T18:45:00Z,91.81,8.76
2025-10-15T18:46:00Z,94.38,6.64
2025-10-15T18:47:00Z,98.79,1.24
2025-10-15T18:48:00Z,99.00,1.24
2025-10-15T18:49:00Z,99.00,1.24
2025-10-15T18:50:00Z,99.00,1.24
2025-10-15T18:51:00Z,99.00,1.24
