# event_ticker=KXATPMATCH-26MAY06SHANAV
# final_score=6-4 6-2
# match_winner=Mariano Navone
# fav_player=Mariano Navone
# dog_player=Denis Shapovalov
# kalshi_date=2026-05-06
timestamp,Denis Shapovalov,Mariano Navone
2026-05-07T16:26:00Z,35.00,65.00
2026-05-07T16:27:00Z,35.00,65.00
2026-05-07T16:28:00Z,35.00,65.00
2026-05-07T16:29:00Z,35.00,65.00
2026-05-07T16:30:00Z,35.00,66.00
2026-05-07T16:31:00Z,35.00,66.00
2026-05-07T16:32:00Z,35.00,66.00
2026-05-07T16:33:00Z,35.00,66.00
2026-05-07T16:35:00Z,35.00,66.00
2026-05-07T16:36:00Z,35.00,66.00
2026-05-07T16:37:00Z,35.00,66.00
2026-05-07T16:38:00Z,35.00,65.15
2026-05-07T16:39:00Z,35.00,65.15
2026-05-07T16:41:00Z,35.00,66.00
2026-05-07T16:42:00Z,35.00,66.00
2026-05-07T16:43:00Z,35.00,65.08
2026-05-07T16:44:00Z,35.25,65.00
2026-05-07T16:45:00Z,36.00,65.00
2026-05-07T16:46:00Z,36.00,65.00
2026-05-07T16:47:00Z,36.00,65.00
2026-05-07T16:48:00Z,36.00,65.00
2026-05-07T16:50:00Z,37.00,65.00
2026-05-07T16:51:00Z,37.00,65.00
2026-05-07T16:52:00Z,37.00,64.00
2026-05-07T16:53:00Z,37.00,64.00
2026-05-07T16:54:00Z,37.00,64.00
2026-05-07T16:55:00Z,37.00,64.00
2026-05-07T16:56:00Z,37.00,63.99
2026-05-07T16:57:00Z,37.00,64.00
2026-05-07T16:58:00Z,37.00,64.00
2026-05-07T16:59:00Z,37.00,64.00
2026-05-07T17:00:00Z,37.00,63.76
2026-05-07T17:01:00Z,37.00,63.76
2026-05-07T17:03:00Z,37.00,63.00
2026-05-07T17:04:00Z,37.00,63.00
2026-05-07T17:05:00Z,37.00,63.00
2026-05-07T17:06:00Z,37.00,64.00
2026-05-07T17:07:00Z,37.00,64.00
2026-05-07T17:08:00Z,37.00,64.00
2026-05-07T17:09:00Z,37.00,64.00
2026-05-07T17:12:00Z,37.00,64.00
2026-05-07T17:14:00Z,37.00,63.00
2026-05-07T17:17:00Z,37.00,64.00
2026-05-07T17:18:00Z,37.00,64.00
2026-05-07T17:19:00Z,37.00,64.00
2026-05-07T17:22:00Z,37.00,64.00
2026-05-07T17:23:00Z,37.00,64.00
2026-05-07T17:25:00Z,37.00,64.00
2026-05-07T17:31:00Z,37.00,64.00
2026-05-07T17:32:00Z,37.00,64.00
2026-05-07T17:33:00Z,37.00,64.00
2026-05-07T17:34:00Z,37.00,64.00
2026-05-07T17:36:00Z,37.00,64.00
2026-05-07T17:38:00Z,37.00,64.00
2026-05-07T17:39:00Z,37.00,64.00
2026-05-07T17:40:00Z,37.00,64.00
2026-05-07T17:41:00Z,37.00,64.00
2026-05-07T17:43:00Z,37.00,64.00
2026-05-07T17:44:00Z,37.00,64.00
2026-05-07T17:46:00Z,37.00,64.00
2026-05-07T17:47:00Z,37.00,64.00
2026-05-07T17:48:00Z,37.00,64.00
2026-05-07T17:49:00Z,37.35,64.00
2026-05-07T17:50:00Z,37.00,64.00
2026-05-07T17:51:00Z,37.00,64.00
2026-05-07T17:52:00Z,37.00,64.00
2026-05-07T17:54:00Z,37.00,64.00
2026-05-07T17:55:00Z,37.00,64.00
2026-05-07T17:56:00Z,37.00,64.00
2026-05-07T17:57:00Z,37.00,64.00
2026-05-07T17:58:00Z,37.00,64.00
2026-05-07T17:59:00Z,37.00,64.00
2026-05-07T18:00:00Z,37.00,64.00
2026-05-07T18:01:00Z,37.00,64.00
2026-05-07T18:02:00Z,37.00,64.00
2026-05-07T18:03:00Z,37.00,64.00
2026-05-07T18:04:00Z,37.00,64.00
2026-05-07T18:05:00Z,37.00,64.00
2026-05-07T18:06:00Z,37.00,63.58
2026-05-07T18:07:00Z,37.55,63.58
2026-05-07T18:08:00Z,36.97,64.00
2026-05-07T18:09:00Z,37.17,64.00
2026-05-07T18:10:00Z,38.00,65.00
2026-05-07T18:11:00Z,38.00,65.00
2026-05-07T18:12:00Z,36.62,65.04
2026-05-07T18:13:00Z,34.01,68.09
2026-05-07T18:14:00Z,28.34,73.88
2026-05-07T18:15:00Z,31.86,70.78
2026-05-07T18:16:00Z,36.69,64.82
2026-05-07T18:17:00Z,38.16,61.66
2026-05-07T18:18:00Z,41.34,60.08
2026-05-07T18:19:00Z,42.39,58.67
2026-05-07T18:20:00Z,39.98,61.25
2026-05-07T18:21:00Z,36.60,63.01
2026-05-07T18:22:00Z,34.61,65.18
2026-05-07T18:23:00Z,35.97,65.76
2026-05-07T18:24:00Z,33.97,68.04
2026-05-07T18:25:00Z,27.33,71.95
2026-05-07T18:26:00Z,24.92,76.96
2026-05-07T18:27:00Z,24.48,77.88
2026-05-07T18:28:00Z,21.84,79.00
2026-05-07T18:29:00Z,21.00,80.00
2026-05-07T18:30:00Z,20.99,80.00
2026-05-07T18:31:00Z,21.96,78.97
2026-05-07T18:32:00Z,21.00,80.32
2026-05-07T18:33:00Z,18.99,83.12
2026-05-07T18:34:00Z,17.29,84.96
2026-05-07T18:35:00Z,20.17,80.00
2026-05-07T18:36:00Z,21.00,80.00
2026-05-07T18:37:00Z,20.85,80.00
2026-05-07T18:38:00Z,18.00,82.57
2026-05-07T18:39:00Z,20.73,80.87
2026-05-07T18:40:00Z,20.00,79.17
2026-05-07T18:41:00Z,24.04,75.41
2026-05-07T18:42:00Z,32.53,68.38
2026-05-07T18:43:00Z,32.99,67.41
2026-05-07T18:44:00Z,33.99,67.48
2026-05-07T18:45:00Z,35.06,65.94
2026-05-07T18:46:00Z,35.55,65.97
2026-05-07T18:47:00Z,39.46,61.69
2026-05-07T18:48:00Z,40.00,60.01
2026-05-07T18:49:00Z,43.88,58.12
2026-05-07T18:50:00Z,40.06,62.46
2026-05-07T18:51:00Z,44.85,62.52
2026-05-07T18:52:00Z,43.13,57.10
2026-05-07T18:53:00Z,38.09,62.50
2026-05-07T18:54:00Z,33.45,66.50
2026-05-07T18:55:00Z,29.14,71.56
2026-05-07T18:56:00Z,21.97,75.94
2026-05-07T18:57:00Z,18.97,81.99
2026-05-07T18:58:00Z,18.78,81.76
2026-05-07T18:59:00Z,20.50,79.26
2026-05-07T19:00:00Z,17.73,83.26
2026-05-07T19:01:00Z,14.85,84.32
2026-05-07T19:02:00Z,14.81,85.99
2026-05-07T19:03:00Z,14.00,86.34
2026-05-07T19:04:00Z,13.79,87.92
2026-05-07T19:05:00Z,13.86,87.90
2026-05-07T19:06:00Z,13.01,87.71
2026-05-07T19:07:00Z,13.87,87.95
2026-05-07T19:08:00Z,14.46,87.36
2026-05-07T19:09:00Z,13.00,87.59
2026-05-07T19:10:00Z,12.80,86.13
2026-05-07T19:11:00Z,12.78,88.37
2026-05-07T19:12:00Z,10.43,89.98
2026-05-07T19:13:00Z,7.91,92.79
2026-05-07T19:14:00Z,9.93,90.10
2026-05-07T19:15:00Z,11.73,89.51
2026-05-07T19:16:00Z,12.26,88.15
2026-05-07T19:17:00Z,6.05,94.21
2026-05-07T19:18:00Z,5.90,94.08
2026-05-07T19:19:00Z,6.47,93.71
2026-05-07T19:20:00Z,7.03,93.00
2026-05-07T19:21:00Z,9.99,89.88
2026-05-07T19:22:00Z,8.60,91.40
2026-05-07T19:23:00Z,5.99,93.96
2026-05-07T19:24:00Z,6.63,93.96
2026-05-07T19:25:00Z,7.00,93.02
2026-05-07T19:26:00Z,7.03,93.03
2026-05-07T19:27:00Z,7.24,94.00
2026-05-07T19:28:00Z,4.09,95.94
2026-05-07T19:29:00Z,4.05,95.49
2026-05-07T19:30:00Z,2.10,98.79
2026-05-07T19:31:00Z,2.51,98.21
2026-05-07T19:32:00Z,2.00,98.06
2026-05-07T19:33:00Z,1.00,99.00
2026-05-07T19:34:00Z,1.01,98.99
2026-05-07T19:35:00Z,2.31,97.85
2026-05-07T19:36:00Z,5.01,94.33
2026-05-07T19:37:00Z,4.85,94.12
2026-05-07T19:38:00Z,4.01,96.23
2026-05-07T19:39:00Z,3.37,97.99
2026-05-07T19:40:00Z,1.97,98.99
2026-05-07T19:41:00Z,1.65,99.00
2026-05-07T19:42:00Z,1.01,98.94
2026-05-07T19:43:00Z,1.00,99.00
2026-05-07T19:44:00Z,1.00,99.00
2026-05-07T19:45:00Z,1.51,98.97
2026-05-07T19:46:00Z,1.00,99.00
2026-05-07T19:47:00Z,1.00,99.00
2026-05-07T19:48:00Z,1.00,99.00
2026-05-07T19:49:00Z,1.00,99.00
2026-05-07T19:50:00Z,1.00,99.00
2026-05-07T19:51:00Z,1.01,99.00
2026-05-07T19:52:00Z,1.59,98.98
2026-05-07T19:53:00Z,1.90,99.00
2026-05-07T19:54:00Z,1.00,99.00
2026-05-07T19:55:00Z,1.00,99.00
2026-05-07T19:56:00Z,1.00,99.00
2026-05-07T19:57:00Z,1.00,99.00
