# event_ticker=KXATPMATCH-26MAY18GIRSHE
# final_score=6-3 4-6 7-6(3)
# score_resolution=3-6 6-4 6-7
# match_winner=Ben Shelton
# fav_player=Marcos Giron
# dog_player=Ben Shelton
# kalshi_date=2026-05-18
timestamp,Marcos Giron,Ben Shelton
2026-05-18T03:25:00Z,,75.00
2026-05-18T03:26:00Z,,75.00
2026-05-18T03:29:00Z,27.00,75.00
2026-05-18T03:30:00Z,26.00,75.00
2026-05-18T03:36:00Z,26.00,74.97
2026-05-18T03:37:00Z,26.00,75.00
2026-05-18T03:39:00Z,26.00,75.00
2026-05-18T03:41:00Z,26.00,75.00
2026-05-18T03:44:00Z,26.00,75.00
2026-05-18T03:46:00Z,26.00,75.00
2026-05-18T03:51:00Z,26.00,75.00
2026-05-18T03:58:00Z,26.00,75.00
2026-05-18T04:15:00Z,26.00,74.00
2026-05-18T04:16:00Z,26.00,74.00
2026-05-18T04:20:00Z,26.00,74.00
2026-05-18T04:24:00Z,26.00,74.00
2026-05-18T04:27:00Z,26.00,74.00
2026-05-18T04:30:00Z,26.00,74.00
2026-05-18T04:31:00Z,26.00,74.00
2026-05-18T04:33:00Z,26.00,74.00
2026-05-18T04:34:00Z,26.00,74.00
2026-05-18T04:35:00Z,26.00,74.86
2026-05-18T04:40:00Z,26.00,75.00
2026-05-18T04:48:00Z,26.00,75.00
2026-05-18T04:54:00Z,27.00,75.00
2026-05-18T04:59:00Z,26.00,75.58
2026-05-18T05:04:00Z,26.00,73.11
2026-05-18T05:05:00Z,26.00,75.00
2026-05-18T05:09:00Z,26.00,72.00
2026-05-18T05:10:00Z,26.00,74.00
2026-05-18T05:11:00Z,26.00,74.00
2026-05-18T05:21:00Z,26.00,74.00
2026-05-18T05:23:00Z,26.00,74.93
2026-05-18T05:26:00Z,27.00,74.93
2026-05-18T05:27:00Z,26.00,74.93
2026-05-18T05:29:00Z,26.00,75.00
2026-05-18T05:30:00Z,26.00,75.00
2026-05-18T05:32:00Z,26.00,75.00
2026-05-18T05:35:00Z,26.00,75.00
2026-05-18T05:38:00Z,27.00,75.00
2026-05-18T05:39:00Z,27.00,75.00
2026-05-18T05:40:00Z,27.00,75.00
2026-05-18T05:41:00Z,27.00,75.00
2026-05-18T05:44:00Z,27.00,75.00
2026-05-18T05:45:00Z,27.00,75.00
2026-05-18T05:49:00Z,27.00,75.00
2026-05-18T05:56:00Z,27.00,75.00
2026-05-18T05:58:00Z,27.00,75.00
2026-05-18T06:01:00Z,27.00,75.00
2026-05-18T06:03:00Z,27.00,75.00
2026-05-18T06:06:00Z,27.00,75.00
2026-05-18T06:07:00Z,27.00,75.00
2026-05-18T06:12:00Z,27.00,75.00
2026-05-18T06:15:00Z,27.00,75.00
2026-05-18T06:18:00Z,27.00,75.00
2026-05-18T06:29:00Z,27.00,75.00
2026-05-18T06:40:00Z,27.00,75.00
2026-05-18T06:45:00Z,27.00,75.00
2026-05-18T06:46:00Z,27.00,75.00
2026-05-18T06:48:00Z,26.00,75.00
2026-05-18T07:09:00Z,26.00,75.00
2026-05-18T07:16:00Z,26.00,75.00
2026-05-18T07:26:00Z,27.00,75.00
2026-05-18T07:45:00Z,27.00,75.00
2026-05-18T07:47:00Z,27.00,75.00
2026-05-18T07:48:00Z,27.00,75.00
2026-05-18T07:49:00Z,27.00,75.00
2026-05-18T07:50:00Z,27.00,75.00
2026-05-18T07:52:00Z,27.00,75.00
2026-05-18T08:23:00Z,27.00,75.00
2026-05-18T08:36:00Z,27.00,75.00
2026-05-18T08:57:00Z,27.00,75.00
2026-05-18T08:59:00Z,26.00,75.00
2026-05-18T09:40:00Z,26.00,75.00
2026-05-18T09:41:00Z,26.00,75.00
2026-05-18T10:00:00Z,26.00,75.00
2026-05-18T10:03:00Z,26.00,75.00
2026-05-18T10:04:00Z,26.00,75.00
2026-05-18T10:05:00Z,26.00,75.00
2026-05-18T10:07:00Z,26.00,75.00
2026-05-18T10:14:00Z,26.00,75.00
2026-05-18T10:16:00Z,25.00,75.00
2026-05-18T10:33:00Z,25.00,75.00
2026-05-18T10:36:00Z,25.00,75.00
2026-05-18T10:37:00Z,25.00,75.00
2026-05-18T10:39:00Z,25.00,75.00
2026-05-18T10:40:00Z,25.00,75.00
2026-05-18T10:52:00Z,25.00,75.00
2026-05-18T11:02:00Z,25.00,75.00
2026-05-18T11:06:00Z,25.00,75.00
2026-05-18T11:18:00Z,26.00,75.00
2026-05-18T11:25:00Z,26.00,75.00
2026-05-18T11:26:00Z,26.00,75.00
2026-05-18T11:29:00Z,26.00,75.00
2026-05-18T11:35:00Z,26.00,75.00
2026-05-18T11:36:00Z,26.00,75.00
2026-05-18T11:39:00Z,26.00,75.00
2026-05-18T11:44:00Z,26.00,75.00
2026-05-18T11:52:00Z,26.00,75.00
2026-05-18T11:57:00Z,26.00,75.00
2026-05-18T11:58:00Z,26.00,75.00
2026-05-18T12:01:00Z,26.00,75.00
2026-05-18T12:02:00Z,26.00,74.00
2026-05-18T12:07:00Z,26.00,74.00
2026-05-18T12:11:00Z,26.00,75.00
2026-05-18T12:14:00Z,26.00,75.00
2026-05-18T12:15:00Z,26.00,75.00
2026-05-18T12:20:00Z,26.00,75.00
2026-05-18T12:21:00Z,26.00,75.00
2026-05-18T12:22:00Z,26.00,75.00
2026-05-18T12:26:00Z,26.00,75.00
2026-05-18T12:27:00Z,26.00,75.00
2026-05-18T12:28:00Z,26.00,75.00
2026-05-18T12:31:00Z,26.00,75.00
2026-05-18T12:33:00Z,26.00,75.15
2026-05-18T12:35:00Z,26.00,76.00
2026-05-18T12:37:00Z,26.00,76.00
2026-05-18T12:38:00Z,26.00,76.00
2026-05-18T12:40:00Z,26.00,76.00
2026-05-18T12:42:00Z,26.00,76.11
2026-05-18T12:44:00Z,26.00,76.00
2026-05-18T12:45:00Z,26.00,76.00
2026-05-18T12:46:00Z,26.00,76.00
2026-05-18T12:47:00Z,26.00,76.00
2026-05-18T12:48:00Z,26.00,76.00
2026-05-18T12:49:00Z,26.00,76.00
2026-05-18T12:50:00Z,26.00,76.29
2026-05-18T12:52:00Z,26.00,76.00
2026-05-18T12:54:00Z,26.00,76.00
2026-05-18T12:56:00Z,26.00,76.00
2026-05-18T12:57:00Z,26.00,76.00
2026-05-18T13:01:00Z,26.00,76.00
2026-05-18T13:03:00Z,26.00,76.00
2026-05-18T13:04:00Z,26.00,76.00
2026-05-18T13:05:00Z,26.00,76.00
2026-05-18T13:06:00Z,26.00,76.00
2026-05-18T13:07:00Z,26.00,76.00
2026-05-18T13:10:00Z,26.00,76.00
2026-05-18T13:11:00Z,26.00,76.00
2026-05-18T13:12:00Z,26.00,76.00
2026-05-18T13:13:00Z,26.00,76.00
2026-05-18T13:14:00Z,26.00,76.00
2026-05-18T13:15:00Z,26.00,76.00
2026-05-18T13:17:00Z,25.00,76.00
2026-05-18T13:19:00Z,25.00,76.48
2026-05-18T13:20:00Z,25.00,77.00
2026-05-18T13:21:00Z,25.00,77.00
2026-05-18T13:22:00Z,25.00,76.89
2026-05-18T13:23:00Z,25.00,77.00
2026-05-18T13:24:00Z,25.00,77.00
2026-05-18T13:25:00Z,25.00,77.00
2026-05-18T13:26:00Z,25.00,76.01
2026-05-18T13:27:00Z,25.00,77.00
2026-05-18T13:28:00Z,25.00,77.94
2026-05-18T13:29:00Z,25.00,78.00
2026-05-18T13:30:00Z,24.00,78.00
2026-05-18T13:31:00Z,24.00,78.00
2026-05-18T13:34:00Z,24.00,78.00
2026-05-18T13:36:00Z,24.00,78.00
2026-05-18T13:38:00Z,24.00,78.00
2026-05-18T13:39:00Z,23.00,78.00
2026-05-18T13:40:00Z,23.00,78.00
2026-05-18T13:41:00Z,23.00,78.00
2026-05-18T13:42:00Z,24.00,78.00
2026-05-18T13:43:00Z,24.00,78.00
2026-05-18T13:44:00Z,24.00,78.00
2026-05-18T13:45:00Z,24.00,78.00
2026-05-18T13:46:00Z,24.00,78.00
2026-05-18T13:48:00Z,24.00,78.00
2026-05-18T13:49:00Z,24.00,78.00
2026-05-18T13:50:00Z,24.00,78.00
2026-05-18T13:51:00Z,24.00,78.00
2026-05-18T13:53:00Z,24.00,78.00
2026-05-18T13:54:00Z,23.00,77.96
2026-05-18T13:55:00Z,24.00,78.00
2026-05-18T13:56:00Z,23.00,78.00
2026-05-18T13:58:00Z,23.00,78.00
2026-05-18T13:59:00Z,23.00,78.00
2026-05-18T14:00:00Z,23.00,78.00
2026-05-18T14:01:00Z,23.00,78.00
2026-05-18T14:02:00Z,23.00,78.00
2026-05-18T14:03:00Z,23.00,78.00
2026-05-18T14:04:00Z,23.00,77.06
2026-05-18T14:05:00Z,23.00,78.00
2026-05-18T14:06:00Z,23.00,78.00
2026-05-18T14:07:00Z,23.00,78.00
2026-05-18T14:08:00Z,23.00,78.00
2026-05-18T14:09:00Z,23.00,78.00
2026-05-18T14:10:00Z,23.00,78.00
2026-05-18T14:11:00Z,23.00,78.00
2026-05-18T14:12:00Z,24.00,78.00
2026-05-18T14:15:00Z,24.00,78.00
2026-05-18T14:18:00Z,23.00,78.00
2026-05-18T14:19:00Z,24.00,78.00
2026-05-18T14:21:00Z,24.00,78.00
2026-05-18T14:22:00Z,22.08,78.00
2026-05-18T14:23:00Z,22.08,78.00
2026-05-18T14:25:00Z,23.52,78.00
2026-05-18T14:26:00Z,23.52,78.00
2026-05-18T14:27:00Z,23.98,77.00
2026-05-18T14:29:00Z,23.98,78.00
2026-05-18T14:30:00Z,23.98,78.00
2026-05-18T14:31:00Z,23.98,78.00
2026-05-18T14:32:00Z,23.98,78.00
2026-05-18T14:33:00Z,23.98,78.00
2026-05-18T14:34:00Z,23.82,78.00
2026-05-18T14:35:00Z,23.82,78.00
2026-05-18T14:36:00Z,23.82,78.00
2026-05-18T14:37:00Z,24.00,78.00
2026-05-18T14:38:00Z,24.00,78.00
2026-05-18T14:39:00Z,24.00,78.00
2026-05-18T14:40:00Z,24.00,78.00
2026-05-18T14:41:00Z,24.00,78.00
2026-05-18T14:42:00Z,24.00,78.00
2026-05-18T14:43:00Z,24.00,78.00
2026-05-18T14:44:00Z,24.00,78.00
2026-05-18T14:45:00Z,24.00,78.00
2026-05-18T14:46:00Z,24.00,78.00
2026-05-18T14:47:00Z,24.00,77.05
2026-05-18T14:48:00Z,24.00,77.00
2026-05-18T14:49:00Z,24.00,77.00
2026-05-18T14:50:00Z,24.00,77.00
2026-05-18T14:51:00Z,24.00,76.82
2026-05-18T14:52:00Z,24.00,77.00
2026-05-18T14:53:00Z,24.00,77.00
2026-05-18T14:54:00Z,24.00,76.05
2026-05-18T14:55:00Z,24.00,77.00
2026-05-18T14:56:00Z,24.00,77.00
2026-05-18T14:57:00Z,24.00,77.00
2026-05-18T14:58:00Z,24.00,76.99
2026-05-18T14:59:00Z,23.00,77.00
2026-05-18T15:00:00Z,24.00,77.00
2026-05-18T15:01:00Z,24.00,77.00
2026-05-18T15:02:00Z,24.00,77.00
2026-05-18T15:03:00Z,24.00,77.00
2026-05-18T15:04:00Z,24.00,77.00
2026-05-18T15:05:00Z,24.00,77.00
2026-05-18T15:06:00Z,24.00,77.00
2026-05-18T15:07:00Z,23.00,77.00
2026-05-18T15:08:00Z,23.00,76.96
2026-05-18T15:09:00Z,23.00,77.89
2026-05-18T15:10:00Z,23.00,78.00
2026-05-18T15:11:00Z,23.00,77.92
2026-05-18T15:12:00Z,23.00,77.80
2026-05-18T15:13:00Z,23.00,78.65
2026-05-18T15:14:00Z,23.00,79.00
2026-05-18T15:15:00Z,22.00,79.00
2026-05-18T15:16:00Z,21.38,79.75
2026-05-18T15:17:00Z,21.38,81.00
2026-05-18T15:18:00Z,21.38,81.00
2026-05-18T15:19:00Z,21.00,80.87
2026-05-18T15:20:00Z,19.00,81.00
2026-05-18T15:21:00Z,20.00,80.99
2026-05-18T15:22:00Z,20.00,81.00
2026-05-18T15:23:00Z,19.63,81.00
2026-05-18T15:24:00Z,19.30,81.00
2026-05-18T15:25:00Z,18.86,82.64
2026-05-18T15:26:00Z,18.82,82.62
2026-05-18T15:27:00Z,20.00,81.09
2026-05-18T15:28:00Z,18.53,83.13
2026-05-18T15:29:00Z,18.89,83.00
2026-05-18T15:30:00Z,13.24,88.62
2026-05-18T15:31:00Z,9.49,91.76
2026-05-18T15:32:00Z,8.35,92.93
2026-05-18T15:33:00Z,7.92,93.00
2026-05-18T15:34:00Z,7.98,92.39
2026-05-18T15:35:00Z,7.84,93.00
2026-05-18T15:36:00Z,7.27,93.02
2026-05-18T15:37:00Z,8.00,93.71
2026-05-18T15:38:00Z,7.69,93.48
2026-05-18T15:39:00Z,7.10,94.06
2026-05-18T15:40:00Z,7.00,93.28
2026-05-18T15:41:00Z,7.04,93.82
2026-05-18T15:42:00Z,7.00,94.00
2026-05-18T15:43:00Z,6.98,93.36
2026-05-18T15:44:00Z,7.21,93.52
2026-05-18T15:45:00Z,8.00,93.11
2026-05-18T15:46:00Z,7.83,93.02
2026-05-18T15:47:00Z,9.22,91.82
2026-05-18T15:48:00Z,10.00,91.02
2026-05-18T15:49:00Z,10.57,89.32
2026-05-18T15:50:00Z,7.64,93.29
2026-05-18T15:51:00Z,7.67,93.43
2026-05-18T15:52:00Z,7.01,93.00
2026-05-18T15:53:00Z,7.94,92.53
2026-05-18T15:54:00Z,7.85,93.00
2026-05-18T15:55:00Z,7.54,93.00
2026-05-18T15:56:00Z,7.90,92.51
2026-05-18T15:57:00Z,9.00,91.63
2026-05-18T15:58:00Z,9.13,91.07
2026-05-18T15:59:00Z,9.20,92.00
2026-05-18T16:00:00Z,8.31,92.29
2026-05-18T16:01:00Z,9.86,91.53
2026-05-18T16:02:00Z,8.18,92.86
2026-05-18T16:03:00Z,9.85,91.57
2026-05-18T16:04:00Z,10.00,90.90
2026-05-18T16:05:00Z,9.67,91.00
2026-05-18T16:06:00Z,9.08,91.37
2026-05-18T16:07:00Z,9.00,92.35
2026-05-18T16:08:00Z,9.52,90.13
2026-05-18T16:09:00Z,10.44,90.96
2026-05-18T16:10:00Z,10.95,90.00
2026-05-18T16:11:00Z,11.00,89.88
2026-05-18T16:12:00Z,10.98,90.27
2026-05-18T16:13:00Z,10.60,91.00
2026-05-18T16:14:00Z,9.71,90.10
2026-05-18T16:15:00Z,9.10,92.11
2026-05-18T16:16:00Z,8.39,92.71
