# event_ticker=KXATPCHALLENGERMATCH-26MAR10KOTCHI
# final_score=1-6 6-1 7-6(4)
# score_resolution=6-1 1-6 6-7
# match_winner=Pavel Kotov
# fav_player=Clement Chidekh
# dog_player=Pavel Kotov
# kalshi_date=2026-03-10
timestamp,Clement Chidekh,Pavel Kotov
2026-03-10T10:33:00Z,60.00,41.00
2026-03-10T10:37:00Z,60.00,41.00
2026-03-10T10:38:00Z,60.00,41.00
2026-03-10T10:40:00Z,60.00,41.00
2026-03-10T10:44:00Z,61.00,41.00
2026-03-10T10:47:00Z,61.00,41.00
2026-03-10T10:48:00Z,60.69,41.00
2026-03-10T10:51:00Z,61.00,41.00
2026-03-10T10:53:00Z,61.00,41.00
2026-03-10T10:55:00Z,61.00,41.00
2026-03-10T11:07:00Z,61.00,41.00
2026-03-10T11:12:00Z,61.97,41.00
2026-03-10T11:23:00Z,63.00,41.00
2026-03-10T11:37:00Z,63.00,39.00
2026-03-10T11:38:00Z,64.00,39.00
2026-03-10T11:41:00Z,63.00,39.00
2026-03-10T11:42:00Z,63.70,39.00
2026-03-10T11:43:00Z,66.00,39.00
2026-03-10T11:44:00Z,66.00,35.00
2026-03-10T11:50:00Z,65.00,35.00
2026-03-10T11:51:00Z,65.00,35.00
2026-03-10T11:52:00Z,65.00,35.00
2026-03-10T11:54:00Z,65.00,39.00
2026-03-10T11:55:00Z,61.00,39.00
2026-03-10T11:57:00Z,65.00,39.00
2026-03-10T11:58:00Z,65.00,39.00
2026-03-10T11:59:00Z,68.00,39.00
2026-03-10T12:00:00Z,65.00,39.00
2026-03-10T12:01:00Z,64.18,38.99
2026-03-10T12:02:00Z,63.03,45.96
2026-03-10T12:03:00Z,63.57,44.30
2026-03-10T12:04:00Z,62.99,43.63
2026-03-10T12:05:00Z,62.99,38.94
2026-03-10T12:06:00Z,67.62,33.91
2026-03-10T12:07:00Z,71.01,32.37
2026-03-10T12:08:00Z,67.96,35.44
2026-03-10T12:09:00Z,72.19,27.34
2026-03-10T12:10:00Z,77.92,25.00
2026-03-10T12:11:00Z,77.97,21.89
2026-03-10T12:12:00Z,79.95,23.00
2026-03-10T12:13:00Z,80.36,18.00
2026-03-10T12:14:00Z,79.00,20.00
2026-03-10T12:16:00Z,81.90,20.97
2026-03-10T12:17:00Z,84.11,20.97
2026-03-10T12:18:00Z,87.00,13.00
2026-03-10T12:19:00Z,86.00,15.00
2026-03-10T12:20:00Z,83.28,17.00
2026-03-10T12:21:00Z,83.88,18.89
2026-03-10T12:22:00Z,83.86,16.00
2026-03-10T12:23:00Z,87.00,15.00
2026-03-10T12:24:00Z,86.93,15.00
2026-03-10T12:25:00Z,87.95,15.00
2026-03-10T12:26:00Z,86.95,15.00
2026-03-10T12:27:00Z,86.00,15.00
2026-03-10T12:28:00Z,84.77,16.00
2026-03-10T12:29:00Z,85.00,19.65
2026-03-10T12:30:00Z,85.46,17.47
2026-03-10T12:31:00Z,85.08,14.64
2026-03-10T12:32:00Z,86.00,15.43
2026-03-10T12:33:00Z,85.49,15.43
2026-03-10T12:34:00Z,86.00,15.00
2026-03-10T12:35:00Z,87.82,14.01
2026-03-10T12:36:00Z,86.54,16.00
2026-03-10T12:37:00Z,85.00,19.00
2026-03-10T12:38:00Z,79.99,23.82
2026-03-10T12:39:00Z,75.26,26.23
2026-03-10T12:40:00Z,72.23,31.50
2026-03-10T12:41:00Z,68.63,33.05
2026-03-10T12:42:00Z,61.56,37.48
2026-03-10T12:43:00Z,63.54,38.35
2026-03-10T12:44:00Z,64.40,37.93
2026-03-10T12:45:00Z,64.00,37.77
2026-03-10T12:46:00Z,62.12,39.51
2026-03-10T12:47:00Z,55.54,44.60
2026-03-10T12:48:00Z,61.00,41.90
2026-03-10T12:49:00Z,58.06,39.13
2026-03-10T12:50:00Z,60.95,42.47
2026-03-10T12:51:00Z,61.00,41.45
2026-03-10T12:52:00Z,61.99,41.21
2026-03-10T12:53:00Z,60.52,38.91
2026-03-10T12:54:00Z,62.13,39.07
2026-03-10T12:55:00Z,51.51,45.02
2026-03-10T12:56:00Z,49.30,49.02
2026-03-10T12:57:00Z,51.73,50.88
2026-03-10T12:58:00Z,48.67,51.87
2026-03-10T12:59:00Z,48.05,53.00
2026-03-10T13:00:00Z,49.01,53.00
2026-03-10T13:01:00Z,50.54,52.66
2026-03-10T13:02:00Z,50.83,53.38
2026-03-10T13:03:00Z,51.01,52.92
2026-03-10T13:04:00Z,51.30,51.66
2026-03-10T13:05:00Z,51.21,53.05
2026-03-10T13:06:00Z,49.07,51.99
2026-03-10T13:07:00Z,49.19,51.34
2026-03-10T13:08:00Z,51.90,50.41
2026-03-10T13:09:00Z,56.45,45.39
2026-03-10T13:10:00Z,59.72,42.63
2026-03-10T13:11:00Z,63.00,39.81
2026-03-10T13:12:00Z,68.38,35.66
2026-03-10T13:13:00Z,59.38,41.12
2026-03-10T13:14:00Z,56.67,44.74
2026-03-10T13:15:00Z,56.00,45.41
2026-03-10T13:16:00Z,54.84,49.09
2026-03-10T13:17:00Z,47.30,55.21
2026-03-10T13:18:00Z,38.20,58.60
2026-03-10T13:19:00Z,49.57,54.02
2026-03-10T13:20:00Z,46.99,54.57
2026-03-10T13:21:00Z,58.86,47.22
2026-03-10T13:22:00Z,59.91,42.14
2026-03-10T13:23:00Z,59.32,44.02
2026-03-10T13:24:00Z,58.60,42.68
2026-03-10T13:25:00Z,58.03,43.10
2026-03-10T13:26:00Z,65.23,37.63
2026-03-10T13:27:00Z,58.17,43.99
2026-03-10T13:28:00Z,55.46,42.55
2026-03-10T13:29:00Z,61.62,41.84
2026-03-10T13:30:00Z,64.04,36.84
2026-03-10T13:31:00Z,64.00,36.99
2026-03-10T13:32:00Z,68.79,33.99
2026-03-10T13:33:00Z,65.13,25.30
2026-03-10T13:34:00Z,63.03,38.30
2026-03-10T13:35:00Z,63.52,37.82
2026-03-10T13:36:00Z,60.73,40.94
2026-03-10T13:37:00Z,51.02,47.88
2026-03-10T13:38:00Z,61.39,41.53
2026-03-10T13:39:00Z,65.47,38.41
2026-03-10T13:40:00Z,65.43,35.86
2026-03-10T13:41:00Z,63.44,38.19
2026-03-10T13:42:00Z,63.88,36.28
2026-03-10T13:43:00Z,63.54,39.18
2026-03-10T13:44:00Z,78.03,27.21
2026-03-10T13:45:00Z,67.42,33.89
2026-03-10T13:46:00Z,61.59,43.49
2026-03-10T13:47:00Z,65.39,35.67
2026-03-10T13:48:00Z,67.64,32.51
2026-03-10T13:49:00Z,67.86,33.52
2026-03-10T13:50:00Z,67.97,33.70
2026-03-10T13:51:00Z,63.58,36.36
2026-03-10T13:52:00Z,62.42,38.38
2026-03-10T13:53:00Z,62.03,39.32
2026-03-10T13:54:00Z,59.55,41.75
2026-03-10T13:55:00Z,53.21,44.44
2026-03-10T13:56:00Z,56.19,43.49
2026-03-10T13:57:00Z,58.81,44.94
2026-03-10T13:58:00Z,63.91,35.82
2026-03-10T13:59:00Z,63.73,36.00
2026-03-10T14:00:00Z,59.19,38.21
2026-03-10T14:01:00Z,60.10,43.23
2026-03-10T14:02:00Z,55.42,44.60
2026-03-10T14:03:00Z,62.77,35.59
2026-03-10T14:04:00Z,72.52,28.84
2026-03-10T14:05:00Z,58.56,41.29
2026-03-10T14:06:00Z,55.18,45.46
2026-03-10T14:07:00Z,68.85,34.07
2026-03-10T14:08:00Z,54.57,46.21
2026-03-10T14:09:00Z,29.24,69.41
2026-03-10T14:10:00Z,13.46,86.39
2026-03-10T14:11:00Z,2.56,97.09
2026-03-10T14:12:00Z,2.56,99.00
