# event_ticker=KXATPMATCH-26APR15NORQUI
# final_score=6-3 4-6 6-4
# match_winner=Cameron Norrie
# fav_player=Cameron Norrie
# dog_player=Ethan Quinn
# kalshi_date=2026-04-15
timestamp,Cameron Norrie,Ethan Quinn
2026-04-15T04:10:00Z,,39.00
2026-04-15T04:12:00Z,63.00,39.00
2026-04-15T04:21:00Z,63.00,39.00
2026-04-15T04:30:00Z,63.00,39.00
2026-04-15T04:31:00Z,63.00,39.00
2026-04-15T04:35:00Z,63.00,39.00
2026-04-15T04:37:00Z,63.00,39.00
2026-04-15T04:40:00Z,63.00,39.00
2026-04-15T04:42:00Z,63.00,39.00
2026-04-15T04:44:00Z,63.00,39.00
2026-04-15T04:54:00Z,63.00,39.00
2026-04-15T04:59:00Z,63.00,39.00
2026-04-15T05:06:00Z,63.00,38.00
2026-04-15T05:07:00Z,63.00,38.00
2026-04-15T05:14:00Z,63.00,38.00
2026-04-15T05:16:00Z,63.00,38.00
2026-04-15T05:21:00Z,63.00,39.00
2026-04-15T05:23:00Z,63.00,39.00
2026-04-15T05:28:00Z,63.00,39.00
2026-04-15T05:33:00Z,62.00,39.00
2026-04-15T05:34:00Z,63.00,39.00
2026-04-15T05:37:00Z,63.00,39.00
2026-04-15T05:40:00Z,63.00,39.00
2026-04-15T05:41:00Z,63.00,39.00
2026-04-15T05:47:00Z,63.00,38.00
2026-04-15T06:12:00Z,63.00,38.00
2026-04-15T06:27:00Z,63.00,38.00
2026-04-15T06:38:00Z,63.00,38.00
2026-04-15T06:52:00Z,63.00,38.00
2026-04-15T06:57:00Z,63.00,38.00
2026-04-15T06:58:00Z,63.00,38.00
2026-04-15T07:01:00Z,63.00,38.00
2026-04-15T07:02:00Z,63.00,39.00
2026-04-15T07:09:00Z,63.00,39.00
2026-04-15T07:10:00Z,63.00,39.00
2026-04-15T07:18:00Z,63.00,39.00
2026-04-15T07:24:00Z,63.00,38.00
2026-04-15T07:25:00Z,63.00,38.00
2026-04-15T07:28:00Z,63.00,38.00
2026-04-15T07:37:00Z,63.00,38.00
2026-04-15T07:40:00Z,63.00,39.00
2026-04-15T07:56:00Z,63.00,39.00
2026-04-15T08:12:00Z,64.00,39.00
2026-04-15T08:29:00Z,64.00,39.00
2026-04-15T08:44:00Z,64.00,38.00
2026-04-15T08:46:00Z,64.00,35.00
2026-04-15T08:47:00Z,64.30,35.00
2026-04-15T08:48:00Z,64.30,35.00
2026-04-15T08:50:00Z,64.30,38.00
2026-04-15T08:51:00Z,64.00,38.00
2026-04-15T08:52:00Z,64.00,38.00
2026-04-15T08:53:00Z,65.00,38.00
2026-04-15T08:54:00Z,65.00,38.00
2026-04-15T08:55:00Z,65.00,37.00
2026-04-15T09:02:00Z,65.00,37.00
2026-04-15T09:03:00Z,65.00,37.00
2026-04-15T09:18:00Z,65.00,37.00
2026-04-15T09:20:00Z,65.00,37.00
2026-04-15T09:23:00Z,65.00,37.00
2026-04-15T10:01:00Z,65.00,37.00
2026-04-15T10:04:00Z,65.00,37.00
2026-04-15T10:14:00Z,65.00,37.00
2026-04-15T10:22:00Z,63.95,37.00
2026-04-15T10:26:00Z,65.00,37.00
2026-04-15T10:27:00Z,65.00,37.00
2026-04-15T10:35:00Z,65.00,37.00
2026-04-15T10:42:00Z,65.00,37.00
2026-04-15T10:45:00Z,64.00,37.00
2026-04-15T10:49:00Z,64.00,37.00
2026-04-15T10:53:00Z,64.00,37.00
2026-04-15T11:00:00Z,64.00,37.00
2026-04-15T11:09:00Z,64.00,37.00
2026-04-15T11:20:00Z,64.00,37.00
2026-04-15T11:21:00Z,64.00,37.00
2026-04-15T11:25:00Z,64.00,37.00
2026-04-15T11:27:00Z,64.00,37.00
2026-04-15T11:29:00Z,64.00,37.00
2026-04-15T11:34:00Z,64.00,37.00
2026-04-15T11:37:00Z,64.00,37.00
2026-04-15T11:39:00Z,64.00,37.00
2026-04-15T11:41:00Z,64.00,37.00
2026-04-15T11:56:00Z,64.00,37.00
2026-04-15T11:57:00Z,64.00,37.00
2026-04-15T12:02:00Z,64.00,37.00
2026-04-15T12:06:00Z,64.00,37.00
2026-04-15T12:07:00Z,64.00,37.00
2026-04-15T12:08:00Z,64.00,37.00
2026-04-15T12:11:00Z,64.00,37.20
2026-04-15T12:17:00Z,64.00,37.00
2026-04-15T12:22:00Z,64.00,37.30
2026-04-15T12:23:00Z,63.00,37.30
2026-04-15T12:24:00Z,64.00,37.30
2026-04-15T12:27:00Z,64.00,38.00
2026-04-15T12:28:00Z,64.00,38.00
2026-04-15T12:29:00Z,64.00,38.00
2026-04-15T12:31:00Z,64.00,38.00
2026-04-15T12:32:00Z,64.00,38.00
2026-04-15T12:34:00Z,64.00,38.00
2026-04-15T12:37:00Z,64.00,38.00
2026-04-15T12:45:00Z,64.00,36.00
2026-04-15T12:48:00Z,64.00,38.00
2026-04-15T12:52:00Z,64.00,38.00
2026-04-15T12:55:00Z,65.00,38.00
2026-04-15T12:57:00Z,65.00,38.00
2026-04-15T13:06:00Z,65.00,38.00
2026-04-15T13:08:00Z,65.00,38.00
2026-04-15T13:10:00Z,65.00,38.00
2026-04-15T13:15:00Z,65.00,38.00
2026-04-15T13:17:00Z,65.00,38.00
2026-04-15T13:19:00Z,65.00,38.00
2026-04-15T13:26:00Z,65.00,37.89
2026-04-15T13:27:00Z,65.00,38.00
2026-04-15T13:29:00Z,65.00,38.00
2026-04-15T13:30:00Z,65.00,38.00
2026-04-15T13:31:00Z,65.00,38.00
2026-04-15T13:33:00Z,65.00,38.00
2026-04-15T13:34:00Z,65.00,38.00
2026-04-15T13:36:00Z,65.00,38.00
2026-04-15T13:37:00Z,65.00,37.00
2026-04-15T13:39:00Z,65.00,37.00
2026-04-15T13:41:00Z,64.78,37.00
2026-04-15T13:42:00Z,65.00,37.00
2026-04-15T13:43:00Z,65.00,37.00
2026-04-15T13:44:00Z,65.00,37.00
2026-04-15T13:45:00Z,65.00,37.00
2026-04-15T13:46:00Z,65.00,37.00
2026-04-15T13:47:00Z,65.00,37.00
2026-04-15T13:52:00Z,65.00,37.00
2026-04-15T13:55:00Z,65.00,37.00
2026-04-15T13:59:00Z,65.00,37.00
2026-04-15T14:00:00Z,65.00,37.00
2026-04-15T14:01:00Z,65.00,37.00
2026-04-15T14:02:00Z,65.00,37.00
2026-04-15T14:03:00Z,65.00,38.00
2026-04-15T14:05:00Z,65.00,38.00
2026-04-15T14:06:00Z,65.00,38.00
2026-04-15T14:07:00Z,65.00,38.00
2026-04-15T14:08:00Z,65.00,38.00
2026-04-15T14:09:00Z,65.00,38.00
2026-04-15T14:10:00Z,65.00,38.00
2026-04-15T14:11:00Z,65.00,38.00
2026-04-15T14:15:00Z,65.00,38.00
2026-04-15T14:16:00Z,65.00,38.00
2026-04-15T14:17:00Z,65.00,38.00
2026-04-15T14:18:00Z,65.00,38.00
2026-04-15T14:19:00Z,63.86,38.00
2026-04-15T14:20:00Z,64.96,38.00
2026-04-15T14:21:00Z,65.00,38.00
2026-04-15T14:22:00Z,65.00,38.00
2026-04-15T14:23:00Z,65.00,36.00
2026-04-15T14:26:00Z,65.00,36.00
2026-04-15T14:27:00Z,65.00,36.00
2026-04-15T14:28:00Z,65.00,36.00
2026-04-15T14:29:00Z,65.00,35.00
2026-04-15T14:30:00Z,65.00,35.00
2026-04-15T14:32:00Z,65.00,35.00
2026-04-15T14:33:00Z,65.00,37.00
2026-04-15T14:34:00Z,64.99,37.00
2026-04-15T14:35:00Z,65.00,37.00
2026-04-15T14:36:00Z,65.00,37.00
2026-04-15T14:37:00Z,65.00,37.00
2026-04-15T14:38:00Z,65.00,37.00
2026-04-15T14:39:00Z,64.00,37.00
2026-04-15T14:40:00Z,64.00,37.00
2026-04-15T14:41:00Z,64.00,37.00
2026-04-15T14:42:00Z,64.00,37.00
2026-04-15T14:44:00Z,63.05,37.00
2026-04-15T14:45:00Z,64.00,37.00
2026-04-15T14:46:00Z,64.00,36.00
2026-04-15T14:47:00Z,64.00,38.00
2026-04-15T14:48:00Z,64.00,38.00
2026-04-15T14:49:00Z,64.00,38.00
2026-04-15T14:50:00Z,64.00,38.00
2026-04-15T14:51:00Z,64.00,38.00
2026-04-15T14:52:00Z,64.00,38.00
2026-04-15T14:53:00Z,63.73,38.00
2026-04-15T14:54:00Z,65.00,38.00
2026-04-15T14:55:00Z,65.00,37.94
2026-04-15T14:56:00Z,64.00,37.94
2026-04-15T14:57:00Z,64.00,38.00
2026-04-15T14:58:00Z,64.00,38.00
2026-04-15T14:59:00Z,64.00,38.00
2026-04-15T15:00:00Z,64.00,38.00
2026-04-15T15:01:00Z,64.00,38.00
2026-04-15T15:02:00Z,64.00,38.00
2026-04-15T15:03:00Z,64.00,38.00
2026-04-15T15:04:00Z,64.98,38.00
2026-04-15T15:05:00Z,65.00,38.00
2026-04-15T15:06:00Z,64.50,38.00
2026-04-15T15:07:00Z,65.00,38.00
2026-04-15T15:08:00Z,65.00,38.00
2026-04-15T15:09:00Z,64.53,37.00
2026-04-15T15:10:00Z,65.00,37.00
2026-04-15T15:11:00Z,65.00,37.00
2026-04-15T15:12:00Z,65.00,37.00
2026-04-15T15:13:00Z,65.00,37.00
2026-04-15T15:14:00Z,65.00,37.00
2026-04-15T15:15:00Z,65.00,37.00
2026-04-15T15:16:00Z,65.07,37.00
2026-04-15T15:17:00Z,65.00,37.00
2026-04-15T15:18:00Z,64.98,36.00
2026-04-15T15:19:00Z,65.00,37.00
2026-04-15T15:20:00Z,65.00,37.00
2026-04-15T15:21:00Z,65.00,37.00
2026-04-15T15:22:00Z,65.00,37.00
2026-04-15T15:23:00Z,65.00,37.00
2026-04-15T15:24:00Z,65.00,36.96
2026-04-15T15:25:00Z,65.00,35.28
2026-04-15T15:26:00Z,65.00,37.00
2026-04-15T15:27:00Z,64.91,37.00
2026-04-15T15:28:00Z,65.00,37.00
2026-04-15T15:29:00Z,65.00,36.07
2026-04-15T15:30:00Z,65.00,37.00
2026-04-15T15:31:00Z,65.00,37.00
2026-04-15T15:32:00Z,65.00,37.00
2026-04-15T15:33:00Z,64.85,37.00
2026-04-15T15:34:00Z,65.00,37.00
2026-04-15T15:35:00Z,65.00,37.00
2026-04-15T15:36:00Z,64.98,37.00
2026-04-15T15:37:00Z,65.00,37.00
2026-04-15T15:38:00Z,65.00,37.00
2026-04-15T15:39:00Z,65.00,36.99
2026-04-15T15:40:00Z,65.00,36.00
2026-04-15T15:41:00Z,65.00,36.00
2026-04-15T15:42:00Z,64.90,36.00
2026-04-15T15:43:00Z,65.00,36.78
2026-04-15T15:44:00Z,65.00,37.00
2026-04-15T15:45:00Z,64.33,37.00
2026-04-15T15:46:00Z,65.00,37.00
2026-04-15T15:47:00Z,65.00,37.00
2026-04-15T15:48:00Z,65.00,36.92
2026-04-15T15:49:00Z,65.35,37.00
2026-04-15T15:50:00Z,65.00,37.00
2026-04-15T15:51:00Z,64.06,37.00
2026-04-15T15:52:00Z,64.00,37.00
2026-04-15T15:53:00Z,64.85,37.00
2026-04-15T15:54:00Z,63.93,37.00
2026-04-15T15:55:00Z,63.98,37.00
2026-04-15T15:56:00Z,64.00,37.00
2026-04-15T15:57:00Z,64.00,38.00
2026-04-15T15:58:00Z,64.00,38.00
2026-04-15T15:59:00Z,63.59,38.00
2026-04-15T16:00:00Z,64.00,38.00
2026-04-15T16:01:00Z,63.75,38.00
2026-04-15T16:02:00Z,63.00,37.13
2026-04-15T16:03:00Z,63.00,37.94
2026-04-15T16:04:00Z,63.02,38.00
2026-04-15T16:05:00Z,63.00,37.79
2026-04-15T16:06:00Z,65.98,36.60
2026-04-15T16:07:00Z,66.24,34.89
2026-04-15T16:08:00Z,65.03,35.00
2026-04-15T16:09:00Z,66.76,34.91
2026-04-15T16:10:00Z,68.49,33.25
2026-04-15T16:11:00Z,64.92,38.45
2026-04-15T16:12:00Z,63.47,35.47
2026-04-15T16:13:00Z,68.26,34.82
2026-04-15T16:14:00Z,69.99,31.00
2026-04-15T16:15:00Z,70.00,31.00
2026-04-15T16:16:00Z,71.92,28.95
2026-04-15T16:17:00Z,70.08,30.60
2026-04-15T16:18:00Z,72.44,25.72
2026-04-15T16:19:00Z,81.18,19.43
2026-04-15T16:20:00Z,80.35,20.35
2026-04-15T16:21:00Z,83.62,16.86
2026-04-15T16:22:00Z,85.65,15.46
2026-04-15T16:23:00Z,85.36,14.75
2026-04-15T16:24:00Z,84.91,15.70
2026-04-15T16:25:00Z,83.87,17.14
2026-04-15T16:26:00Z,84.25,16.15
2026-04-15T16:27:00Z,84.58,15.47
2026-04-15T16:28:00Z,84.52,16.24
2026-04-15T16:29:00Z,83.00,18.53
2026-04-15T16:30:00Z,82.51,17.42
2026-04-15T16:31:00Z,84.83,16.02
2026-04-15T16:32:00Z,84.99,15.74
2026-04-15T16:33:00Z,85.00,16.85
2026-04-15T16:34:00Z,84.91,16.33
2026-04-15T16:35:00Z,85.31,16.76
2026-04-15T16:36:00Z,85.00,14.70
2026-04-15T16:37:00Z,85.33,16.79
2026-04-15T16:38:00Z,84.04,19.06
2026-04-15T16:39:00Z,82.64,18.24
2026-04-15T16:40:00Z,84.84,18.76
2026-04-15T16:41:00Z,77.94,21.30
2026-04-15T16:42:00Z,80.54,18.30
2026-04-15T16:43:00Z,85.38,16.28
2026-04-15T16:44:00Z,85.04,15.94
2026-04-15T16:45:00Z,85.00,16.00
2026-04-15T16:46:00Z,82.41,19.79
2026-04-15T16:47:00Z,80.05,20.81
2026-04-15T16:48:00Z,79.36,20.41
2026-04-15T16:49:00Z,81.16,19.06
2026-04-15T16:50:00Z,79.28,22.16
2026-04-15T16:51:00Z,77.58,23.63
2026-04-15T16:52:00Z,78.49,21.56
2026-04-15T16:53:00Z,75.34,24.21
2026-04-15T16:54:00Z,78.34,24.70
2026-04-15T16:55:00Z,74.94,25.71
2026-04-15T16:56:00Z,77.81,24.07
2026-04-15T16:57:00Z,75.06,24.88
2026-04-15T16:58:00Z,80.72,22.31
2026-04-15T16:59:00Z,82.38,17.90
2026-04-15T17:00:00Z,83.58,16.80
2026-04-15T17:01:00Z,82.18,19.36
2026-04-15T17:02:00Z,81.45,19.75
2026-04-15T17:03:00Z,80.41,21.89
2026-04-15T17:04:00Z,79.14,21.59
2026-04-15T17:05:00Z,77.98,23.58
2026-04-15T17:06:00Z,73.00,29.36
2026-04-15T17:07:00Z,71.48,30.63
2026-04-15T17:08:00Z,63.26,36.71
2026-04-15T17:09:00Z,68.48,34.20
2026-04-15T17:10:00Z,71.77,33.53
2026-04-15T17:11:00Z,67.85,32.02
2026-04-15T17:12:00Z,62.84,37.20
2026-04-15T17:13:00Z,65.42,34.77
2026-04-15T17:14:00Z,62.74,37.57
2026-04-15T17:15:00Z,63.82,37.56
2026-04-15T17:16:00Z,63.98,36.96
2026-04-15T17:17:00Z,66.15,34.75
2026-04-15T17:18:00Z,66.48,35.49
2026-04-15T17:19:00Z,69.99,30.42
2026-04-15T17:20:00Z,65.34,36.14
2026-04-15T17:21:00Z,61.92,39.07
2026-04-15T17:22:00Z,60.82,40.93
2026-04-15T17:23:00Z,60.39,40.57
2026-04-15T17:24:00Z,62.74,38.60
