# event_ticker=KXATPMATCH-26MAR29DAMNAK
# final_score=7-6(0) 6-2
# score_resolution=6-7 2-6
# match_winner=Brandon Nakashima
# fav_player=Martin Damm Jr
# dog_player=Brandon Nakashima
# kalshi_date=2026-03-29
timestamp,Martin Damm Jr,Brandon Nakashima
2026-03-31T19:07:00Z,28.00,74.00
2026-03-31T19:08:00Z,26.00,74.00
2026-03-31T19:09:00Z,26.00,74.00
2026-03-31T19:13:00Z,26.00,73.00
2026-03-31T19:14:00Z,26.00,73.00
2026-03-31T19:16:00Z,26.00,73.00
2026-03-31T19:17:00Z,26.00,73.00
2026-03-31T19:18:00Z,26.00,73.00
2026-03-31T19:19:00Z,26.00,73.00
2026-03-31T19:20:00Z,26.00,73.00
2026-03-31T19:21:00Z,26.00,73.00
2026-03-31T19:22:00Z,26.00,73.00
2026-03-31T19:23:00Z,26.00,73.00
2026-03-31T19:24:00Z,26.00,73.00
2026-03-31T19:25:00Z,26.00,73.00
2026-03-31T19:29:00Z,26.00,73.00
2026-03-31T19:31:00Z,26.00,73.00
2026-03-31T19:32:00Z,28.00,73.00
2026-03-31T19:33:00Z,28.00,73.00
2026-03-31T19:34:00Z,28.00,73.00
2026-03-31T19:36:00Z,28.00,73.00
2026-03-31T19:37:00Z,28.00,73.00
2026-03-31T19:38:00Z,28.00,73.00
2026-03-31T19:39:00Z,28.00,73.00
2026-03-31T19:40:00Z,28.00,73.00
2026-03-31T19:41:00Z,28.00,73.00
2026-03-31T19:42:00Z,28.00,73.00
2026-03-31T19:44:00Z,28.00,73.00
2026-03-31T19:45:00Z,28.00,73.00
2026-03-31T19:46:00Z,28.00,73.00
2026-03-31T19:48:00Z,28.00,73.00
2026-03-31T19:54:00Z,28.00,74.00
2026-03-31T19:56:00Z,28.00,74.00
2026-03-31T19:57:00Z,27.00,74.00
2026-03-31T19:58:00Z,26.00,74.00
2026-03-31T19:59:00Z,27.00,74.00
2026-03-31T20:01:00Z,27.00,74.00
2026-03-31T20:03:00Z,27.00,74.00
2026-03-31T20:06:00Z,27.00,74.00
2026-03-31T20:08:00Z,27.00,74.00
2026-03-31T20:10:00Z,27.00,74.00
2026-03-31T20:11:00Z,27.00,74.00
2026-03-31T20:12:00Z,27.00,74.00
2026-03-31T20:14:00Z,27.00,74.00
2026-03-31T20:15:00Z,27.00,74.00
2026-03-31T20:16:00Z,27.00,74.00
2026-03-31T20:17:00Z,27.00,74.00
2026-03-31T20:20:00Z,27.00,74.00
2026-03-31T20:21:00Z,27.00,74.00
2026-03-31T20:22:00Z,27.00,74.00
2026-03-31T20:24:00Z,27.00,74.00
2026-03-31T20:25:00Z,27.00,74.00
2026-03-31T20:27:00Z,27.00,74.00
2026-03-31T20:28:00Z,27.00,74.00
2026-03-31T20:29:00Z,26.00,74.00
2026-03-31T20:30:00Z,26.00,74.00
2026-03-31T20:32:00Z,27.00,74.00
2026-03-31T20:34:00Z,27.00,74.00
2026-03-31T20:35:00Z,27.00,74.00
2026-03-31T20:38:00Z,27.00,74.00
2026-03-31T20:39:00Z,27.00,74.00
2026-03-31T20:40:00Z,27.00,74.80
2026-03-31T20:44:00Z,27.00,74.00
2026-03-31T20:45:00Z,27.00,74.00
2026-03-31T20:46:00Z,26.00,74.00
2026-03-31T20:47:00Z,26.00,74.00
2026-03-31T20:48:00Z,27.00,74.41
2026-03-31T20:49:00Z,26.00,75.00
2026-03-31T20:50:00Z,26.00,75.00
2026-03-31T20:52:00Z,26.00,75.00
2026-03-31T20:53:00Z,26.00,75.00
2026-03-31T20:54:00Z,26.00,75.00
2026-03-31T20:55:00Z,26.00,74.00
2026-03-31T20:56:00Z,26.00,75.00
2026-03-31T20:58:00Z,26.00,75.00
2026-03-31T21:00:00Z,26.00,75.00
2026-03-31T21:01:00Z,26.00,75.00
2026-03-31T21:02:00Z,26.00,74.93
2026-03-31T21:03:00Z,26.00,75.00
2026-03-31T21:04:00Z,26.00,75.00
2026-03-31T21:05:00Z,25.00,75.00
2026-03-31T21:06:00Z,25.00,75.00
2026-03-31T21:07:00Z,26.00,75.00
2026-03-31T21:08:00Z,26.00,75.00
2026-03-31T21:09:00Z,26.20,75.00
2026-03-31T21:10:00Z,26.00,75.00
2026-03-31T21:11:00Z,26.00,75.00
2026-03-31T21:12:00Z,26.00,75.00
2026-03-31T21:13:00Z,26.00,75.00
2026-03-31T21:14:00Z,26.00,75.00
2026-03-31T21:15:00Z,26.00,75.69
2026-03-31T21:16:00Z,26.00,75.90
2026-03-31T21:17:00Z,25.00,75.99
2026-03-31T21:18:00Z,25.00,74.45
2026-03-31T21:19:00Z,25.07,76.00
2026-03-31T21:20:00Z,26.00,75.93
2026-03-31T21:21:00Z,26.00,76.00
2026-03-31T21:22:00Z,25.53,75.84
2026-03-31T21:23:00Z,25.96,75.86
2026-03-31T21:24:00Z,25.17,76.00
2026-03-31T21:25:00Z,25.26,76.00
2026-03-31T21:26:00Z,24.99,76.00
2026-03-31T21:27:00Z,24.16,77.00
2026-03-31T21:28:00Z,27.15,75.13
2026-03-31T21:29:00Z,27.23,73.74
2026-03-31T21:30:00Z,28.57,72.83
2026-03-31T21:31:00Z,28.51,73.60
2026-03-31T21:32:00Z,27.94,73.35
2026-03-31T21:33:00Z,28.58,72.95
2026-03-31T21:34:00Z,25.00,76.20
2026-03-31T21:35:00Z,19.45,82.62
2026-03-31T21:36:00Z,21.21,80.03
2026-03-31T21:37:00Z,23.16,80.00
2026-03-31T21:38:00Z,25.02,75.94
2026-03-31T21:39:00Z,26.48,75.00
2026-03-31T21:40:00Z,24.99,76.67
2026-03-31T21:41:00Z,24.73,76.56
2026-03-31T21:42:00Z,23.48,80.68
2026-03-31T21:43:00Z,15.58,85.84
2026-03-31T21:44:00Z,17.83,81.33
2026-03-31T21:45:00Z,20.59,79.89
2026-03-31T21:46:00Z,11.35,88.06
2026-03-31T21:47:00Z,11.43,88.55
2026-03-31T21:48:00Z,10.21,90.38
2026-03-31T21:49:00Z,11.10,90.08
2026-03-31T21:50:00Z,12.23,87.22
2026-03-31T21:51:00Z,20.28,77.74
2026-03-31T21:52:00Z,26.55,73.15
2026-03-31T21:53:00Z,27.03,71.99
2026-03-31T21:54:00Z,26.21,74.98
2026-03-31T21:55:00Z,26.96,74.00
2026-03-31T21:56:00Z,26.61,74.00
2026-03-31T21:57:00Z,24.35,76.00
2026-03-31T21:58:00Z,26.15,74.11
2026-03-31T21:59:00Z,27.99,71.93
2026-03-31T22:00:00Z,25.30,75.00
2026-03-31T22:01:00Z,28.11,72.82
2026-03-31T22:02:00Z,29.17,71.24
2026-03-31T22:03:00Z,29.89,69.08
2026-03-31T22:04:00Z,31.27,68.82
2026-03-31T22:05:00Z,31.49,69.87
2026-03-31T22:06:00Z,34.52,65.49
2026-03-31T22:07:00Z,34.09,65.18
2026-03-31T22:08:00Z,33.23,69.60
2026-03-31T22:09:00Z,31.17,70.78
2026-03-31T22:10:00Z,32.30,68.08
2026-03-31T22:11:00Z,29.33,71.53
2026-03-31T22:12:00Z,26.29,71.59
2026-03-31T22:13:00Z,32.24,68.96
2026-03-31T22:14:00Z,32.96,67.99
2026-03-31T22:15:00Z,32.86,69.68
2026-03-31T22:16:00Z,28.60,72.67
2026-03-31T22:17:00Z,25.72,76.95
2026-03-31T22:18:00Z,18.01,79.77
2026-03-31T22:19:00Z,13.44,86.87
2026-03-31T22:20:00Z,9.67,91.07
2026-03-31T22:21:00Z,9.02,91.67
2026-03-31T22:22:00Z,9.94,90.00
2026-03-31T22:23:00Z,9.95,90.25
2026-03-31T22:24:00Z,9.99,91.02
2026-03-31T22:25:00Z,9.99,91.04
2026-03-31T22:26:00Z,10.00,91.37
2026-03-31T22:27:00Z,9.93,91.19
2026-03-31T22:28:00Z,10.59,89.85
2026-03-31T22:29:00Z,10.94,90.28
2026-03-31T22:30:00Z,11.04,90.75
2026-03-31T22:31:00Z,9.84,90.36
2026-03-31T22:32:00Z,8.60,92.52
2026-03-31T22:33:00Z,4.41,95.54
2026-03-31T22:34:00Z,5.23,95.19
2026-03-31T22:35:00Z,8.05,92.45
2026-03-31T22:36:00Z,4.13,95.48
2026-03-31T22:37:00Z,3.18,97.48
2026-03-31T22:38:00Z,2.90,97.00
2026-03-31T22:39:00Z,4.45,94.74
2026-03-31T22:40:00Z,9.66,92.00
2026-03-31T22:41:00Z,9.81,89.80
2026-03-31T22:42:00Z,9.27,90.30
2026-03-31T22:43:00Z,12.55,88.07
2026-03-31T22:44:00Z,12.13,89.23
2026-03-31T22:45:00Z,10.19,89.50
2026-03-31T22:46:00Z,10.46,90.87
2026-03-31T22:47:00Z,10.45,90.81
2026-03-31T22:48:00Z,8.70,93.05
2026-03-31T22:49:00Z,9.44,91.17
2026-03-31T22:50:00Z,3.55,97.34
2026-03-31T22:51:00Z,1.80,98.93
2026-03-31T22:52:00Z,1.29,98.27
2026-03-31T22:53:00Z,1.30,98.93
2026-03-31T22:54:00Z,1.55,99.00
2026-03-31T22:55:00Z,1.74,98.49
2026-03-31T22:56:00Z,1.74,99.00
2026-03-31T22:57:00Z,1.26,99.00
2026-03-31T22:58:00Z,1.79,99.00
2026-03-31T22:59:00Z,1.00,99.00
2026-03-31T23:00:00Z,1.00,99.00
2026-03-31T23:02:00Z,1.00,99.00
2026-03-31T23:03:00Z,1.00,99.00
2026-03-31T23:05:00Z,1.00,99.00
2026-03-31T23:07:00Z,1.00,99.00
