# event_ticker=KXATPMATCH-26FEB01ROYFIL
# final_score=7-6(7) 6-7(4) 6-2
# score_resolution=7-6 6-7 6-2
# match_winner=Arthur Fils
# fav_player=Arthur Fils
# dog_player=Valentin Royer
# kalshi_date=2026-02-01
timestamp,Arthur Fils,Valentin Royer
2026-02-03T05:53:00Z,58.00,
2026-02-03T05:58:00Z,58.00,
2026-02-03T06:06:00Z,58.00,
2026-02-03T06:08:00Z,58.00,43.00
2026-02-03T06:09:00Z,58.00,43.00
2026-02-03T06:11:00Z,58.00,43.00
2026-02-03T06:18:00Z,58.00,43.75
2026-02-03T06:25:00Z,58.00,43.75
2026-02-03T06:26:00Z,58.00,43.75
2026-02-03T06:27:00Z,58.00,43.75
2026-02-03T06:29:00Z,58.00,43.75
2026-02-03T06:31:00Z,58.00,43.75
2026-02-03T06:32:00Z,58.00,43.75
2026-02-03T06:35:00Z,58.00,43.75
2026-02-03T06:39:00Z,58.00,43.75
2026-02-03T06:42:00Z,58.00,44.00
2026-02-03T06:44:00Z,58.00,44.00
2026-02-03T06:56:00Z,58.00,43.00
2026-02-03T07:36:00Z,58.00,44.00
2026-02-03T07:37:00Z,57.00,44.00
2026-02-03T07:40:00Z,58.00,44.00
2026-02-03T07:44:00Z,58.00,44.00
2026-02-03T07:50:00Z,58.00,44.00
2026-02-03T07:52:00Z,58.00,43.00
2026-02-03T07:53:00Z,58.00,43.00
2026-02-03T07:54:00Z,59.35,42.00
2026-02-03T07:59:00Z,58.00,42.00
2026-02-03T08:24:00Z,58.00,43.00
2026-02-03T08:25:00Z,58.00,43.00
2026-02-03T08:26:00Z,58.00,43.00
2026-02-03T08:27:00Z,58.00,43.00
2026-02-03T08:36:00Z,59.00,43.00
2026-02-03T08:37:00Z,59.00,43.00
2026-02-03T08:46:00Z,58.00,43.00
2026-02-03T08:57:00Z,58.00,43.00
2026-02-03T09:25:00Z,59.00,43.00
2026-02-03T09:31:00Z,59.00,43.00
2026-02-03T09:52:00Z,59.00,43.00
2026-02-03T10:06:00Z,59.00,43.00
2026-02-03T10:16:00Z,59.00,43.00
2026-02-03T10:24:00Z,59.00,43.00
2026-02-03T10:32:00Z,59.00,43.00
2026-02-03T10:46:00Z,59.00,43.00
2026-02-03T10:47:00Z,59.00,43.00
2026-02-03T10:58:00Z,59.00,43.00
2026-02-03T11:03:00Z,59.00,43.00
2026-02-03T11:04:00Z,59.00,43.00
2026-02-03T11:13:00Z,59.00,43.00
2026-02-03T11:14:00Z,59.00,43.00
2026-02-03T11:16:00Z,57.00,43.00
2026-02-03T11:21:00Z,57.00,43.00
2026-02-03T11:33:00Z,57.69,43.00
2026-02-03T11:40:00Z,59.00,43.00
2026-02-03T11:51:00Z,59.00,43.00
2026-02-03T11:53:00Z,59.00,43.00
2026-02-03T12:02:00Z,59.00,43.00
2026-02-03T12:10:00Z,59.00,43.00
2026-02-03T12:13:00Z,59.00,43.00
2026-02-03T12:17:00Z,59.00,42.00
2026-02-03T12:20:00Z,59.00,42.00
2026-02-03T12:21:00Z,59.00,42.00
2026-02-03T12:22:00Z,59.00,42.00
2026-02-03T12:23:00Z,59.00,42.00
2026-02-03T12:24:00Z,59.00,42.00
2026-02-03T12:27:00Z,59.00,42.00
2026-02-03T12:28:00Z,59.00,42.00
2026-02-03T12:29:00Z,59.00,42.00
2026-02-03T12:33:00Z,59.00,43.00
2026-02-03T12:42:00Z,59.00,43.00
2026-02-03T12:47:00Z,59.00,43.00
2026-02-03T12:53:00Z,59.00,43.00
2026-02-03T12:55:00Z,59.00,43.00
2026-02-03T12:56:00Z,59.00,43.00
2026-02-03T12:57:00Z,59.00,43.00
2026-02-03T13:00:00Z,59.00,43.00
2026-02-03T13:08:00Z,59.00,43.00
2026-02-03T13:09:00Z,59.00,43.00
2026-02-03T13:25:00Z,59.00,43.00
2026-02-03T13:28:00Z,59.00,43.00
2026-02-03T13:38:00Z,59.00,43.00
2026-02-03T13:40:00Z,59.00,43.00
2026-02-03T13:43:00Z,59.00,43.00
2026-02-03T13:44:00Z,59.00,43.00
2026-02-03T13:53:00Z,59.00,43.00
2026-02-03T13:54:00Z,59.00,43.00
2026-02-03T13:59:00Z,59.00,43.00
2026-02-03T14:02:00Z,59.00,43.00
2026-02-03T14:03:00Z,59.00,43.00
2026-02-03T14:06:00Z,59.00,43.00
2026-02-03T14:08:00Z,59.00,43.00
2026-02-03T14:12:00Z,59.00,43.00
2026-02-03T14:14:00Z,59.00,43.00
2026-02-03T14:15:00Z,59.00,43.00
2026-02-03T14:16:00Z,58.01,43.00
2026-02-03T14:18:00Z,59.00,43.00
2026-02-03T14:20:00Z,60.00,43.00
2026-02-03T14:24:00Z,60.00,43.00
2026-02-03T14:26:00Z,60.00,43.00
2026-02-03T14:34:00Z,60.00,43.00
2026-02-03T14:35:00Z,60.00,43.00
2026-02-03T14:38:00Z,60.00,42.00
2026-02-03T14:40:00Z,58.00,42.00
2026-02-03T14:42:00Z,58.00,43.00
2026-02-03T14:43:00Z,60.00,43.00
2026-02-03T14:45:00Z,60.00,43.00
2026-02-03T14:47:00Z,60.00,43.00
2026-02-03T14:48:00Z,60.00,43.00
2026-02-03T14:49:00Z,60.00,43.00
2026-02-03T14:51:00Z,58.89,43.00
2026-02-03T14:53:00Z,60.00,43.00
2026-02-03T14:58:00Z,59.00,43.00
2026-02-03T15:00:00Z,57.00,43.00
2026-02-03T15:01:00Z,59.22,43.00
2026-02-03T15:03:00Z,59.00,43.00
2026-02-03T15:04:00Z,59.00,43.00
2026-02-03T15:07:00Z,59.00,43.00
2026-02-03T15:08:00Z,59.00,43.00
2026-02-03T15:10:00Z,59.00,42.00
2026-02-03T15:12:00Z,58.85,42.00
2026-02-03T15:13:00Z,59.66,42.00
2026-02-03T15:14:00Z,60.00,42.00
2026-02-03T15:15:00Z,60.00,42.00
2026-02-03T15:16:00Z,60.00,42.00
2026-02-03T15:17:00Z,60.00,41.00
2026-02-03T15:18:00Z,60.00,41.00
2026-02-03T15:19:00Z,60.00,41.00
2026-02-03T15:20:00Z,60.00,41.00
2026-02-03T15:21:00Z,60.00,41.00
2026-02-03T15:22:00Z,60.00,41.00
2026-02-03T15:23:00Z,60.00,41.00
2026-02-03T15:24:00Z,58.13,41.00
2026-02-03T15:25:00Z,58.00,41.00
2026-02-03T15:26:00Z,59.00,41.00
2026-02-03T15:27:00Z,59.71,41.00
2026-02-03T15:28:00Z,60.00,41.00
2026-02-03T15:29:00Z,60.00,41.00
2026-02-03T15:30:00Z,60.00,42.00
2026-02-03T15:31:00Z,59.76,42.00
2026-02-03T15:35:00Z,60.00,42.00
2026-02-03T15:36:00Z,60.00,40.53
2026-02-03T15:37:00Z,60.00,42.00
2026-02-03T15:38:00Z,60.00,42.00
2026-02-03T15:39:00Z,60.00,42.00
2026-02-03T15:40:00Z,60.00,42.00
2026-02-03T15:41:00Z,60.00,42.00
2026-02-03T15:42:00Z,60.00,42.00
2026-02-03T15:43:00Z,60.00,42.00
2026-02-03T15:44:00Z,60.00,43.00
2026-02-03T15:45:00Z,60.00,43.00
2026-02-03T15:46:00Z,60.00,43.00
2026-02-03T15:47:00Z,60.00,43.00
2026-02-03T15:49:00Z,60.00,40.48
2026-02-03T15:50:00Z,60.00,40.48
2026-02-03T15:52:00Z,59.71,40.48
2026-02-03T15:53:00Z,60.00,40.48
2026-02-03T15:54:00Z,60.00,40.48
2026-02-03T15:55:00Z,60.00,40.48
2026-02-03T15:56:00Z,60.00,40.48
2026-02-03T15:57:00Z,60.00,40.48
2026-02-03T15:58:00Z,57.27,42.77
2026-02-03T15:59:00Z,58.00,43.77
2026-02-03T16:00:00Z,58.00,43.00
2026-02-03T16:01:00Z,58.00,43.00
2026-02-03T16:02:00Z,58.00,43.00
2026-02-03T16:03:00Z,58.00,43.00
2026-02-03T16:04:00Z,58.00,43.00
2026-02-03T16:06:00Z,58.00,41.00
2026-02-03T16:07:00Z,58.00,41.00
2026-02-03T16:08:00Z,59.00,42.00
2026-02-03T16:09:00Z,59.00,42.00
2026-02-03T16:10:00Z,59.00,42.86
2026-02-03T16:11:00Z,59.00,42.86
2026-02-03T16:12:00Z,59.00,42.86
2026-02-03T16:13:00Z,59.00,42.86
2026-02-03T16:14:00Z,59.00,43.00
2026-02-03T16:15:00Z,59.00,43.00
2026-02-03T16:16:00Z,59.00,43.00
2026-02-03T16:17:00Z,59.00,41.83
2026-02-03T16:18:00Z,59.00,43.00
2026-02-03T16:19:00Z,58.45,42.70
2026-02-03T16:20:00Z,59.00,42.70
2026-02-03T16:21:00Z,59.00,42.70
2026-02-03T16:22:00Z,59.00,42.70
2026-02-03T16:23:00Z,59.00,42.00
2026-02-03T16:24:00Z,59.00,42.00
2026-02-03T16:25:00Z,59.00,42.00
2026-02-03T16:26:00Z,59.00,41.21
2026-02-03T16:27:00Z,59.00,41.21
2026-02-03T16:28:00Z,59.00,42.00
2026-02-03T16:29:00Z,59.00,42.00
2026-02-03T16:30:00Z,59.00,42.00
2026-02-03T16:31:00Z,59.00,42.69
2026-02-03T16:32:00Z,58.65,42.69
2026-02-03T16:33:00Z,58.00,43.00
2026-02-03T16:34:00Z,58.31,43.00
2026-02-03T16:35:00Z,58.00,43.00
2026-02-03T16:36:00Z,58.00,43.00
2026-02-03T16:37:00Z,58.00,43.00
2026-02-03T16:38:00Z,58.00,43.00
2026-02-03T16:39:00Z,58.00,43.00
2026-02-03T16:40:00Z,57.00,43.00
2026-02-03T16:41:00Z,57.00,43.00
2026-02-03T16:42:00Z,57.00,43.00
2026-02-03T16:43:00Z,57.00,43.00
2026-02-03T16:44:00Z,57.00,43.00
2026-02-03T16:45:00Z,58.32,43.00
2026-02-03T16:46:00Z,58.00,43.00
2026-02-03T16:47:00Z,58.00,43.00
2026-02-03T16:48:00Z,58.00,43.00
2026-02-03T16:49:00Z,58.00,43.00
2026-02-03T16:50:00Z,58.00,43.00
2026-02-03T16:51:00Z,58.00,43.00
2026-02-03T16:52:00Z,58.82,43.00
2026-02-03T16:53:00Z,58.00,42.10
2026-02-03T16:54:00Z,58.00,43.00
2026-02-03T16:55:00Z,57.00,43.00
2026-02-03T16:56:00Z,57.00,43.00
2026-02-03T16:58:00Z,58.00,43.00
2026-02-03T16:59:00Z,58.00,43.00
2026-02-03T17:00:00Z,58.00,44.00
2026-02-03T17:01:00Z,58.00,44.00
2026-02-03T17:02:00Z,58.00,44.00
2026-02-03T17:03:00Z,58.00,43.00
2026-02-03T17:04:00Z,56.78,43.99
2026-02-03T17:05:00Z,57.00,43.99
2026-02-03T17:06:00Z,57.00,44.00
2026-02-03T17:07:00Z,57.00,44.00
2026-02-03T17:08:00Z,57.00,44.00
2026-02-03T17:09:00Z,57.00,44.00
2026-02-03T17:10:00Z,56.99,44.00
2026-02-03T17:11:00Z,57.00,44.00
2026-02-03T17:12:00Z,57.00,44.00
2026-02-03T17:13:00Z,57.00,44.00
2026-02-03T17:14:00Z,57.03,44.00
2026-02-03T17:15:00Z,58.00,43.00
2026-02-03T17:16:00Z,57.45,43.57
2026-02-03T17:17:00Z,57.99,44.00
2026-02-03T17:18:00Z,58.00,44.00
2026-02-03T17:19:00Z,58.00,44.00
2026-02-03T17:20:00Z,58.00,44.00
2026-02-03T17:21:00Z,58.00,44.00
2026-02-03T17:22:00Z,58.00,44.00
2026-02-03T17:23:00Z,57.52,43.25
2026-02-03T17:24:00Z,58.00,44.00
2026-02-03T17:25:00Z,57.58,43.95
2026-02-03T17:26:00Z,58.00,43.95
2026-02-03T17:27:00Z,57.93,43.68
2026-02-03T17:28:00Z,58.00,44.00
2026-02-03T17:29:00Z,58.00,43.98
2026-02-03T17:30:00Z,58.00,44.00
2026-02-03T17:31:00Z,58.00,44.00
2026-02-03T17:32:00Z,58.00,44.00
2026-02-03T17:33:00Z,58.00,43.42
2026-02-03T17:34:00Z,58.00,44.00
2026-02-03T17:35:00Z,58.00,44.00
2026-02-03T17:36:00Z,57.93,43.15
2026-02-03T17:37:00Z,58.00,44.00
2026-02-03T17:38:00Z,58.00,44.00
2026-02-03T17:39:00Z,57.99,44.00
2026-02-03T17:40:00Z,56.16,44.06
2026-02-03T17:41:00Z,54.94,46.54
2026-02-03T17:42:00Z,56.10,44.91
2026-02-03T17:43:00Z,56.72,43.00
2026-02-03T17:44:00Z,62.71,40.21
2026-02-03T17:45:00Z,63.71,39.77
2026-02-03T17:46:00Z,64.13,40.04
2026-02-03T17:47:00Z,61.53,42.17
2026-02-03T17:48:00Z,59.77,42.33
2026-02-03T17:49:00Z,59.33,44.23
2026-02-03T17:50:00Z,58.41,44.56
2026-02-03T17:51:00Z,57.47,45.15
2026-02-03T17:52:00Z,56.05,44.83
2026-02-03T17:53:00Z,57.42,43.89
2026-02-03T17:54:00Z,56.94,44.62
2026-02-03T17:55:00Z,56.35,45.52
2026-02-03T17:56:00Z,60.13,40.69
2026-02-03T17:57:00Z,58.41,46.42
2026-02-03T17:58:00Z,53.88,49.62
2026-02-03T17:59:00Z,54.75,47.18
2026-02-03T18:00:00Z,53.98,47.56
2026-02-03T18:01:00Z,56.27,46.48
2026-02-03T18:02:00Z,58.16,43.00
2026-02-03T18:03:00Z,58.29,43.45
2026-02-03T18:04:00Z,54.80,46.00
2026-02-03T18:05:00Z,54.05,46.87
2026-02-03T18:06:00Z,54.43,47.15
2026-02-03T18:07:00Z,46.68,53.29
2026-02-03T18:08:00Z,42.90,59.59
2026-02-03T18:09:00Z,33.58,66.84
2026-02-03T18:10:00Z,35.20,66.38
2026-02-03T18:11:00Z,48.76,50.03
2026-02-03T18:12:00Z,57.24,43.26
2026-02-03T18:13:00Z,57.24,42.46
2026-02-03T18:14:00Z,57.50,43.67
2026-02-03T18:15:00Z,60.05,41.48
2026-02-03T18:16:00Z,62.87,38.68
2026-02-03T18:17:00Z,62.37,35.80
2026-02-03T18:18:00Z,67.80,28.94
2026-02-03T18:19:00Z,68.91,29.14
2026-02-03T18:20:00Z,66.01,27.69
2026-02-03T18:21:00Z,60.90,42.14
2026-02-03T18:22:00Z,58.78,45.07
2026-02-03T18:23:00Z,55.96,41.55
2026-02-03T18:24:00Z,55.28,44.29
2026-02-03T18:25:00Z,58.75,43.22
2026-02-03T18:26:00Z,59.63,42.29
2026-02-03T18:27:00Z,57.24,43.91
2026-02-03T18:28:00Z,59.52,40.44
2026-02-03T18:29:00Z,62.58,37.69
2026-02-03T18:30:00Z,66.50,31.85
2026-02-03T18:31:00Z,62.67,39.66
2026-02-03T18:32:00Z,53.68,48.03
2026-02-03T18:33:00Z,47.65,57.31
2026-02-03T18:34:00Z,43.60,56.92
2026-02-03T18:35:00Z,43.56,53.48
2026-02-03T18:36:00Z,49.09,49.80
2026-02-03T18:37:00Z,63.55,37.55
2026-02-03T18:38:00Z,59.84,42.14
2026-02-03T18:39:00Z,53.44,47.84
2026-02-03T18:40:00Z,63.58,39.72
2026-02-03T18:41:00Z,77.02,23.39
2026-02-03T18:42:00Z,79.71,20.97
2026-02-03T18:43:00Z,79.26,20.97
2026-02-03T18:44:00Z,80.27,20.53
2026-02-03T18:45:00Z,81.77,19.58
2026-02-03T18:46:00Z,81.85,18.79
2026-02-03T18:47:00Z,83.04,18.16
2026-02-03T18:48:00Z,81.45,20.50
2026-02-03T18:49:00Z,79.52,22.79
2026-02-03T18:50:00Z,78.99,20.96
2026-02-03T18:51:00Z,80.29,20.14
2026-02-03T18:52:00Z,80.99,19.91
2026-02-03T18:53:00Z,80.98,19.99
2026-02-03T18:54:00Z,82.43,17.95
2026-02-03T18:55:00Z,82.12,21.31
2026-02-03T18:56:00Z,78.33,22.70
2026-02-03T18:57:00Z,73.09,25.53
2026-02-03T18:58:00Z,72.20,28.52
2026-02-03T18:59:00Z,77.44,23.35
2026-02-03T19:00:00Z,76.65,25.02
2026-02-03T19:01:00Z,80.86,21.79
2026-02-03T19:02:00Z,80.18,20.41
2026-02-03T19:03:00Z,79.57,21.66
2026-02-03T19:04:00Z,78.55,21.04
2026-02-03T19:05:00Z,81.22,19.70
2026-02-03T19:06:00Z,80.06,20.42
2026-02-03T19:07:00Z,77.33,22.82
2026-02-03T19:08:00Z,80.52,19.16
2026-02-03T19:09:00Z,82.41,19.29
2026-02-03T19:10:00Z,82.00,18.23
2026-02-03T19:11:00Z,82.43,19.79
2026-02-03T19:12:00Z,78.60,22.43
2026-02-03T19:13:00Z,78.73,23.28
2026-02-03T19:14:00Z,81.99,20.49
2026-02-03T19:15:00Z,83.00,17.12
2026-02-03T19:16:00Z,81.63,18.88
2026-02-03T19:17:00Z,83.03,19.45
2026-02-03T19:18:00Z,80.00,20.00
2026-02-03T19:19:00Z,78.82,21.54
2026-02-03T19:20:00Z,79.65,31.09
2026-02-03T19:21:00Z,79.91,21.24
2026-02-03T19:22:00Z,82.49,19.53
2026-02-03T19:23:00Z,82.12,17.84
2026-02-03T19:24:00Z,82.98,19.17
2026-02-03T19:25:00Z,81.41,20.10
2026-02-03T19:26:00Z,81.17,21.74
2026-02-03T19:27:00Z,85.25,18.86
2026-02-03T19:28:00Z,88.71,12.04
2026-02-03T19:29:00Z,87.52,12.14
2026-02-03T19:30:00Z,87.43,12.67
2026-02-03T19:31:00Z,78.46,22.26
2026-02-03T19:32:00Z,75.91,25.30
2026-02-03T19:33:00Z,73.65,27.12
2026-02-03T19:34:00Z,58.26,37.94
2026-02-03T19:35:00Z,54.33,43.28
2026-02-03T19:36:00Z,55.48,43.57
2026-02-03T19:37:00Z,54.73,44.37
2026-02-03T19:38:00Z,54.73,45.90
2026-02-03T19:39:00Z,53.24,47.59
2026-02-03T19:40:00Z,52.70,48.99
2026-02-03T19:41:00Z,49.79,49.29
2026-02-03T19:42:00Z,49.05,51.12
2026-02-03T19:43:00Z,49.98,48.41
2026-02-03T19:44:00Z,52.61,47.28
2026-02-03T19:45:00Z,54.43,45.68
2026-02-03T19:46:00Z,58.88,46.61
2026-02-03T19:47:00Z,64.37,32.96
2026-02-03T19:48:00Z,68.62,39.70
2026-02-03T19:49:00Z,83.20,21.18
2026-02-03T19:50:00Z,84.25,15.79
2026-02-03T19:51:00Z,83.39,18.65
2026-02-03T19:52:00Z,76.69,24.64
2026-02-03T19:53:00Z,81.16,19.28
2026-02-03T19:54:00Z,82.67,16.56
2026-02-03T19:55:00Z,86.03,15.34
2026-02-03T19:56:00Z,88.66,11.18
2026-02-03T19:57:00Z,88.57,11.42
2026-02-03T19:58:00Z,89.62,11.72
2026-02-03T19:59:00Z,90.21,6.97
2026-02-03T20:00:00Z,89.62,11.32
2026-02-03T20:01:00Z,97.05,2.66
2026-02-03T20:02:00Z,97.67,1.88
2026-02-03T20:03:00Z,97.91,2.81
2026-02-03T20:04:00Z,98.97,1.70
2026-02-03T20:05:00Z,98.31,1.20
2026-02-03T20:06:00Z,98.38,1.08
2026-02-03T20:07:00Z,98.16,1.79
2026-02-03T20:08:00Z,98.88,1.89
2026-02-03T20:09:00Z,98.06,1.64
2026-02-03T20:10:00Z,98.19,1.92
2026-02-03T20:11:00Z,97.52,2.37
2026-02-03T20:12:00Z,98.96,2.00
2026-02-03T20:13:00Z,99.00,2.00
2026-02-03T20:14:00Z,99.00,2.00
2026-02-03T20:15:00Z,99.00,1.00
2026-02-03T20:16:00Z,99.00,1.00
2026-02-03T20:17:00Z,99.00,1.00
2026-02-03T20:18:00Z,99.00,1.00
2026-02-03T20:19:00Z,99.00,1.00
2026-02-03T20:20:00Z,99.00,1.00
2026-02-03T20:21:00Z,99.00,1.00
2026-02-03T20:22:00Z,99.00,1.00
