# event_ticker=KXATPMATCH-26APR22BONDRO
# final_score=6-7(4) 7-6(4) 6-4
# score_resolution=6-7 7-6 6-4
# match_winner=Benjamin Bonzi
# fav_player=Benjamin Bonzi
# dog_player=Titouan Droguet
# kalshi_date=2026-04-22
timestamp,Benjamin Bonzi,Titouan Droguet
2026-04-22T13:14:00Z,44.00,57.00
2026-04-22T13:21:00Z,44.38,57.00
2026-04-22T13:24:00Z,45.00,57.00
2026-04-22T13:27:00Z,45.00,57.00
2026-04-22T13:28:00Z,45.00,57.00
2026-04-22T13:29:00Z,45.00,57.00
2026-04-22T13:31:00Z,45.00,57.00
2026-04-22T13:32:00Z,45.00,57.00
2026-04-22T13:35:00Z,45.00,57.00
2026-04-22T13:36:00Z,45.00,57.00
2026-04-22T13:37:00Z,45.00,57.00
2026-04-22T13:39:00Z,45.00,57.00
2026-04-22T13:44:00Z,45.00,57.00
2026-04-22T13:47:00Z,45.00,57.00
2026-04-22T13:50:00Z,45.00,57.00
2026-04-22T13:52:00Z,45.00,57.00
2026-04-22T13:56:00Z,45.00,57.00
2026-04-22T14:00:00Z,45.00,57.00
2026-04-22T14:01:00Z,45.00,57.00
2026-04-22T14:02:00Z,45.00,57.00
2026-04-22T14:03:00Z,45.00,58.00
2026-04-22T14:04:00Z,45.00,58.00
2026-04-22T14:05:00Z,45.00,58.00
2026-04-22T14:07:00Z,45.00,58.00
2026-04-22T14:08:00Z,45.00,58.00
2026-04-22T14:10:00Z,45.00,58.00
2026-04-22T14:11:00Z,45.00,58.00
2026-04-22T14:13:00Z,45.00,58.00
2026-04-22T14:14:00Z,45.00,58.00
2026-04-22T14:16:00Z,44.00,58.00
2026-04-22T14:17:00Z,44.00,58.00
2026-04-22T14:18:00Z,43.80,58.00
2026-04-22T14:19:00Z,44.00,58.00
2026-04-22T14:20:00Z,44.00,58.00
2026-04-22T14:21:00Z,44.00,58.00
2026-04-22T14:22:00Z,44.00,58.00
2026-04-22T14:24:00Z,44.00,58.00
2026-04-22T14:25:00Z,44.00,58.00
2026-04-22T14:26:00Z,44.00,58.00
2026-04-22T14:28:00Z,44.00,58.00
2026-04-22T14:30:00Z,44.00,58.00
2026-04-22T14:31:00Z,44.00,58.00
2026-04-22T14:32:00Z,44.00,58.00
2026-04-22T14:33:00Z,44.00,58.00
2026-04-22T14:34:00Z,44.00,58.00
2026-04-22T14:35:00Z,44.00,58.00
2026-04-22T14:36:00Z,44.00,58.00
2026-04-22T14:38:00Z,44.00,58.00
2026-04-22T14:39:00Z,44.00,58.00
2026-04-22T14:40:00Z,44.00,58.00
2026-04-22T14:41:00Z,44.00,58.00
2026-04-22T14:45:00Z,44.00,58.00
2026-04-22T14:46:00Z,44.00,56.15
2026-04-22T14:47:00Z,44.00,58.00
2026-04-22T14:48:00Z,44.00,58.00
2026-04-22T14:49:00Z,44.00,56.00
2026-04-22T14:51:00Z,44.00,58.00
2026-04-22T14:53:00Z,44.00,58.00
2026-04-22T14:55:00Z,44.00,58.00
2026-04-22T14:56:00Z,44.00,58.00
2026-04-22T14:58:00Z,44.00,58.00
2026-04-22T15:00:00Z,44.00,58.00
2026-04-22T15:01:00Z,44.00,58.00
2026-04-22T15:02:00Z,44.00,58.00
2026-04-22T15:04:00Z,44.00,58.00
2026-04-22T15:05:00Z,44.00,58.00
2026-04-22T15:06:00Z,44.00,58.00
2026-04-22T15:07:00Z,44.00,58.00
2026-04-22T15:09:00Z,43.52,58.00
2026-04-22T15:11:00Z,43.52,58.00
2026-04-22T15:12:00Z,42.00,58.00
2026-04-22T15:13:00Z,44.00,58.00
2026-04-22T15:14:00Z,44.00,58.00
2026-04-22T15:17:00Z,44.00,58.00
2026-04-22T15:18:00Z,44.00,58.00
2026-04-22T15:19:00Z,44.00,58.00
2026-04-22T15:20:00Z,44.00,58.00
2026-04-22T15:21:00Z,44.00,58.00
2026-04-22T15:22:00Z,44.00,58.00
2026-04-22T15:23:00Z,44.00,58.00
2026-04-22T15:24:00Z,45.01,58.00
2026-04-22T15:25:00Z,44.98,57.98
2026-04-22T15:26:00Z,45.93,57.00
2026-04-22T15:27:00Z,44.11,57.00
2026-04-22T15:28:00Z,45.00,57.00
2026-04-22T15:29:00Z,45.81,57.00
2026-04-22T15:30:00Z,43.00,57.00
2026-04-22T15:31:00Z,44.85,57.23
2026-04-22T15:32:00Z,44.19,58.00
2026-04-22T15:33:00Z,44.00,58.00
2026-04-22T15:34:00Z,44.31,57.00
2026-04-22T15:35:00Z,43.27,58.93
2026-04-22T15:36:00Z,44.18,55.67
2026-04-22T15:37:00Z,48.16,53.15
2026-04-22T15:38:00Z,43.13,58.82
2026-04-22T15:39:00Z,43.00,58.97
2026-04-22T15:40:00Z,43.46,61.28
2026-04-22T15:41:00Z,41.28,62.33
2026-04-22T15:42:00Z,37.15,62.13
2026-04-22T15:43:00Z,44.08,57.98
2026-04-22T15:44:00Z,44.32,56.99
2026-04-22T15:45:00Z,42.00,58.92
2026-04-22T15:46:00Z,41.00,60.00
2026-04-22T15:47:00Z,40.65,60.24
2026-04-22T15:48:00Z,40.00,61.19
2026-04-22T15:49:00Z,40.00,61.89
2026-04-22T15:50:00Z,43.61,57.94
2026-04-22T15:51:00Z,46.52,55.10
2026-04-22T15:52:00Z,45.19,55.96
2026-04-22T15:53:00Z,45.16,56.06
2026-04-22T15:54:00Z,42.62,57.93
2026-04-22T15:55:00Z,40.26,59.96
2026-04-22T15:56:00Z,42.38,56.05
2026-04-22T15:57:00Z,46.36,54.41
2026-04-22T15:58:00Z,45.79,54.51
2026-04-22T15:59:00Z,50.89,48.48
2026-04-22T16:00:00Z,50.64,49.65
2026-04-22T16:01:00Z,51.51,50.25
2026-04-22T16:02:00Z,46.82,55.26
2026-04-22T16:03:00Z,46.00,54.71
2026-04-22T16:04:00Z,46.95,53.96
2026-04-22T16:05:00Z,48.99,52.01
2026-04-22T16:06:00Z,46.83,53.00
2026-04-22T16:07:00Z,44.30,52.75
2026-04-22T16:08:00Z,46.51,53.62
2026-04-22T16:09:00Z,45.98,54.00
2026-04-22T16:10:00Z,46.00,54.00
2026-04-22T16:11:00Z,48.20,56.90
2026-04-22T16:12:00Z,47.42,54.41
2026-04-22T16:13:00Z,44.21,56.00
2026-04-22T16:14:00Z,42.02,56.29
2026-04-22T16:15:00Z,41.03,58.77
2026-04-22T16:16:00Z,45.67,55.64
2026-04-22T16:17:00Z,48.09,54.06
2026-04-22T16:18:00Z,45.00,55.08
2026-04-22T16:19:00Z,51.77,48.55
2026-04-22T16:20:00Z,46.98,53.93
2026-04-22T16:21:00Z,43.68,58.00
2026-04-22T16:22:00Z,42.29,57.86
2026-04-22T16:23:00Z,48.54,52.16
2026-04-22T16:24:00Z,49.97,50.85
2026-04-22T16:25:00Z,47.52,51.06
2026-04-22T16:26:00Z,59.21,40.89
2026-04-22T16:27:00Z,60.73,40.01
2026-04-22T16:28:00Z,65.32,35.92
2026-04-22T16:29:00Z,53.92,46.02
2026-04-22T16:30:00Z,41.23,59.61
2026-04-22T16:31:00Z,27.96,73.73
2026-04-22T16:32:00Z,24.69,74.46
2026-04-22T16:33:00Z,25.20,73.67
2026-04-22T16:34:00Z,26.35,73.16
2026-04-22T16:35:00Z,26.92,73.96
2026-04-22T16:36:00Z,24.48,75.45
2026-04-22T16:37:00Z,27.34,73.12
2026-04-22T16:38:00Z,28.99,71.60
2026-04-22T16:39:00Z,26.23,74.23
2026-04-22T16:40:00Z,25.65,75.69
2026-04-22T16:41:00Z,27.60,74.68
2026-04-22T16:42:00Z,27.99,72.86
2026-04-22T16:43:00Z,28.00,72.92
2026-04-22T16:44:00Z,27.58,73.89
2026-04-22T16:45:00Z,27.10,75.59
2026-04-22T16:46:00Z,25.36,76.77
2026-04-22T16:47:00Z,27.06,75.27
2026-04-22T16:48:00Z,26.97,74.43
2026-04-22T16:49:00Z,26.97,73.98
2026-04-22T16:50:00Z,27.00,73.01
2026-04-22T16:51:00Z,27.60,74.52
2026-04-22T16:52:00Z,27.34,74.72
2026-04-22T16:53:00Z,25.39,75.56
2026-04-22T16:54:00Z,21.01,82.36
2026-04-22T16:55:00Z,21.01,81.28
2026-04-22T16:56:00Z,25.74,74.65
2026-04-22T16:57:00Z,26.98,73.98
2026-04-22T16:58:00Z,26.34,73.73
2026-04-22T16:59:00Z,26.55,73.05
2026-04-22T17:00:00Z,25.38,73.91
2026-04-22T17:01:00Z,26.53,72.85
2026-04-22T17:02:00Z,30.23,68.76
2026-04-22T17:03:00Z,28.15,71.39
2026-04-22T17:04:00Z,24.11,77.89
2026-04-22T17:05:00Z,25.44,74.42
2026-04-22T17:06:00Z,27.48,72.48
2026-04-22T17:07:00Z,33.63,71.34
2026-04-22T17:08:00Z,29.39,72.16
2026-04-22T17:09:00Z,32.29,66.89
2026-04-22T17:10:00Z,39.50,60.85
2026-04-22T17:11:00Z,34.37,66.18
2026-04-22T17:12:00Z,30.90,72.82
2026-04-22T17:13:00Z,28.10,72.65
2026-04-22T17:14:00Z,25.31,75.20
2026-04-22T17:15:00Z,25.66,76.06
2026-04-22T17:16:00Z,29.00,72.38
2026-04-22T17:17:00Z,28.87,72.26
2026-04-22T17:18:00Z,30.71,71.26
2026-04-22T17:19:00Z,40.12,62.42
2026-04-22T17:20:00Z,40.22,62.85
2026-04-22T17:21:00Z,32.02,71.21
2026-04-22T17:22:00Z,23.06,79.37
2026-04-22T17:23:00Z,18.05,83.59
2026-04-22T17:24:00Z,34.59,67.66
2026-04-22T17:25:00Z,34.42,68.62
2026-04-22T17:26:00Z,38.75,61.64
2026-04-22T17:27:00Z,43.05,54.59
2026-04-22T17:28:00Z,45.00,57.68
2026-04-22T17:29:00Z,46.94,55.31
2026-04-22T17:30:00Z,47.68,51.76
2026-04-22T17:31:00Z,47.31,51.62
2026-04-22T17:32:00Z,47.49,51.97
2026-04-22T17:33:00Z,47.71,52.93
2026-04-22T17:34:00Z,43.93,55.58
2026-04-22T17:35:00Z,42.05,57.51
2026-04-22T17:36:00Z,42.55,58.04
2026-04-22T17:37:00Z,40.14,58.69
2026-04-22T17:38:00Z,47.72,53.66
2026-04-22T17:39:00Z,50.74,49.34
2026-04-22T17:40:00Z,52.38,47.65
2026-04-22T17:41:00Z,47.43,51.97
2026-04-22T17:42:00Z,42.64,57.23
2026-04-22T17:43:00Z,42.90,57.69
2026-04-22T17:44:00Z,41.48,60.02
2026-04-22T17:45:00Z,40.89,59.41
2026-04-22T17:46:00Z,44.04,59.05
2026-04-22T17:47:00Z,47.00,55.83
2026-04-22T17:48:00Z,46.76,55.92
2026-04-22T17:49:00Z,42.02,58.24
2026-04-22T17:50:00Z,41.99,58.34
2026-04-22T17:51:00Z,41.98,59.07
2026-04-22T17:52:00Z,46.08,57.47
2026-04-22T17:53:00Z,48.47,51.67
2026-04-22T17:54:00Z,53.83,47.04
2026-04-22T17:55:00Z,64.24,37.04
2026-04-22T17:56:00Z,52.17,52.63
2026-04-22T17:57:00Z,44.85,57.19
2026-04-22T17:58:00Z,44.95,56.88
2026-04-22T17:59:00Z,49.61,51.82
2026-04-22T18:00:00Z,50.73,49.71
2026-04-22T18:01:00Z,49.58,50.46
2026-04-22T18:02:00Z,51.06,51.34
2026-04-22T18:03:00Z,80.47,24.80
2026-04-22T18:04:00Z,92.28,7.06
2026-04-22T18:05:00Z,94.46,6.33
2026-04-22T18:06:00Z,97.61,2.68
2026-04-22T18:07:00Z,99.00,1.00
2026-04-22T18:08:00Z,99.00,1.00
2026-04-22T18:09:00Z,99.00,1.00
2026-04-22T18:10:00Z,99.00,1.00
2026-04-22T18:11:00Z,99.00,1.00
2026-04-22T18:12:00Z,99.00,1.00
2026-04-22T18:13:00Z,99.00,1.00
