# event_ticker=KXATPCHALLENGERMATCH-26FEB21CRASAK
# final_score=6-4 6-3
# match_winner=Oliver Crawford
# fav_player=Oliver Crawford
# dog_player=Rei Sakamoto
# kalshi_date=2026-02-21
timestamp,Oliver Crawford,Rei Sakamoto
2026-02-20T21:07:00Z,24.00,
2026-02-20T21:10:00Z,24.00,
2026-02-20T21:16:00Z,24.00,
2026-02-20T21:22:00Z,24.00,
2026-02-20T21:25:00Z,24.00,
2026-02-20T21:26:00Z,24.00,78.00
2026-02-20T21:38:00Z,25.00,78.00
2026-02-20T21:48:00Z,25.00,78.00
2026-02-20T22:17:00Z,25.00,78.00
2026-02-20T22:24:00Z,25.00,78.00
2026-02-20T22:45:00Z,25.00,78.00
2026-02-20T22:54:00Z,25.00,78.00
2026-02-20T22:55:00Z,24.00,78.00
2026-02-20T23:06:00Z,24.00,78.00
2026-02-20T23:12:00Z,25.00,78.00
2026-02-20T23:23:00Z,25.00,78.00
2026-02-20T23:25:00Z,25.00,78.00
2026-02-20T23:32:00Z,25.00,78.00
2026-02-21T00:04:00Z,21.09,78.00
2026-02-21T00:30:00Z,24.00,78.00
2026-02-21T00:42:00Z,24.00,78.00
2026-02-21T01:15:00Z,24.00,78.00
2026-02-21T01:52:00Z,25.00,78.00
2026-02-21T01:54:00Z,25.00,78.00
2026-02-21T02:21:00Z,25.00,78.00
2026-02-21T02:22:00Z,22.00,78.00
2026-02-21T02:23:00Z,22.00,78.00
2026-02-21T02:24:00Z,22.00,79.00
2026-02-21T02:34:00Z,22.00,80.00
2026-02-21T02:40:00Z,21.00,80.00
2026-02-21T02:41:00Z,19.11,80.00
2026-02-21T02:42:00Z,19.11,81.00
2026-02-21T02:43:00Z,20.00,81.00
2026-02-21T02:44:00Z,21.00,81.00
2026-02-21T02:46:00Z,21.00,80.18
2026-02-21T02:53:00Z,21.00,80.18
2026-02-21T02:54:00Z,21.00,81.00
2026-02-21T03:09:00Z,21.00,81.00
2026-02-21T03:15:00Z,21.00,81.00
2026-02-21T03:21:00Z,21.00,81.00
2026-02-21T03:25:00Z,20.47,81.00
2026-02-21T03:26:00Z,20.47,81.00
2026-02-21T03:31:00Z,21.00,81.00
2026-02-21T03:33:00Z,21.00,81.00
2026-02-21T03:36:00Z,21.00,81.00
2026-02-21T03:37:00Z,21.00,81.00
2026-02-21T03:39:00Z,21.20,81.00
2026-02-21T03:44:00Z,22.00,81.00
2026-02-21T03:46:00Z,22.00,81.00
2026-02-21T03:48:00Z,22.00,79.00
2026-02-21T03:49:00Z,22.00,79.00
2026-02-21T03:52:00Z,22.00,79.00
2026-02-21T03:54:00Z,24.00,79.00
2026-02-21T03:55:00Z,24.00,79.00
2026-02-21T03:56:00Z,24.00,79.00
2026-02-21T03:57:00Z,23.54,79.00
2026-02-21T03:59:00Z,24.00,79.00
2026-02-21T04:01:00Z,24.00,79.00
2026-02-21T04:04:00Z,24.00,79.00
2026-02-21T04:07:00Z,24.00,79.00
2026-02-21T04:10:00Z,24.00,79.00
2026-02-21T04:11:00Z,24.00,79.94
2026-02-21T04:14:00Z,22.00,79.94
2026-02-21T04:16:00Z,22.00,81.00
2026-02-21T04:29:00Z,22.00,79.00
2026-02-21T04:34:00Z,21.14,79.00
2026-02-21T04:36:00Z,21.00,79.00
2026-02-21T04:38:00Z,21.00,80.00
2026-02-21T04:39:00Z,21.00,80.00
2026-02-21T04:40:00Z,21.00,80.00
2026-02-21T04:43:00Z,21.00,80.00
2026-02-21T04:49:00Z,21.00,80.00
2026-02-21T04:52:00Z,21.00,80.00
2026-02-21T04:54:00Z,21.00,80.00
2026-02-21T05:02:00Z,21.00,80.00
2026-02-21T05:04:00Z,21.00,80.00
2026-02-21T05:06:00Z,21.00,80.00
2026-02-21T05:07:00Z,21.00,79.00
2026-02-21T05:11:00Z,21.00,79.00
2026-02-21T05:12:00Z,21.00,80.00
2026-02-21T05:18:00Z,21.00,80.00
2026-02-21T05:19:00Z,21.00,80.00
2026-02-21T05:22:00Z,21.00,80.00
2026-02-21T05:23:00Z,21.00,80.00
2026-02-21T05:24:00Z,21.00,80.00
2026-02-21T05:26:00Z,21.00,80.00
2026-02-21T05:33:00Z,21.00,80.00
2026-02-21T05:34:00Z,21.00,80.00
2026-02-21T05:37:00Z,21.00,80.00
2026-02-21T05:39:00Z,21.00,80.00
2026-02-21T05:45:00Z,21.00,80.00
2026-02-21T05:46:00Z,21.00,80.00
2026-02-21T05:47:00Z,19.03,80.00
2026-02-21T05:48:00Z,21.00,80.00
2026-02-21T05:49:00Z,21.00,80.00
2026-02-21T05:50:00Z,21.00,80.00
2026-02-21T05:51:00Z,21.00,81.00
2026-02-21T05:53:00Z,21.00,81.00
2026-02-21T05:54:00Z,21.00,81.00
2026-02-21T05:55:00Z,21.00,81.00
2026-02-21T05:56:00Z,21.00,81.00
2026-02-21T05:57:00Z,21.02,81.00
2026-02-21T05:58:00Z,21.02,81.00
2026-02-21T05:59:00Z,21.00,81.00
2026-02-21T06:00:00Z,21.00,81.00
2026-02-21T06:01:00Z,21.00,81.00
2026-02-21T06:02:00Z,21.00,81.00
2026-02-21T06:03:00Z,21.00,81.65
2026-02-21T06:04:00Z,21.00,79.00
2026-02-21T06:05:00Z,21.00,81.31
2026-02-21T06:06:00Z,21.33,81.31
2026-02-21T06:07:00Z,21.33,80.96
2026-02-21T06:08:00Z,20.00,80.96
2026-02-21T06:09:00Z,20.00,81.00
2026-02-21T06:10:00Z,20.00,81.00
2026-02-21T06:11:00Z,20.59,81.00
2026-02-21T06:12:00Z,22.00,80.98
2026-02-21T06:13:00Z,21.92,79.31
2026-02-21T06:14:00Z,22.00,81.00
2026-02-21T06:15:00Z,22.00,81.00
2026-02-21T06:16:00Z,23.00,78.00
2026-02-21T06:17:00Z,23.00,78.00
2026-02-21T06:18:00Z,23.00,78.00
2026-02-21T06:19:00Z,23.00,78.00
2026-02-21T06:20:00Z,23.00,78.00
2026-02-21T06:21:00Z,23.00,78.00
2026-02-21T06:22:00Z,23.00,78.00
2026-02-21T06:23:00Z,23.00,78.00
2026-02-21T06:24:00Z,23.00,78.00
2026-02-21T06:25:00Z,23.00,78.00
2026-02-21T06:26:00Z,23.00,78.00
2026-02-21T06:27:00Z,23.00,78.00
2026-02-21T06:28:00Z,23.00,78.00
2026-02-21T06:29:00Z,23.00,78.00
2026-02-21T06:32:00Z,23.00,78.00
2026-02-21T06:33:00Z,23.00,78.00
2026-02-21T06:35:00Z,23.00,78.00
2026-02-21T06:36:00Z,22.78,78.00
2026-02-21T06:37:00Z,22.78,78.00
2026-02-21T06:39:00Z,23.00,78.00
2026-02-21T06:40:00Z,23.00,78.00
2026-02-21T06:41:00Z,23.00,78.00
2026-02-21T06:42:00Z,23.00,78.00
2026-02-21T06:43:00Z,23.00,78.00
2026-02-21T06:44:00Z,23.00,78.00
2026-02-21T06:45:00Z,23.00,78.00
2026-02-21T06:46:00Z,23.00,78.00
2026-02-21T06:47:00Z,23.00,78.00
2026-02-21T06:48:00Z,23.00,78.00
2026-02-21T06:49:00Z,23.00,78.00
2026-02-21T06:50:00Z,23.00,78.00
2026-02-21T06:51:00Z,23.00,78.00
2026-02-21T06:52:00Z,23.00,78.00
2026-02-21T06:53:00Z,23.00,78.00
2026-02-21T06:54:00Z,23.00,78.00
2026-02-21T06:55:00Z,23.00,78.00
2026-02-21T06:56:00Z,23.00,78.00
2026-02-21T06:57:00Z,23.00,78.00
2026-02-21T06:59:00Z,23.00,78.00
2026-02-21T07:00:00Z,23.00,78.00
2026-02-21T07:01:00Z,23.00,78.00
2026-02-21T07:02:00Z,23.00,78.00
2026-02-21T07:03:00Z,23.00,78.00
2026-02-21T07:04:00Z,23.00,78.00
2026-02-21T07:05:00Z,23.00,78.00
2026-02-21T07:06:00Z,23.00,78.00
2026-02-21T07:07:00Z,22.99,78.00
2026-02-21T07:08:00Z,23.00,78.00
2026-02-21T07:09:00Z,23.00,78.00
2026-02-21T07:10:00Z,22.28,78.00
2026-02-21T07:11:00Z,25.85,77.20
2026-02-21T07:12:00Z,23.00,77.20
2026-02-21T07:13:00Z,23.20,78.00
2026-02-21T07:14:00Z,24.00,77.43
2026-02-21T07:15:00Z,23.87,77.00
2026-02-21T07:16:00Z,24.00,77.00
2026-02-21T07:17:00Z,24.00,76.00
2026-02-21T07:18:00Z,23.18,77.00
2026-02-21T07:19:00Z,24.25,77.00
2026-02-21T07:20:00Z,25.00,76.00
2026-02-21T07:21:00Z,24.00,76.00
2026-02-21T07:22:00Z,25.04,76.00
2026-02-21T07:23:00Z,24.00,75.91
2026-02-21T07:24:00Z,24.24,75.91
2026-02-21T07:25:00Z,25.00,76.00
2026-02-21T07:26:00Z,25.89,75.05
2026-02-21T07:27:00Z,27.66,74.66
2026-02-21T07:28:00Z,26.77,75.00
2026-02-21T07:29:00Z,26.04,75.00
2026-02-21T07:30:00Z,26.02,75.00
2026-02-21T07:31:00Z,25.28,74.95
2026-02-21T07:32:00Z,27.65,75.51
2026-02-21T07:33:00Z,28.29,73.00
2026-02-21T07:34:00Z,24.01,75.18
2026-02-21T07:35:00Z,27.91,73.01
2026-02-21T07:36:00Z,28.91,74.19
2026-02-21T07:37:00Z,26.24,74.17
2026-02-21T07:38:00Z,24.83,76.00
2026-02-21T07:39:00Z,27.01,74.76
2026-02-21T07:40:00Z,29.58,73.90
2026-02-21T07:41:00Z,29.38,75.32
2026-02-21T07:42:00Z,28.99,72.38
2026-02-21T07:43:00Z,32.27,70.45
2026-02-21T07:44:00Z,36.18,66.80
2026-02-21T07:45:00Z,35.24,66.26
2026-02-21T07:46:00Z,31.90,70.29
2026-02-21T07:47:00Z,29.77,73.54
2026-02-21T07:48:00Z,31.50,67.99
2026-02-21T07:49:00Z,33.20,66.81
2026-02-21T07:50:00Z,34.94,67.00
2026-02-21T07:51:00Z,34.80,66.96
2026-02-21T07:52:00Z,35.84,66.41
2026-02-21T07:53:00Z,36.27,68.91
2026-02-21T07:54:00Z,33.73,67.37
2026-02-21T07:55:00Z,32.19,68.43
2026-02-21T07:56:00Z,32.65,72.19
2026-02-21T07:57:00Z,34.98,67.51
2026-02-21T07:58:00Z,34.51,66.80
2026-02-21T07:59:00Z,34.26,65.26
2026-02-21T08:00:00Z,38.49,64.54
2026-02-21T08:01:00Z,42.16,56.84
2026-02-21T08:02:00Z,37.24,65.66
2026-02-21T08:03:00Z,37.16,64.91
2026-02-21T08:04:00Z,32.86,67.53
2026-02-21T08:05:00Z,34.70,64.36
2026-02-21T08:06:00Z,39.81,60.80
2026-02-21T08:07:00Z,39.01,61.34
2026-02-21T08:08:00Z,38.68,62.15
2026-02-21T08:09:00Z,46.88,55.84
2026-02-21T08:10:00Z,43.67,58.99
2026-02-21T08:11:00Z,43.88,56.97
2026-02-21T08:12:00Z,45.27,51.95
2026-02-21T08:13:00Z,42.24,60.01
2026-02-21T08:14:00Z,45.01,51.42
2026-02-21T08:15:00Z,52.40,49.41
2026-02-21T08:16:00Z,46.73,53.71
2026-02-21T08:17:00Z,50.39,49.81
2026-02-21T08:18:00Z,49.37,54.73
2026-02-21T08:19:00Z,57.20,41.92
2026-02-21T08:20:00Z,62.54,36.71
2026-02-21T08:21:00Z,63.80,36.97
2026-02-21T08:22:00Z,63.40,37.00
2026-02-21T08:23:00Z,63.73,36.99
2026-02-21T08:24:00Z,63.11,37.00
2026-02-21T08:25:00Z,63.88,37.00
2026-02-21T08:26:00Z,63.98,36.81
2026-02-21T08:27:00Z,63.82,37.37
