# event_ticker=KXATPMATCH-26MAR10ALCRUU
# final_score=6-1 7-6(2)
# score_resolution=1-6 6-7
# match_winner=Carlos Alcaraz
# fav_player=Casper Ruud
# dog_player=Carlos Alcaraz
# kalshi_date=2026-03-10
timestamp,Casper Ruud,Carlos Alcaraz
2026-03-11T12:58:00Z,10.00,92.00
2026-03-11T13:02:00Z,10.00,92.00
2026-03-11T13:03:00Z,10.00,92.00
2026-03-11T13:08:00Z,10.00,92.00
2026-03-11T13:10:00Z,10.00,92.00
2026-03-11T13:14:00Z,10.00,92.00
2026-03-11T13:15:00Z,10.00,92.00
2026-03-11T13:19:00Z,10.00,92.00
2026-03-11T13:20:00Z,10.00,92.00
2026-03-11T13:21:00Z,10.00,92.00
2026-03-11T13:22:00Z,10.00,92.00
2026-03-11T13:23:00Z,10.00,92.00
2026-03-11T13:27:00Z,10.00,92.00
2026-03-11T13:28:00Z,10.00,92.00
2026-03-11T13:30:00Z,10.00,92.00
2026-03-11T13:32:00Z,10.00,92.00
2026-03-11T13:33:00Z,10.00,92.00
2026-03-11T13:36:00Z,10.00,92.00
2026-03-11T13:42:00Z,9.00,92.00
2026-03-11T13:43:00Z,9.00,92.00
2026-03-11T13:45:00Z,9.00,92.00
2026-03-11T13:47:00Z,10.00,92.00
2026-03-11T13:48:00Z,10.00,92.00
2026-03-11T13:49:00Z,10.00,92.00
2026-03-11T13:51:00Z,10.00,92.00
2026-03-11T13:52:00Z,10.00,92.00
2026-03-11T13:53:00Z,10.00,92.00
2026-03-11T13:55:00Z,10.00,92.00
2026-03-11T13:56:00Z,10.00,92.00
2026-03-11T13:58:00Z,10.00,92.00
2026-03-11T14:03:00Z,10.00,92.00
2026-03-11T14:04:00Z,10.00,92.00
2026-03-11T14:08:00Z,10.00,92.00
2026-03-11T14:09:00Z,10.00,92.00
2026-03-11T14:10:00Z,10.00,92.00
2026-03-11T14:11:00Z,10.00,92.00
2026-03-11T14:13:00Z,10.00,92.00
2026-03-11T14:14:00Z,9.00,92.00
2026-03-11T14:15:00Z,9.00,91.51
2026-03-11T14:19:00Z,10.00,92.00
2026-03-11T14:20:00Z,10.00,92.00
2026-03-11T14:23:00Z,10.00,92.00
2026-03-11T14:24:00Z,10.00,92.00
2026-03-11T14:25:00Z,10.00,92.00
2026-03-11T14:27:00Z,10.00,92.00
2026-03-11T14:32:00Z,10.00,92.00
2026-03-11T14:33:00Z,10.00,92.00
2026-03-11T14:36:00Z,10.00,92.00
2026-03-11T14:37:00Z,10.00,92.00
2026-03-11T14:38:00Z,10.00,92.00
2026-03-11T14:39:00Z,10.00,92.00
2026-03-11T14:40:00Z,10.00,92.00
2026-03-11T14:41:00Z,10.00,92.00
2026-03-11T14:43:00Z,10.00,92.00
2026-03-11T14:45:00Z,10.00,92.00
2026-03-11T14:47:00Z,10.00,92.00
2026-03-11T14:52:00Z,10.00,92.00
2026-03-11T14:54:00Z,10.00,92.00
2026-03-11T14:57:00Z,10.00,92.00
2026-03-11T14:58:00Z,10.00,92.00
2026-03-11T15:03:00Z,10.00,92.00
2026-03-11T15:05:00Z,10.00,91.00
2026-03-11T15:07:00Z,10.00,92.00
2026-03-11T15:08:00Z,10.00,92.00
2026-03-11T15:09:00Z,10.00,91.20
2026-03-11T15:12:00Z,10.00,91.20
2026-03-11T15:13:00Z,10.00,91.00
2026-03-11T15:14:00Z,10.00,92.00
2026-03-11T15:15:00Z,10.00,92.00
2026-03-11T15:16:00Z,10.00,92.00
2026-03-11T15:18:00Z,10.00,92.00
2026-03-11T15:19:00Z,10.00,92.00
2026-03-11T15:20:00Z,10.00,92.00
2026-03-11T15:21:00Z,10.00,92.00
2026-03-11T15:24:00Z,10.00,92.00
2026-03-11T15:26:00Z,9.00,92.00
2026-03-11T15:27:00Z,9.00,92.00
2026-03-11T15:28:00Z,10.00,92.00
2026-03-11T15:32:00Z,10.00,92.00
2026-03-11T15:33:00Z,10.00,92.00
2026-03-11T15:34:00Z,10.00,92.00
2026-03-11T15:35:00Z,10.00,92.00
2026-03-11T15:36:00Z,10.00,92.00
2026-03-11T15:38:00Z,10.00,92.00
2026-03-11T15:39:00Z,10.00,92.00
2026-03-11T15:40:00Z,10.00,92.00
2026-03-11T15:42:00Z,10.00,92.00
2026-03-11T15:43:00Z,10.00,92.00
2026-03-11T15:44:00Z,10.00,91.00
2026-03-11T15:45:00Z,10.00,92.00
2026-03-11T15:46:00Z,10.00,92.00
2026-03-11T15:47:00Z,10.00,92.00
2026-03-11T15:48:00Z,10.44,91.68
2026-03-11T15:52:00Z,9.00,92.00
2026-03-11T15:56:00Z,10.00,91.00
2026-03-11T16:00:00Z,10.00,92.00
2026-03-11T16:06:00Z,10.00,92.00
2026-03-11T16:07:00Z,10.00,91.99
2026-03-11T16:08:00Z,10.00,92.00
2026-03-11T16:09:00Z,10.00,92.00
2026-03-11T16:10:00Z,10.00,91.00
2026-03-11T16:12:00Z,10.00,92.00
2026-03-11T16:17:00Z,10.00,92.00
2026-03-11T16:18:00Z,10.85,91.84
2026-03-11T16:25:00Z,10.85,92.00
2026-03-11T16:26:00Z,10.00,91.00
2026-03-11T16:27:00Z,10.00,92.00
2026-03-11T16:28:00Z,10.00,91.00
2026-03-11T16:30:00Z,10.00,92.00
2026-03-11T16:33:00Z,10.45,91.00
2026-03-11T16:34:00Z,10.45,92.00
2026-03-11T16:37:00Z,10.45,92.00
2026-03-11T16:38:00Z,10.00,91.00
2026-03-11T16:39:00Z,9.00,91.00
2026-03-11T16:41:00Z,9.00,92.00
2026-03-11T16:42:00Z,9.00,92.00
2026-03-11T16:43:00Z,10.11,91.00
2026-03-11T16:44:00Z,10.00,91.96
2026-03-11T16:45:00Z,10.00,91.22
2026-03-11T16:46:00Z,11.00,91.22
2026-03-11T16:47:00Z,11.00,91.22
2026-03-11T16:48:00Z,10.77,91.77
2026-03-11T16:50:00Z,10.00,92.00
2026-03-11T16:51:00Z,10.00,92.00
2026-03-11T16:53:00Z,10.00,92.00
2026-03-11T16:57:00Z,10.00,92.00
2026-03-11T17:00:00Z,9.02,92.00
2026-03-11T17:01:00Z,9.02,92.00
2026-03-11T17:05:00Z,9.02,91.00
2026-03-11T17:07:00Z,10.00,91.00
2026-03-11T17:10:00Z,10.00,91.00
2026-03-11T17:11:00Z,10.00,92.00
2026-03-11T17:14:00Z,10.00,91.00
2026-03-11T17:15:00Z,10.00,91.00
2026-03-11T17:16:00Z,10.00,91.00
2026-03-11T17:18:00Z,10.00,91.00
2026-03-11T17:20:00Z,10.00,91.00
2026-03-11T17:21:00Z,10.00,91.00
2026-03-11T17:24:00Z,10.00,91.00
2026-03-11T17:25:00Z,10.00,91.00
2026-03-11T17:26:00Z,10.00,91.00
2026-03-11T17:27:00Z,10.00,91.00
2026-03-11T17:28:00Z,10.00,91.00
2026-03-11T17:29:00Z,9.00,91.00
2026-03-11T17:31:00Z,9.00,91.97
2026-03-11T17:33:00Z,10.00,90.00
2026-03-11T17:35:00Z,10.00,90.00
2026-03-11T17:36:00Z,10.00,91.00
2026-03-11T17:38:00Z,10.00,90.00
2026-03-11T17:41:00Z,10.00,91.00
2026-03-11T17:45:00Z,10.00,91.00
2026-03-11T17:46:00Z,10.00,91.00
2026-03-11T17:47:00Z,10.00,91.99
2026-03-11T17:49:00Z,10.00,92.00
2026-03-11T17:51:00Z,10.00,92.00
2026-03-11T17:52:00Z,10.00,92.00
2026-03-11T17:54:00Z,10.00,92.00
2026-03-11T17:55:00Z,10.00,92.00
2026-03-11T17:56:00Z,10.00,91.00
2026-03-11T17:57:00Z,9.00,92.00
2026-03-11T17:58:00Z,10.00,92.00
2026-03-11T17:59:00Z,10.00,92.00
2026-03-11T18:00:00Z,10.00,92.00
2026-03-11T18:02:00Z,10.00,92.00
2026-03-11T18:03:00Z,10.00,92.00
2026-03-11T18:05:00Z,10.00,92.00
2026-03-11T18:08:00Z,10.00,92.00
2026-03-11T18:10:00Z,10.00,92.00
2026-03-11T18:11:00Z,10.00,92.00
2026-03-11T18:12:00Z,10.00,92.00
2026-03-11T18:13:00Z,10.00,92.00
2026-03-11T18:14:00Z,10.00,92.00
2026-03-11T18:15:00Z,10.00,92.00
2026-03-11T18:16:00Z,10.00,92.00
2026-03-11T18:17:00Z,10.00,92.00
2026-03-11T18:18:00Z,10.00,92.00
2026-03-11T18:19:00Z,10.00,92.00
2026-03-11T18:20:00Z,10.00,92.00
2026-03-11T18:24:00Z,10.00,92.00
2026-03-11T18:26:00Z,10.00,92.00
2026-03-11T18:27:00Z,9.00,92.00
2026-03-11T18:28:00Z,10.00,92.00
2026-03-11T18:29:00Z,9.00,92.00
2026-03-11T18:32:00Z,10.00,92.00
2026-03-11T18:33:00Z,10.00,92.00
2026-03-11T18:34:00Z,10.00,92.00
2026-03-11T18:36:00Z,10.00,92.00
2026-03-11T18:37:00Z,9.00,91.00
2026-03-11T18:38:00Z,10.00,92.00
2026-03-11T18:39:00Z,10.00,92.00
2026-03-11T18:40:00Z,10.00,92.00
2026-03-11T18:41:00Z,10.00,92.00
2026-03-11T18:42:00Z,10.00,91.00
2026-03-11T18:43:00Z,10.09,91.00
2026-03-11T18:45:00Z,10.00,91.53
2026-03-11T18:46:00Z,10.00,91.00
2026-03-11T18:47:00Z,10.29,91.77
2026-03-11T18:50:00Z,10.00,91.11
2026-03-11T18:51:00Z,10.00,91.98
2026-03-11T18:52:00Z,10.00,91.00
2026-03-11T18:53:00Z,10.00,92.00
2026-03-11T18:54:00Z,10.82,91.00
2026-03-11T18:55:00Z,10.82,92.00
2026-03-11T18:56:00Z,10.00,91.99
2026-03-11T18:57:00Z,10.00,91.00
2026-03-11T18:58:00Z,10.00,91.00
2026-03-11T19:00:00Z,10.00,91.00
2026-03-11T19:02:00Z,9.00,92.00
2026-03-11T19:03:00Z,9.00,91.00
2026-03-11T19:05:00Z,10.00,91.00
2026-03-11T19:06:00Z,10.00,92.00
2026-03-11T19:08:00Z,10.00,92.00
2026-03-11T19:09:00Z,10.00,92.00
2026-03-11T19:10:00Z,10.00,92.00
2026-03-11T19:11:00Z,10.00,92.00
2026-03-11T19:12:00Z,10.00,92.00
2026-03-11T19:13:00Z,10.00,92.00
2026-03-11T19:14:00Z,10.00,92.00
2026-03-11T19:16:00Z,10.00,92.00
2026-03-11T19:18:00Z,10.00,92.00
2026-03-11T19:19:00Z,10.00,92.00
2026-03-11T19:21:00Z,9.00,92.00
2026-03-11T19:22:00Z,10.00,92.00
2026-03-11T19:23:00Z,10.00,91.00
2026-03-11T19:25:00Z,10.00,92.00
2026-03-11T19:26:00Z,10.00,92.00
2026-03-11T19:27:00Z,8.56,92.00
2026-03-11T19:28:00Z,10.00,92.00
2026-03-11T19:29:00Z,9.00,92.00
2026-03-11T19:33:00Z,9.00,92.00
2026-03-11T19:34:00Z,9.00,92.00
2026-03-11T19:35:00Z,9.00,92.00
2026-03-11T19:36:00Z,10.00,92.00
2026-03-11T19:37:00Z,10.00,92.00
2026-03-11T19:38:00Z,10.00,92.00
2026-03-11T19:39:00Z,10.00,92.00
2026-03-11T19:40:00Z,10.00,92.00
2026-03-11T19:41:00Z,9.98,92.00
2026-03-11T19:42:00Z,10.00,92.00
2026-03-11T19:44:00Z,10.00,91.50
2026-03-11T19:45:00Z,9.00,91.00
2026-03-11T19:46:00Z,9.00,92.00
2026-03-11T19:47:00Z,10.00,92.00
2026-03-11T19:48:00Z,10.00,92.00
2026-03-11T19:49:00Z,10.00,92.00
2026-03-11T19:50:00Z,10.00,91.00
2026-03-11T19:51:00Z,10.00,92.00
2026-03-11T19:52:00Z,10.00,92.00
2026-03-11T19:53:00Z,10.00,92.00
2026-03-11T19:54:00Z,10.00,92.00
2026-03-11T19:55:00Z,10.00,92.00
2026-03-11T19:56:00Z,10.00,92.00
2026-03-11T19:57:00Z,10.00,92.00
2026-03-11T19:58:00Z,9.00,92.00
2026-03-11T20:00:00Z,9.00,92.00
2026-03-11T20:01:00Z,9.00,92.00
2026-03-11T20:02:00Z,9.00,91.75
2026-03-11T20:03:00Z,8.00,92.00
2026-03-11T20:04:00Z,9.00,91.99
2026-03-11T20:05:00Z,9.00,92.00
2026-03-11T20:07:00Z,9.00,92.00
2026-03-11T20:08:00Z,9.00,92.00
2026-03-11T20:09:00Z,9.00,92.00
2026-03-11T20:10:00Z,9.00,92.00
2026-03-11T20:11:00Z,9.00,92.00
2026-03-11T20:12:00Z,9.00,92.00
2026-03-11T20:13:00Z,9.00,92.00
2026-03-11T20:14:00Z,9.00,92.00
2026-03-11T20:15:00Z,9.00,92.00
2026-03-11T20:16:00Z,9.00,92.00
2026-03-11T20:17:00Z,9.00,92.00
2026-03-11T20:18:00Z,9.00,92.00
2026-03-11T20:20:00Z,8.00,92.00
2026-03-11T20:21:00Z,9.00,92.00
2026-03-11T20:22:00Z,9.00,92.00
2026-03-11T20:23:00Z,9.00,92.00
2026-03-11T20:24:00Z,8.97,92.00
2026-03-11T20:25:00Z,9.00,92.00
2026-03-11T20:26:00Z,9.00,92.00
2026-03-11T20:27:00Z,9.00,92.00
2026-03-11T20:28:00Z,9.00,92.00
2026-03-11T20:29:00Z,9.00,92.00
2026-03-11T20:30:00Z,9.00,92.00
2026-03-11T20:33:00Z,9.00,92.00
2026-03-11T20:34:00Z,9.00,92.00
2026-03-11T20:35:00Z,9.00,92.00
2026-03-11T20:36:00Z,9.00,92.00
2026-03-11T20:37:00Z,9.00,92.00
2026-03-11T20:38:00Z,9.00,92.00
2026-03-11T20:39:00Z,9.00,92.00
2026-03-11T20:40:00Z,9.00,92.00
2026-03-11T20:41:00Z,9.00,92.00
2026-03-11T20:42:00Z,9.00,92.00
2026-03-11T20:43:00Z,9.00,92.00
2026-03-11T20:44:00Z,9.00,92.00
2026-03-11T20:45:00Z,9.00,92.00
2026-03-11T20:46:00Z,9.00,92.00
2026-03-11T20:47:00Z,9.00,92.00
2026-03-11T20:48:00Z,9.00,92.00
2026-03-11T20:49:00Z,9.00,92.00
2026-03-11T20:50:00Z,9.00,92.00
2026-03-11T20:51:00Z,9.00,92.00
2026-03-11T20:52:00Z,9.00,92.00
2026-03-11T20:53:00Z,9.00,92.00
2026-03-11T20:54:00Z,9.00,92.00
2026-03-11T20:55:00Z,9.00,92.00
2026-03-11T20:56:00Z,9.00,92.00
2026-03-11T20:57:00Z,9.00,92.00
2026-03-11T20:58:00Z,9.00,92.00
2026-03-11T21:00:00Z,9.00,92.00
2026-03-11T21:01:00Z,9.00,92.00
2026-03-11T21:02:00Z,9.00,92.00
2026-03-11T21:03:00Z,9.00,92.00
2026-03-11T21:04:00Z,9.00,91.00
2026-03-11T21:05:00Z,9.00,92.00
2026-03-11T21:06:00Z,9.00,92.00
2026-03-11T21:07:00Z,9.00,92.00
2026-03-11T21:08:00Z,8.35,92.00
2026-03-11T21:09:00Z,9.00,92.00
2026-03-11T21:10:00Z,9.00,92.00
2026-03-11T21:11:00Z,9.00,92.00
2026-03-11T21:12:00Z,9.00,92.00
2026-03-11T21:13:00Z,9.00,92.76
2026-03-11T21:16:00Z,9.00,93.00
2026-03-11T21:17:00Z,9.00,93.00
2026-03-11T21:18:00Z,9.00,93.00
2026-03-11T21:19:00Z,9.00,93.00
2026-03-11T21:20:00Z,9.00,93.00
2026-03-11T21:21:00Z,9.00,93.00
2026-03-11T21:22:00Z,8.97,93.00
2026-03-11T21:23:00Z,9.00,93.00
2026-03-11T21:24:00Z,9.00,93.00
2026-03-11T21:25:00Z,9.00,93.00
2026-03-11T21:26:00Z,9.00,93.00
2026-03-11T21:27:00Z,9.00,93.00
2026-03-11T21:28:00Z,9.00,93.00
2026-03-11T21:29:00Z,9.00,93.00
2026-03-11T21:30:00Z,9.00,93.00
2026-03-11T21:31:00Z,9.00,93.00
2026-03-11T21:32:00Z,9.00,93.00
2026-03-11T21:33:00Z,9.00,93.00
2026-03-11T21:34:00Z,8.22,93.00
2026-03-11T21:35:00Z,9.00,92.77
2026-03-11T21:36:00Z,9.00,92.77
2026-03-11T21:37:00Z,8.01,93.00
2026-03-11T21:38:00Z,9.00,93.00
2026-03-11T21:39:00Z,9.00,93.00
2026-03-11T21:40:00Z,9.00,93.00
2026-03-11T21:41:00Z,8.94,93.00
2026-03-11T21:42:00Z,8.97,93.26
2026-03-11T21:43:00Z,9.00,93.26
2026-03-11T21:44:00Z,8.47,93.00
2026-03-11T21:45:00Z,8.25,93.00
2026-03-11T21:46:00Z,9.00,92.96
2026-03-11T21:47:00Z,9.00,93.00
2026-03-11T21:48:00Z,9.00,93.00
2026-03-11T21:49:00Z,9.00,93.00
2026-03-11T21:50:00Z,9.00,92.06
2026-03-11T21:51:00Z,8.96,93.73
2026-03-11T21:52:00Z,9.00,93.98
2026-03-11T21:53:00Z,9.00,93.91
2026-03-11T21:54:00Z,8.90,92.96
2026-03-11T21:55:00Z,8.00,93.98
2026-03-11T21:56:00Z,8.70,93.00
2026-03-11T21:57:00Z,9.00,93.00
2026-03-11T21:58:00Z,8.98,92.99
2026-03-11T21:59:00Z,9.00,92.99
2026-03-11T22:00:00Z,9.00,93.29
2026-03-11T22:01:00Z,9.00,93.00
2026-03-11T22:02:00Z,9.00,93.00
2026-03-11T22:03:00Z,7.55,93.93
2026-03-11T22:04:00Z,8.00,93.96
2026-03-11T22:05:00Z,8.36,93.93
2026-03-11T22:06:00Z,9.20,92.21
2026-03-11T22:07:00Z,10.20,91.37
2026-03-11T22:08:00Z,11.00,90.87
2026-03-11T22:09:00Z,9.37,91.28
2026-03-11T22:10:00Z,8.31,92.90
2026-03-11T22:11:00Z,8.26,92.97
2026-03-11T22:12:00Z,6.55,93.81
2026-03-11T22:13:00Z,5.62,95.00
2026-03-11T22:14:00Z,4.99,96.00
2026-03-11T22:15:00Z,4.16,96.00
2026-03-11T22:16:00Z,3.89,96.93
2026-03-11T22:17:00Z,3.52,97.01
2026-03-11T22:18:00Z,3.27,97.58
2026-03-11T22:19:00Z,3.97,97.00
2026-03-11T22:20:00Z,3.97,97.00
2026-03-11T22:21:00Z,4.00,97.00
2026-03-11T22:22:00Z,4.45,97.00
2026-03-11T22:23:00Z,3.73,97.31
2026-03-11T22:24:00Z,3.50,98.00
2026-03-11T22:25:00Z,2.92,97.81
2026-03-11T22:26:00Z,2.34,97.63
2026-03-11T22:27:00Z,3.00,97.70
2026-03-11T22:28:00Z,2.97,97.32
2026-03-11T22:29:00Z,2.94,98.00
2026-03-11T22:30:00Z,3.00,98.00
2026-03-11T22:31:00Z,2.79,97.28
2026-03-11T22:32:00Z,2.89,98.00
2026-03-11T22:33:00Z,3.00,97.98
2026-03-11T22:34:00Z,2.81,97.14
2026-03-11T22:35:00Z,2.91,98.00
2026-03-11T22:36:00Z,2.28,98.00
2026-03-11T22:37:00Z,2.12,98.00
2026-03-11T22:38:00Z,2.58,98.00
2026-03-11T22:39:00Z,3.00,98.00
2026-03-11T22:40:00Z,2.27,98.00
2026-03-11T22:41:00Z,2.92,98.00
2026-03-11T22:42:00Z,2.03,97.97
2026-03-11T22:43:00Z,2.83,98.00
2026-03-11T22:44:00Z,2.94,98.00
2026-03-11T22:45:00Z,2.33,98.00
2026-03-11T22:46:00Z,2.23,98.02
2026-03-11T22:47:00Z,2.32,98.00
2026-03-11T22:48:00Z,2.10,98.77
2026-03-11T22:49:00Z,2.85,97.99
2026-03-11T22:50:00Z,2.47,98.00
2026-03-11T22:51:00Z,3.00,98.17
2026-03-11T22:52:00Z,2.49,98.82
2026-03-11T22:53:00Z,1.94,99.00
2026-03-11T22:54:00Z,2.00,98.99
2026-03-11T22:55:00Z,1.64,98.99
2026-03-11T22:56:00Z,2.15,98.88
2026-03-11T22:57:00Z,2.93,98.00
2026-03-11T22:58:00Z,2.18,97.79
2026-03-11T22:59:00Z,2.20,98.84
2026-03-11T23:00:00Z,2.36,98.32
2026-03-11T23:01:00Z,2.99,98.00
2026-03-11T23:02:00Z,2.98,98.00
2026-03-11T23:03:00Z,3.00,97.57
2026-03-11T23:04:00Z,3.06,98.00
2026-03-11T23:05:00Z,3.16,98.00
2026-03-11T23:06:00Z,2.91,97.88
2026-03-11T23:07:00Z,3.00,98.00
2026-03-11T23:08:00Z,2.66,98.04
2026-03-11T23:09:00Z,2.91,98.00
2026-03-11T23:10:00Z,2.91,98.00
2026-03-11T23:11:00Z,3.00,98.00
2026-03-11T23:12:00Z,2.26,97.00
2026-03-11T23:13:00Z,2.06,98.00
2026-03-11T23:14:00Z,2.80,98.00
2026-03-11T23:15:00Z,2.91,98.00
2026-03-11T23:16:00Z,1.54,97.92
2026-03-11T23:17:00Z,2.82,97.63
2026-03-11T23:18:00Z,4.00,97.00
2026-03-11T23:19:00Z,2.44,98.00
2026-03-11T23:20:00Z,3.70,98.00
2026-03-11T23:21:00Z,4.27,96.10
2026-03-11T23:22:00Z,4.03,97.00
2026-03-11T23:23:00Z,2.04,97.01
2026-03-11T23:24:00Z,2.49,97.75
2026-03-11T23:25:00Z,2.80,98.00
2026-03-11T23:26:00Z,3.00,97.05
2026-03-11T23:27:00Z,3.80,97.55
2026-03-11T23:28:00Z,3.49,97.83
2026-03-11T23:29:00Z,4.24,97.31
2026-03-11T23:30:00Z,2.49,97.69
2026-03-11T23:31:00Z,1.20,98.96
2026-03-11T23:32:00Z,1.00,99.00
2026-03-11T23:33:00Z,1.00,99.00
2026-03-11T23:34:00Z,1.00,99.00
2026-03-11T23:35:00Z,1.00,99.00
2026-03-11T23:36:00Z,1.00,99.00
2026-03-11T23:37:00Z,1.00,99.00
2026-03-11T23:38:00Z,1.00,99.00
2026-03-11T23:39:00Z,1.00,99.00
2026-03-11T23:40:00Z,1.00,99.00
2026-03-11T23:41:00Z,1.00,99.00
