# event_ticker=KXATPMATCH-26MAR14ZVESIN
# final_score=6-2 6-4
# match_winner=Jannik Sinner
# fav_player=Jannik Sinner
# dog_player=Alexander Zverev
# kalshi_date=2026-03-14
timestamp,Jannik Sinner,Alexander Zverev
2026-03-14T08:57:00Z,,18.00
2026-03-14T09:02:00Z,,18.00
2026-03-14T09:03:00Z,,18.00
2026-03-14T09:04:00Z,,17.00
2026-03-14T09:10:00Z,,16.00
2026-03-14T09:12:00Z,84.00,16.00
2026-03-14T09:23:00Z,84.00,16.00
2026-03-14T09:33:00Z,84.00,16.00
2026-03-14T09:34:00Z,84.00,16.00
2026-03-14T09:35:00Z,84.00,17.00
2026-03-14T09:55:00Z,84.00,17.00
2026-03-14T09:56:00Z,84.00,17.00
2026-03-14T10:01:00Z,84.00,17.00
2026-03-14T10:04:00Z,84.00,17.00
2026-03-14T10:05:00Z,84.00,17.00
2026-03-14T10:08:00Z,84.00,17.00
2026-03-14T10:09:00Z,84.00,17.00
2026-03-14T10:15:00Z,84.00,17.00
2026-03-14T10:16:00Z,84.00,17.00
2026-03-14T10:17:00Z,84.00,17.00
2026-03-14T10:20:00Z,84.00,17.00
2026-03-14T10:23:00Z,84.00,17.00
2026-03-14T10:24:00Z,84.00,17.00
2026-03-14T10:47:00Z,84.00,18.00
2026-03-14T10:58:00Z,84.00,18.00
2026-03-14T11:04:00Z,84.00,18.00
2026-03-14T11:13:00Z,84.00,18.00
2026-03-14T11:28:00Z,84.00,18.00
2026-03-14T11:31:00Z,84.00,18.00
2026-03-14T11:33:00Z,84.00,18.00
2026-03-14T11:36:00Z,84.00,18.00
2026-03-14T11:37:00Z,84.00,18.00
2026-03-14T11:41:00Z,84.00,18.00
2026-03-14T11:42:00Z,84.00,18.00
2026-03-14T11:43:00Z,84.00,18.00
2026-03-14T11:47:00Z,84.00,18.00
2026-03-14T11:49:00Z,84.00,18.00
2026-03-14T11:50:00Z,84.00,18.00
2026-03-14T11:53:00Z,84.00,18.00
2026-03-14T11:54:00Z,84.00,18.00
2026-03-14T11:56:00Z,84.00,18.00
2026-03-14T11:59:00Z,84.00,18.00
2026-03-14T12:05:00Z,84.00,18.00
2026-03-14T12:10:00Z,84.00,18.00
2026-03-14T12:11:00Z,84.00,18.00
2026-03-14T12:13:00Z,84.00,18.00
2026-03-14T12:15:00Z,84.00,18.00
2026-03-14T12:19:00Z,84.00,18.00
2026-03-14T12:20:00Z,84.00,18.00
2026-03-14T12:21:00Z,84.00,18.00
2026-03-14T12:23:00Z,84.00,18.00
2026-03-14T12:24:00Z,84.00,18.00
2026-03-14T12:25:00Z,84.00,18.00
2026-03-14T12:27:00Z,84.00,18.00
2026-03-14T12:30:00Z,84.00,18.00
2026-03-14T12:33:00Z,84.00,18.00
2026-03-14T12:34:00Z,84.00,18.00
2026-03-14T12:42:00Z,84.00,18.00
2026-03-14T12:43:00Z,84.00,18.00
2026-03-14T12:45:00Z,84.00,18.00
2026-03-14T12:50:00Z,84.00,18.00
2026-03-14T12:56:00Z,84.00,18.00
2026-03-14T13:00:00Z,84.00,18.00
2026-03-14T13:02:00Z,84.00,17.00
2026-03-14T13:05:00Z,84.00,17.00
2026-03-14T13:06:00Z,83.00,17.00
2026-03-14T13:11:00Z,84.00,18.00
2026-03-14T13:14:00Z,84.00,18.00
2026-03-14T13:20:00Z,84.00,18.00
2026-03-14T13:26:00Z,84.00,18.00
2026-03-14T13:28:00Z,84.00,18.00
2026-03-14T13:29:00Z,84.00,18.00
2026-03-14T13:31:00Z,84.00,18.00
2026-03-14T13:32:00Z,84.00,18.00
2026-03-14T13:37:00Z,84.00,18.00
2026-03-14T13:38:00Z,84.00,17.00
2026-03-14T13:45:00Z,84.00,17.00
2026-03-14T13:46:00Z,84.00,18.00
2026-03-14T13:47:00Z,84.00,16.14
2026-03-14T13:48:00Z,84.00,16.14
2026-03-14T13:50:00Z,84.00,18.00
2026-03-14T13:52:00Z,84.00,18.00
2026-03-14T13:54:00Z,84.00,17.00
2026-03-14T13:55:00Z,84.00,17.00
2026-03-14T13:58:00Z,84.00,17.00
2026-03-14T13:59:00Z,84.00,18.00
2026-03-14T14:00:00Z,84.00,18.00
2026-03-14T14:05:00Z,84.00,18.00
2026-03-14T14:08:00Z,84.00,18.00
2026-03-14T14:12:00Z,84.00,18.00
2026-03-14T14:19:00Z,84.00,18.00
2026-03-14T14:20:00Z,84.00,18.00
2026-03-14T14:21:00Z,84.00,18.00
2026-03-14T14:22:00Z,84.00,18.00
2026-03-14T14:25:00Z,84.00,18.00
2026-03-14T14:26:00Z,84.00,18.00
2026-03-14T14:27:00Z,84.00,18.00
2026-03-14T14:29:00Z,84.00,18.00
2026-03-14T14:30:00Z,84.00,18.00
2026-03-14T14:32:00Z,84.00,18.00
2026-03-14T14:33:00Z,84.00,18.00
2026-03-14T14:34:00Z,84.00,18.00
2026-03-14T14:37:00Z,84.00,18.00
2026-03-14T14:38:00Z,84.00,18.00
2026-03-14T14:39:00Z,84.00,18.00
2026-03-14T14:40:00Z,84.00,18.00
2026-03-14T14:42:00Z,84.00,18.00
2026-03-14T14:43:00Z,84.00,18.00
2026-03-14T14:45:00Z,84.00,18.00
2026-03-14T14:47:00Z,84.00,18.00
2026-03-14T14:48:00Z,84.00,18.00
2026-03-14T14:49:00Z,84.00,18.00
2026-03-14T14:50:00Z,84.00,18.00
2026-03-14T14:51:00Z,84.00,18.00
2026-03-14T14:52:00Z,84.00,18.00
2026-03-14T14:53:00Z,84.00,18.00
2026-03-14T14:56:00Z,83.00,18.00
2026-03-14T14:59:00Z,83.00,18.00
2026-03-14T15:01:00Z,83.00,17.97
2026-03-14T15:02:00Z,84.00,18.00
2026-03-14T15:03:00Z,84.00,18.00
2026-03-14T15:04:00Z,84.00,18.00
2026-03-14T15:05:00Z,84.00,16.98
2026-03-14T15:06:00Z,84.00,17.00
2026-03-14T15:07:00Z,84.00,17.00
2026-03-14T15:08:00Z,84.00,17.00
2026-03-14T15:10:00Z,84.00,18.00
2026-03-14T15:11:00Z,84.00,18.00
2026-03-14T15:12:00Z,84.00,18.00
2026-03-14T15:14:00Z,84.00,18.00
2026-03-14T15:15:00Z,84.00,18.00
2026-03-14T15:18:00Z,84.00,18.00
2026-03-14T15:19:00Z,84.00,18.00
2026-03-14T15:20:00Z,84.00,17.00
2026-03-14T15:21:00Z,84.00,18.00
2026-03-14T15:22:00Z,84.00,18.00
2026-03-14T15:24:00Z,84.00,18.00
2026-03-14T15:28:00Z,84.00,18.00
2026-03-14T15:29:00Z,84.00,18.00
2026-03-14T15:31:00Z,84.00,18.00
2026-03-14T15:32:00Z,84.00,18.00
2026-03-14T15:33:00Z,84.00,18.00
2026-03-14T15:35:00Z,84.00,18.00
2026-03-14T15:36:00Z,82.33,18.00
2026-03-14T15:37:00Z,82.33,18.00
2026-03-14T15:39:00Z,82.33,18.00
2026-03-14T15:40:00Z,83.00,18.00
2026-03-14T15:41:00Z,83.00,18.00
2026-03-14T15:42:00Z,83.00,18.00
2026-03-14T15:44:00Z,83.00,17.00
2026-03-14T15:45:00Z,84.00,17.00
2026-03-14T15:46:00Z,84.00,18.00
2026-03-14T15:47:00Z,84.00,18.00
2026-03-14T15:48:00Z,84.00,18.00
2026-03-14T15:52:00Z,84.00,18.00
2026-03-14T15:53:00Z,84.00,18.00
2026-03-14T15:54:00Z,84.00,17.93
2026-03-14T15:56:00Z,84.00,18.00
2026-03-14T15:57:00Z,84.00,18.00
2026-03-14T15:58:00Z,84.00,18.00
2026-03-14T15:59:00Z,84.00,18.00
2026-03-14T16:02:00Z,84.00,18.00
2026-03-14T16:03:00Z,84.00,18.00
2026-03-14T16:07:00Z,84.00,18.00
2026-03-14T16:10:00Z,84.00,18.00
2026-03-14T16:11:00Z,84.00,18.00
2026-03-14T16:12:00Z,84.00,18.00
2026-03-14T16:13:00Z,84.00,18.00
2026-03-14T16:14:00Z,83.00,18.00
2026-03-14T16:15:00Z,83.00,18.00
2026-03-14T16:17:00Z,83.00,18.00
2026-03-14T16:18:00Z,83.00,18.00
2026-03-14T16:19:00Z,83.00,18.00
2026-03-14T16:21:00Z,83.00,18.00
2026-03-14T16:23:00Z,83.00,18.00
2026-03-14T16:24:00Z,83.00,18.00
2026-03-14T16:26:00Z,83.00,18.00
2026-03-14T16:27:00Z,83.00,18.00
2026-03-14T16:28:00Z,83.00,18.00
2026-03-14T16:29:00Z,83.00,18.00
2026-03-14T16:31:00Z,83.00,18.00
2026-03-14T16:32:00Z,83.00,18.00
2026-03-14T16:33:00Z,83.00,18.00
2026-03-14T16:34:00Z,83.00,18.00
2026-03-14T16:35:00Z,83.00,18.00
2026-03-14T16:36:00Z,83.00,18.00
2026-03-14T16:37:00Z,83.00,18.00
2026-03-14T16:38:00Z,83.00,18.00
2026-03-14T16:40:00Z,83.00,18.00
2026-03-14T16:42:00Z,83.00,18.00
2026-03-14T16:43:00Z,83.00,18.00
2026-03-14T16:44:00Z,83.00,18.00
2026-03-14T16:45:00Z,83.00,18.00
2026-03-14T16:46:00Z,83.00,18.00
2026-03-14T16:48:00Z,83.00,18.00
2026-03-14T16:49:00Z,83.00,18.00
2026-03-14T16:50:00Z,83.00,18.00
2026-03-14T16:52:00Z,83.00,18.00
2026-03-14T16:54:00Z,83.00,17.98
2026-03-14T16:56:00Z,83.00,18.00
2026-03-14T16:57:00Z,83.97,18.00
2026-03-14T16:59:00Z,82.00,18.00
2026-03-14T17:01:00Z,82.00,18.00
2026-03-14T17:03:00Z,82.00,18.00
2026-03-14T17:04:00Z,84.00,18.00
2026-03-14T17:10:00Z,84.00,18.00
2026-03-14T17:11:00Z,84.00,18.00
2026-03-14T17:13:00Z,83.00,18.00
2026-03-14T17:14:00Z,83.89,18.00
2026-03-14T17:15:00Z,83.30,18.00
2026-03-14T17:18:00Z,83.30,18.00
2026-03-14T17:19:00Z,83.30,18.00
2026-03-14T17:20:00Z,83.30,18.00
2026-03-14T17:21:00Z,83.30,18.00
2026-03-14T17:22:00Z,83.30,18.00
2026-03-14T17:23:00Z,83.30,18.00
2026-03-14T17:24:00Z,83.00,18.00
2026-03-14T17:25:00Z,83.00,18.00
2026-03-14T17:26:00Z,83.00,18.00
2026-03-14T17:27:00Z,84.00,18.00
2026-03-14T17:28:00Z,84.00,18.00
2026-03-14T17:29:00Z,84.00,18.00
2026-03-14T17:30:00Z,84.00,18.00
2026-03-14T17:32:00Z,84.00,18.00
2026-03-14T17:33:00Z,84.00,18.00
2026-03-14T17:34:00Z,84.00,18.00
2026-03-14T17:35:00Z,84.00,17.86
2026-03-14T17:38:00Z,84.00,17.88
2026-03-14T17:39:00Z,84.00,18.00
2026-03-14T17:40:00Z,84.00,18.00
2026-03-14T17:41:00Z,84.00,18.00
2026-03-14T17:42:00Z,84.00,18.00
2026-03-14T17:43:00Z,84.00,18.00
2026-03-14T17:44:00Z,84.00,18.00
2026-03-14T17:45:00Z,84.00,18.00
2026-03-14T17:46:00Z,84.00,18.00
2026-03-14T17:47:00Z,84.00,18.00
2026-03-14T17:48:00Z,84.00,18.00
2026-03-14T17:49:00Z,84.00,18.00
2026-03-14T17:50:00Z,84.00,18.00
2026-03-14T17:51:00Z,84.00,18.00
2026-03-14T17:52:00Z,84.00,18.00
2026-03-14T17:53:00Z,84.00,18.00
2026-03-14T17:54:00Z,84.00,18.00
2026-03-14T17:55:00Z,84.00,18.00
2026-03-14T17:56:00Z,84.00,18.00
2026-03-14T17:57:00Z,84.00,18.00
2026-03-14T17:58:00Z,83.00,18.00
2026-03-14T17:59:00Z,84.00,18.00
2026-03-14T18:00:00Z,84.00,18.00
2026-03-14T18:03:00Z,84.00,17.50
2026-03-14T18:04:00Z,83.00,18.00
2026-03-14T18:05:00Z,84.00,18.00
2026-03-14T18:06:00Z,84.00,18.00
2026-03-14T18:07:00Z,84.00,18.00
2026-03-14T18:08:00Z,84.00,18.00
2026-03-14T18:09:00Z,84.00,18.00
2026-03-14T18:10:00Z,84.00,18.00
2026-03-14T18:11:00Z,84.00,18.00
2026-03-14T18:12:00Z,84.00,18.00
2026-03-14T18:13:00Z,83.00,18.00
2026-03-14T18:14:00Z,83.00,18.00
2026-03-14T18:15:00Z,83.00,18.00
2026-03-14T18:16:00Z,83.00,18.00
2026-03-14T18:17:00Z,82.00,18.00
2026-03-14T18:18:00Z,83.00,18.00
2026-03-14T18:19:00Z,83.00,18.00
2026-03-14T18:20:00Z,83.00,18.00
2026-03-14T18:21:00Z,83.00,18.00
2026-03-14T18:24:00Z,83.00,18.00
2026-03-14T18:25:00Z,83.00,18.00
2026-03-14T18:26:00Z,83.00,18.00
2026-03-14T18:29:00Z,83.00,18.00
2026-03-14T18:31:00Z,83.00,18.00
2026-03-14T18:32:00Z,83.00,17.67
2026-03-14T18:33:00Z,83.00,18.00
2026-03-14T18:34:00Z,83.00,17.90
2026-03-14T18:36:00Z,83.00,18.00
2026-03-14T18:37:00Z,83.00,18.00
2026-03-14T18:38:00Z,83.00,18.00
2026-03-14T18:39:00Z,83.00,18.00
2026-03-14T18:40:00Z,83.00,18.00
2026-03-14T18:41:00Z,83.00,18.00
2026-03-14T18:43:00Z,83.00,17.02
2026-03-14T18:45:00Z,83.00,18.00
2026-03-14T18:46:00Z,83.00,18.00
2026-03-14T18:47:00Z,83.00,18.00
2026-03-14T18:48:00Z,83.00,17.74
2026-03-14T18:49:00Z,83.00,17.13
2026-03-14T18:50:00Z,83.00,17.59
2026-03-14T18:51:00Z,83.00,18.00
2026-03-14T18:52:00Z,83.00,18.00
2026-03-14T18:54:00Z,83.00,18.00
2026-03-14T18:56:00Z,83.00,18.00
2026-03-14T18:57:00Z,83.00,18.00
2026-03-14T18:58:00Z,83.00,18.00
2026-03-14T18:59:00Z,83.00,18.00
2026-03-14T19:00:00Z,83.00,18.00
2026-03-14T19:01:00Z,83.00,18.00
2026-03-14T19:02:00Z,83.00,18.00
2026-03-14T19:03:00Z,83.00,18.00
2026-03-14T19:04:00Z,83.00,18.00
2026-03-14T19:05:00Z,83.00,18.00
2026-03-14T19:06:00Z,83.00,17.00
2026-03-14T19:07:00Z,83.00,18.00
2026-03-14T19:08:00Z,83.00,18.00
2026-03-14T19:09:00Z,83.00,18.00
2026-03-14T19:10:00Z,83.00,18.00
2026-03-14T19:11:00Z,83.00,18.00
2026-03-14T19:12:00Z,83.00,18.00
2026-03-14T19:14:00Z,83.00,18.00
2026-03-14T19:15:00Z,83.00,18.00
2026-03-14T19:16:00Z,82.71,18.00
2026-03-14T19:18:00Z,82.80,18.00
2026-03-14T19:19:00Z,83.00,18.00
2026-03-14T19:20:00Z,83.00,18.00
2026-03-14T19:21:00Z,83.00,18.00
2026-03-14T19:22:00Z,83.00,19.00
2026-03-14T19:23:00Z,83.00,19.00
2026-03-14T19:25:00Z,83.00,19.00
2026-03-14T19:26:00Z,83.00,19.00
2026-03-14T19:27:00Z,83.00,19.00
2026-03-14T19:28:00Z,83.00,19.00
2026-03-14T19:29:00Z,83.00,19.00
2026-03-14T19:31:00Z,83.00,19.00
2026-03-14T19:32:00Z,83.00,18.11
2026-03-14T19:33:00Z,83.00,18.00
2026-03-14T19:34:00Z,83.00,18.19
2026-03-14T19:35:00Z,83.00,19.00
2026-03-14T19:37:00Z,83.00,18.89
2026-03-14T19:38:00Z,83.00,19.00
2026-03-14T19:39:00Z,83.00,19.00
2026-03-14T19:40:00Z,83.00,19.00
2026-03-14T19:41:00Z,83.00,19.00
2026-03-14T19:42:00Z,83.00,19.00
2026-03-14T19:43:00Z,83.00,19.00
2026-03-14T19:44:00Z,81.40,19.00
2026-03-14T19:45:00Z,83.00,19.00
2026-03-14T19:46:00Z,83.00,19.00
2026-03-14T19:47:00Z,83.00,19.00
2026-03-14T19:48:00Z,83.00,19.00
2026-03-14T19:49:00Z,83.00,19.00
2026-03-14T19:50:00Z,83.00,18.38
2026-03-14T19:51:00Z,83.00,19.00
2026-03-14T19:52:00Z,83.00,19.00
2026-03-14T19:54:00Z,83.00,19.00
2026-03-14T19:55:00Z,82.55,19.00
2026-03-14T19:56:00Z,83.00,19.00
2026-03-14T19:57:00Z,83.00,19.00
2026-03-14T19:58:00Z,82.20,19.00
2026-03-14T19:59:00Z,83.00,19.00
2026-03-14T20:00:00Z,83.00,19.00
2026-03-14T20:01:00Z,83.00,19.00
2026-03-14T20:02:00Z,82.13,19.00
2026-03-14T20:03:00Z,82.89,19.00
2026-03-14T20:04:00Z,82.89,19.00
2026-03-14T20:05:00Z,81.18,19.00
2026-03-14T20:06:00Z,81.18,19.00
2026-03-14T20:07:00Z,83.00,19.00
2026-03-14T20:08:00Z,83.00,19.00
2026-03-14T20:09:00Z,83.00,19.00
2026-03-14T20:10:00Z,83.00,19.00
2026-03-14T20:11:00Z,83.00,19.00
2026-03-14T20:12:00Z,83.00,18.99
2026-03-14T20:13:00Z,83.00,19.00
2026-03-14T20:14:00Z,83.00,19.00
2026-03-14T20:15:00Z,83.00,19.00
2026-03-14T20:16:00Z,83.00,19.00
2026-03-14T20:17:00Z,83.00,18.33
2026-03-14T20:18:00Z,83.00,19.00
2026-03-14T20:19:00Z,83.00,19.00
2026-03-14T20:20:00Z,83.00,19.00
2026-03-14T20:21:00Z,82.70,19.00
2026-03-14T20:22:00Z,83.00,19.00
2026-03-14T20:23:00Z,83.00,19.00
2026-03-14T20:24:00Z,83.00,18.73
2026-03-14T20:25:00Z,83.00,18.94
2026-03-14T20:26:00Z,82.72,18.96
2026-03-14T20:27:00Z,83.00,19.00
2026-03-14T20:28:00Z,82.99,19.00
2026-03-14T20:29:00Z,83.00,19.00
2026-03-14T20:30:00Z,83.00,18.88
2026-03-14T20:31:00Z,83.00,19.00
2026-03-14T20:32:00Z,83.00,18.00
2026-03-14T20:33:00Z,83.00,18.52
2026-03-14T20:34:00Z,82.56,18.86
2026-03-14T20:35:00Z,82.01,18.83
2026-03-14T20:36:00Z,83.00,18.27
2026-03-14T20:37:00Z,83.00,18.89
2026-03-14T20:38:00Z,82.00,18.97
2026-03-14T20:39:00Z,82.23,19.00
2026-03-14T20:40:00Z,82.00,19.00
2026-03-14T20:41:00Z,82.00,19.00
2026-03-14T20:42:00Z,82.00,19.00
2026-03-14T20:43:00Z,82.99,19.00
2026-03-14T20:44:00Z,82.66,19.00
2026-03-14T20:45:00Z,82.09,19.26
2026-03-14T20:46:00Z,79.97,21.03
2026-03-14T20:47:00Z,80.82,21.15
2026-03-14T20:48:00Z,80.18,21.80
2026-03-14T20:49:00Z,80.66,19.99
2026-03-14T20:50:00Z,79.28,21.79
