# event_ticker=KXATPMATCH-26APR22MOLCIN
# final_score=6-4 7-6(4)
# score_resolution=4-6 6-7
# match_winner=Elmer Moller
# fav_player=Federico Cina
# dog_player=Elmer Moller
# kalshi_date=2026-04-22
timestamp,Elmer Moller,Federico Cina
2026-04-22T13:26:00Z,62.00,38.98
2026-04-22T13:28:00Z,62.00,38.98
2026-04-22T13:29:00Z,61.00,38.98
2026-04-22T13:30:00Z,61.00,38.98
2026-04-22T13:31:00Z,61.00,40.00
2026-04-22T13:32:00Z,61.00,40.00
2026-04-22T13:33:00Z,61.00,40.00
2026-04-22T13:34:00Z,61.00,40.00
2026-04-22T13:35:00Z,61.00,40.00
2026-04-22T13:39:00Z,61.00,40.00
2026-04-22T13:40:00Z,61.00,40.00
2026-04-22T13:41:00Z,61.00,40.00
2026-04-22T13:43:00Z,61.00,40.00
2026-04-22T13:44:00Z,61.00,40.00
2026-04-22T13:45:00Z,61.00,40.75
2026-04-22T13:46:00Z,61.00,40.75
2026-04-22T13:47:00Z,61.00,40.75
2026-04-22T13:48:00Z,61.00,40.75
2026-04-22T13:49:00Z,61.00,39.00
2026-04-22T13:53:00Z,61.00,39.00
2026-04-22T13:55:00Z,61.00,39.00
2026-04-22T13:58:00Z,61.00,39.00
2026-04-22T13:59:00Z,62.00,39.00
2026-04-22T14:01:00Z,61.97,39.00
2026-04-22T14:02:00Z,62.00,39.00
2026-04-22T14:03:00Z,62.00,39.00
2026-04-22T14:04:00Z,62.00,39.00
2026-04-22T14:08:00Z,62.00,39.00
2026-04-22T14:09:00Z,62.00,39.00
2026-04-22T14:10:00Z,62.00,39.00
2026-04-22T14:12:00Z,62.00,39.00
2026-04-22T14:13:00Z,62.00,39.00
2026-04-22T14:14:00Z,62.00,39.00
2026-04-22T14:15:00Z,62.00,39.00
2026-04-22T14:17:00Z,62.26,39.00
2026-04-22T14:18:00Z,63.00,39.00
2026-04-22T14:19:00Z,63.00,40.65
2026-04-22T14:20:00Z,63.00,40.65
2026-04-22T14:21:00Z,63.00,40.00
2026-04-22T14:22:00Z,63.00,40.00
2026-04-22T14:23:00Z,62.00,40.00
2026-04-22T14:24:00Z,62.00,40.00
2026-04-22T14:25:00Z,62.00,40.00
2026-04-22T14:26:00Z,61.07,40.00
2026-04-22T14:27:00Z,60.00,40.00
2026-04-22T14:28:00Z,60.07,39.37
2026-04-22T14:29:00Z,61.00,41.45
2026-04-22T14:30:00Z,60.55,41.45
2026-04-22T14:31:00Z,58.62,42.47
2026-04-22T14:32:00Z,62.16,40.69
2026-04-22T14:33:00Z,60.41,40.70
2026-04-22T14:34:00Z,60.04,41.20
2026-04-22T14:35:00Z,61.63,38.95
2026-04-22T14:36:00Z,59.33,41.49
2026-04-22T14:37:00Z,57.42,40.87
2026-04-22T14:38:00Z,62.93,39.26
2026-04-22T14:39:00Z,63.29,38.00
2026-04-22T14:40:00Z,65.96,38.00
2026-04-22T14:41:00Z,64.66,35.68
2026-04-22T14:42:00Z,68.04,35.02
2026-04-22T14:43:00Z,63.90,34.67
2026-04-22T14:44:00Z,68.39,30.88
2026-04-22T14:45:00Z,64.05,36.00
2026-04-22T14:46:00Z,67.95,31.00
2026-04-22T14:47:00Z,67.50,34.04
2026-04-22T14:48:00Z,64.45,36.75
2026-04-22T14:49:00Z,66.97,36.75
2026-04-22T14:50:00Z,67.00,36.45
2026-04-22T14:51:00Z,67.00,35.00
2026-04-22T14:52:00Z,65.75,35.00
2026-04-22T14:53:00Z,62.00,40.92
2026-04-22T14:54:00Z,61.27,41.53
2026-04-22T14:55:00Z,64.29,39.40
2026-04-22T14:56:00Z,65.90,36.00
2026-04-22T14:57:00Z,66.00,36.00
2026-04-22T14:58:00Z,65.43,36.00
2026-04-22T14:59:00Z,66.60,36.10
2026-04-22T15:00:00Z,61.01,38.00
2026-04-22T15:01:00Z,62.03,39.81
2026-04-22T15:02:00Z,62.12,38.00
2026-04-22T15:03:00Z,64.91,35.00
2026-04-22T15:04:00Z,65.00,35.00
2026-04-22T15:05:00Z,65.73,34.61
2026-04-22T15:06:00Z,65.12,34.55
2026-04-22T15:07:00Z,67.33,34.76
2026-04-22T15:08:00Z,63.93,35.56
2026-04-22T15:09:00Z,72.75,30.12
2026-04-22T15:10:00Z,69.44,29.51
2026-04-22T15:11:00Z,67.23,35.74
2026-04-22T15:12:00Z,62.38,37.45
2026-04-22T15:13:00Z,64.99,36.33
2026-04-22T15:14:00Z,65.74,36.59
2026-04-22T15:15:00Z,68.67,34.00
2026-04-22T15:16:00Z,67.00,34.00
2026-04-22T15:17:00Z,68.99,31.61
2026-04-22T15:18:00Z,75.18,32.75
2026-04-22T15:19:00Z,77.75,21.33
2026-04-22T15:20:00Z,77.38,26.11
2026-04-22T15:21:00Z,84.68,14.98
2026-04-22T15:22:00Z,85.00,15.00
2026-04-22T15:23:00Z,85.08,15.00
2026-04-22T15:24:00Z,86.37,14.63
2026-04-22T15:25:00Z,86.70,15.00
2026-04-22T15:26:00Z,87.00,14.83
2026-04-22T15:27:00Z,86.17,13.77
2026-04-22T15:28:00Z,87.56,14.34
2026-04-22T15:29:00Z,88.00,13.01
2026-04-22T15:30:00Z,88.16,12.99
2026-04-22T15:31:00Z,85.64,14.71
2026-04-22T15:32:00Z,84.85,16.12
2026-04-22T15:33:00Z,86.75,15.26
2026-04-22T15:34:00Z,87.00,14.14
2026-04-22T15:35:00Z,87.00,13.06
2026-04-22T15:36:00Z,87.00,13.99
2026-04-22T15:37:00Z,86.35,13.00
2026-04-22T15:38:00Z,87.17,14.72
2026-04-22T15:39:00Z,84.79,17.00
2026-04-22T15:40:00Z,84.27,17.36
2026-04-22T15:41:00Z,84.88,17.36
2026-04-22T15:42:00Z,81.23,18.00
2026-04-22T15:43:00Z,86.48,15.22
2026-04-22T15:44:00Z,86.39,14.69
2026-04-22T15:45:00Z,88.77,13.32
2026-04-22T15:46:00Z,89.84,10.04
2026-04-22T15:47:00Z,92.75,8.06
2026-04-22T15:48:00Z,95.11,5.03
2026-04-22T15:49:00Z,97.58,3.17
2026-04-22T15:50:00Z,97.87,1.16
2026-04-22T15:51:00Z,98.55,1.24
2026-04-22T15:52:00Z,98.14,1.98
2026-04-22T15:53:00Z,98.51,1.99
2026-04-22T15:54:00Z,97.79,2.78
2026-04-22T15:55:00Z,97.87,2.72
2026-04-22T15:56:00Z,95.59,4.65
2026-04-22T15:57:00Z,93.81,6.03
2026-04-22T15:58:00Z,97.07,3.05
2026-04-22T15:59:00Z,89.17,13.02
2026-04-22T16:00:00Z,85.92,13.51
2026-04-22T16:01:00Z,85.69,14.16
2026-04-22T16:02:00Z,85.20,15.18
2026-04-22T16:03:00Z,89.21,16.22
2026-04-22T16:04:00Z,89.12,11.61
2026-04-22T16:05:00Z,89.14,11.82
2026-04-22T16:06:00Z,92.61,9.28
2026-04-22T16:07:00Z,88.75,11.59
2026-04-22T16:08:00Z,88.83,13.49
2026-04-22T16:09:00Z,87.60,12.93
2026-04-22T16:10:00Z,82.40,17.03
2026-04-22T16:11:00Z,60.28,39.40
2026-04-22T16:12:00Z,61.54,39.80
2026-04-22T16:13:00Z,65.49,36.27
2026-04-22T16:14:00Z,66.26,33.32
2026-04-22T16:15:00Z,65.21,34.02
2026-04-22T16:16:00Z,61.49,34.12
2026-04-22T16:17:00Z,67.00,32.05
2026-04-22T16:18:00Z,66.37,34.12
2026-04-22T16:19:00Z,80.10,20.16
2026-04-22T16:20:00Z,79.53,22.34
2026-04-22T16:21:00Z,79.99,20.13
2026-04-22T16:22:00Z,67.51,25.13
2026-04-22T16:23:00Z,71.57,28.09
2026-04-22T16:24:00Z,66.71,33.88
2026-04-22T16:25:00Z,75.10,26.28
2026-04-22T16:26:00Z,86.23,14.01
2026-04-22T16:27:00Z,97.00,2.88
2026-04-22T16:28:00Z,99.00,1.00
2026-04-22T16:29:00Z,99.00,1.00
2026-04-22T16:30:00Z,99.00,1.00
2026-04-22T16:31:00Z,99.00,1.00
2026-04-22T16:32:00Z,99.00,1.00
