# event_ticker=KXATPMATCH-26FEB26TABTIR
# final_score=4-6 6-3 6-3
# match_winner=Alejandro Tabilo
# fav_player=Alejandro Tabilo
# dog_player=Thiago Agustin Tirante
# kalshi_date=2026-02-26
timestamp,Alejandro Tabilo,Thiago Agustin Tirante
2026-02-26T12:45:00Z,65.00,
2026-02-26T13:01:00Z,65.00,
2026-02-26T13:02:00Z,65.00,
2026-02-26T13:06:00Z,65.00,
2026-02-26T13:19:00Z,65.00,
2026-02-26T13:29:00Z,65.00,
2026-02-26T13:31:00Z,65.00,
2026-02-26T13:34:00Z,65.00,
2026-02-26T13:39:00Z,65.00,
2026-02-26T13:43:00Z,65.37,
2026-02-26T13:54:00Z,65.37,32.00
2026-02-26T13:57:00Z,65.37,32.00
2026-02-26T14:03:00Z,65.37,33.00
2026-02-26T14:06:00Z,67.00,33.00
2026-02-26T14:18:00Z,67.00,32.00
2026-02-26T14:25:00Z,67.00,32.00
2026-02-26T14:27:00Z,67.00,32.00
2026-02-26T14:32:00Z,67.00,32.00
2026-02-26T14:49:00Z,67.00,32.00
2026-02-26T14:57:00Z,67.00,32.00
2026-02-26T15:01:00Z,67.00,32.00
2026-02-26T15:09:00Z,67.00,32.00
2026-02-26T15:23:00Z,67.00,32.00
2026-02-26T15:36:00Z,67.77,32.00
2026-02-26T15:38:00Z,68.00,32.00
2026-02-26T15:51:00Z,68.00,32.00
2026-02-26T16:04:00Z,68.00,32.00
2026-02-26T16:07:00Z,68.00,32.00
2026-02-26T16:19:00Z,68.00,32.00
2026-02-26T16:29:00Z,68.00,32.00
2026-02-26T16:34:00Z,68.00,32.00
2026-02-26T16:35:00Z,68.00,33.00
2026-02-26T16:40:00Z,68.00,33.00
2026-02-26T16:43:00Z,68.00,33.00
2026-02-26T16:44:00Z,68.00,33.00
2026-02-26T16:50:00Z,67.00,33.00
2026-02-26T17:01:00Z,68.00,33.00
2026-02-26T17:28:00Z,68.00,33.00
2026-02-26T17:59:00Z,68.00,33.00
2026-02-26T18:00:00Z,68.00,33.00
2026-02-26T18:04:00Z,68.00,33.00
2026-02-26T18:08:00Z,68.00,33.00
2026-02-26T18:13:00Z,68.00,33.00
2026-02-26T18:14:00Z,68.00,33.00
2026-02-26T18:17:00Z,68.00,33.00
2026-02-26T18:20:00Z,68.00,33.00
2026-02-26T18:33:00Z,68.00,33.00
2026-02-26T18:37:00Z,68.00,33.00
2026-02-26T18:38:00Z,68.00,33.00
2026-02-26T18:44:00Z,68.00,33.00
2026-02-26T18:46:00Z,68.00,33.00
2026-02-26T18:51:00Z,68.00,33.00
2026-02-26T18:52:00Z,68.00,33.00
2026-02-26T18:53:00Z,68.00,33.00
2026-02-26T18:54:00Z,68.00,33.00
2026-02-26T18:55:00Z,67.29,33.00
2026-02-26T18:56:00Z,68.00,33.00
2026-02-26T18:59:00Z,68.00,33.00
2026-02-26T19:01:00Z,68.00,33.00
2026-02-26T19:02:00Z,68.00,33.00
2026-02-26T19:07:00Z,68.00,33.00
2026-02-26T19:08:00Z,68.00,33.00
2026-02-26T19:12:00Z,68.00,33.00
2026-02-26T19:15:00Z,68.00,33.00
2026-02-26T19:19:00Z,68.00,33.00
2026-02-26T19:29:00Z,68.00,33.00
2026-02-26T19:31:00Z,68.00,33.00
2026-02-26T19:35:00Z,68.00,33.00
2026-02-26T19:36:00Z,68.00,33.00
2026-02-26T19:41:00Z,68.00,33.00
2026-02-26T19:49:00Z,68.00,33.00
2026-02-26T19:50:00Z,68.00,33.00
2026-02-26T19:51:00Z,68.00,33.00
2026-02-26T19:54:00Z,68.00,33.00
2026-02-26T19:55:00Z,68.00,32.00
2026-02-26T20:04:00Z,68.00,32.00
2026-02-26T20:08:00Z,68.00,33.00
2026-02-26T20:11:00Z,68.00,33.00
2026-02-26T20:14:00Z,68.00,33.00
2026-02-26T20:15:00Z,68.00,33.00
2026-02-26T20:25:00Z,68.00,33.00
2026-02-26T20:29:00Z,68.00,33.00
2026-02-26T20:31:00Z,68.00,33.00
2026-02-26T20:37:00Z,68.00,32.00
2026-02-26T20:38:00Z,68.00,32.00
2026-02-26T20:40:00Z,68.00,32.00
2026-02-26T20:42:00Z,68.00,33.00
2026-02-26T20:53:00Z,68.00,33.00
2026-02-26T20:54:00Z,68.00,33.00
2026-02-26T20:56:00Z,68.00,33.00
2026-02-26T20:57:00Z,68.00,33.00
2026-02-26T20:59:00Z,68.00,32.48
2026-02-26T21:03:00Z,68.00,32.48
2026-02-26T21:09:00Z,68.00,32.48
2026-02-26T21:11:00Z,68.00,32.48
2026-02-26T21:15:00Z,68.00,32.48
2026-02-26T21:17:00Z,68.00,33.00
2026-02-26T21:21:00Z,68.00,33.00
2026-02-26T21:27:00Z,68.00,33.00
2026-02-26T21:29:00Z,68.00,33.00
2026-02-26T21:30:00Z,68.00,33.00
2026-02-26T21:31:00Z,68.00,33.00
2026-02-26T21:34:00Z,68.00,33.00
2026-02-26T21:36:00Z,68.00,33.00
2026-02-26T21:38:00Z,68.00,33.00
2026-02-26T21:39:00Z,68.00,33.00
2026-02-26T21:40:00Z,68.00,33.00
2026-02-26T21:42:00Z,68.00,33.00
2026-02-26T21:45:00Z,68.00,32.00
2026-02-26T21:46:00Z,68.00,33.00
2026-02-26T21:48:00Z,68.00,33.00
2026-02-26T21:49:00Z,68.00,33.00
2026-02-26T21:51:00Z,68.00,33.00
2026-02-26T21:53:00Z,68.00,33.00
2026-02-26T21:55:00Z,68.00,33.00
2026-02-26T21:57:00Z,68.00,33.00
2026-02-26T21:58:00Z,68.00,33.00
2026-02-26T21:59:00Z,68.00,33.00
2026-02-26T22:00:00Z,68.00,33.00
2026-02-26T22:04:00Z,68.00,33.00
2026-02-26T22:06:00Z,68.00,32.06
2026-02-26T22:07:00Z,68.00,33.00
2026-02-26T22:08:00Z,68.00,33.00
2026-02-26T22:09:00Z,68.00,33.00
2026-02-26T22:10:00Z,68.00,33.00
2026-02-26T22:11:00Z,68.00,33.00
2026-02-26T22:12:00Z,68.00,33.00
2026-02-26T22:13:00Z,68.00,33.00
2026-02-26T22:14:00Z,68.00,33.00
2026-02-26T22:15:00Z,68.00,32.00
2026-02-26T22:16:00Z,67.82,32.00
2026-02-26T22:18:00Z,68.00,33.00
2026-02-26T22:19:00Z,68.00,33.00
2026-02-26T22:20:00Z,68.00,33.00
2026-02-26T22:24:00Z,68.00,31.11
2026-02-26T22:25:00Z,69.00,31.11
2026-02-26T22:26:00Z,69.00,32.00
2026-02-26T22:28:00Z,69.00,32.00
2026-02-26T22:29:00Z,68.89,32.00
2026-02-26T22:31:00Z,69.00,32.00
2026-02-26T22:33:00Z,68.00,32.00
2026-02-26T22:34:00Z,68.00,32.00
2026-02-26T22:35:00Z,69.00,32.00
2026-02-26T22:36:00Z,69.00,32.00
2026-02-26T22:38:00Z,69.00,32.00
2026-02-26T22:39:00Z,69.00,32.00
2026-02-26T22:40:00Z,69.00,32.00
2026-02-26T22:42:00Z,69.00,32.00
2026-02-26T22:43:00Z,69.00,32.00
2026-02-26T22:44:00Z,69.00,32.00
2026-02-26T22:45:00Z,69.00,32.00
2026-02-26T22:48:00Z,69.00,33.00
2026-02-26T22:49:00Z,67.17,33.00
2026-02-26T22:50:00Z,68.00,33.00
2026-02-26T22:51:00Z,68.00,33.00
2026-02-26T22:52:00Z,68.00,33.00
2026-02-26T22:53:00Z,68.00,33.00
2026-02-26T22:54:00Z,68.00,33.00
2026-02-26T22:55:00Z,68.00,33.00
