# event_ticker=KXATPMATCH-25SEP17GIRQUI
# final_score=7-5 6-4
# score_resolution=5-7 4-6
# match_winner=Marcos Giron
# fav_player=Ethan Quinn
# dog_player=Marcos Giron
# kalshi_date=2025-09-17
timestamp,Ethan Quinn,Marcos Giron
2025-09-16T19:25:00Z,,54.00
2025-09-16T19:38:00Z,,54.00
2025-09-16T19:55:00Z,,54.00
2025-09-16T20:08:00Z,48.00,54.00
2025-09-16T20:48:00Z,48.00,54.00
2025-09-16T20:49:00Z,48.00,54.00
2025-09-16T20:50:00Z,49.00,54.00
2025-09-16T21:13:00Z,49.00,52.00
2025-09-16T21:30:00Z,49.00,52.00
2025-09-16T21:40:00Z,49.00,52.00
2025-09-16T21:50:00Z,49.00,52.04
2025-09-16T22:01:00Z,49.00,53.00
2025-09-16T22:02:00Z,49.00,53.00
2025-09-16T22:50:00Z,49.00,53.00
2025-09-16T23:26:00Z,49.00,53.00
2025-09-16T23:32:00Z,49.00,53.00
2025-09-16T23:43:00Z,49.00,53.00
2025-09-16T23:49:00Z,49.00,53.00
2025-09-16T23:54:00Z,49.00,53.00
2025-09-16T23:59:00Z,49.00,53.00
2025-09-17T00:04:00Z,49.00,53.00
2025-09-17T00:06:00Z,49.00,53.00
2025-09-17T00:41:00Z,49.00,53.00
2025-09-17T01:00:00Z,49.00,53.00
2025-09-17T01:10:00Z,49.00,52.00
2025-09-17T01:30:00Z,49.00,52.00
2025-09-17T01:40:00Z,49.00,52.00
2025-09-17T01:41:00Z,49.00,52.00
2025-09-17T01:42:00Z,49.00,52.98
2025-09-17T01:49:00Z,49.00,53.00
2025-09-17T01:50:00Z,49.00,53.00
2025-09-17T01:53:00Z,49.00,53.00
2025-09-17T01:54:00Z,49.00,53.00
2025-09-17T01:56:00Z,49.00,53.00
2025-09-17T01:57:00Z,49.00,52.56
2025-09-17T02:02:00Z,49.00,53.00
2025-09-17T02:06:00Z,49.00,53.00
2025-09-17T02:09:00Z,49.00,53.00
2025-09-17T02:12:00Z,49.00,53.00
2025-09-17T02:13:00Z,49.00,53.00
2025-09-17T02:16:00Z,49.00,53.00
2025-09-17T02:18:00Z,49.00,52.00
2025-09-17T02:34:00Z,49.00,52.00
2025-09-17T02:47:00Z,49.00,52.00
2025-09-17T02:51:00Z,49.00,52.00
2025-09-17T02:55:00Z,49.00,52.00
2025-09-17T02:56:00Z,49.00,52.00
2025-09-17T02:57:00Z,49.00,52.00
2025-09-17T03:05:00Z,49.00,52.00
2025-09-17T03:08:00Z,49.00,52.00
2025-09-17T03:09:00Z,49.00,52.00
2025-09-17T03:12:00Z,49.00,52.00
2025-09-17T03:16:00Z,49.00,52.00
2025-09-17T03:19:00Z,49.00,52.00
2025-09-17T03:24:00Z,49.00,52.00
2025-09-17T03:25:00Z,49.00,52.35
2025-09-17T03:26:00Z,49.00,53.00
2025-09-17T03:27:00Z,49.00,53.00
2025-09-17T03:28:00Z,49.00,53.00
2025-09-17T03:30:00Z,49.00,53.01
2025-09-17T03:31:00Z,48.00,53.01
2025-09-17T03:32:00Z,48.00,53.01
2025-09-17T03:33:00Z,48.00,53.00
2025-09-17T03:34:00Z,48.00,53.00
2025-09-17T03:35:00Z,48.00,53.78
2025-09-17T03:37:00Z,48.00,53.78
2025-09-17T03:38:00Z,48.00,54.00
2025-09-17T03:39:00Z,48.00,54.00
2025-09-17T03:41:00Z,48.00,54.00
2025-09-17T03:44:00Z,48.00,54.00
2025-09-17T03:46:00Z,48.00,54.00
2025-09-17T03:48:00Z,48.00,54.00
2025-09-17T03:49:00Z,48.00,54.00
2025-09-17T03:52:00Z,48.00,54.00
2025-09-17T03:53:00Z,48.00,54.00
2025-09-17T03:54:00Z,48.00,54.00
2025-09-17T03:56:00Z,48.00,53.00
2025-09-17T03:58:00Z,48.00,53.53
2025-09-17T03:59:00Z,48.00,53.53
2025-09-17T04:00:00Z,48.00,53.44
2025-09-17T04:03:00Z,48.00,54.00
2025-09-17T04:06:00Z,48.00,54.00
2025-09-17T04:08:00Z,48.00,53.00
2025-09-17T04:09:00Z,48.00,53.00
2025-09-17T04:10:00Z,48.00,53.00
2025-09-17T04:11:00Z,48.00,53.81
2025-09-17T04:12:00Z,48.00,54.00
2025-09-17T04:15:00Z,48.00,54.00
2025-09-17T04:16:00Z,48.00,54.00
2025-09-17T04:17:00Z,48.00,53.99
2025-09-17T04:18:00Z,48.52,54.00
2025-09-17T04:19:00Z,48.52,53.00
2025-09-17T04:20:00Z,48.00,53.75
2025-09-17T04:21:00Z,48.00,53.94
2025-09-17T04:22:00Z,48.00,53.94
2025-09-17T04:23:00Z,48.00,53.94
2025-09-17T04:25:00Z,48.50,53.00
2025-09-17T04:26:00Z,47.01,53.99
2025-09-17T04:27:00Z,47.01,52.29
2025-09-17T04:28:00Z,47.00,54.00
2025-09-17T04:29:00Z,47.00,54.00
2025-09-17T04:30:00Z,47.26,54.00
2025-09-17T04:32:00Z,45.24,54.00
2025-09-17T04:34:00Z,45.24,52.00
2025-09-17T04:35:00Z,47.70,52.00
2025-09-17T04:36:00Z,48.00,54.00
2025-09-17T04:40:00Z,48.00,52.00
2025-09-17T04:42:00Z,48.00,54.00
2025-09-17T04:44:00Z,48.00,54.00
2025-09-17T04:47:00Z,48.00,54.00
2025-09-17T04:48:00Z,48.00,53.25
2025-09-17T04:49:00Z,48.00,54.00
2025-09-17T04:50:00Z,47.00,54.00
2025-09-17T04:51:00Z,47.00,54.91
2025-09-17T04:52:00Z,47.00,55.00
2025-09-17T04:53:00Z,47.00,55.00
2025-09-17T04:54:00Z,47.00,54.00
2025-09-17T04:55:00Z,47.00,54.00
2025-09-17T04:56:00Z,47.00,54.00
2025-09-17T04:57:00Z,47.00,54.00
2025-09-17T04:59:00Z,47.00,54.67
2025-09-17T05:00:00Z,46.00,55.24
2025-09-17T05:03:00Z,47.00,56.00
2025-09-17T05:04:00Z,47.00,56.00
2025-09-17T05:05:00Z,47.00,55.90
2025-09-17T05:08:00Z,47.00,54.13
2025-09-17T05:10:00Z,47.00,56.00
2025-09-17T05:11:00Z,47.00,56.69
2025-09-17T05:12:00Z,46.00,57.00
2025-09-17T05:15:00Z,46.00,57.00
2025-09-17T05:16:00Z,46.00,57.00
2025-09-17T05:17:00Z,46.00,57.00
2025-09-17T05:18:00Z,46.00,57.00
2025-09-17T05:19:00Z,46.02,57.00
2025-09-17T05:20:00Z,46.00,56.00
2025-09-17T05:21:00Z,46.00,56.00
2025-09-17T05:22:00Z,46.00,53.12
2025-09-17T05:23:00Z,46.01,53.12
2025-09-17T05:24:00Z,46.92,56.00
2025-09-17T05:25:00Z,47.00,56.00
2025-09-17T05:26:00Z,47.00,56.00
2025-09-17T05:27:00Z,45.00,56.00
2025-09-17T05:29:00Z,45.00,56.94
2025-09-17T05:32:00Z,45.00,57.81
2025-09-17T05:37:00Z,46.00,57.81
2025-09-17T05:38:00Z,46.60,53.98
2025-09-17T05:39:00Z,46.60,54.92
2025-09-17T05:40:00Z,46.60,55.26
2025-09-17T05:41:00Z,47.00,55.38
2025-09-17T05:42:00Z,46.00,56.00
2025-09-17T05:43:00Z,48.07,53.64
2025-09-17T05:44:00Z,50.87,54.12
2025-09-17T05:45:00Z,50.72,51.00
2025-09-17T05:46:00Z,48.20,51.14
2025-09-17T05:47:00Z,44.38,54.31
2025-09-17T05:48:00Z,47.88,54.31
2025-09-17T05:49:00Z,50.15,52.75
2025-09-17T05:50:00Z,50.98,52.00
2025-09-17T05:51:00Z,50.99,51.87
2025-09-17T05:52:00Z,52.00,50.00
2025-09-17T05:53:00Z,50.47,49.40
2025-09-17T05:54:00Z,50.47,48.00
2025-09-17T05:55:00Z,51.00,48.05
2025-09-17T05:56:00Z,49.00,52.74
2025-09-17T05:57:00Z,48.62,52.95
2025-09-17T05:58:00Z,50.00,52.95
2025-09-17T05:59:00Z,50.00,49.00
2025-09-17T06:00:00Z,50.00,49.00
2025-09-17T06:01:00Z,50.00,52.00
2025-09-17T06:02:00Z,50.00,53.79
2025-09-17T06:03:00Z,46.73,57.00
2025-09-17T06:04:00Z,43.51,56.25
2025-09-17T06:05:00Z,48.50,54.00
2025-09-17T06:06:00Z,41.37,58.07
2025-09-17T06:07:00Z,39.15,64.98
2025-09-17T06:08:00Z,45.00,55.29
2025-09-17T06:09:00Z,50.00,52.27
2025-09-17T06:10:00Z,50.00,52.00
2025-09-17T06:11:00Z,48.88,55.09
2025-09-17T06:12:00Z,44.04,58.46
2025-09-17T06:13:00Z,47.00,60.38
2025-09-17T06:14:00Z,48.93,53.79
2025-09-17T06:15:00Z,49.43,52.07
2025-09-17T06:16:00Z,51.00,48.91
2025-09-17T06:17:00Z,58.95,42.35
2025-09-17T06:18:00Z,56.03,45.13
2025-09-17T06:19:00Z,52.89,48.17
2025-09-17T06:20:00Z,54.98,48.15
2025-09-17T06:21:00Z,59.70,43.19
2025-09-17T06:22:00Z,56.08,44.00
2025-09-17T06:23:00Z,52.21,44.50
2025-09-17T06:24:00Z,53.53,45.44
2025-09-17T06:25:00Z,49.85,50.00
2025-09-17T06:26:00Z,46.85,58.04
2025-09-17T06:27:00Z,30.40,68.42
2025-09-17T06:28:00Z,26.96,73.83
2025-09-17T06:29:00Z,28.00,73.87
2025-09-17T06:30:00Z,23.17,78.50
2025-09-17T06:31:00Z,18.38,81.47
2025-09-17T06:32:00Z,22.01,79.93
2025-09-17T06:33:00Z,22.00,79.93
2025-09-17T06:34:00Z,22.00,77.00
2025-09-17T06:35:00Z,27.59,73.32
2025-09-17T06:36:00Z,26.66,74.00
2025-09-17T06:37:00Z,26.62,73.13
2025-09-17T06:38:00Z,26.00,73.37
2025-09-17T06:39:00Z,24.70,77.84
2025-09-17T06:40:00Z,25.14,76.26
2025-09-17T06:41:00Z,21.56,78.41
2025-09-17T06:42:00Z,22.65,78.41
2025-09-17T06:43:00Z,23.56,78.41
2025-09-17T06:44:00Z,28.00,73.18
2025-09-17T06:45:00Z,28.00,73.18
2025-09-17T06:46:00Z,28.00,73.38
2025-09-17T06:47:00Z,36.67,70.13
2025-09-17T06:48:00Z,28.04,77.36
2025-09-17T06:49:00Z,26.51,72.53
2025-09-17T06:50:00Z,29.92,74.75
2025-09-17T06:51:00Z,27.96,74.00
2025-09-17T06:52:00Z,24.26,74.00
2025-09-17T06:53:00Z,30.90,74.00
2025-09-17T06:54:00Z,30.90,70.43
2025-09-17T06:55:00Z,24.50,74.00
2025-09-17T06:56:00Z,21.27,77.00
2025-09-17T06:57:00Z,13.00,85.89
2025-09-17T06:58:00Z,18.71,81.13
2025-09-17T06:59:00Z,20.06,80.13
2025-09-17T07:00:00Z,7.84,92.96
2025-09-17T07:01:00Z,5.80,94.83
2025-09-17T07:02:00Z,4.22,94.10
2025-09-17T07:03:00Z,4.82,99.00
2025-09-17T07:04:00Z,2.67,96.13
2025-09-17T07:05:00Z,2.29,97.94
2025-09-17T07:06:00Z,1.86,96.00
2025-09-17T07:07:00Z,4.70,96.00
2025-09-17T07:08:00Z,4.00,93.33
2025-09-17T07:09:00Z,7.04,94.67
2025-09-17T07:10:00Z,5.46,94.75
2025-09-17T07:11:00Z,3.18,97.92
2025-09-17T07:12:00Z,2.76,99.00
2025-09-17T07:13:00Z,2.76,99.00
2025-09-17T07:15:00Z,2.76,99.00
