# event_ticker=KXATPMATCH-26MAY08BAEBUB
# final_score=6-1 6-2
# score_resolution=1-6 2-6
# match_winner=Alexander Bublik
# fav_player=Sebastian Baez
# dog_player=Alexander Bublik
# kalshi_date=2026-05-08
timestamp,Sebastian Baez,Alexander Bublik
2026-05-08T07:14:00Z,40.00,61.00
2026-05-08T07:17:00Z,40.00,61.00
2026-05-08T07:20:00Z,40.00,61.00
2026-05-08T07:22:00Z,40.00,61.00
2026-05-08T07:23:00Z,40.00,61.00
2026-05-08T07:24:00Z,40.00,61.00
2026-05-08T07:26:00Z,40.00,61.00
2026-05-08T07:34:00Z,40.00,61.00
2026-05-08T07:39:00Z,40.00,61.00
2026-05-08T07:40:00Z,40.00,61.00
2026-05-08T07:43:00Z,40.00,61.00
2026-05-08T07:45:00Z,40.00,61.00
2026-05-08T07:46:00Z,40.00,61.00
2026-05-08T07:48:00Z,40.00,61.00
2026-05-08T07:50:00Z,40.00,60.00
2026-05-08T07:53:00Z,40.00,61.00
2026-05-08T07:55:00Z,40.00,61.00
2026-05-08T07:57:00Z,40.00,61.00
2026-05-08T08:00:00Z,40.00,61.00
2026-05-08T08:07:00Z,40.00,61.00
2026-05-08T08:09:00Z,40.00,61.00
2026-05-08T08:29:00Z,40.00,61.00
2026-05-08T08:31:00Z,41.00,61.00
2026-05-08T08:33:00Z,41.00,60.00
2026-05-08T08:37:00Z,41.00,61.00
2026-05-08T08:40:00Z,41.00,60.00
2026-05-08T08:58:00Z,41.00,60.00
2026-05-08T09:11:00Z,41.00,59.80
2026-05-08T09:17:00Z,41.00,59.00
2026-05-08T09:28:00Z,41.00,59.00
2026-05-08T09:35:00Z,41.00,59.00
2026-05-08T10:04:00Z,41.00,59.00
2026-05-08T10:07:00Z,41.00,59.00
2026-05-08T10:11:00Z,41.00,59.00
2026-05-08T10:14:00Z,41.00,59.00
2026-05-08T10:19:00Z,41.00,59.00
2026-05-08T10:22:00Z,41.00,59.00
2026-05-08T10:29:00Z,41.00,59.00
2026-05-08T10:33:00Z,41.00,59.00
2026-05-08T10:37:00Z,41.00,59.00
2026-05-08T10:39:00Z,41.00,59.00
2026-05-08T10:40:00Z,41.00,59.00
2026-05-08T10:43:00Z,41.00,59.00
2026-05-08T10:44:00Z,41.00,59.00
2026-05-08T10:45:00Z,41.00,59.00
2026-05-08T10:46:00Z,41.00,59.00
2026-05-08T10:48:00Z,41.00,59.00
2026-05-08T10:50:00Z,41.00,59.00
2026-05-08T10:51:00Z,41.00,59.00
2026-05-08T11:00:00Z,41.00,59.00
2026-05-08T11:01:00Z,41.00,59.00
2026-05-08T11:02:00Z,41.00,59.00
2026-05-08T11:05:00Z,41.00,59.00
2026-05-08T11:09:00Z,41.00,59.00
2026-05-08T11:16:00Z,41.00,59.00
2026-05-08T11:18:00Z,41.00,59.00
2026-05-08T11:23:00Z,41.00,59.00
2026-05-08T11:24:00Z,41.00,59.00
2026-05-08T11:30:00Z,41.00,59.00
2026-05-08T11:32:00Z,41.00,59.00
2026-05-08T11:39:00Z,41.00,59.00
2026-05-08T11:50:00Z,41.00,59.00
2026-05-08T11:51:00Z,41.89,59.00
2026-05-08T11:59:00Z,41.89,59.00
2026-05-08T12:01:00Z,41.89,59.00
2026-05-08T12:05:00Z,42.00,59.00
2026-05-08T12:08:00Z,42.00,59.00
2026-05-08T12:10:00Z,42.00,59.00
2026-05-08T12:11:00Z,42.00,58.00
2026-05-08T12:12:00Z,43.00,58.00
2026-05-08T12:13:00Z,43.00,58.00
2026-05-08T12:18:00Z,42.00,58.00
2026-05-08T12:20:00Z,42.00,59.00
2026-05-08T12:23:00Z,42.00,59.00
2026-05-08T12:26:00Z,42.00,59.00
2026-05-08T12:27:00Z,42.00,59.00
2026-05-08T12:28:00Z,42.00,59.00
2026-05-08T12:32:00Z,42.00,59.00
2026-05-08T12:37:00Z,42.00,59.00
2026-05-08T12:42:00Z,42.00,59.00
2026-05-08T12:44:00Z,42.00,59.00
2026-05-08T12:45:00Z,42.00,59.00
2026-05-08T12:48:00Z,42.00,59.00
2026-05-08T12:51:00Z,42.00,59.00
2026-05-08T12:53:00Z,42.00,59.00
2026-05-08T12:56:00Z,42.00,59.00
2026-05-08T12:57:00Z,41.00,59.00
2026-05-08T12:59:00Z,41.00,59.00
2026-05-08T13:00:00Z,41.00,59.00
2026-05-08T13:02:00Z,41.00,59.00
2026-05-08T13:03:00Z,41.00,59.00
2026-05-08T13:04:00Z,41.00,59.00
2026-05-08T13:05:00Z,41.00,59.00
2026-05-08T13:08:00Z,41.00,59.00
2026-05-08T13:11:00Z,41.00,59.00
2026-05-08T13:12:00Z,41.00,59.00
2026-05-08T13:14:00Z,41.00,59.00
2026-05-08T13:19:00Z,41.00,59.00
2026-05-08T13:22:00Z,41.00,59.00
2026-05-08T13:24:00Z,42.00,59.00
2026-05-08T13:28:00Z,42.00,59.00
2026-05-08T13:30:00Z,42.00,59.00
2026-05-08T13:32:00Z,42.00,59.00
2026-05-08T13:35:00Z,42.00,59.00
2026-05-08T13:37:00Z,42.00,59.00
2026-05-08T13:40:00Z,41.00,59.00
2026-05-08T13:41:00Z,41.00,59.00
2026-05-08T13:42:00Z,41.00,58.00
2026-05-08T13:45:00Z,41.00,59.00
2026-05-08T13:46:00Z,41.00,59.00
2026-05-08T13:47:00Z,41.00,59.00
2026-05-08T13:50:00Z,41.00,59.00
2026-05-08T13:51:00Z,41.00,59.00
2026-05-08T13:53:00Z,41.00,59.00
2026-05-08T13:56:00Z,41.00,59.00
2026-05-08T13:58:00Z,42.00,59.00
2026-05-08T14:00:00Z,42.00,59.00
2026-05-08T14:01:00Z,42.00,59.00
2026-05-08T14:02:00Z,42.00,59.00
2026-05-08T14:03:00Z,42.00,59.00
2026-05-08T14:04:00Z,42.00,59.00
2026-05-08T14:05:00Z,42.00,59.00
2026-05-08T14:06:00Z,42.00,59.00
2026-05-08T14:07:00Z,42.00,59.00
2026-05-08T14:08:00Z,42.00,59.00
2026-05-08T14:09:00Z,42.00,59.00
2026-05-08T14:10:00Z,42.00,59.00
2026-05-08T14:12:00Z,42.00,59.00
2026-05-08T14:13:00Z,42.00,59.00
2026-05-08T14:14:00Z,41.00,59.00
2026-05-08T14:15:00Z,41.00,58.00
2026-05-08T14:17:00Z,41.00,59.00
2026-05-08T14:19:00Z,42.00,59.00
2026-05-08T14:20:00Z,42.00,59.00
2026-05-08T14:21:00Z,42.00,59.00
2026-05-08T14:22:00Z,42.00,59.00
2026-05-08T14:25:00Z,42.00,59.00
2026-05-08T14:26:00Z,42.00,59.00
2026-05-08T14:30:00Z,42.00,59.00
2026-05-08T14:31:00Z,42.00,59.00
2026-05-08T14:32:00Z,42.00,59.00
2026-05-08T14:35:00Z,42.00,59.00
2026-05-08T14:41:00Z,42.00,59.00
2026-05-08T14:42:00Z,42.00,59.00
2026-05-08T14:43:00Z,42.00,59.00
2026-05-08T14:55:00Z,42.00,59.00
2026-05-08T14:56:00Z,42.00,59.00
2026-05-08T14:58:00Z,42.00,59.00
2026-05-08T15:01:00Z,42.00,59.00
2026-05-08T15:04:00Z,42.00,59.00
2026-05-08T15:05:00Z,42.00,59.00
2026-05-08T15:06:00Z,42.00,59.00
2026-05-08T15:07:00Z,42.00,59.00
2026-05-08T15:08:00Z,42.00,59.00
2026-05-08T15:09:00Z,42.00,59.54
2026-05-08T15:10:00Z,42.00,60.00
2026-05-08T15:11:00Z,42.00,60.00
2026-05-08T15:12:00Z,42.00,60.00
2026-05-08T15:13:00Z,42.00,59.99
2026-05-08T15:14:00Z,41.24,60.00
2026-05-08T15:15:00Z,42.00,60.00
2026-05-08T15:16:00Z,42.00,60.00
2026-05-08T15:18:00Z,42.00,60.00
2026-05-08T15:19:00Z,42.00,60.00
2026-05-08T15:20:00Z,42.00,60.00
2026-05-08T15:21:00Z,42.00,60.00
2026-05-08T15:22:00Z,42.00,60.00
2026-05-08T15:23:00Z,42.00,60.00
2026-05-08T15:24:00Z,42.00,60.00
2026-05-08T15:25:00Z,42.00,60.00
2026-05-08T15:26:00Z,42.00,60.00
2026-05-08T15:27:00Z,42.00,60.00
2026-05-08T15:28:00Z,41.04,60.00
2026-05-08T15:29:00Z,42.00,60.00
2026-05-08T15:30:00Z,42.00,60.00
2026-05-08T15:31:00Z,42.00,60.00
2026-05-08T15:32:00Z,42.00,60.00
2026-05-08T15:33:00Z,42.00,60.00
2026-05-08T15:34:00Z,42.00,60.00
2026-05-08T15:35:00Z,42.00,59.84
2026-05-08T15:36:00Z,42.00,59.99
2026-05-08T15:37:00Z,42.00,59.00
2026-05-08T15:38:00Z,42.00,60.00
2026-05-08T15:39:00Z,42.00,60.00
2026-05-08T15:40:00Z,42.00,60.00
2026-05-08T15:41:00Z,41.00,59.00
2026-05-08T15:42:00Z,41.00,59.00
2026-05-08T15:43:00Z,42.00,59.00
2026-05-08T15:44:00Z,42.00,59.12
2026-05-08T15:45:00Z,41.00,59.00
2026-05-08T15:46:00Z,42.00,59.66
2026-05-08T15:47:00Z,42.00,59.47
2026-05-08T15:48:00Z,42.00,59.00
2026-05-08T15:49:00Z,42.00,59.00
2026-05-08T15:50:00Z,42.00,59.00
2026-05-08T15:51:00Z,42.00,59.00
2026-05-08T15:52:00Z,42.00,59.00
2026-05-08T15:53:00Z,42.00,59.74
2026-05-08T15:54:00Z,42.11,59.59
2026-05-08T15:55:00Z,42.69,58.93
2026-05-08T15:56:00Z,40.56,60.99
2026-05-08T15:57:00Z,40.65,61.18
2026-05-08T15:58:00Z,39.18,62.00
2026-05-08T15:59:00Z,37.82,64.75
2026-05-08T16:00:00Z,39.20,62.50
2026-05-08T16:01:00Z,39.50,62.55
2026-05-08T16:02:00Z,33.85,67.22
2026-05-08T16:03:00Z,34.58,66.77
2026-05-08T16:04:00Z,36.47,64.18
2026-05-08T16:05:00Z,33.35,66.98
2026-05-08T16:06:00Z,32.73,68.61
2026-05-08T16:07:00Z,32.70,74.71
2026-05-08T16:08:00Z,24.24,75.62
2026-05-08T16:09:00Z,24.62,76.00
2026-05-08T16:10:00Z,24.62,77.96
2026-05-08T16:11:00Z,24.84,78.00
2026-05-08T16:12:00Z,23.00,78.00
2026-05-08T16:13:00Z,22.00,78.00
2026-05-08T16:14:00Z,20.35,80.03
2026-05-08T16:15:00Z,20.90,80.22
2026-05-08T16:16:00Z,16.92,84.11
2026-05-08T16:17:00Z,14.93,85.45
2026-05-08T16:18:00Z,14.92,85.18
2026-05-08T16:19:00Z,14.89,86.00
2026-05-08T16:20:00Z,14.00,86.52
2026-05-08T16:21:00Z,14.86,85.18
2026-05-08T16:22:00Z,14.95,86.00
2026-05-08T16:23:00Z,14.05,86.00
2026-05-08T16:24:00Z,15.00,85.97
2026-05-08T16:25:00Z,15.00,86.00
2026-05-08T16:26:00Z,15.00,85.95
2026-05-08T16:27:00Z,14.69,85.56
2026-05-08T16:28:00Z,15.00,86.00
2026-05-08T16:29:00Z,15.00,86.00
2026-05-08T16:30:00Z,11.49,88.09
2026-05-08T16:31:00Z,6.52,92.11
2026-05-08T16:32:00Z,6.38,93.35
2026-05-08T16:33:00Z,6.21,94.01
2026-05-08T16:34:00Z,5.02,95.28
2026-05-08T16:35:00Z,4.30,96.04
2026-05-08T16:36:00Z,4.77,95.29
2026-05-08T16:37:00Z,3.93,96.64
2026-05-08T16:38:00Z,1.13,98.93
2026-05-08T16:39:00Z,1.00,99.00
2026-05-08T16:40:00Z,1.00,98.86
2026-05-08T16:41:00Z,1.00,99.00
2026-05-08T16:42:00Z,1.00,99.00
2026-05-08T16:43:00Z,1.00,99.00
2026-05-08T16:44:00Z,1.00,99.00
2026-05-08T16:45:00Z,1.00,99.00
2026-05-08T16:46:00Z,1.00,99.00
2026-05-08T16:47:00Z,1.13,98.99
2026-05-08T16:48:00Z,1.00,99.00
2026-05-08T16:49:00Z,1.00,99.00
2026-05-08T16:50:00Z,1.00,99.00
2026-05-08T16:51:00Z,1.00,99.00
2026-05-08T16:52:00Z,1.00,99.00
2026-05-08T16:53:00Z,1.00,99.00
2026-05-08T16:54:00Z,1.00,99.00
2026-05-08T16:55:00Z,1.00,99.00
2026-05-08T16:56:00Z,1.00,99.00
