# event_ticker=KXATPMATCH-26MAR24LEHFRI
# final_score=6-4 6-7(4) 6-2
# score_resolution=4-6 7-6 2-6
# match_winner=Jiri Lehecka
# fav_player=Taylor Fritz
# dog_player=Jiri Lehecka
# kalshi_date=2026-03-24
timestamp,Taylor Fritz,Jiri Lehecka
2026-03-24T06:08:00Z,68.00,34.00
2026-03-24T06:09:00Z,68.00,33.00
2026-03-24T06:12:00Z,68.00,33.00
2026-03-24T06:13:00Z,68.00,33.00
2026-03-24T06:14:00Z,68.00,33.00
2026-03-24T06:15:00Z,68.00,33.00
2026-03-24T06:16:00Z,68.00,33.00
2026-03-24T06:17:00Z,68.00,33.00
2026-03-24T06:19:00Z,68.00,33.00
2026-03-24T06:20:00Z,68.83,33.00
2026-03-24T06:23:00Z,68.83,33.00
2026-03-24T06:24:00Z,68.00,32.21
2026-03-24T06:25:00Z,68.00,32.21
2026-03-24T06:26:00Z,68.76,32.21
2026-03-24T06:29:00Z,67.00,32.21
2026-03-24T06:31:00Z,67.00,33.00
2026-03-24T06:32:00Z,68.00,33.00
2026-03-24T06:33:00Z,69.00,33.00
2026-03-24T06:34:00Z,69.00,33.00
2026-03-24T06:35:00Z,69.00,33.00
2026-03-24T06:36:00Z,69.00,33.00
2026-03-24T06:37:00Z,67.00,33.00
2026-03-24T06:38:00Z,68.00,33.00
2026-03-24T06:41:00Z,68.00,33.00
2026-03-24T06:43:00Z,68.00,33.00
2026-03-24T06:45:00Z,68.00,33.00
2026-03-24T06:46:00Z,68.00,33.00
2026-03-24T06:49:00Z,68.00,33.00
2026-03-24T06:52:00Z,68.00,33.00
2026-03-24T06:53:00Z,68.00,32.00
2026-03-24T06:54:00Z,68.00,32.00
2026-03-24T06:55:00Z,68.00,32.00
2026-03-24T06:58:00Z,68.00,32.00
2026-03-24T06:59:00Z,68.00,32.00
2026-03-24T07:00:00Z,68.00,32.00
2026-03-24T07:01:00Z,68.00,32.00
2026-03-24T07:02:00Z,68.00,32.00
2026-03-24T07:04:00Z,68.00,32.00
2026-03-24T07:05:00Z,68.00,32.00
2026-03-24T07:06:00Z,68.00,32.33
2026-03-24T07:07:00Z,68.00,32.33
2026-03-24T07:08:00Z,68.00,33.00
2026-03-24T07:11:00Z,68.00,33.00
2026-03-24T07:13:00Z,68.00,33.00
2026-03-24T07:15:00Z,68.00,33.00
2026-03-24T07:21:00Z,68.00,33.00
2026-03-24T07:22:00Z,68.00,33.00
2026-03-24T07:25:00Z,68.00,33.00
2026-03-24T07:30:00Z,68.00,33.00
2026-03-24T07:37:00Z,68.00,33.00
2026-03-24T07:41:00Z,68.00,33.00
2026-03-24T07:45:00Z,68.00,33.00
2026-03-24T07:47:00Z,67.71,33.00
2026-03-24T07:49:00Z,67.71,33.00
2026-03-24T07:53:00Z,68.00,33.00
2026-03-24T07:54:00Z,67.00,33.00
2026-03-24T07:55:00Z,67.00,33.00
2026-03-24T08:01:00Z,67.00,33.00
2026-03-24T08:02:00Z,68.00,32.00
2026-03-24T08:05:00Z,68.00,33.00
2026-03-24T08:07:00Z,68.00,33.00
2026-03-24T08:09:00Z,68.00,33.00
2026-03-24T08:11:00Z,68.00,33.00
2026-03-24T08:12:00Z,68.00,33.00
2026-03-24T08:13:00Z,67.00,33.00
2026-03-24T08:17:00Z,67.00,33.00
2026-03-24T08:19:00Z,68.00,33.00
2026-03-24T08:20:00Z,68.00,33.00
2026-03-24T08:21:00Z,68.00,33.00
2026-03-24T08:22:00Z,68.00,33.00
2026-03-24T08:23:00Z,68.00,33.00
2026-03-24T08:24:00Z,68.00,33.00
2026-03-24T08:26:00Z,68.00,33.00
2026-03-24T08:29:00Z,68.00,32.00
2026-03-24T08:31:00Z,68.00,32.00
2026-03-24T08:32:00Z,68.00,32.00
2026-03-24T08:34:00Z,68.00,32.00
2026-03-24T08:42:00Z,68.00,33.00
2026-03-24T08:48:00Z,68.00,33.00
2026-03-24T08:56:00Z,68.00,33.00
2026-03-24T08:57:00Z,68.00,32.00
2026-03-24T08:58:00Z,68.00,32.00
2026-03-24T09:00:00Z,68.00,33.00
2026-03-24T09:02:00Z,68.00,33.00
2026-03-24T09:11:00Z,68.00,33.00
2026-03-24T09:15:00Z,68.00,33.00
2026-03-24T09:20:00Z,68.00,33.00
2026-03-24T09:21:00Z,68.00,33.00
2026-03-24T09:22:00Z,69.00,33.00
2026-03-24T09:25:00Z,69.00,33.00
2026-03-24T09:28:00Z,69.00,33.00
2026-03-24T09:35:00Z,69.00,33.00
2026-03-24T09:36:00Z,69.00,33.00
2026-03-24T09:39:00Z,69.00,33.00
2026-03-24T09:40:00Z,68.00,33.00
2026-03-24T09:44:00Z,68.05,33.00
2026-03-24T09:47:00Z,68.00,33.00
2026-03-24T09:48:00Z,68.00,33.96
2026-03-24T09:49:00Z,68.00,34.00
2026-03-24T09:50:00Z,68.00,32.00
2026-03-24T09:58:00Z,68.00,34.00
2026-03-24T10:03:00Z,68.00,34.00
2026-03-24T10:08:00Z,68.00,34.00
2026-03-24T10:09:00Z,68.00,34.00
2026-03-24T10:12:00Z,68.98,34.00
2026-03-24T10:15:00Z,68.00,34.00
2026-03-24T10:16:00Z,68.00,34.00
2026-03-24T10:17:00Z,68.00,34.00
2026-03-24T10:23:00Z,68.38,34.00
2026-03-24T10:25:00Z,69.00,34.00
2026-03-24T10:27:00Z,67.00,34.00
2026-03-24T10:28:00Z,68.00,34.00
2026-03-24T10:29:00Z,69.00,34.00
2026-03-24T10:32:00Z,68.19,33.00
2026-03-24T10:33:00Z,69.00,33.00
2026-03-24T10:34:00Z,69.00,33.00
2026-03-24T10:35:00Z,69.00,33.00
2026-03-24T10:36:00Z,69.00,33.00
2026-03-24T10:40:00Z,69.00,33.00
2026-03-24T10:43:00Z,69.00,33.00
2026-03-24T10:44:00Z,69.00,33.00
2026-03-24T10:45:00Z,69.00,33.00
2026-03-24T10:49:00Z,69.00,33.00
2026-03-24T10:50:00Z,69.00,33.00
2026-03-24T10:55:00Z,69.00,33.00
2026-03-24T10:56:00Z,69.00,33.00
2026-03-24T10:57:00Z,69.00,33.00
2026-03-24T10:58:00Z,69.00,33.00
2026-03-24T11:00:00Z,69.00,33.00
2026-03-24T11:02:00Z,69.00,33.00
2026-03-24T11:09:00Z,69.00,33.00
2026-03-24T11:16:00Z,68.00,33.00
2026-03-24T11:17:00Z,68.00,33.00
2026-03-24T11:20:00Z,68.00,33.00
2026-03-24T11:25:00Z,68.00,33.00
2026-03-24T11:30:00Z,68.00,33.00
2026-03-24T11:33:00Z,68.00,33.00
2026-03-24T11:35:00Z,68.00,33.00
2026-03-24T11:36:00Z,67.00,33.00
2026-03-24T11:37:00Z,67.00,33.04
2026-03-24T11:38:00Z,66.13,33.04
2026-03-24T11:39:00Z,66.00,33.04
2026-03-24T11:41:00Z,67.00,33.04
2026-03-24T11:42:00Z,67.00,34.00
2026-03-24T11:43:00Z,67.00,34.00
2026-03-24T11:44:00Z,67.00,34.00
2026-03-24T11:45:00Z,67.00,34.00
2026-03-24T11:46:00Z,67.00,34.00
2026-03-24T11:47:00Z,67.00,34.00
2026-03-24T11:48:00Z,66.00,34.00
2026-03-24T11:49:00Z,66.00,35.00
2026-03-24T11:50:00Z,66.02,35.00
2026-03-24T11:51:00Z,67.00,35.00
2026-03-24T11:52:00Z,67.00,35.00
2026-03-24T11:54:00Z,66.40,35.00
2026-03-24T11:56:00Z,66.40,34.40
2026-03-24T11:57:00Z,66.40,35.00
2026-03-24T11:58:00Z,66.95,35.00
2026-03-24T11:59:00Z,67.00,35.00
2026-03-24T12:00:00Z,66.00,35.00
2026-03-24T12:02:00Z,66.87,35.00
2026-03-24T12:03:00Z,67.00,34.11
2026-03-24T12:04:00Z,67.00,34.00
2026-03-24T12:05:00Z,67.00,34.00
2026-03-24T12:06:00Z,67.00,34.00
2026-03-24T12:08:00Z,67.00,34.00
2026-03-24T12:09:00Z,67.00,34.00
2026-03-24T12:11:00Z,67.00,34.00
2026-03-24T12:12:00Z,67.00,34.00
2026-03-24T12:13:00Z,67.00,34.00
2026-03-24T12:15:00Z,67.00,34.00
2026-03-24T12:16:00Z,67.00,34.00
2026-03-24T12:17:00Z,67.00,34.00
2026-03-24T12:20:00Z,66.49,34.00
2026-03-24T12:22:00Z,67.00,34.00
2026-03-24T12:23:00Z,66.98,34.00
2026-03-24T12:24:00Z,67.00,34.00
2026-03-24T12:25:00Z,67.00,34.00
2026-03-24T12:29:00Z,67.00,34.00
2026-03-24T12:33:00Z,67.00,34.00
2026-03-24T12:36:00Z,67.00,34.00
2026-03-24T12:37:00Z,66.08,34.00
2026-03-24T12:38:00Z,67.00,34.00
2026-03-24T12:39:00Z,67.00,34.00
2026-03-24T12:40:00Z,67.00,34.00
2026-03-24T12:42:00Z,67.00,34.00
2026-03-24T12:43:00Z,67.00,34.00
2026-03-24T12:44:00Z,67.00,34.00
2026-03-24T12:45:00Z,67.00,34.00
2026-03-24T12:46:00Z,67.00,34.00
2026-03-24T12:48:00Z,66.81,34.00
2026-03-24T12:50:00Z,67.00,34.00
2026-03-24T12:51:00Z,67.00,34.00
2026-03-24T12:53:00Z,66.58,34.00
2026-03-24T12:54:00Z,67.00,34.00
2026-03-24T12:56:00Z,66.13,34.00
2026-03-24T12:58:00Z,67.00,34.00
2026-03-24T12:59:00Z,67.00,34.00
2026-03-24T13:00:00Z,67.00,34.00
2026-03-24T13:01:00Z,67.00,34.00
2026-03-24T13:02:00Z,67.00,34.00
2026-03-24T13:03:00Z,67.00,34.00
2026-03-24T13:04:00Z,66.89,34.00
2026-03-24T13:05:00Z,67.00,34.00
2026-03-24T13:06:00Z,67.00,34.00
2026-03-24T13:07:00Z,67.00,34.00
2026-03-24T13:08:00Z,67.00,34.00
2026-03-24T13:09:00Z,67.00,34.00
2026-03-24T13:11:00Z,67.00,34.00
2026-03-24T13:12:00Z,67.00,34.00
2026-03-24T13:13:00Z,67.00,34.00
2026-03-24T13:15:00Z,67.00,34.00
2026-03-24T13:16:00Z,67.00,34.00
2026-03-24T13:17:00Z,67.00,34.00
2026-03-24T13:18:00Z,67.00,34.00
2026-03-24T13:19:00Z,67.00,34.00
2026-03-24T13:20:00Z,66.73,34.00
2026-03-24T13:21:00Z,67.00,34.00
2026-03-24T13:22:00Z,67.00,34.00
2026-03-24T13:23:00Z,67.00,34.00
2026-03-24T13:24:00Z,66.00,34.00
2026-03-24T13:25:00Z,67.00,34.00
2026-03-24T13:26:00Z,67.00,34.00
2026-03-24T13:28:00Z,66.91,34.00
2026-03-24T13:31:00Z,67.00,35.00
2026-03-24T13:32:00Z,67.00,35.00
2026-03-24T13:33:00Z,67.00,34.00
2026-03-24T13:34:00Z,67.00,34.00
2026-03-24T13:35:00Z,67.00,34.00
2026-03-24T13:37:00Z,67.00,34.00
2026-03-24T13:38:00Z,67.00,34.00
2026-03-24T13:39:00Z,67.00,35.00
2026-03-24T13:40:00Z,67.00,35.00
2026-03-24T13:41:00Z,67.00,35.00
2026-03-24T13:42:00Z,67.00,35.00
2026-03-24T13:43:00Z,66.26,35.00
2026-03-24T13:44:00Z,67.00,35.00
2026-03-24T13:45:00Z,67.00,35.00
2026-03-24T13:48:00Z,67.00,34.00
2026-03-24T13:49:00Z,66.00,34.00
2026-03-24T13:50:00Z,66.85,34.00
2026-03-24T13:51:00Z,67.00,34.00
2026-03-24T13:52:00Z,67.00,34.00
2026-03-24T13:53:00Z,67.00,34.00
2026-03-24T13:54:00Z,67.00,34.00
2026-03-24T13:55:00Z,67.00,34.00
2026-03-24T13:56:00Z,67.00,34.00
2026-03-24T13:57:00Z,67.00,34.00
2026-03-24T13:58:00Z,67.00,34.00
2026-03-24T13:59:00Z,67.00,34.00
2026-03-24T14:00:00Z,66.87,33.00
2026-03-24T14:01:00Z,66.87,34.00
2026-03-24T14:02:00Z,67.00,34.00
2026-03-24T14:03:00Z,67.00,34.00
2026-03-24T14:04:00Z,67.00,34.00
2026-03-24T14:05:00Z,67.00,34.00
2026-03-24T14:06:00Z,67.00,34.00
2026-03-24T14:07:00Z,67.00,34.00
2026-03-24T14:08:00Z,67.00,34.00
2026-03-24T14:09:00Z,66.00,34.00
2026-03-24T14:10:00Z,67.00,34.00
2026-03-24T14:11:00Z,67.00,34.00
2026-03-24T14:12:00Z,66.55,34.00
2026-03-24T14:13:00Z,66.00,34.00
2026-03-24T14:14:00Z,67.00,33.33
2026-03-24T14:15:00Z,67.00,34.00
2026-03-24T14:16:00Z,67.00,34.00
2026-03-24T14:17:00Z,67.00,34.00
2026-03-24T14:18:00Z,67.00,34.00
2026-03-24T14:19:00Z,67.00,34.00
2026-03-24T14:20:00Z,67.00,34.00
2026-03-24T14:21:00Z,67.00,34.00
2026-03-24T14:22:00Z,67.00,34.00
2026-03-24T14:23:00Z,67.00,34.00
2026-03-24T14:24:00Z,67.00,34.00
2026-03-24T14:25:00Z,67.00,34.00
2026-03-24T14:26:00Z,67.00,34.00
2026-03-24T14:27:00Z,66.00,35.00
2026-03-24T14:28:00Z,66.78,35.00
2026-03-24T14:29:00Z,66.90,35.00
2026-03-24T14:30:00Z,67.00,35.00
2026-03-24T14:31:00Z,67.00,34.99
2026-03-24T14:32:00Z,67.00,35.00
2026-03-24T14:33:00Z,67.00,34.02
2026-03-24T14:34:00Z,67.00,34.02
2026-03-24T14:35:00Z,66.86,35.00
2026-03-24T14:36:00Z,67.00,35.00
2026-03-24T14:37:00Z,66.00,35.00
2026-03-24T14:38:00Z,67.00,35.00
2026-03-24T14:39:00Z,67.00,34.30
2026-03-24T14:40:00Z,67.00,34.00
2026-03-24T14:41:00Z,67.00,35.00
2026-03-24T14:42:00Z,66.48,34.25
2026-03-24T14:43:00Z,67.00,35.00
2026-03-24T14:44:00Z,67.00,35.00
2026-03-24T14:45:00Z,67.00,35.00
2026-03-24T14:46:00Z,67.00,34.25
2026-03-24T14:47:00Z,67.00,34.01
2026-03-24T14:48:00Z,67.00,34.01
2026-03-24T14:49:00Z,66.82,34.01
2026-03-24T14:50:00Z,67.00,34.01
2026-03-24T14:51:00Z,67.00,34.01
2026-03-24T14:52:00Z,67.00,35.00
2026-03-24T14:53:00Z,66.99,35.00
2026-03-24T14:54:00Z,67.00,35.00
2026-03-24T14:55:00Z,66.94,35.00
2026-03-24T14:56:00Z,66.00,35.00
2026-03-24T14:57:00Z,67.00,34.00
2026-03-24T14:58:00Z,66.85,35.00
2026-03-24T14:59:00Z,66.85,34.00
2026-03-24T15:00:00Z,67.00,34.00
2026-03-24T15:01:00Z,67.00,34.00
2026-03-24T15:02:00Z,66.25,34.00
2026-03-24T15:03:00Z,67.00,35.00
2026-03-24T15:04:00Z,66.01,35.00
2026-03-24T15:05:00Z,66.00,35.00
2026-03-24T15:06:00Z,66.00,35.00
2026-03-24T15:07:00Z,66.00,35.00
2026-03-24T15:08:00Z,66.00,35.00
2026-03-24T15:09:00Z,66.00,35.00
2026-03-24T15:10:00Z,66.00,35.00
2026-03-24T15:11:00Z,66.00,35.00
2026-03-24T15:12:00Z,65.68,35.00
2026-03-24T15:13:00Z,66.00,35.00
2026-03-24T15:14:00Z,66.00,35.00
2026-03-24T15:15:00Z,66.00,35.00
2026-03-24T15:16:00Z,66.00,35.00
2026-03-24T15:17:00Z,66.00,35.00
2026-03-24T15:18:00Z,66.00,35.00
2026-03-24T15:19:00Z,66.00,35.00
2026-03-24T15:20:00Z,66.00,35.00
2026-03-24T15:21:00Z,66.00,35.00
2026-03-24T15:22:00Z,65.91,34.17
2026-03-24T15:23:00Z,65.98,35.00
2026-03-24T15:24:00Z,66.00,35.05
2026-03-24T15:25:00Z,66.00,36.00
2026-03-24T15:26:00Z,66.00,36.00
2026-03-24T15:27:00Z,65.79,36.00
2026-03-24T15:28:00Z,66.00,35.00
2026-03-24T15:29:00Z,66.00,36.00
2026-03-24T15:30:00Z,66.00,36.00
2026-03-24T15:31:00Z,65.99,36.00
2026-03-24T15:32:00Z,65.03,35.95
2026-03-24T15:33:00Z,66.00,36.00
2026-03-24T15:34:00Z,65.85,36.00
2026-03-24T15:35:00Z,66.00,36.00
2026-03-24T15:36:00Z,65.08,36.00
2026-03-24T15:37:00Z,65.00,35.01
2026-03-24T15:38:00Z,64.95,36.00
2026-03-24T15:39:00Z,65.00,36.00
2026-03-24T15:40:00Z,65.00,36.00
2026-03-24T15:41:00Z,65.00,35.99
2026-03-24T15:42:00Z,65.00,36.00
2026-03-24T15:43:00Z,65.00,35.96
2026-03-24T15:44:00Z,65.00,35.00
2026-03-24T15:45:00Z,65.00,36.00
2026-03-24T15:46:00Z,65.00,36.00
2026-03-24T15:47:00Z,65.00,36.00
2026-03-24T15:48:00Z,65.00,36.00
2026-03-24T15:49:00Z,65.00,36.00
2026-03-24T15:50:00Z,65.00,36.00
2026-03-24T15:51:00Z,64.99,36.00
2026-03-24T15:52:00Z,64.97,36.00
2026-03-24T15:53:00Z,65.00,36.00
2026-03-24T15:54:00Z,65.00,36.00
2026-03-24T15:55:00Z,65.00,36.00
2026-03-24T15:56:00Z,65.00,36.00
2026-03-24T15:57:00Z,65.00,36.00
2026-03-24T15:58:00Z,65.00,36.00
2026-03-24T15:59:00Z,64.20,36.00
2026-03-24T16:00:00Z,65.00,36.00
2026-03-24T16:01:00Z,65.00,36.00
2026-03-24T16:02:00Z,65.09,36.00
2026-03-24T16:03:00Z,65.93,36.00
2026-03-24T16:04:00Z,66.00,36.00
2026-03-24T16:05:00Z,66.00,35.73
2026-03-24T16:06:00Z,66.00,35.38
2026-03-24T16:07:00Z,64.85,36.00
2026-03-24T16:08:00Z,65.87,36.00
2026-03-24T16:09:00Z,66.00,35.99
2026-03-24T16:10:00Z,66.09,35.09
2026-03-24T16:11:00Z,67.32,33.35
2026-03-24T16:12:00Z,67.27,34.02
2026-03-24T16:13:00Z,66.25,35.68
2026-03-24T16:14:00Z,63.58,36.88
2026-03-24T16:15:00Z,63.27,37.95
2026-03-24T16:16:00Z,66.09,34.60
2026-03-24T16:17:00Z,65.34,34.09
2026-03-24T16:18:00Z,64.55,36.04
2026-03-24T16:19:00Z,65.05,36.00
2026-03-24T16:20:00Z,67.56,33.78
2026-03-24T16:21:00Z,73.04,29.91
2026-03-24T16:22:00Z,75.10,27.12
2026-03-24T16:23:00Z,70.95,29.22
2026-03-24T16:24:00Z,70.12,29.06
2026-03-24T16:25:00Z,72.91,27.49
2026-03-24T16:26:00Z,68.75,32.47
2026-03-24T16:27:00Z,73.54,29.10
2026-03-24T16:28:00Z,69.58,31.52
2026-03-24T16:29:00Z,65.37,38.35
2026-03-24T16:30:00Z,61.25,39.36
2026-03-24T16:31:00Z,59.16,43.76
2026-03-24T16:32:00Z,61.29,37.74
2026-03-24T16:33:00Z,62.77,38.22
2026-03-24T16:34:00Z,48.10,51.12
2026-03-24T16:35:00Z,45.70,54.28
2026-03-24T16:36:00Z,46.90,55.89
2026-03-24T16:37:00Z,44.15,57.73
2026-03-24T16:38:00Z,40.47,60.79
2026-03-24T16:39:00Z,42.17,58.56
2026-03-24T16:40:00Z,45.34,55.39
2026-03-24T16:41:00Z,43.02,57.94
2026-03-24T16:42:00Z,41.60,59.08
2026-03-24T16:43:00Z,40.87,58.35
2026-03-24T16:44:00Z,47.94,53.50
2026-03-24T16:45:00Z,56.31,50.22
2026-03-24T16:46:00Z,47.87,52.25
2026-03-24T16:47:00Z,41.36,59.69
2026-03-24T16:48:00Z,42.61,56.74
2026-03-24T16:49:00Z,45.40,55.84
2026-03-24T16:50:00Z,44.65,55.87
2026-03-24T16:51:00Z,44.51,56.74
2026-03-24T16:52:00Z,44.12,60.61
2026-03-24T16:53:00Z,39.06,59.42
2026-03-24T16:54:00Z,39.21,59.32
2026-03-24T16:55:00Z,39.53,60.89
2026-03-24T16:56:00Z,39.96,60.66
2026-03-24T16:57:00Z,41.00,59.29
2026-03-24T16:58:00Z,41.86,58.74
2026-03-24T16:59:00Z,41.93,58.71
2026-03-24T17:00:00Z,43.18,56.78
2026-03-24T17:01:00Z,44.58,55.45
2026-03-24T17:02:00Z,46.94,53.96
2026-03-24T17:03:00Z,44.46,58.17
2026-03-24T17:04:00Z,39.72,59.87
2026-03-24T17:05:00Z,45.69,56.84
2026-03-24T17:06:00Z,41.71,59.32
2026-03-24T17:07:00Z,43.32,58.36
2026-03-24T17:08:00Z,43.30,56.37
2026-03-24T17:09:00Z,45.03,55.95
2026-03-24T17:10:00Z,45.00,55.81
2026-03-24T17:11:00Z,44.69,56.09
2026-03-24T17:12:00Z,44.90,54.78
2026-03-24T17:13:00Z,44.83,58.22
2026-03-24T17:14:00Z,48.12,54.90
2026-03-24T17:15:00Z,51.23,47.64
2026-03-24T17:16:00Z,47.97,53.47
2026-03-24T17:17:00Z,50.13,51.86
2026-03-24T17:18:00Z,49.86,49.80
2026-03-24T17:19:00Z,46.33,56.68
2026-03-24T17:20:00Z,49.35,53.84
2026-03-24T17:21:00Z,49.96,50.85
2026-03-24T17:22:00Z,49.43,50.60
2026-03-24T17:23:00Z,48.66,51.81
2026-03-24T17:24:00Z,47.98,53.82
2026-03-24T17:25:00Z,46.99,53.08
2026-03-24T17:26:00Z,44.57,55.60
2026-03-24T17:27:00Z,47.40,52.21
2026-03-24T17:28:00Z,49.03,50.98
2026-03-24T17:29:00Z,48.05,51.51
2026-03-24T17:30:00Z,46.61,55.54
2026-03-24T17:31:00Z,43.17,56.18
2026-03-24T17:32:00Z,44.99,56.13
2026-03-24T17:33:00Z,49.81,50.32
2026-03-24T17:34:00Z,47.55,52.83
2026-03-24T17:35:00Z,47.43,52.97
2026-03-24T17:36:00Z,45.26,55.35
2026-03-24T17:37:00Z,47.28,54.13
2026-03-24T17:38:00Z,43.44,56.42
2026-03-24T17:39:00Z,46.58,55.11
2026-03-24T17:40:00Z,44.15,57.44
2026-03-24T17:41:00Z,43.51,57.58
2026-03-24T17:42:00Z,46.09,55.20
2026-03-24T17:43:00Z,46.02,54.10
2026-03-24T17:44:00Z,45.39,55.11
2026-03-24T17:45:00Z,45.66,55.66
2026-03-24T17:46:00Z,41.73,58.51
2026-03-24T17:47:00Z,40.52,58.92
2026-03-24T17:48:00Z,53.40,47.36
2026-03-24T17:49:00Z,59.06,39.42
2026-03-24T17:50:00Z,58.59,41.93
2026-03-24T17:51:00Z,58.76,44.17
2026-03-24T17:52:00Z,54.88,45.42
2026-03-24T17:53:00Z,62.02,37.92
2026-03-24T17:54:00Z,65.61,33.96
2026-03-24T17:55:00Z,66.01,33.73
2026-03-24T17:56:00Z,66.42,33.97
2026-03-24T17:57:00Z,66.26,33.90
2026-03-24T17:58:00Z,66.74,33.99
2026-03-24T17:59:00Z,66.72,33.98
2026-03-24T18:00:00Z,65.57,35.53
2026-03-24T18:01:00Z,64.03,36.50
2026-03-24T18:02:00Z,61.80,39.52
2026-03-24T18:03:00Z,62.23,38.48
2026-03-24T18:04:00Z,63.07,36.95
2026-03-24T18:05:00Z,62.59,36.27
2026-03-24T18:06:00Z,60.77,39.80
2026-03-24T18:07:00Z,52.32,46.79
2026-03-24T18:08:00Z,53.48,46.23
2026-03-24T18:09:00Z,58.68,40.60
2026-03-24T18:10:00Z,61.19,41.28
2026-03-24T18:11:00Z,61.81,37.92
2026-03-24T18:12:00Z,57.22,43.62
2026-03-24T18:13:00Z,60.41,39.60
2026-03-24T18:14:00Z,57.78,43.47
2026-03-24T18:15:00Z,56.80,43.42
2026-03-24T18:16:00Z,56.17,45.50
2026-03-24T18:17:00Z,42.97,54.50
2026-03-24T18:18:00Z,30.57,69.61
2026-03-24T18:19:00Z,30.86,69.91
2026-03-24T18:20:00Z,14.41,86.75
2026-03-24T18:21:00Z,10.87,88.95
2026-03-24T18:22:00Z,10.81,89.68
2026-03-24T18:23:00Z,10.29,89.22
2026-03-24T18:24:00Z,10.51,89.85
2026-03-24T18:25:00Z,10.80,87.93
2026-03-24T18:26:00Z,10.70,89.23
2026-03-24T18:27:00Z,11.03,91.43
2026-03-24T18:28:00Z,6.04,94.24
2026-03-24T18:29:00Z,5.34,94.03
2026-03-24T18:30:00Z,6.19,93.70
2026-03-24T18:31:00Z,5.10,94.78
2026-03-24T18:32:00Z,5.65,94.55
2026-03-24T18:33:00Z,4.65,94.97
2026-03-24T18:34:00Z,4.73,96.26
2026-03-24T18:35:00Z,2.82,97.23
