# event_ticker=KXATPMATCH-26MAR08NAKZVE
# final_score=7-6(2) 5-7 6-4
# score_resolution=7-6 5-7 6-4
# match_winner=Alexander Zverev
# fav_player=Alexander Zverev
# dog_player=Brandon Nakashima
# kalshi_date=2026-03-08
timestamp,Alexander Zverev,Brandon Nakashima
2026-03-08T09:36:00Z,76.00,23.00
2026-03-08T09:40:00Z,76.00,25.00
2026-03-08T09:42:00Z,76.00,25.00
2026-03-08T09:56:00Z,76.00,25.00
2026-03-08T10:00:00Z,76.00,25.00
2026-03-08T10:02:00Z,76.00,25.00
2026-03-08T10:03:00Z,76.00,25.00
2026-03-08T10:12:00Z,76.00,25.00
2026-03-08T10:14:00Z,76.00,25.00
2026-03-08T10:15:00Z,75.00,25.00
2026-03-08T10:18:00Z,75.00,25.00
2026-03-08T10:22:00Z,75.00,25.00
2026-03-08T10:23:00Z,75.00,25.00
2026-03-08T10:25:00Z,75.00,25.00
2026-03-08T10:47:00Z,75.00,25.00
2026-03-08T10:50:00Z,76.00,25.00
2026-03-08T10:53:00Z,76.00,25.00
2026-03-08T10:54:00Z,76.00,25.00
2026-03-08T10:56:00Z,76.00,25.00
2026-03-08T10:57:00Z,76.00,25.00
2026-03-08T11:01:00Z,76.00,25.00
2026-03-08T11:02:00Z,76.00,25.00
2026-03-08T11:11:00Z,76.00,25.00
2026-03-08T11:33:00Z,76.00,25.00
2026-03-08T11:39:00Z,76.00,25.00
2026-03-08T11:41:00Z,76.00,25.00
2026-03-08T11:42:00Z,76.00,25.00
2026-03-08T11:46:00Z,76.00,25.00
2026-03-08T11:56:00Z,76.00,25.00
2026-03-08T12:02:00Z,75.00,25.00
2026-03-08T12:06:00Z,76.00,25.00
2026-03-08T12:11:00Z,76.00,25.00
2026-03-08T12:16:00Z,76.00,25.00
2026-03-08T12:17:00Z,76.00,25.00
2026-03-08T12:21:00Z,76.00,25.00
2026-03-08T12:24:00Z,76.00,25.00
2026-03-08T12:26:00Z,76.00,25.00
2026-03-08T12:28:00Z,76.00,25.00
2026-03-08T12:29:00Z,76.00,25.00
2026-03-08T12:30:00Z,76.00,25.00
2026-03-08T12:33:00Z,76.00,25.00
2026-03-08T12:37:00Z,76.00,25.00
2026-03-08T12:41:00Z,76.00,25.00
2026-03-08T12:42:00Z,76.00,25.00
2026-03-08T12:47:00Z,76.00,25.00
2026-03-08T12:58:00Z,76.00,25.00
2026-03-08T13:03:00Z,76.00,25.00
2026-03-08T13:05:00Z,76.00,25.00
2026-03-08T13:06:00Z,76.00,25.00
2026-03-08T13:09:00Z,75.00,25.00
2026-03-08T13:10:00Z,76.00,25.00
2026-03-08T13:13:00Z,76.00,25.00
2026-03-08T13:17:00Z,76.00,25.00
2026-03-08T13:19:00Z,76.00,25.00
2026-03-08T13:23:00Z,77.00,25.00
2026-03-08T13:31:00Z,77.00,25.00
2026-03-08T13:34:00Z,77.00,25.00
2026-03-08T13:35:00Z,77.00,25.00
2026-03-08T13:36:00Z,77.00,25.00
2026-03-08T13:37:00Z,77.00,25.00
2026-03-08T13:38:00Z,77.00,25.00
2026-03-08T13:39:00Z,77.00,24.00
2026-03-08T13:42:00Z,77.00,24.00
2026-03-08T13:43:00Z,76.00,24.00
2026-03-08T13:45:00Z,77.00,24.00
2026-03-08T13:49:00Z,77.00,24.00
2026-03-08T13:50:00Z,77.00,24.00
2026-03-08T13:53:00Z,77.00,24.00
2026-03-08T13:54:00Z,77.00,24.00
2026-03-08T13:56:00Z,77.00,24.00
2026-03-08T13:59:00Z,77.00,24.00
2026-03-08T14:00:00Z,77.00,24.00
2026-03-08T14:01:00Z,77.00,24.00
2026-03-08T14:06:00Z,77.00,24.00
2026-03-08T14:07:00Z,77.00,24.00
2026-03-08T14:09:00Z,77.00,24.00
2026-03-08T14:11:00Z,76.00,24.00
2026-03-08T14:12:00Z,76.00,24.00
2026-03-08T14:13:00Z,76.00,24.00
2026-03-08T14:15:00Z,76.00,24.00
2026-03-08T14:16:00Z,76.00,24.00
2026-03-08T14:20:00Z,76.64,25.00
2026-03-08T14:31:00Z,77.00,25.00
2026-03-08T14:32:00Z,77.00,25.00
2026-03-08T14:33:00Z,77.00,25.00
2026-03-08T14:34:00Z,76.86,25.00
2026-03-08T14:36:00Z,77.00,25.00
2026-03-08T14:38:00Z,77.00,25.00
2026-03-08T14:40:00Z,77.00,25.00
2026-03-08T14:41:00Z,77.00,25.00
2026-03-08T14:42:00Z,77.00,25.00
2026-03-08T14:46:00Z,77.00,25.00
2026-03-08T14:48:00Z,77.00,25.00
2026-03-08T14:49:00Z,77.00,25.00
2026-03-08T14:51:00Z,77.00,25.00
2026-03-08T14:52:00Z,77.00,25.00
2026-03-08T14:53:00Z,77.00,25.00
2026-03-08T14:54:00Z,77.00,25.00
2026-03-08T14:55:00Z,77.00,25.00
2026-03-08T14:56:00Z,77.00,25.00
2026-03-08T14:57:00Z,77.19,24.00
2026-03-08T15:00:00Z,77.00,24.00
2026-03-08T15:01:00Z,77.00,24.00
2026-03-08T15:03:00Z,77.00,24.00
2026-03-08T15:04:00Z,77.00,24.00
2026-03-08T15:06:00Z,77.00,24.00
2026-03-08T15:08:00Z,77.00,24.00
2026-03-08T15:10:00Z,77.00,24.00
2026-03-08T15:11:00Z,77.00,24.00
2026-03-08T15:13:00Z,77.00,24.00
2026-03-08T15:15:00Z,77.00,24.00
2026-03-08T15:18:00Z,77.00,24.00
2026-03-08T15:19:00Z,77.00,24.00
2026-03-08T15:20:00Z,77.00,24.00
2026-03-08T15:21:00Z,77.00,24.00
2026-03-08T15:22:00Z,77.00,24.00
2026-03-08T15:24:00Z,77.00,24.00
2026-03-08T15:25:00Z,77.63,24.00
2026-03-08T15:26:00Z,77.63,24.00
2026-03-08T15:27:00Z,77.00,24.00
2026-03-08T15:28:00Z,77.00,24.00
2026-03-08T15:30:00Z,77.00,24.00
2026-03-08T15:31:00Z,77.00,24.00
2026-03-08T15:34:00Z,77.00,24.00
2026-03-08T15:36:00Z,77.00,24.00
2026-03-08T15:37:00Z,77.00,24.00
2026-03-08T15:38:00Z,77.00,24.00
2026-03-08T15:40:00Z,77.00,24.00
2026-03-08T15:42:00Z,77.00,24.00
2026-03-08T15:43:00Z,77.00,24.00
2026-03-08T15:44:00Z,77.00,24.00
2026-03-08T15:45:00Z,77.00,24.00
2026-03-08T15:47:00Z,77.00,24.00
2026-03-08T15:48:00Z,76.05,24.00
2026-03-08T15:49:00Z,77.00,24.00
2026-03-08T15:53:00Z,77.00,24.00
2026-03-08T15:54:00Z,77.00,24.00
2026-03-08T15:55:00Z,77.00,24.00
2026-03-08T15:56:00Z,77.00,24.00
2026-03-08T15:59:00Z,77.00,24.00
2026-03-08T16:00:00Z,77.00,24.00
2026-03-08T16:02:00Z,77.00,24.00
2026-03-08T16:03:00Z,77.00,24.00
2026-03-08T16:04:00Z,77.00,24.00
2026-03-08T16:05:00Z,78.00,24.00
2026-03-08T16:06:00Z,78.00,24.00
2026-03-08T16:09:00Z,78.00,24.00
2026-03-08T16:10:00Z,78.00,24.00
2026-03-08T16:12:00Z,78.00,24.00
2026-03-08T16:13:00Z,78.00,23.00
2026-03-08T16:15:00Z,78.00,23.00
2026-03-08T16:16:00Z,77.00,23.00
2026-03-08T16:19:00Z,77.00,24.00
2026-03-08T16:21:00Z,77.00,24.00
2026-03-08T16:22:00Z,76.36,24.00
2026-03-08T16:23:00Z,76.36,24.00
2026-03-08T16:25:00Z,76.36,24.00
2026-03-08T16:26:00Z,77.00,24.00
2026-03-08T16:27:00Z,77.99,23.00
2026-03-08T16:28:00Z,78.00,23.00
2026-03-08T16:29:00Z,78.00,23.00
2026-03-08T16:30:00Z,78.00,23.00
2026-03-08T16:31:00Z,78.00,23.00
2026-03-08T16:33:00Z,78.00,24.00
2026-03-08T16:36:00Z,77.11,24.00
2026-03-08T16:37:00Z,77.11,24.00
2026-03-08T16:38:00Z,78.00,24.00
2026-03-08T16:39:00Z,78.00,24.00
2026-03-08T16:40:00Z,78.00,24.00
2026-03-08T16:41:00Z,78.00,24.00
2026-03-08T16:42:00Z,78.00,24.00
2026-03-08T16:43:00Z,78.00,24.00
2026-03-08T16:44:00Z,78.00,24.00
2026-03-08T16:45:00Z,78.00,24.00
2026-03-08T16:46:00Z,78.00,24.00
2026-03-08T16:47:00Z,77.99,24.00
2026-03-08T16:48:00Z,77.00,24.00
2026-03-08T16:49:00Z,78.00,24.00
2026-03-08T16:50:00Z,78.00,24.00
2026-03-08T16:51:00Z,78.00,23.00
2026-03-08T16:52:00Z,78.00,23.00
2026-03-08T16:53:00Z,78.00,23.00
2026-03-08T16:54:00Z,78.00,24.00
2026-03-08T16:55:00Z,78.00,24.00
2026-03-08T16:56:00Z,78.00,24.00
2026-03-08T16:57:00Z,78.00,24.00
2026-03-08T16:58:00Z,78.00,24.00
2026-03-08T17:00:00Z,77.00,24.00
2026-03-08T17:01:00Z,78.00,24.00
2026-03-08T17:02:00Z,78.00,24.00
2026-03-08T17:06:00Z,78.00,24.00
2026-03-08T17:08:00Z,78.00,24.00
2026-03-08T17:09:00Z,78.00,24.00
2026-03-08T17:10:00Z,78.00,24.00
2026-03-08T17:11:00Z,78.00,23.18
2026-03-08T17:12:00Z,78.00,23.18
2026-03-08T17:13:00Z,78.00,23.18
2026-03-08T17:14:00Z,78.00,23.18
2026-03-08T17:15:00Z,78.00,23.00
2026-03-08T17:17:00Z,78.00,23.00
2026-03-08T17:18:00Z,78.00,23.00
2026-03-08T17:19:00Z,78.00,23.00
2026-03-08T17:20:00Z,78.00,23.00
2026-03-08T17:21:00Z,78.00,23.00
2026-03-08T17:22:00Z,78.00,23.00
2026-03-08T17:23:00Z,78.00,23.00
2026-03-08T17:24:00Z,78.00,24.00
2026-03-08T17:25:00Z,78.00,24.00
2026-03-08T17:26:00Z,78.00,24.00
2026-03-08T17:27:00Z,78.00,24.00
2026-03-08T17:28:00Z,78.00,24.00
2026-03-08T17:29:00Z,78.00,24.00
2026-03-08T17:31:00Z,78.00,24.00
2026-03-08T17:32:00Z,78.00,24.00
2026-03-08T17:33:00Z,78.00,24.00
2026-03-08T17:34:00Z,78.00,24.00
2026-03-08T17:36:00Z,78.00,24.00
2026-03-08T17:37:00Z,78.00,24.00
2026-03-08T17:38:00Z,78.00,23.00
2026-03-08T17:39:00Z,77.00,23.00
2026-03-08T17:40:00Z,78.00,23.00
2026-03-08T17:41:00Z,78.00,23.00
2026-03-08T17:42:00Z,77.90,23.00
2026-03-08T17:43:00Z,77.99,23.00
2026-03-08T17:44:00Z,78.00,23.00
2026-03-08T17:45:00Z,78.00,23.00
2026-03-08T17:46:00Z,78.00,23.00
2026-03-08T17:47:00Z,78.00,23.00
2026-03-08T17:48:00Z,78.00,23.00
2026-03-08T17:49:00Z,77.92,23.00
2026-03-08T17:50:00Z,78.00,23.00
2026-03-08T17:51:00Z,78.00,23.00
2026-03-08T17:52:00Z,78.00,23.00
2026-03-08T17:53:00Z,78.00,23.00
2026-03-08T17:54:00Z,78.00,23.00
2026-03-08T17:55:00Z,78.00,23.00
2026-03-08T17:56:00Z,77.00,23.00
2026-03-08T17:57:00Z,78.00,23.00
2026-03-08T17:58:00Z,78.00,23.00
2026-03-08T17:59:00Z,78.00,23.00
2026-03-08T18:00:00Z,78.00,22.00
2026-03-08T18:01:00Z,78.00,22.78
2026-03-08T18:02:00Z,78.00,22.00
2026-03-08T18:03:00Z,78.00,22.00
2026-03-08T18:04:00Z,78.00,23.44
2026-03-08T18:05:00Z,77.43,25.00
2026-03-08T18:06:00Z,78.00,24.00
2026-03-08T18:07:00Z,78.00,24.00
2026-03-08T18:08:00Z,78.00,24.00
2026-03-08T18:09:00Z,78.22,24.00
2026-03-08T18:10:00Z,78.45,23.49
2026-03-08T18:11:00Z,78.00,24.00
2026-03-08T18:12:00Z,78.00,24.00
2026-03-08T18:13:00Z,76.72,24.19
2026-03-08T18:14:00Z,75.99,25.00
2026-03-08T18:15:00Z,75.34,25.05
2026-03-08T18:16:00Z,76.43,24.89
2026-03-08T18:17:00Z,76.00,24.07
2026-03-08T18:18:00Z,75.27,25.40
2026-03-08T18:19:00Z,74.00,27.53
2026-03-08T18:20:00Z,73.19,28.99
2026-03-08T18:21:00Z,72.87,29.00
2026-03-08T18:22:00Z,71.86,30.82
2026-03-08T18:23:00Z,70.49,30.10
2026-03-08T18:24:00Z,68.39,33.69
2026-03-08T18:25:00Z,63.62,39.55
2026-03-08T18:26:00Z,66.44,32.97
2026-03-08T18:27:00Z,72.95,29.57
2026-03-08T18:28:00Z,74.86,26.91
2026-03-08T18:29:00Z,74.48,26.07
2026-03-08T18:30:00Z,73.49,27.62
2026-03-08T18:31:00Z,71.28,30.59
2026-03-08T18:32:00Z,71.00,30.98
2026-03-08T18:33:00Z,70.10,31.02
2026-03-08T18:34:00Z,68.63,30.70
2026-03-08T18:35:00Z,69.39,32.37
2026-03-08T18:36:00Z,71.38,31.23
2026-03-08T18:37:00Z,66.68,32.56
2026-03-08T18:38:00Z,66.13,34.39
2026-03-08T18:39:00Z,67.13,34.00
2026-03-08T18:40:00Z,66.60,34.00
2026-03-08T18:41:00Z,65.70,34.09
2026-03-08T18:42:00Z,63.80,36.95
2026-03-08T18:43:00Z,62.87,39.40
2026-03-08T18:44:00Z,68.25,33.51
2026-03-08T18:45:00Z,69.01,30.58
2026-03-08T18:46:00Z,69.06,34.02
2026-03-08T18:47:00Z,66.31,35.49
2026-03-08T18:48:00Z,66.58,36.00
2026-03-08T18:49:00Z,65.18,34.74
2026-03-08T18:50:00Z,66.64,33.37
2026-03-08T18:51:00Z,68.01,32.53
2026-03-08T18:52:00Z,71.50,30.23
2026-03-08T18:53:00Z,67.35,35.55
2026-03-08T18:54:00Z,65.54,36.69
2026-03-08T18:55:00Z,63.82,36.80
2026-03-08T18:56:00Z,58.76,43.92
2026-03-08T18:57:00Z,62.51,36.85
2026-03-08T18:58:00Z,65.37,35.93
2026-03-08T18:59:00Z,66.88,35.01
2026-03-08T19:00:00Z,72.80,31.38
2026-03-08T19:01:00Z,77.53,22.88
2026-03-08T19:02:00Z,80.94,19.38
2026-03-08T19:03:00Z,76.21,23.40
2026-03-08T19:04:00Z,82.33,16.69
2026-03-08T19:05:00Z,84.78,15.41
2026-03-08T19:06:00Z,87.33,11.75
2026-03-08T19:07:00Z,88.93,12.63
2026-03-08T19:08:00Z,87.32,12.43
2026-03-08T19:09:00Z,88.68,11.80
2026-03-08T19:10:00Z,89.90,11.46
2026-03-08T19:11:00Z,90.47,9.58
2026-03-08T19:12:00Z,89.88,9.54
2026-03-08T19:13:00Z,92.75,8.95
2026-03-08T19:14:00Z,88.12,12.00
2026-03-08T19:15:00Z,88.97,11.09
2026-03-08T19:16:00Z,89.81,10.66
2026-03-08T19:17:00Z,90.00,10.58
2026-03-08T19:18:00Z,89.84,10.70
2026-03-08T19:19:00Z,90.09,10.48
2026-03-08T19:20:00Z,90.00,10.82
2026-03-08T19:21:00Z,88.99,12.02
2026-03-08T19:22:00Z,90.00,11.82
2026-03-08T19:23:00Z,88.70,12.29
2026-03-08T19:24:00Z,87.16,14.23
2026-03-08T19:25:00Z,86.56,13.14
2026-03-08T19:26:00Z,88.98,11.32
2026-03-08T19:27:00Z,88.95,12.00
2026-03-08T19:28:00Z,88.99,12.34
2026-03-08T19:29:00Z,89.67,12.21
2026-03-08T19:30:00Z,89.88,12.28
2026-03-08T19:31:00Z,90.99,11.67
2026-03-08T19:32:00Z,88.50,11.03
2026-03-08T19:33:00Z,90.86,11.58
2026-03-08T19:34:00Z,87.63,13.17
2026-03-08T19:35:00Z,89.67,13.06
2026-03-08T19:36:00Z,85.86,19.59
2026-03-08T19:37:00Z,80.70,19.01
2026-03-08T19:38:00Z,85.78,16.06
2026-03-08T19:39:00Z,88.74,11.94
2026-03-08T19:40:00Z,88.70,11.73
2026-03-08T19:41:00Z,88.54,12.34
2026-03-08T19:42:00Z,88.26,12.91
2026-03-08T19:43:00Z,86.99,14.00
2026-03-08T19:44:00Z,87.46,13.33
2026-03-08T19:45:00Z,89.26,11.20
2026-03-08T19:46:00Z,88.99,11.10
2026-03-08T19:47:00Z,91.07,9.13
2026-03-08T19:48:00Z,90.94,10.74
2026-03-08T19:49:00Z,88.53,13.03
2026-03-08T19:50:00Z,88.45,12.93
2026-03-08T19:51:00Z,87.15,14.00
2026-03-08T19:52:00Z,86.74,13.25
2026-03-08T19:53:00Z,84.85,16.91
2026-03-08T19:54:00Z,76.21,23.45
2026-03-08T19:55:00Z,78.02,29.01
2026-03-08T19:56:00Z,66.74,33.47
2026-03-08T19:57:00Z,67.88,33.04
2026-03-08T19:58:00Z,63.18,35.55
2026-03-08T19:59:00Z,60.26,39.37
2026-03-08T20:00:00Z,63.67,36.90
2026-03-08T20:01:00Z,64.36,36.17
2026-03-08T20:02:00Z,64.00,36.53
2026-03-08T20:03:00Z,65.11,34.07
2026-03-08T20:04:00Z,61.44,36.91
2026-03-08T20:05:00Z,67.56,33.23
2026-03-08T20:06:00Z,66.51,34.72
2026-03-08T20:07:00Z,66.64,33.66
2026-03-08T20:08:00Z,67.99,33.71
2026-03-08T20:09:00Z,72.22,28.72
2026-03-08T20:10:00Z,73.29,22.99
2026-03-08T20:11:00Z,76.27,27.81
2026-03-08T20:12:00Z,65.48,34.34
2026-03-08T20:13:00Z,66.91,34.92
2026-03-08T20:14:00Z,67.72,33.05
2026-03-08T20:15:00Z,70.30,30.88
2026-03-08T20:16:00Z,69.57,29.92
2026-03-08T20:17:00Z,72.90,29.06
2026-03-08T20:18:00Z,71.42,30.73
2026-03-08T20:19:00Z,66.29,35.26
2026-03-08T20:20:00Z,65.26,35.70
2026-03-08T20:21:00Z,68.38,34.67
2026-03-08T20:22:00Z,69.92,29.94
2026-03-08T20:23:00Z,69.90,30.64
2026-03-08T20:24:00Z,64.12,35.76
2026-03-08T20:25:00Z,67.43,34.64
2026-03-08T20:26:00Z,64.30,35.40
2026-03-08T20:27:00Z,66.14,34.54
2026-03-08T20:28:00Z,68.85,30.23
2026-03-08T20:29:00Z,70.91,29.80
2026-03-08T20:30:00Z,69.77,30.48
2026-03-08T20:31:00Z,70.56,30.74
2026-03-08T20:32:00Z,71.35,29.23
2026-03-08T20:33:00Z,66.33,36.13
2026-03-08T20:34:00Z,67.15,33.24
2026-03-08T20:35:00Z,70.62,32.53
2026-03-08T20:36:00Z,70.70,29.54
2026-03-08T20:37:00Z,70.46,29.81
2026-03-08T20:38:00Z,65.69,35.21
2026-03-08T20:39:00Z,67.24,36.78
2026-03-08T20:40:00Z,75.26,25.69
2026-03-08T20:41:00Z,81.58,18.91
2026-03-08T20:42:00Z,83.54,18.99
2026-03-08T20:43:00Z,96.62,6.58
2026-03-08T20:44:00Z,99.00,1.00
2026-03-08T20:45:00Z,99.00,1.00
2026-03-08T20:46:00Z,99.00,1.00
2026-03-08T20:47:00Z,99.00,1.00
2026-03-08T20:48:00Z,99.00,1.00
2026-03-08T20:49:00Z,99.00,1.00
2026-03-08T20:50:00Z,99.00,1.00
2026-03-08T20:51:00Z,99.00,1.00
2026-03-08T20:52:00Z,99.00,1.00
