# event_ticker=KXATPCHALLENGERMATCH-26APR09PEATUL
# final_score=7-6(2) 6-4
# score_resolution=6-7 4-6
# match_winner=Li Tu
# fav_player=Kody Pearson
# dog_player=Li Tu
# kalshi_date=2026-04-09
timestamp,Kody Pearson,Li Tu
2026-04-09T15:19:00Z,6.00,
2026-04-09T15:28:00Z,7.00,
2026-04-09T15:46:00Z,8.00,
2026-04-09T15:47:00Z,9.00,
2026-04-09T15:48:00Z,9.00,
2026-04-09T15:51:00Z,9.00,
2026-04-09T15:52:00Z,9.00,
2026-04-09T15:54:00Z,9.00,
2026-04-09T16:21:00Z,9.00,
2026-04-09T16:23:00Z,9.00,
2026-04-09T16:31:00Z,9.00,
2026-04-09T16:32:00Z,7.59,
2026-04-09T16:42:00Z,9.00,
2026-04-09T16:50:00Z,9.00,93.00
2026-04-09T17:05:00Z,9.00,93.00
2026-04-09T17:12:00Z,9.00,93.00
2026-04-09T17:13:00Z,9.00,93.00
2026-04-09T17:16:00Z,9.00,93.00
2026-04-09T17:17:00Z,9.00,93.00
2026-04-09T17:33:00Z,9.00,93.00
2026-04-09T17:39:00Z,9.00,93.00
2026-04-09T17:41:00Z,9.00,93.00
2026-04-09T17:43:00Z,9.00,93.00
2026-04-09T17:46:00Z,9.00,92.00
2026-04-09T17:50:00Z,9.23,92.00
2026-04-09T17:54:00Z,9.00,92.00
2026-04-09T17:55:00Z,9.57,92.00
2026-04-09T17:56:00Z,9.57,92.00
2026-04-09T18:04:00Z,10.00,92.00
2026-04-09T18:06:00Z,10.00,92.00
2026-04-09T18:12:00Z,10.00,92.00
2026-04-09T18:17:00Z,10.00,92.00
2026-04-09T18:20:00Z,10.00,92.00
2026-04-09T18:22:00Z,10.00,92.00
2026-04-09T18:23:00Z,10.00,92.00
2026-04-09T18:26:00Z,9.00,92.00
2026-04-09T18:30:00Z,9.00,92.00
2026-04-09T18:32:00Z,9.00,92.00
2026-04-09T18:42:00Z,9.00,92.00
2026-04-09T18:44:00Z,10.00,92.00
2026-04-09T18:46:00Z,10.00,92.00
2026-04-09T18:47:00Z,9.77,92.00
2026-04-09T18:48:00Z,10.00,92.00
2026-04-09T19:01:00Z,10.00,92.00
2026-04-09T19:03:00Z,9.48,92.00
2026-04-09T19:05:00Z,9.48,92.00
2026-04-09T19:16:00Z,9.00,92.00
2026-04-09T19:18:00Z,9.00,92.00
2026-04-09T19:19:00Z,9.00,92.00
2026-04-09T19:20:00Z,9.00,92.00
2026-04-09T19:23:00Z,9.86,92.00
2026-04-09T19:24:00Z,10.00,92.00
2026-04-09T19:35:00Z,10.00,92.00
2026-04-09T19:46:00Z,9.00,92.00
2026-04-09T19:47:00Z,9.00,92.00
2026-04-09T19:52:00Z,10.00,92.00
2026-04-09T19:56:00Z,10.00,92.00
2026-04-09T19:57:00Z,10.00,92.00
2026-04-09T19:58:00Z,10.00,92.00
2026-04-09T20:01:00Z,9.00,92.00
2026-04-09T20:03:00Z,10.00,92.00
2026-04-09T20:04:00Z,10.00,92.00
2026-04-09T20:06:00Z,10.00,92.00
2026-04-09T20:07:00Z,10.00,92.00
2026-04-09T20:08:00Z,11.00,92.00
2026-04-09T20:11:00Z,9.34,92.00
2026-04-09T20:12:00Z,11.00,92.00
2026-04-09T20:21:00Z,11.00,92.00
2026-04-09T20:22:00Z,11.00,92.00
2026-04-09T20:23:00Z,11.00,92.00
2026-04-09T20:28:00Z,11.00,92.00
2026-04-09T20:33:00Z,11.00,92.00
2026-04-09T20:34:00Z,11.00,92.00
2026-04-09T20:40:00Z,11.00,92.00
2026-04-09T20:44:00Z,10.00,92.00
2026-04-09T20:45:00Z,10.00,92.00
2026-04-09T20:46:00Z,10.04,92.00
2026-04-09T20:48:00Z,10.00,92.00
2026-04-09T20:49:00Z,10.00,92.00
2026-04-09T20:54:00Z,10.00,92.00
2026-04-09T20:58:00Z,10.00,92.00
2026-04-09T21:00:00Z,10.00,92.00
2026-04-09T21:02:00Z,9.57,92.00
2026-04-09T21:05:00Z,9.57,91.05
2026-04-09T21:06:00Z,10.00,91.05
2026-04-09T21:10:00Z,10.00,91.00
2026-04-09T21:11:00Z,10.00,91.15
2026-04-09T21:12:00Z,9.00,91.15
2026-04-09T21:13:00Z,10.00,91.15
2026-04-09T21:14:00Z,10.53,91.15
2026-04-09T21:15:00Z,10.53,90.10
2026-04-09T21:17:00Z,10.00,90.10
2026-04-09T21:19:00Z,10.00,90.10
2026-04-09T21:21:00Z,10.00,90.00
2026-04-09T21:26:00Z,9.75,91.00
2026-04-09T21:27:00Z,9.75,91.00
2026-04-09T21:28:00Z,10.00,91.00
2026-04-09T21:29:00Z,10.00,91.00
2026-04-09T21:30:00Z,10.00,91.00
2026-04-09T21:31:00Z,11.39,90.00
2026-04-09T21:32:00Z,11.00,90.00
2026-04-09T21:36:00Z,11.41,90.00
2026-04-09T21:39:00Z,10.00,90.00
2026-04-09T21:40:00Z,10.00,91.00
2026-04-09T21:42:00Z,17.18,91.00
2026-04-09T21:43:00Z,10.15,90.00
2026-04-09T21:44:00Z,11.74,90.00
2026-04-09T21:45:00Z,11.68,90.00
2026-04-09T21:46:00Z,11.84,90.00
2026-04-09T21:47:00Z,11.84,91.00
2026-04-09T21:48:00Z,11.00,91.00
2026-04-09T21:51:00Z,11.00,91.00
2026-04-09T21:56:00Z,12.04,91.00
2026-04-09T22:02:00Z,12.04,91.00
2026-04-09T22:04:00Z,11.90,90.00
2026-04-09T22:06:00Z,11.90,90.00
2026-04-09T22:07:00Z,11.00,90.00
2026-04-09T22:11:00Z,12.64,90.00
2026-04-09T22:12:00Z,11.00,90.00
2026-04-09T22:17:00Z,12.96,90.00
2026-04-09T22:19:00Z,13.00,90.00
2026-04-09T22:20:00Z,11.00,89.15
2026-04-09T22:21:00Z,13.00,89.15
2026-04-09T22:23:00Z,13.00,89.15
2026-04-09T22:25:00Z,13.00,90.00
2026-04-09T22:26:00Z,13.00,90.00
2026-04-09T22:28:00Z,10.99,90.00
2026-04-09T22:30:00Z,9.71,90.00
2026-04-09T22:31:00Z,11.62,89.00
2026-04-09T22:35:00Z,12.00,89.00
2026-04-09T22:37:00Z,12.00,89.00
2026-04-09T22:38:00Z,12.00,89.00
2026-04-09T22:42:00Z,12.12,89.00
2026-04-09T22:47:00Z,13.00,89.00
2026-04-09T22:51:00Z,13.00,90.00
2026-04-09T22:52:00Z,13.00,90.00
2026-04-09T22:53:00Z,13.00,89.00
2026-04-09T22:55:00Z,13.00,89.00
2026-04-09T22:56:00Z,13.00,87.15
2026-04-09T22:57:00Z,11.67,87.15
2026-04-09T22:58:00Z,13.00,89.00
2026-04-09T22:59:00Z,12.00,87.00
2026-04-09T23:00:00Z,12.00,87.00
2026-04-09T23:01:00Z,13.00,87.00
2026-04-09T23:04:00Z,13.00,87.00
2026-04-09T23:05:00Z,11.00,89.00
2026-04-09T23:06:00Z,11.00,89.91
2026-04-09T23:07:00Z,11.00,91.00
2026-04-09T23:08:00Z,11.00,91.00
2026-04-09T23:09:00Z,11.00,91.97
2026-04-09T23:10:00Z,11.00,91.97
2026-04-09T23:11:00Z,11.00,92.00
2026-04-09T23:12:00Z,11.00,92.00
2026-04-09T23:14:00Z,11.00,92.00
2026-04-09T23:15:00Z,11.00,91.00
2026-04-09T23:16:00Z,11.00,91.00
2026-04-09T23:17:00Z,11.00,91.00
2026-04-09T23:18:00Z,11.00,91.00
2026-04-09T23:20:00Z,11.00,91.00
2026-04-09T23:23:00Z,11.00,91.00
2026-04-09T23:24:00Z,11.00,91.00
2026-04-09T23:25:00Z,11.00,91.00
2026-04-09T23:26:00Z,11.00,91.00
2026-04-09T23:28:00Z,11.00,91.00
2026-04-09T23:29:00Z,11.00,91.00
2026-04-09T23:30:00Z,10.63,91.00
2026-04-09T23:31:00Z,11.00,90.00
2026-04-09T23:32:00Z,11.00,90.00
2026-04-09T23:33:00Z,11.00,90.00
2026-04-09T23:34:00Z,11.00,90.00
2026-04-09T23:35:00Z,11.00,91.00
2026-04-09T23:36:00Z,11.00,91.00
2026-04-09T23:39:00Z,11.00,90.00
2026-04-09T23:40:00Z,11.00,90.00
2026-04-09T23:41:00Z,11.00,90.00
2026-04-09T23:42:00Z,11.00,90.00
2026-04-09T23:44:00Z,11.00,90.00
2026-04-09T23:45:00Z,11.00,90.00
2026-04-09T23:46:00Z,11.00,90.00
2026-04-09T23:48:00Z,11.00,90.00
2026-04-09T23:49:00Z,11.00,90.00
2026-04-09T23:51:00Z,11.00,90.00
2026-04-09T23:52:00Z,11.00,90.00
2026-04-09T23:53:00Z,11.00,90.00
2026-04-09T23:56:00Z,11.00,90.00
2026-04-09T23:58:00Z,11.00,90.00
2026-04-10T00:00:00Z,11.00,90.00
2026-04-10T00:02:00Z,10.00,90.00
2026-04-10T00:03:00Z,11.58,90.00
2026-04-10T00:04:00Z,9.15,90.00
2026-04-10T00:08:00Z,10.00,90.00
2026-04-10T00:09:00Z,10.00,90.00
2026-04-10T00:10:00Z,10.00,90.00
2026-04-10T00:13:00Z,9.21,91.00
2026-04-10T00:16:00Z,10.07,91.00
2026-04-10T00:17:00Z,11.26,90.00
2026-04-10T00:18:00Z,12.00,90.00
2026-04-10T00:19:00Z,12.00,90.00
2026-04-10T00:21:00Z,12.00,91.00
2026-04-10T00:22:00Z,12.00,91.00
2026-04-10T00:23:00Z,12.00,91.00
2026-04-10T00:24:00Z,12.00,91.00
2026-04-10T00:25:00Z,12.00,91.00
2026-04-10T00:26:00Z,12.03,91.00
2026-04-10T00:27:00Z,12.17,91.00
2026-04-10T00:28:00Z,11.95,91.00
2026-04-10T00:29:00Z,13.00,88.25
2026-04-10T00:30:00Z,13.00,88.25
2026-04-10T00:31:00Z,13.00,88.25
2026-04-10T00:32:00Z,11.00,88.25
2026-04-10T00:33:00Z,12.82,89.00
2026-04-10T00:34:00Z,12.00,89.00
2026-04-10T00:35:00Z,12.00,89.00
2026-04-10T00:36:00Z,13.00,88.00
2026-04-10T00:37:00Z,13.00,89.00
2026-04-10T00:38:00Z,18.42,85.89
2026-04-10T00:39:00Z,14.81,87.00
2026-04-10T00:40:00Z,14.01,87.00
2026-04-10T00:41:00Z,15.97,86.00
2026-04-10T00:42:00Z,13.54,86.00
2026-04-10T00:43:00Z,22.71,82.65
2026-04-10T00:44:00Z,15.43,85.05
2026-04-10T00:45:00Z,14.82,86.00
2026-04-10T00:46:00Z,14.82,86.00
2026-04-10T00:47:00Z,17.00,85.95
2026-04-10T00:48:00Z,15.00,85.95
2026-04-10T00:49:00Z,15.47,85.95
2026-04-10T00:50:00Z,17.00,86.00
2026-04-10T00:51:00Z,17.00,85.42
2026-04-10T00:52:00Z,16.96,86.41
2026-04-10T00:53:00Z,16.70,86.41
2026-04-10T00:54:00Z,15.68,86.41
2026-04-10T00:55:00Z,15.98,85.72
2026-04-10T00:56:00Z,16.00,85.72
2026-04-10T00:57:00Z,16.00,86.00
2026-04-10T00:58:00Z,16.00,86.00
2026-04-10T00:59:00Z,16.38,86.00
2026-04-10T01:00:00Z,17.00,86.00
2026-04-10T01:01:00Z,16.00,86.00
2026-04-10T01:02:00Z,16.88,86.00
2026-04-10T01:03:00Z,16.90,86.00
2026-04-10T01:04:00Z,16.90,86.00
2026-04-10T01:05:00Z,16.00,86.00
2026-04-10T01:06:00Z,15.98,85.83
2026-04-10T01:08:00Z,16.00,85.83
2026-04-10T01:09:00Z,15.99,85.83
2026-04-10T01:10:00Z,15.55,86.00
2026-04-10T01:11:00Z,14.92,86.00
2026-04-10T01:12:00Z,15.72,86.00
2026-04-10T01:14:00Z,15.03,85.96
2026-04-10T01:15:00Z,16.23,86.00
2026-04-10T01:16:00Z,14.00,86.00
2026-04-10T01:17:00Z,16.00,86.00
2026-04-10T01:18:00Z,16.00,86.00
2026-04-10T01:20:00Z,15.00,86.00
2026-04-10T01:21:00Z,15.00,86.00
2026-04-10T01:22:00Z,15.00,86.00
2026-04-10T01:23:00Z,15.00,86.00
2026-04-10T01:24:00Z,15.00,86.00
2026-04-10T01:25:00Z,13.41,86.00
2026-04-10T01:26:00Z,14.00,86.00
2026-04-10T01:27:00Z,14.00,86.00
2026-04-10T01:28:00Z,14.04,86.00
2026-04-10T01:29:00Z,15.00,86.00
2026-04-10T01:30:00Z,15.00,86.00
2026-04-10T01:31:00Z,15.00,86.00
2026-04-10T01:32:00Z,15.00,86.00
2026-04-10T01:33:00Z,14.80,86.00
