# event_ticker=KXATPMATCH-26APR19RUBFIL
# final_score=6-2 7-6(2)
# score_resolution=2-6 6-7
# match_winner=Arthur Fils
# fav_player=Andrey Rublev
# dog_player=Arthur Fils
# kalshi_date=2026-04-19
timestamp,Andrey Rublev,Arthur Fils
2026-04-19T05:12:00Z,31.00,71.00
2026-04-19T05:13:00Z,31.00,71.00
2026-04-19T05:15:00Z,31.00,71.00
2026-04-19T05:16:00Z,31.00,71.00
2026-04-19T05:18:00Z,31.00,71.00
2026-04-19T05:19:00Z,31.00,71.00
2026-04-19T05:23:00Z,31.00,71.00
2026-04-19T05:25:00Z,31.00,70.00
2026-04-19T05:26:00Z,31.00,71.00
2026-04-19T05:28:00Z,31.00,71.00
2026-04-19T05:29:00Z,31.00,71.00
2026-04-19T05:30:00Z,31.00,71.00
2026-04-19T05:32:00Z,30.00,71.00
2026-04-19T05:35:00Z,30.00,71.00
2026-04-19T05:41:00Z,30.00,71.00
2026-04-19T05:47:00Z,30.00,71.00
2026-04-19T05:48:00Z,29.06,71.00
2026-04-19T05:49:00Z,30.00,71.00
2026-04-19T05:52:00Z,30.00,71.00
2026-04-19T05:54:00Z,30.00,70.00
2026-04-19T05:55:00Z,30.00,70.00
2026-04-19T05:56:00Z,30.00,70.00
2026-04-19T05:57:00Z,30.00,70.00
2026-04-19T06:00:00Z,30.38,70.00
2026-04-19T06:01:00Z,30.38,70.00
2026-04-19T06:02:00Z,30.50,70.00
2026-04-19T06:03:00Z,31.00,70.00
2026-04-19T06:04:00Z,31.00,70.00
2026-04-19T06:05:00Z,31.00,70.00
2026-04-19T06:07:00Z,31.00,70.00
2026-04-19T06:12:00Z,31.00,70.00
2026-04-19T06:15:00Z,31.00,70.00
2026-04-19T06:16:00Z,31.00,71.00
2026-04-19T06:20:00Z,31.00,71.00
2026-04-19T06:23:00Z,31.00,71.00
2026-04-19T06:25:00Z,31.00,71.00
2026-04-19T06:26:00Z,31.00,71.00
2026-04-19T06:28:00Z,31.00,71.00
2026-04-19T06:30:00Z,31.00,71.00
2026-04-19T06:31:00Z,31.00,71.00
2026-04-19T06:34:00Z,31.00,71.00
2026-04-19T06:36:00Z,31.00,71.00
2026-04-19T06:44:00Z,31.00,71.00
2026-04-19T06:45:00Z,31.00,71.00
2026-04-19T06:47:00Z,31.00,71.00
2026-04-19T06:51:00Z,31.00,71.00
2026-04-19T06:53:00Z,31.00,71.00
2026-04-19T06:57:00Z,31.00,71.00
2026-04-19T07:01:00Z,31.00,71.00
2026-04-19T07:03:00Z,31.00,71.00
2026-04-19T07:04:00Z,31.00,71.00
2026-04-19T07:07:00Z,31.00,71.00
2026-04-19T07:08:00Z,31.00,71.00
2026-04-19T07:10:00Z,31.00,71.00
2026-04-19T07:13:00Z,31.00,71.00
2026-04-19T07:14:00Z,31.00,71.00
2026-04-19T07:15:00Z,31.00,71.00
2026-04-19T07:16:00Z,31.00,71.00
2026-04-19T07:20:00Z,31.00,71.00
2026-04-19T07:22:00Z,31.00,71.00
2026-04-19T07:23:00Z,31.00,71.00
2026-04-19T07:24:00Z,31.00,69.12
2026-04-19T07:25:00Z,31.00,71.00
2026-04-19T07:28:00Z,31.00,71.00
2026-04-19T07:30:00Z,31.00,71.00
2026-04-19T07:33:00Z,31.00,70.00
2026-04-19T07:36:00Z,31.00,70.00
2026-04-19T07:37:00Z,31.00,70.00
2026-04-19T07:40:00Z,31.00,70.00
2026-04-19T07:45:00Z,31.00,70.62
2026-04-19T07:48:00Z,31.00,70.00
2026-04-19T07:50:00Z,31.00,70.00
2026-04-19T07:59:00Z,31.00,70.00
2026-04-19T08:01:00Z,31.00,70.00
2026-04-19T08:02:00Z,31.00,70.29
2026-04-19T08:06:00Z,31.00,70.29
2026-04-19T08:08:00Z,31.00,70.29
2026-04-19T08:09:00Z,31.00,70.29
2026-04-19T08:10:00Z,31.00,70.74
2026-04-19T08:11:00Z,31.00,70.74
2026-04-19T08:13:00Z,31.00,70.74
2026-04-19T08:15:00Z,31.00,70.74
2026-04-19T08:17:00Z,31.00,70.74
2026-04-19T08:18:00Z,31.00,70.74
2026-04-19T08:19:00Z,31.00,70.74
2026-04-19T08:21:00Z,31.00,70.74
2026-04-19T08:23:00Z,31.00,71.00
2026-04-19T08:25:00Z,31.00,71.00
2026-04-19T08:31:00Z,31.00,71.00
2026-04-19T08:32:00Z,31.00,71.00
2026-04-19T08:33:00Z,31.00,69.00
2026-04-19T08:34:00Z,31.00,71.00
2026-04-19T08:35:00Z,31.00,71.00
2026-04-19T08:40:00Z,31.00,71.00
2026-04-19T08:48:00Z,31.00,71.00
2026-04-19T08:53:00Z,31.00,71.00
2026-04-19T08:55:00Z,31.00,71.00
2026-04-19T08:58:00Z,31.00,71.00
2026-04-19T08:59:00Z,31.00,71.00
2026-04-19T09:03:00Z,31.00,71.00
2026-04-19T09:05:00Z,31.00,71.00
2026-04-19T09:06:00Z,31.00,71.00
2026-04-19T09:08:00Z,31.49,71.00
2026-04-19T09:09:00Z,29.55,71.00
2026-04-19T09:10:00Z,29.55,71.00
2026-04-19T09:13:00Z,29.55,70.45
2026-04-19T09:16:00Z,30.00,70.45
2026-04-19T09:18:00Z,30.89,70.45
2026-04-19T09:21:00Z,31.00,70.45
2026-04-19T09:23:00Z,30.00,70.45
2026-04-19T09:24:00Z,31.00,71.00
2026-04-19T09:27:00Z,31.00,71.00
2026-04-19T09:28:00Z,31.00,71.00
2026-04-19T09:30:00Z,30.99,71.00
2026-04-19T09:33:00Z,30.99,71.00
2026-04-19T09:35:00Z,30.99,71.00
2026-04-19T09:36:00Z,30.99,71.00
2026-04-19T09:38:00Z,31.00,71.00
2026-04-19T09:45:00Z,31.00,71.00
2026-04-19T09:46:00Z,30.00,71.00
2026-04-19T09:49:00Z,31.00,71.00
2026-04-19T09:53:00Z,31.00,71.00
2026-04-19T09:54:00Z,30.98,71.00
2026-04-19T09:55:00Z,30.98,71.00
2026-04-19T10:00:00Z,31.00,71.00
2026-04-19T10:02:00Z,30.89,71.00
2026-04-19T10:08:00Z,30.89,71.00
2026-04-19T10:13:00Z,31.00,71.00
2026-04-19T10:20:00Z,31.00,71.00
2026-04-19T10:23:00Z,30.97,71.00
2026-04-19T10:24:00Z,30.97,71.00
2026-04-19T10:25:00Z,31.00,71.00
2026-04-19T10:27:00Z,31.00,71.00
2026-04-19T10:33:00Z,30.00,70.00
2026-04-19T10:34:00Z,30.00,71.00
2026-04-19T10:39:00Z,31.00,71.00
2026-04-19T10:41:00Z,31.00,71.00
2026-04-19T10:45:00Z,31.00,71.00
2026-04-19T10:47:00Z,31.00,71.00
2026-04-19T10:49:00Z,31.00,71.00
2026-04-19T10:50:00Z,31.00,71.00
2026-04-19T10:56:00Z,31.00,71.00
2026-04-19T10:57:00Z,31.00,71.00
2026-04-19T10:59:00Z,31.00,71.00
2026-04-19T11:01:00Z,31.00,71.00
2026-04-19T11:02:00Z,31.00,71.00
2026-04-19T11:03:00Z,31.00,71.00
2026-04-19T11:06:00Z,31.00,71.00
2026-04-19T11:07:00Z,31.00,71.00
2026-04-19T11:10:00Z,31.00,71.00
2026-04-19T11:12:00Z,31.00,71.00
2026-04-19T11:13:00Z,31.00,71.00
2026-04-19T11:14:00Z,31.00,71.00
2026-04-19T11:15:00Z,31.00,70.00
2026-04-19T11:18:00Z,30.00,70.00
2026-04-19T11:22:00Z,31.00,71.00
2026-04-19T11:29:00Z,31.00,70.00
2026-04-19T11:30:00Z,30.00,71.00
2026-04-19T11:31:00Z,29.00,71.00
2026-04-19T11:32:00Z,31.00,71.00
2026-04-19T11:33:00Z,31.00,71.00
2026-04-19T11:36:00Z,30.00,71.00
2026-04-19T11:37:00Z,31.00,71.00
2026-04-19T11:43:00Z,31.00,71.00
2026-04-19T11:44:00Z,31.00,71.00
2026-04-19T11:47:00Z,31.00,71.00
2026-04-19T11:53:00Z,31.00,71.00
2026-04-19T11:55:00Z,31.00,71.00
2026-04-19T11:56:00Z,31.00,71.00
2026-04-19T11:57:00Z,29.00,71.00
2026-04-19T12:00:00Z,30.99,71.00
2026-04-19T12:03:00Z,30.87,71.00
2026-04-19T12:04:00Z,32.00,71.00
2026-04-19T12:05:00Z,32.00,71.00
2026-04-19T12:06:00Z,31.31,71.00
2026-04-19T12:07:00Z,32.00,71.00
2026-04-19T12:08:00Z,31.59,71.00
2026-04-19T12:09:00Z,32.00,71.00
2026-04-19T12:10:00Z,32.00,70.85
2026-04-19T12:11:00Z,31.00,71.00
2026-04-19T12:13:00Z,32.00,71.00
2026-04-19T12:14:00Z,31.50,70.92
2026-04-19T12:15:00Z,32.00,70.92
2026-04-19T12:16:00Z,32.00,71.00
2026-04-19T12:17:00Z,32.00,71.00
2026-04-19T12:18:00Z,31.99,71.00
2026-04-19T12:19:00Z,31.99,71.00
2026-04-19T12:20:00Z,32.00,71.00
2026-04-19T12:21:00Z,32.00,71.00
2026-04-19T12:22:00Z,31.00,71.00
2026-04-19T12:23:00Z,32.00,71.00
2026-04-19T12:24:00Z,32.00,71.00
2026-04-19T12:25:00Z,32.00,71.00
2026-04-19T12:26:00Z,32.00,71.00
2026-04-19T12:27:00Z,32.00,71.00
2026-04-19T12:29:00Z,32.00,71.00
2026-04-19T12:30:00Z,32.00,71.00
2026-04-19T12:31:00Z,32.00,71.00
2026-04-19T12:32:00Z,32.00,71.00
2026-04-19T12:33:00Z,32.00,71.00
2026-04-19T12:34:00Z,32.00,71.00
2026-04-19T12:37:00Z,32.00,71.00
2026-04-19T12:38:00Z,32.00,71.00
2026-04-19T12:40:00Z,32.00,71.00
2026-04-19T12:41:00Z,32.00,71.00
2026-04-19T12:42:00Z,32.00,70.00
2026-04-19T12:44:00Z,32.00,71.00
2026-04-19T12:45:00Z,32.00,71.00
2026-04-19T12:46:00Z,32.00,71.00
2026-04-19T12:47:00Z,32.00,71.00
2026-04-19T12:49:00Z,32.00,71.00
2026-04-19T12:50:00Z,32.00,71.00
2026-04-19T12:52:00Z,32.00,71.00
2026-04-19T12:53:00Z,32.00,71.00
2026-04-19T12:54:00Z,31.00,71.00
2026-04-19T12:55:00Z,32.00,71.00
2026-04-19T12:56:00Z,32.00,70.00
2026-04-19T12:57:00Z,32.00,70.00
2026-04-19T12:58:00Z,32.00,70.00
2026-04-19T12:59:00Z,32.00,70.00
2026-04-19T13:00:00Z,32.00,70.00
2026-04-19T13:01:00Z,32.00,70.00
2026-04-19T13:02:00Z,32.00,70.00
2026-04-19T13:05:00Z,32.00,70.00
2026-04-19T13:06:00Z,32.00,70.00
2026-04-19T13:07:00Z,32.00,70.00
2026-04-19T13:08:00Z,32.00,70.00
2026-04-19T13:09:00Z,31.07,70.00
2026-04-19T13:10:00Z,31.44,70.00
2026-04-19T13:11:00Z,32.00,70.00
2026-04-19T13:12:00Z,32.00,70.00
2026-04-19T13:13:00Z,32.00,70.00
2026-04-19T13:14:00Z,32.00,70.00
2026-04-19T13:15:00Z,31.85,70.00
2026-04-19T13:16:00Z,32.00,70.00
2026-04-19T13:17:00Z,32.00,70.00
2026-04-19T13:18:00Z,32.00,70.31
2026-04-19T13:19:00Z,32.00,71.00
2026-04-19T13:20:00Z,32.00,71.00
2026-04-19T13:21:00Z,32.00,71.00
2026-04-19T13:22:00Z,31.94,69.94
2026-04-19T13:23:00Z,31.98,70.72
2026-04-19T13:24:00Z,31.92,68.34
2026-04-19T13:25:00Z,31.00,71.00
2026-04-19T13:26:00Z,31.53,71.00
2026-04-19T13:27:00Z,32.00,71.00
2026-04-19T13:28:00Z,32.00,68.01
2026-04-19T13:29:00Z,31.00,70.00
2026-04-19T13:30:00Z,31.00,70.00
2026-04-19T13:31:00Z,31.00,70.00
2026-04-19T13:32:00Z,31.00,70.00
2026-04-19T13:33:00Z,31.00,70.00
2026-04-19T13:34:00Z,31.00,70.00
2026-04-19T13:35:00Z,31.00,70.00
2026-04-19T13:36:00Z,31.00,70.00
2026-04-19T13:37:00Z,31.00,70.95
2026-04-19T13:38:00Z,31.00,71.00
2026-04-19T13:39:00Z,31.00,71.00
2026-04-19T13:40:00Z,31.00,71.00
2026-04-19T13:41:00Z,31.00,71.00
2026-04-19T13:42:00Z,31.00,70.50
2026-04-19T13:43:00Z,31.00,71.00
2026-04-19T13:44:00Z,30.22,71.00
2026-04-19T13:45:00Z,31.00,71.00
2026-04-19T13:46:00Z,31.00,70.57
2026-04-19T13:47:00Z,31.00,71.00
2026-04-19T13:48:00Z,31.00,71.00
2026-04-19T13:49:00Z,30.16,71.00
2026-04-19T13:50:00Z,31.00,71.00
2026-04-19T13:51:00Z,30.96,71.00
2026-04-19T13:52:00Z,31.00,71.00
2026-04-19T13:53:00Z,31.00,71.00
2026-04-19T13:54:00Z,31.00,70.99
2026-04-19T13:55:00Z,30.51,71.00
2026-04-19T13:56:00Z,31.00,71.00
2026-04-19T13:57:00Z,31.95,71.00
2026-04-19T13:58:00Z,32.00,70.23
2026-04-19T13:59:00Z,32.00,70.00
2026-04-19T14:00:00Z,32.00,68.42
2026-04-19T14:01:00Z,32.00,70.00
2026-04-19T14:02:00Z,32.00,70.00
2026-04-19T14:03:00Z,32.00,70.00
2026-04-19T14:04:00Z,32.00,70.00
2026-04-19T14:05:00Z,32.00,70.00
2026-04-19T14:06:00Z,32.00,69.99
2026-04-19T14:07:00Z,32.00,70.00
2026-04-19T14:08:00Z,32.00,69.97
2026-04-19T14:09:00Z,32.00,70.19
2026-04-19T14:10:00Z,32.00,70.00
2026-04-19T14:11:00Z,33.12,67.83
2026-04-19T14:12:00Z,33.56,68.07
2026-04-19T14:13:00Z,39.30,63.20
2026-04-19T14:14:00Z,44.14,56.00
2026-04-19T14:15:00Z,48.77,54.46
2026-04-19T14:16:00Z,50.76,50.98
2026-04-19T14:17:00Z,49.70,51.88
2026-04-19T14:18:00Z,48.43,52.16
2026-04-19T14:19:00Z,48.73,52.59
2026-04-19T14:20:00Z,48.64,54.92
2026-04-19T14:21:00Z,42.53,59.61
2026-04-19T14:22:00Z,41.33,60.94
2026-04-19T14:23:00Z,45.77,57.22
2026-04-19T14:24:00Z,42.53,60.85
2026-04-19T14:25:00Z,41.34,61.51
2026-04-19T14:26:00Z,41.58,57.69
2026-04-19T14:27:00Z,41.61,60.04
2026-04-19T14:28:00Z,33.52,68.81
2026-04-19T14:29:00Z,30.28,70.37
2026-04-19T14:30:00Z,30.03,71.19
2026-04-19T14:31:00Z,28.96,72.62
2026-04-19T14:32:00Z,28.36,73.01
2026-04-19T14:33:00Z,20.66,79.20
2026-04-19T14:34:00Z,17.05,84.48
2026-04-19T14:35:00Z,14.43,86.22
2026-04-19T14:36:00Z,12.31,87.94
2026-04-19T14:37:00Z,11.42,88.78
2026-04-19T14:38:00Z,11.90,88.99
2026-04-19T14:39:00Z,12.88,88.30
2026-04-19T14:40:00Z,13.65,87.93
2026-04-19T14:41:00Z,12.54,88.05
2026-04-19T14:42:00Z,10.34,90.90
2026-04-19T14:43:00Z,10.00,90.88
2026-04-19T14:44:00Z,9.22,91.30
2026-04-19T14:45:00Z,10.24,88.81
2026-04-19T14:46:00Z,13.89,85.24
2026-04-19T14:47:00Z,15.26,83.93
2026-04-19T14:48:00Z,12.90,87.80
2026-04-19T14:49:00Z,10.03,90.87
2026-04-19T14:50:00Z,8.61,92.25
2026-04-19T14:51:00Z,9.60,90.29
2026-04-19T14:52:00Z,9.86,92.00
2026-04-19T14:53:00Z,10.55,89.87
2026-04-19T14:54:00Z,10.70,90.00
2026-04-19T14:55:00Z,10.01,91.12
2026-04-19T14:56:00Z,11.25,90.77
2026-04-19T14:57:00Z,11.38,89.41
2026-04-19T14:58:00Z,11.02,90.48
2026-04-19T14:59:00Z,10.92,90.00
2026-04-19T15:00:00Z,9.14,91.57
2026-04-19T15:01:00Z,11.18,89.77
2026-04-19T15:02:00Z,9.98,92.14
2026-04-19T15:03:00Z,5.84,92.28
2026-04-19T15:04:00Z,7.82,92.69
2026-04-19T15:05:00Z,8.33,93.57
2026-04-19T15:06:00Z,7.13,92.65
2026-04-19T15:07:00Z,9.57,89.91
2026-04-19T15:08:00Z,8.74,92.63
2026-04-19T15:09:00Z,9.05,90.46
2026-04-19T15:10:00Z,9.59,90.25
2026-04-19T15:11:00Z,7.39,94.24
2026-04-19T15:12:00Z,7.66,93.91
2026-04-19T15:13:00Z,8.90,92.10
2026-04-19T15:14:00Z,10.51,90.29
2026-04-19T15:15:00Z,10.15,90.60
2026-04-19T15:16:00Z,9.70,90.99
2026-04-19T15:17:00Z,9.86,90.97
2026-04-19T15:18:00Z,9.81,91.03
2026-04-19T15:19:00Z,9.73,92.77
2026-04-19T15:20:00Z,5.91,94.98
2026-04-19T15:21:00Z,3.35,96.40
2026-04-19T15:22:00Z,2.19,98.28
2026-04-19T15:23:00Z,1.79,97.99
2026-04-19T15:24:00Z,1.42,98.90
2026-04-19T15:25:00Z,1.88,99.00
2026-04-19T15:26:00Z,1.00,99.00
2026-04-19T15:27:00Z,1.19,99.00
2026-04-19T15:28:00Z,2.14,98.05
2026-04-19T15:29:00Z,4.65,94.85
2026-04-19T15:30:00Z,5.73,94.66
2026-04-19T15:31:00Z,9.47,91.04
2026-04-19T15:32:00Z,10.21,90.68
2026-04-19T15:33:00Z,6.79,94.60
2026-04-19T15:34:00Z,4.62,97.47
2026-04-19T15:35:00Z,7.70,93.69
2026-04-19T15:36:00Z,11.92,88.15
2026-04-19T15:37:00Z,15.60,87.97
2026-04-19T15:38:00Z,17.16,83.16
2026-04-19T15:39:00Z,15.11,88.71
2026-04-19T15:40:00Z,22.66,76.81
2026-04-19T15:41:00Z,31.15,68.91
2026-04-19T15:42:00Z,30.21,68.95
2026-04-19T15:43:00Z,30.49,71.42
2026-04-19T15:44:00Z,20.49,79.71
2026-04-19T15:45:00Z,16.84,83.12
2026-04-19T15:46:00Z,22.79,79.29
2026-04-19T15:47:00Z,18.13,81.46
2026-04-19T15:48:00Z,12.01,87.90
2026-04-19T15:49:00Z,6.29,93.64
2026-04-19T15:50:00Z,2.96,98.03
2026-04-19T15:51:00Z,1.53,99.00
2026-04-19T15:52:00Z,1.00,99.00
2026-04-19T15:53:00Z,1.00,99.00
