# event_ticker=KXATPMATCH-26FEB22WAWHAS
# final_score=7-5 6-3
# score_resolution=5-7 3-6
# match_winner=Stan Wawrinka
# fav_player=Benjamin Hassan
# dog_player=Stan Wawrinka
# kalshi_date=2026-02-22
timestamp,Benjamin Hassan,Stan Wawrinka
2026-02-23T05:31:00Z,16.00,85.00
2026-02-23T05:33:00Z,16.00,85.00
2026-02-23T05:41:00Z,16.00,85.00
2026-02-23T05:45:00Z,16.00,85.00
2026-02-23T05:47:00Z,16.00,85.00
2026-02-23T05:51:00Z,16.00,85.00
2026-02-23T05:57:00Z,16.00,85.00
2026-02-23T05:59:00Z,16.00,85.00
2026-02-23T06:07:00Z,16.00,85.00
2026-02-23T06:17:00Z,16.00,85.00
2026-02-23T06:22:00Z,16.00,85.00
2026-02-23T06:23:00Z,16.00,85.00
2026-02-23T06:24:00Z,16.00,85.00
2026-02-23T06:53:00Z,16.00,85.00
2026-02-23T07:03:00Z,16.00,86.00
2026-02-23T07:04:00Z,16.00,86.00
2026-02-23T07:12:00Z,16.00,86.00
2026-02-23T07:13:00Z,16.00,85.00
2026-02-23T07:14:00Z,16.00,84.00
2026-02-23T07:30:00Z,15.00,84.00
2026-02-23T07:38:00Z,15.00,86.00
2026-02-23T07:39:00Z,15.00,87.00
2026-02-23T07:48:00Z,15.00,87.00
2026-02-23T07:54:00Z,16.00,87.00
2026-02-23T07:59:00Z,16.00,87.00
2026-02-23T08:00:00Z,16.00,87.00
2026-02-23T08:04:00Z,16.00,87.00
2026-02-23T08:07:00Z,16.00,87.00
2026-02-23T08:12:00Z,16.00,87.00
2026-02-23T08:35:00Z,16.00,87.00
2026-02-23T09:13:00Z,16.00,87.00
2026-02-23T09:21:00Z,16.00,87.00
2026-02-23T10:13:00Z,15.00,87.00
2026-02-23T10:21:00Z,15.00,87.00
2026-02-23T10:27:00Z,15.00,87.00
2026-02-23T10:36:00Z,15.00,87.00
2026-02-23T10:52:00Z,15.00,87.00
2026-02-23T10:53:00Z,15.00,87.00
2026-02-23T10:54:00Z,15.00,86.04
2026-02-23T10:56:00Z,15.00,87.00
2026-02-23T10:59:00Z,15.00,87.00
2026-02-23T11:00:00Z,15.00,87.00
2026-02-23T11:10:00Z,12.45,87.00
2026-02-23T11:11:00Z,12.45,87.00
2026-02-23T11:20:00Z,12.45,87.00
2026-02-23T11:22:00Z,15.00,87.00
2026-02-23T11:27:00Z,15.00,87.00
2026-02-23T11:28:00Z,15.00,86.00
2026-02-23T11:34:00Z,16.00,86.00
2026-02-23T11:35:00Z,16.00,86.00
2026-02-23T11:37:00Z,15.00,86.00
2026-02-23T11:38:00Z,15.00,86.00
2026-02-23T11:41:00Z,15.00,86.00
2026-02-23T11:42:00Z,15.00,86.00
2026-02-23T11:43:00Z,15.53,84.98
2026-02-23T11:44:00Z,15.53,86.00
2026-02-23T11:46:00Z,16.00,86.00
2026-02-23T11:48:00Z,16.00,86.00
2026-02-23T11:51:00Z,16.00,86.00
2026-02-23T11:52:00Z,16.00,85.00
2026-02-23T11:55:00Z,16.00,85.00
2026-02-23T11:56:00Z,16.00,85.00
2026-02-23T11:57:00Z,16.00,85.57
2026-02-23T11:58:00Z,15.00,85.57
2026-02-23T11:59:00Z,16.00,85.57
2026-02-23T12:01:00Z,17.00,85.57
2026-02-23T12:06:00Z,17.00,84.86
2026-02-23T12:07:00Z,16.00,84.86
2026-02-23T12:08:00Z,16.00,85.00
2026-02-23T12:09:00Z,16.00,85.00
2026-02-23T12:10:00Z,16.00,85.00
2026-02-23T12:15:00Z,16.96,85.00
2026-02-23T12:16:00Z,17.00,85.00
2026-02-23T12:17:00Z,16.00,85.00
2026-02-23T12:18:00Z,16.00,85.00
2026-02-23T12:20:00Z,16.00,85.00
2026-02-23T12:21:00Z,17.00,85.00
2026-02-23T12:22:00Z,17.00,85.00
2026-02-23T12:23:00Z,17.00,85.00
2026-02-23T12:25:00Z,17.00,85.00
2026-02-23T12:27:00Z,17.00,85.00
2026-02-23T12:29:00Z,17.00,85.00
2026-02-23T12:31:00Z,17.00,85.00
2026-02-23T12:32:00Z,17.00,85.00
2026-02-23T12:33:00Z,17.00,85.00
2026-02-23T12:34:00Z,17.00,85.00
2026-02-23T12:35:00Z,17.00,85.00
2026-02-23T12:36:00Z,17.00,85.00
2026-02-23T12:40:00Z,17.00,85.00
2026-02-23T12:42:00Z,17.00,85.00
2026-02-23T12:43:00Z,17.00,85.00
2026-02-23T12:44:00Z,17.00,85.00
2026-02-23T12:45:00Z,17.00,85.00
2026-02-23T12:46:00Z,17.00,85.00
2026-02-23T12:47:00Z,17.00,85.00
2026-02-23T12:49:00Z,17.00,85.00
2026-02-23T12:50:00Z,17.00,85.00
2026-02-23T12:51:00Z,16.20,85.00
2026-02-23T12:52:00Z,16.20,84.00
2026-02-23T12:53:00Z,17.83,85.00
2026-02-23T12:54:00Z,16.00,84.55
2026-02-23T12:55:00Z,16.00,84.55
2026-02-23T12:57:00Z,16.00,84.76
2026-02-23T12:58:00Z,16.00,85.00
2026-02-23T12:59:00Z,17.00,85.00
2026-02-23T13:00:00Z,18.75,83.03
2026-02-23T13:01:00Z,18.75,85.60
2026-02-23T13:02:00Z,17.00,84.00
2026-02-23T13:03:00Z,17.00,84.00
2026-02-23T13:04:00Z,17.00,84.00
2026-02-23T13:05:00Z,17.00,86.00
2026-02-23T13:06:00Z,16.48,86.00
2026-02-23T13:07:00Z,17.00,86.00
2026-02-23T13:08:00Z,16.87,86.00
2026-02-23T13:09:00Z,13.40,86.00
2026-02-23T13:10:00Z,14.84,86.94
2026-02-23T13:11:00Z,13.65,88.12
2026-02-23T13:12:00Z,14.99,87.00
2026-02-23T13:13:00Z,15.01,85.00
2026-02-23T13:14:00Z,16.59,84.48
2026-02-23T13:15:00Z,17.12,83.20
2026-02-23T13:16:00Z,17.18,83.00
2026-02-23T13:17:00Z,15.00,85.01
2026-02-23T13:18:00Z,15.00,86.00
2026-02-23T13:19:00Z,14.73,86.00
2026-02-23T13:20:00Z,14.57,86.87
2026-02-23T13:21:00Z,17.91,84.98
2026-02-23T13:22:00Z,17.60,86.00
2026-02-23T13:23:00Z,14.22,86.00
2026-02-23T13:24:00Z,15.60,86.00
2026-02-23T13:25:00Z,11.98,89.02
2026-02-23T13:26:00Z,14.03,87.23
2026-02-23T13:27:00Z,11.96,90.88
2026-02-23T13:28:00Z,17.60,86.91
2026-02-23T13:29:00Z,18.56,83.56
2026-02-23T13:30:00Z,22.16,79.97
2026-02-23T13:31:00Z,23.94,77.81
2026-02-23T13:32:00Z,21.13,82.59
2026-02-23T13:33:00Z,17.00,84.00
2026-02-23T13:34:00Z,16.96,83.02
2026-02-23T13:35:00Z,20.67,81.00
2026-02-23T13:36:00Z,19.95,81.09
2026-02-23T13:37:00Z,18.69,83.00
2026-02-23T13:38:00Z,17.45,84.00
2026-02-23T13:39:00Z,18.20,84.00
2026-02-23T13:40:00Z,20.78,80.21
2026-02-23T13:41:00Z,20.18,81.04
2026-02-23T13:42:00Z,19.66,80.12
2026-02-23T13:43:00Z,18.06,82.44
2026-02-23T13:44:00Z,18.92,83.94
2026-02-23T13:45:00Z,18.37,82.90
2026-02-23T13:46:00Z,18.64,82.08
2026-02-23T13:47:00Z,16.16,86.75
2026-02-23T13:48:00Z,8.05,91.90
2026-02-23T13:49:00Z,6.12,93.73
2026-02-23T13:50:00Z,6.96,93.21
2026-02-23T13:51:00Z,6.36,93.67
2026-02-23T13:52:00Z,6.79,93.92
2026-02-23T13:53:00Z,5.80,95.18
2026-02-23T13:54:00Z,5.76,94.15
2026-02-23T13:55:00Z,4.24,95.63
2026-02-23T13:56:00Z,5.72,95.16
2026-02-23T13:57:00Z,4.72,94.84
2026-02-23T13:58:00Z,5.93,96.00
2026-02-23T13:59:00Z,5.16,96.00
2026-02-23T14:00:00Z,4.89,97.00
2026-02-23T14:01:00Z,3.68,97.00
2026-02-23T14:02:00Z,2.39,98.19
2026-02-23T14:03:00Z,1.03,98.77
2026-02-23T14:04:00Z,1.00,99.00
2026-02-23T14:05:00Z,1.00,99.00
2026-02-23T14:06:00Z,1.00,99.00
2026-02-23T14:07:00Z,1.00,99.00
2026-02-23T14:08:00Z,1.00,99.00
2026-02-23T14:09:00Z,1.00,99.00
2026-02-23T14:10:00Z,1.03,99.00
2026-02-23T14:11:00Z,2.47,99.00
2026-02-23T14:12:00Z,2.62,98.00
2026-02-23T14:13:00Z,1.84,98.23
2026-02-23T14:14:00Z,1.01,98.23
2026-02-23T14:15:00Z,1.00,98.23
2026-02-23T14:16:00Z,1.00,99.00
2026-02-23T14:17:00Z,1.00,99.00
2026-02-23T14:18:00Z,1.00,99.00
2026-02-23T14:19:00Z,1.17,99.00
2026-02-23T14:20:00Z,1.00,99.00
2026-02-23T14:21:00Z,1.00,99.00
