# event_ticker=KXATPMATCH-26APR08MEDBER
# final_score=6-0 6-0
# score_resolution=0-6 0-6
# match_winner=Matteo Berrettini
# fav_player=Daniil Medvedev
# dog_player=Matteo Berrettini
# kalshi_date=2026-04-08
timestamp,Daniil Medvedev,Matteo Berrettini
2026-04-08T00:36:00Z,70.00,33.00
2026-04-08T00:37:00Z,70.00,33.00
2026-04-08T00:39:00Z,70.00,33.00
2026-04-08T00:45:00Z,70.00,33.00
2026-04-08T00:46:00Z,70.00,33.00
2026-04-08T00:48:00Z,70.00,30.78
2026-04-08T00:52:00Z,70.00,30.78
2026-04-08T00:53:00Z,69.20,33.00
2026-04-08T00:57:00Z,69.00,33.00
2026-04-08T00:59:00Z,69.00,33.00
2026-04-08T01:01:00Z,69.00,33.00
2026-04-08T01:07:00Z,69.00,33.00
2026-04-08T01:09:00Z,69.00,33.00
2026-04-08T01:10:00Z,69.99,33.00
2026-04-08T01:12:00Z,70.00,33.00
2026-04-08T01:16:00Z,70.00,33.00
2026-04-08T01:21:00Z,70.00,33.00
2026-04-08T01:26:00Z,70.00,33.00
2026-04-08T01:27:00Z,70.00,33.00
2026-04-08T01:30:00Z,70.00,32.00
2026-04-08T01:31:00Z,70.00,32.00
2026-04-08T01:32:00Z,70.00,32.00
2026-04-08T01:33:00Z,70.00,31.00
2026-04-08T01:34:00Z,70.00,31.00
2026-04-08T01:36:00Z,70.00,31.00
2026-04-08T01:37:00Z,70.00,31.00
2026-04-08T01:42:00Z,70.00,31.00
2026-04-08T01:44:00Z,70.00,31.00
2026-04-08T01:49:00Z,70.00,31.00
2026-04-08T01:51:00Z,69.00,31.00
2026-04-08T01:52:00Z,70.00,31.00
2026-04-08T01:54:00Z,70.00,31.00
2026-04-08T01:57:00Z,70.00,31.00
2026-04-08T01:59:00Z,70.00,31.00
2026-04-08T02:00:00Z,70.00,31.00
2026-04-08T02:01:00Z,69.00,31.00
2026-04-08T02:02:00Z,69.00,31.00
2026-04-08T02:03:00Z,69.00,31.00
2026-04-08T02:04:00Z,69.00,32.00
2026-04-08T02:07:00Z,69.00,32.00
2026-04-08T02:08:00Z,68.00,32.00
2026-04-08T02:11:00Z,69.00,32.00
2026-04-08T02:13:00Z,69.00,32.00
2026-04-08T02:14:00Z,69.00,32.00
2026-04-08T02:15:00Z,69.00,32.00
2026-04-08T02:17:00Z,69.00,32.00
2026-04-08T02:18:00Z,69.00,32.00
2026-04-08T02:21:00Z,69.00,32.00
2026-04-08T02:24:00Z,69.00,32.00
2026-04-08T02:25:00Z,69.00,32.00
2026-04-08T02:27:00Z,69.00,31.50
2026-04-08T02:30:00Z,69.00,32.00
2026-04-08T02:32:00Z,69.00,31.93
2026-04-08T02:33:00Z,69.00,30.31
2026-04-08T02:34:00Z,69.00,32.00
2026-04-08T02:35:00Z,69.00,32.00
2026-04-08T02:36:00Z,69.00,32.00
2026-04-08T02:37:00Z,69.00,32.00
2026-04-08T02:38:00Z,69.00,30.00
2026-04-08T02:43:00Z,68.00,30.00
2026-04-08T02:44:00Z,69.00,30.00
2026-04-08T02:45:00Z,69.00,30.00
2026-04-08T02:46:00Z,69.00,32.00
2026-04-08T02:47:00Z,70.00,32.00
2026-04-08T02:50:00Z,70.00,32.00
2026-04-08T02:51:00Z,70.00,32.00
2026-04-08T02:53:00Z,70.00,32.00
2026-04-08T02:54:00Z,70.00,32.00
2026-04-08T02:56:00Z,70.00,32.00
2026-04-08T03:00:00Z,70.00,32.00
2026-04-08T03:01:00Z,70.00,32.00
2026-04-08T03:02:00Z,70.00,32.00
2026-04-08T03:04:00Z,70.00,32.00
2026-04-08T03:07:00Z,70.00,32.00
2026-04-08T03:08:00Z,70.00,32.00
2026-04-08T03:09:00Z,70.00,32.00
2026-04-08T03:10:00Z,70.01,32.00
2026-04-08T03:11:00Z,71.00,32.00
2026-04-08T03:12:00Z,71.00,31.00
2026-04-08T03:14:00Z,71.00,31.00
2026-04-08T03:17:00Z,71.00,31.00
2026-04-08T03:19:00Z,71.00,31.00
2026-04-08T03:20:00Z,71.00,31.00
2026-04-08T03:21:00Z,69.95,31.00
2026-04-08T03:22:00Z,71.99,31.00
2026-04-08T03:23:00Z,71.99,31.00
2026-04-08T03:24:00Z,71.00,31.00
2026-04-08T03:25:00Z,71.00,31.00
2026-04-08T03:26:00Z,71.00,29.21
2026-04-08T03:28:00Z,71.00,29.21
2026-04-08T03:30:00Z,71.00,29.21
2026-04-08T03:31:00Z,71.00,29.21
2026-04-08T03:32:00Z,71.00,29.21
2026-04-08T03:33:00Z,71.00,29.21
2026-04-08T03:35:00Z,71.00,29.21
2026-04-08T03:36:00Z,71.00,29.21
2026-04-08T03:37:00Z,71.00,29.21
2026-04-08T03:38:00Z,71.00,29.21
2026-04-08T03:39:00Z,71.00,31.00
2026-04-08T03:41:00Z,71.00,31.00
2026-04-08T03:42:00Z,71.00,31.00
2026-04-08T03:44:00Z,71.00,31.00
2026-04-08T03:45:00Z,71.00,31.00
2026-04-08T03:47:00Z,71.00,31.00
2026-04-08T03:51:00Z,71.00,31.00
2026-04-08T03:52:00Z,71.00,31.00
2026-04-08T03:54:00Z,71.00,31.00
2026-04-08T03:55:00Z,71.00,30.63
2026-04-08T03:57:00Z,71.00,31.00
2026-04-08T04:00:00Z,71.00,31.00
2026-04-08T04:03:00Z,70.00,31.00
2026-04-08T04:04:00Z,70.00,31.00
2026-04-08T04:05:00Z,70.00,31.00
2026-04-08T04:08:00Z,70.00,31.00
2026-04-08T04:10:00Z,70.00,31.00
2026-04-08T04:11:00Z,70.00,31.00
2026-04-08T04:12:00Z,70.00,31.00
2026-04-08T04:13:00Z,70.00,31.00
2026-04-08T04:15:00Z,70.00,31.00
2026-04-08T04:18:00Z,70.00,31.00
2026-04-08T04:21:00Z,70.00,31.00
2026-04-08T04:22:00Z,70.00,31.00
2026-04-08T04:25:00Z,70.00,31.00
2026-04-08T04:26:00Z,70.00,31.00
2026-04-08T04:27:00Z,70.00,31.00
2026-04-08T04:28:00Z,70.00,31.00
2026-04-08T04:29:00Z,70.00,31.00
2026-04-08T04:30:00Z,70.00,31.00
2026-04-08T04:31:00Z,70.00,31.00
2026-04-08T04:33:00Z,70.00,31.00
2026-04-08T04:34:00Z,70.00,31.00
2026-04-08T04:36:00Z,70.37,31.00
2026-04-08T04:39:00Z,71.00,31.00
2026-04-08T04:40:00Z,71.00,31.00
2026-04-08T04:42:00Z,71.00,31.00
2026-04-08T04:43:00Z,71.00,32.00
2026-04-08T04:45:00Z,71.00,32.00
2026-04-08T04:46:00Z,71.00,32.00
2026-04-08T04:48:00Z,71.00,32.00
2026-04-08T04:50:00Z,71.00,32.00
2026-04-08T04:51:00Z,71.00,32.00
2026-04-08T04:52:00Z,71.00,32.00
2026-04-08T04:53:00Z,70.81,32.00
2026-04-08T04:56:00Z,71.00,32.00
2026-04-08T04:58:00Z,70.00,32.00
2026-04-08T05:00:00Z,70.00,32.00
2026-04-08T05:01:00Z,70.00,32.00
2026-04-08T05:02:00Z,69.94,32.00
2026-04-08T05:03:00Z,70.00,32.00
2026-04-08T05:04:00Z,70.00,32.00
2026-04-08T05:05:00Z,70.00,32.00
2026-04-08T05:06:00Z,70.00,32.00
2026-04-08T05:07:00Z,70.00,32.00
2026-04-08T05:08:00Z,70.00,32.00
2026-04-08T05:09:00Z,70.00,32.00
2026-04-08T05:11:00Z,70.00,32.00
2026-04-08T05:12:00Z,70.00,32.00
2026-04-08T05:13:00Z,69.00,32.00
2026-04-08T05:14:00Z,70.00,32.00
2026-04-08T05:17:00Z,70.00,32.00
2026-04-08T05:18:00Z,70.00,32.00
2026-04-08T05:19:00Z,70.00,32.00
2026-04-08T05:20:00Z,70.00,32.00
2026-04-08T05:21:00Z,69.00,32.00
2026-04-08T05:22:00Z,70.00,32.00
2026-04-08T05:24:00Z,70.00,32.00
2026-04-08T05:25:00Z,70.00,32.00
2026-04-08T05:26:00Z,70.00,32.00
2026-04-08T05:27:00Z,70.00,32.00
2026-04-08T05:29:00Z,70.00,32.00
2026-04-08T05:30:00Z,70.00,31.00
2026-04-08T05:31:00Z,70.00,31.00
2026-04-08T05:32:00Z,70.00,31.00
2026-04-08T05:33:00Z,70.00,31.00
2026-04-08T05:34:00Z,70.00,31.00
2026-04-08T05:35:00Z,70.00,31.00
2026-04-08T05:36:00Z,70.00,31.00
2026-04-08T05:37:00Z,69.66,31.00
2026-04-08T05:38:00Z,70.00,31.00
2026-04-08T05:39:00Z,69.99,31.00
2026-04-08T05:40:00Z,70.00,31.00
2026-04-08T05:41:00Z,70.00,31.00
2026-04-08T05:42:00Z,70.00,31.00
2026-04-08T05:43:00Z,70.00,31.00
2026-04-08T05:44:00Z,70.00,31.00
2026-04-08T05:45:00Z,70.00,31.00
2026-04-08T05:46:00Z,70.00,31.00
2026-04-08T05:47:00Z,70.00,32.00
2026-04-08T05:48:00Z,71.00,32.00
2026-04-08T05:49:00Z,71.00,30.24
2026-04-08T05:50:00Z,71.00,31.00
2026-04-08T05:51:00Z,71.00,31.00
2026-04-08T05:52:00Z,71.00,31.00
2026-04-08T05:53:00Z,71.00,31.00
2026-04-08T05:54:00Z,70.99,30.00
2026-04-08T05:55:00Z,71.00,30.00
2026-04-08T05:56:00Z,71.00,31.00
2026-04-08T05:57:00Z,71.00,30.00
2026-04-08T05:58:00Z,70.63,30.00
2026-04-08T05:59:00Z,71.00,30.00
2026-04-08T06:00:00Z,71.00,30.00
2026-04-08T06:01:00Z,71.00,30.00
2026-04-08T06:02:00Z,72.43,30.00
2026-04-08T06:03:00Z,72.00,30.00
2026-04-08T06:04:00Z,72.00,30.00
2026-04-08T06:05:00Z,72.98,30.00
2026-04-08T06:06:00Z,72.49,30.00
2026-04-08T06:07:00Z,73.00,30.00
2026-04-08T06:08:00Z,73.00,30.00
2026-04-08T06:09:00Z,72.00,30.00
2026-04-08T06:10:00Z,72.79,30.00
2026-04-08T06:11:00Z,71.15,30.00
2026-04-08T06:12:00Z,72.00,30.00
2026-04-08T06:13:00Z,72.00,30.00
2026-04-08T06:14:00Z,72.00,30.00
2026-04-08T06:15:00Z,72.00,30.00
2026-04-08T06:16:00Z,72.00,28.00
2026-04-08T06:17:00Z,72.00,28.00
2026-04-08T06:18:00Z,70.25,28.00
2026-04-08T06:19:00Z,71.93,28.00
2026-04-08T06:21:00Z,72.99,29.00
2026-04-08T06:22:00Z,72.93,29.00
2026-04-08T06:23:00Z,73.00,29.00
2026-04-08T06:24:00Z,73.00,29.00
2026-04-08T06:25:00Z,73.00,29.00
2026-04-08T06:26:00Z,73.00,28.00
2026-04-08T06:27:00Z,73.00,28.00
2026-04-08T06:28:00Z,72.98,28.00
2026-04-08T06:29:00Z,73.00,28.00
2026-04-08T06:30:00Z,73.00,29.00
2026-04-08T06:31:00Z,73.00,28.00
2026-04-08T06:32:00Z,72.90,28.00
2026-04-08T06:33:00Z,73.00,28.00
2026-04-08T06:34:00Z,73.00,28.00
2026-04-08T06:35:00Z,73.00,27.97
2026-04-08T06:36:00Z,73.00,29.00
2026-04-08T06:37:00Z,73.00,29.00
2026-04-08T06:38:00Z,73.00,29.00
2026-04-08T06:39:00Z,73.00,29.00
2026-04-08T06:40:00Z,73.00,29.00
2026-04-08T06:41:00Z,73.00,29.00
2026-04-08T06:42:00Z,73.00,29.00
2026-04-08T06:43:00Z,73.00,29.00
2026-04-08T06:44:00Z,73.00,29.00
2026-04-08T06:45:00Z,73.00,29.00
2026-04-08T06:47:00Z,73.00,29.00
2026-04-08T06:48:00Z,73.00,29.00
2026-04-08T06:49:00Z,72.97,29.00
2026-04-08T06:50:00Z,72.97,27.50
2026-04-08T06:51:00Z,73.00,28.00
2026-04-08T06:52:00Z,73.00,28.00
2026-04-08T06:53:00Z,73.00,27.00
2026-04-08T06:54:00Z,73.00,28.00
2026-04-08T06:55:00Z,73.00,28.00
2026-04-08T06:56:00Z,73.00,28.00
2026-04-08T06:57:00Z,73.00,28.00
2026-04-08T06:58:00Z,73.00,28.00
2026-04-08T06:59:00Z,73.00,28.00
2026-04-08T07:00:00Z,73.00,28.00
2026-04-08T07:01:00Z,73.00,28.00
2026-04-08T07:02:00Z,73.00,28.00
2026-04-08T07:03:00Z,73.00,28.00
2026-04-08T07:04:00Z,73.00,28.00
2026-04-08T07:05:00Z,73.00,29.00
2026-04-08T07:06:00Z,72.53,29.00
2026-04-08T07:07:00Z,74.00,29.00
2026-04-08T07:08:00Z,73.00,29.00
2026-04-08T07:09:00Z,73.60,28.00
2026-04-08T07:10:00Z,73.00,28.00
2026-04-08T07:11:00Z,74.00,28.00
2026-04-08T07:12:00Z,74.00,28.00
2026-04-08T07:13:00Z,73.00,28.00
2026-04-08T07:14:00Z,73.00,28.00
2026-04-08T07:15:00Z,73.00,28.00
2026-04-08T07:17:00Z,73.58,28.00
2026-04-08T07:18:00Z,73.58,28.00
2026-04-08T07:20:00Z,73.00,28.00
2026-04-08T07:21:00Z,73.00,28.00
2026-04-08T07:22:00Z,73.00,27.00
2026-04-08T07:23:00Z,73.00,27.00
2026-04-08T07:24:00Z,73.00,27.00
2026-04-08T07:25:00Z,71.98,28.00
2026-04-08T07:26:00Z,72.00,28.00
2026-04-08T07:27:00Z,72.00,28.00
2026-04-08T07:28:00Z,72.00,28.00
2026-04-08T07:29:00Z,72.00,28.00
2026-04-08T07:30:00Z,71.00,28.00
2026-04-08T07:32:00Z,72.00,28.00
2026-04-08T07:33:00Z,72.00,28.00
2026-04-08T07:34:00Z,72.00,28.00
2026-04-08T07:35:00Z,72.00,28.00
2026-04-08T07:36:00Z,72.00,28.00
2026-04-08T07:39:00Z,72.00,28.00
2026-04-08T07:40:00Z,72.00,28.00
2026-04-08T07:41:00Z,72.00,28.00
2026-04-08T07:42:00Z,72.00,28.00
2026-04-08T07:44:00Z,72.00,28.00
2026-04-08T07:46:00Z,72.00,28.00
2026-04-08T07:47:00Z,72.00,28.00
2026-04-08T07:49:00Z,72.00,28.00
2026-04-08T07:50:00Z,72.00,28.00
2026-04-08T07:51:00Z,72.00,28.00
2026-04-08T07:53:00Z,72.00,28.00
2026-04-08T07:54:00Z,72.00,28.00
2026-04-08T07:55:00Z,72.00,28.00
2026-04-08T07:56:00Z,72.00,28.00
2026-04-08T07:57:00Z,72.00,28.00
2026-04-08T07:59:00Z,72.00,28.00
2026-04-08T08:00:00Z,72.00,28.00
2026-04-08T08:01:00Z,72.00,27.00
2026-04-08T08:02:00Z,72.00,27.00
2026-04-08T08:03:00Z,72.00,27.00
2026-04-08T08:04:00Z,72.00,27.00
2026-04-08T08:05:00Z,72.00,28.00
2026-04-08T08:06:00Z,72.00,28.00
2026-04-08T08:07:00Z,72.00,28.00
2026-04-08T08:08:00Z,72.00,28.00
2026-04-08T08:09:00Z,72.00,28.00
2026-04-08T08:10:00Z,72.00,28.00
2026-04-08T08:11:00Z,71.99,28.00
2026-04-08T08:13:00Z,72.00,29.00
2026-04-08T08:14:00Z,72.00,29.00
2026-04-08T08:15:00Z,72.00,29.00
2026-04-08T08:16:00Z,72.00,29.00
2026-04-08T08:17:00Z,72.00,29.00
2026-04-08T08:18:00Z,72.00,29.00
2026-04-08T08:20:00Z,72.00,29.00
2026-04-08T08:21:00Z,72.00,29.13
2026-04-08T08:22:00Z,72.00,29.13
2026-04-08T08:23:00Z,72.00,29.13
2026-04-08T08:24:00Z,72.00,30.00
2026-04-08T08:25:00Z,72.00,30.00
2026-04-08T08:27:00Z,72.00,30.00
2026-04-08T08:28:00Z,72.00,30.00
2026-04-08T08:29:00Z,72.00,30.00
2026-04-08T08:30:00Z,72.00,30.00
2026-04-08T08:31:00Z,72.00,30.00
2026-04-08T08:32:00Z,72.36,30.00
2026-04-08T08:33:00Z,72.00,30.00
2026-04-08T08:34:00Z,72.00,30.00
2026-04-08T08:35:00Z,72.00,30.00
2026-04-08T08:36:00Z,72.00,30.00
2026-04-08T08:37:00Z,71.00,30.00
2026-04-08T08:38:00Z,72.00,30.00
2026-04-08T08:39:00Z,72.00,30.00
2026-04-08T08:40:00Z,72.00,30.00
2026-04-08T08:41:00Z,72.00,29.00
2026-04-08T08:43:00Z,72.00,29.00
2026-04-08T08:44:00Z,72.00,29.00
2026-04-08T08:45:00Z,72.00,29.00
2026-04-08T08:46:00Z,72.00,29.00
2026-04-08T08:47:00Z,72.00,29.00
2026-04-08T08:48:00Z,72.00,29.00
2026-04-08T08:49:00Z,72.00,29.00
2026-04-08T08:51:00Z,71.98,29.00
2026-04-08T08:52:00Z,72.00,28.28
2026-04-08T08:53:00Z,72.00,28.28
2026-04-08T08:54:00Z,72.00,29.07
2026-04-08T08:55:00Z,72.00,30.00
2026-04-08T08:56:00Z,72.00,30.00
2026-04-08T08:57:00Z,72.00,30.00
2026-04-08T08:58:00Z,72.00,30.00
2026-04-08T08:59:00Z,72.00,28.00
2026-04-08T09:00:00Z,72.00,30.00
2026-04-08T09:01:00Z,72.00,30.00
2026-04-08T09:02:00Z,72.00,30.00
2026-04-08T09:03:00Z,72.00,30.00
2026-04-08T09:05:00Z,72.00,29.00
2026-04-08T09:06:00Z,72.00,29.00
2026-04-08T09:07:00Z,72.00,29.00
2026-04-08T09:08:00Z,70.92,29.01
2026-04-08T09:09:00Z,70.00,30.59
2026-04-08T09:10:00Z,70.00,31.00
2026-04-08T09:11:00Z,70.00,31.00
2026-04-08T09:12:00Z,70.02,31.00
2026-04-08T09:13:00Z,69.01,31.70
2026-04-08T09:14:00Z,69.20,32.71
2026-04-08T09:15:00Z,73.58,26.00
2026-04-08T09:16:00Z,72.92,28.02
2026-04-08T09:17:00Z,72.32,27.99
2026-04-08T09:18:00Z,71.65,30.38
2026-04-08T09:19:00Z,69.00,32.44
2026-04-08T09:20:00Z,63.14,35.42
2026-04-08T09:21:00Z,59.19,40.90
2026-04-08T09:22:00Z,53.07,47.71
2026-04-08T09:23:00Z,50.63,52.06
2026-04-08T09:24:00Z,48.33,53.08
2026-04-08T09:25:00Z,47.95,53.19
2026-04-08T09:26:00Z,48.00,52.91
2026-04-08T09:27:00Z,46.96,55.14
2026-04-08T09:28:00Z,46.40,55.23
2026-04-08T09:29:00Z,40.56,61.60
2026-04-08T09:30:00Z,39.63,62.05
2026-04-08T09:31:00Z,36.62,65.48
2026-04-08T09:32:00Z,36.83,64.93
2026-04-08T09:33:00Z,33.81,66.80
2026-04-08T09:34:00Z,33.76,67.08
2026-04-08T09:35:00Z,33.00,68.10
2026-04-08T09:36:00Z,30.91,71.90
2026-04-08T09:37:00Z,30.14,71.25
2026-04-08T09:38:00Z,30.98,69.00
2026-04-08T09:39:00Z,31.29,70.16
2026-04-08T09:40:00Z,30.98,69.82
2026-04-08T09:41:00Z,26.46,75.05
2026-04-08T09:42:00Z,23.36,77.11
2026-04-08T09:43:00Z,23.65,77.87
2026-04-08T09:44:00Z,20.35,82.04
2026-04-08T09:45:00Z,19.53,80.66
2026-04-08T09:46:00Z,19.77,80.63
2026-04-08T09:47:00Z,8.85,91.78
2026-04-08T09:48:00Z,8.19,93.78
2026-04-08T09:49:00Z,5.58,95.16
2026-04-08T09:50:00Z,4.00,96.76
2026-04-08T09:51:00Z,3.41,96.97
2026-04-08T09:52:00Z,3.86,96.34
2026-04-08T09:53:00Z,2.91,98.07
2026-04-08T09:54:00Z,1.91,98.59
2026-04-08T09:55:00Z,1.33,98.97
2026-04-08T09:56:00Z,1.61,98.99
2026-04-08T09:57:00Z,1.07,99.00
2026-04-08T09:58:00Z,1.00,99.00
2026-04-08T09:59:00Z,1.00,99.00
2026-04-08T10:00:00Z,1.00,99.00
2026-04-08T10:01:00Z,1.00,99.00
2026-04-08T10:02:00Z,1.00,99.00
2026-04-08T10:03:00Z,1.00,99.00
2026-04-08T10:04:00Z,1.00,99.00
2026-04-08T10:05:00Z,1.00,99.00
2026-04-08T10:06:00Z,1.00,99.00
