# event_ticker=KXATPMATCH-26FEB25BELDAV
# final_score=6-3 6-3
# score_resolution=3-6 3-6
# match_winner=Mattia Bellucci
# fav_player=Alejandro Davidovich Fokina
# dog_player=Mattia Bellucci
# kalshi_date=2026-02-25
timestamp,Alejandro Davidovich Fokina,Mattia Bellucci
2026-02-26T03:07:00Z,82.00,19.00
2026-02-26T03:09:00Z,82.00,19.00
2026-02-26T03:10:00Z,82.00,19.00
2026-02-26T03:11:00Z,82.00,19.00
2026-02-26T03:12:00Z,82.00,19.00
2026-02-26T03:13:00Z,82.00,19.00
2026-02-26T03:14:00Z,82.00,19.00
2026-02-26T03:15:00Z,82.00,19.00
2026-02-26T03:16:00Z,82.00,19.00
2026-02-26T03:18:00Z,82.00,19.20
2026-02-26T03:21:00Z,82.00,20.00
2026-02-26T03:22:00Z,82.00,19.00
2026-02-26T03:23:00Z,82.00,19.00
2026-02-26T03:24:00Z,82.00,19.00
2026-02-26T03:26:00Z,82.00,19.00
2026-02-26T03:27:00Z,82.00,19.00
2026-02-26T03:30:00Z,82.00,19.00
2026-02-26T03:31:00Z,82.00,19.00
2026-02-26T03:33:00Z,82.00,19.00
2026-02-26T03:34:00Z,82.00,19.00
2026-02-26T03:35:00Z,82.00,19.00
2026-02-26T03:36:00Z,82.00,19.00
2026-02-26T03:39:00Z,82.00,19.00
2026-02-26T03:40:00Z,82.00,19.00
2026-02-26T03:41:00Z,82.00,19.00
2026-02-26T03:42:00Z,82.00,19.00
2026-02-26T03:43:00Z,82.00,19.00
2026-02-26T03:44:00Z,82.00,19.00
2026-02-26T03:45:00Z,82.00,19.00
2026-02-26T03:46:00Z,82.00,20.00
2026-02-26T03:47:00Z,82.00,19.11
2026-02-26T03:48:00Z,82.00,19.11
2026-02-26T03:49:00Z,82.00,19.11
2026-02-26T03:50:00Z,82.00,20.00
2026-02-26T03:51:00Z,81.58,20.00
2026-02-26T03:52:00Z,82.00,18.00
2026-02-26T03:53:00Z,82.00,18.00
2026-02-26T03:54:00Z,82.00,20.00
2026-02-26T03:55:00Z,82.00,20.00
2026-02-26T03:56:00Z,82.00,20.00
2026-02-26T03:57:00Z,82.00,20.00
2026-02-26T03:58:00Z,81.00,20.00
2026-02-26T03:59:00Z,81.00,20.00
2026-02-26T04:00:00Z,81.00,20.00
2026-02-26T04:01:00Z,81.00,20.00
2026-02-26T04:02:00Z,81.00,20.00
2026-02-26T04:03:00Z,80.01,20.91
2026-02-26T04:04:00Z,79.78,24.41
2026-02-26T04:05:00Z,68.78,30.84
2026-02-26T04:06:00Z,72.05,29.23
2026-02-26T04:07:00Z,71.36,28.46
2026-02-26T04:08:00Z,70.92,32.83
2026-02-26T04:09:00Z,69.80,30.96
2026-02-26T04:10:00Z,70.03,27.25
2026-02-26T04:11:00Z,69.72,33.00
2026-02-26T04:12:00Z,66.21,35.52
2026-02-26T04:13:00Z,67.23,33.66
2026-02-26T04:14:00Z,65.37,34.08
2026-02-26T04:15:00Z,68.00,34.73
2026-02-26T04:16:00Z,68.00,33.76
2026-02-26T04:17:00Z,67.55,33.13
2026-02-26T04:18:00Z,66.96,36.79
2026-02-26T04:19:00Z,61.96,38.97
2026-02-26T04:20:00Z,59.02,43.24
2026-02-26T04:21:00Z,57.19,44.36
2026-02-26T04:22:00Z,57.34,43.14
2026-02-26T04:23:00Z,62.86,37.34
2026-02-26T04:24:00Z,64.00,36.73
2026-02-26T04:25:00Z,63.97,37.00
2026-02-26T04:26:00Z,61.94,42.46
2026-02-26T04:27:00Z,57.03,43.86
2026-02-26T04:28:00Z,58.07,44.14
2026-02-26T04:29:00Z,58.10,42.67
2026-02-26T04:30:00Z,58.73,43.91
2026-02-26T04:31:00Z,57.12,44.79
2026-02-26T04:32:00Z,57.92,43.01
2026-02-26T04:33:00Z,58.00,42.90
2026-02-26T04:34:00Z,58.06,42.51
2026-02-26T04:35:00Z,57.82,46.50
2026-02-26T04:36:00Z,51.44,49.09
2026-02-26T04:37:00Z,49.36,50.04
2026-02-26T04:38:00Z,45.49,56.15
2026-02-26T04:39:00Z,48.67,53.98
2026-02-26T04:40:00Z,42.67,58.21
2026-02-26T04:41:00Z,43.00,57.96
2026-02-26T04:42:00Z,43.00,57.91
2026-02-26T04:43:00Z,39.61,60.75
2026-02-26T04:44:00Z,36.33,64.29
2026-02-26T04:45:00Z,37.01,64.00
2026-02-26T04:46:00Z,40.84,62.01
2026-02-26T04:47:00Z,34.77,64.98
2026-02-26T04:48:00Z,35.21,63.82
2026-02-26T04:49:00Z,40.95,59.97
2026-02-26T04:50:00Z,38.70,61.49
2026-02-26T04:51:00Z,38.70,65.82
2026-02-26T04:52:00Z,36.00,65.57
2026-02-26T04:53:00Z,35.77,67.33
2026-02-26T04:54:00Z,25.89,74.66
2026-02-26T04:55:00Z,29.71,68.32
2026-02-26T04:56:00Z,38.75,62.25
2026-02-26T04:57:00Z,30.63,65.32
2026-02-26T04:58:00Z,31.00,73.64
2026-02-26T04:59:00Z,30.97,69.22
2026-02-26T05:00:00Z,32.75,67.65
2026-02-26T05:01:00Z,33.10,67.01
2026-02-26T05:02:00Z,36.12,64.31
2026-02-26T05:03:00Z,35.10,65.88
2026-02-26T05:04:00Z,32.90,67.94
2026-02-26T05:05:00Z,29.98,70.58
2026-02-26T05:06:00Z,29.12,70.79
2026-02-26T05:07:00Z,28.36,75.06
2026-02-26T05:08:00Z,29.58,72.82
2026-02-26T05:09:00Z,31.63,74.21
2026-02-26T05:10:00Z,18.94,80.47
2026-02-26T05:11:00Z,6.00,94.39
2026-02-26T05:12:00Z,7.58,92.48
2026-02-26T05:13:00Z,8.51,93.08
2026-02-26T05:14:00Z,4.51,96.34
2026-02-26T05:15:00Z,1.38,98.70
2026-02-26T05:16:00Z,2.09,97.52
2026-02-26T05:17:00Z,1.00,99.00
