# event_ticker=KXATPMATCH-26APR12RINMIC
# final_score=6-3 6-3
# score_resolution=3-6 3-6
# match_winner=Arthur Rinderknech
# fav_player=Alex Michelsen
# dog_player=Arthur Rinderknech
# kalshi_date=2026-04-12
timestamp,Alex Michelsen,Arthur Rinderknech
2026-04-13T02:45:00Z,38.00,61.00
2026-04-13T02:47:00Z,38.00,61.00
2026-04-13T02:48:00Z,40.00,61.00
2026-04-13T02:51:00Z,40.00,61.00
2026-04-13T02:55:00Z,40.00,61.00
2026-04-13T02:57:00Z,40.00,61.00
2026-04-13T02:58:00Z,40.00,61.00
2026-04-13T03:00:00Z,40.00,61.00
2026-04-13T03:01:00Z,40.00,61.00
2026-04-13T03:02:00Z,40.00,61.00
2026-04-13T03:04:00Z,40.00,61.00
2026-04-13T03:05:00Z,40.00,61.00
2026-04-13T03:06:00Z,39.00,61.00
2026-04-13T03:07:00Z,40.00,61.00
2026-04-13T03:09:00Z,40.00,61.00
2026-04-13T03:11:00Z,40.00,61.00
2026-04-13T03:12:00Z,40.00,61.00
2026-04-13T03:13:00Z,40.00,61.00
2026-04-13T03:14:00Z,40.00,61.00
2026-04-13T03:15:00Z,40.00,61.00
2026-04-13T03:16:00Z,40.00,61.00
2026-04-13T03:17:00Z,40.00,61.00
2026-04-13T03:18:00Z,40.00,61.00
2026-04-13T03:19:00Z,40.00,61.00
2026-04-13T03:21:00Z,40.00,61.00
2026-04-13T03:22:00Z,40.00,61.00
2026-04-13T03:23:00Z,40.00,61.00
2026-04-13T03:24:00Z,40.00,61.00
2026-04-13T03:25:00Z,40.00,61.87
2026-04-13T03:26:00Z,40.00,61.87
2026-04-13T03:27:00Z,40.00,61.95
2026-04-13T03:28:00Z,40.00,61.81
2026-04-13T03:30:00Z,40.00,62.00
2026-04-13T03:32:00Z,40.00,62.00
2026-04-13T03:33:00Z,40.00,62.00
2026-04-13T03:34:00Z,40.00,62.00
2026-04-13T03:35:00Z,40.00,62.00
2026-04-13T03:36:00Z,40.00,62.00
2026-04-13T03:37:00Z,40.00,62.00
2026-04-13T03:38:00Z,40.00,62.00
2026-04-13T03:39:00Z,40.00,62.90
2026-04-13T03:40:00Z,40.00,62.27
2026-04-13T03:41:00Z,40.00,63.00
2026-04-13T03:42:00Z,40.00,63.00
2026-04-13T03:43:00Z,40.00,63.00
2026-04-13T03:44:00Z,40.00,63.00
2026-04-13T03:45:00Z,40.00,63.00
2026-04-13T03:47:00Z,40.00,62.00
2026-04-13T03:48:00Z,40.00,62.00
2026-04-13T03:50:00Z,40.00,62.00
2026-04-13T03:51:00Z,40.00,62.00
2026-04-13T03:52:00Z,40.00,62.00
2026-04-13T03:53:00Z,40.00,60.00
2026-04-13T03:54:00Z,40.00,61.00
2026-04-13T03:55:00Z,40.00,61.00
2026-04-13T03:56:00Z,40.00,61.00
2026-04-13T03:57:00Z,40.00,61.00
2026-04-13T03:58:00Z,40.00,61.00
2026-04-13T03:59:00Z,40.00,62.00
2026-04-13T04:00:00Z,40.00,61.00
2026-04-13T04:02:00Z,40.00,62.00
2026-04-13T04:03:00Z,40.00,62.00
2026-04-13T04:05:00Z,40.00,62.00
2026-04-13T04:06:00Z,40.00,62.00
2026-04-13T04:07:00Z,40.00,62.08
2026-04-13T04:09:00Z,40.00,62.03
2026-04-13T04:10:00Z,40.00,62.00
2026-04-13T04:11:00Z,40.00,63.00
2026-04-13T04:12:00Z,40.00,63.00
2026-04-13T04:14:00Z,40.00,63.00
2026-04-13T04:15:00Z,40.00,63.00
2026-04-13T04:17:00Z,40.00,63.00
2026-04-13T04:18:00Z,40.00,63.00
2026-04-13T04:20:00Z,40.00,63.00
2026-04-13T04:22:00Z,40.00,63.00
2026-04-13T04:23:00Z,40.00,63.00
2026-04-13T04:24:00Z,40.00,63.00
2026-04-13T04:25:00Z,39.00,63.00
2026-04-13T04:29:00Z,40.00,63.00
2026-04-13T04:30:00Z,40.54,63.00
2026-04-13T04:31:00Z,40.26,63.00
2026-04-13T04:32:00Z,40.73,63.00
2026-04-13T04:33:00Z,40.73,63.00
2026-04-13T04:34:00Z,40.73,61.50
2026-04-13T04:35:00Z,40.00,61.29
2026-04-13T04:36:00Z,40.00,62.00
2026-04-13T04:38:00Z,40.00,62.00
2026-04-13T04:39:00Z,40.00,61.95
2026-04-13T04:40:00Z,38.00,62.00
2026-04-13T04:44:00Z,38.00,62.00
2026-04-13T04:46:00Z,38.00,62.00
2026-04-13T04:47:00Z,38.00,62.00
2026-04-13T04:48:00Z,38.00,62.00
2026-04-13T04:50:00Z,38.00,63.00
2026-04-13T04:52:00Z,38.00,63.00
2026-04-13T04:53:00Z,39.00,63.00
2026-04-13T04:54:00Z,37.50,63.19
2026-04-13T04:55:00Z,38.00,63.00
2026-04-13T05:00:00Z,38.00,63.69
2026-04-13T05:01:00Z,38.00,64.00
2026-04-13T05:02:00Z,38.00,64.00
2026-04-13T05:03:00Z,38.00,64.00
2026-04-13T05:04:00Z,38.00,63.85
2026-04-13T05:05:00Z,38.00,64.00
2026-04-13T05:07:00Z,38.00,64.00
2026-04-13T05:08:00Z,38.00,63.00
2026-04-13T05:09:00Z,39.00,62.96
2026-04-13T05:10:00Z,39.00,62.96
2026-04-13T05:11:00Z,39.00,63.00
2026-04-13T05:12:00Z,39.00,63.00
2026-04-13T05:13:00Z,39.00,63.00
2026-04-13T05:16:00Z,39.00,63.00
2026-04-13T05:17:00Z,39.00,63.00
2026-04-13T05:18:00Z,39.00,63.00
2026-04-13T05:20:00Z,39.00,62.51
2026-04-13T05:21:00Z,39.00,62.51
2026-04-13T05:25:00Z,39.00,63.00
2026-04-13T05:26:00Z,39.00,63.00
2026-04-13T05:28:00Z,37.28,63.00
2026-04-13T05:30:00Z,37.28,63.00
2026-04-13T05:32:00Z,38.00,63.00
2026-04-13T05:33:00Z,38.00,63.00
2026-04-13T05:34:00Z,38.00,63.00
2026-04-13T05:35:00Z,38.00,63.00
2026-04-13T05:37:00Z,38.00,63.00
2026-04-13T05:40:00Z,38.00,63.00
2026-04-13T05:41:00Z,37.00,63.00
2026-04-13T05:43:00Z,38.00,63.00
2026-04-13T05:44:00Z,38.00,63.00
2026-04-13T05:46:00Z,38.00,63.00
2026-04-13T05:47:00Z,38.00,63.00
2026-04-13T05:48:00Z,38.00,63.00
2026-04-13T05:50:00Z,38.00,63.00
2026-04-13T05:51:00Z,38.00,63.00
2026-04-13T05:52:00Z,37.00,64.00
2026-04-13T05:53:00Z,37.00,64.00
2026-04-13T05:54:00Z,37.00,64.00
2026-04-13T05:55:00Z,37.00,64.00
2026-04-13T05:56:00Z,37.00,64.00
2026-04-13T05:57:00Z,37.00,64.00
2026-04-13T05:59:00Z,37.00,64.00
2026-04-13T06:02:00Z,37.00,64.00
2026-04-13T06:03:00Z,37.00,64.00
2026-04-13T06:04:00Z,37.00,64.00
2026-04-13T06:05:00Z,37.00,64.00
2026-04-13T06:08:00Z,37.00,64.00
2026-04-13T06:10:00Z,37.00,64.00
2026-04-13T06:11:00Z,37.00,64.00
2026-04-13T06:12:00Z,37.00,64.00
2026-04-13T06:13:00Z,37.00,64.00
2026-04-13T06:15:00Z,37.00,64.00
2026-04-13T06:16:00Z,37.00,64.00
2026-04-13T06:17:00Z,37.00,64.10
2026-04-13T06:18:00Z,37.00,65.00
2026-04-13T06:19:00Z,37.00,65.00
2026-04-13T06:20:00Z,37.00,65.00
2026-04-13T06:21:00Z,37.00,65.00
2026-04-13T06:23:00Z,37.00,63.00
2026-04-13T06:25:00Z,37.00,63.00
2026-04-13T06:26:00Z,37.00,63.00
2026-04-13T06:28:00Z,37.00,63.00
2026-04-13T06:29:00Z,37.00,63.00
2026-04-13T06:30:00Z,37.00,63.00
2026-04-13T06:32:00Z,37.00,63.00
2026-04-13T06:33:00Z,37.00,63.00
2026-04-13T06:35:00Z,37.00,63.00
2026-04-13T06:36:00Z,37.00,63.00
2026-04-13T06:38:00Z,37.00,63.00
2026-04-13T06:40:00Z,37.87,63.00
2026-04-13T06:41:00Z,38.00,63.00
2026-04-13T06:46:00Z,38.00,63.00
2026-04-13T06:47:00Z,38.00,63.00
2026-04-13T06:48:00Z,38.00,63.00
2026-04-13T06:50:00Z,38.00,63.00
2026-04-13T06:52:00Z,38.00,63.00
2026-04-13T06:54:00Z,38.11,63.00
2026-04-13T06:55:00Z,39.00,63.00
2026-04-13T06:56:00Z,39.00,63.00
2026-04-13T06:57:00Z,40.00,63.00
2026-04-13T07:01:00Z,40.00,63.00
2026-04-13T07:02:00Z,40.00,63.00
2026-04-13T07:03:00Z,40.00,63.00
2026-04-13T07:06:00Z,37.00,63.00
2026-04-13T07:08:00Z,37.00,63.00
2026-04-13T07:10:00Z,37.00,63.00
2026-04-13T07:11:00Z,37.00,63.00
2026-04-13T07:16:00Z,37.00,63.00
2026-04-13T07:17:00Z,37.00,63.00
2026-04-13T07:18:00Z,39.00,63.00
2026-04-13T07:19:00Z,39.00,62.00
2026-04-13T07:20:00Z,39.00,63.00
2026-04-13T07:22:00Z,39.00,63.00
2026-04-13T07:23:00Z,39.00,63.00
2026-04-13T07:24:00Z,37.00,63.00
2026-04-13T07:25:00Z,37.00,63.00
2026-04-13T07:27:00Z,39.00,63.00
2026-04-13T07:29:00Z,39.00,63.00
2026-04-13T07:30:00Z,39.00,63.00
2026-04-13T07:34:00Z,39.00,63.00
2026-04-13T07:39:00Z,39.00,63.00
2026-04-13T07:42:00Z,39.00,63.00
2026-04-13T07:45:00Z,40.00,63.00
2026-04-13T07:47:00Z,40.00,62.50
2026-04-13T07:48:00Z,38.00,63.00
2026-04-13T07:49:00Z,40.00,63.00
2026-04-13T07:50:00Z,40.00,63.00
2026-04-13T07:52:00Z,40.00,63.00
2026-04-13T07:53:00Z,40.00,63.00
2026-04-13T07:54:00Z,40.00,63.00
2026-04-13T07:55:00Z,40.00,63.00
2026-04-13T07:56:00Z,40.00,62.00
2026-04-13T07:57:00Z,40.00,63.00
2026-04-13T07:59:00Z,40.00,63.00
2026-04-13T08:01:00Z,40.00,63.00
2026-04-13T08:02:00Z,40.00,63.00
2026-04-13T08:06:00Z,40.00,63.00
2026-04-13T08:08:00Z,40.00,63.00
2026-04-13T08:10:00Z,40.00,63.00
2026-04-13T08:11:00Z,40.00,63.00
2026-04-13T08:12:00Z,40.00,63.00
2026-04-13T08:14:00Z,40.00,63.00
2026-04-13T08:16:00Z,40.00,63.00
2026-04-13T08:17:00Z,40.00,63.00
2026-04-13T08:18:00Z,40.00,63.00
2026-04-13T08:19:00Z,40.00,62.00
2026-04-13T08:21:00Z,40.00,62.00
2026-04-13T08:24:00Z,40.00,62.00
2026-04-13T08:25:00Z,40.00,62.00
2026-04-13T08:27:00Z,40.00,62.00
2026-04-13T08:29:00Z,40.00,61.00
2026-04-13T08:33:00Z,40.00,61.00
2026-04-13T08:34:00Z,40.00,62.00
2026-04-13T08:37:00Z,40.00,62.00
2026-04-13T08:38:00Z,40.00,62.00
2026-04-13T08:40:00Z,40.00,62.00
2026-04-13T08:43:00Z,40.00,62.00
2026-04-13T08:45:00Z,40.00,62.00
2026-04-13T08:46:00Z,40.00,60.15
2026-04-13T08:47:00Z,40.00,60.00
2026-04-13T08:48:00Z,40.00,60.00
2026-04-13T08:49:00Z,40.00,60.00
2026-04-13T08:51:00Z,42.00,59.84
2026-04-13T08:52:00Z,42.00,59.00
2026-04-13T08:53:00Z,42.00,59.00
2026-04-13T08:54:00Z,42.00,59.00
2026-04-13T08:55:00Z,42.00,59.00
2026-04-13T08:56:00Z,42.00,59.00
2026-04-13T08:57:00Z,42.00,59.00
2026-04-13T08:58:00Z,42.00,59.00
2026-04-13T08:59:00Z,42.00,59.00
2026-04-13T09:00:00Z,42.00,59.00
2026-04-13T09:01:00Z,42.00,59.00
2026-04-13T09:02:00Z,42.00,59.00
2026-04-13T09:03:00Z,42.00,59.00
2026-04-13T09:04:00Z,42.00,59.00
2026-04-13T09:05:00Z,42.00,59.00
2026-04-13T09:06:00Z,42.00,59.38
2026-04-13T09:07:00Z,42.00,60.00
2026-04-13T09:08:00Z,42.00,59.74
2026-04-13T09:09:00Z,41.00,60.00
2026-04-13T09:10:00Z,41.00,59.93
2026-04-13T09:11:00Z,44.06,56.04
2026-04-13T09:12:00Z,45.87,54.89
2026-04-13T09:13:00Z,46.00,54.71
2026-04-13T09:14:00Z,52.50,50.52
2026-04-13T09:15:00Z,50.50,50.86
2026-04-13T09:16:00Z,47.70,54.42
2026-04-13T09:17:00Z,45.40,55.98
2026-04-13T09:18:00Z,43.29,58.73
2026-04-13T09:19:00Z,44.25,57.90
2026-04-13T09:20:00Z,42.92,59.96
2026-04-13T09:21:00Z,42.06,62.25
2026-04-13T09:22:00Z,41.58,62.07
2026-04-13T09:23:00Z,36.71,63.36
2026-04-13T09:24:00Z,36.81,64.96
2026-04-13T09:25:00Z,38.85,61.55
2026-04-13T09:26:00Z,36.63,64.82
2026-04-13T09:27:00Z,42.57,62.00
2026-04-13T09:28:00Z,38.40,61.64
2026-04-13T09:29:00Z,41.45,61.73
2026-04-13T09:30:00Z,34.84,64.20
2026-04-13T09:31:00Z,40.92,59.27
2026-04-13T09:32:00Z,38.00,64.43
2026-04-13T09:33:00Z,43.15,66.11
2026-04-13T09:34:00Z,42.59,58.64
2026-04-13T09:35:00Z,41.99,59.00
2026-04-13T09:36:00Z,39.65,59.27
2026-04-13T09:37:00Z,38.51,62.69
2026-04-13T09:38:00Z,38.61,62.55
2026-04-13T09:39:00Z,37.36,64.00
2026-04-13T09:40:00Z,36.21,63.03
2026-04-13T09:41:00Z,33.09,69.28
2026-04-13T09:42:00Z,31.63,69.04
2026-04-13T09:43:00Z,34.60,65.00
2026-04-13T09:44:00Z,36.48,64.55
2026-04-13T09:45:00Z,34.09,66.27
2026-04-13T09:46:00Z,32.17,68.77
2026-04-13T09:47:00Z,31.35,72.76
2026-04-13T09:48:00Z,36.71,64.94
2026-04-13T09:49:00Z,37.00,64.34
2026-04-13T09:50:00Z,37.24,62.96
2026-04-13T09:51:00Z,39.25,62.34
2026-04-13T09:52:00Z,35.50,65.53
2026-04-13T09:53:00Z,34.07,67.84
2026-04-13T09:54:00Z,29.62,71.21
2026-04-13T09:55:00Z,34.07,67.74
2026-04-13T09:56:00Z,36.64,64.13
2026-04-13T09:57:00Z,33.34,69.86
2026-04-13T09:58:00Z,25.61,73.17
2026-04-13T09:59:00Z,31.28,69.72
2026-04-13T10:00:00Z,22.18,75.42
2026-04-13T10:01:00Z,18.28,82.44
2026-04-13T10:02:00Z,19.00,82.84
2026-04-13T10:03:00Z,18.64,83.05
2026-04-13T10:04:00Z,16.99,85.24
2026-04-13T10:05:00Z,20.86,79.04
2026-04-13T10:06:00Z,17.30,81.46
2026-04-13T10:07:00Z,16.70,84.03
2026-04-13T10:08:00Z,15.11,85.19
2026-04-13T10:09:00Z,12.86,87.01
2026-04-13T10:10:00Z,12.96,87.01
2026-04-13T10:11:00Z,12.74,88.14
2026-04-13T10:12:00Z,11.99,87.22
2026-04-13T10:13:00Z,7.88,90.37
2026-04-13T10:14:00Z,10.14,90.54
2026-04-13T10:15:00Z,10.15,89.96
2026-04-13T10:16:00Z,11.08,90.34
2026-04-13T10:17:00Z,8.35,94.19
2026-04-13T10:18:00Z,10.61,88.23
2026-04-13T10:19:00Z,11.35,88.92
2026-04-13T10:20:00Z,11.88,89.00
2026-04-13T10:21:00Z,11.23,90.89
2026-04-13T10:22:00Z,11.74,88.44
2026-04-13T10:23:00Z,14.00,88.97
2026-04-13T10:24:00Z,13.01,86.89
2026-04-13T10:25:00Z,14.40,87.00
2026-04-13T10:26:00Z,13.68,87.50
2026-04-13T10:27:00Z,12.50,88.00
2026-04-13T10:28:00Z,12.00,88.25
2026-04-13T10:29:00Z,13.00,88.25
2026-04-13T10:30:00Z,10.70,90.00
2026-04-13T10:31:00Z,6.07,94.25
2026-04-13T10:32:00Z,3.75,97.03
2026-04-13T10:33:00Z,3.19,96.93
2026-04-13T10:34:00Z,2.05,98.46
2026-04-13T10:35:00Z,2.33,97.92
2026-04-13T10:36:00Z,2.89,97.92
2026-04-13T10:37:00Z,1.87,98.07
2026-04-13T10:38:00Z,2.28,97.23
2026-04-13T10:39:00Z,2.24,96.25
2026-04-13T10:40:00Z,2.88,97.56
2026-04-13T10:41:00Z,3.00,97.94
2026-04-13T10:42:00Z,4.00,94.68
2026-04-13T10:43:00Z,5.03,96.99
2026-04-13T10:44:00Z,5.91,96.00
2026-04-13T10:45:00Z,3.86,98.41
2026-04-13T10:46:00Z,1.04,98.84
2026-04-13T10:47:00Z,1.61,98.14
2026-04-13T10:48:00Z,1.19,98.14
2026-04-13T10:49:00Z,1.17,98.96
2026-04-13T10:50:00Z,1.72,98.53
2026-04-13T10:51:00Z,1.01,98.53
2026-04-13T10:52:00Z,1.00,99.00
2026-04-13T10:53:00Z,1.00,99.00
2026-04-13T10:54:00Z,1.00,99.00
2026-04-13T10:55:00Z,1.00,99.00
2026-04-13T10:56:00Z,1.00,99.00
