# event_ticker=KXATPMATCH-26JAN09RUBBOR
# final_score=6-3 6-4
# match_winner=Andrey Rublev
# fav_player=Andrey Rublev
# dog_player=Nuno Borges
# kalshi_date=2026-01-09
timestamp,Andrey Rublev,Nuno Borges
2026-01-09T05:05:00Z,66.00,35.00
2026-01-09T05:07:00Z,66.00,35.00
2026-01-09T05:08:00Z,66.00,35.00
2026-01-09T05:10:00Z,66.00,35.00
2026-01-09T05:11:00Z,66.00,35.00
2026-01-09T05:12:00Z,66.00,35.00
2026-01-09T05:13:00Z,66.00,35.00
2026-01-09T05:20:00Z,66.00,35.00
2026-01-09T05:21:00Z,66.00,35.00
2026-01-09T05:22:00Z,66.00,35.00
2026-01-09T05:24:00Z,66.00,35.28
2026-01-09T05:26:00Z,66.00,35.28
2026-01-09T05:28:00Z,66.00,35.28
2026-01-09T05:29:00Z,66.00,35.28
2026-01-09T05:31:00Z,66.00,35.28
2026-01-09T05:38:00Z,66.00,35.28
2026-01-09T05:39:00Z,66.00,35.28
2026-01-09T05:45:00Z,66.00,35.28
2026-01-09T05:46:00Z,64.00,35.28
2026-01-09T05:47:00Z,66.00,35.28
2026-01-09T05:48:00Z,66.00,35.28
2026-01-09T05:49:00Z,66.00,35.28
2026-01-09T05:55:00Z,66.00,35.28
2026-01-09T05:56:00Z,66.00,35.28
2026-01-09T05:58:00Z,66.00,35.28
2026-01-09T06:00:00Z,66.00,35.28
2026-01-09T06:06:00Z,66.00,35.28
2026-01-09T06:07:00Z,66.00,35.28
2026-01-09T06:08:00Z,66.00,36.00
2026-01-09T06:09:00Z,66.00,36.00
2026-01-09T06:10:00Z,66.00,36.00
2026-01-09T06:11:00Z,66.00,36.00
2026-01-09T06:13:00Z,66.00,36.00
2026-01-09T06:15:00Z,66.00,36.00
2026-01-09T06:16:00Z,66.00,36.00
2026-01-09T06:18:00Z,66.00,36.00
2026-01-09T06:19:00Z,66.00,36.00
2026-01-09T06:21:00Z,66.00,36.00
2026-01-09T06:22:00Z,66.00,36.00
2026-01-09T06:24:00Z,66.00,36.00
2026-01-09T06:25:00Z,65.43,36.00
2026-01-09T06:27:00Z,65.43,35.00
2026-01-09T06:28:00Z,66.00,35.00
2026-01-09T06:30:00Z,66.00,36.00
2026-01-09T06:31:00Z,66.00,36.00
2026-01-09T06:32:00Z,66.00,36.00
2026-01-09T06:33:00Z,66.00,36.00
2026-01-09T06:34:00Z,66.00,36.00
2026-01-09T06:35:00Z,66.00,36.00
2026-01-09T06:36:00Z,66.00,36.00
2026-01-09T06:37:00Z,65.31,36.00
2026-01-09T06:38:00Z,66.00,36.00
2026-01-09T06:39:00Z,66.00,36.00
2026-01-09T06:40:00Z,66.00,36.00
2026-01-09T06:41:00Z,66.00,36.00
2026-01-09T06:42:00Z,66.47,36.00
2026-01-09T06:43:00Z,66.00,35.00
2026-01-09T06:44:00Z,66.00,34.58
2026-01-09T06:45:00Z,66.00,34.58
2026-01-09T06:46:00Z,66.00,34.58
2026-01-09T06:47:00Z,64.00,34.58
2026-01-09T06:48:00Z,66.00,34.58
2026-01-09T06:50:00Z,66.00,34.58
2026-01-09T06:51:00Z,66.00,34.58
2026-01-09T06:52:00Z,66.00,34.58
2026-01-09T06:53:00Z,64.49,34.58
2026-01-09T06:54:00Z,66.00,34.58
2026-01-09T06:56:00Z,65.84,35.00
2026-01-09T06:58:00Z,65.00,35.00
2026-01-09T06:59:00Z,65.00,35.00
2026-01-09T07:00:00Z,65.00,35.00
2026-01-09T07:01:00Z,64.00,35.00
2026-01-09T07:02:00Z,65.24,36.00
2026-01-09T07:03:00Z,65.02,36.00
2026-01-09T07:04:00Z,65.82,36.00
2026-01-09T07:05:00Z,65.94,36.00
2026-01-09T07:06:00Z,66.00,36.00
2026-01-09T07:07:00Z,65.93,36.00
2026-01-09T07:08:00Z,65.00,36.00
2026-01-09T07:09:00Z,65.53,35.60
2026-01-09T07:10:00Z,65.82,37.00
2026-01-09T07:11:00Z,66.18,36.00
2026-01-09T07:12:00Z,65.00,36.00
2026-01-09T07:13:00Z,65.00,37.00
2026-01-09T07:14:00Z,64.18,37.00
2026-01-09T07:15:00Z,65.99,36.00
2026-01-09T07:16:00Z,66.00,37.00
2026-01-09T07:17:00Z,66.00,35.00
2026-01-09T07:18:00Z,66.00,35.86
2026-01-09T07:19:00Z,64.84,37.00
2026-01-09T07:20:00Z,65.10,37.00
2026-01-09T07:21:00Z,67.77,37.00
2026-01-09T07:22:00Z,67.93,31.80
2026-01-09T07:23:00Z,68.67,32.00
2026-01-09T07:24:00Z,67.85,34.93
2026-01-09T07:25:00Z,69.56,33.54
2026-01-09T07:26:00Z,68.81,34.78
2026-01-09T07:27:00Z,68.87,34.99
2026-01-09T07:28:00Z,68.48,35.19
2026-01-09T07:29:00Z,68.95,33.00
2026-01-09T07:30:00Z,68.89,34.00
2026-01-09T07:31:00Z,70.48,31.31
2026-01-09T07:32:00Z,72.87,30.00
2026-01-09T07:33:00Z,67.00,34.73
2026-01-09T07:34:00Z,69.33,33.47
2026-01-09T07:35:00Z,70.06,31.29
2026-01-09T07:36:00Z,70.00,31.00
2026-01-09T07:37:00Z,69.41,32.94
2026-01-09T07:38:00Z,69.08,32.59
2026-01-09T07:39:00Z,68.31,34.13
2026-01-09T07:40:00Z,65.14,33.34
2026-01-09T07:41:00Z,66.76,35.42
2026-01-09T07:42:00Z,68.16,38.75
2026-01-09T07:43:00Z,63.37,35.84
2026-01-09T07:44:00Z,63.37,31.95
2026-01-09T07:45:00Z,69.99,32.01
2026-01-09T07:46:00Z,73.49,26.69
2026-01-09T07:47:00Z,75.15,24.32
2026-01-09T07:48:00Z,77.71,22.66
2026-01-09T07:49:00Z,72.18,27.81
2026-01-09T07:50:00Z,71.81,31.65
2026-01-09T07:51:00Z,76.74,24.89
2026-01-09T07:52:00Z,80.02,22.40
2026-01-09T07:53:00Z,84.68,15.42
2026-01-09T07:54:00Z,82.39,17.31
2026-01-09T07:55:00Z,87.55,13.76
2026-01-09T07:56:00Z,88.91,12.80
2026-01-09T07:57:00Z,87.05,12.93
2026-01-09T07:58:00Z,86.54,12.03
2026-01-09T07:59:00Z,87.21,12.59
2026-01-09T08:00:00Z,93.85,11.52
2026-01-09T08:01:00Z,93.87,6.45
2026-01-09T08:02:00Z,97.37,5.44
2026-01-09T08:03:00Z,95.57,4.77
2026-01-09T08:04:00Z,96.53,3.67
2026-01-09T08:05:00Z,97.26,2.32
2026-01-09T08:06:00Z,98.05,2.80
2026-01-09T08:07:00Z,97.47,2.02
2026-01-09T08:08:00Z,96.30,3.12
2026-01-09T08:09:00Z,96.91,4.30
2026-01-09T08:10:00Z,96.91,4.37
2026-01-09T08:11:00Z,97.74,4.22
2026-01-09T08:12:00Z,97.16,3.34
2026-01-09T08:13:00Z,96.44,4.00
2026-01-09T08:14:00Z,96.90,3.61
2026-01-09T08:15:00Z,98.08,3.29
2026-01-09T08:16:00Z,96.01,3.97
2026-01-09T08:17:00Z,97.16,2.15
2026-01-09T08:18:00Z,97.64,3.24
2026-01-09T08:19:00Z,97.33,4.00
2026-01-09T08:20:00Z,97.71,3.18
2026-01-09T08:21:00Z,98.02,2.22
2026-01-09T08:22:00Z,97.00,2.76
2026-01-09T08:23:00Z,98.24,3.00
2026-01-09T08:24:00Z,97.75,1.76
2026-01-09T08:25:00Z,98.29,2.27
2026-01-09T08:26:00Z,95.26,2.43
2026-01-09T08:27:00Z,95.26,3.00
2026-01-09T08:28:00Z,96.02,2.12
2026-01-09T08:29:00Z,98.96,1.94
2026-01-09T08:30:00Z,98.18,2.92
2026-01-09T08:31:00Z,97.00,2.09
2026-01-09T08:32:00Z,97.68,2.11
2026-01-09T08:33:00Z,98.98,1.35
2026-01-09T08:34:00Z,99.00,1.00
2026-01-09T08:35:00Z,99.00,1.00
2026-01-09T08:36:00Z,99.00,1.00
2026-01-09T08:37:00Z,99.00,1.00
2026-01-09T08:38:00Z,99.00,1.00
2026-01-09T08:39:00Z,99.00,1.00
2026-01-09T08:40:00Z,99.00,1.00
2026-01-09T08:41:00Z,99.00,1.00
2026-01-09T08:42:00Z,99.00,1.00
