# event_ticker=KXATPCHALLENGERMATCH-26FEB19GRASAK
# final_score=1-6 6-1 6-4
# score_resolution=6-1 1-6 4-6
# match_winner=Rei Sakamoto
# fav_player=Alastair Gray
# dog_player=Rei Sakamoto
# kalshi_date=2026-02-19
timestamp,Alastair Gray,Rei Sakamoto
2026-02-19T10:07:00Z,23.00,81.00
2026-02-19T10:08:00Z,23.00,79.00
2026-02-19T10:09:00Z,21.17,80.00
2026-02-19T10:10:00Z,22.00,81.00
2026-02-19T10:11:00Z,21.95,81.00
2026-02-19T10:12:00Z,21.95,80.00
2026-02-19T10:14:00Z,21.98,80.00
2026-02-19T10:15:00Z,21.99,80.00
2026-02-19T10:17:00Z,21.60,80.86
2026-02-19T10:18:00Z,21.87,81.00
2026-02-19T10:19:00Z,21.15,81.00
2026-02-19T10:20:00Z,20.43,81.00
2026-02-19T10:21:00Z,22.00,81.00
2026-02-19T10:22:00Z,24.04,78.00
2026-02-19T10:23:00Z,25.82,77.05
2026-02-19T10:24:00Z,27.09,74.62
2026-02-19T10:25:00Z,26.42,73.74
2026-02-19T10:26:00Z,26.16,75.40
2026-02-19T10:27:00Z,25.75,76.14
2026-02-19T10:28:00Z,28.34,73.07
2026-02-19T10:29:00Z,34.54,66.55
2026-02-19T10:30:00Z,43.72,60.32
2026-02-19T10:31:00Z,46.15,53.27
2026-02-19T10:32:00Z,49.19,38.70
2026-02-19T10:33:00Z,50.93,49.71
2026-02-19T10:34:00Z,49.99,50.95
2026-02-19T10:35:00Z,51.88,50.81
2026-02-19T10:36:00Z,54.59,48.81
2026-02-19T10:37:00Z,54.34,45.65
2026-02-19T10:38:00Z,61.63,41.11
2026-02-19T10:39:00Z,63.24,36.77
2026-02-19T10:40:00Z,64.31,37.57
2026-02-19T10:41:00Z,65.29,36.10
2026-02-19T10:42:00Z,65.81,36.45
2026-02-19T10:43:00Z,63.57,38.37
2026-02-19T10:44:00Z,65.40,35.43
2026-02-19T10:45:00Z,67.47,33.00
2026-02-19T10:46:00Z,66.53,36.43
2026-02-19T10:47:00Z,64.72,36.93
2026-02-19T10:48:00Z,66.02,35.94
2026-02-19T10:49:00Z,65.79,32.49
2026-02-19T10:50:00Z,65.24,34.84
2026-02-19T10:51:00Z,65.73,35.00
2026-02-19T10:52:00Z,66.33,35.00
2026-02-19T10:53:00Z,66.82,35.00
2026-02-19T10:54:00Z,66.58,35.88
2026-02-19T10:55:00Z,65.14,36.00
2026-02-19T10:56:00Z,64.54,37.23
2026-02-19T10:57:00Z,61.62,39.45
2026-02-19T10:58:00Z,58.09,41.77
2026-02-19T10:59:00Z,55.68,46.09
2026-02-19T11:00:00Z,47.84,51.45
2026-02-19T11:01:00Z,52.63,46.75
2026-02-19T11:02:00Z,40.32,57.96
2026-02-19T11:03:00Z,38.70,61.27
2026-02-19T11:04:00Z,43.85,59.63
2026-02-19T11:05:00Z,41.37,60.35
2026-02-19T11:06:00Z,41.15,62.30
2026-02-19T11:07:00Z,39.43,61.45
2026-02-19T11:08:00Z,39.72,62.00
2026-02-19T11:09:00Z,39.93,61.85
2026-02-19T11:10:00Z,32.30,64.15
2026-02-19T11:11:00Z,33.14,67.75
2026-02-19T11:12:00Z,36.65,64.17
2026-02-19T11:13:00Z,39.38,60.90
2026-02-19T11:14:00Z,42.52,58.98
2026-02-19T11:15:00Z,39.26,63.80
2026-02-19T11:16:00Z,34.68,63.98
2026-02-19T11:17:00Z,38.85,63.02
2026-02-19T11:18:00Z,37.00,63.60
2026-02-19T11:19:00Z,36.78,64.00
2026-02-19T11:20:00Z,35.77,66.56
2026-02-19T11:21:00Z,30.19,69.94
2026-02-19T11:22:00Z,28.15,72.12
2026-02-19T11:23:00Z,30.87,69.02
2026-02-19T11:24:00Z,31.02,70.22
2026-02-19T11:25:00Z,27.11,71.72
2026-02-19T11:26:00Z,26.80,71.05
2026-02-19T11:27:00Z,30.11,70.90
2026-02-19T11:28:00Z,29.92,70.49
2026-02-19T11:29:00Z,29.91,70.74
2026-02-19T11:30:00Z,33.82,70.57
2026-02-19T11:31:00Z,33.59,67.28
2026-02-19T11:32:00Z,35.49,68.51
2026-02-19T11:33:00Z,35.73,64.51
2026-02-19T11:34:00Z,36.73,63.57
2026-02-19T11:35:00Z,37.89,63.63
2026-02-19T11:36:00Z,43.77,57.31
2026-02-19T11:37:00Z,59.30,46.87
2026-02-19T11:38:00Z,59.70,36.58
2026-02-19T11:39:00Z,67.60,32.91
2026-02-19T11:40:00Z,75.50,24.88
2026-02-19T11:41:00Z,67.91,33.75
2026-02-19T11:42:00Z,69.45,28.52
2026-02-19T11:43:00Z,71.21,30.65
2026-02-19T11:44:00Z,71.68,30.54
2026-02-19T11:45:00Z,69.50,29.23
2026-02-19T11:46:00Z,75.20,23.60
2026-02-19T11:47:00Z,77.15,25.36
2026-02-19T11:48:00Z,75.86,25.93
2026-02-19T11:49:00Z,73.40,26.46
2026-02-19T11:50:00Z,71.81,29.18
2026-02-19T11:51:00Z,70.30,34.28
2026-02-19T11:52:00Z,64.79,33.16
2026-02-19T11:53:00Z,44.33,49.35
2026-02-19T11:54:00Z,64.44,38.69
2026-02-19T11:55:00Z,59.79,43.56
2026-02-19T11:56:00Z,56.91,40.11
2026-02-19T11:57:00Z,41.78,57.06
2026-02-19T11:58:00Z,40.43,60.95
2026-02-19T11:59:00Z,38.73,63.56
2026-02-19T12:00:00Z,33.87,67.41
2026-02-19T12:01:00Z,31.60,69.48
2026-02-19T12:02:00Z,30.73,70.77
2026-02-19T12:03:00Z,37.56,63.98
2026-02-19T12:04:00Z,39.46,61.46
2026-02-19T12:05:00Z,38.85,62.12
2026-02-19T12:06:00Z,33.10,69.27
2026-02-19T12:07:00Z,33.03,68.84
2026-02-19T12:08:00Z,20.84,78.79
2026-02-19T12:09:00Z,34.44,69.19
2026-02-19T12:10:00Z,30.09,72.05
2026-02-19T12:11:00Z,35.78,65.44
2026-02-19T12:12:00Z,28.57,74.64
2026-02-19T12:13:00Z,21.73,79.00
2026-02-19T12:14:00Z,32.61,67.08
2026-02-19T12:15:00Z,41.43,59.10
2026-02-19T12:16:00Z,41.06,59.75
2026-02-19T12:17:00Z,46.84,54.09
2026-02-19T12:18:00Z,44.78,59.04
2026-02-19T12:19:00Z,50.18,48.62
2026-02-19T12:20:00Z,57.49,44.72
2026-02-19T12:21:00Z,58.75,39.78
2026-02-19T12:22:00Z,42.22,54.53
2026-02-19T12:23:00Z,32.13,65.23
2026-02-19T12:24:00Z,31.35,69.73
2026-02-19T12:25:00Z,41.45,58.98
2026-02-19T12:26:00Z,34.43,71.24
2026-02-19T12:27:00Z,7.75,90.75
2026-02-19T12:28:00Z,7.13,93.09
2026-02-19T12:29:00Z,6.22,95.71
2026-02-19T12:30:00Z,6.16,95.76
2026-02-19T12:31:00Z,5.61,94.73
2026-02-19T12:32:00Z,6.77,94.76
2026-02-19T12:33:00Z,1.27,98.97
2026-02-19T12:34:00Z,1.00,99.00
2026-02-19T12:35:00Z,1.00,99.00
2026-02-19T12:36:00Z,1.00,99.00
2026-02-19T12:37:00Z,1.00,99.00
2026-02-19T12:38:00Z,1.00,99.00
2026-02-19T12:39:00Z,1.00,99.00
2026-02-19T12:40:00Z,1.00,99.00
2026-02-19T12:41:00Z,1.00,99.00
2026-02-19T12:42:00Z,1.00,99.00
