# event_ticker=KXATPMATCH-25OCT16VANSPI
# final_score=7-5 6-0
# score_resolution=5-7 0-6
# match_winner=Eliot Spizzirri
# fav_player=Botic Van de Zandschulp
# dog_player=Eliot Spizzirri
# kalshi_date=2025-10-16
timestamp,Botic Van de Zandschulp,Eliot Spizzirri
2025-10-16T09:07:00Z,,37.00
2025-10-16T09:20:00Z,64.00,37.00
2025-10-16T09:40:00Z,64.00,37.00
2025-10-16T09:47:00Z,64.00,37.00
2025-10-16T10:01:00Z,64.00,37.00
2025-10-16T10:02:00Z,64.00,37.00
2025-10-16T10:34:00Z,64.00,37.00
2025-10-16T10:37:00Z,64.00,37.00
2025-10-16T10:46:00Z,64.00,37.00
2025-10-16T10:50:00Z,64.00,37.00
2025-10-16T11:22:00Z,64.00,37.00
2025-10-16T11:24:00Z,64.00,37.00
2025-10-16T12:19:00Z,64.00,37.00
2025-10-16T12:37:00Z,64.00,37.00
2025-10-16T12:47:00Z,64.00,37.00
2025-10-16T12:48:00Z,64.00,37.00
2025-10-16T12:49:00Z,64.00,37.00
2025-10-16T12:54:00Z,64.00,37.00
2025-10-16T12:55:00Z,64.00,37.00
2025-10-16T12:59:00Z,64.00,37.00
2025-10-16T13:01:00Z,64.00,37.00
2025-10-16T13:11:00Z,64.00,37.00
2025-10-16T13:13:00Z,64.00,37.00
2025-10-16T13:21:00Z,64.00,37.00
2025-10-16T13:22:00Z,64.00,37.00
2025-10-16T13:24:00Z,64.00,37.00
2025-10-16T13:27:00Z,64.00,37.00
2025-10-16T13:36:00Z,64.00,37.00
2025-10-16T13:56:00Z,64.00,37.00
2025-10-16T14:01:00Z,64.00,37.00
2025-10-16T14:03:00Z,64.00,37.00
2025-10-16T14:04:00Z,64.00,37.00
2025-10-16T14:24:00Z,64.00,37.00
2025-10-16T14:25:00Z,64.00,37.00
2025-10-16T14:30:00Z,64.00,37.00
2025-10-16T14:32:00Z,64.00,37.00
2025-10-16T14:39:00Z,64.00,37.00
2025-10-16T14:42:00Z,64.87,37.00
2025-10-16T14:46:00Z,64.87,37.00
2025-10-16T14:47:00Z,64.87,37.00
2025-10-16T14:48:00Z,65.00,37.00
2025-10-16T14:50:00Z,65.00,37.00
2025-10-16T14:52:00Z,65.00,37.00
2025-10-16T14:58:00Z,65.00,37.00
2025-10-16T14:59:00Z,65.00,37.00
2025-10-16T15:00:00Z,65.00,35.13
2025-10-16T15:04:00Z,65.00,35.00
2025-10-16T15:05:00Z,65.00,36.00
2025-10-16T15:06:00Z,66.00,35.00
2025-10-16T15:07:00Z,65.00,35.86
2025-10-16T15:09:00Z,65.00,35.86
2025-10-16T15:11:00Z,65.00,36.00
2025-10-16T15:12:00Z,65.00,36.00
2025-10-16T15:13:00Z,65.00,36.00
2025-10-16T15:22:00Z,65.00,36.00
2025-10-16T15:26:00Z,65.00,36.00
2025-10-16T15:28:00Z,65.00,36.00
2025-10-16T15:29:00Z,66.00,36.00
2025-10-16T15:30:00Z,66.00,35.00
2025-10-16T15:44:00Z,66.00,35.00
2025-10-16T15:50:00Z,66.00,35.00
2025-10-16T15:53:00Z,66.23,35.00
2025-10-16T16:13:00Z,66.23,35.00
2025-10-16T16:17:00Z,66.23,35.00
2025-10-16T16:18:00Z,66.23,35.00
2025-10-16T16:21:00Z,66.23,35.00
2025-10-16T16:23:00Z,67.00,35.00
2025-10-16T16:24:00Z,67.00,35.00
2025-10-16T16:26:00Z,67.00,35.00
2025-10-16T16:28:00Z,66.00,35.00
2025-10-16T16:30:00Z,66.00,35.00
2025-10-16T16:34:00Z,66.00,35.00
2025-10-16T16:35:00Z,66.00,35.00
2025-10-16T16:36:00Z,66.00,35.00
2025-10-16T16:37:00Z,66.00,35.00
2025-10-16T16:38:00Z,66.00,35.00
2025-10-16T16:39:00Z,66.00,35.00
2025-10-16T16:40:00Z,66.00,35.00
2025-10-16T16:41:00Z,66.00,35.86
2025-10-16T16:42:00Z,66.00,36.00
2025-10-16T16:43:00Z,66.00,36.00
2025-10-16T16:44:00Z,66.00,36.00
2025-10-16T16:45:00Z,66.00,34.43
2025-10-16T16:46:00Z,66.00,36.00
2025-10-16T16:48:00Z,66.00,35.00
2025-10-16T16:49:00Z,66.00,35.00
2025-10-16T16:50:00Z,66.00,35.00
2025-10-16T16:51:00Z,66.00,35.00
2025-10-16T16:53:00Z,66.00,35.00
2025-10-16T16:55:00Z,66.00,35.00
2025-10-16T16:57:00Z,66.00,35.00
2025-10-16T16:59:00Z,66.00,35.92
2025-10-16T17:00:00Z,66.00,35.62
2025-10-16T17:01:00Z,66.00,35.76
2025-10-16T17:02:00Z,66.00,36.00
2025-10-16T17:04:00Z,65.00,36.00
2025-10-16T17:05:00Z,65.00,36.00
2025-10-16T17:06:00Z,64.00,36.00
2025-10-16T17:07:00Z,65.00,37.00
2025-10-16T17:09:00Z,64.00,37.00
2025-10-16T17:10:00Z,64.00,37.00
2025-10-16T17:11:00Z,64.00,37.00
2025-10-16T17:12:00Z,64.00,37.00
2025-10-16T17:14:00Z,64.00,37.00
2025-10-16T17:15:00Z,64.00,37.00
2025-10-16T17:16:00Z,64.00,37.00
2025-10-16T17:17:00Z,64.00,37.00
2025-10-16T17:18:00Z,64.00,37.00
2025-10-16T17:19:00Z,64.00,37.00
2025-10-16T17:20:00Z,64.00,37.00
2025-10-16T17:22:00Z,64.00,36.99
2025-10-16T17:23:00Z,64.00,37.00
2025-10-16T17:24:00Z,64.00,37.00
2025-10-16T17:25:00Z,64.00,37.00
2025-10-16T17:26:00Z,64.00,37.00
2025-10-16T17:27:00Z,64.00,37.00
2025-10-16T17:28:00Z,64.00,37.00
2025-10-16T17:30:00Z,64.00,37.00
2025-10-16T17:31:00Z,64.00,37.00
2025-10-16T17:32:00Z,64.00,37.00
2025-10-16T17:33:00Z,64.00,37.00
2025-10-16T17:34:00Z,64.00,37.00
2025-10-16T17:35:00Z,63.00,37.00
2025-10-16T17:37:00Z,64.55,37.00
2025-10-16T17:38:00Z,64.55,37.00
2025-10-16T17:39:00Z,64.00,37.00
2025-10-16T17:40:00Z,64.00,37.00
2025-10-16T17:41:00Z,64.00,37.00
2025-10-16T17:42:00Z,64.00,37.00
2025-10-16T17:43:00Z,64.00,37.00
2025-10-16T17:44:00Z,64.00,37.00
2025-10-16T17:45:00Z,64.00,37.00
2025-10-16T17:46:00Z,64.00,37.00
2025-10-16T17:47:00Z,64.22,37.00
2025-10-16T17:48:00Z,65.00,37.00
2025-10-16T17:49:00Z,64.94,38.00
2025-10-16T17:50:00Z,64.00,38.00
2025-10-16T17:51:00Z,63.87,38.00
2025-10-16T17:52:00Z,64.00,38.00
2025-10-16T17:53:00Z,63.00,37.00
2025-10-16T17:54:00Z,63.00,37.00
2025-10-16T17:55:00Z,64.95,38.00
2025-10-16T17:56:00Z,64.95,37.00
2025-10-16T17:57:00Z,64.68,37.00
2025-10-16T17:58:00Z,64.68,37.00
2025-10-16T17:59:00Z,65.00,37.32
2025-10-16T18:00:00Z,64.00,37.00
2025-10-16T18:01:00Z,64.00,37.00
2025-10-16T18:02:00Z,64.00,38.00
2025-10-16T18:03:00Z,63.00,38.00
2025-10-16T18:05:00Z,64.00,38.00
2025-10-16T18:06:00Z,64.00,37.00
2025-10-16T18:07:00Z,64.00,37.00
2025-10-16T18:08:00Z,63.15,37.95
2025-10-16T18:09:00Z,63.15,38.00
2025-10-16T18:10:00Z,64.00,38.00
2025-10-16T18:11:00Z,65.00,38.00
2025-10-16T18:12:00Z,65.00,38.00
2025-10-16T18:13:00Z,65.00,37.00
2025-10-16T18:14:00Z,65.00,36.00
2025-10-16T18:15:00Z,65.00,36.51
2025-10-16T18:16:00Z,64.56,36.51
2025-10-16T18:17:00Z,65.00,36.51
2025-10-16T18:20:00Z,65.00,37.00
2025-10-16T18:21:00Z,64.00,36.86
2025-10-16T18:23:00Z,65.00,36.00
2025-10-16T18:24:00Z,65.00,36.92
2025-10-16T18:25:00Z,65.00,36.92
2025-10-16T18:26:00Z,65.00,36.73
2025-10-16T18:27:00Z,65.00,36.99
2025-10-16T18:28:00Z,65.00,37.00
2025-10-16T18:29:00Z,65.00,36.97
2025-10-16T18:30:00Z,65.19,36.21
2025-10-16T18:31:00Z,65.00,36.00
2025-10-16T18:32:00Z,65.00,36.00
2025-10-16T18:33:00Z,65.00,36.79
2025-10-16T18:34:00Z,65.00,37.01
2025-10-16T18:35:00Z,65.00,37.00
2025-10-16T18:36:00Z,65.00,37.45
2025-10-16T18:37:00Z,65.00,38.00
2025-10-16T18:38:00Z,65.00,38.00
2025-10-16T18:39:00Z,65.00,38.00
2025-10-16T18:40:00Z,64.98,38.00
2025-10-16T18:41:00Z,65.00,38.00
2025-10-16T18:42:00Z,65.00,38.00
2025-10-16T18:43:00Z,64.39,38.39
2025-10-16T18:44:00Z,64.99,38.50
2025-10-16T18:45:00Z,65.51,37.46
2025-10-16T18:46:00Z,65.00,37.00
2025-10-16T18:47:00Z,65.00,37.18
2025-10-16T18:48:00Z,65.00,37.06
2025-10-16T18:49:00Z,65.00,38.00
2025-10-16T18:50:00Z,65.00,36.95
2025-10-16T18:51:00Z,65.75,35.62
2025-10-16T18:52:00Z,67.33,34.00
2025-10-16T18:53:00Z,68.44,33.79
2025-10-16T18:54:00Z,66.14,40.81
2025-10-16T18:55:00Z,62.83,39.29
2025-10-16T18:56:00Z,63.15,37.60
2025-10-16T18:57:00Z,64.20,38.53
2025-10-16T18:58:00Z,64.91,36.17
2025-10-16T18:59:00Z,65.67,36.34
2025-10-16T19:00:00Z,62.52,37.75
2025-10-16T19:01:00Z,61.42,37.39
2025-10-16T19:02:00Z,62.65,40.07
2025-10-16T19:03:00Z,63.17,38.69
2025-10-16T19:04:00Z,63.30,38.16
2025-10-16T19:05:00Z,63.16,41.26
2025-10-16T19:06:00Z,61.98,37.77
2025-10-16T19:07:00Z,58.66,42.83
2025-10-16T19:08:00Z,55.56,45.52
2025-10-16T19:09:00Z,54.43,45.45
2025-10-16T19:10:00Z,57.16,46.14
2025-10-16T19:11:00Z,57.38,42.56
2025-10-16T19:12:00Z,60.67,41.19
2025-10-16T19:13:00Z,57.71,42.78
2025-10-16T19:14:00Z,56.96,43.72
2025-10-16T19:15:00Z,55.10,45.28
2025-10-16T19:16:00Z,55.50,44.46
2025-10-16T19:17:00Z,59.26,41.48
2025-10-16T19:18:00Z,58.37,46.45
2025-10-16T19:19:00Z,57.28,46.50
2025-10-16T19:20:00Z,59.21,41.17
2025-10-16T19:21:00Z,60.02,42.00
2025-10-16T19:22:00Z,66.51,32.41
2025-10-16T19:23:00Z,66.15,36.64
2025-10-16T19:24:00Z,61.19,43.24
2025-10-16T19:25:00Z,58.75,44.09
2025-10-16T19:26:00Z,58.32,43.46
2025-10-16T19:27:00Z,47.90,50.73
2025-10-16T19:28:00Z,50.15,46.25
2025-10-16T19:29:00Z,56.95,46.25
2025-10-16T19:30:00Z,60.00,43.00
2025-10-16T19:31:00Z,60.87,41.81
2025-10-16T19:32:00Z,56.13,43.56
2025-10-16T19:33:00Z,56.26,45.21
2025-10-16T19:34:00Z,53.23,50.80
2025-10-16T19:35:00Z,38.92,61.69
2025-10-16T19:36:00Z,31.01,68.80
2025-10-16T19:37:00Z,30.27,72.03
2025-10-16T19:38:00Z,28.48,73.48
2025-10-16T19:39:00Z,22.38,77.61
2025-10-16T19:40:00Z,27.90,76.49
2025-10-16T19:41:00Z,25.08,75.10
2025-10-16T19:42:00Z,26.70,75.22
2025-10-16T19:43:00Z,26.48,73.92
2025-10-16T19:44:00Z,23.16,77.36
2025-10-16T19:45:00Z,21.74,79.44
2025-10-16T19:46:00Z,12.20,87.43
2025-10-16T19:47:00Z,12.08,89.68
2025-10-16T19:48:00Z,12.77,86.36
2025-10-16T19:49:00Z,8.93,89.82
2025-10-16T19:50:00Z,7.86,93.50
2025-10-16T19:51:00Z,11.03,92.67
2025-10-16T19:52:00Z,6.09,92.90
2025-10-16T19:53:00Z,2.63,96.41
2025-10-16T19:54:00Z,2.23,98.12
2025-10-16T19:55:00Z,1.87,97.87
2025-10-16T19:56:00Z,1.39,98.76
2025-10-16T19:57:00Z,1.20,98.91
2025-10-16T19:58:00Z,1.02,99.00
2025-10-16T19:59:00Z,8.18,98.09
2025-10-16T20:00:00Z,1.10,99.00
2025-10-16T20:01:00Z,1.00,99.00
2025-10-16T20:02:00Z,1.00,99.00
2025-10-16T20:03:00Z,1.00,99.00
2025-10-16T20:04:00Z,1.00,99.00
2025-10-16T20:05:00Z,1.00,99.00
2025-10-16T20:06:00Z,1.00,99.00
2025-10-16T20:07:00Z,1.00,99.00
2025-10-16T20:08:00Z,1.00,99.00
2025-10-16T20:09:00Z,1.00,99.00
2025-10-16T20:10:00Z,1.00,99.00
