# event_ticker=KXATPCHALLENGERMATCH-26MAR24PIEDEJ
# final_score=5-7 6-1 7-6(2)
# score_resolution=5-7 6-1 7-6
# match_winner=Jesper de Jong
# fav_player=Jesper De Jong
# dog_player=Samuele Pieri
# kalshi_date=2026-03-24
timestamp,Jesper De Jong,Samuele Pieri
2026-03-24T00:27:00Z,88.00,
2026-03-24T00:46:00Z,88.00,
2026-03-24T04:00:00Z,88.00,13.00
2026-03-24T04:33:00Z,88.00,13.00
2026-03-24T04:39:00Z,88.00,13.00
2026-03-24T04:57:00Z,88.00,13.00
2026-03-24T05:42:00Z,88.00,12.00
2026-03-24T06:01:00Z,88.00,11.00
2026-03-24T06:14:00Z,88.00,11.00
2026-03-24T06:31:00Z,88.00,12.00
2026-03-24T08:21:00Z,88.00,12.00
2026-03-24T08:34:00Z,88.00,12.00
2026-03-24T08:50:00Z,88.00,11.00
2026-03-24T09:05:00Z,89.00,10.00
2026-03-24T10:14:00Z,89.00,9.00
2026-03-24T10:27:00Z,89.00,10.00
2026-03-24T10:56:00Z,89.00,10.00
2026-03-24T11:02:00Z,89.00,13.00
2026-03-24T11:03:00Z,89.00,10.00
2026-03-24T11:04:00Z,89.00,15.80
2026-03-24T11:05:00Z,89.00,12.00
2026-03-24T11:06:00Z,89.00,11.00
2026-03-24T11:07:00Z,89.00,11.00
2026-03-24T11:08:00Z,89.00,10.78
2026-03-24T11:09:00Z,89.00,10.00
2026-03-24T11:10:00Z,89.00,10.00
2026-03-24T11:11:00Z,89.00,12.65
2026-03-24T11:12:00Z,88.76,14.01
2026-03-24T11:13:00Z,86.00,16.53
2026-03-24T11:14:00Z,80.11,18.98
2026-03-24T11:15:00Z,82.01,17.40
2026-03-24T11:16:00Z,86.00,15.55
2026-03-24T11:17:00Z,83.77,17.07
2026-03-24T11:18:00Z,77.00,23.65
2026-03-24T11:19:00Z,79.00,23.43
2026-03-24T11:20:00Z,80.11,21.02
2026-03-24T11:21:00Z,75.96,25.02
2026-03-24T11:22:00Z,71.00,29.76
2026-03-24T11:23:00Z,68.53,32.42
2026-03-24T11:24:00Z,72.08,28.92
2026-03-24T11:25:00Z,76.99,25.47
2026-03-24T11:26:00Z,77.00,24.02
2026-03-24T11:27:00Z,75.01,25.79
2026-03-24T11:28:00Z,76.06,26.00
2026-03-24T11:29:00Z,69.00,30.75
2026-03-24T11:30:00Z,69.00,34.97
2026-03-24T11:31:00Z,67.06,33.72
2026-03-24T11:32:00Z,66.00,36.63
2026-03-24T11:33:00Z,61.04,39.58
2026-03-24T11:34:00Z,70.00,33.69
2026-03-24T11:35:00Z,72.00,29.08
2026-03-24T11:36:00Z,72.95,29.28
2026-03-24T11:37:00Z,72.13,26.95
2026-03-24T11:38:00Z,76.00,31.84
2026-03-24T11:39:00Z,70.03,35.75
2026-03-24T11:40:00Z,75.13,27.26
2026-03-24T11:41:00Z,79.85,21.30
2026-03-24T11:42:00Z,82.93,16.41
2026-03-24T11:43:00Z,83.28,19.36
2026-03-24T11:44:00Z,84.00,17.08
2026-03-24T11:45:00Z,85.91,14.84
2026-03-24T11:46:00Z,85.30,15.29
2026-03-24T11:47:00Z,86.00,15.00
2026-03-24T11:48:00Z,84.00,15.58
2026-03-24T11:49:00Z,86.28,16.92
2026-03-24T11:50:00Z,85.52,16.10
2026-03-24T11:51:00Z,85.52,11.25
2026-03-24T11:52:00Z,88.00,16.14
2026-03-24T11:53:00Z,87.00,14.00
2026-03-24T11:54:00Z,85.37,16.10
2026-03-24T11:55:00Z,82.49,18.40
2026-03-24T11:56:00Z,79.33,25.93
2026-03-24T11:57:00Z,72.97,31.07
2026-03-24T11:58:00Z,73.48,28.78
2026-03-24T11:59:00Z,61.82,35.78
2026-03-24T12:00:00Z,60.93,39.74
2026-03-24T12:01:00Z,62.52,37.83
2026-03-24T12:02:00Z,65.43,38.52
2026-03-24T12:03:00Z,64.37,37.18
2026-03-24T12:04:00Z,63.32,38.36
2026-03-24T12:05:00Z,67.67,31.17
2026-03-24T12:06:00Z,73.15,30.52
2026-03-24T12:07:00Z,78.03,23.38
2026-03-24T12:08:00Z,75.54,28.22
2026-03-24T12:09:00Z,79.48,23.06
2026-03-24T12:10:00Z,79.75,24.83
2026-03-24T12:11:00Z,78.77,23.34
2026-03-24T12:12:00Z,79.12,20.39
2026-03-24T12:13:00Z,69.74,30.09
2026-03-24T12:14:00Z,63.13,41.91
2026-03-24T12:15:00Z,59.15,40.11
2026-03-24T12:16:00Z,56.74,46.27
2026-03-24T12:17:00Z,55.82,52.99
2026-03-24T12:18:00Z,60.23,50.80
2026-03-24T12:19:00Z,67.43,37.34
2026-03-24T12:20:00Z,60.03,43.70
2026-03-24T12:21:00Z,60.14,45.96
2026-03-24T12:22:00Z,61.03,45.98
2026-03-24T12:23:00Z,52.25,47.49
2026-03-24T12:24:00Z,53.20,48.80
2026-03-24T12:25:00Z,59.43,46.88
2026-03-24T12:26:00Z,56.80,45.48
2026-03-24T12:27:00Z,57.55,39.46
2026-03-24T12:28:00Z,55.92,46.43
2026-03-24T12:29:00Z,58.85,46.35
2026-03-24T12:30:00Z,52.01,49.54
2026-03-24T12:31:00Z,41.16,59.32
2026-03-24T12:32:00Z,42.25,62.82
2026-03-24T12:33:00Z,50.19,49.64
2026-03-24T12:34:00Z,59.09,44.86
2026-03-24T12:35:00Z,59.55,42.18
2026-03-24T12:36:00Z,62.26,39.58
2026-03-24T12:37:00Z,60.72,39.04
2026-03-24T12:38:00Z,57.16,43.06
2026-03-24T12:39:00Z,63.66,40.83
2026-03-24T12:40:00Z,66.16,35.26
2026-03-24T12:41:00Z,70.38,29.62
2026-03-24T12:42:00Z,67.83,33.23
2026-03-24T12:43:00Z,63.75,40.19
2026-03-24T12:44:00Z,59.28,47.96
2026-03-24T12:45:00Z,57.50,46.06
2026-03-24T12:46:00Z,57.91,45.97
2026-03-24T12:47:00Z,63.28,37.95
2026-03-24T12:48:00Z,68.36,33.20
2026-03-24T12:49:00Z,69.58,30.41
2026-03-24T12:50:00Z,70.73,29.55
2026-03-24T12:51:00Z,74.54,28.54
2026-03-24T12:52:00Z,73.88,25.03
2026-03-24T12:53:00Z,75.11,24.79
2026-03-24T12:54:00Z,78.00,24.53
2026-03-24T12:55:00Z,76.39,22.48
2026-03-24T12:56:00Z,78.59,22.56
2026-03-24T12:57:00Z,74.73,22.57
2026-03-24T12:58:00Z,78.56,21.79
2026-03-24T12:59:00Z,80.89,19.96
2026-03-24T13:00:00Z,80.11,18.95
2026-03-24T13:01:00Z,81.65,19.21
2026-03-24T13:02:00Z,81.87,19.12
2026-03-24T13:03:00Z,81.02,19.41
2026-03-24T13:04:00Z,81.02,20.00
2026-03-24T13:05:00Z,81.44,20.44
2026-03-24T13:06:00Z,80.70,21.17
2026-03-24T13:07:00Z,81.41,21.00
2026-03-24T13:08:00Z,82.67,18.76
2026-03-24T13:09:00Z,81.59,20.49
2026-03-24T13:10:00Z,83.36,18.61
2026-03-24T13:11:00Z,82.17,17.13
2026-03-24T13:12:00Z,80.55,25.53
2026-03-24T13:13:00Z,71.16,31.57
2026-03-24T13:14:00Z,66.40,37.58
2026-03-24T13:15:00Z,71.41,34.57
2026-03-24T13:16:00Z,68.15,33.24
2026-03-24T13:17:00Z,59.15,43.96
2026-03-24T13:18:00Z,48.23,53.50
2026-03-24T13:19:00Z,46.96,55.48
2026-03-24T13:20:00Z,44.43,57.41
2026-03-24T13:21:00Z,49.48,50.86
2026-03-24T13:22:00Z,49.88,53.16
2026-03-24T13:23:00Z,41.37,57.69
2026-03-24T13:24:00Z,50.75,51.84
2026-03-24T13:25:00Z,58.07,38.03
2026-03-24T13:26:00Z,65.20,35.54
2026-03-24T13:27:00Z,71.92,37.12
2026-03-24T13:28:00Z,74.79,24.60
2026-03-24T13:29:00Z,76.47,25.20
2026-03-24T13:30:00Z,77.78,24.04
2026-03-24T13:31:00Z,72.89,28.65
2026-03-24T13:32:00Z,70.77,31.36
2026-03-24T13:33:00Z,68.71,32.90
2026-03-24T13:34:00Z,65.91,36.48
2026-03-24T13:35:00Z,66.31,35.13
2026-03-24T13:36:00Z,67.09,44.47
2026-03-24T13:37:00Z,51.16,51.04
2026-03-24T13:38:00Z,51.23,51.00
2026-03-24T13:39:00Z,52.22,52.10
2026-03-24T13:40:00Z,40.64,57.95
2026-03-24T13:41:00Z,36.10,65.81
2026-03-24T13:42:00Z,29.38,70.09
2026-03-24T13:43:00Z,33.84,66.59
2026-03-24T13:44:00Z,24.21,76.72
2026-03-24T13:45:00Z,29.38,76.21
2026-03-24T13:46:00Z,38.74,66.39
2026-03-24T13:47:00Z,50.82,49.16
2026-03-24T13:48:00Z,60.08,41.40
2026-03-24T13:49:00Z,61.56,40.30
2026-03-24T13:50:00Z,56.04,47.81
2026-03-24T13:51:00Z,64.78,35.25
2026-03-24T13:52:00Z,69.78,29.67
2026-03-24T13:53:00Z,67.71,35.67
2026-03-24T13:54:00Z,58.64,41.42
2026-03-24T13:55:00Z,57.07,40.13
2026-03-24T13:56:00Z,56.39,43.36
2026-03-24T13:57:00Z,65.60,33.87
2026-03-24T13:58:00Z,55.53,50.45
2026-03-24T13:59:00Z,53.61,46.90
2026-03-24T14:00:00Z,58.66,44.32
2026-03-24T14:01:00Z,50.77,51.94
2026-03-24T14:02:00Z,55.76,46.25
2026-03-24T14:03:00Z,65.83,34.91
2026-03-24T14:04:00Z,62.21,40.40
2026-03-24T14:05:00Z,72.20,30.30
2026-03-24T14:06:00Z,72.42,25.59
2026-03-24T14:07:00Z,78.05,23.38
2026-03-24T14:08:00Z,69.68,31.38
2026-03-24T14:09:00Z,53.81,41.54
2026-03-24T14:10:00Z,52.76,49.50
2026-03-24T14:11:00Z,62.50,47.67
2026-03-24T14:12:00Z,62.26,43.62
2026-03-24T14:13:00Z,56.93,44.74
2026-03-24T14:14:00Z,60.93,44.53
2026-03-24T14:15:00Z,63.18,38.18
2026-03-24T14:16:00Z,65.57,36.30
2026-03-24T14:17:00Z,77.06,25.25
2026-03-24T14:18:00Z,86.03,14.65
2026-03-24T14:19:00Z,93.83,6.34
2026-03-24T14:20:00Z,98.24,1.61
2026-03-24T14:21:00Z,98.80,1.00
2026-03-24T14:22:00Z,99.00,1.05
2026-03-24T14:23:00Z,99.00,1.00
2026-03-24T14:24:00Z,99.00,1.00
2026-03-24T14:25:00Z,99.00,1.00
2026-03-24T14:26:00Z,99.00,1.00
2026-03-24T14:27:00Z,99.00,1.00
2026-03-24T14:28:00Z,99.00,1.00
2026-03-24T14:29:00Z,99.00,1.00
2026-03-24T14:30:00Z,99.00,1.00
2026-03-24T14:31:00Z,99.00,1.00
2026-03-24T14:32:00Z,99.00,1.00
2026-03-24T14:33:00Z,99.00,1.00
