# event_ticker=KXATPMATCH-25AUG05DESHE
# final_score=6-3 6-4
# match_winner=Ben Shelton
# fav_player=Ben Shelton
# dog_player=Alex de Minaur
# kalshi_date=2025-08-05
timestamp,Ben Shelton,Alex de Minaur
2025-08-05T23:08:00Z,41.69,60.00
2025-08-05T23:14:00Z,41.69,59.00
2025-08-05T23:16:00Z,41.00,59.00
2025-08-05T23:17:00Z,41.00,60.00
2025-08-05T23:25:00Z,41.00,60.00
2025-08-05T23:32:00Z,41.42,60.00
2025-08-05T23:36:00Z,41.85,60.00
2025-08-05T23:38:00Z,41.98,60.00
2025-08-05T23:39:00Z,41.98,60.00
2025-08-05T23:41:00Z,41.98,60.00
2025-08-05T23:51:00Z,41.00,60.00
2025-08-05T23:52:00Z,41.00,60.00
2025-08-05T23:55:00Z,41.00,60.00
2025-08-05T23:56:00Z,41.00,60.00
2025-08-06T00:01:00Z,41.31,60.00
2025-08-06T00:05:00Z,41.31,60.00
2025-08-06T00:06:00Z,41.31,60.00
2025-08-06T00:11:00Z,41.29,60.00
2025-08-06T00:12:00Z,41.29,60.00
2025-08-06T00:15:00Z,42.00,60.00
2025-08-06T00:20:00Z,42.00,60.00
2025-08-06T00:23:00Z,41.00,60.00
2025-08-06T00:25:00Z,42.00,60.00
2025-08-06T00:27:00Z,42.00,60.00
2025-08-06T00:33:00Z,42.00,60.00
2025-08-06T00:34:00Z,42.00,60.00
2025-08-06T00:35:00Z,42.00,60.00
2025-08-06T00:37:00Z,42.00,60.00
2025-08-06T00:38:00Z,42.00,60.00
2025-08-06T00:39:00Z,42.00,60.00
2025-08-06T00:40:00Z,42.00,60.00
2025-08-06T00:41:00Z,42.00,60.13
2025-08-06T00:42:00Z,42.00,60.13
2025-08-06T00:43:00Z,42.00,60.13
2025-08-06T00:44:00Z,42.00,61.00
2025-08-06T00:45:00Z,42.00,60.96
2025-08-06T00:46:00Z,42.00,60.96
2025-08-06T00:47:00Z,42.00,60.00
2025-08-06T00:48:00Z,42.00,60.00
2025-08-06T00:49:00Z,42.27,60.00
2025-08-06T00:50:00Z,42.27,60.30
2025-08-06T00:51:00Z,41.09,60.30
2025-08-06T00:52:00Z,41.90,59.17
2025-08-06T00:53:00Z,42.00,59.17
2025-08-06T00:54:00Z,39.74,60.00
2025-08-06T00:55:00Z,42.63,60.00
2025-08-06T00:56:00Z,44.35,59.35
2025-08-06T00:57:00Z,45.66,58.00
2025-08-06T00:58:00Z,44.91,60.78
2025-08-06T00:59:00Z,44.47,59.50
2025-08-06T01:00:00Z,37.43,62.00
2025-08-06T01:01:00Z,35.79,65.98
2025-08-06T01:02:00Z,40.54,65.98
2025-08-06T01:03:00Z,42.00,60.95
2025-08-06T01:04:00Z,42.00,61.00
2025-08-06T01:05:00Z,42.03,60.24
2025-08-06T01:06:00Z,39.96,60.00
2025-08-06T01:07:00Z,40.62,60.00
2025-08-06T01:08:00Z,38.00,62.97
2025-08-06T01:09:00Z,49.84,54.88
2025-08-06T01:10:00Z,48.01,53.26
2025-08-06T01:11:00Z,50.52,52.01
2025-08-06T01:12:00Z,44.00,54.19
2025-08-06T01:13:00Z,44.20,62.57
2025-08-06T01:14:00Z,41.92,61.00
2025-08-06T01:15:00Z,41.24,60.00
2025-08-06T01:16:00Z,37.40,62.57
2025-08-06T01:17:00Z,36.67,61.36
2025-08-06T01:18:00Z,40.21,60.00
2025-08-06T01:19:00Z,44.36,58.56
2025-08-06T01:20:00Z,47.74,56.56
2025-08-06T01:21:00Z,43.15,55.00
2025-08-06T01:23:00Z,47.66,55.21
2025-08-06T01:24:00Z,46.71,52.00
2025-08-06T01:25:00Z,53.21,52.99
2025-08-06T01:26:00Z,60.08,39.50
2025-08-06T01:27:00Z,67.89,34.07
2025-08-06T01:28:00Z,69.23,35.00
2025-08-06T01:29:00Z,71.30,35.00
2025-08-06T01:30:00Z,71.88,30.00
2025-08-06T01:31:00Z,71.24,31.00
2025-08-06T01:32:00Z,69.99,31.50
2025-08-06T01:33:00Z,75.29,29.85
2025-08-06T01:34:00Z,74.38,27.04
2025-08-06T01:35:00Z,67.74,31.87
2025-08-06T01:36:00Z,70.26,32.27
2025-08-06T01:37:00Z,66.00,33.89
2025-08-06T01:38:00Z,70.68,31.50
2025-08-06T01:39:00Z,68.68,33.65
2025-08-06T01:40:00Z,68.17,32.33
2025-08-06T01:41:00Z,69.34,30.02
2025-08-06T01:42:00Z,75.63,25.03
2025-08-06T01:43:00Z,75.79,25.77
2025-08-06T01:44:00Z,72.15,29.43
2025-08-06T01:45:00Z,74.60,28.39
2025-08-06T01:46:00Z,74.05,32.20
2025-08-06T01:47:00Z,68.00,32.32
2025-08-06T01:48:00Z,68.00,31.93
2025-08-06T01:49:00Z,72.62,31.93
2025-08-06T01:50:00Z,77.07,23.14
2025-08-06T01:51:00Z,75.71,23.53
2025-08-06T01:52:00Z,83.00,18.69
2025-08-06T01:53:00Z,88.80,12.85
2025-08-06T01:54:00Z,88.66,10.92
2025-08-06T01:55:00Z,88.20,10.17
2025-08-06T01:56:00Z,88.60,10.62
2025-08-06T01:57:00Z,86.68,14.58
2025-08-06T01:58:00Z,87.31,14.74
2025-08-06T01:59:00Z,87.50,15.00
2025-08-06T02:00:00Z,81.70,19.63
2025-08-06T02:01:00Z,75.00,27.53
2025-08-06T02:02:00Z,77.95,23.86
2025-08-06T02:03:00Z,79.01,18.82
2025-08-06T02:04:00Z,73.27,22.83
2025-08-06T02:05:00Z,72.56,27.53
2025-08-06T02:06:00Z,80.83,25.82
2025-08-06T02:07:00Z,86.48,17.69
2025-08-06T02:08:00Z,88.13,13.48
2025-08-06T02:09:00Z,91.74,8.03
2025-08-06T02:10:00Z,93.62,6.94
2025-08-06T02:11:00Z,91.89,7.17
2025-08-06T02:12:00Z,90.13,9.59
2025-08-06T02:13:00Z,89.65,9.79
2025-08-06T02:14:00Z,89.57,10.00
2025-08-06T02:15:00Z,91.52,10.00
2025-08-06T02:16:00Z,91.52,10.79
2025-08-06T02:17:00Z,91.18,7.34
2025-08-06T02:18:00Z,95.98,3.25
2025-08-06T02:19:00Z,95.12,5.81
2025-08-06T02:20:00Z,93.98,5.03
2025-08-06T02:21:00Z,96.26,6.00
2025-08-06T02:22:00Z,98.85,5.79
2025-08-06T02:23:00Z,98.94,1.38
2025-08-06T02:24:00Z,99.00,1.38
2025-08-06T02:25:00Z,99.00,1.38
2025-08-06T02:26:00Z,99.00,1.38
2025-08-06T02:27:00Z,99.00,1.38
2025-08-06T02:28:00Z,99.00,1.38
2025-08-06T02:29:00Z,99.00,1.38
2025-08-06T02:31:00Z,99.00,1.38
