# event_ticker=KXATPMATCH-26MAY06BROBAE
# final_score=6-3 7-6(8)
# score_resolution=6-3 7-6
# match_winner=Sebastian Baez
# fav_player=Sebastian Baez
# dog_player=Jenson Brooksby
# kalshi_date=2026-05-06
timestamp,Jenson Brooksby,Sebastian Baez
2026-05-06T02:58:00Z,27.00,75.00
2026-05-06T02:59:00Z,27.00,75.00
2026-05-06T03:00:00Z,25.60,75.00
2026-05-06T03:02:00Z,25.00,76.00
2026-05-06T03:03:00Z,25.00,76.00
2026-05-06T03:04:00Z,25.00,76.00
2026-05-06T03:07:00Z,25.00,76.00
2026-05-06T03:09:00Z,25.00,76.00
2026-05-06T03:12:00Z,25.00,76.00
2026-05-06T03:14:00Z,25.00,76.00
2026-05-06T03:15:00Z,25.00,76.00
2026-05-06T03:17:00Z,25.00,76.00
2026-05-06T03:22:00Z,25.00,76.00
2026-05-06T03:24:00Z,25.00,76.00
2026-05-06T03:25:00Z,25.00,76.00
2026-05-06T03:27:00Z,25.00,76.00
2026-05-06T03:31:00Z,25.00,76.00
2026-05-06T03:32:00Z,25.00,76.00
2026-05-06T03:33:00Z,25.00,76.00
2026-05-06T03:34:00Z,25.00,76.00
2026-05-06T03:35:00Z,25.00,76.00
2026-05-06T03:39:00Z,25.00,77.00
2026-05-06T03:41:00Z,25.00,77.00
2026-05-06T03:42:00Z,25.00,77.00
2026-05-06T03:43:00Z,25.00,77.00
2026-05-06T03:45:00Z,25.00,77.00
2026-05-06T03:47:00Z,25.00,77.00
2026-05-06T03:48:00Z,25.00,77.00
2026-05-06T03:50:00Z,25.00,77.00
2026-05-06T03:54:00Z,25.00,77.00
2026-05-06T03:55:00Z,25.00,77.00
2026-05-06T04:01:00Z,25.00,77.00
2026-05-06T04:02:00Z,25.00,77.00
2026-05-06T04:04:00Z,24.00,77.00
2026-05-06T04:05:00Z,24.00,77.00
2026-05-06T04:06:00Z,25.00,77.00
2026-05-06T04:07:00Z,25.00,77.00
2026-05-06T04:09:00Z,25.00,77.00
2026-05-06T04:11:00Z,25.00,77.00
2026-05-06T04:12:00Z,25.00,77.00
2026-05-06T04:13:00Z,25.00,77.00
2026-05-06T04:14:00Z,25.00,77.00
2026-05-06T04:15:00Z,25.00,77.00
2026-05-06T04:16:00Z,25.00,77.00
2026-05-06T04:17:00Z,25.00,77.00
2026-05-06T04:18:00Z,25.00,77.00
2026-05-06T04:19:00Z,24.00,77.00
2026-05-06T04:21:00Z,24.00,77.00
2026-05-06T04:23:00Z,25.00,77.00
2026-05-06T04:24:00Z,25.00,76.00
2026-05-06T04:25:00Z,25.00,77.00
2026-05-06T04:28:00Z,25.00,77.00
2026-05-06T04:31:00Z,25.00,77.00
2026-05-06T04:32:00Z,25.00,77.00
2026-05-06T04:35:00Z,25.00,77.00
2026-05-06T04:36:00Z,25.00,77.00
2026-05-06T04:38:00Z,25.00,77.00
2026-05-06T04:42:00Z,25.00,77.00
2026-05-06T04:43:00Z,25.00,77.00
2026-05-06T04:44:00Z,25.00,77.00
2026-05-06T04:45:00Z,24.03,77.00
2026-05-06T04:50:00Z,24.03,77.00
2026-05-06T04:51:00Z,24.00,77.00
2026-05-06T04:55:00Z,24.00,77.00
2026-05-06T04:57:00Z,24.00,76.00
2026-05-06T04:59:00Z,24.00,76.00
2026-05-06T05:04:00Z,24.00,76.00
2026-05-06T05:06:00Z,24.00,76.00
2026-05-06T05:07:00Z,24.00,76.00
2026-05-06T05:12:00Z,23.00,76.00
2026-05-06T05:13:00Z,23.00,76.00
2026-05-06T05:18:00Z,24.00,76.00
2026-05-06T05:20:00Z,24.00,76.00
2026-05-06T05:26:00Z,24.00,76.00
2026-05-06T05:29:00Z,24.00,76.00
2026-05-06T05:35:00Z,24.00,76.00
2026-05-06T05:36:00Z,24.00,77.00
2026-05-06T05:39:00Z,24.00,77.00
2026-05-06T05:40:00Z,24.00,77.00
2026-05-06T05:44:00Z,24.00,77.00
2026-05-06T05:45:00Z,24.00,77.00
2026-05-06T05:46:00Z,23.01,77.00
2026-05-06T05:50:00Z,23.01,78.00
2026-05-06T05:53:00Z,23.01,78.00
2026-05-06T05:55:00Z,23.01,78.00
2026-05-06T05:56:00Z,23.00,78.00
2026-05-06T05:58:00Z,23.00,78.00
2026-05-06T05:59:00Z,23.00,78.00
2026-05-06T06:01:00Z,23.00,78.00
2026-05-06T06:03:00Z,23.00,78.00
2026-05-06T06:04:00Z,23.00,78.00
2026-05-06T06:07:00Z,23.00,78.00
2026-05-06T06:11:00Z,23.00,78.00
2026-05-06T06:12:00Z,23.00,78.00
2026-05-06T06:14:00Z,23.00,78.00
2026-05-06T06:15:00Z,23.00,77.77
2026-05-06T06:16:00Z,23.00,77.77
2026-05-06T06:19:00Z,23.00,77.00
2026-05-06T06:21:00Z,23.00,77.00
2026-05-06T06:22:00Z,23.00,77.00
2026-05-06T06:23:00Z,23.00,77.00
2026-05-06T06:25:00Z,23.00,77.00
2026-05-06T06:27:00Z,23.00,77.00
2026-05-06T06:29:00Z,23.00,77.00
2026-05-06T06:30:00Z,24.00,77.00
2026-05-06T06:36:00Z,24.00,78.00
2026-05-06T06:41:00Z,24.00,78.00
2026-05-06T06:46:00Z,24.00,78.00
2026-05-06T06:49:00Z,24.00,78.00
2026-05-06T06:54:00Z,24.00,78.00
2026-05-06T06:55:00Z,24.00,78.00
2026-05-06T06:58:00Z,24.00,78.00
2026-05-06T06:59:00Z,24.00,78.00
2026-05-06T07:01:00Z,24.00,78.00
2026-05-06T07:02:00Z,24.00,78.00
2026-05-06T07:04:00Z,24.00,78.00
2026-05-06T07:05:00Z,24.00,78.00
2026-05-06T07:13:00Z,24.00,77.00
2026-05-06T07:15:00Z,24.00,77.00
2026-05-06T07:25:00Z,24.00,77.00
2026-05-06T07:27:00Z,24.00,77.00
2026-05-06T07:32:00Z,24.00,77.00
2026-05-06T07:36:00Z,24.00,77.00
2026-05-06T07:40:00Z,24.00,77.00
2026-05-06T07:41:00Z,24.00,77.00
2026-05-06T07:42:00Z,24.00,77.00
2026-05-06T07:46:00Z,24.00,77.00
2026-05-06T07:47:00Z,24.00,76.94
2026-05-06T07:52:00Z,24.00,76.94
2026-05-06T07:54:00Z,24.00,77.00
2026-05-06T07:58:00Z,24.00,77.00
2026-05-06T08:08:00Z,24.00,76.00
2026-05-06T08:14:00Z,24.00,77.00
2026-05-06T08:17:00Z,24.00,77.00
2026-05-06T08:19:00Z,24.00,77.00
2026-05-06T08:24:00Z,24.00,77.00
2026-05-06T08:26:00Z,24.00,77.00
2026-05-06T08:28:00Z,24.00,77.00
2026-05-06T08:31:00Z,24.00,77.00
2026-05-06T08:34:00Z,24.00,77.00
2026-05-06T08:42:00Z,24.00,77.00
2026-05-06T08:43:00Z,24.00,77.00
2026-05-06T08:45:00Z,24.00,77.00
2026-05-06T08:46:00Z,24.00,77.00
2026-05-06T08:48:00Z,24.00,77.00
2026-05-06T08:49:00Z,24.00,77.00
2026-05-06T08:54:00Z,24.00,77.00
2026-05-06T08:56:00Z,24.00,77.00
2026-05-06T08:57:00Z,24.00,77.00
2026-05-06T08:58:00Z,24.00,77.00
2026-05-06T08:59:00Z,24.00,77.00
2026-05-06T09:00:00Z,24.00,77.00
2026-05-06T09:02:00Z,23.80,77.00
2026-05-06T09:04:00Z,24.00,77.00
2026-05-06T09:07:00Z,23.00,77.00
2026-05-06T09:08:00Z,23.00,77.00
2026-05-06T09:09:00Z,23.00,78.00
2026-05-06T09:10:00Z,23.00,78.00
2026-05-06T09:11:00Z,23.00,78.00
2026-05-06T09:12:00Z,23.00,78.73
2026-05-06T09:13:00Z,20.48,81.91
2026-05-06T09:14:00Z,18.14,83.98
2026-05-06T09:15:00Z,17.00,84.00
2026-05-06T09:16:00Z,15.07,86.00
2026-05-06T09:17:00Z,14.36,85.69
2026-05-06T09:18:00Z,16.28,84.20
2026-05-06T09:19:00Z,21.00,84.20
2026-05-06T09:20:00Z,20.26,80.00
2026-05-06T09:21:00Z,17.00,83.03
2026-05-06T09:22:00Z,16.65,83.53
2026-05-06T09:23:00Z,13.42,87.00
2026-05-06T09:24:00Z,13.42,87.00
2026-05-06T09:25:00Z,13.00,87.88
2026-05-06T09:26:00Z,13.06,87.59
2026-05-06T09:27:00Z,13.00,87.00
2026-05-06T09:28:00Z,11.03,89.00
2026-05-06T09:29:00Z,11.81,89.82
2026-05-06T09:30:00Z,12.00,88.00
2026-05-06T09:31:00Z,13.00,87.24
2026-05-06T09:32:00Z,13.00,87.24
2026-05-06T09:33:00Z,13.00,86.00
2026-05-06T09:34:00Z,13.13,88.00
2026-05-06T09:35:00Z,11.49,88.00
2026-05-06T09:36:00Z,11.49,90.00
2026-05-06T09:37:00Z,10.01,89.02
2026-05-06T09:38:00Z,11.47,89.00
2026-05-06T09:39:00Z,11.00,89.00
2026-05-06T09:40:00Z,12.00,89.00
2026-05-06T09:41:00Z,10.84,89.00
2026-05-06T09:42:00Z,10.00,92.00
2026-05-06T09:43:00Z,10.00,94.00
2026-05-06T09:44:00Z,7.00,94.38
2026-05-06T09:45:00Z,6.09,93.48
2026-05-06T09:46:00Z,5.56,94.00
2026-05-06T09:47:00Z,6.00,94.14
2026-05-06T09:48:00Z,6.00,94.00
2026-05-06T09:49:00Z,7.01,94.00
2026-05-06T09:50:00Z,7.14,94.00
2026-05-06T09:51:00Z,6.01,94.00
2026-05-06T09:52:00Z,6.00,94.71
2026-05-06T09:53:00Z,6.00,94.00
2026-05-06T09:54:00Z,7.00,94.00
2026-05-06T09:55:00Z,10.59,94.00
2026-05-06T09:56:00Z,10.19,89.04
2026-05-06T09:57:00Z,11.62,89.00
2026-05-06T09:58:00Z,13.02,88.00
2026-05-06T09:59:00Z,13.16,88.00
2026-05-06T10:00:00Z,10.72,90.00
2026-05-06T10:01:00Z,12.09,90.00
2026-05-06T10:02:00Z,8.23,92.56
2026-05-06T10:03:00Z,7.10,93.81
2026-05-06T10:04:00Z,9.39,92.00
2026-05-06T10:05:00Z,8.03,92.08
2026-05-06T10:06:00Z,8.01,93.50
2026-05-06T10:07:00Z,13.33,82.89
2026-05-06T10:08:00Z,12.97,88.00
2026-05-06T10:09:00Z,13.08,86.00
2026-05-06T10:10:00Z,14.34,87.83
2026-05-06T10:11:00Z,12.25,88.40
2026-05-06T10:12:00Z,9.56,90.80
2026-05-06T10:13:00Z,6.24,93.00
2026-05-06T10:14:00Z,5.99,94.96
2026-05-06T10:15:00Z,6.00,94.96
2026-05-06T10:16:00Z,5.98,94.00
2026-05-06T10:17:00Z,6.24,95.37
2026-05-06T10:18:00Z,7.31,93.62
2026-05-06T10:19:00Z,8.06,92.48
2026-05-06T10:20:00Z,8.88,91.16
2026-05-06T10:21:00Z,5.30,94.97
2026-05-06T10:22:00Z,6.00,95.00
2026-05-06T10:23:00Z,6.00,94.02
2026-05-06T10:24:00Z,6.95,94.38
2026-05-06T10:25:00Z,9.00,92.04
2026-05-06T10:26:00Z,11.07,90.04
2026-05-06T10:27:00Z,8.58,91.64
2026-05-06T10:28:00Z,6.00,94.99
2026-05-06T10:29:00Z,6.46,95.00
2026-05-06T10:30:00Z,7.67,94.01
2026-05-06T10:31:00Z,6.89,95.00
2026-05-06T10:32:00Z,5.31,93.88
2026-05-06T10:33:00Z,8.92,91.10
2026-05-06T10:34:00Z,8.74,92.09
2026-05-06T10:35:00Z,6.01,94.01
2026-05-06T10:36:00Z,6.80,93.81
2026-05-06T10:37:00Z,6.79,94.39
2026-05-06T10:38:00Z,10.39,92.55
2026-05-06T10:39:00Z,3.83,96.52
2026-05-06T10:40:00Z,1.61,98.72
2026-05-06T10:41:00Z,1.86,97.93
2026-05-06T10:42:00Z,8.90,92.13
2026-05-06T10:43:00Z,9.14,91.33
2026-05-06T10:44:00Z,11.39,90.46
2026-05-06T10:45:00Z,7.65,94.00
2026-05-06T10:46:00Z,3.45,97.58
2026-05-06T10:47:00Z,3.32,96.00
2026-05-06T10:48:00Z,2.12,98.85
2026-05-06T10:49:00Z,1.68,98.54
2026-05-06T10:50:00Z,7.78,93.98
2026-05-06T10:51:00Z,11.31,91.15
2026-05-06T10:52:00Z,11.62,88.82
2026-05-06T10:53:00Z,15.21,85.17
2026-05-06T10:54:00Z,4.69,96.50
2026-05-06T10:55:00Z,1.00,99.00
