# event_ticker=KXATPMATCH-25AUG11FRISON
# final_score=7-6(4) 7-5
# score_resolution=6-7 5-7
# match_winner=Taylor Fritz
# fav_player=Lorenzo Sonego
# dog_player=Taylor Fritz
# kalshi_date=2025-08-11
timestamp,Lorenzo Sonego,Taylor Fritz
2025-08-11T17:34:00Z,19.00,84.00
2025-08-11T17:37:00Z,19.00,84.00
2025-08-11T17:41:00Z,19.00,83.00
2025-08-11T17:42:00Z,19.00,83.00
2025-08-11T17:43:00Z,19.00,83.00
2025-08-11T17:44:00Z,19.00,83.00
2025-08-11T17:46:00Z,17.00,84.02
2025-08-11T17:49:00Z,18.00,84.02
2025-08-11T17:50:00Z,18.00,84.02
2025-08-11T17:53:00Z,18.00,84.02
2025-08-11T17:55:00Z,18.00,84.02
2025-08-11T17:56:00Z,17.87,84.00
2025-08-11T17:57:00Z,17.97,84.00
2025-08-11T17:58:00Z,17.97,84.00
2025-08-11T18:03:00Z,17.97,84.00
2025-08-11T18:05:00Z,17.97,84.00
2025-08-11T18:07:00Z,18.00,84.00
2025-08-11T18:08:00Z,18.00,84.00
2025-08-11T18:09:00Z,18.00,84.00
2025-08-11T18:10:00Z,18.00,84.00
2025-08-11T18:11:00Z,18.00,84.00
2025-08-11T18:12:00Z,18.00,84.00
2025-08-11T18:13:00Z,18.00,84.00
2025-08-11T18:14:00Z,18.00,83.93
2025-08-11T18:15:00Z,18.00,84.00
2025-08-11T18:16:00Z,18.00,84.00
2025-08-11T18:18:00Z,18.00,84.00
2025-08-11T18:19:00Z,18.00,84.00
2025-08-11T18:21:00Z,18.00,84.00
2025-08-11T18:22:00Z,18.00,84.00
2025-08-11T18:23:00Z,18.00,84.00
2025-08-11T18:25:00Z,17.00,84.00
2025-08-11T18:26:00Z,18.00,84.00
2025-08-11T18:31:00Z,18.00,84.00
2025-08-11T18:33:00Z,18.00,84.00
2025-08-11T18:34:00Z,18.00,84.00
2025-08-11T18:35:00Z,18.00,84.00
2025-08-11T18:36:00Z,17.17,84.00
2025-08-11T18:37:00Z,17.17,84.00
2025-08-11T18:38:00Z,18.00,84.00
2025-08-11T18:40:00Z,18.00,84.00
2025-08-11T18:43:00Z,18.00,84.00
2025-08-11T18:47:00Z,18.00,84.00
2025-08-11T18:48:00Z,18.00,84.00
2025-08-11T18:49:00Z,18.00,83.00
2025-08-11T18:59:00Z,18.00,83.00
2025-08-11T19:00:00Z,19.00,83.00
2025-08-11T19:06:00Z,19.00,83.00
2025-08-11T19:09:00Z,19.00,83.00
2025-08-11T19:14:00Z,20.00,83.00
2025-08-11T19:15:00Z,20.00,82.00
2025-08-11T19:17:00Z,20.00,82.00
2025-08-11T19:18:00Z,20.00,82.17
2025-08-11T19:19:00Z,19.00,82.17
2025-08-11T19:23:00Z,19.00,82.17
2025-08-11T19:25:00Z,19.00,82.17
2025-08-11T19:26:00Z,19.00,83.00
2025-08-11T19:37:00Z,19.00,83.00
2025-08-11T19:40:00Z,18.09,83.00
2025-08-11T19:41:00Z,18.09,83.00
2025-08-11T19:45:00Z,18.09,83.00
2025-08-11T19:46:00Z,19.00,83.00
2025-08-11T19:49:00Z,19.00,82.00
2025-08-11T19:53:00Z,19.00,82.00
2025-08-11T19:54:00Z,19.00,83.00
2025-08-11T19:58:00Z,19.00,83.00
2025-08-11T19:59:00Z,19.00,83.00
2025-08-11T20:02:00Z,19.00,83.00
2025-08-11T20:04:00Z,19.00,83.00
2025-08-11T20:05:00Z,19.00,83.00
2025-08-11T20:07:00Z,19.00,83.93
2025-08-11T20:08:00Z,18.00,83.62
2025-08-11T20:09:00Z,18.00,83.00
2025-08-11T20:10:00Z,18.00,83.00
2025-08-11T20:11:00Z,17.10,83.00
2025-08-11T20:12:00Z,17.99,84.75
2025-08-11T20:13:00Z,17.99,85.00
2025-08-11T20:15:00Z,17.23,85.00
2025-08-11T20:16:00Z,17.23,85.18
2025-08-11T20:17:00Z,14.51,91.25
2025-08-11T20:18:00Z,15.00,86.78
2025-08-11T20:19:00Z,15.00,85.00
2025-08-11T20:20:00Z,15.00,87.00
2025-08-11T20:21:00Z,15.92,88.00
2025-08-11T20:22:00Z,16.00,86.00
2025-08-11T20:23:00Z,16.00,86.00
2025-08-11T20:24:00Z,16.00,86.00
2025-08-11T20:25:00Z,16.00,86.00
2025-08-11T20:26:00Z,16.86,86.75
2025-08-11T20:27:00Z,16.99,86.00
2025-08-11T20:28:00Z,17.00,86.00
2025-08-11T20:29:00Z,17.00,87.00
2025-08-11T20:30:00Z,17.00,87.01
2025-08-11T20:31:00Z,17.70,84.74
2025-08-11T20:32:00Z,18.18,84.00
2025-08-11T20:33:00Z,18.00,84.00
2025-08-11T20:34:00Z,18.00,85.00
2025-08-11T20:35:00Z,17.00,85.06
2025-08-11T20:37:00Z,17.07,85.00
2025-08-11T20:38:00Z,18.00,85.00
2025-08-11T20:39:00Z,17.00,84.00
2025-08-11T20:40:00Z,16.00,86.00
2025-08-11T20:41:00Z,16.00,86.00
2025-08-11T20:42:00Z,16.00,86.00
2025-08-11T20:43:00Z,18.00,85.00
2025-08-11T20:44:00Z,17.00,85.00
2025-08-11T20:46:00Z,17.00,85.00
2025-08-11T20:47:00Z,18.50,84.00
2025-08-11T20:48:00Z,18.50,83.00
2025-08-11T20:49:00Z,17.00,83.00
2025-08-11T20:50:00Z,16.13,85.00
2025-08-11T20:51:00Z,11.33,88.91
2025-08-11T20:53:00Z,15.83,88.91
2025-08-11T20:54:00Z,13.89,88.91
2025-08-11T20:55:00Z,16.00,86.50
2025-08-11T20:56:00Z,15.98,86.50
2025-08-11T20:57:00Z,18.29,85.27
2025-08-11T20:58:00Z,18.98,85.27
2025-08-11T20:59:00Z,21.55,82.96
2025-08-11T21:00:00Z,19.00,82.62
2025-08-11T21:01:00Z,20.92,82.83
2025-08-11T21:02:00Z,19.52,83.00
2025-08-11T21:03:00Z,19.52,82.37
2025-08-11T21:04:00Z,19.15,83.07
2025-08-11T21:05:00Z,20.00,82.00
2025-08-11T21:06:00Z,20.78,81.00
2025-08-11T21:07:00Z,21.50,81.00
2025-08-11T21:08:00Z,22.89,79.71
2025-08-11T21:09:00Z,24.18,79.20
2025-08-11T21:10:00Z,19.68,82.00
2025-08-11T21:11:00Z,19.68,82.00
2025-08-11T21:12:00Z,23.64,81.97
2025-08-11T21:13:00Z,21.21,81.97
2025-08-11T21:14:00Z,22.29,79.04
2025-08-11T21:15:00Z,20.63,77.87
2025-08-11T21:16:00Z,18.58,80.71
2025-08-11T21:17:00Z,19.13,81.00
2025-08-11T21:18:00Z,15.54,82.95
2025-08-11T21:19:00Z,16.40,83.96
2025-08-11T21:20:00Z,11.04,89.30
2025-08-11T21:21:00Z,20.00,84.00
2025-08-11T21:22:00Z,20.90,82.16
2025-08-11T21:23:00Z,24.16,81.37
2025-08-11T21:24:00Z,27.25,74.30
2025-08-11T21:25:00Z,26.07,71.30
2025-08-11T21:26:00Z,24.20,78.08
2025-08-11T21:27:00Z,13.03,85.55
2025-08-11T21:28:00Z,7.45,90.00
2025-08-11T21:29:00Z,6.62,92.18
2025-08-11T21:30:00Z,7.87,92.18
2025-08-11T21:31:00Z,5.44,93.75
2025-08-11T21:32:00Z,6.72,93.00
2025-08-11T21:33:00Z,7.19,95.00
2025-08-11T21:34:00Z,7.89,95.00
2025-08-11T21:35:00Z,13.65,90.29
2025-08-11T21:36:00Z,15.00,88.00
2025-08-11T21:37:00Z,14.68,88.00
2025-08-11T21:38:00Z,7.00,94.00
2025-08-11T21:39:00Z,7.00,94.00
2025-08-11T21:40:00Z,7.00,94.00
2025-08-11T21:41:00Z,7.00,88.90
2025-08-11T21:43:00Z,9.45,88.90
2025-08-11T21:44:00Z,11.00,88.90
2025-08-11T21:45:00Z,12.34,88.90
2025-08-11T21:46:00Z,12.34,88.11
2025-08-11T21:47:00Z,12.34,97.00
2025-08-11T21:48:00Z,12.34,87.00
2025-08-11T21:49:00Z,12.34,87.00
2025-08-11T21:50:00Z,13.00,87.00
2025-08-11T21:51:00Z,14.00,89.73
2025-08-11T21:52:00Z,13.89,89.73
2025-08-11T21:53:00Z,10.00,95.00
2025-08-11T21:54:00Z,10.42,95.00
2025-08-11T21:56:00Z,14.97,95.00
2025-08-11T21:57:00Z,14.97,88.00
2025-08-11T21:59:00Z,6.00,88.00
2025-08-11T22:00:00Z,13.00,94.11
2025-08-11T22:01:00Z,6.00,94.11
2025-08-11T22:02:00Z,12.00,94.11
2025-08-11T22:03:00Z,12.00,94.11
2025-08-11T22:04:00Z,12.00,88.00
2025-08-11T22:06:00Z,10.00,88.00
2025-08-11T22:08:00Z,10.00,88.00
2025-08-11T22:09:00Z,10.00,88.00
2025-08-11T22:10:00Z,6.00,94.00
2025-08-11T22:11:00Z,10.00,94.00
2025-08-11T22:12:00Z,6.00,94.00
2025-08-11T22:13:00Z,6.73,94.00
2025-08-11T22:14:00Z,10.00,94.00
2025-08-11T22:15:00Z,10.00,94.00
2025-08-11T22:17:00Z,11.87,94.00
2025-08-11T22:18:00Z,13.00,88.00
2025-08-11T22:19:00Z,7.00,88.00
2025-08-11T22:22:00Z,7.00,88.00
2025-08-11T22:23:00Z,8.90,88.00
2025-08-11T22:24:00Z,8.90,89.00
2025-08-11T22:25:00Z,7.04,94.00
2025-08-11T22:26:00Z,9.00,94.00
2025-08-11T22:27:00Z,5.00,95.00
2025-08-11T22:28:00Z,6.19,95.00
2025-08-11T22:29:00Z,9.16,95.00
2025-08-11T22:30:00Z,9.00,95.00
2025-08-11T22:31:00Z,6.00,95.00
2025-08-11T22:32:00Z,8.00,95.00
2025-08-11T22:33:00Z,8.00,92.00
2025-08-11T22:34:00Z,8.00,92.00
2025-08-11T22:35:00Z,7.31,90.92
2025-08-11T22:37:00Z,8.00,90.92
2025-08-11T22:40:00Z,8.00,90.92
2025-08-11T22:41:00Z,7.40,92.03
2025-08-11T22:42:00Z,5.78,94.37
2025-08-11T22:43:00Z,8.23,93.84
2025-08-11T22:44:00Z,8.77,93.00
2025-08-11T22:45:00Z,8.93,93.00
2025-08-11T22:46:00Z,9.07,93.00
2025-08-11T22:47:00Z,8.99,93.00
2025-08-11T22:48:00Z,8.28,91.56
2025-08-11T22:49:00Z,8.83,92.02
2025-08-11T22:50:00Z,8.67,93.00
2025-08-11T22:51:00Z,6.27,95.00
2025-08-11T22:52:00Z,6.96,94.22
2025-08-11T22:53:00Z,9.34,94.32
2025-08-11T22:54:00Z,9.00,93.00
2025-08-11T22:55:00Z,9.88,91.36
2025-08-11T22:56:00Z,7.00,91.00
2025-08-11T22:57:00Z,9.00,91.14
2025-08-11T22:58:00Z,8.40,91.14
2025-08-11T22:59:00Z,10.57,91.00
2025-08-11T23:00:00Z,10.00,91.00
2025-08-11T23:01:00Z,10.00,91.00
2025-08-11T23:02:00Z,11.00,91.00
2025-08-11T23:03:00Z,9.56,91.00
2025-08-11T23:04:00Z,7.28,91.00
2025-08-11T23:05:00Z,10.00,90.50
2025-08-11T23:06:00Z,11.00,90.00
2025-08-11T23:07:00Z,11.00,90.00
2025-08-11T23:08:00Z,10.00,90.00
2025-08-11T23:09:00Z,9.87,90.00
2025-08-11T23:10:00Z,10.00,92.00
2025-08-11T23:11:00Z,10.64,90.82
2025-08-11T23:12:00Z,10.82,91.00
2025-08-11T23:13:00Z,11.60,91.00
2025-08-11T23:14:00Z,11.60,88.88
2025-08-11T23:15:00Z,17.25,88.88
2025-08-11T23:16:00Z,19.76,80.00
2025-08-11T23:17:00Z,18.05,86.00
2025-08-11T23:18:00Z,11.26,90.06
2025-08-11T23:19:00Z,13.67,90.06
2025-08-11T23:20:00Z,12.47,88.99
2025-08-11T23:21:00Z,10.34,92.00
2025-08-11T23:22:00Z,9.02,92.00
2025-08-11T23:23:00Z,8.52,92.87
2025-08-11T23:24:00Z,6.84,95.56
2025-08-11T23:25:00Z,3.07,97.08
2025-08-11T23:26:00Z,3.58,95.86
2025-08-11T23:27:00Z,2.25,98.99
2025-08-11T23:28:00Z,1.00,98.99
2025-08-11T23:29:00Z,1.00,99.00
2025-08-11T23:30:00Z,1.00,99.00
2025-08-11T23:31:00Z,1.00,99.00
2025-08-11T23:32:00Z,1.00,99.00
2025-08-11T23:33:00Z,1.00,99.00
2025-08-11T23:34:00Z,1.00,99.00
