# event_ticker=KXATPCHALLENGERMATCH-26MAR03GUIDAM
# final_score=7-6(8) 6-4
# score_resolution=6-7 4-6
# match_winner=Miguel Damas
# fav_player=Alvaro Guillen Meza
# dog_player=Miguel Damas
# kalshi_date=2026-03-03
timestamp,Alvaro Guillen Meza,Miguel Damas
2026-03-04T05:32:00Z,36.00,65.00
2026-03-04T05:33:00Z,36.00,65.00
2026-03-04T05:35:00Z,35.00,62.00
2026-03-04T05:36:00Z,35.00,62.00
2026-03-04T05:37:00Z,35.00,65.00
2026-03-04T05:38:00Z,35.00,65.00
2026-03-04T05:39:00Z,37.54,62.95
2026-03-04T05:40:00Z,37.33,62.95
2026-03-04T05:41:00Z,38.00,64.00
2026-03-04T05:42:00Z,38.00,62.00
2026-03-04T05:43:00Z,38.00,62.46
2026-03-04T05:44:00Z,35.00,64.00
2026-03-04T05:45:00Z,35.00,61.07
2026-03-04T05:46:00Z,37.70,63.75
2026-03-04T05:47:00Z,39.00,64.00
2026-03-04T05:48:00Z,39.00,62.69
2026-03-04T05:49:00Z,39.00,64.00
2026-03-04T05:50:00Z,38.05,64.00
2026-03-04T05:51:00Z,37.85,64.00
2026-03-04T05:52:00Z,38.00,64.00
2026-03-04T05:53:00Z,38.00,64.09
2026-03-04T05:54:00Z,36.11,64.00
2026-03-04T05:55:00Z,36.02,64.00
2026-03-04T05:56:00Z,36.02,64.00
2026-03-04T05:57:00Z,37.00,64.01
2026-03-04T05:58:00Z,37.13,61.80
2026-03-04T05:59:00Z,38.94,63.27
2026-03-04T06:00:00Z,38.33,63.00
2026-03-04T06:01:00Z,39.00,63.70
2026-03-04T06:02:00Z,38.99,64.00
2026-03-04T06:03:00Z,39.97,62.66
2026-03-04T06:04:00Z,39.81,63.85
2026-03-04T06:05:00Z,39.00,63.76
2026-03-04T06:06:00Z,38.69,63.88
2026-03-04T06:07:00Z,38.34,63.00
2026-03-04T06:08:00Z,36.00,62.89
2026-03-04T06:09:00Z,37.00,62.00
2026-03-04T06:10:00Z,39.71,59.31
2026-03-04T06:11:00Z,39.13,62.00
2026-03-04T06:12:00Z,38.44,61.27
2026-03-04T06:13:00Z,40.11,61.15
2026-03-04T06:14:00Z,39.97,62.00
2026-03-04T06:15:00Z,40.62,62.00
2026-03-04T06:16:00Z,36.69,62.82
2026-03-04T06:17:00Z,38.00,63.60
2026-03-04T06:18:00Z,38.00,64.00
2026-03-04T06:19:00Z,38.00,63.93
2026-03-04T06:20:00Z,38.00,64.00
2026-03-04T06:21:00Z,38.66,61.88
2026-03-04T06:22:00Z,37.85,64.00
2026-03-04T06:23:00Z,36.20,63.57
2026-03-04T06:24:00Z,39.00,64.11
2026-03-04T06:25:00Z,38.96,64.51
2026-03-04T06:26:00Z,38.98,62.24
2026-03-04T06:27:00Z,39.30,63.69
2026-03-04T06:28:00Z,37.71,64.00
2026-03-04T06:29:00Z,38.76,65.79
2026-03-04T06:30:00Z,39.00,64.26
2026-03-04T06:31:00Z,38.65,63.18
2026-03-04T06:32:00Z,38.48,61.15
2026-03-04T06:33:00Z,38.16,63.89
2026-03-04T06:34:00Z,38.48,65.03
2026-03-04T06:35:00Z,38.91,63.00
2026-03-04T06:36:00Z,38.88,63.85
2026-03-04T06:37:00Z,39.86,63.25
2026-03-04T06:38:00Z,39.93,62.45
2026-03-04T06:39:00Z,40.00,63.00
2026-03-04T06:40:00Z,39.18,61.98
2026-03-04T06:41:00Z,38.40,64.00
2026-03-04T06:42:00Z,36.74,61.00
2026-03-04T06:43:00Z,36.84,62.69
2026-03-04T06:44:00Z,37.89,63.34
2026-03-04T06:45:00Z,38.01,61.48
2026-03-04T06:46:00Z,38.30,62.50
2026-03-04T06:47:00Z,38.44,62.84
2026-03-04T06:48:00Z,39.00,64.00
2026-03-04T06:49:00Z,38.00,63.70
2026-03-04T06:50:00Z,36.02,63.61
2026-03-04T06:51:00Z,37.63,64.59
2026-03-04T06:52:00Z,38.00,63.81
2026-03-04T06:53:00Z,37.19,63.70
2026-03-04T06:54:00Z,37.12,62.69
2026-03-04T06:55:00Z,37.86,63.02
2026-03-04T06:56:00Z,38.79,63.20
2026-03-04T06:57:00Z,39.00,61.35
2026-03-04T06:58:00Z,37.09,61.17
2026-03-04T06:59:00Z,38.59,61.00
2026-03-04T07:00:00Z,38.13,61.00
2026-03-04T07:01:00Z,38.97,62.53
2026-03-04T07:02:00Z,38.99,62.68
2026-03-04T07:03:00Z,37.61,63.74
2026-03-04T07:04:00Z,37.41,63.63
2026-03-04T07:05:00Z,36.10,62.01
2026-03-04T07:06:00Z,37.65,64.00
2026-03-04T07:07:00Z,37.05,62.88
2026-03-04T07:08:00Z,37.27,63.24
2026-03-04T07:09:00Z,37.85,62.47
2026-03-04T07:10:00Z,37.73,63.51
2026-03-04T07:11:00Z,37.70,62.71
2026-03-04T07:12:00Z,38.33,64.00
2026-03-04T07:13:00Z,37.03,63.52
2026-03-04T07:14:00Z,38.00,64.00
2026-03-04T07:15:00Z,36.83,64.00
2026-03-04T07:16:00Z,36.73,63.69
2026-03-04T07:17:00Z,36.44,63.54
2026-03-04T07:18:00Z,37.93,64.00
2026-03-04T07:19:00Z,36.67,64.00
2026-03-04T07:20:00Z,37.40,63.02
2026-03-04T07:21:00Z,35.84,64.00
2026-03-04T07:22:00Z,36.19,63.86
2026-03-04T07:23:00Z,37.95,62.47
2026-03-04T07:24:00Z,37.31,61.00
2026-03-04T07:25:00Z,35.32,63.05
2026-03-04T07:26:00Z,35.32,63.67
2026-03-04T07:27:00Z,38.15,62.70
2026-03-04T07:28:00Z,39.00,62.55
2026-03-04T07:29:00Z,38.65,62.05
2026-03-04T07:30:00Z,38.84,63.47
2026-03-04T07:31:00Z,39.13,61.50
2026-03-04T07:32:00Z,38.18,60.48
2026-03-04T07:33:00Z,36.50,60.00
2026-03-04T07:34:00Z,36.54,62.78
2026-03-04T07:35:00Z,35.33,60.90
2026-03-04T07:36:00Z,35.55,60.37
2026-03-04T07:37:00Z,38.00,61.65
2026-03-04T07:38:00Z,38.00,64.00
2026-03-04T07:39:00Z,36.57,64.00
2026-03-04T07:40:00Z,36.60,64.00
2026-03-04T07:41:00Z,39.55,63.80
2026-03-04T07:42:00Z,36.00,64.00
2026-03-04T07:43:00Z,35.02,64.00
2026-03-04T07:44:00Z,35.00,64.00
2026-03-04T07:45:00Z,38.90,61.05
2026-03-04T07:46:00Z,35.13,62.61
2026-03-04T07:47:00Z,35.00,61.20
2026-03-04T07:48:00Z,40.00,61.20
2026-03-04T07:49:00Z,35.16,62.00
2026-03-04T07:50:00Z,40.00,63.00
2026-03-04T07:51:00Z,38.50,61.57
2026-03-04T07:52:00Z,38.78,63.00
2026-03-04T07:53:00Z,39.96,62.53
2026-03-04T07:54:00Z,38.13,62.53
2026-03-04T07:55:00Z,38.08,61.01
2026-03-04T07:56:00Z,38.08,63.00
2026-03-04T07:57:00Z,37.33,63.00
2026-03-04T07:58:00Z,39.00,63.00
2026-03-04T07:59:00Z,39.00,64.00
2026-03-04T08:00:00Z,39.00,64.00
2026-03-04T08:01:00Z,35.38,64.00
2026-03-04T08:02:00Z,35.00,61.00
2026-03-04T08:03:00Z,35.00,63.73
2026-03-04T08:04:00Z,35.00,64.00
2026-03-04T08:05:00Z,39.00,64.00
2026-03-04T08:06:00Z,41.95,61.96
2026-03-04T08:07:00Z,40.45,61.03
2026-03-04T08:08:00Z,39.67,64.00
2026-03-04T08:09:00Z,39.67,62.00
2026-03-04T08:10:00Z,38.94,63.00
2026-03-04T08:11:00Z,37.00,63.00
2026-03-04T08:12:00Z,37.03,62.03
2026-03-04T08:13:00Z,38.03,63.00
2026-03-04T08:14:00Z,39.93,61.00
2026-03-04T08:15:00Z,40.44,61.45
2026-03-04T08:16:00Z,40.00,61.67
2026-03-04T08:17:00Z,40.00,63.00
2026-03-04T08:18:00Z,37.00,63.00
2026-03-04T08:19:00Z,36.49,63.00
2026-03-04T08:20:00Z,40.00,63.00
2026-03-04T08:21:00Z,35.00,63.00
2026-03-04T08:22:00Z,40.00,63.00
2026-03-04T08:23:00Z,40.00,63.00
2026-03-04T08:24:00Z,40.00,60.19
2026-03-04T08:25:00Z,36.11,63.00
2026-03-04T08:26:00Z,40.00,63.00
2026-03-04T08:27:00Z,38.11,63.00
2026-03-04T08:28:00Z,35.00,63.00
2026-03-04T08:29:00Z,38.83,63.00
2026-03-04T08:30:00Z,40.00,63.00
2026-03-04T08:31:00Z,40.00,63.00
2026-03-04T08:32:00Z,40.00,58.00
2026-03-04T08:33:00Z,36.25,58.00
2026-03-04T08:34:00Z,36.26,61.13
2026-03-04T08:35:00Z,40.00,63.00
2026-03-04T08:36:00Z,38.47,63.00
2026-03-04T08:37:00Z,37.63,58.67
2026-03-04T08:38:00Z,37.63,57.00
2026-03-04T08:39:00Z,40.85,57.00
2026-03-04T08:40:00Z,39.54,60.20
2026-03-04T08:41:00Z,39.28,60.20
2026-03-04T08:42:00Z,39.00,61.00
2026-03-04T08:43:00Z,39.00,61.00
2026-03-04T08:44:00Z,41.30,60.91
2026-03-04T08:45:00Z,41.30,60.98
2026-03-04T08:46:00Z,42.00,57.00
2026-03-04T08:47:00Z,39.00,59.34
2026-03-04T08:48:00Z,39.00,57.44
2026-03-04T08:49:00Z,40.00,57.44
2026-03-04T08:50:00Z,40.47,59.05
2026-03-04T08:51:00Z,39.00,58.58
2026-03-04T08:52:00Z,39.00,60.00
2026-03-04T08:53:00Z,39.00,60.00
2026-03-04T08:54:00Z,40.33,60.00
2026-03-04T08:55:00Z,40.23,59.91
2026-03-04T08:56:00Z,42.48,57.05
2026-03-04T08:57:00Z,43.00,57.59
2026-03-04T08:58:00Z,40.00,57.59
2026-03-04T08:59:00Z,40.00,60.00
2026-03-04T09:00:00Z,40.00,60.00
2026-03-04T09:01:00Z,40.00,57.00
2026-03-04T09:02:00Z,43.00,59.98
2026-03-04T09:03:00Z,43.00,60.00
2026-03-04T09:04:00Z,40.05,60.00
2026-03-04T09:05:00Z,42.00,60.00
2026-03-04T09:07:00Z,42.00,57.00
2026-03-04T09:08:00Z,40.00,57.00
2026-03-04T09:10:00Z,40.68,57.00
2026-03-04T09:11:00Z,42.00,58.00
2026-03-04T09:12:00Z,40.00,59.53
2026-03-04T09:14:00Z,40.00,60.00
2026-03-04T09:15:00Z,39.98,60.00
2026-03-04T09:16:00Z,41.46,60.00
2026-03-04T09:17:00Z,41.46,60.00
2026-03-04T09:18:00Z,42.00,58.89
2026-03-04T09:19:00Z,42.00,57.14
2026-03-04T09:20:00Z,42.00,57.03
2026-03-04T09:21:00Z,41.06,57.81
2026-03-04T09:22:00Z,41.25,57.52
2026-03-04T09:23:00Z,42.77,60.00
2026-03-04T09:24:00Z,39.00,60.00
2026-03-04T09:25:00Z,41.07,60.00
2026-03-04T09:26:00Z,41.07,60.28
2026-03-04T09:28:00Z,41.32,60.00
2026-03-04T09:29:00Z,41.33,60.00
2026-03-04T09:30:00Z,41.33,60.00
2026-03-04T09:31:00Z,40.36,58.70
2026-03-04T09:33:00Z,40.00,57.19
2026-03-04T09:34:00Z,42.00,59.75
2026-03-04T09:35:00Z,41.94,59.75
2026-03-04T09:36:00Z,40.00,60.00
2026-03-04T09:37:00Z,42.00,57.03
2026-03-04T09:38:00Z,42.00,57.03
2026-03-04T09:39:00Z,40.00,60.00
2026-03-04T09:41:00Z,41.53,60.00
2026-03-04T09:42:00Z,40.00,58.00
2026-03-04T09:43:00Z,40.00,58.00
2026-03-04T09:44:00Z,41.88,58.00
2026-03-04T09:45:00Z,42.00,58.00
2026-03-04T09:46:00Z,40.00,58.00
2026-03-04T09:48:00Z,42.00,58.00
2026-03-04T09:49:00Z,42.00,58.00
2026-03-04T09:51:00Z,42.00,58.00
2026-03-04T09:52:00Z,41.97,58.00
2026-03-04T09:53:00Z,42.00,60.00
2026-03-04T09:55:00Z,42.00,60.00
2026-03-04T09:56:00Z,42.00,60.00
2026-03-04T09:57:00Z,39.43,57.30
2026-03-04T09:58:00Z,42.00,57.30
2026-03-04T09:59:00Z,42.00,57.86
2026-03-04T10:00:00Z,42.00,60.00
2026-03-04T10:01:00Z,41.06,59.40
2026-03-04T10:03:00Z,41.06,60.00
2026-03-04T10:04:00Z,41.86,60.00
2026-03-04T10:05:00Z,41.93,60.00
2026-03-04T10:06:00Z,41.61,60.00
2026-03-04T10:07:00Z,42.00,59.46
2026-03-04T10:08:00Z,39.00,60.00
2026-03-04T10:09:00Z,39.00,60.00
2026-03-04T10:10:00Z,39.00,57.00
2026-03-04T10:11:00Z,42.00,57.00
2026-03-04T10:12:00Z,39.00,57.00
2026-03-04T10:13:00Z,39.45,57.00
2026-03-04T10:14:00Z,42.00,57.00
2026-03-04T10:15:00Z,39.00,60.00
2026-03-04T10:16:00Z,39.00,60.00
2026-03-04T10:17:00Z,40.15,60.00
2026-03-04T10:18:00Z,40.15,57.00
2026-03-04T10:19:00Z,40.15,60.00
2026-03-04T10:20:00Z,40.15,60.00
2026-03-04T10:21:00Z,39.70,60.00
2026-03-04T10:23:00Z,42.00,57.00
2026-03-04T10:24:00Z,39.00,60.00
2026-03-04T10:25:00Z,40.66,60.00
2026-03-04T10:26:00Z,42.00,60.00
2026-03-04T10:27:00Z,42.65,60.00
2026-03-04T10:28:00Z,39.98,60.00
2026-03-04T10:29:00Z,41.44,57.00
2026-03-04T10:30:00Z,43.00,57.00
2026-03-04T10:32:00Z,39.00,60.00
2026-03-04T10:33:00Z,43.00,60.00
2026-03-04T10:34:00Z,39.00,57.00
2026-03-04T10:35:00Z,43.00,58.67
2026-03-04T10:36:00Z,40.64,59.07
2026-03-04T10:37:00Z,41.24,60.00
2026-03-04T10:38:00Z,42.00,60.74
2026-03-04T10:39:00Z,39.00,59.40
2026-03-04T10:40:00Z,40.68,61.00
2026-03-04T10:41:00Z,43.00,61.00
2026-03-04T10:42:00Z,43.00,61.00
2026-03-04T10:43:00Z,39.00,61.00
2026-03-04T10:44:00Z,39.00,57.21
2026-03-04T10:45:00Z,39.00,58.09
2026-03-04T10:46:00Z,39.00,61.00
2026-03-04T10:47:00Z,43.00,61.00
2026-03-04T10:48:00Z,43.00,61.00
2026-03-04T10:49:00Z,39.00,56.28
2026-03-04T10:50:00Z,40.60,61.00
2026-03-04T10:51:00Z,43.00,61.00
2026-03-04T10:52:00Z,39.00,58.10
2026-03-04T10:54:00Z,39.00,60.32
2026-03-04T10:55:00Z,39.02,60.00
2026-03-04T10:56:00Z,43.00,57.00
2026-03-04T10:57:00Z,43.00,60.00
2026-03-04T10:58:00Z,43.00,57.00
2026-03-04T10:59:00Z,42.00,57.00
2026-03-04T11:00:00Z,40.00,57.00
2026-03-04T11:02:00Z,41.00,57.00
2026-03-04T11:03:00Z,41.94,60.00
2026-03-04T11:05:00Z,42.00,61.00
2026-03-04T11:06:00Z,42.00,59.27
2026-03-04T11:07:00Z,41.64,56.00
2026-03-04T11:08:00Z,40.14,60.00
2026-03-04T11:09:00Z,41.99,60.00
2026-03-04T11:10:00Z,42.37,59.58
2026-03-04T11:11:00Z,42.37,57.03
2026-03-04T11:13:00Z,40.08,57.03
2026-03-04T11:14:00Z,42.43,59.00
2026-03-04T11:15:00Z,39.05,59.00
2026-03-04T11:16:00Z,43.00,59.00
2026-03-04T11:17:00Z,40.08,59.00
2026-03-04T11:18:00Z,42.10,59.00
2026-03-04T11:19:00Z,42.10,57.00
2026-03-04T11:20:00Z,41.22,57.00
2026-03-04T11:21:00Z,41.22,59.14
2026-03-04T11:22:00Z,43.00,60.00
2026-03-04T11:23:00Z,43.00,59.59
2026-03-04T11:24:00Z,43.00,58.17
2026-03-04T11:25:00Z,43.00,60.00
2026-03-04T11:26:00Z,43.00,60.00
2026-03-04T11:27:00Z,43.00,57.79
2026-03-04T11:28:00Z,43.00,60.00
2026-03-04T11:29:00Z,40.21,60.00
2026-03-04T11:30:00Z,43.00,60.00
2026-03-04T11:31:00Z,43.00,60.00
2026-03-04T11:32:00Z,42.95,60.00
2026-03-04T11:33:00Z,43.00,60.00
2026-03-04T11:34:00Z,40.07,57.37
2026-03-04T11:35:00Z,40.00,57.37
2026-03-04T11:36:00Z,40.00,57.00
2026-03-04T11:37:00Z,40.00,56.53
2026-03-04T11:38:00Z,41.25,59.00
2026-03-04T11:39:00Z,41.25,59.00
2026-03-04T11:40:00Z,41.25,57.80
2026-03-04T11:41:00Z,43.00,58.17
2026-03-04T11:42:00Z,43.00,58.52
2026-03-04T11:43:00Z,42.00,60.00
2026-03-04T11:44:00Z,42.00,59.68
2026-03-04T11:45:00Z,41.97,56.24
2026-03-04T11:46:00Z,41.25,60.00
2026-03-04T11:47:00Z,41.28,59.94
2026-03-04T11:48:00Z,41.00,60.00
2026-03-04T11:49:00Z,41.00,59.30
2026-03-04T11:50:00Z,42.00,58.73
2026-03-04T11:51:00Z,42.00,60.00
2026-03-04T11:52:00Z,41.67,60.16
2026-03-04T11:53:00Z,41.67,59.01
2026-03-04T11:54:00Z,43.74,60.03
2026-03-04T11:55:00Z,41.29,59.24
2026-03-04T11:56:00Z,43.00,61.00
2026-03-04T11:57:00Z,43.00,59.31
2026-03-04T11:58:00Z,42.54,59.14
2026-03-04T11:59:00Z,42.58,59.94
2026-03-04T12:00:00Z,42.79,59.93
2026-03-04T12:01:00Z,41.09,59.76
2026-03-04T12:02:00Z,41.18,60.92
2026-03-04T12:03:00Z,41.05,61.00
2026-03-04T12:04:00Z,42.38,61.00
2026-03-04T12:05:00Z,41.00,61.00
2026-03-04T12:06:00Z,41.02,61.00
2026-03-04T12:07:00Z,41.35,61.00
2026-03-04T12:08:00Z,42.00,60.96
2026-03-04T12:09:00Z,42.00,58.10
2026-03-04T12:10:00Z,41.00,61.00
2026-03-04T12:11:00Z,41.76,61.00
2026-03-04T12:12:00Z,41.97,59.43
2026-03-04T12:13:00Z,40.42,60.04
2026-03-04T12:14:00Z,42.00,59.46
2026-03-04T12:15:00Z,39.55,61.00
2026-03-04T12:16:00Z,41.00,59.21
2026-03-04T12:18:00Z,41.51,58.39
2026-03-04T12:19:00Z,42.64,59.13
2026-03-04T12:20:00Z,40.49,58.68
2026-03-04T12:21:00Z,42.34,61.00
2026-03-04T12:22:00Z,42.34,60.81
2026-03-04T12:23:00Z,42.00,61.00
2026-03-04T12:24:00Z,41.54,61.00
2026-03-04T12:25:00Z,39.63,59.15
2026-03-04T12:26:00Z,41.85,60.91
2026-03-04T12:27:00Z,40.17,61.90
2026-03-04T12:28:00Z,42.00,60.73
2026-03-04T12:29:00Z,40.36,62.16
2026-03-04T12:30:00Z,42.58,60.60
2026-03-04T12:31:00Z,41.51,58.10
2026-03-04T12:32:00Z,40.06,62.78
2026-03-04T12:33:00Z,39.72,61.29
2026-03-04T12:34:00Z,42.00,59.54
2026-03-04T12:35:00Z,42.00,59.54
2026-03-04T12:36:00Z,39.62,62.81
2026-03-04T12:37:00Z,39.62,63.62
2026-03-04T12:38:00Z,40.00,64.00
2026-03-04T12:39:00Z,39.99,63.17
2026-03-04T12:40:00Z,40.00,61.34
2026-03-04T12:41:00Z,40.51,61.48
2026-03-04T12:42:00Z,41.42,58.36
2026-03-04T12:43:00Z,39.00,61.00
2026-03-04T12:44:00Z,41.48,61.64
2026-03-04T12:45:00Z,39.00,61.92
2026-03-04T12:46:00Z,38.77,61.31
2026-03-04T12:47:00Z,41.00,63.67
2026-03-04T12:48:00Z,38.00,59.37
2026-03-04T12:49:00Z,40.00,61.96
2026-03-04T12:50:00Z,39.54,64.00
2026-03-04T12:51:00Z,39.90,64.00
2026-03-04T12:52:00Z,40.45,61.85
2026-03-04T12:53:00Z,41.93,60.00
2026-03-04T12:54:00Z,41.93,61.06
2026-03-04T12:55:00Z,41.93,61.00
2026-03-04T12:56:00Z,41.62,59.00
2026-03-04T12:57:00Z,42.47,60.85
2026-03-04T12:58:00Z,41.00,57.87
2026-03-04T12:59:00Z,42.49,60.94
2026-03-04T13:00:00Z,43.00,60.46
2026-03-04T13:01:00Z,42.20,60.23
2026-03-04T13:02:00Z,43.00,61.00
2026-03-04T13:03:00Z,43.00,57.35
2026-03-04T13:04:00Z,42.00,57.04
2026-03-04T13:05:00Z,40.09,58.74
2026-03-04T13:06:00Z,42.97,60.87
2026-03-04T13:07:00Z,39.08,60.00
2026-03-04T13:08:00Z,40.07,62.79
2026-03-04T13:09:00Z,40.05,61.65
2026-03-04T13:10:00Z,40.00,60.21
2026-03-04T13:11:00Z,42.61,61.00
