# event_ticker=KXATPMATCH-25OCT11DJOVAC
# final_score=6-3 6-4
# score_resolution=3-6 4-6
# match_winner=Valentin Vacherot
# fav_player=Novak Djokovic
# dog_player=Valentin Vacherot
# kalshi_date=2025-10-11
timestamp,Novak Djokovic,Valentin Vacherot
2025-10-11T00:28:00Z,86.00,15.00
2025-10-11T00:29:00Z,86.00,15.00
2025-10-11T00:32:00Z,85.57,15.00
2025-10-11T00:33:00Z,85.57,15.00
2025-10-11T00:34:00Z,85.57,15.00
2025-10-11T00:38:00Z,85.00,15.00
2025-10-11T00:39:00Z,85.00,15.00
2025-10-11T00:40:00Z,85.00,15.00
2025-10-11T00:42:00Z,86.00,15.00
2025-10-11T00:44:00Z,86.00,15.00
2025-10-11T00:46:00Z,86.00,15.00
2025-10-11T00:47:00Z,86.00,15.00
2025-10-11T00:48:00Z,86.00,15.00
2025-10-11T00:49:00Z,86.00,15.00
2025-10-11T00:50:00Z,86.00,15.00
2025-10-11T00:51:00Z,86.00,15.00
2025-10-11T00:54:00Z,86.00,15.00
2025-10-11T00:57:00Z,86.00,15.00
2025-10-11T00:59:00Z,86.00,15.00
2025-10-11T01:01:00Z,86.00,15.00
2025-10-11T01:03:00Z,86.00,15.00
2025-10-11T01:04:00Z,86.00,15.00
2025-10-11T01:05:00Z,86.00,15.00
2025-10-11T01:07:00Z,86.00,15.00
2025-10-11T01:11:00Z,86.00,15.00
2025-10-11T01:12:00Z,86.00,15.00
2025-10-11T01:13:00Z,86.00,15.00
2025-10-11T01:16:00Z,86.00,15.00
2025-10-11T01:19:00Z,86.00,15.00
2025-10-11T01:20:00Z,86.00,15.00
2025-10-11T01:22:00Z,86.00,15.00
2025-10-11T01:28:00Z,86.00,15.00
2025-10-11T01:30:00Z,86.00,15.00
2025-10-11T01:35:00Z,86.00,15.00
2025-10-11T01:36:00Z,86.00,15.00
2025-10-11T01:37:00Z,86.00,15.00
2025-10-11T01:38:00Z,86.00,15.00
2025-10-11T01:41:00Z,86.00,15.00
2025-10-11T01:45:00Z,86.00,15.00
2025-10-11T01:46:00Z,86.00,15.00
2025-10-11T01:47:00Z,86.00,15.00
2025-10-11T01:48:00Z,86.00,15.00
2025-10-11T01:49:00Z,86.00,15.00
2025-10-11T01:50:00Z,86.00,15.00
2025-10-11T01:54:00Z,86.00,15.00
2025-10-11T01:56:00Z,86.00,15.00
2025-10-11T02:00:00Z,86.00,15.00
2025-10-11T02:01:00Z,86.00,15.00
2025-10-11T02:03:00Z,86.00,15.00
2025-10-11T02:04:00Z,86.00,15.00
2025-10-11T02:05:00Z,86.00,15.00
2025-10-11T02:12:00Z,86.00,15.00
2025-10-11T02:14:00Z,86.00,15.00
2025-10-11T02:18:00Z,86.00,15.00
2025-10-11T02:19:00Z,86.00,15.00
2025-10-11T02:20:00Z,85.00,15.00
2025-10-11T02:21:00Z,85.00,15.00
2025-10-11T02:26:00Z,85.00,15.00
2025-10-11T02:27:00Z,85.00,15.00
2025-10-11T02:28:00Z,86.00,15.00
2025-10-11T02:30:00Z,86.00,15.00
2025-10-11T02:31:00Z,86.00,15.00
2025-10-11T02:32:00Z,86.00,15.00
2025-10-11T02:33:00Z,86.00,15.00
2025-10-11T02:35:00Z,86.00,15.00
2025-10-11T02:36:00Z,86.00,15.00
2025-10-11T02:38:00Z,86.00,15.00
2025-10-11T02:39:00Z,86.00,15.00
2025-10-11T02:40:00Z,85.08,15.00
2025-10-11T02:41:00Z,85.08,15.00
2025-10-11T02:42:00Z,86.00,15.00
2025-10-11T02:43:00Z,86.00,15.00
2025-10-11T02:44:00Z,86.00,15.00
2025-10-11T02:45:00Z,86.00,15.00
2025-10-11T02:47:00Z,86.00,15.00
2025-10-11T02:49:00Z,86.00,15.00
2025-10-11T02:51:00Z,86.00,15.00
2025-10-11T02:52:00Z,86.00,15.00
2025-10-11T02:53:00Z,87.00,15.00
2025-10-11T02:54:00Z,87.00,15.00
2025-10-11T02:56:00Z,87.00,15.00
2025-10-11T02:57:00Z,87.00,15.00
2025-10-11T02:58:00Z,87.00,15.00
2025-10-11T02:59:00Z,87.00,15.00
2025-10-11T03:00:00Z,87.00,15.00
2025-10-11T03:01:00Z,87.00,15.00
2025-10-11T03:02:00Z,87.00,15.00
2025-10-11T03:04:00Z,87.00,15.00
2025-10-11T03:05:00Z,87.00,15.00
2025-10-11T03:07:00Z,87.00,15.00
2025-10-11T03:08:00Z,87.00,15.00
2025-10-11T03:09:00Z,87.00,15.00
2025-10-11T03:10:00Z,87.00,15.00
2025-10-11T03:12:00Z,86.00,15.00
2025-10-11T03:14:00Z,86.00,15.00
2025-10-11T03:15:00Z,86.00,15.00
2025-10-11T03:16:00Z,86.00,15.00
2025-10-11T03:17:00Z,86.00,15.00
2025-10-11T03:19:00Z,86.00,15.00
2025-10-11T03:24:00Z,86.00,15.00
2025-10-11T03:26:00Z,86.00,15.00
2025-10-11T03:28:00Z,86.00,15.00
2025-10-11T03:32:00Z,86.00,15.00
2025-10-11T03:35:00Z,86.00,15.00
2025-10-11T03:37:00Z,86.00,15.00
2025-10-11T03:38:00Z,86.00,15.00
2025-10-11T03:39:00Z,86.00,15.00
2025-10-11T03:40:00Z,86.00,15.00
2025-10-11T03:43:00Z,86.00,15.00
2025-10-11T03:44:00Z,86.00,15.00
2025-10-11T03:45:00Z,86.00,15.00
2025-10-11T03:47:00Z,86.00,15.00
2025-10-11T03:48:00Z,86.00,15.00
2025-10-11T03:49:00Z,86.00,15.00
2025-10-11T03:50:00Z,86.00,15.00
2025-10-11T03:51:00Z,86.00,13.34
2025-10-11T03:52:00Z,86.00,15.00
2025-10-11T03:53:00Z,86.00,15.00
2025-10-11T03:58:00Z,86.00,15.00
2025-10-11T04:01:00Z,86.00,15.00
2025-10-11T04:02:00Z,86.00,15.00
2025-10-11T04:06:00Z,86.00,15.00
2025-10-11T04:07:00Z,86.00,15.00
2025-10-11T04:08:00Z,86.00,15.00
2025-10-11T04:09:00Z,87.00,15.00
2025-10-11T04:10:00Z,87.00,15.00
2025-10-11T04:12:00Z,87.00,15.00
2025-10-11T04:15:00Z,87.00,15.00
2025-10-11T04:16:00Z,87.00,15.00
2025-10-11T04:17:00Z,87.00,15.00
2025-10-11T04:19:00Z,87.00,15.00
2025-10-11T04:20:00Z,87.00,15.00
2025-10-11T04:21:00Z,87.00,15.00
2025-10-11T04:22:00Z,87.00,15.00
2025-10-11T04:23:00Z,87.00,15.00
2025-10-11T04:24:00Z,87.00,15.00
2025-10-11T04:25:00Z,87.00,15.00
2025-10-11T04:26:00Z,87.00,15.00
2025-10-11T04:27:00Z,87.00,15.00
2025-10-11T04:28:00Z,87.00,15.00
2025-10-11T04:29:00Z,87.00,15.00
2025-10-11T04:30:00Z,87.00,15.00
2025-10-11T04:32:00Z,87.00,15.00
2025-10-11T04:34:00Z,87.00,15.00
2025-10-11T04:35:00Z,85.50,15.00
2025-10-11T04:36:00Z,85.50,15.00
2025-10-11T04:37:00Z,87.00,15.00
2025-10-11T04:38:00Z,87.00,15.00
2025-10-11T04:40:00Z,87.00,15.00
2025-10-11T04:42:00Z,87.00,15.00
2025-10-11T04:43:00Z,87.00,15.00
2025-10-11T04:44:00Z,87.00,15.00
2025-10-11T04:45:00Z,87.00,14.00
2025-10-11T04:46:00Z,87.00,15.00
2025-10-11T04:47:00Z,87.00,15.00
2025-10-11T04:48:00Z,87.00,15.00
2025-10-11T04:49:00Z,87.00,14.98
2025-10-11T04:50:00Z,85.00,14.98
2025-10-11T04:51:00Z,85.00,15.00
2025-10-11T04:53:00Z,87.00,15.00
2025-10-11T04:54:00Z,87.00,14.21
2025-10-11T04:55:00Z,87.00,15.00
2025-10-11T04:56:00Z,87.00,15.00
2025-10-11T04:57:00Z,87.00,14.04
2025-10-11T04:59:00Z,87.00,15.00
2025-10-11T05:00:00Z,87.00,15.00
2025-10-11T05:01:00Z,87.00,15.00
2025-10-11T05:02:00Z,87.00,15.00
2025-10-11T05:03:00Z,87.00,15.00
2025-10-11T05:05:00Z,87.00,15.00
2025-10-11T05:06:00Z,87.00,14.01
2025-10-11T05:07:00Z,87.00,15.00
2025-10-11T05:08:00Z,87.00,14.00
2025-10-11T05:09:00Z,87.18,15.00
2025-10-11T05:10:00Z,87.00,14.01
2025-10-11T05:11:00Z,87.00,13.99
2025-10-11T05:12:00Z,87.00,14.00
2025-10-11T05:13:00Z,87.00,14.00
2025-10-11T05:14:00Z,87.00,14.13
2025-10-11T05:15:00Z,87.00,14.00
2025-10-11T05:16:00Z,87.00,14.91
2025-10-11T05:17:00Z,87.00,15.00
2025-10-11T05:18:00Z,87.00,15.00
2025-10-11T05:19:00Z,86.00,15.00
2025-10-11T05:20:00Z,86.00,15.00
2025-10-11T05:21:00Z,86.00,15.00
2025-10-11T05:22:00Z,86.00,15.00
2025-10-11T05:23:00Z,86.00,15.00
2025-10-11T05:24:00Z,86.00,14.00
2025-10-11T05:25:00Z,85.05,15.00
2025-10-11T05:26:00Z,86.00,14.96
2025-10-11T05:27:00Z,86.00,15.00
2025-10-11T05:28:00Z,86.00,15.00
2025-10-11T05:29:00Z,86.00,15.00
2025-10-11T05:30:00Z,86.00,15.00
2025-10-11T05:31:00Z,86.00,15.00
2025-10-11T05:32:00Z,86.00,15.00
2025-10-11T05:33:00Z,86.00,14.91
2025-10-11T05:34:00Z,86.00,15.00
2025-10-11T05:35:00Z,86.00,15.00
2025-10-11T05:36:00Z,86.00,15.00
2025-10-11T05:37:00Z,86.00,15.00
2025-10-11T05:38:00Z,86.00,15.00
2025-10-11T05:39:00Z,86.00,15.00
2025-10-11T05:40:00Z,85.67,15.00
2025-10-11T05:41:00Z,86.00,15.00
2025-10-11T05:42:00Z,86.00,15.00
2025-10-11T05:44:00Z,86.00,15.00
2025-10-11T05:45:00Z,85.99,15.00
2025-10-11T05:46:00Z,86.00,15.00
2025-10-11T05:47:00Z,86.00,15.00
2025-10-11T05:48:00Z,86.00,15.00
2025-10-11T05:49:00Z,86.00,15.00
2025-10-11T05:50:00Z,86.00,15.00
2025-10-11T05:51:00Z,85.00,15.00
2025-10-11T05:52:00Z,86.00,15.00
2025-10-11T05:53:00Z,86.00,15.06
2025-10-11T05:54:00Z,86.00,16.00
2025-10-11T05:55:00Z,86.00,16.00
2025-10-11T05:56:00Z,86.00,16.00
2025-10-11T05:57:00Z,86.00,16.00
2025-10-11T05:58:00Z,86.00,15.00
2025-10-11T05:59:00Z,86.00,15.00
2025-10-11T06:00:00Z,86.00,15.00
2025-10-11T06:01:00Z,86.00,15.00
2025-10-11T06:02:00Z,86.00,15.00
2025-10-11T06:03:00Z,86.00,15.00
2025-10-11T06:04:00Z,86.00,15.00
2025-10-11T06:05:00Z,86.00,15.00
2025-10-11T06:06:00Z,86.00,15.00
2025-10-11T06:07:00Z,86.00,15.00
2025-10-11T06:08:00Z,86.00,15.00
2025-10-11T06:09:00Z,86.00,15.00
2025-10-11T06:11:00Z,86.00,14.00
2025-10-11T06:12:00Z,86.00,14.00
2025-10-11T06:14:00Z,86.00,15.00
2025-10-11T06:15:00Z,86.00,15.00
2025-10-11T06:16:00Z,86.00,15.00
2025-10-11T06:18:00Z,86.00,15.00
2025-10-11T06:20:00Z,86.00,15.00
2025-10-11T06:22:00Z,86.00,15.00
2025-10-11T06:23:00Z,86.00,15.00
2025-10-11T06:24:00Z,86.00,15.00
2025-10-11T06:25:00Z,86.00,15.00
2025-10-11T06:26:00Z,86.00,15.00
2025-10-11T06:29:00Z,86.00,15.00
2025-10-11T06:30:00Z,86.00,15.00
2025-10-11T06:31:00Z,86.00,15.00
2025-10-11T06:32:00Z,86.00,15.00
2025-10-11T06:33:00Z,86.00,15.00
2025-10-11T06:34:00Z,86.00,15.00
2025-10-11T06:35:00Z,86.00,14.67
2025-10-11T06:36:00Z,86.00,14.67
2025-10-11T06:37:00Z,86.00,15.63
2025-10-11T06:38:00Z,86.00,15.63
2025-10-11T06:39:00Z,86.00,15.63
2025-10-11T06:40:00Z,86.00,16.00
2025-10-11T06:41:00Z,86.00,16.00
2025-10-11T06:42:00Z,86.00,14.38
2025-10-11T06:43:00Z,86.00,16.00
2025-10-11T06:44:00Z,86.00,16.00
2025-10-11T06:45:00Z,86.00,16.00
2025-10-11T06:46:00Z,86.00,16.00
2025-10-11T06:48:00Z,86.00,16.00
2025-10-11T06:49:00Z,86.00,16.00
2025-10-11T06:50:00Z,86.00,16.00
2025-10-11T06:51:00Z,86.00,16.00
2025-10-11T06:52:00Z,85.00,16.00
2025-10-11T06:53:00Z,85.00,16.00
2025-10-11T06:54:00Z,85.00,16.00
2025-10-11T06:55:00Z,86.00,16.00
2025-10-11T06:56:00Z,86.00,16.00
2025-10-11T06:58:00Z,86.00,16.00
2025-10-11T06:59:00Z,86.00,16.00
2025-10-11T07:00:00Z,86.00,16.00
2025-10-11T07:01:00Z,86.00,16.00
2025-10-11T07:02:00Z,86.00,16.00
2025-10-11T07:03:00Z,86.00,16.00
2025-10-11T07:04:00Z,86.00,16.00
2025-10-11T07:05:00Z,86.00,16.00
2025-10-11T07:06:00Z,86.00,16.00
2025-10-11T07:07:00Z,86.00,16.00
2025-10-11T07:08:00Z,86.00,16.00
2025-10-11T07:09:00Z,86.00,16.00
2025-10-11T07:11:00Z,86.00,16.00
2025-10-11T07:12:00Z,86.00,16.00
2025-10-11T07:14:00Z,86.00,16.00
2025-10-11T07:15:00Z,86.00,16.00
2025-10-11T07:17:00Z,86.00,16.00
2025-10-11T07:19:00Z,86.00,16.00
2025-10-11T07:20:00Z,86.00,16.00
2025-10-11T07:21:00Z,86.00,16.00
2025-10-11T07:24:00Z,86.00,16.00
2025-10-11T07:25:00Z,85.00,16.00
2025-10-11T07:26:00Z,86.00,16.00
2025-10-11T07:27:00Z,86.00,16.00
2025-10-11T07:28:00Z,86.00,16.00
2025-10-11T07:30:00Z,86.00,16.00
2025-10-11T07:31:00Z,86.00,16.00
2025-10-11T07:33:00Z,86.00,16.00
2025-10-11T07:35:00Z,86.00,15.04
2025-10-11T07:36:00Z,86.00,16.00
2025-10-11T07:38:00Z,86.00,16.00
2025-10-11T07:39:00Z,86.00,16.00
2025-10-11T07:41:00Z,86.00,16.00
2025-10-11T07:42:00Z,86.00,16.00
2025-10-11T07:44:00Z,86.00,15.56
2025-10-11T07:45:00Z,86.00,16.00
2025-10-11T07:47:00Z,86.00,16.00
2025-10-11T07:48:00Z,86.00,16.00
2025-10-11T07:51:00Z,86.00,16.00
2025-10-11T07:52:00Z,86.00,16.00
2025-10-11T07:56:00Z,86.00,16.00
2025-10-11T07:57:00Z,86.00,16.00
2025-10-11T07:58:00Z,86.00,16.00
2025-10-11T07:59:00Z,86.00,16.00
2025-10-11T08:00:00Z,86.00,16.00
2025-10-11T08:01:00Z,86.00,16.00
2025-10-11T08:02:00Z,85.00,16.00
2025-10-11T08:03:00Z,85.00,16.00
2025-10-11T08:04:00Z,85.00,16.00
2025-10-11T08:05:00Z,85.00,16.00
2025-10-11T08:06:00Z,86.19,15.00
2025-10-11T08:07:00Z,86.00,15.43
2025-10-11T08:08:00Z,86.00,15.00
2025-10-11T08:09:00Z,86.00,15.00
2025-10-11T08:10:00Z,86.00,15.00
2025-10-11T08:11:00Z,86.00,15.99
2025-10-11T08:12:00Z,86.00,15.33
2025-10-11T08:13:00Z,86.00,15.40
2025-10-11T08:14:00Z,86.00,16.00
2025-10-11T08:15:00Z,86.00,16.00
2025-10-11T08:16:00Z,86.00,16.00
2025-10-11T08:17:00Z,86.00,16.00
2025-10-11T08:18:00Z,86.00,16.00
2025-10-11T08:19:00Z,85.00,16.00
2025-10-11T08:20:00Z,85.00,16.00
2025-10-11T08:21:00Z,86.00,16.00
2025-10-11T08:22:00Z,85.00,16.00
2025-10-11T08:23:00Z,85.00,16.00
2025-10-11T08:25:00Z,86.00,16.00
2025-10-11T08:26:00Z,86.00,16.00
2025-10-11T08:27:00Z,86.00,16.00
2025-10-11T08:28:00Z,86.00,16.00
2025-10-11T08:29:00Z,85.00,16.00
2025-10-11T08:30:00Z,85.00,16.13
2025-10-11T08:31:00Z,85.00,17.00
2025-10-11T08:32:00Z,85.00,16.10
2025-10-11T08:33:00Z,85.00,16.00
2025-10-11T08:34:00Z,85.00,16.00
2025-10-11T08:35:00Z,86.00,16.00
2025-10-11T08:36:00Z,86.00,16.00
2025-10-11T08:37:00Z,86.00,16.00
2025-10-11T08:38:00Z,86.00,16.00
2025-10-11T08:40:00Z,86.00,16.00
2025-10-11T08:41:00Z,86.00,16.36
2025-10-11T08:42:00Z,85.00,17.37
2025-10-11T08:43:00Z,85.00,16.74
2025-10-11T08:44:00Z,85.00,16.00
2025-10-11T08:45:00Z,86.00,15.46
2025-10-11T08:46:00Z,87.00,13.95
2025-10-11T08:47:00Z,92.03,10.34
2025-10-11T08:48:00Z,95.73,7.17
2025-10-11T08:49:00Z,96.00,7.18
2025-10-11T08:50:00Z,96.17,6.98
2025-10-11T08:51:00Z,75.57,16.71
2025-10-11T08:52:00Z,91.46,9.38
2025-10-11T08:53:00Z,88.20,19.57
2025-10-11T08:54:00Z,86.02,14.58
2025-10-11T08:55:00Z,85.93,18.26
2025-10-11T08:56:00Z,83.00,19.49
2025-10-11T08:57:00Z,83.50,18.00
2025-10-11T08:58:00Z,84.00,17.91
2025-10-11T08:59:00Z,85.61,16.84
2025-10-11T09:00:00Z,86.00,18.24
2025-10-11T09:01:00Z,83.00,19.00
2025-10-11T09:02:00Z,82.00,19.23
2025-10-11T09:03:00Z,82.00,17.36
2025-10-11T09:04:00Z,82.53,28.46
2025-10-11T09:05:00Z,81.00,20.00
2025-10-11T09:06:00Z,81.00,20.29
2025-10-11T09:07:00Z,80.32,22.09
2025-10-11T09:08:00Z,81.29,19.15
2025-10-11T09:09:00Z,81.29,19.72
2025-10-11T09:10:00Z,82.00,18.21
2025-10-11T09:11:00Z,80.17,19.74
2025-10-11T09:12:00Z,77.96,27.27
2025-10-11T09:13:00Z,66.43,32.58
2025-10-11T09:14:00Z,63.62,36.02
2025-10-11T09:15:00Z,63.02,40.37
2025-10-11T09:16:00Z,62.18,42.74
2025-10-11T09:17:00Z,62.36,40.97
2025-10-11T09:18:00Z,64.50,41.79
2025-10-11T09:19:00Z,61.84,40.10
2025-10-11T09:20:00Z,57.66,50.68
2025-10-11T09:21:00Z,17.66,68.76
2025-10-11T09:22:00Z,33.67,76.77
2025-10-11T09:23:00Z,28.61,77.42
2025-10-11T09:24:00Z,14.88,85.53
2025-10-11T09:25:00Z,10.69,89.57
2025-10-11T09:26:00Z,12.96,87.52
2025-10-11T09:27:00Z,20.24,77.33
2025-10-11T09:28:00Z,19.49,82.55
2025-10-11T09:29:00Z,18.94,80.29
2025-10-11T09:30:00Z,23.74,77.11
2025-10-11T09:31:00Z,21.83,77.77
2025-10-11T09:32:00Z,22.36,79.49
2025-10-11T09:33:00Z,15.71,85.27
2025-10-11T09:34:00Z,20.25,83.60
2025-10-11T09:35:00Z,14.82,84.73
2025-10-11T09:36:00Z,15.18,82.08
2025-10-11T09:37:00Z,17.17,84.75
2025-10-11T09:38:00Z,16.45,64.12
2025-10-11T09:39:00Z,20.53,75.91
2025-10-11T09:40:00Z,25.84,70.53
2025-10-11T09:41:00Z,28.25,74.61
2025-10-11T09:42:00Z,22.72,75.26
2025-10-11T09:43:00Z,25.19,75.74
2025-10-11T09:44:00Z,29.25,73.00
2025-10-11T09:45:00Z,26.02,70.45
2025-10-11T09:46:00Z,26.26,74.25
2025-10-11T09:47:00Z,27.94,69.11
2025-10-11T09:48:00Z,30.56,69.11
2025-10-11T09:49:00Z,32.74,67.94
2025-10-11T09:50:00Z,39.75,62.50
2025-10-11T09:51:00Z,45.12,57.00
2025-10-11T09:52:00Z,44.60,59.49
2025-10-11T09:53:00Z,33.04,61.30
2025-10-11T09:54:00Z,31.29,69.96
2025-10-11T09:55:00Z,35.04,68.79
2025-10-11T09:56:00Z,32.89,67.22
2025-10-11T09:57:00Z,31.74,67.43
2025-10-11T09:58:00Z,36.33,64.33
2025-10-11T09:59:00Z,37.97,63.95
2025-10-11T10:00:00Z,36.65,64.39
2025-10-11T10:01:00Z,39.74,59.09
2025-10-11T10:02:00Z,43.45,55.66
2025-10-11T10:03:00Z,45.03,59.97
2025-10-11T10:04:00Z,38.29,60.86
2025-10-11T10:05:00Z,35.11,65.93
2025-10-11T10:06:00Z,37.91,61.96
2025-10-11T10:07:00Z,34.41,58.34
2025-10-11T10:08:00Z,43.19,55.85
2025-10-11T10:09:00Z,45.00,53.88
2025-10-11T10:10:00Z,47.03,56.16
2025-10-11T10:11:00Z,39.46,60.36
2025-10-11T10:12:00Z,36.52,64.96
2025-10-11T10:13:00Z,37.10,63.14
2025-10-11T10:14:00Z,30.59,70.89
2025-10-11T10:15:00Z,27.46,66.12
2025-10-11T10:16:00Z,37.10,65.65
2025-10-11T10:17:00Z,43.20,58.70
2025-10-11T10:18:00Z,39.37,60.90
2025-10-11T10:19:00Z,31.55,69.87
2025-10-11T10:20:00Z,13.09,88.46
2025-10-11T10:21:00Z,10.69,89.93
2025-10-11T10:22:00Z,5.57,94.48
2025-10-11T10:23:00Z,4.40,96.67
2025-10-11T10:24:00Z,14.55,87.75
2025-10-11T10:25:00Z,24.45,83.05
2025-10-11T10:26:00Z,6.27,92.34
2025-10-11T10:27:00Z,8.07,97.28
2025-10-11T10:28:00Z,1.00,99.00
2025-10-11T10:29:00Z,1.00,99.00
2025-10-11T10:30:00Z,1.00,99.00
