# event_ticker=KXATPCHALLENGERMATCH-26MAY31SMIMMO
# final_score=6-2 6-4
# match_winner=Colton Smith
# fav_player=Colton Smith
# dog_player=Michael Mmoh
# kalshi_date=2026-05-31
timestamp,Colton Smith,Michael Mmoh
2026-05-31T09:19:00Z,53.00,
2026-05-31T09:27:00Z,53.00,48.00
2026-05-31T09:31:00Z,53.00,48.00
2026-05-31T10:31:00Z,53.00,48.00
2026-05-31T11:11:00Z,53.00,48.00
2026-05-31T11:13:00Z,53.00,48.00
2026-05-31T11:15:00Z,53.00,48.00
2026-05-31T11:16:00Z,53.00,48.00
2026-05-31T11:37:00Z,53.00,48.00
2026-05-31T11:41:00Z,53.00,48.00
2026-05-31T11:45:00Z,53.00,48.00
2026-05-31T12:06:00Z,53.00,48.00
2026-05-31T12:44:00Z,53.00,48.00
2026-05-31T12:58:00Z,53.00,48.00
2026-05-31T13:10:00Z,53.00,48.00
2026-05-31T13:13:00Z,53.00,48.00
2026-05-31T13:21:00Z,53.00,48.00
2026-05-31T13:23:00Z,54.32,48.00
2026-05-31T13:29:00Z,55.00,48.00
2026-05-31T13:32:00Z,55.00,46.00
2026-05-31T13:33:00Z,55.00,46.00
2026-05-31T13:40:00Z,55.00,46.00
2026-05-31T13:43:00Z,55.00,46.00
2026-05-31T13:53:00Z,55.00,46.00
2026-05-31T14:01:00Z,54.00,46.00
2026-05-31T14:08:00Z,54.00,46.00
2026-05-31T14:18:00Z,55.00,46.00
2026-05-31T14:25:00Z,55.00,46.00
2026-05-31T14:26:00Z,55.00,46.00
2026-05-31T14:29:00Z,55.00,46.00
2026-05-31T14:42:00Z,55.00,46.00
2026-05-31T14:44:00Z,55.00,46.00
2026-05-31T14:48:00Z,55.00,46.00
2026-05-31T15:02:00Z,55.00,46.00
2026-05-31T15:07:00Z,55.00,46.00
2026-05-31T15:11:00Z,55.00,46.00
2026-05-31T15:15:00Z,55.00,46.00
2026-05-31T15:19:00Z,55.00,46.00
2026-05-31T15:20:00Z,55.54,46.00
2026-05-31T15:25:00Z,56.00,45.00
2026-05-31T15:27:00Z,55.00,45.00
2026-05-31T15:28:00Z,55.00,46.00
2026-05-31T15:32:00Z,56.00,46.00
2026-05-31T15:35:00Z,56.00,46.00
2026-05-31T15:47:00Z,56.00,46.00
2026-05-31T15:49:00Z,56.00,46.00
2026-05-31T15:50:00Z,56.00,46.00
2026-05-31T15:56:00Z,56.00,46.00
2026-05-31T16:02:00Z,56.00,46.00
2026-05-31T16:06:00Z,56.00,46.00
2026-05-31T16:15:00Z,56.00,46.00
2026-05-31T16:24:00Z,56.00,46.00
2026-05-31T16:35:00Z,56.00,46.00
2026-05-31T16:42:00Z,56.00,46.00
2026-05-31T16:47:00Z,56.00,46.00
2026-05-31T16:48:00Z,56.00,46.00
2026-05-31T16:54:00Z,56.00,46.00
2026-05-31T16:59:00Z,56.00,46.00
2026-05-31T17:05:00Z,56.00,44.88
2026-05-31T17:06:00Z,56.69,44.88
2026-05-31T17:07:00Z,56.00,45.00
2026-05-31T17:09:00Z,56.00,45.00
2026-05-31T17:10:00Z,57.00,44.00
2026-05-31T17:11:00Z,57.00,43.34
2026-05-31T17:14:00Z,57.00,44.00
2026-05-31T17:15:00Z,57.00,44.00
2026-05-31T17:16:00Z,58.00,44.00
2026-05-31T17:17:00Z,58.00,44.00
2026-05-31T17:18:00Z,58.00,44.00
2026-05-31T17:19:00Z,58.00,45.00
2026-05-31T17:20:00Z,58.00,45.00
2026-05-31T17:21:00Z,58.00,45.00
2026-05-31T17:23:00Z,58.00,44.00
2026-05-31T17:24:00Z,58.00,45.00
2026-05-31T17:25:00Z,58.00,45.00
2026-05-31T17:28:00Z,58.00,45.00
2026-05-31T17:29:00Z,58.00,45.00
2026-05-31T17:30:00Z,58.00,45.00
2026-05-31T17:31:00Z,58.00,45.00
2026-05-31T17:32:00Z,58.00,45.00
2026-05-31T17:34:00Z,57.17,45.00
2026-05-31T17:35:00Z,58.00,45.00
2026-05-31T17:36:00Z,58.00,44.00
2026-05-31T17:38:00Z,58.00,45.00
2026-05-31T17:39:00Z,58.00,45.00
2026-05-31T17:40:00Z,58.00,45.00
2026-05-31T17:41:00Z,58.00,45.00
2026-05-31T17:42:00Z,58.00,45.00
2026-05-31T17:44:00Z,58.00,45.00
2026-05-31T17:45:00Z,58.00,45.00
2026-05-31T17:46:00Z,58.00,45.00
2026-05-31T17:50:00Z,58.00,45.00
2026-05-31T17:51:00Z,58.00,45.00
2026-05-31T17:55:00Z,58.00,44.00
2026-05-31T17:56:00Z,58.00,44.00
2026-05-31T17:59:00Z,58.00,44.00
2026-05-31T18:01:00Z,58.00,45.00
2026-05-31T18:02:00Z,58.00,44.00
2026-05-31T18:03:00Z,58.00,45.00
2026-05-31T18:04:00Z,58.00,45.00
2026-05-31T18:06:00Z,58.00,45.00
2026-05-31T18:07:00Z,58.00,45.00
2026-05-31T18:08:00Z,58.00,45.00
2026-05-31T18:11:00Z,58.00,45.00
2026-05-31T18:12:00Z,58.00,45.00
2026-05-31T18:13:00Z,58.00,45.00
2026-05-31T18:15:00Z,58.00,44.66
2026-05-31T18:16:00Z,58.00,45.00
2026-05-31T18:17:00Z,58.00,45.00
2026-05-31T18:19:00Z,58.00,45.00
2026-05-31T18:20:00Z,58.00,44.01
2026-05-31T18:21:00Z,60.00,40.00
2026-05-31T18:22:00Z,61.00,40.00
2026-05-31T18:23:00Z,61.00,40.00
2026-05-31T18:24:00Z,64.89,37.52
2026-05-31T18:25:00Z,66.28,34.42
2026-05-31T18:26:00Z,68.19,31.33
2026-05-31T18:27:00Z,64.83,35.34
2026-05-31T18:28:00Z,61.23,40.63
2026-05-31T18:29:00Z,58.99,43.04
2026-05-31T18:30:00Z,57.28,43.26
2026-05-31T18:31:00Z,59.63,42.69
2026-05-31T18:32:00Z,57.69,42.99
2026-05-31T18:33:00Z,54.23,46.18
2026-05-31T18:34:00Z,53.75,46.68
2026-05-31T18:35:00Z,44.75,54.94
2026-05-31T18:36:00Z,44.52,54.66
2026-05-31T18:37:00Z,48.08,52.13
2026-05-31T18:38:00Z,50.48,49.65
2026-05-31T18:39:00Z,51.66,48.77
2026-05-31T18:40:00Z,56.96,44.14
2026-05-31T18:41:00Z,53.75,48.40
2026-05-31T18:42:00Z,51.58,51.09
2026-05-31T18:43:00Z,56.21,48.33
2026-05-31T18:44:00Z,61.47,39.77
2026-05-31T18:45:00Z,62.00,39.00
2026-05-31T18:46:00Z,63.06,38.01
2026-05-31T18:47:00Z,60.00,40.86
2026-05-31T18:48:00Z,59.03,42.37
2026-05-31T18:49:00Z,61.87,39.77
2026-05-31T18:50:00Z,61.70,38.41
2026-05-31T18:51:00Z,62.93,39.39
2026-05-31T18:52:00Z,66.43,34.92
2026-05-31T18:53:00Z,72.92,28.68
2026-05-31T18:54:00Z,73.33,27.09
2026-05-31T18:55:00Z,69.99,31.18
2026-05-31T18:56:00Z,70.27,30.66
2026-05-31T18:57:00Z,73.76,31.59
2026-05-31T18:58:00Z,69.72,29.72
2026-05-31T18:59:00Z,78.20,22.78
2026-05-31T19:00:00Z,77.97,22.74
2026-05-31T19:01:00Z,77.61,22.48
2026-05-31T19:02:00Z,79.04,21.49
2026-05-31T19:03:00Z,81.71,19.06
2026-05-31T19:04:00Z,82.51,18.17
2026-05-31T19:05:00Z,83.81,16.96
2026-05-31T19:06:00Z,83.94,17.00
2026-05-31T19:07:00Z,83.14,17.00
2026-05-31T19:08:00Z,83.14,17.00
2026-05-31T19:09:00Z,83.49,17.00
2026-05-31T19:10:00Z,84.00,17.00
2026-05-31T19:11:00Z,84.00,17.00
2026-05-31T19:12:00Z,83.98,17.08
2026-05-31T19:13:00Z,84.00,17.52
2026-05-31T19:14:00Z,84.00,17.00
2026-05-31T19:15:00Z,84.00,17.47
2026-05-31T19:16:00Z,83.00,18.00
2026-05-31T19:17:00Z,82.99,18.00
2026-05-31T19:18:00Z,82.00,17.43
2026-05-31T19:19:00Z,82.05,17.37
2026-05-31T19:20:00Z,82.01,17.98
2026-05-31T19:21:00Z,82.08,17.11
2026-05-31T19:22:00Z,82.41,17.93
2026-05-31T19:23:00Z,81.45,18.15
2026-05-31T19:24:00Z,82.09,17.16
2026-05-31T19:25:00Z,82.00,17.22
2026-05-31T19:26:00Z,82.00,18.00
2026-05-31T19:27:00Z,82.07,17.60
2026-05-31T19:28:00Z,82.00,17.34
2026-05-31T19:29:00Z,82.40,18.00
2026-05-31T19:30:00Z,82.20,17.80
2026-05-31T19:31:00Z,82.39,17.36
2026-05-31T19:32:00Z,82.24,18.00
2026-05-31T19:33:00Z,82.27,17.00
2026-05-31T19:34:00Z,82.30,17.59
2026-05-31T19:35:00Z,81.08,17.59
2026-05-31T19:36:00Z,83.00,17.00
2026-05-31T19:37:00Z,83.00,17.87
2026-05-31T19:38:00Z,82.15,18.00
2026-05-31T19:39:00Z,82.64,17.85
2026-05-31T19:40:00Z,82.64,17.24
2026-05-31T19:41:00Z,83.00,18.00
2026-05-31T19:42:00Z,82.48,18.00
2026-05-31T19:43:00Z,82.00,18.00
2026-05-31T19:44:00Z,83.00,18.00
2026-05-31T19:45:00Z,82.83,17.39
2026-05-31T19:46:00Z,82.83,17.00
2026-05-31T19:47:00Z,82.83,17.74
2026-05-31T19:48:00Z,82.59,17.90
2026-05-31T19:49:00Z,82.08,19.00
2026-05-31T19:50:00Z,81.07,19.00
2026-05-31T19:51:00Z,81.91,18.08
2026-05-31T19:52:00Z,82.00,19.00
2026-05-31T19:53:00Z,81.00,18.97
2026-05-31T19:54:00Z,82.00,18.97
2026-05-31T19:55:00Z,81.00,18.32
2026-05-31T19:56:00Z,81.01,19.00
2026-05-31T19:57:00Z,82.00,18.00
2026-05-31T19:58:00Z,82.00,19.00
2026-05-31T19:59:00Z,81.00,18.00
2026-05-31T20:00:00Z,81.13,18.00
2026-05-31T20:01:00Z,82.00,19.00
2026-05-31T20:02:00Z,81.00,18.41
2026-05-31T20:03:00Z,82.00,19.00
2026-05-31T20:04:00Z,81.06,18.71
2026-05-31T20:05:00Z,82.00,19.00
2026-05-31T20:06:00Z,81.01,18.26
2026-05-31T20:07:00Z,81.01,19.00
2026-05-31T20:08:00Z,81.01,19.00
2026-05-31T20:09:00Z,82.00,18.96
2026-05-31T20:10:00Z,81.00,18.52
2026-05-31T20:11:00Z,81.00,18.95
2026-05-31T20:12:00Z,81.77,19.00
2026-05-31T20:13:00Z,81.38,18.35
2026-05-31T20:14:00Z,81.38,18.98
