# event_ticker=KXATPMATCH-26FEB09DIASHE
# final_score=6-4 6-4
# match_winner=Ben Shelton
# fav_player=Ben Shelton
# dog_player=Gabriel Diallo
# kalshi_date=2026-02-09
timestamp,Ben Shelton,Gabriel Diallo
2026-02-10T11:01:00Z,81.00,
2026-02-10T11:19:00Z,81.00,20.00
2026-02-10T11:25:00Z,81.00,20.00
2026-02-10T11:34:00Z,81.00,20.00
2026-02-10T11:48:00Z,81.00,20.00
2026-02-10T11:54:00Z,81.00,20.00
2026-02-10T12:25:00Z,81.00,20.00
2026-02-10T12:31:00Z,81.00,20.00
2026-02-10T12:33:00Z,81.00,20.00
2026-02-10T13:09:00Z,81.00,20.00
2026-02-10T13:10:00Z,82.00,19.00
2026-02-10T13:17:00Z,82.00,19.00
2026-02-10T13:26:00Z,81.00,19.00
2026-02-10T13:27:00Z,81.00,19.00
2026-02-10T13:33:00Z,81.00,19.00
2026-02-10T13:45:00Z,81.00,19.00
2026-02-10T13:49:00Z,81.00,20.00
2026-02-10T14:01:00Z,81.00,20.00
2026-02-10T14:05:00Z,81.00,20.00
2026-02-10T14:12:00Z,81.00,20.00
2026-02-10T14:13:00Z,81.00,20.00
2026-02-10T14:14:00Z,81.00,20.00
2026-02-10T14:17:00Z,81.00,20.00
2026-02-10T14:25:00Z,81.00,20.00
2026-02-10T14:29:00Z,81.00,20.00
2026-02-10T14:33:00Z,81.00,20.00
2026-02-10T14:36:00Z,81.00,20.00
2026-02-10T14:39:00Z,81.00,20.00
2026-02-10T14:40:00Z,81.00,20.00
2026-02-10T14:55:00Z,81.00,20.00
2026-02-10T14:56:00Z,81.00,19.00
2026-02-10T14:59:00Z,81.00,19.00
2026-02-10T15:02:00Z,81.00,19.00
2026-02-10T15:15:00Z,81.00,19.00
2026-02-10T15:24:00Z,81.00,19.00
2026-02-10T15:35:00Z,81.00,19.00
2026-02-10T15:45:00Z,81.00,19.00
2026-02-10T15:46:00Z,81.00,19.00
2026-02-10T15:48:00Z,81.00,19.00
2026-02-10T15:53:00Z,81.00,19.00
2026-02-10T15:54:00Z,81.00,19.00
2026-02-10T16:00:00Z,81.00,19.00
2026-02-10T16:08:00Z,81.00,20.00
2026-02-10T16:10:00Z,81.00,20.00
2026-02-10T16:18:00Z,81.00,20.00
2026-02-10T16:26:00Z,81.00,20.00
2026-02-10T16:32:00Z,81.00,20.00
2026-02-10T16:40:00Z,81.00,20.00
2026-02-10T16:41:00Z,81.00,20.00
2026-02-10T16:43:00Z,81.00,20.00
2026-02-10T16:51:00Z,81.00,20.00
2026-02-10T16:56:00Z,81.00,20.00
2026-02-10T17:02:00Z,81.00,20.00
2026-02-10T17:07:00Z,81.00,20.00
2026-02-10T17:09:00Z,81.00,20.00
2026-02-10T17:10:00Z,81.00,20.00
2026-02-10T17:14:00Z,81.00,20.00
2026-02-10T17:18:00Z,81.00,19.00
2026-02-10T17:22:00Z,81.00,19.00
2026-02-10T17:28:00Z,81.00,19.00
2026-02-10T17:30:00Z,81.00,19.00
2026-02-10T17:33:00Z,81.00,20.00
2026-02-10T17:34:00Z,81.00,20.00
2026-02-10T17:36:00Z,81.00,20.00
2026-02-10T17:38:00Z,81.00,20.00
2026-02-10T17:42:00Z,81.00,20.00
2026-02-10T17:45:00Z,81.00,20.00
2026-02-10T17:48:00Z,81.00,20.00
2026-02-10T17:57:00Z,81.00,20.00
2026-02-10T18:03:00Z,81.00,20.00
2026-02-10T18:04:00Z,81.00,20.00
2026-02-10T18:06:00Z,81.00,20.00
2026-02-10T18:07:00Z,81.00,20.00
2026-02-10T18:17:00Z,81.00,20.00
2026-02-10T18:21:00Z,81.36,20.00
2026-02-10T18:22:00Z,80.00,20.00
2026-02-10T18:25:00Z,81.00,20.00
2026-02-10T18:33:00Z,81.00,20.00
2026-02-10T18:35:00Z,81.00,20.00
2026-02-10T18:41:00Z,81.00,20.00
2026-02-10T18:42:00Z,81.00,20.00
2026-02-10T18:46:00Z,80.00,20.00
2026-02-10T18:51:00Z,80.00,20.00
2026-02-10T18:52:00Z,81.00,20.00
2026-02-10T18:54:00Z,81.00,20.00
2026-02-10T19:01:00Z,81.00,20.00
2026-02-10T19:11:00Z,81.00,20.00
2026-02-10T19:12:00Z,81.00,20.00
2026-02-10T19:16:00Z,81.00,20.00
2026-02-10T19:18:00Z,81.00,20.00
2026-02-10T19:19:00Z,81.00,20.00
2026-02-10T19:20:00Z,81.00,19.00
2026-02-10T19:23:00Z,81.00,19.00
2026-02-10T19:26:00Z,81.00,19.00
2026-02-10T19:27:00Z,81.00,19.00
2026-02-10T19:28:00Z,81.00,19.00
2026-02-10T19:30:00Z,80.17,19.00
2026-02-10T19:34:00Z,81.00,19.00
2026-02-10T19:35:00Z,81.00,19.00
2026-02-10T19:38:00Z,81.00,19.00
2026-02-10T19:39:00Z,81.00,19.00
2026-02-10T19:40:00Z,81.00,19.00
2026-02-10T19:41:00Z,81.00,19.00
2026-02-10T19:53:00Z,81.00,19.00
2026-02-10T19:54:00Z,81.00,19.00
2026-02-10T19:55:00Z,81.00,19.00
2026-02-10T19:58:00Z,80.00,19.00
