# event_ticker=KXATPMATCH-26APR05HURDAR
# final_score=7-6(4) 5-7 6-1
# score_resolution=6-7 7-5 1-6
# match_winner=Hubert Hurkacz
# fav_player=Luciano Darderi
# dog_player=Hubert Hurkacz
# kalshi_date=2026-04-05
timestamp,Luciano Darderi,Hubert Hurkacz
2026-04-07T02:02:00Z,67.00,35.00
2026-04-07T02:04:00Z,67.00,35.00
2026-04-07T02:06:00Z,67.00,35.00
2026-04-07T02:08:00Z,67.00,35.00
2026-04-07T02:10:00Z,67.00,35.00
2026-04-07T02:12:00Z,67.00,35.00
2026-04-07T02:14:00Z,67.00,35.00
2026-04-07T02:16:00Z,67.00,35.00
2026-04-07T02:23:00Z,67.00,35.00
2026-04-07T02:29:00Z,67.00,35.00
2026-04-07T02:30:00Z,67.00,35.00
2026-04-07T02:37:00Z,67.00,35.00
2026-04-07T02:38:00Z,67.00,35.00
2026-04-07T02:39:00Z,66.00,35.00
2026-04-07T02:41:00Z,66.00,35.00
2026-04-07T02:50:00Z,67.00,35.00
2026-04-07T02:51:00Z,66.70,35.00
2026-04-07T02:54:00Z,67.00,35.00
2026-04-07T02:56:00Z,67.00,32.23
2026-04-07T02:57:00Z,67.00,32.23
2026-04-07T02:58:00Z,68.00,32.23
2026-04-07T02:59:00Z,68.46,32.23
2026-04-07T03:02:00Z,68.00,32.23
2026-04-07T03:13:00Z,68.00,34.00
2026-04-07T03:14:00Z,66.00,34.00
2026-04-07T03:15:00Z,68.00,34.00
2026-04-07T03:18:00Z,68.00,34.00
2026-04-07T03:19:00Z,68.00,34.00
2026-04-07T03:22:00Z,67.92,34.00
2026-04-07T03:23:00Z,68.00,34.00
2026-04-07T03:25:00Z,68.00,34.00
2026-04-07T03:26:00Z,68.00,34.00
2026-04-07T03:27:00Z,68.00,34.00
2026-04-07T03:28:00Z,68.00,34.00
2026-04-07T03:30:00Z,68.00,34.00
2026-04-07T03:31:00Z,68.00,34.00
2026-04-07T03:34:00Z,69.00,34.00
2026-04-07T03:35:00Z,66.39,34.00
2026-04-07T03:39:00Z,69.00,34.00
2026-04-07T03:42:00Z,68.00,34.00
2026-04-07T03:45:00Z,68.00,34.00
2026-04-07T03:48:00Z,66.04,34.00
2026-04-07T03:49:00Z,68.00,34.00
2026-04-07T03:50:00Z,68.00,34.00
2026-04-07T03:51:00Z,68.00,34.00
2026-04-07T03:54:00Z,69.31,34.00
2026-04-07T03:56:00Z,69.00,34.00
2026-04-07T03:57:00Z,69.00,33.00
2026-04-07T03:58:00Z,69.00,33.00
2026-04-07T03:59:00Z,69.00,33.00
2026-04-07T04:00:00Z,67.00,33.00
2026-04-07T04:01:00Z,67.00,33.00
2026-04-07T04:04:00Z,67.00,33.00
2026-04-07T04:08:00Z,69.00,33.00
2026-04-07T04:10:00Z,69.57,33.00
2026-04-07T04:12:00Z,69.00,33.00
2026-04-07T04:15:00Z,69.00,33.00
2026-04-07T04:17:00Z,69.00,33.00
2026-04-07T04:18:00Z,69.00,33.00
2026-04-07T04:21:00Z,69.69,33.00
2026-04-07T04:24:00Z,69.00,33.00
2026-04-07T04:26:00Z,69.00,33.00
2026-04-07T04:27:00Z,69.00,33.00
2026-04-07T04:28:00Z,69.00,33.00
2026-04-07T04:29:00Z,69.00,33.00
2026-04-07T04:30:00Z,69.00,33.00
2026-04-07T04:31:00Z,69.00,33.00
2026-04-07T04:32:00Z,69.00,33.00
2026-04-07T04:34:00Z,69.00,33.00
2026-04-07T04:36:00Z,69.00,33.00
2026-04-07T04:37:00Z,69.00,33.00
2026-04-07T04:38:00Z,69.00,33.00
2026-04-07T04:39:00Z,69.00,33.00
2026-04-07T04:41:00Z,69.00,33.00
2026-04-07T04:42:00Z,69.00,33.00
2026-04-07T04:44:00Z,69.00,32.00
2026-04-07T04:45:00Z,69.00,32.00
2026-04-07T04:47:00Z,69.00,32.00
2026-04-07T04:48:00Z,69.14,32.00
2026-04-07T04:49:00Z,70.00,32.00
2026-04-07T04:50:00Z,70.00,32.00
2026-04-07T04:51:00Z,70.00,32.00
2026-04-07T04:52:00Z,70.00,32.00
2026-04-07T04:53:00Z,70.00,32.00
2026-04-07T04:54:00Z,70.00,31.00
2026-04-07T04:57:00Z,69.00,31.00
2026-04-07T04:59:00Z,70.00,32.00
2026-04-07T05:04:00Z,69.00,32.00
2026-04-07T05:05:00Z,69.00,32.00
2026-04-07T05:07:00Z,69.00,31.00
2026-04-07T05:09:00Z,69.00,32.00
2026-04-07T05:13:00Z,69.00,32.00
2026-04-07T05:14:00Z,69.00,32.00
2026-04-07T05:16:00Z,69.00,32.00
2026-04-07T05:18:00Z,69.00,32.00
2026-04-07T05:19:00Z,69.00,32.00
2026-04-07T05:20:00Z,69.00,32.00
2026-04-07T05:23:00Z,69.00,32.00
2026-04-07T05:24:00Z,69.00,33.00
2026-04-07T05:26:00Z,69.00,33.00
2026-04-07T05:27:00Z,69.00,33.00
2026-04-07T05:28:00Z,69.00,33.00
2026-04-07T05:29:00Z,69.00,33.00
2026-04-07T05:30:00Z,69.00,33.00
2026-04-07T05:31:00Z,69.00,33.00
2026-04-07T05:37:00Z,69.00,33.00
2026-04-07T05:38:00Z,69.00,33.00
2026-04-07T05:40:00Z,69.00,33.00
2026-04-07T05:41:00Z,69.11,33.00
2026-04-07T05:42:00Z,70.00,33.00
2026-04-07T05:44:00Z,69.49,33.00
2026-04-07T05:46:00Z,70.00,33.00
2026-04-07T05:47:00Z,70.00,33.00
2026-04-07T05:48:00Z,70.00,33.00
2026-04-07T05:50:00Z,70.00,33.00
2026-04-07T05:53:00Z,70.00,33.00
2026-04-07T05:54:00Z,70.00,32.00
2026-04-07T05:55:00Z,70.00,32.00
2026-04-07T05:56:00Z,68.00,32.00
2026-04-07T05:57:00Z,68.00,33.00
2026-04-07T05:58:00Z,69.44,33.00
2026-04-07T06:02:00Z,70.00,33.00
2026-04-07T06:03:00Z,70.00,33.00
2026-04-07T06:04:00Z,70.00,32.84
2026-04-07T06:07:00Z,70.00,32.84
2026-04-07T06:08:00Z,70.00,32.84
2026-04-07T06:11:00Z,70.00,32.00
2026-04-07T06:13:00Z,70.00,32.00
2026-04-07T06:14:00Z,70.00,32.00
2026-04-07T06:16:00Z,70.00,32.00
2026-04-07T06:18:00Z,70.00,32.00
2026-04-07T06:21:00Z,70.00,32.00
2026-04-07T06:23:00Z,70.00,32.00
2026-04-07T06:26:00Z,70.00,32.00
2026-04-07T06:27:00Z,70.00,32.00
2026-04-07T06:29:00Z,70.00,32.00
2026-04-07T06:31:00Z,70.00,32.00
2026-04-07T06:32:00Z,70.95,32.00
2026-04-07T06:33:00Z,71.00,31.00
2026-04-07T06:34:00Z,71.00,31.00
2026-04-07T06:35:00Z,71.00,31.00
2026-04-07T06:36:00Z,71.00,31.00
2026-04-07T06:37:00Z,71.00,31.00
2026-04-07T06:38:00Z,71.00,31.00
2026-04-07T06:40:00Z,71.00,31.00
2026-04-07T06:41:00Z,71.00,31.00
2026-04-07T06:42:00Z,71.00,31.00
2026-04-07T06:43:00Z,71.14,31.00
2026-04-07T06:49:00Z,71.00,31.00
2026-04-07T06:52:00Z,71.00,31.00
2026-04-07T06:55:00Z,70.00,31.00
2026-04-07T06:56:00Z,71.00,31.00
2026-04-07T07:00:00Z,70.00,31.00
2026-04-07T07:02:00Z,71.00,31.00
2026-04-07T07:03:00Z,70.00,31.00
2026-04-07T07:04:00Z,71.00,31.00
2026-04-07T07:05:00Z,71.00,30.00
2026-04-07T07:16:00Z,71.00,30.00
2026-04-07T07:20:00Z,71.00,30.00
2026-04-07T07:23:00Z,71.00,30.00
2026-04-07T07:25:00Z,70.02,30.00
2026-04-07T07:26:00Z,69.06,30.00
2026-04-07T07:27:00Z,69.06,31.00
2026-04-07T07:29:00Z,70.00,31.00
2026-04-07T07:30:00Z,70.00,31.00
2026-04-07T07:31:00Z,70.00,31.00
2026-04-07T07:33:00Z,70.00,31.00
2026-04-07T07:34:00Z,70.00,31.00
2026-04-07T07:35:00Z,70.00,31.00
2026-04-07T07:36:00Z,70.00,31.00
2026-04-07T07:38:00Z,70.00,31.00
2026-04-07T07:40:00Z,70.00,31.00
2026-04-07T07:43:00Z,70.00,31.00
2026-04-07T07:45:00Z,70.00,31.00
2026-04-07T07:46:00Z,70.00,31.00
2026-04-07T07:47:00Z,70.00,31.00
2026-04-07T07:48:00Z,70.00,31.00
2026-04-07T07:51:00Z,70.00,31.00
2026-04-07T07:52:00Z,70.00,31.00
2026-04-07T07:53:00Z,70.00,30.00
2026-04-07T07:54:00Z,70.00,30.99
2026-04-07T07:55:00Z,70.00,30.99
2026-04-07T08:00:00Z,70.00,30.99
2026-04-07T08:01:00Z,70.00,31.00
2026-04-07T08:02:00Z,70.00,31.00
2026-04-07T08:03:00Z,70.00,31.00
2026-04-07T08:06:00Z,70.00,31.00
2026-04-07T08:08:00Z,70.00,31.00
2026-04-07T08:10:00Z,71.00,31.00
2026-04-07T08:11:00Z,71.00,31.00
2026-04-07T08:15:00Z,71.00,31.00
2026-04-07T08:16:00Z,71.00,31.00
2026-04-07T08:18:00Z,71.00,31.00
2026-04-07T08:19:00Z,71.00,31.00
2026-04-07T08:24:00Z,71.00,31.00
2026-04-07T08:26:00Z,71.00,31.00
2026-04-07T08:27:00Z,71.00,30.00
2026-04-07T08:29:00Z,71.00,30.00
2026-04-07T08:33:00Z,71.00,30.00
2026-04-07T08:34:00Z,71.00,30.00
2026-04-07T08:36:00Z,71.00,30.00
2026-04-07T08:41:00Z,71.00,30.00
2026-04-07T08:42:00Z,71.00,30.00
2026-04-07T08:46:00Z,71.00,30.00
2026-04-07T08:51:00Z,71.00,30.00
2026-04-07T08:52:00Z,71.00,30.00
2026-04-07T08:53:00Z,71.00,30.00
2026-04-07T08:54:00Z,70.83,30.00
2026-04-07T08:56:00Z,71.00,30.00
2026-04-07T08:58:00Z,71.00,30.00
2026-04-07T08:59:00Z,71.00,30.00
2026-04-07T09:02:00Z,71.00,29.00
2026-04-07T09:03:00Z,71.00,29.00
2026-04-07T09:04:00Z,73.00,29.00
2026-04-07T09:05:00Z,73.00,29.00
2026-04-07T09:06:00Z,73.00,29.00
2026-04-07T09:07:00Z,73.00,29.00
2026-04-07T09:08:00Z,73.00,29.00
2026-04-07T09:09:00Z,73.00,29.00
2026-04-07T09:10:00Z,70.37,31.72
2026-04-07T09:11:00Z,67.78,33.73
2026-04-07T09:12:00Z,67.87,36.38
2026-04-07T09:13:00Z,69.35,33.87
2026-04-07T09:14:00Z,68.44,32.13
2026-04-07T09:15:00Z,67.99,36.20
2026-04-07T09:16:00Z,64.63,39.14
2026-04-07T09:17:00Z,54.27,47.80
2026-04-07T09:18:00Z,53.66,52.96
2026-04-07T09:19:00Z,49.02,52.67
2026-04-07T09:20:00Z,50.43,51.05
2026-04-07T09:21:00Z,47.34,53.87
2026-04-07T09:22:00Z,46.26,55.00
2026-04-07T09:23:00Z,45.23,55.41
2026-04-07T09:24:00Z,44.14,56.99
2026-04-07T09:25:00Z,47.00,54.24
2026-04-07T09:26:00Z,52.88,49.92
2026-04-07T09:27:00Z,60.16,42.85
2026-04-07T09:28:00Z,63.84,37.62
2026-04-07T09:29:00Z,64.32,37.00
2026-04-07T09:30:00Z,69.00,32.72
2026-04-07T09:31:00Z,70.51,30.00
2026-04-07T09:32:00Z,70.91,30.86
2026-04-07T09:33:00Z,69.00,36.95
2026-04-07T09:34:00Z,69.00,36.85
2026-04-07T09:35:00Z,64.72,36.73
2026-04-07T09:36:00Z,66.43,33.00
2026-04-07T09:37:00Z,66.93,33.00
2026-04-07T09:38:00Z,66.87,37.84
2026-04-07T09:39:00Z,68.41,33.83
2026-04-07T09:40:00Z,65.01,37.00
2026-04-07T09:41:00Z,63.19,36.45
2026-04-07T09:42:00Z,62.81,37.07
2026-04-07T09:43:00Z,62.71,38.57
2026-04-07T09:44:00Z,62.09,37.09
2026-04-07T09:45:00Z,61.17,37.65
2026-04-07T09:46:00Z,68.00,34.10
2026-04-07T09:47:00Z,69.44,33.24
2026-04-07T09:48:00Z,70.34,33.75
2026-04-07T09:49:00Z,62.49,36.93
2026-04-07T09:50:00Z,62.60,37.88
2026-04-07T09:51:00Z,63.80,36.77
2026-04-07T09:52:00Z,53.24,44.20
2026-04-07T09:53:00Z,64.96,37.88
2026-04-07T09:54:00Z,59.51,38.61
2026-04-07T09:55:00Z,54.63,46.08
2026-04-07T09:56:00Z,43.79,55.29
2026-04-07T09:57:00Z,39.35,60.66
2026-04-07T09:58:00Z,40.01,60.58
2026-04-07T09:59:00Z,42.66,57.86
2026-04-07T10:00:00Z,39.17,60.63
2026-04-07T10:01:00Z,40.00,60.57
2026-04-07T10:02:00Z,40.14,60.01
2026-04-07T10:03:00Z,40.00,60.70
2026-04-07T10:04:00Z,40.37,61.00
2026-04-07T10:05:00Z,40.03,60.00
2026-04-07T10:06:00Z,40.19,60.04
2026-04-07T10:07:00Z,37.62,61.00
2026-04-07T10:08:00Z,34.76,61.20
2026-04-07T10:09:00Z,31.37,69.89
2026-04-07T10:10:00Z,38.28,63.10
2026-04-07T10:11:00Z,43.88,57.78
2026-04-07T10:12:00Z,42.58,59.43
2026-04-07T10:13:00Z,37.20,62.99
2026-04-07T10:14:00Z,35.73,66.79
2026-04-07T10:15:00Z,31.10,72.23
2026-04-07T10:16:00Z,35.00,68.96
2026-04-07T10:17:00Z,33.72,66.92
2026-04-07T10:18:00Z,36.87,65.13
2026-04-07T10:19:00Z,39.72,60.47
2026-04-07T10:20:00Z,40.88,59.96
2026-04-07T10:21:00Z,44.60,56.17
2026-04-07T10:22:00Z,47.59,53.19
2026-04-07T10:23:00Z,44.88,54.66
2026-04-07T10:24:00Z,49.09,54.51
2026-04-07T10:25:00Z,55.31,49.48
2026-04-07T10:26:00Z,61.38,39.63
2026-04-07T10:27:00Z,63.67,40.10
2026-04-07T10:28:00Z,64.55,38.00
2026-04-07T10:29:00Z,64.12,35.57
2026-04-07T10:30:00Z,63.80,36.06
2026-04-07T10:31:00Z,68.17,32.40
2026-04-07T10:32:00Z,70.19,29.80
2026-04-07T10:33:00Z,68.08,32.69
2026-04-07T10:34:00Z,66.12,34.12
2026-04-07T10:35:00Z,68.94,34.00
2026-04-07T10:36:00Z,66.22,34.44
2026-04-07T10:37:00Z,64.93,36.03
2026-04-07T10:38:00Z,61.67,40.40
2026-04-07T10:39:00Z,48.91,48.73
2026-04-07T10:40:00Z,43.29,57.23
2026-04-07T10:41:00Z,42.16,56.78
2026-04-07T10:42:00Z,45.89,53.94
2026-04-07T10:43:00Z,39.61,60.43
2026-04-07T10:44:00Z,39.12,63.01
2026-04-07T10:45:00Z,36.45,62.63
2026-04-07T10:46:00Z,41.24,61.54
2026-04-07T10:47:00Z,43.06,56.30
2026-04-07T10:48:00Z,43.00,57.00
2026-04-07T10:49:00Z,41.05,55.66
2026-04-07T10:50:00Z,39.37,59.99
2026-04-07T10:51:00Z,37.29,62.48
2026-04-07T10:52:00Z,39.83,61.58
2026-04-07T10:53:00Z,38.73,62.12
2026-04-07T10:54:00Z,42.55,58.70
2026-04-07T10:55:00Z,41.46,59.39
2026-04-07T10:56:00Z,48.12,56.23
2026-04-07T10:57:00Z,57.52,45.47
2026-04-07T10:58:00Z,57.90,43.64
2026-04-07T10:59:00Z,58.61,39.55
2026-04-07T11:00:00Z,67.22,32.59
2026-04-07T11:01:00Z,67.68,32.56
2026-04-07T11:02:00Z,69.17,29.73
2026-04-07T11:03:00Z,62.42,38.38
2026-04-07T11:04:00Z,66.52,35.84
2026-04-07T11:05:00Z,71.38,28.26
2026-04-07T11:06:00Z,73.07,28.48
2026-04-07T11:07:00Z,73.75,27.26
2026-04-07T11:08:00Z,68.87,33.07
2026-04-07T11:09:00Z,65.63,36.70
2026-04-07T11:10:00Z,54.51,46.71
2026-04-07T11:11:00Z,47.38,61.68
2026-04-07T11:12:00Z,42.73,56.92
2026-04-07T11:13:00Z,50.32,44.47
2026-04-07T11:14:00Z,50.68,44.83
2026-04-07T11:15:00Z,37.89,63.00
2026-04-07T11:16:00Z,32.23,70.40
2026-04-07T11:17:00Z,28.66,72.61
2026-04-07T11:18:00Z,25.16,73.25
2026-04-07T11:19:00Z,20.19,79.22
2026-04-07T11:20:00Z,17.12,83.50
2026-04-07T11:21:00Z,10.05,91.91
2026-04-07T11:22:00Z,3.96,96.08
2026-04-07T11:23:00Z,3.17,96.70
2026-04-07T11:24:00Z,2.70,97.16
2026-04-07T11:25:00Z,1.79,98.79
2026-04-07T11:26:00Z,1.47,98.46
2026-04-07T11:27:00Z,1.69,98.74
2026-04-07T11:28:00Z,1.02,99.00
2026-04-07T11:29:00Z,1.00,99.00
2026-04-07T11:31:00Z,1.00,99.00
2026-04-07T11:32:00Z,1.00,99.00
