# event_ticker=KXATPCHALLENGERMATCH-26MAY12MIKENG
# final_score=6-4 3-6 6-2
# match_winner=Luka Mikrut
# fav_player=Luka Mikrut
# dog_player=Justin Engel
# kalshi_date=2026-05-12
timestamp,Luka Mikrut,Justin Engel
2026-05-13T14:43:00Z,62.00,39.00
2026-05-13T14:45:00Z,62.00,40.00
2026-05-13T14:47:00Z,62.00,40.00
2026-05-13T14:49:00Z,62.00,40.00
2026-05-13T14:50:00Z,62.00,40.00
2026-05-13T14:52:00Z,61.18,40.00
2026-05-13T14:53:00Z,62.00,40.00
2026-05-13T14:55:00Z,62.00,40.00
2026-05-13T14:57:00Z,61.00,41.14
2026-05-13T14:58:00Z,59.35,43.00
2026-05-13T14:59:00Z,57.00,44.00
2026-05-13T15:00:00Z,57.00,44.00
2026-05-13T15:01:00Z,60.00,44.00
2026-05-13T15:02:00Z,60.00,39.00
2026-05-13T15:03:00Z,60.92,40.09
2026-05-13T15:05:00Z,60.92,45.00
2026-05-13T15:06:00Z,57.80,45.00
2026-05-13T15:07:00Z,60.00,40.00
2026-05-13T15:08:00Z,60.00,40.00
2026-05-13T15:09:00Z,60.16,42.75
2026-05-13T15:10:00Z,55.51,45.65
2026-05-13T15:11:00Z,55.00,46.38
2026-05-13T15:12:00Z,54.37,48.00
2026-05-13T15:13:00Z,52.22,48.51
2026-05-13T15:14:00Z,56.62,45.89
2026-05-13T15:15:00Z,54.49,47.32
2026-05-13T15:16:00Z,45.28,59.83
2026-05-13T15:17:00Z,39.65,61.39
2026-05-13T15:18:00Z,41.04,63.04
2026-05-13T15:19:00Z,32.25,66.99
2026-05-13T15:20:00Z,36.55,63.53
2026-05-13T15:21:00Z,43.55,57.10
2026-05-13T15:22:00Z,52.07,48.00
2026-05-13T15:23:00Z,54.50,46.47
2026-05-13T15:24:00Z,55.54,43.85
2026-05-13T15:25:00Z,60.00,42.14
2026-05-13T15:26:00Z,58.00,42.20
2026-05-13T15:27:00Z,62.82,38.49
2026-05-13T15:28:00Z,65.96,37.16
2026-05-13T15:29:00Z,66.98,34.13
2026-05-13T15:30:00Z,76.74,22.65
2026-05-13T15:31:00Z,81.40,18.57
2026-05-13T15:32:00Z,83.61,18.62
2026-05-13T15:33:00Z,85.12,15.00
2026-05-13T15:34:00Z,86.01,14.00
2026-05-13T15:35:00Z,86.00,14.00
2026-05-13T15:36:00Z,85.24,15.41
2026-05-13T15:37:00Z,85.63,15.67
2026-05-13T15:38:00Z,84.07,16.00
2026-05-13T15:39:00Z,84.00,16.00
2026-05-13T15:40:00Z,84.67,15.48
2026-05-13T15:41:00Z,86.17,14.81
2026-05-13T15:42:00Z,86.91,13.98
2026-05-13T15:43:00Z,88.37,12.89
2026-05-13T15:44:00Z,85.36,14.78
2026-05-13T15:45:00Z,84.06,16.00
2026-05-13T15:46:00Z,84.00,15.87
2026-05-13T15:47:00Z,84.01,16.01
2026-05-13T15:48:00Z,86.89,13.58
2026-05-13T15:49:00Z,86.58,14.71
2026-05-13T15:50:00Z,85.72,15.99
2026-05-13T15:51:00Z,85.22,15.16
2026-05-13T15:52:00Z,83.25,16.69
2026-05-13T15:53:00Z,83.95,17.00
2026-05-13T15:54:00Z,81.08,18.69
2026-05-13T15:55:00Z,84.24,15.28
2026-05-13T15:56:00Z,85.00,15.76
2026-05-13T15:57:00Z,81.53,21.73
2026-05-13T15:58:00Z,71.75,29.74
2026-05-13T15:59:00Z,68.91,32.95
2026-05-13T16:00:00Z,65.66,35.48
2026-05-13T16:01:00Z,64.90,35.56
2026-05-13T16:02:00Z,64.02,35.63
2026-05-13T16:03:00Z,63.94,35.95
2026-05-13T16:04:00Z,65.92,35.73
2026-05-13T16:05:00Z,67.18,32.89
2026-05-13T16:06:00Z,64.68,35.18
2026-05-13T16:07:00Z,64.15,36.53
2026-05-13T16:08:00Z,63.17,37.61
2026-05-13T16:09:00Z,64.00,36.72
2026-05-13T16:10:00Z,62.98,36.10
2026-05-13T16:11:00Z,64.70,34.09
2026-05-13T16:12:00Z,64.66,37.26
2026-05-13T16:13:00Z,57.24,44.26
2026-05-13T16:14:00Z,43.58,58.61
2026-05-13T16:15:00Z,35.74,59.16
2026-05-13T16:16:00Z,39.99,58.89
2026-05-13T16:17:00Z,50.95,49.76
2026-05-13T16:18:00Z,63.10,41.24
2026-05-13T16:19:00Z,58.39,42.19
2026-05-13T16:20:00Z,66.01,33.70
2026-05-13T16:21:00Z,68.86,32.64
2026-05-13T16:22:00Z,68.77,31.53
2026-05-13T16:23:00Z,71.37,23.86
2026-05-13T16:24:00Z,71.11,24.99
2026-05-13T16:25:00Z,82.99,14.45
2026-05-13T16:26:00Z,86.21,17.32
2026-05-13T16:27:00Z,88.12,12.67
2026-05-13T16:28:00Z,85.83,15.38
2026-05-13T16:29:00Z,84.28,16.64
2026-05-13T16:30:00Z,93.43,11.06
2026-05-13T16:31:00Z,93.98,6.71
2026-05-13T16:32:00Z,93.95,6.83
2026-05-13T16:33:00Z,93.01,7.15
2026-05-13T16:34:00Z,92.04,8.55
2026-05-13T16:35:00Z,91.01,9.15
2026-05-13T16:36:00Z,95.82,6.97
2026-05-13T16:37:00Z,94.12,9.40
2026-05-13T16:38:00Z,85.23,16.89
2026-05-13T16:39:00Z,91.19,12.51
2026-05-13T16:40:00Z,87.18,13.92
2026-05-13T16:41:00Z,92.42,13.92
2026-05-13T16:42:00Z,95.92,5.24
2026-05-13T16:43:00Z,96.24,4.48
2026-05-13T16:44:00Z,97.46,2.42
2026-05-13T16:45:00Z,97.80,2.51
2026-05-13T16:46:00Z,99.00,1.00
