# event_ticker=KXATPMATCH-25SEP23MUSTAB
# final_score=6-3 2-6 7-6(5)
# score_resolution=6-3 2-6 7-6
# match_winner=Alejandro Tabilo
# fav_player=Alejandro Tabilo
# dog_player=Lorenzo Musetti
# kalshi_date=2025-09-23
timestamp,Alejandro Tabilo,Lorenzo Musetti
2025-09-23T02:43:00Z,29.00,73.00
2025-09-23T02:57:00Z,29.00,73.00
2025-09-23T02:58:00Z,29.00,73.00
2025-09-23T03:01:00Z,29.00,73.00
2025-09-23T03:03:00Z,29.00,73.00
2025-09-23T03:05:00Z,29.00,73.00
2025-09-23T03:06:00Z,29.00,73.00
2025-09-23T03:08:00Z,29.00,73.00
2025-09-23T03:10:00Z,29.00,73.00
2025-09-23T03:11:00Z,29.00,73.00
2025-09-23T03:12:00Z,29.00,73.00
2025-09-23T03:13:00Z,29.00,73.00
2025-09-23T03:14:00Z,29.00,73.00
2025-09-23T03:16:00Z,29.00,73.00
2025-09-23T03:17:00Z,29.00,73.00
2025-09-23T03:21:00Z,29.00,73.00
2025-09-23T03:22:00Z,29.00,73.00
2025-09-23T03:23:00Z,29.00,73.00
2025-09-23T03:24:00Z,29.00,73.00
2025-09-23T03:25:00Z,29.00,73.00
2025-09-23T03:26:00Z,29.00,73.00
2025-09-23T03:27:00Z,29.00,73.00
2025-09-23T03:28:00Z,29.00,73.00
2025-09-23T03:30:00Z,29.00,73.00
2025-09-23T03:31:00Z,29.00,73.00
2025-09-23T03:32:00Z,29.00,73.00
2025-09-23T03:33:00Z,29.00,73.00
2025-09-23T03:34:00Z,29.00,72.83
2025-09-23T03:35:00Z,29.00,73.00
2025-09-23T03:36:00Z,28.69,73.00
2025-09-23T03:38:00Z,28.69,73.00
2025-09-23T03:39:00Z,28.69,73.00
2025-09-23T03:40:00Z,28.69,73.00
2025-09-23T03:41:00Z,29.00,73.00
2025-09-23T03:42:00Z,29.00,72.00
2025-09-23T03:43:00Z,29.00,72.09
2025-09-23T03:44:00Z,29.00,72.02
2025-09-23T03:45:00Z,29.00,72.00
2025-09-23T03:46:00Z,29.00,72.00
2025-09-23T03:47:00Z,29.00,72.00
2025-09-23T03:48:00Z,28.00,72.00
2025-09-23T03:49:00Z,28.04,72.00
2025-09-23T03:50:00Z,28.04,72.00
2025-09-23T03:53:00Z,28.04,72.00
2025-09-23T03:55:00Z,28.04,72.00
2025-09-23T03:57:00Z,28.04,72.00
2025-09-23T03:59:00Z,29.00,72.00
2025-09-23T04:01:00Z,29.00,72.00
2025-09-23T04:03:00Z,28.00,72.75
2025-09-23T04:07:00Z,29.00,72.75
2025-09-23T04:10:00Z,29.00,72.75
2025-09-23T04:11:00Z,29.00,72.00
2025-09-23T04:15:00Z,29.00,72.00
2025-09-23T04:17:00Z,29.00,72.00
2025-09-23T04:19:00Z,29.00,72.00
2025-09-23T04:20:00Z,29.00,72.00
2025-09-23T04:21:00Z,29.00,72.00
2025-09-23T04:22:00Z,29.00,72.00
2025-09-23T04:23:00Z,29.00,72.00
2025-09-23T04:24:00Z,29.00,72.00
2025-09-23T04:26:00Z,29.00,72.00
2025-09-23T04:27:00Z,29.00,72.41
2025-09-23T04:28:00Z,29.00,72.43
2025-09-23T04:29:00Z,29.00,72.00
2025-09-23T04:30:00Z,29.00,72.00
2025-09-23T04:31:00Z,29.00,72.00
2025-09-23T04:32:00Z,29.00,72.14
2025-09-23T04:33:00Z,29.00,72.11
2025-09-23T04:34:00Z,29.00,72.00
2025-09-23T04:35:00Z,29.00,72.00
2025-09-23T04:36:00Z,29.00,72.00
2025-09-23T04:38:00Z,29.00,72.00
2025-09-23T04:39:00Z,29.00,72.51
2025-09-23T04:40:00Z,29.00,72.00
2025-09-23T04:41:00Z,29.00,72.00
2025-09-23T04:48:00Z,29.00,71.00
2025-09-23T04:49:00Z,29.00,71.00
2025-09-23T04:52:00Z,29.00,72.00
2025-09-23T04:53:00Z,29.00,72.00
2025-09-23T04:54:00Z,29.00,72.00
2025-09-23T04:56:00Z,29.00,72.00
2025-09-23T04:58:00Z,29.00,72.00
2025-09-23T04:59:00Z,29.00,72.00
2025-09-23T05:00:00Z,29.00,72.00
2025-09-23T05:01:00Z,29.00,72.05
2025-09-23T05:03:00Z,29.00,72.05
2025-09-23T05:06:00Z,29.00,72.78
2025-09-23T05:08:00Z,29.00,72.00
2025-09-23T05:09:00Z,29.00,72.70
2025-09-23T05:10:00Z,29.00,72.65
2025-09-23T05:11:00Z,29.00,72.00
2025-09-23T05:12:00Z,29.00,72.57
2025-09-23T05:13:00Z,29.00,72.85
2025-09-23T05:14:00Z,29.00,72.79
2025-09-23T05:15:00Z,29.00,72.39
2025-09-23T05:16:00Z,29.00,72.69
2025-09-23T05:17:00Z,29.00,72.56
2025-09-23T05:18:00Z,29.00,72.00
2025-09-23T05:19:00Z,29.00,72.00
2025-09-23T05:20:00Z,29.00,72.09
2025-09-23T05:21:00Z,29.00,72.00
2025-09-23T05:22:00Z,29.00,72.00
2025-09-23T05:23:00Z,29.00,72.00
2025-09-23T05:24:00Z,29.00,72.68
2025-09-23T05:25:00Z,29.00,72.00
2025-09-23T05:26:00Z,29.00,72.00
2025-09-23T05:27:00Z,29.00,72.00
2025-09-23T05:28:00Z,29.00,72.38
2025-09-23T05:29:00Z,29.00,72.38
2025-09-23T05:30:00Z,29.00,72.00
2025-09-23T05:31:00Z,29.00,72.00
2025-09-23T05:32:00Z,29.00,72.00
2025-09-23T05:33:00Z,29.00,72.00
2025-09-23T05:34:00Z,29.41,72.00
2025-09-23T05:35:00Z,29.00,72.00
2025-09-23T05:36:00Z,29.00,72.00
2025-09-23T05:38:00Z,29.00,72.00
2025-09-23T05:39:00Z,29.00,72.72
2025-09-23T05:40:00Z,29.00,72.00
2025-09-23T05:41:00Z,29.00,72.87
2025-09-23T05:42:00Z,29.00,72.00
2025-09-23T05:43:00Z,29.00,72.00
2025-09-23T05:46:00Z,29.00,72.00
2025-09-23T05:47:00Z,29.00,72.00
2025-09-23T05:48:00Z,29.00,72.08
2025-09-23T05:51:00Z,29.00,72.00
2025-09-23T05:52:00Z,29.00,72.00
2025-09-23T05:53:00Z,29.00,72.00
2025-09-23T05:56:00Z,29.00,72.00
2025-09-23T05:57:00Z,29.00,72.95
2025-09-23T05:58:00Z,29.00,72.00
2025-09-23T05:59:00Z,29.00,72.00
2025-09-23T06:00:00Z,29.00,72.00
2025-09-23T06:01:00Z,29.00,72.00
2025-09-23T06:04:00Z,29.00,72.00
2025-09-23T06:05:00Z,29.00,72.00
2025-09-23T06:06:00Z,29.00,72.00
2025-09-23T06:07:00Z,29.00,72.00
2025-09-23T06:08:00Z,29.00,72.00
2025-09-23T06:09:00Z,28.00,72.84
2025-09-23T06:10:00Z,28.00,72.00
2025-09-23T06:11:00Z,28.00,72.00
2025-09-23T06:12:00Z,29.00,72.00
2025-09-23T06:13:00Z,29.00,72.00
2025-09-23T06:14:00Z,29.00,72.00
2025-09-23T06:15:00Z,29.00,74.00
2025-09-23T06:17:00Z,29.00,74.00
2025-09-23T06:18:00Z,29.00,74.00
2025-09-23T06:19:00Z,29.00,74.00
2025-09-23T06:20:00Z,29.00,74.00
2025-09-23T06:25:00Z,29.00,74.00
2025-09-23T06:26:00Z,29.00,74.00
2025-09-23T06:29:00Z,29.00,74.00
2025-09-23T06:30:00Z,29.00,74.00
2025-09-23T06:31:00Z,29.00,74.00
2025-09-23T06:32:00Z,29.00,74.00
2025-09-23T06:33:00Z,29.00,74.00
2025-09-23T06:34:00Z,29.00,74.00
2025-09-23T06:35:00Z,29.00,74.00
2025-09-23T06:36:00Z,29.00,74.00
2025-09-23T06:38:00Z,29.00,72.00
2025-09-23T06:39:00Z,29.00,74.00
2025-09-23T06:40:00Z,29.00,74.00
2025-09-23T06:42:00Z,29.00,74.00
2025-09-23T06:44:00Z,29.00,74.00
2025-09-23T06:45:00Z,29.00,74.00
2025-09-23T06:48:00Z,29.00,74.00
2025-09-23T06:50:00Z,28.00,74.00
2025-09-23T06:51:00Z,29.00,74.00
2025-09-23T06:54:00Z,29.00,74.00
2025-09-23T06:55:00Z,29.00,74.00
2025-09-23T06:57:00Z,29.00,74.00
2025-09-23T09:01:00Z,26.52,75.57
2025-09-23T09:02:00Z,24.00,75.57
2025-09-23T09:03:00Z,24.00,77.00
2025-09-23T09:04:00Z,24.00,77.00
2025-09-23T09:05:00Z,24.00,77.00
2025-09-23T09:06:00Z,24.00,77.00
2025-09-23T09:08:00Z,24.00,77.00
2025-09-23T09:10:00Z,24.00,77.00
2025-09-23T09:12:00Z,24.00,77.00
2025-09-23T09:14:00Z,24.00,77.00
2025-09-23T09:15:00Z,24.00,77.00
2025-09-23T09:24:00Z,24.00,77.00
2025-09-23T09:27:00Z,24.00,77.00
2025-09-23T09:29:00Z,24.00,77.00
2025-09-23T09:31:00Z,23.00,77.00
2025-09-23T09:34:00Z,24.00,78.00
2025-09-23T09:35:00Z,24.00,78.00
2025-09-23T09:48:00Z,24.00,78.00
2025-09-23T09:49:00Z,23.97,78.00
2025-09-23T09:53:00Z,23.97,78.00
2025-09-23T09:54:00Z,23.97,78.00
2025-09-23T09:58:00Z,24.00,78.00
2025-09-23T09:59:00Z,24.00,78.00
2025-09-23T10:00:00Z,24.00,78.00
2025-09-23T10:04:00Z,23.33,78.00
2025-09-23T10:06:00Z,24.00,78.00
2025-09-23T10:08:00Z,23.00,78.00
2025-09-23T10:10:00Z,24.00,78.00
2025-09-23T10:11:00Z,24.00,78.00
2025-09-23T10:13:00Z,24.00,78.00
2025-09-23T10:14:00Z,24.00,78.00
2025-09-23T10:15:00Z,24.00,78.00
2025-09-23T10:16:00Z,24.00,78.00
2025-09-23T10:18:00Z,24.00,78.00
2025-09-23T10:21:00Z,24.00,78.00
2025-09-23T10:22:00Z,24.00,78.00
2025-09-23T10:23:00Z,24.00,78.00
2025-09-23T10:24:00Z,24.00,78.00
2025-09-23T10:26:00Z,24.00,78.00
2025-09-23T10:27:00Z,24.00,78.00
2025-09-23T10:32:00Z,24.00,78.00
2025-09-23T10:34:00Z,24.00,77.91
2025-09-23T10:36:00Z,24.00,77.91
2025-09-23T10:37:00Z,24.00,77.91
2025-09-23T10:38:00Z,24.00,78.00
2025-09-23T10:39:00Z,24.00,76.00
2025-09-23T10:40:00Z,24.00,78.00
2025-09-23T10:44:00Z,24.00,78.00
2025-09-23T10:48:00Z,24.00,78.00
2025-09-23T10:49:00Z,23.00,78.00
2025-09-23T10:50:00Z,23.00,78.00
2025-09-23T10:52:00Z,23.00,78.00
2025-09-23T10:53:00Z,24.00,78.00
2025-09-23T10:54:00Z,24.00,78.00
2025-09-23T10:55:00Z,23.00,78.00
2025-09-23T10:56:00Z,22.00,78.00
2025-09-23T10:57:00Z,22.00,78.00
2025-09-23T10:58:00Z,22.00,78.00
2025-09-23T10:59:00Z,22.00,78.15
2025-09-23T11:00:00Z,22.71,79.00
2025-09-23T11:01:00Z,23.00,79.00
2025-09-23T11:02:00Z,23.00,79.00
2025-09-23T11:03:00Z,23.00,79.00
2025-09-23T11:05:00Z,23.00,79.00
2025-09-23T11:06:00Z,23.56,79.00
2025-09-23T11:07:00Z,23.00,79.00
2025-09-23T11:08:00Z,23.00,79.72
2025-09-23T11:09:00Z,23.00,79.00
2025-09-23T11:10:00Z,28.10,78.00
2025-09-23T11:11:00Z,26.04,76.97
2025-09-23T11:12:00Z,28.04,76.01
2025-09-23T11:13:00Z,28.65,78.95
2025-09-23T11:14:00Z,25.42,78.00
2025-09-23T11:15:00Z,22.61,78.30
2025-09-23T11:16:00Z,20.57,80.33
2025-09-23T11:17:00Z,23.20,78.92
2025-09-23T11:18:00Z,23.44,76.59
2025-09-23T11:19:00Z,21.85,75.00
2025-09-23T11:20:00Z,25.11,75.00
2025-09-23T11:21:00Z,22.45,77.04
2025-09-23T11:22:00Z,23.24,74.00
2025-09-23T11:23:00Z,23.53,74.00
2025-09-23T11:24:00Z,28.03,73.21
2025-09-23T11:25:00Z,28.40,73.01
2025-09-23T11:26:00Z,28.99,74.00
2025-09-23T11:27:00Z,27.24,77.00
2025-09-23T11:28:00Z,28.02,74.67
2025-09-23T11:29:00Z,24.49,76.00
2025-09-23T11:30:00Z,21.42,80.84
2025-09-23T11:31:00Z,27.83,77.00
2025-09-23T11:32:00Z,21.00,79.00
2025-09-23T11:33:00Z,18.61,81.97
2025-09-23T11:34:00Z,24.00,80.00
2025-09-23T11:35:00Z,26.88,77.88
2025-09-23T11:36:00Z,31.09,76.64
2025-09-23T11:37:00Z,27.07,74.00
2025-09-23T11:38:00Z,27.00,76.00
2025-09-23T11:39:00Z,26.73,76.00
2025-09-23T11:40:00Z,15.59,76.00
2025-09-23T11:41:00Z,23.49,76.18
2025-09-23T11:42:00Z,28.69,76.18
2025-09-23T11:43:00Z,27.00,76.18
2025-09-23T11:44:00Z,28.08,74.00
2025-09-23T11:45:00Z,29.72,74.98
2025-09-23T11:46:00Z,28.74,76.84
2025-09-23T11:47:00Z,34.80,70.58
2025-09-23T11:48:00Z,35.95,66.53
2025-09-23T11:49:00Z,46.11,58.83
2025-09-23T11:50:00Z,42.06,54.72
2025-09-23T11:51:00Z,48.28,55.06
2025-09-23T11:52:00Z,50.60,50.75
2025-09-23T11:53:00Z,47.50,56.89
2025-09-23T11:54:00Z,48.67,56.89
2025-09-23T11:55:00Z,44.64,56.00
2025-09-23T11:56:00Z,52.43,50.57
2025-09-23T11:57:00Z,53.16,49.13
2025-09-23T11:58:00Z,53.30,47.63
2025-09-23T11:59:00Z,56.20,48.00
2025-09-23T12:00:00Z,51.56,49.66
2025-09-23T12:01:00Z,49.37,53.69
2025-09-23T12:02:00Z,52.58,52.18
2025-09-23T12:03:00Z,49.38,55.62
2025-09-23T12:04:00Z,42.74,61.95
2025-09-23T12:05:00Z,32.00,69.87
2025-09-23T12:06:00Z,34.00,70.23
2025-09-23T12:07:00Z,34.49,70.01
2025-09-23T12:08:00Z,30.25,68.06
2025-09-23T12:09:00Z,33.05,67.94
2025-09-23T12:10:00Z,31.00,70.14
2025-09-23T12:11:00Z,29.36,70.13
2025-09-23T12:12:00Z,28.24,69.97
2025-09-23T12:13:00Z,30.33,67.17
2025-09-23T12:14:00Z,30.02,72.00
2025-09-23T12:15:00Z,28.78,74.00
2025-09-23T12:16:00Z,28.06,73.38
2025-09-23T12:17:00Z,28.06,71.80
2025-09-23T12:18:00Z,27.96,71.80
2025-09-23T12:19:00Z,27.96,75.21
2025-09-23T12:20:00Z,28.00,70.84
2025-09-23T12:21:00Z,25.90,74.00
2025-09-23T12:23:00Z,31.00,72.00
2025-09-23T12:24:00Z,25.06,73.50
2025-09-23T12:25:00Z,27.36,74.00
2025-09-23T12:26:00Z,26.00,74.00
2025-09-23T12:28:00Z,26.32,73.00
2025-09-23T12:29:00Z,29.00,72.00
2025-09-23T12:30:00Z,30.00,71.05
2025-09-23T12:31:00Z,28.92,72.26
2025-09-23T12:32:00Z,28.92,73.73
2025-09-23T12:33:00Z,24.29,77.71
2025-09-23T12:34:00Z,26.08,74.13
2025-09-23T12:35:00Z,24.02,77.89
2025-09-23T12:36:00Z,21.79,75.60
2025-09-23T12:37:00Z,23.25,77.70
2025-09-23T12:38:00Z,22.35,78.33
2025-09-23T12:39:00Z,22.90,78.33
2025-09-23T12:40:00Z,22.90,78.93
2025-09-23T12:41:00Z,21.02,80.48
2025-09-23T12:42:00Z,20.85,79.46
2025-09-23T12:43:00Z,18.72,80.04
2025-09-23T12:44:00Z,18.28,80.00
2025-09-23T12:45:00Z,19.44,80.22
2025-09-23T12:46:00Z,24.88,75.12
2025-09-23T12:47:00Z,23.51,76.16
2025-09-23T12:48:00Z,19.80,80.72
2025-09-23T12:49:00Z,21.87,79.96
2025-09-23T12:50:00Z,20.38,82.23
2025-09-23T12:51:00Z,17.55,82.74
2025-09-23T12:52:00Z,13.38,88.45
2025-09-23T12:53:00Z,20.48,80.16
2025-09-23T12:54:00Z,21.47,78.00
2025-09-23T12:55:00Z,23.00,77.28
2025-09-23T12:56:00Z,19.00,80.50
2025-09-23T12:57:00Z,21.68,79.76
2025-09-23T12:58:00Z,21.05,80.34
2025-09-23T12:59:00Z,21.00,81.00
2025-09-23T13:00:00Z,24.00,77.08
2025-09-23T13:01:00Z,25.61,75.00
2025-09-23T13:02:00Z,27.06,75.00
2025-09-23T13:03:00Z,26.79,71.00
2025-09-23T13:04:00Z,28.64,71.66
2025-09-23T13:05:00Z,26.02,71.94
2025-09-23T13:06:00Z,25.00,74.96
2025-09-23T13:07:00Z,24.30,76.35
2025-09-23T13:08:00Z,30.99,75.78
2025-09-23T13:09:00Z,34.00,76.41
2025-09-23T13:10:00Z,20.35,83.01
2025-09-23T13:11:00Z,27.25,76.34
2025-09-23T13:12:00Z,25.93,70.02
2025-09-23T13:13:00Z,24.65,75.63
2025-09-23T13:14:00Z,24.65,76.00
2025-09-23T13:15:00Z,24.03,76.00
2025-09-23T13:16:00Z,26.38,74.91
2025-09-23T13:17:00Z,30.51,69.08
2025-09-23T13:18:00Z,31.01,68.96
2025-09-23T13:19:00Z,29.00,70.07
2025-09-23T13:20:00Z,24.82,73.88
2025-09-23T13:21:00Z,24.82,75.20
2025-09-23T13:22:00Z,23.66,82.63
2025-09-23T13:23:00Z,23.80,75.14
2025-09-23T13:24:00Z,31.34,68.33
2025-09-23T13:25:00Z,36.29,62.95
2025-09-23T13:26:00Z,35.91,63.15
2025-09-23T13:27:00Z,21.19,73.14
2025-09-23T13:28:00Z,25.71,73.00
2025-09-23T13:29:00Z,28.67,72.49
2025-09-23T13:30:00Z,30.89,68.14
2025-09-23T13:31:00Z,30.79,69.21
2025-09-23T13:32:00Z,12.45,78.58
2025-09-23T13:33:00Z,16.98,80.09
2025-09-23T13:34:00Z,23.78,80.49
2025-09-23T13:35:00Z,29.47,71.68
2025-09-23T13:36:00Z,39.75,62.56
2025-09-23T13:37:00Z,51.33,48.51
2025-09-23T13:38:00Z,50.38,59.13
2025-09-23T13:39:00Z,25.94,74.70
2025-09-23T13:40:00Z,11.81,88.63
2025-09-23T13:41:00Z,14.16,86.98
2025-09-23T13:42:00Z,14.97,79.36
2025-09-23T13:43:00Z,34.90,71.69
2025-09-23T13:44:00Z,32.45,66.90
2025-09-23T13:45:00Z,47.92,54.10
2025-09-23T13:46:00Z,82.06,12.80
2025-09-23T13:47:00Z,97.67,1.00
2025-09-23T13:48:00Z,99.00,1.00
2025-09-23T13:49:00Z,99.00,1.00
