# event_ticker=KXATPCHALLENGERMATCH-26MAR01CINGIL
# final_score=6-3 5-7 7-6(1)
# score_resolution=6-3 5-7 7-6
# match_winner=Federico Cina
# fav_player=Federico Cina
# dog_player=Felix Gill
# kalshi_date=2026-03-01
timestamp,Federico Cina,Felix Gill
2026-03-01T05:27:00Z,72.00,28.00
2026-03-01T05:29:00Z,72.00,28.00
2026-03-01T05:30:00Z,74.00,28.00
2026-03-01T05:31:00Z,74.00,28.00
2026-03-01T05:32:00Z,74.00,28.00
2026-03-01T05:35:00Z,74.00,28.00
2026-03-01T05:36:00Z,74.00,28.00
2026-03-01T05:40:00Z,73.00,29.00
2026-03-01T05:42:00Z,73.00,28.00
2026-03-01T05:45:00Z,73.00,28.00
2026-03-01T05:46:00Z,73.20,28.00
2026-03-01T05:47:00Z,73.00,28.97
2026-03-01T05:48:00Z,73.00,29.50
2026-03-01T05:49:00Z,73.00,29.00
2026-03-01T05:51:00Z,73.00,29.00
2026-03-01T05:53:00Z,73.00,29.00
2026-03-01T05:54:00Z,73.00,29.00
2026-03-01T05:56:00Z,73.00,28.75
2026-03-01T05:57:00Z,72.42,29.00
2026-03-01T05:58:00Z,72.42,29.00
2026-03-01T05:59:00Z,73.00,29.00
2026-03-01T06:00:00Z,73.00,28.93
2026-03-01T06:01:00Z,73.00,29.00
2026-03-01T06:02:00Z,73.00,29.69
2026-03-01T06:03:00Z,72.00,30.00
2026-03-01T06:05:00Z,71.51,30.00
2026-03-01T06:06:00Z,73.00,29.00
2026-03-01T06:07:00Z,73.00,29.57
2026-03-01T06:08:00Z,73.00,30.09
2026-03-01T06:09:00Z,73.00,30.68
2026-03-01T06:11:00Z,73.00,30.00
2026-03-01T06:13:00Z,73.00,30.00
2026-03-01T06:14:00Z,72.00,31.00
2026-03-01T06:15:00Z,72.00,31.00
2026-03-01T06:17:00Z,72.00,31.00
2026-03-01T06:18:00Z,72.00,30.00
2026-03-01T06:19:00Z,72.00,30.00
2026-03-01T06:20:00Z,72.00,30.81
2026-03-01T06:21:00Z,71.90,30.81
2026-03-01T06:22:00Z,71.90,31.00
2026-03-01T06:24:00Z,71.90,30.33
2026-03-01T06:25:00Z,71.90,31.00
2026-03-01T06:26:00Z,71.00,31.00
2026-03-01T06:27:00Z,71.00,30.92
2026-03-01T06:30:00Z,71.00,31.00
2026-03-01T06:32:00Z,71.00,31.00
2026-03-01T06:33:00Z,71.00,31.00
2026-03-01T06:35:00Z,71.00,31.00
2026-03-01T06:36:00Z,71.00,30.80
2026-03-01T06:37:00Z,71.00,31.00
2026-03-01T06:38:00Z,72.00,31.00
2026-03-01T06:39:00Z,71.00,31.00
2026-03-01T06:41:00Z,71.00,31.00
2026-03-01T06:42:00Z,72.00,31.00
2026-03-01T06:46:00Z,72.00,30.00
2026-03-01T06:47:00Z,72.00,30.00
2026-03-01T06:48:00Z,72.00,30.00
2026-03-01T06:49:00Z,72.00,30.00
2026-03-01T06:51:00Z,72.00,31.00
2026-03-01T06:52:00Z,72.00,31.32
2026-03-01T06:53:00Z,72.00,31.00
2026-03-01T06:54:00Z,72.00,31.18
2026-03-01T06:55:00Z,72.00,32.00
2026-03-01T06:56:00Z,72.00,32.00
2026-03-01T06:57:00Z,72.00,32.00
2026-03-01T07:00:00Z,72.00,31.25
2026-03-01T07:01:00Z,72.00,31.00
2026-03-01T07:02:00Z,72.00,31.00
2026-03-01T07:03:00Z,72.00,31.00
2026-03-01T07:04:00Z,72.00,31.00
2026-03-01T07:05:00Z,71.87,31.00
2026-03-01T07:06:00Z,72.00,30.76
2026-03-01T07:07:00Z,71.00,31.00
2026-03-01T07:08:00Z,71.45,30.00
2026-03-01T07:09:00Z,71.00,30.00
2026-03-01T07:11:00Z,71.00,30.00
2026-03-01T07:12:00Z,71.00,30.00
2026-03-01T07:13:00Z,71.00,30.00
2026-03-01T07:14:00Z,71.00,30.00
2026-03-01T07:15:00Z,71.00,30.00
2026-03-01T07:18:00Z,71.00,30.00
2026-03-01T07:19:00Z,71.00,30.00
2026-03-01T07:20:00Z,71.00,30.66
2026-03-01T07:21:00Z,71.00,30.66
2026-03-01T07:22:00Z,71.00,30.00
2026-03-01T07:23:00Z,71.00,30.02
2026-03-01T07:24:00Z,71.00,30.44
2026-03-01T07:25:00Z,71.00,30.44
2026-03-01T07:26:00Z,71.00,31.00
2026-03-01T07:27:00Z,71.00,31.00
2026-03-01T07:28:00Z,71.00,31.00
2026-03-01T07:29:00Z,71.00,31.00
2026-03-01T07:33:00Z,71.00,31.00
2026-03-01T07:34:00Z,71.00,31.00
2026-03-01T07:38:00Z,69.39,31.00
2026-03-01T07:39:00Z,69.39,31.00
2026-03-01T07:47:00Z,69.39,31.00
2026-03-01T07:54:00Z,71.00,31.00
2026-03-01T07:56:00Z,71.00,31.00
2026-03-01T07:58:00Z,71.00,31.00
2026-03-01T08:00:00Z,71.00,30.00
2026-03-01T08:01:00Z,71.00,30.58
2026-03-01T08:02:00Z,71.00,30.00
2026-03-01T08:03:00Z,71.00,30.00
2026-03-01T08:04:00Z,71.00,30.00
2026-03-01T08:05:00Z,71.00,30.00
2026-03-01T08:06:00Z,70.00,30.00
2026-03-01T08:07:00Z,70.00,30.00
2026-03-01T08:08:00Z,71.00,30.00
2026-03-01T08:11:00Z,70.00,30.60
2026-03-01T08:14:00Z,70.00,31.00
2026-03-01T08:17:00Z,70.00,31.00
2026-03-01T08:21:00Z,70.00,31.00
2026-03-01T08:22:00Z,70.00,31.00
2026-03-01T08:25:00Z,70.00,31.00
2026-03-01T08:27:00Z,70.00,31.00
2026-03-01T08:28:00Z,70.00,31.00
2026-03-01T08:29:00Z,70.00,31.00
2026-03-01T08:30:00Z,71.99,31.00
2026-03-01T08:32:00Z,71.99,31.00
2026-03-01T08:33:00Z,71.99,30.00
2026-03-01T08:35:00Z,71.99,31.00
2026-03-01T08:36:00Z,71.99,31.00
2026-03-01T08:38:00Z,71.99,31.00
2026-03-01T08:41:00Z,71.00,31.00
2026-03-01T08:43:00Z,71.00,30.00
2026-03-01T08:46:00Z,71.00,31.00
2026-03-01T08:49:00Z,71.00,32.32
2026-03-01T08:56:00Z,71.00,31.00
2026-03-01T08:58:00Z,71.00,31.00
2026-03-01T09:16:00Z,71.00,32.00
2026-03-01T09:19:00Z,71.00,30.00
2026-03-01T09:20:00Z,71.00,32.00
2026-03-01T09:21:00Z,71.00,32.00
2026-03-01T09:24:00Z,71.00,32.00
2026-03-01T09:25:00Z,71.00,32.00
2026-03-01T09:26:00Z,71.00,32.00
2026-03-01T09:32:00Z,71.00,32.00
2026-03-01T09:33:00Z,71.73,31.00
2026-03-01T09:34:00Z,71.73,31.00
2026-03-01T09:35:00Z,71.73,31.00
2026-03-01T09:37:00Z,71.73,32.00
2026-03-01T09:39:00Z,71.73,31.00
2026-03-01T09:41:00Z,71.73,32.00
2026-03-01T09:44:00Z,71.73,32.00
2026-03-01T09:45:00Z,70.00,32.00
2026-03-01T09:47:00Z,70.00,32.00
2026-03-01T09:49:00Z,70.00,32.00
2026-03-01T09:50:00Z,70.00,32.00
2026-03-01T09:51:00Z,70.00,32.07
2026-03-01T09:52:00Z,70.00,32.10
2026-03-01T09:53:00Z,70.00,32.00
2026-03-01T09:54:00Z,70.00,32.00
2026-03-01T09:55:00Z,70.00,31.51
2026-03-01T09:56:00Z,70.00,32.00
2026-03-01T09:57:00Z,70.00,32.00
2026-03-01T09:58:00Z,70.00,32.00
2026-03-01T09:59:00Z,70.00,32.00
2026-03-01T10:00:00Z,70.00,32.00
2026-03-01T10:01:00Z,70.00,32.00
2026-03-01T10:02:00Z,70.00,32.77
2026-03-01T10:03:00Z,70.00,33.91
2026-03-01T10:04:00Z,70.00,32.30
2026-03-01T10:05:00Z,70.00,31.77
2026-03-01T10:06:00Z,70.00,33.16
2026-03-01T10:07:00Z,70.00,33.00
2026-03-01T10:08:00Z,70.00,33.00
2026-03-01T10:09:00Z,71.02,33.82
2026-03-01T10:10:00Z,72.07,29.17
2026-03-01T10:11:00Z,72.30,30.64
2026-03-01T10:12:00Z,73.00,26.05
2026-03-01T10:13:00Z,74.82,25.64
2026-03-01T10:14:00Z,76.34,26.98
2026-03-01T10:15:00Z,80.98,21.07
2026-03-01T10:16:00Z,80.98,21.32
2026-03-01T10:17:00Z,76.21,22.74
2026-03-01T10:18:00Z,82.38,19.69
2026-03-01T10:19:00Z,81.27,17.37
2026-03-01T10:20:00Z,86.08,12.47
2026-03-01T10:21:00Z,88.90,12.49
2026-03-01T10:22:00Z,88.28,11.74
2026-03-01T10:23:00Z,88.91,13.83
2026-03-01T10:24:00Z,85.78,14.48
2026-03-01T10:25:00Z,89.38,14.36
2026-03-01T10:26:00Z,89.64,12.00
2026-03-01T10:27:00Z,88.28,11.29
2026-03-01T10:28:00Z,89.91,11.82
2026-03-01T10:29:00Z,87.00,14.51
2026-03-01T10:30:00Z,87.65,12.04
2026-03-01T10:31:00Z,86.90,17.82
2026-03-01T10:32:00Z,86.53,14.84
2026-03-01T10:33:00Z,89.96,12.47
2026-03-01T10:34:00Z,89.96,12.03
2026-03-01T10:35:00Z,89.88,10.56
2026-03-01T10:36:00Z,89.88,10.42
2026-03-01T10:37:00Z,89.00,11.33
2026-03-01T10:38:00Z,87.23,11.70
2026-03-01T10:39:00Z,87.63,12.22
2026-03-01T10:40:00Z,89.23,11.43
2026-03-01T10:41:00Z,91.58,10.01
2026-03-01T10:42:00Z,90.56,9.95
2026-03-01T10:43:00Z,93.00,9.01
2026-03-01T10:44:00Z,93.00,8.88
2026-03-01T10:45:00Z,93.55,9.68
2026-03-01T10:46:00Z,90.01,14.66
2026-03-01T10:47:00Z,88.87,12.01
2026-03-01T10:48:00Z,86.61,12.80
2026-03-01T10:49:00Z,88.50,12.15
2026-03-01T10:50:00Z,87.59,12.19
2026-03-01T10:51:00Z,86.67,13.72
2026-03-01T10:52:00Z,87.52,13.94
2026-03-01T10:53:00Z,86.38,14.68
2026-03-01T10:54:00Z,85.70,16.35
2026-03-01T10:55:00Z,86.76,14.15
2026-03-01T10:56:00Z,88.95,12.03
2026-03-01T10:57:00Z,88.05,11.39
2026-03-01T10:58:00Z,88.90,11.48
2026-03-01T10:59:00Z,90.49,11.20
2026-03-01T11:00:00Z,87.99,13.83
2026-03-01T11:01:00Z,86.68,13.99
2026-03-01T11:02:00Z,86.33,11.77
2026-03-01T11:03:00Z,87.27,13.26
2026-03-01T11:04:00Z,87.85,14.72
2026-03-01T11:05:00Z,86.00,14.98
2026-03-01T11:06:00Z,85.26,15.00
2026-03-01T11:07:00Z,82.61,18.88
2026-03-01T11:08:00Z,79.94,19.48
2026-03-01T11:09:00Z,75.05,25.06
2026-03-01T11:10:00Z,79.81,23.89
2026-03-01T11:11:00Z,83.08,16.73
2026-03-01T11:12:00Z,86.73,14.95
2026-03-01T11:13:00Z,84.00,16.16
2026-03-01T11:14:00Z,82.50,18.29
2026-03-01T11:15:00Z,79.35,22.54
2026-03-01T11:16:00Z,81.00,20.56
2026-03-01T11:17:00Z,78.04,21.87
2026-03-01T11:18:00Z,79.29,24.67
2026-03-01T11:19:00Z,69.29,30.01
2026-03-01T11:20:00Z,74.78,24.69
2026-03-01T11:21:00Z,80.83,17.39
2026-03-01T11:22:00Z,85.02,15.26
2026-03-01T11:23:00Z,82.76,13.62
2026-03-01T11:24:00Z,87.81,15.35
2026-03-01T11:25:00Z,82.07,19.05
2026-03-01T11:26:00Z,82.00,19.35
2026-03-01T11:27:00Z,79.24,23.88
2026-03-01T11:28:00Z,73.22,27.57
2026-03-01T11:29:00Z,76.45,22.23
2026-03-01T11:30:00Z,75.57,23.24
2026-03-01T11:31:00Z,82.89,20.42
2026-03-01T11:32:00Z,72.99,28.43
2026-03-01T11:33:00Z,64.83,39.07
2026-03-01T11:34:00Z,60.14,40.74
2026-03-01T11:35:00Z,59.00,41.13
2026-03-01T11:36:00Z,58.49,41.23
2026-03-01T11:37:00Z,59.67,44.43
2026-03-01T11:38:00Z,60.00,40.74
2026-03-01T11:39:00Z,59.97,42.21
2026-03-01T11:40:00Z,58.00,42.24
2026-03-01T11:41:00Z,55.08,43.80
2026-03-01T11:42:00Z,53.14,46.86
2026-03-01T11:43:00Z,55.23,48.77
2026-03-01T11:44:00Z,57.81,41.20
2026-03-01T11:45:00Z,62.48,40.36
2026-03-01T11:46:00Z,67.13,33.86
2026-03-01T11:47:00Z,56.89,43.08
2026-03-01T11:48:00Z,55.98,45.87
2026-03-01T11:49:00Z,55.36,45.21
2026-03-01T11:50:00Z,52.96,52.39
2026-03-01T11:51:00Z,54.90,51.34
2026-03-01T11:52:00Z,58.72,41.69
2026-03-01T11:53:00Z,59.35,40.36
2026-03-01T11:54:00Z,54.83,47.56
2026-03-01T11:55:00Z,50.76,48.95
2026-03-01T11:56:00Z,53.08,47.01
2026-03-01T11:57:00Z,58.27,46.77
2026-03-01T11:58:00Z,57.51,43.45
2026-03-01T11:59:00Z,59.00,42.48
2026-03-01T12:00:00Z,52.51,46.99
2026-03-01T12:01:00Z,54.90,48.19
2026-03-01T12:02:00Z,53.55,47.60
2026-03-01T12:03:00Z,50.50,50.11
2026-03-01T12:04:00Z,49.59,49.09
2026-03-01T12:05:00Z,58.67,47.48
2026-03-01T12:06:00Z,57.98,42.90
2026-03-01T12:07:00Z,55.54,47.40
2026-03-01T12:08:00Z,46.44,53.62
2026-03-01T12:09:00Z,46.50,54.00
2026-03-01T12:10:00Z,46.20,53.70
2026-03-01T12:11:00Z,53.45,50.11
2026-03-01T12:12:00Z,56.22,45.46
2026-03-01T12:13:00Z,54.03,45.60
2026-03-01T12:14:00Z,55.17,49.98
2026-03-01T12:15:00Z,56.04,45.82
2026-03-01T12:16:00Z,64.90,28.82
2026-03-01T12:17:00Z,68.95,31.91
2026-03-01T12:18:00Z,52.47,48.27
2026-03-01T12:19:00Z,51.33,49.24
2026-03-01T12:20:00Z,54.11,47.45
2026-03-01T12:21:00Z,52.20,49.21
2026-03-01T12:22:00Z,33.88,65.49
2026-03-01T12:23:00Z,35.20,65.16
2026-03-01T12:24:00Z,52.48,48.36
2026-03-01T12:25:00Z,42.04,62.57
2026-03-01T12:26:00Z,27.93,70.98
2026-03-01T12:27:00Z,40.64,60.70
2026-03-01T12:28:00Z,37.58,63.58
2026-03-01T12:29:00Z,34.07,70.66
2026-03-01T12:30:00Z,39.61,63.10
2026-03-01T12:31:00Z,51.41,46.94
2026-03-01T12:32:00Z,48.64,47.11
2026-03-01T12:33:00Z,51.33,49.23
2026-03-01T12:34:00Z,72.33,32.92
2026-03-01T12:35:00Z,87.46,16.14
2026-03-01T12:36:00Z,93.31,6.47
2026-03-01T12:37:00Z,95.80,4.72
2026-03-01T12:38:00Z,98.10,1.81
2026-03-01T12:39:00Z,99.00,1.22
2026-03-01T12:40:00Z,99.00,1.00
2026-03-01T12:41:00Z,99.00,1.00
2026-03-01T12:42:00Z,99.00,1.00
2026-03-01T12:43:00Z,99.00,1.00
