# event_ticker=KXATPCHALLENGERMATCH-26FEB16OFNGAS
# final_score=6-2 3-6 6-4
# match_winner=Hugo Gaston
# fav_player=Hugo Gaston
# dog_player=Sebastian Ofner
# kalshi_date=2026-02-16
timestamp,Hugo Gaston,Sebastian Ofner
2026-02-16T11:09:00Z,,39.00
2026-02-16T11:54:00Z,66.00,39.00
2026-02-16T12:11:00Z,66.00,39.00
2026-02-16T13:15:00Z,66.00,39.00
2026-02-16T13:44:00Z,66.00,39.00
2026-02-16T13:49:00Z,66.00,37.00
2026-02-16T13:52:00Z,66.00,34.00
2026-02-16T14:34:00Z,66.00,34.00
2026-02-16T15:10:00Z,66.00,34.00
2026-02-16T15:24:00Z,66.00,34.00
2026-02-16T15:28:00Z,66.00,34.00
2026-02-16T15:57:00Z,66.00,34.00
2026-02-16T15:58:00Z,66.00,34.00
2026-02-16T15:59:00Z,66.00,34.00
2026-02-16T16:00:00Z,66.00,34.00
2026-02-16T16:23:00Z,66.00,34.00
2026-02-16T16:27:00Z,66.00,36.00
2026-02-16T16:34:00Z,66.00,36.00
2026-02-16T16:40:00Z,66.00,36.00
2026-02-16T16:48:00Z,66.00,36.00
2026-02-16T16:50:00Z,66.00,36.00
2026-02-16T16:52:00Z,66.00,36.00
2026-02-16T16:53:00Z,66.00,36.00
2026-02-16T16:56:00Z,66.00,36.00
2026-02-16T17:09:00Z,66.00,36.00
2026-02-16T17:19:00Z,66.00,36.00
2026-02-16T17:22:00Z,66.00,34.00
2026-02-16T17:37:00Z,66.00,35.00
2026-02-16T17:41:00Z,66.00,35.00
2026-02-16T17:43:00Z,66.00,35.00
2026-02-16T17:48:00Z,66.00,35.00
2026-02-16T17:53:00Z,66.00,35.00
2026-02-16T17:56:00Z,66.00,35.00
2026-02-16T18:08:00Z,66.00,36.54
2026-02-16T18:24:00Z,65.00,36.54
2026-02-16T18:29:00Z,65.00,37.00
2026-02-16T18:32:00Z,65.00,37.00
2026-02-16T18:33:00Z,65.00,37.00
2026-02-16T18:35:00Z,64.00,37.00
2026-02-16T18:36:00Z,64.00,37.00
2026-02-16T18:38:00Z,64.00,37.00
2026-02-16T18:39:00Z,64.00,37.00
2026-02-16T18:40:00Z,64.00,37.00
