# event_ticker=KXATPCHALLENGERMATCH-26MAY29SMIZIN
# final_score=6-4 7-6(4)
# score_resolution=6-4 7-6
# match_winner=Colton Smith
# fav_player=Colton Smith
# dog_player=Tyler Zink
# kalshi_date=2026-05-29
timestamp,Colton Smith,Tyler Zink
2026-05-30T05:50:00Z,91.27,10.00
2026-05-30T05:51:00Z,90.01,9.92
2026-05-30T05:52:00Z,91.28,9.45
2026-05-30T05:53:00Z,91.54,9.93
2026-05-30T05:54:00Z,90.96,9.86
2026-05-30T05:55:00Z,91.35,10.00
2026-05-30T05:56:00Z,91.82,9.48
2026-05-30T05:57:00Z,91.78,9.48
2026-05-30T05:58:00Z,91.95,9.83
2026-05-30T05:59:00Z,91.73,10.00
2026-05-30T06:00:00Z,90.40,9.95
2026-05-30T06:01:00Z,91.08,9.74
2026-05-30T06:02:00Z,92.00,9.99
2026-05-30T06:03:00Z,92.00,10.00
2026-05-30T06:04:00Z,90.97,9.20
2026-05-30T06:05:00Z,90.81,9.00
2026-05-30T06:06:00Z,91.00,10.00
2026-05-30T06:07:00Z,91.14,9.70
2026-05-30T06:08:00Z,90.69,9.60
2026-05-30T06:09:00Z,91.57,10.00
2026-05-30T06:10:00Z,92.00,9.65
2026-05-30T06:11:00Z,90.68,9.00
2026-05-30T06:12:00Z,90.18,9.91
2026-05-30T06:13:00Z,90.00,9.14
2026-05-30T06:14:00Z,90.03,10.00
2026-05-30T06:15:00Z,92.00,10.00
2026-05-30T06:16:00Z,91.97,9.00
2026-05-30T06:17:00Z,92.00,10.00
2026-05-30T06:18:00Z,90.01,9.91
2026-05-30T06:19:00Z,91.33,10.00
2026-05-30T06:21:00Z,91.83,9.01
2026-05-30T06:22:00Z,91.96,9.99
2026-05-30T06:23:00Z,91.38,10.00
2026-05-30T06:24:00Z,91.73,9.59
2026-05-30T06:25:00Z,91.00,10.00
2026-05-30T06:26:00Z,91.00,9.94
2026-05-30T06:27:00Z,91.03,9.53
2026-05-30T06:28:00Z,91.05,10.00
2026-05-30T06:29:00Z,91.05,9.00
2026-05-30T06:30:00Z,91.11,10.00
2026-05-30T06:31:00Z,91.01,10.00
2026-05-30T06:32:00Z,91.01,10.00
2026-05-30T06:33:00Z,92.00,9.00
2026-05-30T06:34:00Z,91.00,9.00
2026-05-30T06:35:00Z,91.90,9.37
2026-05-30T06:36:00Z,91.00,9.93
2026-05-30T06:38:00Z,90.72,9.83
2026-05-30T06:39:00Z,91.00,10.00
2026-05-30T06:40:00Z,91.00,9.62
2026-05-30T06:41:00Z,90.00,9.00
2026-05-30T06:42:00Z,90.02,9.00
2026-05-30T06:43:00Z,90.00,9.00
2026-05-30T06:44:00Z,90.88,10.00
2026-05-30T06:45:00Z,90.01,9.01
2026-05-30T06:46:00Z,90.00,9.63
2026-05-30T06:47:00Z,90.52,9.63
2026-05-30T06:48:00Z,90.27,10.00
2026-05-30T06:49:00Z,91.00,9.00
2026-05-30T06:50:00Z,91.00,10.00
2026-05-30T06:51:00Z,91.00,9.85
2026-05-30T06:52:00Z,90.83,9.85
2026-05-30T06:53:00Z,90.17,10.00
2026-05-30T06:55:00Z,90.55,10.00
2026-05-30T06:56:00Z,91.00,10.00
2026-05-30T06:57:00Z,91.00,10.00
2026-05-30T06:58:00Z,90.89,10.00
2026-05-30T06:59:00Z,91.00,10.00
2026-05-30T07:00:00Z,90.00,10.00
2026-05-30T07:01:00Z,90.05,10.00
2026-05-30T07:02:00Z,91.00,10.00
2026-05-30T07:03:00Z,91.00,9.10
2026-05-30T07:04:00Z,90.67,10.00
2026-05-30T07:05:00Z,91.00,10.00
2026-05-30T07:06:00Z,90.00,10.00
2026-05-30T07:07:00Z,90.00,9.00
2026-05-30T07:08:00Z,90.00,9.04
2026-05-30T07:09:00Z,90.98,10.00
2026-05-30T07:10:00Z,91.32,9.36
2026-05-30T07:11:00Z,90.52,10.00
2026-05-30T07:12:00Z,91.44,9.00
2026-05-30T07:13:00Z,91.00,9.00
2026-05-30T07:15:00Z,91.00,9.00
2026-05-30T07:16:00Z,91.00,10.00
2026-05-30T07:17:00Z,91.00,10.00
2026-05-30T07:18:00Z,90.09,10.00
2026-05-30T07:19:00Z,90.09,9.14
2026-05-30T07:20:00Z,90.87,9.15
2026-05-30T07:21:00Z,92.00,9.00
2026-05-30T07:22:00Z,90.02,9.00
2026-05-30T07:23:00Z,92.00,9.17
2026-05-30T07:24:00Z,92.00,9.67
2026-05-30T07:25:00Z,91.03,9.00
2026-05-30T07:26:00Z,91.03,9.02
2026-05-30T07:27:00Z,90.24,10.00
2026-05-30T07:28:00Z,91.35,10.00
2026-05-30T07:29:00Z,92.00,10.00
2026-05-30T07:30:00Z,90.14,10.00
2026-05-30T07:31:00Z,90.00,10.00
2026-05-30T07:32:00Z,92.00,10.00
2026-05-30T07:33:00Z,92.00,10.00
2026-05-30T07:34:00Z,91.49,10.00
2026-05-30T07:35:00Z,90.70,10.00
2026-05-30T07:36:00Z,90.70,9.94
2026-05-30T07:37:00Z,90.70,9.39
2026-05-30T07:38:00Z,90.70,10.00
2026-05-30T07:39:00Z,91.12,9.07
2026-05-30T07:41:00Z,92.00,9.75
2026-05-30T07:42:00Z,91.24,10.00
2026-05-30T07:43:00Z,92.00,10.00
2026-05-30T07:44:00Z,90.62,10.00
2026-05-30T07:45:00Z,92.00,10.00
2026-05-30T07:46:00Z,92.00,10.00
2026-05-30T07:47:00Z,91.95,9.50
2026-05-30T07:48:00Z,91.80,9.12
2026-05-30T07:49:00Z,91.80,10.00
2026-05-30T07:50:00Z,91.27,9.98
2026-05-30T07:51:00Z,91.28,9.98
2026-05-30T07:52:00Z,92.00,10.00
2026-05-30T07:53:00Z,92.00,9.00
2026-05-30T07:54:00Z,90.00,9.57
2026-05-30T07:55:00Z,90.00,10.00
2026-05-30T07:56:00Z,91.37,10.00
2026-05-30T07:57:00Z,90.09,9.93
2026-05-30T07:58:00Z,90.09,10.00
2026-05-30T07:59:00Z,90.09,9.02
2026-05-30T08:00:00Z,90.94,9.02
2026-05-30T08:01:00Z,90.39,9.38
2026-05-30T08:02:00Z,91.95,10.00
2026-05-30T08:04:00Z,90.00,9.15
2026-05-30T08:05:00Z,91.17,9.57
2026-05-30T08:06:00Z,90.75,10.00
2026-05-30T08:07:00Z,91.35,10.00
2026-05-30T08:08:00Z,91.86,10.00
2026-05-30T08:09:00Z,90.00,10.00
2026-05-30T08:10:00Z,92.00,9.00
2026-05-30T08:11:00Z,90.00,10.00
2026-05-30T08:12:00Z,91.93,9.00
2026-05-30T08:13:00Z,91.86,10.00
2026-05-30T08:14:00Z,92.00,10.00
2026-05-30T08:15:00Z,90.00,10.00
2026-05-30T08:16:00Z,92.00,9.00
2026-05-30T08:17:00Z,92.00,9.00
2026-05-30T08:18:00Z,92.00,10.00
2026-05-30T08:19:00Z,92.00,9.00
2026-05-30T08:20:00Z,91.98,9.29
2026-05-30T08:21:00Z,92.00,9.00
2026-05-30T08:22:00Z,90.00,9.00
2026-05-30T08:23:00Z,90.29,9.00
2026-05-30T08:24:00Z,90.05,9.00
2026-05-30T08:25:00Z,90.05,10.00
2026-05-30T08:26:00Z,90.05,10.00
2026-05-30T08:27:00Z,90.05,10.00
2026-05-30T08:28:00Z,90.05,10.00
2026-05-30T08:29:00Z,91.00,10.00
2026-05-30T08:30:00Z,90.02,10.00
2026-05-30T08:31:00Z,91.45,9.00
2026-05-30T08:32:00Z,91.38,9.00
2026-05-30T08:33:00Z,91.38,10.00
2026-05-30T08:34:00Z,90.19,10.00
2026-05-30T08:35:00Z,90.19,10.00
2026-05-30T08:36:00Z,91.94,9.60
2026-05-30T08:37:00Z,92.00,9.00
2026-05-30T08:38:00Z,90.10,9.00
2026-05-30T08:39:00Z,91.00,10.00
2026-05-30T08:40:00Z,91.00,10.00
2026-05-30T08:41:00Z,91.00,9.00
2026-05-30T08:42:00Z,90.00,9.88
2026-05-30T08:43:00Z,90.00,10.00
2026-05-30T08:44:00Z,90.00,10.00
2026-05-30T08:46:00Z,91.00,10.00
2026-05-30T08:47:00Z,90.74,10.00
2026-05-30T08:48:00Z,92.00,10.00
2026-05-30T08:49:00Z,90.00,9.00
2026-05-30T08:50:00Z,90.00,10.00
2026-05-30T08:51:00Z,92.00,10.00
2026-05-30T08:52:00Z,90.76,9.00
2026-05-30T08:53:00Z,91.00,9.00
2026-05-30T08:54:00Z,90.96,9.00
2026-05-30T08:55:00Z,90.96,9.15
2026-05-30T08:56:00Z,90.96,10.00
2026-05-30T08:57:00Z,91.66,10.00
2026-05-30T08:58:00Z,92.00,10.00
2026-05-30T08:59:00Z,90.00,10.00
2026-05-30T09:00:00Z,91.83,9.81
2026-05-30T09:01:00Z,91.08,9.81
2026-05-30T09:02:00Z,90.00,9.00
2026-05-30T09:03:00Z,92.00,9.35
2026-05-30T09:04:00Z,92.00,10.00
2026-05-30T09:05:00Z,92.00,10.00
2026-05-30T09:06:00Z,92.00,9.32
2026-05-30T09:07:00Z,90.02,9.00
2026-05-30T09:08:00Z,90.62,10.00
2026-05-30T09:09:00Z,91.10,10.00
2026-05-30T09:10:00Z,91.00,9.00
2026-05-30T09:11:00Z,92.00,10.00
2026-05-30T09:12:00Z,92.00,10.00
2026-05-30T09:13:00Z,92.00,9.00
2026-05-30T09:15:00Z,91.00,9.00
2026-05-30T09:16:00Z,91.00,10.00
2026-05-30T09:17:00Z,92.00,9.02
2026-05-30T09:18:00Z,92.00,9.00
2026-05-30T09:19:00Z,91.00,9.00
2026-05-30T09:20:00Z,90.28,9.88
2026-05-30T09:21:00Z,90.28,10.00
2026-05-30T09:22:00Z,92.00,10.00
2026-05-30T09:23:00Z,92.00,9.00
2026-05-30T09:24:00Z,92.00,9.00
2026-05-30T09:25:00Z,90.14,10.00
2026-05-30T09:26:00Z,90.00,10.00
2026-05-30T09:27:00Z,91.96,10.00
2026-05-30T09:30:00Z,90.00,10.00
2026-05-30T09:32:00Z,91.41,9.00
2026-05-30T09:34:00Z,91.41,9.67
2026-05-30T09:36:00Z,92.00,9.67
2026-05-30T09:38:00Z,91.79,10.00
2026-05-30T09:40:00Z,91.79,10.00
2026-05-30T09:41:00Z,91.79,9.00
2026-05-30T09:42:00Z,90.98,10.00
2026-05-30T09:43:00Z,91.00,9.96
2026-05-30T09:44:00Z,91.00,10.00
2026-05-30T09:45:00Z,90.00,10.00
2026-05-30T09:46:00Z,91.00,10.00
2026-05-30T09:47:00Z,91.00,9.00
2026-05-30T09:48:00Z,91.00,9.70
2026-05-30T09:49:00Z,90.50,9.70
2026-05-30T09:51:00Z,90.50,9.06
2026-05-30T09:52:00Z,90.00,9.00
2026-05-30T09:54:00Z,90.00,9.00
2026-05-30T09:55:00Z,90.00,9.00
2026-05-30T09:56:00Z,90.00,9.00
2026-05-30T09:57:00Z,90.01,9.00
2026-05-30T09:58:00Z,91.93,9.00
2026-05-30T09:59:00Z,92.00,9.00
2026-05-30T10:00:00Z,92.00,10.00
2026-05-30T10:01:00Z,92.00,9.00
2026-05-30T10:02:00Z,90.00,9.00
2026-05-30T10:03:00Z,90.00,10.00
2026-05-30T10:04:00Z,92.00,10.00
2026-05-30T10:06:00Z,92.00,10.00
2026-05-30T10:07:00Z,90.02,10.00
2026-05-30T10:11:00Z,92.00,8.86
2026-05-30T10:12:00Z,92.00,8.00
2026-05-30T10:13:00Z,90.00,10.00
2026-05-30T10:14:00Z,90.00,10.00
2026-05-30T10:15:00Z,92.00,10.00
2026-05-30T10:16:00Z,90.02,10.00
2026-05-30T10:17:00Z,92.00,10.00
2026-05-30T10:18:00Z,92.00,8.00
2026-05-30T10:19:00Z,92.00,8.00
2026-05-30T10:20:00Z,92.00,8.00
2026-05-30T10:21:00Z,92.00,10.00
2026-05-30T10:22:00Z,92.00,8.18
2026-05-30T10:23:00Z,92.00,10.00
2026-05-30T10:24:00Z,92.00,10.00
2026-05-30T10:26:00Z,90.00,8.00
2026-05-30T10:28:00Z,92.00,10.00
2026-05-30T10:29:00Z,91.81,8.00
2026-05-30T10:30:00Z,92.00,10.00
2026-05-30T10:31:00Z,92.00,8.00
2026-05-30T10:32:00Z,92.00,8.00
2026-05-30T10:33:00Z,89.90,8.00
2026-05-30T10:34:00Z,92.00,8.07
2026-05-30T10:35:00Z,90.00,8.07
2026-05-30T10:36:00Z,90.00,8.00
2026-05-30T10:38:00Z,92.00,8.00
2026-05-30T10:39:00Z,91.42,8.64
2026-05-30T10:40:00Z,89.84,10.00
2026-05-30T10:41:00Z,90.00,8.13
2026-05-30T10:42:00Z,90.00,8.13
2026-05-30T10:43:00Z,92.00,10.00
2026-05-30T10:44:00Z,90.00,10.00
2026-05-30T10:45:00Z,90.00,8.00
2026-05-30T10:46:00Z,90.00,8.00
2026-05-30T10:47:00Z,90.00,8.00
2026-05-30T10:48:00Z,90.00,9.00
2026-05-30T10:49:00Z,90.00,9.49
2026-05-30T10:50:00Z,91.00,10.00
2026-05-30T10:51:00Z,91.00,10.00
2026-05-30T10:52:00Z,90.07,8.25
2026-05-30T10:53:00Z,91.85,8.25
2026-05-30T10:54:00Z,90.24,10.00
2026-05-30T10:55:00Z,90.24,9.67
2026-05-30T10:56:00Z,90.24,10.00
2026-05-30T10:57:00Z,90.24,10.00
2026-05-30T10:58:00Z,90.24,8.00
2026-05-30T10:59:00Z,91.21,8.00
2026-05-30T11:00:00Z,91.07,8.00
2026-05-30T11:01:00Z,91.07,9.00
2026-05-30T11:03:00Z,90.00,9.00
2026-05-30T11:04:00Z,90.31,9.00
2026-05-30T11:06:00Z,90.00,9.53
2026-05-30T11:07:00Z,92.00,9.53
2026-05-30T11:08:00Z,90.69,10.00
2026-05-30T11:09:00Z,92.00,10.00
2026-05-30T11:11:00Z,92.00,10.00
2026-05-30T11:12:00Z,91.45,8.00
2026-05-30T11:14:00Z,91.45,10.00
2026-05-30T11:15:00Z,90.76,10.00
2026-05-30T11:16:00Z,90.00,8.07
2026-05-30T11:17:00Z,90.00,9.00
2026-05-30T11:18:00Z,92.00,9.00
2026-05-30T11:19:00Z,92.00,9.00
2026-05-30T11:20:00Z,90.00,9.00
2026-05-30T11:21:00Z,92.00,9.00
2026-05-30T11:22:00Z,92.00,8.08
2026-05-30T11:23:00Z,92.00,8.00
2026-05-30T11:24:00Z,90.10,8.00
2026-05-30T11:25:00Z,90.03,8.82
2026-05-30T11:26:00Z,90.00,8.82
2026-05-30T11:27:00Z,92.00,8.00
2026-05-30T11:28:00Z,90.07,8.00
2026-05-30T11:29:00Z,90.07,10.00
2026-05-30T11:31:00Z,92.00,10.00
2026-05-30T11:32:00Z,92.00,10.00
2026-05-30T11:33:00Z,92.00,10.00
2026-05-30T11:34:00Z,92.00,10.00
2026-05-30T11:35:00Z,92.00,10.00
2026-05-30T11:36:00Z,92.00,10.00
2026-05-30T11:37:00Z,92.00,10.00
2026-05-30T11:38:00Z,92.00,10.00
2026-05-30T11:39:00Z,90.00,9.09
2026-05-30T11:40:00Z,90.00,10.00
2026-05-30T11:41:00Z,92.00,10.00
2026-05-30T11:43:00Z,91.04,8.00
2026-05-30T11:44:00Z,91.04,8.00
2026-05-30T11:45:00Z,92.00,10.00
2026-05-30T11:46:00Z,90.81,10.00
2026-05-30T11:47:00Z,92.00,10.00
2026-05-30T11:49:00Z,90.00,10.00
2026-05-30T11:50:00Z,92.00,8.00
2026-05-30T11:51:00Z,92.00,8.00
2026-05-30T11:52:00Z,90.00,10.00
2026-05-30T11:53:00Z,90.13,9.70
2026-05-30T11:54:00Z,92.00,8.00
2026-05-30T11:55:00Z,92.00,8.00
2026-05-30T11:56:00Z,90.00,10.00
2026-05-30T12:00:00Z,92.00,10.00
2026-05-30T12:01:00Z,91.67,8.27
2026-05-30T12:02:00Z,91.67,8.00
2026-05-30T12:03:00Z,91.67,8.80
2026-05-30T12:04:00Z,90.72,8.76
2026-05-30T12:05:00Z,92.00,9.67
2026-05-30T12:06:00Z,91.17,9.67
2026-05-30T12:07:00Z,92.00,8.00
2026-05-30T12:08:00Z,92.00,8.00
2026-05-30T12:09:00Z,92.00,8.00
2026-05-30T12:10:00Z,92.00,10.00
2026-05-30T12:11:00Z,90.10,10.00
2026-05-30T12:13:00Z,92.00,10.00
2026-05-30T12:14:00Z,91.97,10.00
2026-05-30T12:15:00Z,91.00,9.25
2026-05-30T12:16:00Z,92.00,9.88
2026-05-30T12:17:00Z,92.00,10.00
2026-05-30T12:18:00Z,92.00,10.00
2026-05-30T12:19:00Z,91.97,10.00
2026-05-30T12:20:00Z,92.00,10.00
2026-05-30T12:21:00Z,92.00,10.00
2026-05-30T12:22:00Z,92.00,8.00
2026-05-30T12:23:00Z,92.00,8.89
2026-05-30T12:24:00Z,91.27,9.73
2026-05-30T12:25:00Z,92.00,8.00
2026-05-30T12:26:00Z,92.00,9.00
2026-05-30T12:27:00Z,92.00,8.00
2026-05-30T12:28:00Z,92.00,8.00
2026-05-30T12:29:00Z,92.00,8.74
2026-05-30T12:30:00Z,92.00,9.00
2026-05-30T12:31:00Z,92.00,8.00
2026-05-30T12:32:00Z,92.00,8.96
2026-05-30T12:33:00Z,92.00,9.98
2026-05-30T12:34:00Z,90.18,9.00
2026-05-30T12:35:00Z,90.18,10.00
2026-05-30T12:36:00Z,92.00,10.00
2026-05-30T12:37:00Z,92.00,9.33
2026-05-30T12:38:00Z,92.00,8.00
2026-05-30T12:39:00Z,92.00,8.94
2026-05-30T12:40:00Z,92.00,8.94
2026-05-30T12:41:00Z,91.54,9.46
2026-05-30T12:42:00Z,90.24,10.00
2026-05-30T12:43:00Z,90.04,10.00
2026-05-30T12:44:00Z,91.98,8.17
2026-05-30T12:45:00Z,90.00,9.96
2026-05-30T12:46:00Z,90.00,9.96
2026-05-30T12:47:00Z,90.00,10.00
2026-05-30T12:48:00Z,92.00,10.00
2026-05-30T12:49:00Z,90.00,10.00
2026-05-30T12:50:00Z,91.05,10.00
2026-05-30T12:51:00Z,90.09,9.74
2026-05-30T12:52:00Z,92.00,8.30
2026-05-30T12:53:00Z,92.00,10.00
2026-05-30T12:54:00Z,92.00,10.00
2026-05-30T12:55:00Z,92.00,8.00
2026-05-30T12:56:00Z,92.00,8.11
2026-05-30T12:57:00Z,92.00,10.00
2026-05-30T12:58:00Z,92.00,9.86
2026-05-30T12:59:00Z,92.00,9.86
2026-05-30T13:00:00Z,92.00,10.00
2026-05-30T13:01:00Z,92.00,10.00
2026-05-30T13:02:00Z,92.00,9.00
2026-05-30T13:03:00Z,90.74,9.80
2026-05-30T13:04:00Z,92.00,8.08
2026-05-30T13:05:00Z,92.00,8.08
2026-05-30T13:06:00Z,92.00,10.00
2026-05-30T13:07:00Z,92.00,9.00
2026-05-30T13:08:00Z,90.00,9.11
2026-05-30T13:09:00Z,90.61,8.41
2026-05-30T13:10:00Z,90.66,10.00
2026-05-30T13:11:00Z,90.00,10.00
2026-05-30T13:12:00Z,90.00,10.00
2026-05-30T13:13:00Z,90.00,10.00
2026-05-30T13:14:00Z,90.00,8.00
2026-05-30T13:15:00Z,92.00,10.00
2026-05-30T13:16:00Z,92.00,8.00
2026-05-30T13:17:00Z,92.00,8.00
2026-05-30T13:18:00Z,92.00,10.00
2026-05-30T13:19:00Z,91.32,10.00
