# event_ticker=KXATPMATCH-26MAR23TABMIC
# final_score=3-6 6-3 6-4
# match_winner=Alex Michelsen
# fav_player=Alex Michelsen
# dog_player=Alejandro Tabilo
# kalshi_date=2026-03-23
timestamp,Alex Michelsen,Alejandro Tabilo
2026-03-23T13:52:00Z,61.00,40.00
2026-03-23T13:56:00Z,62.00,40.00
2026-03-23T14:00:00Z,62.00,40.00
2026-03-23T14:04:00Z,62.00,40.00
2026-03-23T14:12:00Z,62.00,40.00
2026-03-23T14:13:00Z,60.00,40.00
2026-03-23T14:14:00Z,60.00,40.00
2026-03-23T14:19:00Z,60.00,40.00
2026-03-23T14:20:00Z,62.00,40.00
2026-03-23T14:23:00Z,62.00,40.00
2026-03-23T14:24:00Z,62.00,40.00
2026-03-23T14:25:00Z,62.00,40.00
2026-03-23T14:28:00Z,61.96,40.00
2026-03-23T14:29:00Z,61.96,40.00
2026-03-23T14:30:00Z,62.00,40.00
2026-03-23T14:33:00Z,62.00,40.00
2026-03-23T14:34:00Z,62.00,40.00
2026-03-23T14:38:00Z,62.00,40.00
2026-03-23T14:40:00Z,62.00,40.00
2026-03-23T14:45:00Z,62.00,40.00
2026-03-23T14:46:00Z,62.00,40.00
2026-03-23T14:49:00Z,62.00,40.00
2026-03-23T14:56:00Z,61.00,40.00
2026-03-23T14:59:00Z,61.95,39.00
2026-03-23T15:04:00Z,61.95,39.00
2026-03-23T15:05:00Z,61.95,39.79
2026-03-23T15:07:00Z,61.95,40.00
2026-03-23T15:10:00Z,61.95,40.00
2026-03-23T15:11:00Z,61.95,40.00
2026-03-23T15:17:00Z,61.00,40.00
2026-03-23T15:18:00Z,61.00,40.00
2026-03-23T15:24:00Z,61.00,40.00
2026-03-23T15:28:00Z,61.00,40.00
2026-03-23T15:37:00Z,61.00,40.00
2026-03-23T15:38:00Z,61.00,40.00
2026-03-23T15:40:00Z,61.00,40.00
2026-03-23T15:42:00Z,61.00,40.00
2026-03-23T15:45:00Z,60.21,40.00
2026-03-23T15:47:00Z,60.00,40.00
2026-03-23T15:48:00Z,60.00,40.00
2026-03-23T15:49:00Z,60.00,40.00
2026-03-23T15:50:00Z,60.00,40.00
2026-03-23T15:53:00Z,60.00,40.00
2026-03-23T15:59:00Z,60.00,40.00
2026-03-23T16:01:00Z,60.00,40.00
2026-03-23T16:03:00Z,60.00,40.00
2026-03-23T16:04:00Z,60.00,40.00
2026-03-23T16:06:00Z,60.00,40.00
2026-03-23T16:08:00Z,60.00,40.00
2026-03-23T16:11:00Z,60.00,40.00
2026-03-23T16:12:00Z,60.00,40.00
2026-03-23T16:13:00Z,60.00,40.00
2026-03-23T16:17:00Z,60.00,40.00
2026-03-23T16:19:00Z,60.00,40.00
2026-03-23T16:22:00Z,60.00,40.00
2026-03-23T16:24:00Z,60.00,40.00
2026-03-23T16:29:00Z,60.00,40.00
2026-03-23T16:35:00Z,61.00,40.00
2026-03-23T16:36:00Z,61.00,40.00
2026-03-23T16:40:00Z,61.00,40.00
2026-03-23T16:41:00Z,61.00,40.00
2026-03-23T16:42:00Z,60.00,40.00
2026-03-23T16:46:00Z,61.00,40.00
2026-03-23T16:47:00Z,61.00,40.00
2026-03-23T16:48:00Z,61.00,40.00
2026-03-23T16:54:00Z,61.00,40.00
2026-03-23T16:59:00Z,61.00,40.00
2026-03-23T17:08:00Z,61.00,40.00
2026-03-23T17:10:00Z,61.00,40.00
2026-03-23T17:13:00Z,61.00,40.00
2026-03-23T17:15:00Z,61.00,40.00
2026-03-23T17:19:00Z,61.00,40.00
2026-03-23T17:20:00Z,61.00,40.00
2026-03-23T17:22:00Z,61.00,40.00
2026-03-23T17:27:00Z,61.00,40.00
2026-03-23T17:30:00Z,61.00,40.00
2026-03-23T17:32:00Z,61.00,40.00
2026-03-23T17:35:00Z,61.00,40.00
2026-03-23T17:39:00Z,61.00,40.00
2026-03-23T17:40:00Z,61.00,40.00
2026-03-23T17:43:00Z,61.00,40.00
2026-03-23T17:48:00Z,61.00,40.00
2026-03-23T17:50:00Z,61.00,40.00
2026-03-23T17:53:00Z,61.00,40.00
2026-03-23T17:58:00Z,61.00,40.00
2026-03-23T18:00:00Z,61.00,40.00
2026-03-23T18:08:00Z,61.00,40.00
2026-03-23T18:12:00Z,61.00,40.00
2026-03-23T18:14:00Z,61.00,40.00
2026-03-23T18:16:00Z,61.00,40.00
2026-03-23T18:17:00Z,61.00,39.00
2026-03-23T18:19:00Z,61.00,40.00
2026-03-23T18:20:00Z,61.00,40.00
2026-03-23T18:24:00Z,61.00,40.00
2026-03-23T18:26:00Z,61.00,40.00
2026-03-23T18:29:00Z,61.00,40.59
2026-03-23T18:30:00Z,61.00,41.00
2026-03-23T18:32:00Z,61.00,41.00
2026-03-23T18:33:00Z,61.00,39.32
2026-03-23T18:35:00Z,62.00,40.00
2026-03-23T18:36:00Z,62.00,40.00
2026-03-23T18:38:00Z,62.00,40.00
2026-03-23T18:39:00Z,62.00,40.00
2026-03-23T18:40:00Z,62.00,40.00
2026-03-23T18:41:00Z,62.00,40.00
2026-03-23T18:42:00Z,62.00,40.00
2026-03-23T18:43:00Z,62.00,40.00
2026-03-23T18:45:00Z,62.00,40.00
2026-03-23T18:46:00Z,62.00,40.00
2026-03-23T18:47:00Z,62.00,40.00
2026-03-23T18:49:00Z,62.00,39.52
2026-03-23T18:50:00Z,62.00,39.52
2026-03-23T18:52:00Z,62.00,39.52
2026-03-23T18:53:00Z,62.00,39.52
2026-03-23T18:54:00Z,62.00,40.00
2026-03-23T18:56:00Z,62.00,40.00
2026-03-23T18:58:00Z,62.00,40.00
2026-03-23T18:59:00Z,62.00,40.00
2026-03-23T19:00:00Z,61.00,40.00
2026-03-23T19:01:00Z,61.00,40.00
2026-03-23T19:04:00Z,61.90,40.00
2026-03-23T19:06:00Z,61.90,40.00
2026-03-23T19:07:00Z,62.00,40.00
2026-03-23T19:08:00Z,62.00,38.98
2026-03-23T19:09:00Z,62.00,39.00
2026-03-23T19:10:00Z,62.00,39.00
2026-03-23T19:13:00Z,62.00,39.00
2026-03-23T19:14:00Z,62.00,39.00
2026-03-23T19:15:00Z,62.00,39.00
2026-03-23T19:17:00Z,62.00,39.00
2026-03-23T19:18:00Z,62.00,39.00
2026-03-23T19:19:00Z,62.00,39.00
2026-03-23T19:20:00Z,62.00,39.00
2026-03-23T19:23:00Z,62.00,39.00
2026-03-23T19:25:00Z,62.00,39.00
2026-03-23T19:27:00Z,62.00,38.00
2026-03-23T19:28:00Z,62.00,39.00
2026-03-23T19:29:00Z,62.00,39.00
2026-03-23T19:30:00Z,62.00,39.00
2026-03-23T19:31:00Z,62.00,39.00
2026-03-23T19:33:00Z,62.00,39.00
2026-03-23T19:34:00Z,62.00,39.00
2026-03-23T19:36:00Z,62.00,39.00
2026-03-23T19:39:00Z,62.00,39.00
2026-03-23T19:40:00Z,62.00,39.00
2026-03-23T19:41:00Z,62.00,39.00
2026-03-23T19:42:00Z,62.00,39.00
2026-03-23T19:44:00Z,62.00,39.00
2026-03-23T19:45:00Z,62.00,39.00
2026-03-23T19:46:00Z,62.00,38.67
2026-03-23T19:47:00Z,62.00,39.00
2026-03-23T19:48:00Z,62.00,39.00
2026-03-23T19:49:00Z,62.00,39.00
2026-03-23T19:50:00Z,62.00,40.00
2026-03-23T19:51:00Z,62.00,40.00
2026-03-23T19:52:00Z,62.00,40.00
2026-03-23T19:53:00Z,62.00,40.00
2026-03-23T19:54:00Z,62.00,40.00
2026-03-23T19:55:00Z,62.00,40.00
2026-03-23T19:56:00Z,62.00,40.00
2026-03-23T19:57:00Z,62.00,40.00
2026-03-23T19:58:00Z,62.00,40.00
2026-03-23T19:59:00Z,61.08,40.00
2026-03-23T20:00:00Z,61.08,40.00
2026-03-23T20:01:00Z,62.00,40.00
2026-03-23T20:02:00Z,60.05,40.00
2026-03-23T20:03:00Z,61.97,40.00
2026-03-23T20:04:00Z,61.10,40.00
2026-03-23T20:05:00Z,62.00,40.00
2026-03-23T20:06:00Z,60.99,40.23
2026-03-23T20:07:00Z,61.95,39.07
2026-03-23T20:08:00Z,62.00,39.07
2026-03-23T20:09:00Z,61.00,41.42
2026-03-23T20:10:00Z,66.17,38.67
2026-03-23T20:11:00Z,64.23,37.10
2026-03-23T20:12:00Z,64.89,35.02
2026-03-23T20:13:00Z,62.00,38.94
2026-03-23T20:14:00Z,61.11,40.47
2026-03-23T20:15:00Z,60.87,40.11
2026-03-23T20:16:00Z,60.87,40.99
2026-03-23T20:17:00Z,56.79,46.15
2026-03-23T20:18:00Z,57.35,40.29
2026-03-23T20:19:00Z,53.34,47.50
2026-03-23T20:20:00Z,55.10,44.02
2026-03-23T20:21:00Z,52.01,46.73
2026-03-23T20:22:00Z,57.48,44.02
2026-03-23T20:23:00Z,57.95,43.88
2026-03-23T20:24:00Z,60.96,40.61
2026-03-23T20:25:00Z,58.00,40.80
2026-03-23T20:26:00Z,58.00,43.99
2026-03-23T20:27:00Z,57.00,44.86
2026-03-23T20:28:00Z,57.93,41.15
2026-03-23T20:29:00Z,58.79,42.03
2026-03-23T20:30:00Z,56.64,43.00
2026-03-23T20:31:00Z,52.03,52.37
2026-03-23T20:32:00Z,50.30,48.90
2026-03-23T20:33:00Z,41.49,61.44
2026-03-23T20:34:00Z,40.81,56.69
2026-03-23T20:35:00Z,45.08,53.66
2026-03-23T20:36:00Z,40.65,59.35
2026-03-23T20:37:00Z,35.98,63.31
2026-03-23T20:38:00Z,36.00,64.77
2026-03-23T20:39:00Z,34.37,66.39
2026-03-23T20:40:00Z,35.68,65.97
2026-03-23T20:41:00Z,37.09,64.90
2026-03-23T20:42:00Z,38.71,65.91
2026-03-23T20:43:00Z,37.16,64.60
2026-03-23T20:44:00Z,36.34,62.45
2026-03-23T20:45:00Z,34.00,66.31
2026-03-23T20:46:00Z,34.00,67.38
2026-03-23T20:47:00Z,32.38,69.25
2026-03-23T20:48:00Z,35.62,64.38
2026-03-23T20:49:00Z,38.88,64.65
2026-03-23T20:50:00Z,34.72,65.27
2026-03-23T20:51:00Z,32.21,68.79
2026-03-23T20:52:00Z,32.00,68.91
2026-03-23T20:53:00Z,32.02,68.92
2026-03-23T20:54:00Z,35.14,66.68
2026-03-23T20:55:00Z,37.18,62.98
2026-03-23T20:56:00Z,36.15,65.49
2026-03-23T20:57:00Z,35.34,65.38
2026-03-23T20:58:00Z,34.16,65.93
2026-03-23T20:59:00Z,34.04,68.55
2026-03-23T21:00:00Z,34.77,67.32
2026-03-23T21:01:00Z,37.35,64.18
2026-03-23T21:02:00Z,37.99,63.66
2026-03-23T21:03:00Z,40.71,63.27
2026-03-23T21:04:00Z,39.63,60.99
2026-03-23T21:05:00Z,42.36,58.85
2026-03-23T21:06:00Z,46.71,57.02
2026-03-23T21:07:00Z,38.14,66.27
2026-03-23T21:08:00Z,35.30,66.75
2026-03-23T21:09:00Z,39.60,62.02
2026-03-23T21:10:00Z,41.96,58.98
2026-03-23T21:11:00Z,43.47,57.95
2026-03-23T21:12:00Z,49.66,48.20
2026-03-23T21:13:00Z,57.41,42.86
2026-03-23T21:14:00Z,57.13,39.82
2026-03-23T21:15:00Z,61.77,37.12
2026-03-23T21:16:00Z,58.95,44.86
2026-03-23T21:17:00Z,47.95,53.52
2026-03-23T21:18:00Z,51.88,47.88
2026-03-23T21:19:00Z,58.44,45.89
2026-03-23T21:20:00Z,57.09,44.77
2026-03-23T21:21:00Z,63.81,36.65
2026-03-23T21:22:00Z,64.98,35.06
2026-03-23T21:23:00Z,64.99,35.37
2026-03-23T21:24:00Z,63.29,37.79
2026-03-23T21:25:00Z,63.08,36.44
2026-03-23T21:26:00Z,60.34,36.20
2026-03-23T21:27:00Z,64.12,35.07
2026-03-23T21:28:00Z,64.01,35.30
2026-03-23T21:29:00Z,63.01,36.01
2026-03-23T21:30:00Z,59.82,42.50
2026-03-23T21:31:00Z,56.72,44.54
2026-03-23T21:32:00Z,50.61,48.96
2026-03-23T21:33:00Z,59.72,43.70
2026-03-23T21:34:00Z,60.73,38.25
2026-03-23T21:35:00Z,57.42,42.26
2026-03-23T21:36:00Z,55.18,43.15
2026-03-23T21:37:00Z,55.00,45.94
2026-03-23T21:38:00Z,53.59,45.55
2026-03-23T21:39:00Z,58.26,41.69
2026-03-23T21:40:00Z,59.31,38.97
2026-03-23T21:41:00Z,60.02,39.74
2026-03-23T21:42:00Z,60.60,39.52
2026-03-23T21:43:00Z,60.85,38.32
2026-03-23T21:44:00Z,68.65,33.96
2026-03-23T21:45:00Z,65.11,36.07
2026-03-23T21:46:00Z,62.69,39.06
2026-03-23T21:47:00Z,72.73,28.28
2026-03-23T21:48:00Z,64.38,36.30
2026-03-23T21:49:00Z,61.91,37.32
2026-03-23T21:50:00Z,58.31,43.18
2026-03-23T21:51:00Z,59.60,41.96
2026-03-23T21:52:00Z,58.25,42.85
2026-03-23T21:53:00Z,58.51,44.09
2026-03-23T21:54:00Z,61.43,41.39
2026-03-23T21:55:00Z,61.02,40.18
2026-03-23T21:56:00Z,76.39,25.13
2026-03-23T21:57:00Z,75.30,24.78
2026-03-23T21:58:00Z,68.27,31.55
2026-03-23T21:59:00Z,86.52,9.38
2026-03-23T22:00:00Z,91.35,8.84
2026-03-23T22:01:00Z,93.56,8.79
2026-03-23T22:02:00Z,93.32,6.87
2026-03-23T22:03:00Z,95.31,6.61
2026-03-23T22:04:00Z,96.08,5.00
2026-03-23T22:05:00Z,93.96,6.02
2026-03-23T22:06:00Z,94.54,5.59
2026-03-23T22:07:00Z,96.46,5.93
2026-03-23T22:08:00Z,98.43,2.10
2026-03-23T22:09:00Z,99.00,1.00
2026-03-23T22:10:00Z,99.00,1.00
2026-03-23T22:11:00Z,99.00,1.00
2026-03-23T22:12:00Z,99.00,1.00
2026-03-23T22:13:00Z,99.00,1.00
2026-03-23T22:14:00Z,99.00,1.00
