# event_ticker=KXATPMATCH-26APR15DEMED
# final_score=6-3 6-4
# score_resolution=3-6 4-6
# match_winner=Hamad Medjedovic
# fav_player=Alex de Minaur
# dog_player=Hamad Medjedovic
# kalshi_date=2026-04-15
timestamp,Alex de Minaur,Hamad Medjedovic
2026-04-15T03:44:00Z,71.00,30.00
2026-04-15T03:51:00Z,71.00,30.00
2026-04-15T03:55:00Z,71.00,30.00
2026-04-15T03:59:00Z,71.00,30.00
2026-04-15T04:00:00Z,71.00,30.00
2026-04-15T04:08:00Z,71.00,30.00
2026-04-15T04:09:00Z,71.00,30.00
2026-04-15T04:10:00Z,71.00,30.00
2026-04-15T04:11:00Z,71.00,30.00
2026-04-15T04:13:00Z,71.20,30.00
2026-04-15T04:15:00Z,72.00,30.00
2026-04-15T04:20:00Z,72.00,30.00
2026-04-15T04:21:00Z,72.00,30.00
2026-04-15T04:23:00Z,72.00,30.00
2026-04-15T04:34:00Z,72.00,29.00
2026-04-15T04:37:00Z,72.00,29.00
2026-04-15T04:39:00Z,72.00,29.00
2026-04-15T04:40:00Z,72.00,29.00
2026-04-15T04:41:00Z,72.00,29.00
2026-04-15T04:42:00Z,72.00,29.00
2026-04-15T04:43:00Z,72.00,28.00
2026-04-15T04:47:00Z,72.00,28.00
2026-04-15T04:49:00Z,72.00,28.00
2026-04-15T04:50:00Z,72.00,28.00
2026-04-15T04:53:00Z,72.00,28.00
2026-04-15T04:54:00Z,72.00,29.00
2026-04-15T04:56:00Z,72.00,29.00
2026-04-15T04:58:00Z,72.00,29.00
2026-04-15T05:00:00Z,72.00,29.00
2026-04-15T05:01:00Z,72.00,29.00
2026-04-15T05:04:00Z,72.00,29.00
2026-04-15T05:05:00Z,72.00,28.00
2026-04-15T05:06:00Z,72.00,28.00
2026-04-15T05:07:00Z,72.00,28.00
2026-04-15T05:08:00Z,72.69,28.00
2026-04-15T05:09:00Z,73.00,28.00
2026-04-15T05:10:00Z,73.00,29.00
2026-04-15T05:13:00Z,72.00,29.00
2026-04-15T05:16:00Z,72.00,29.00
2026-04-15T05:18:00Z,72.00,29.00
2026-04-15T05:21:00Z,71.00,29.00
2026-04-15T05:23:00Z,71.00,29.00
2026-04-15T05:25:00Z,72.98,29.00
2026-04-15T05:27:00Z,73.00,29.00
2026-04-15T05:28:00Z,73.00,29.00
2026-04-15T05:29:00Z,73.00,29.00
2026-04-15T05:30:00Z,73.00,29.00
2026-04-15T05:32:00Z,73.00,29.00
2026-04-15T05:36:00Z,73.00,29.00
2026-04-15T05:37:00Z,73.00,29.00
2026-04-15T05:38:00Z,73.00,29.00
2026-04-15T05:40:00Z,73.00,29.00
2026-04-15T05:41:00Z,73.00,29.00
2026-04-15T05:45:00Z,73.00,29.00
2026-04-15T05:47:00Z,73.00,29.00
2026-04-15T05:48:00Z,73.00,29.35
2026-04-15T05:49:00Z,72.00,29.35
2026-04-15T05:51:00Z,72.00,29.35
2026-04-15T05:52:00Z,73.00,29.35
2026-04-15T05:55:00Z,73.00,29.35
2026-04-15T05:59:00Z,73.00,29.35
2026-04-15T06:00:00Z,73.00,29.35
2026-04-15T06:01:00Z,73.00,29.35
2026-04-15T06:03:00Z,73.00,30.00
2026-04-15T06:04:00Z,73.00,30.00
2026-04-15T06:05:00Z,73.00,30.00
2026-04-15T06:06:00Z,73.00,30.00
2026-04-15T06:09:00Z,72.96,30.00
2026-04-15T06:11:00Z,73.00,30.00
2026-04-15T06:14:00Z,73.00,30.00
2026-04-15T06:19:00Z,73.00,28.00
2026-04-15T06:20:00Z,72.51,28.00
2026-04-15T06:21:00Z,73.95,28.00
2026-04-15T06:28:00Z,73.95,29.00
2026-04-15T06:29:00Z,73.00,29.00
2026-04-15T06:38:00Z,73.00,29.00
2026-04-15T06:45:00Z,73.00,29.00
2026-04-15T06:52:00Z,73.00,29.00
2026-04-15T06:54:00Z,73.00,29.00
2026-04-15T06:56:00Z,73.00,29.00
2026-04-15T06:59:00Z,73.00,29.00
2026-04-15T07:00:00Z,73.00,29.00
2026-04-15T07:04:00Z,73.00,29.00
2026-04-15T07:05:00Z,73.00,29.00
2026-04-15T07:06:00Z,73.00,29.00
2026-04-15T07:08:00Z,73.00,29.00
2026-04-15T07:10:00Z,73.00,29.00
2026-04-15T07:18:00Z,73.00,29.00
2026-04-15T07:25:00Z,73.00,29.00
2026-04-15T07:33:00Z,73.00,28.00
2026-04-15T07:34:00Z,73.00,28.00
2026-04-15T07:35:00Z,73.00,28.00
2026-04-15T07:36:00Z,73.00,28.00
2026-04-15T07:38:00Z,73.00,28.00
2026-04-15T07:42:00Z,73.00,28.00
2026-04-15T07:45:00Z,73.00,28.00
2026-04-15T07:46:00Z,73.00,28.00
2026-04-15T07:48:00Z,73.00,28.00
2026-04-15T07:49:00Z,73.00,28.00
2026-04-15T07:51:00Z,73.00,28.00
2026-04-15T08:01:00Z,73.00,28.00
2026-04-15T08:02:00Z,72.00,28.00
2026-04-15T08:26:00Z,73.00,28.00
2026-04-15T08:32:00Z,73.00,28.00
2026-04-15T08:33:00Z,73.00,29.00
2026-04-15T08:35:00Z,72.03,29.00
2026-04-15T08:36:00Z,72.00,29.00
2026-04-15T08:37:00Z,72.00,29.00
2026-04-15T08:41:00Z,72.00,29.00
2026-04-15T08:43:00Z,72.00,29.00
2026-04-15T08:44:00Z,72.00,29.00
2026-04-15T08:48:00Z,72.00,29.00
2026-04-15T08:50:00Z,72.00,29.00
2026-04-15T08:52:00Z,72.00,29.00
2026-04-15T08:53:00Z,72.00,29.00
2026-04-15T08:54:00Z,72.00,29.00
2026-04-15T08:59:00Z,72.00,29.00
2026-04-15T09:03:00Z,72.00,29.00
2026-04-15T09:04:00Z,72.00,29.00
2026-04-15T09:09:00Z,72.00,29.00
2026-04-15T09:14:00Z,72.00,29.00
2026-04-15T09:15:00Z,72.00,29.00
2026-04-15T09:16:00Z,72.00,29.00
2026-04-15T09:17:00Z,72.02,29.00
2026-04-15T09:19:00Z,72.00,29.00
2026-04-15T09:20:00Z,72.17,29.00
2026-04-15T09:22:00Z,72.00,29.00
2026-04-15T09:23:00Z,72.00,29.00
2026-04-15T09:26:00Z,73.00,29.00
2026-04-15T09:31:00Z,73.00,29.00
2026-04-15T09:40:00Z,73.00,29.00
2026-04-15T09:51:00Z,73.00,29.00
2026-04-15T09:52:00Z,73.00,29.00
2026-04-15T09:53:00Z,73.00,29.00
2026-04-15T09:55:00Z,73.00,29.00
2026-04-15T09:57:00Z,73.00,29.00
2026-04-15T10:00:00Z,73.00,29.00
2026-04-15T10:01:00Z,73.00,29.00
2026-04-15T10:02:00Z,73.00,29.00
2026-04-15T10:05:00Z,73.00,29.00
2026-04-15T10:07:00Z,73.00,29.00
2026-04-15T10:08:00Z,73.00,29.00
2026-04-15T10:11:00Z,73.00,29.00
2026-04-15T10:13:00Z,73.00,29.00
2026-04-15T10:19:00Z,73.00,29.00
2026-04-15T10:20:00Z,73.00,29.00
2026-04-15T10:21:00Z,73.00,29.00
2026-04-15T10:25:00Z,73.00,29.00
2026-04-15T10:26:00Z,73.00,29.00
2026-04-15T10:27:00Z,73.00,29.00
2026-04-15T10:28:00Z,73.00,29.00
2026-04-15T10:30:00Z,73.00,29.00
2026-04-15T10:31:00Z,73.00,29.00
2026-04-15T10:33:00Z,73.00,29.00
2026-04-15T10:34:00Z,73.00,29.00
2026-04-15T10:35:00Z,73.00,29.00
2026-04-15T10:36:00Z,73.00,29.00
2026-04-15T10:38:00Z,73.00,29.96
2026-04-15T10:39:00Z,73.00,29.96
2026-04-15T10:40:00Z,73.00,29.96
2026-04-15T10:42:00Z,73.00,29.96
2026-04-15T10:43:00Z,73.00,29.96
2026-04-15T10:44:00Z,73.00,30.00
2026-04-15T10:46:00Z,73.00,30.00
2026-04-15T10:48:00Z,73.00,30.00
2026-04-15T10:49:00Z,73.00,30.00
2026-04-15T10:50:00Z,73.00,30.00
2026-04-15T10:51:00Z,72.99,30.00
2026-04-15T10:52:00Z,73.00,30.00
2026-04-15T10:53:00Z,73.00,30.00
2026-04-15T10:54:00Z,73.00,30.00
2026-04-15T10:56:00Z,73.00,30.00
2026-04-15T10:57:00Z,73.00,30.00
2026-04-15T10:59:00Z,73.00,30.00
2026-04-15T11:00:00Z,73.00,30.00
2026-04-15T11:01:00Z,73.00,30.00
2026-04-15T11:02:00Z,73.00,30.00
2026-04-15T11:03:00Z,73.00,30.00
2026-04-15T11:04:00Z,73.00,30.00
2026-04-15T11:05:00Z,73.00,30.00
2026-04-15T11:06:00Z,73.00,30.00
2026-04-15T11:07:00Z,73.00,30.00
2026-04-15T11:11:00Z,73.00,30.00
2026-04-15T11:12:00Z,72.00,30.00
2026-04-15T11:13:00Z,73.00,30.00
2026-04-15T11:14:00Z,73.00,30.00
2026-04-15T11:15:00Z,73.00,30.00
2026-04-15T11:17:00Z,73.00,30.00
2026-04-15T11:18:00Z,72.99,30.00
2026-04-15T11:19:00Z,73.00,30.00
2026-04-15T11:20:00Z,73.00,30.00
2026-04-15T11:21:00Z,73.00,30.00
2026-04-15T11:22:00Z,73.00,30.00
2026-04-15T11:23:00Z,73.00,30.00
2026-04-15T11:24:00Z,73.00,30.00
2026-04-15T11:25:00Z,73.00,30.00
2026-04-15T11:26:00Z,73.00,29.00
2026-04-15T11:27:00Z,73.00,29.00
2026-04-15T11:28:00Z,72.99,29.00
2026-04-15T11:29:00Z,73.00,29.00
2026-04-15T11:30:00Z,73.00,29.00
2026-04-15T11:31:00Z,73.00,28.02
2026-04-15T11:32:00Z,73.25,27.13
2026-04-15T11:33:00Z,73.96,27.11
2026-04-15T11:34:00Z,72.85,27.00
2026-04-15T11:35:00Z,71.00,29.99
2026-04-15T11:36:00Z,73.76,29.92
2026-04-15T11:37:00Z,68.92,30.84
2026-04-15T11:38:00Z,71.00,28.06
2026-04-15T11:39:00Z,72.91,28.00
2026-04-15T11:40:00Z,70.69,32.00
2026-04-15T11:41:00Z,70.00,30.96
2026-04-15T11:42:00Z,69.37,30.96
2026-04-15T11:43:00Z,68.75,33.81
2026-04-15T11:44:00Z,69.00,30.01
2026-04-15T11:45:00Z,70.41,31.90
2026-04-15T11:46:00Z,71.55,31.46
2026-04-15T11:47:00Z,67.90,34.95
2026-04-15T11:48:00Z,68.50,33.38
2026-04-15T11:49:00Z,67.21,34.68
2026-04-15T11:50:00Z,65.21,37.00
2026-04-15T11:51:00Z,68.76,35.46
2026-04-15T11:52:00Z,71.19,30.09
2026-04-15T11:53:00Z,70.80,30.05
2026-04-15T11:54:00Z,68.42,35.47
2026-04-15T11:55:00Z,67.00,33.51
2026-04-15T11:56:00Z,67.80,34.88
2026-04-15T11:57:00Z,68.16,34.28
2026-04-15T11:58:00Z,64.35,37.97
2026-04-15T11:59:00Z,60.50,43.25
2026-04-15T12:00:00Z,52.80,48.06
2026-04-15T12:01:00Z,48.27,52.72
2026-04-15T12:02:00Z,44.06,58.05
2026-04-15T12:03:00Z,42.59,59.26
2026-04-15T12:04:00Z,42.52,58.21
2026-04-15T12:05:00Z,41.98,58.69
2026-04-15T12:06:00Z,42.62,57.87
2026-04-15T12:07:00Z,46.40,54.75
2026-04-15T12:08:00Z,49.01,52.82
2026-04-15T12:09:00Z,50.57,52.39
2026-04-15T12:10:00Z,49.24,46.49
2026-04-15T12:11:00Z,58.93,39.93
2026-04-15T12:12:00Z,62.18,37.36
2026-04-15T12:13:00Z,65.54,35.67
2026-04-15T12:14:00Z,66.15,34.61
2026-04-15T12:15:00Z,66.00,34.81
2026-04-15T12:16:00Z,64.80,33.58
2026-04-15T12:17:00Z,64.80,36.71
2026-04-15T12:18:00Z,70.67,33.51
2026-04-15T12:19:00Z,66.80,34.62
2026-04-15T12:20:00Z,67.54,33.69
2026-04-15T12:21:00Z,64.43,37.16
2026-04-15T12:22:00Z,63.19,38.64
2026-04-15T12:23:00Z,63.97,39.41
2026-04-15T12:24:00Z,64.60,37.24
2026-04-15T12:25:00Z,65.36,39.62
2026-04-15T12:26:00Z,58.76,42.64
2026-04-15T12:27:00Z,56.46,43.69
2026-04-15T12:28:00Z,63.13,36.46
2026-04-15T12:29:00Z,65.60,35.85
2026-04-15T12:30:00Z,65.29,35.20
2026-04-15T12:31:00Z,66.44,36.58
2026-04-15T12:32:00Z,65.52,38.00
2026-04-15T12:33:00Z,66.37,36.39
2026-04-15T12:34:00Z,64.72,37.97
2026-04-15T12:35:00Z,60.20,37.47
2026-04-15T12:36:00Z,56.78,47.86
2026-04-15T12:37:00Z,49.79,51.22
2026-04-15T12:38:00Z,52.38,46.55
2026-04-15T12:39:00Z,45.91,55.62
2026-04-15T12:40:00Z,45.09,56.58
2026-04-15T12:41:00Z,42.11,57.05
2026-04-15T12:42:00Z,43.88,57.88
2026-04-15T12:43:00Z,40.41,60.89
2026-04-15T12:44:00Z,47.84,57.19
2026-04-15T12:45:00Z,49.77,46.72
2026-04-15T12:46:00Z,53.57,50.95
2026-04-15T12:47:00Z,51.14,52.16
2026-04-15T12:48:00Z,56.45,47.01
2026-04-15T12:49:00Z,62.17,50.46
2026-04-15T12:50:00Z,61.01,49.77
2026-04-15T12:51:00Z,54.32,47.32
2026-04-15T12:52:00Z,47.14,55.26
2026-04-15T12:53:00Z,54.09,42.99
2026-04-15T12:54:00Z,49.17,51.22
2026-04-15T12:55:00Z,42.83,58.95
2026-04-15T12:56:00Z,38.57,63.45
2026-04-15T12:57:00Z,38.84,63.38
2026-04-15T12:58:00Z,24.05,78.32
2026-04-15T12:59:00Z,9.98,89.67
2026-04-15T13:00:00Z,10.56,90.49
2026-04-15T13:01:00Z,11.45,90.75
2026-04-15T13:02:00Z,7.17,88.86
2026-04-15T13:03:00Z,24.07,81.33
2026-04-15T13:04:00Z,26.25,75.07
2026-04-15T13:05:00Z,9.08,91.38
2026-04-15T13:06:00Z,2.27,97.92
2026-04-15T13:07:00Z,2.27,99.00
2026-04-15T13:08:00Z,2.27,99.00
2026-04-15T13:09:00Z,1.00,99.00
2026-04-15T13:10:00Z,1.00,99.00
2026-04-15T13:11:00Z,1.00,99.00
2026-04-15T13:12:00Z,1.00,99.00
