# event_ticker=KXATPMATCH-26FEB06DAMNAR
# final_score=6-3 7-6(8)
# score_resolution=3-6 6-7
# match_winner=Martin Damm
# fav_player=Luca Nardi
# dog_player=Martin Damm Jr
# kalshi_date=2026-02-06
timestamp,Luca Nardi,Martin Damm Jr
2026-02-06T06:31:00Z,45.00,57.00
2026-02-06T06:32:00Z,45.00,57.00
2026-02-06T06:33:00Z,45.00,57.00
2026-02-06T06:35:00Z,45.00,57.00
2026-02-06T06:36:00Z,45.00,57.00
2026-02-06T06:37:00Z,45.00,57.00
2026-02-06T06:39:00Z,45.00,57.00
2026-02-06T06:41:00Z,45.00,57.00
2026-02-06T06:42:00Z,45.00,57.00
2026-02-06T06:43:00Z,45.00,57.00
2026-02-06T06:44:00Z,45.00,57.00
2026-02-06T06:47:00Z,45.85,57.00
2026-02-06T06:49:00Z,46.00,57.00
2026-02-06T06:50:00Z,46.00,57.00
2026-02-06T06:52:00Z,45.00,57.00
2026-02-06T06:53:00Z,45.00,57.00
2026-02-06T06:55:00Z,45.00,57.00
2026-02-06T06:56:00Z,45.00,57.00
2026-02-06T06:57:00Z,45.00,57.00
2026-02-06T07:02:00Z,45.97,57.00
2026-02-06T07:03:00Z,45.97,57.00
2026-02-06T07:05:00Z,45.97,57.00
2026-02-06T07:06:00Z,45.97,57.00
2026-02-06T07:07:00Z,45.97,57.00
2026-02-06T07:12:00Z,45.97,56.18
2026-02-06T07:14:00Z,44.08,56.77
2026-02-06T07:15:00Z,45.00,56.77
2026-02-06T07:17:00Z,45.00,57.00
2026-02-06T07:19:00Z,45.00,57.00
2026-02-06T07:20:00Z,45.00,56.67
2026-02-06T07:23:00Z,47.00,55.00
2026-02-06T07:24:00Z,47.00,55.00
2026-02-06T07:25:00Z,47.00,55.00
2026-02-06T07:29:00Z,47.00,55.00
2026-02-06T07:30:00Z,47.00,55.00
2026-02-06T07:32:00Z,47.00,55.00
2026-02-06T07:33:00Z,47.00,55.00
2026-02-06T07:34:00Z,47.00,55.00
2026-02-06T07:36:00Z,47.00,55.00
2026-02-06T07:37:00Z,47.00,55.00
2026-02-06T07:38:00Z,47.00,55.00
2026-02-06T07:41:00Z,47.00,55.00
2026-02-06T07:43:00Z,47.00,55.00
2026-02-06T07:44:00Z,47.00,55.00
2026-02-06T07:46:00Z,47.00,55.00
2026-02-06T07:48:00Z,47.00,55.00
2026-02-06T07:52:00Z,47.00,55.00
2026-02-06T07:54:00Z,47.00,55.00
2026-02-06T07:55:00Z,47.00,55.00
2026-02-06T07:56:00Z,47.00,55.00
2026-02-06T08:04:00Z,47.00,55.00
2026-02-06T08:05:00Z,47.00,55.00
2026-02-06T08:06:00Z,47.00,55.00
2026-02-06T08:11:00Z,47.00,55.00
2026-02-06T08:14:00Z,47.00,55.00
2026-02-06T08:16:00Z,47.00,55.00
2026-02-06T08:17:00Z,47.00,55.00
2026-02-06T08:21:00Z,47.00,55.00
2026-02-06T08:31:00Z,47.00,55.00
2026-02-06T08:32:00Z,47.00,55.00
2026-02-06T08:33:00Z,47.00,55.00
2026-02-06T08:35:00Z,47.00,55.00
2026-02-06T08:36:00Z,47.00,55.00
2026-02-06T08:47:00Z,48.00,55.00
2026-02-06T08:49:00Z,48.00,55.00
2026-02-06T08:51:00Z,48.00,55.00
2026-02-06T08:52:00Z,48.00,55.00
2026-02-06T08:53:00Z,48.00,55.00
2026-02-06T08:54:00Z,48.00,55.00
2026-02-06T08:56:00Z,48.00,55.00
2026-02-06T08:57:00Z,48.00,55.00
2026-02-06T08:59:00Z,48.00,55.00
2026-02-06T09:02:00Z,48.00,55.00
2026-02-06T09:15:00Z,45.00,55.00
2026-02-06T09:18:00Z,45.00,55.00
2026-02-06T09:20:00Z,45.00,55.00
2026-02-06T09:21:00Z,45.00,55.00
2026-02-06T09:28:00Z,45.00,55.00
2026-02-06T09:31:00Z,45.00,55.00
2026-02-06T09:39:00Z,47.29,55.00
2026-02-06T09:40:00Z,48.00,55.00
2026-02-06T09:43:00Z,48.00,55.00
2026-02-06T09:49:00Z,48.00,55.00
2026-02-06T09:51:00Z,48.00,55.00
2026-02-06T09:52:00Z,48.00,55.00
2026-02-06T09:59:00Z,48.00,55.00
2026-02-06T10:00:00Z,48.00,55.00
2026-02-06T10:01:00Z,48.00,55.00
2026-02-06T10:06:00Z,48.00,55.00
2026-02-06T10:14:00Z,48.00,55.00
2026-02-06T10:17:00Z,48.00,55.00
2026-02-06T10:18:00Z,48.00,55.00
2026-02-06T10:27:00Z,48.00,55.00
2026-02-06T10:32:00Z,48.00,55.00
2026-02-06T10:36:00Z,47.00,55.00
2026-02-06T10:37:00Z,47.00,55.00
2026-02-06T10:39:00Z,47.00,55.00
2026-02-06T10:52:00Z,47.00,55.00
2026-02-06T10:54:00Z,47.00,55.00
2026-02-06T10:55:00Z,47.00,55.00
2026-02-06T11:02:00Z,47.00,55.00
2026-02-06T11:05:00Z,47.00,55.00
2026-02-06T11:08:00Z,47.00,54.63
2026-02-06T11:10:00Z,47.70,54.63
2026-02-06T11:11:00Z,48.00,54.63
2026-02-06T11:14:00Z,48.00,54.63
2026-02-06T11:15:00Z,48.00,54.63
2026-02-06T11:19:00Z,48.00,54.63
2026-02-06T11:34:00Z,48.00,55.00
2026-02-06T11:35:00Z,48.00,55.00
2026-02-06T11:36:00Z,48.00,55.00
2026-02-06T11:37:00Z,48.00,55.00
2026-02-06T11:38:00Z,48.00,55.00
2026-02-06T11:42:00Z,48.00,55.00
2026-02-06T11:43:00Z,48.00,55.00
2026-02-06T11:46:00Z,48.00,55.00
2026-02-06T11:47:00Z,48.00,55.00
2026-02-06T11:48:00Z,48.00,55.00
2026-02-06T11:53:00Z,48.00,55.00
2026-02-06T11:54:00Z,48.00,55.00
2026-02-06T11:56:00Z,48.00,55.00
2026-02-06T11:57:00Z,48.00,55.00
2026-02-06T12:00:00Z,48.00,55.00
2026-02-06T12:02:00Z,48.00,55.00
2026-02-06T12:03:00Z,48.00,55.00
2026-02-06T12:05:00Z,48.00,55.00
2026-02-06T12:08:00Z,48.00,55.00
2026-02-06T12:10:00Z,46.00,55.00
2026-02-06T12:11:00Z,48.00,55.00
2026-02-06T12:12:00Z,48.00,55.00
2026-02-06T12:13:00Z,48.00,55.00
2026-02-06T12:19:00Z,48.00,55.00
2026-02-06T12:22:00Z,48.00,55.00
2026-02-06T12:25:00Z,48.00,55.00
2026-02-06T12:26:00Z,48.00,55.00
2026-02-06T12:28:00Z,48.00,55.00
2026-02-06T12:29:00Z,48.00,55.00
2026-02-06T12:30:00Z,48.00,55.00
2026-02-06T12:31:00Z,48.00,55.00
2026-02-06T12:32:00Z,48.00,55.00
2026-02-06T12:33:00Z,48.00,55.00
2026-02-06T12:36:00Z,48.00,55.00
2026-02-06T12:37:00Z,48.00,55.00
2026-02-06T12:39:00Z,46.00,55.00
2026-02-06T12:41:00Z,48.00,55.00
2026-02-06T12:42:00Z,48.00,55.00
2026-02-06T12:44:00Z,48.00,55.00
2026-02-06T12:49:00Z,48.00,55.00
2026-02-06T12:51:00Z,48.00,55.00
2026-02-06T12:53:00Z,48.00,55.00
2026-02-06T12:55:00Z,48.00,55.00
2026-02-06T12:57:00Z,48.00,55.00
2026-02-06T12:58:00Z,48.00,55.00
2026-02-06T13:00:00Z,48.00,55.00
2026-02-06T13:01:00Z,48.00,55.00
2026-02-06T13:02:00Z,48.00,55.00
2026-02-06T13:03:00Z,48.00,55.00
2026-02-06T13:04:00Z,48.00,55.00
2026-02-06T13:06:00Z,48.00,55.00
2026-02-06T13:07:00Z,48.00,55.00
2026-02-06T13:08:00Z,48.00,55.00
2026-02-06T13:09:00Z,48.00,54.00
2026-02-06T13:10:00Z,48.00,54.00
2026-02-06T13:11:00Z,48.00,55.00
2026-02-06T13:12:00Z,48.00,55.00
2026-02-06T13:13:00Z,48.00,55.00
2026-02-06T13:14:00Z,48.00,54.51
2026-02-06T13:15:00Z,48.00,55.00
2026-02-06T13:16:00Z,48.00,55.00
2026-02-06T13:18:00Z,46.00,55.00
2026-02-06T13:20:00Z,48.00,55.00
2026-02-06T13:21:00Z,48.00,55.00
2026-02-06T13:22:00Z,48.00,55.00
2026-02-06T13:24:00Z,48.00,55.00
2026-02-06T13:28:00Z,47.08,55.00
2026-02-06T13:31:00Z,47.00,55.00
2026-02-06T13:33:00Z,47.00,55.00
2026-02-06T13:34:00Z,47.00,55.00
2026-02-06T13:36:00Z,47.00,55.00
2026-02-06T13:37:00Z,47.00,55.00
2026-02-06T13:39:00Z,47.00,55.00
2026-02-06T13:41:00Z,47.00,55.00
2026-02-06T13:42:00Z,47.00,55.00
2026-02-06T13:43:00Z,47.00,55.00
2026-02-06T13:44:00Z,47.00,55.00
2026-02-06T13:45:00Z,47.00,55.00
2026-02-06T13:46:00Z,48.00,55.00
2026-02-06T13:47:00Z,48.00,55.00
2026-02-06T13:49:00Z,47.03,55.00
2026-02-06T13:51:00Z,48.00,55.00
2026-02-06T13:52:00Z,47.25,55.00
2026-02-06T13:53:00Z,47.25,55.00
2026-02-06T13:54:00Z,47.25,55.00
2026-02-06T13:55:00Z,48.00,55.00
2026-02-06T13:57:00Z,48.00,55.00
2026-02-06T14:01:00Z,48.00,55.00
2026-02-06T14:02:00Z,48.00,55.00
2026-02-06T14:03:00Z,48.00,55.00
2026-02-06T14:04:00Z,48.00,55.00
2026-02-06T14:05:00Z,48.00,55.00
2026-02-06T14:06:00Z,48.00,55.00
2026-02-06T14:07:00Z,48.00,55.00
2026-02-06T14:08:00Z,47.42,55.00
2026-02-06T14:09:00Z,48.00,55.00
2026-02-06T14:10:00Z,48.00,55.00
2026-02-06T14:13:00Z,48.00,55.00
2026-02-06T14:14:00Z,48.00,55.00
2026-02-06T14:15:00Z,48.00,55.00
2026-02-06T14:16:00Z,47.64,55.00
2026-02-06T14:17:00Z,48.00,54.84
2026-02-06T14:18:00Z,48.00,55.00
2026-02-06T14:20:00Z,48.00,55.00
2026-02-06T14:21:00Z,48.00,55.00
2026-02-06T14:23:00Z,48.00,55.00
2026-02-06T14:24:00Z,48.00,55.00
2026-02-06T14:25:00Z,48.00,55.00
2026-02-06T14:27:00Z,48.00,55.00
2026-02-06T14:28:00Z,48.00,55.00
2026-02-06T14:29:00Z,48.00,55.00
2026-02-06T14:30:00Z,48.00,55.00
2026-02-06T14:31:00Z,48.00,55.00
2026-02-06T14:32:00Z,48.00,55.00
2026-02-06T14:33:00Z,47.28,55.00
2026-02-06T14:34:00Z,46.19,55.00
2026-02-06T14:35:00Z,46.00,55.00
2026-02-06T14:36:00Z,46.00,55.00
2026-02-06T14:37:00Z,47.94,55.00
2026-02-06T14:38:00Z,48.00,55.00
2026-02-06T14:39:00Z,48.00,54.91
2026-02-06T14:40:00Z,48.00,54.91
2026-02-06T14:41:00Z,48.00,55.00
2026-02-06T14:42:00Z,48.00,55.00
2026-02-06T14:43:00Z,47.91,55.00
2026-02-06T14:44:00Z,47.96,54.89
2026-02-06T14:45:00Z,47.98,55.00
2026-02-06T14:46:00Z,48.00,55.00
2026-02-06T14:47:00Z,48.00,55.00
2026-02-06T14:48:00Z,48.00,55.00
2026-02-06T14:49:00Z,48.00,55.00
2026-02-06T14:50:00Z,48.00,55.00
2026-02-06T14:51:00Z,48.00,55.00
2026-02-06T14:52:00Z,48.00,55.00
2026-02-06T14:53:00Z,48.00,55.00
2026-02-06T14:54:00Z,48.00,55.00
2026-02-06T14:55:00Z,48.00,55.00
2026-02-06T14:56:00Z,48.00,54.60
2026-02-06T14:57:00Z,46.32,55.00
2026-02-06T14:58:00Z,48.00,55.00
2026-02-06T14:59:00Z,48.00,55.00
2026-02-06T15:00:00Z,48.00,55.00
2026-02-06T15:01:00Z,48.00,55.00
2026-02-06T15:03:00Z,45.10,55.00
2026-02-06T15:04:00Z,44.56,55.50
2026-02-06T15:05:00Z,44.56,54.93
2026-02-06T15:06:00Z,45.00,54.02
2026-02-06T15:07:00Z,47.00,55.00
2026-02-06T15:08:00Z,47.00,55.00
2026-02-06T15:09:00Z,47.00,55.00
2026-02-06T15:10:00Z,45.14,55.00
2026-02-06T15:11:00Z,47.00,54.98
2026-02-06T15:12:00Z,47.00,54.36
2026-02-06T15:13:00Z,47.00,55.00
2026-02-06T15:14:00Z,47.00,55.00
2026-02-06T15:15:00Z,47.00,55.00
2026-02-06T15:16:00Z,47.00,55.04
2026-02-06T15:17:00Z,47.00,56.00
2026-02-06T15:18:00Z,45.05,56.00
2026-02-06T15:19:00Z,45.05,56.00
2026-02-06T15:21:00Z,47.00,56.00
2026-02-06T15:23:00Z,47.00,56.00
2026-02-06T15:25:00Z,47.00,56.00
2026-02-06T15:26:00Z,44.00,55.00
2026-02-06T15:27:00Z,47.00,54.43
2026-02-06T15:28:00Z,47.00,55.00
2026-02-06T15:29:00Z,46.32,54.74
2026-02-06T15:30:00Z,47.00,54.74
2026-02-06T15:31:00Z,47.00,55.00
2026-02-06T15:32:00Z,47.00,55.00
2026-02-06T15:34:00Z,47.00,55.96
2026-02-06T15:36:00Z,47.00,55.00
2026-02-06T15:37:00Z,47.00,55.00
2026-02-06T15:38:00Z,47.00,55.00
2026-02-06T15:39:00Z,45.05,55.00
2026-02-06T15:40:00Z,47.00,55.01
2026-02-06T15:41:00Z,47.00,55.85
2026-02-06T15:43:00Z,47.00,56.00
2026-02-06T15:44:00Z,47.00,56.00
2026-02-06T15:45:00Z,47.00,56.00
2026-02-06T15:47:00Z,47.00,55.53
2026-02-06T15:48:00Z,47.00,55.69
2026-02-06T15:49:00Z,48.00,56.00
2026-02-06T15:50:00Z,46.26,56.00
2026-02-06T15:51:00Z,46.26,55.94
2026-02-06T15:52:00Z,46.30,56.00
2026-02-06T15:53:00Z,46.30,56.00
2026-02-06T15:54:00Z,46.30,55.00
2026-02-06T15:55:00Z,46.30,56.00
2026-02-06T15:56:00Z,46.30,55.00
2026-02-06T15:57:00Z,48.00,56.00
2026-02-06T15:58:00Z,48.00,56.00
2026-02-06T15:59:00Z,48.00,56.00
2026-02-06T16:00:00Z,48.82,56.00
2026-02-06T16:01:00Z,48.90,55.73
2026-02-06T16:02:00Z,48.52,55.85
2026-02-06T16:03:00Z,48.75,55.00
2026-02-06T16:04:00Z,49.00,55.17
2026-02-06T16:05:00Z,48.32,55.98
2026-02-06T16:06:00Z,48.00,55.64
2026-02-06T16:07:00Z,48.00,55.69
2026-02-06T16:08:00Z,48.00,56.00
2026-02-06T16:09:00Z,46.19,56.00
2026-02-06T16:10:00Z,47.76,56.00
2026-02-06T16:11:00Z,48.00,55.79
2026-02-06T16:12:00Z,47.83,56.00
2026-02-06T16:13:00Z,46.27,56.00
2026-02-06T16:14:00Z,45.66,56.00
2026-02-06T16:15:00Z,47.99,56.00
2026-02-06T16:16:00Z,48.00,56.00
2026-02-06T16:17:00Z,47.70,56.00
2026-02-06T16:18:00Z,47.00,56.00
2026-02-06T16:19:00Z,45.04,56.00
2026-02-06T16:20:00Z,46.52,56.00
2026-02-06T16:21:00Z,46.43,55.83
2026-02-06T16:22:00Z,46.98,55.00
2026-02-06T16:23:00Z,46.00,55.22
2026-02-06T16:24:00Z,45.92,55.43
2026-02-06T16:25:00Z,45.87,55.61
2026-02-06T16:26:00Z,47.07,56.56
2026-02-06T16:27:00Z,47.76,56.74
2026-02-06T16:28:00Z,48.04,55.64
2026-02-06T16:29:00Z,48.73,56.08
2026-02-06T16:30:00Z,46.60,55.99
2026-02-06T16:31:00Z,45.28,56.83
2026-02-06T16:32:00Z,43.00,57.35
2026-02-06T16:33:00Z,43.70,57.39
2026-02-06T16:34:00Z,38.85,62.19
2026-02-06T16:35:00Z,28.81,68.99
2026-02-06T16:36:00Z,26.07,74.58
2026-02-06T16:37:00Z,23.93,76.98
2026-02-06T16:38:00Z,22.69,77.88
2026-02-06T16:39:00Z,24.12,77.96
2026-02-06T16:40:00Z,23.62,77.58
2026-02-06T16:41:00Z,23.31,77.85
2026-02-06T16:42:00Z,23.52,77.52
2026-02-06T16:43:00Z,23.97,77.16
2026-02-06T16:44:00Z,23.21,78.58
2026-02-06T16:45:00Z,21.96,78.87
2026-02-06T16:46:00Z,21.47,79.51
2026-02-06T16:47:00Z,22.63,78.95
2026-02-06T16:48:00Z,22.89,79.15
2026-02-06T16:49:00Z,21.09,78.76
2026-02-06T16:50:00Z,22.39,78.16
2026-02-06T16:51:00Z,20.97,82.08
2026-02-06T16:52:00Z,18.84,81.86
2026-02-06T16:53:00Z,18.89,82.93
2026-02-06T16:54:00Z,19.18,81.53
2026-02-06T16:55:00Z,19.42,81.37
2026-02-06T16:56:00Z,18.97,81.77
2026-02-06T16:57:00Z,18.16,82.56
2026-02-06T16:58:00Z,16.68,84.12
2026-02-06T16:59:00Z,17.45,83.16
2026-02-06T17:00:00Z,17.04,84.03
2026-02-06T17:01:00Z,13.11,88.37
2026-02-06T17:02:00Z,7.85,91.46
2026-02-06T17:03:00Z,10.53,90.09
2026-02-06T17:04:00Z,13.27,86.68
2026-02-06T17:05:00Z,17.72,83.74
2026-02-06T17:06:00Z,16.71,83.15
2026-02-06T17:07:00Z,15.97,84.04
2026-02-06T17:08:00Z,14.79,85.21
2026-02-06T17:09:00Z,17.65,82.95
2026-02-06T17:10:00Z,18.00,82.21
2026-02-06T17:11:00Z,18.00,84.00
2026-02-06T17:12:00Z,17.66,83.57
2026-02-06T17:13:00Z,16.00,84.94
2026-02-06T17:14:00Z,16.00,84.70
2026-02-06T17:15:00Z,16.98,85.05
2026-02-06T17:16:00Z,18.63,82.28
2026-02-06T17:17:00Z,18.91,82.65
2026-02-06T17:18:00Z,17.92,81.89
2026-02-06T17:19:00Z,16.93,85.29
2026-02-06T17:20:00Z,15.99,84.35
2026-02-06T17:21:00Z,14.38,85.86
2026-02-06T17:22:00Z,14.63,84.70
2026-02-06T17:23:00Z,17.86,82.47
2026-02-06T17:24:00Z,18.33,83.14
2026-02-06T17:25:00Z,18.98,81.83
2026-02-06T17:26:00Z,18.19,83.28
2026-02-06T17:27:00Z,15.59,85.98
2026-02-06T17:28:00Z,15.97,84.97
2026-02-06T17:29:00Z,19.00,81.17
2026-02-06T17:30:00Z,19.92,80.61
2026-02-06T17:31:00Z,18.90,83.45
2026-02-06T17:32:00Z,20.97,79.11
2026-02-06T17:33:00Z,27.63,78.63
2026-02-06T17:34:00Z,29.67,72.10
2026-02-06T17:35:00Z,19.98,80.85
2026-02-06T17:36:00Z,19.26,80.86
2026-02-06T17:37:00Z,22.84,77.12
2026-02-06T17:38:00Z,23.00,77.30
2026-02-06T17:39:00Z,23.88,77.35
2026-02-06T17:40:00Z,22.46,80.04
2026-02-06T17:41:00Z,20.38,80.86
2026-02-06T17:42:00Z,18.04,84.86
2026-02-06T17:43:00Z,10.88,88.44
2026-02-06T17:44:00Z,6.84,92.11
2026-02-06T17:45:00Z,10.33,90.99
2026-02-06T17:46:00Z,19.43,81.04
2026-02-06T17:47:00Z,18.88,79.42
2026-02-06T17:48:00Z,26.50,75.86
2026-02-06T17:49:00Z,17.61,84.60
2026-02-06T17:50:00Z,18.50,80.57
2026-02-06T17:51:00Z,24.92,72.34
2026-02-06T17:52:00Z,14.36,85.61
2026-02-06T17:53:00Z,7.50,91.89
2026-02-06T17:54:00Z,1.65,98.58
2026-02-06T17:55:00Z,1.00,99.00
2026-02-06T17:56:00Z,1.00,99.00
2026-02-06T17:57:00Z,1.00,99.00
2026-02-06T17:58:00Z,1.00,99.00
2026-02-06T17:59:00Z,1.00,99.00
2026-02-06T18:00:00Z,1.00,99.00
2026-02-06T18:01:00Z,1.00,99.00
2026-02-06T18:02:00Z,1.00,99.00
