# event_ticker=KXATPMATCH-25NOV05HANKOP
# final_score=6-2 5-7 7-5
# score_resolution=2-6 7-5 5-7
# match_winner=Yannick Hanfmann
# fav_player=Vit Kopriva
# dog_player=Yannick Hanfmann
# kalshi_date=2025-11-05
timestamp,Vit Kopriva,Yannick Hanfmann
2025-11-05T13:44:00Z,31.00,70.00
2025-11-05T13:46:00Z,32.00,70.00
2025-11-05T13:49:00Z,32.00,70.00
2025-11-05T13:52:00Z,32.00,70.00
2025-11-05T13:57:00Z,32.00,71.00
2025-11-05T13:58:00Z,32.00,71.00
2025-11-05T13:59:00Z,32.00,71.00
2025-11-05T14:03:00Z,31.00,71.00
2025-11-05T14:05:00Z,31.00,71.00
2025-11-05T14:06:00Z,31.00,71.00
2025-11-05T14:08:00Z,30.00,71.00
2025-11-05T14:09:00Z,31.00,71.00
2025-11-05T14:10:00Z,30.87,71.00
2025-11-05T14:11:00Z,31.00,71.00
2025-11-05T14:12:00Z,31.00,71.00
2025-11-05T14:13:00Z,31.00,70.12
2025-11-05T14:14:00Z,34.30,66.35
2025-11-05T14:15:00Z,35.56,64.00
2025-11-05T14:16:00Z,36.00,65.89
2025-11-05T14:17:00Z,30.99,69.55
2025-11-05T14:18:00Z,23.30,77.72
2025-11-05T14:19:00Z,22.00,79.01
2025-11-05T14:20:00Z,22.00,78.38
2025-11-05T14:21:00Z,25.41,76.35
2025-11-05T14:22:00Z,20.57,76.35
2025-11-05T14:23:00Z,19.54,81.00
2025-11-05T14:24:00Z,20.00,80.00
2025-11-05T14:26:00Z,21.23,80.00
2025-11-05T14:28:00Z,21.23,80.48
2025-11-05T14:29:00Z,17.00,82.72
2025-11-05T14:30:00Z,16.30,83.95
2025-11-05T14:31:00Z,19.89,81.00
2025-11-05T14:32:00Z,19.85,80.28
2025-11-05T14:33:00Z,20.00,80.13
2025-11-05T14:34:00Z,19.05,81.86
2025-11-05T14:35:00Z,17.00,83.03
2025-11-05T14:36:00Z,15.54,86.00
2025-11-05T14:37:00Z,14.25,86.00
2025-11-05T14:38:00Z,11.11,87.00
2025-11-05T14:39:00Z,10.73,88.61
2025-11-05T14:40:00Z,10.36,89.50
2025-11-05T14:41:00Z,11.00,89.89
2025-11-05T14:42:00Z,11.00,90.63
2025-11-05T14:43:00Z,10.00,90.98
2025-11-05T14:44:00Z,12.00,90.98
2025-11-05T14:45:00Z,11.00,90.00
2025-11-05T14:46:00Z,11.00,89.60
2025-11-05T14:47:00Z,11.00,89.00
2025-11-05T14:48:00Z,10.00,91.15
2025-11-05T14:49:00Z,9.14,92.51
2025-11-05T14:50:00Z,5.12,97.27
2025-11-05T14:51:00Z,3.65,96.49
2025-11-05T14:52:00Z,2.07,98.01
2025-11-05T14:53:00Z,3.00,98.47
2025-11-05T14:54:00Z,2.00,97.72
2025-11-05T14:55:00Z,3.00,98.00
2025-11-05T14:56:00Z,3.00,97.00
2025-11-05T14:57:00Z,2.97,99.00
2025-11-05T14:58:00Z,2.00,99.00
2025-11-05T14:59:00Z,2.94,98.27
2025-11-05T15:00:00Z,2.38,98.00
2025-11-05T15:01:00Z,3.00,97.42
2025-11-05T15:02:00Z,4.00,98.00
2025-11-05T15:03:00Z,4.00,98.00
2025-11-05T15:04:00Z,3.00,97.09
2025-11-05T15:05:00Z,2.12,98.00
2025-11-05T15:06:00Z,1.96,98.00
2025-11-05T15:07:00Z,1.17,98.00
2025-11-05T15:08:00Z,2.00,98.01
2025-11-05T15:09:00Z,2.00,98.00
2025-11-05T15:10:00Z,1.94,98.00
2025-11-05T15:11:00Z,2.11,98.00
2025-11-05T15:12:00Z,2.30,98.00
2025-11-05T15:13:00Z,1.04,98.94
2025-11-05T15:14:00Z,2.36,98.00
2025-11-05T15:15:00Z,2.00,98.79
2025-11-05T15:16:00Z,2.09,98.00
2025-11-05T15:17:00Z,2.00,98.00
2025-11-05T15:18:00Z,2.29,98.23
2025-11-05T15:19:00Z,2.00,99.00
2025-11-05T15:20:00Z,2.56,98.00
2025-11-05T15:21:00Z,4.68,96.02
2025-11-05T15:22:00Z,10.85,92.75
2025-11-05T15:23:00Z,11.74,89.19
2025-11-05T15:24:00Z,10.66,89.27
2025-11-05T15:25:00Z,9.63,89.85
2025-11-05T15:26:00Z,12.65,87.06
2025-11-05T15:27:00Z,13.24,87.00
2025-11-05T15:28:00Z,13.81,86.28
2025-11-05T15:29:00Z,16.97,82.52
2025-11-05T15:30:00Z,14.52,88.33
2025-11-05T15:31:00Z,14.31,88.33
2025-11-05T15:32:00Z,13.28,87.02
2025-11-05T15:33:00Z,13.25,85.31
2025-11-05T15:34:00Z,10.92,90.42
2025-11-05T15:35:00Z,12.15,89.49
2025-11-05T15:36:00Z,13.51,85.10
2025-11-05T15:37:00Z,17.29,84.31
2025-11-05T15:38:00Z,22.06,82.10
2025-11-05T15:39:00Z,26.55,75.05
2025-11-05T15:40:00Z,35.95,65.93
2025-11-05T15:41:00Z,36.21,63.51
2025-11-05T15:42:00Z,37.24,64.00
2025-11-05T15:43:00Z,40.47,61.05
2025-11-05T15:44:00Z,44.19,58.88
2025-11-05T15:45:00Z,42.59,58.16
2025-11-05T15:46:00Z,38.26,60.88
2025-11-05T15:47:00Z,35.15,69.61
2025-11-05T15:48:00Z,29.63,71.52
2025-11-05T15:49:00Z,25.85,68.34
2025-11-05T15:50:00Z,27.75,73.05
2025-11-05T15:51:00Z,32.50,67.47
2025-11-05T15:52:00Z,30.00,70.31
2025-11-05T15:53:00Z,36.36,62.93
2025-11-05T15:54:00Z,36.64,63.49
2025-11-05T15:55:00Z,34.40,60.92
2025-11-05T15:56:00Z,35.73,62.23
2025-11-05T15:57:00Z,45.67,62.64
2025-11-05T15:58:00Z,41.98,56.72
2025-11-05T15:59:00Z,53.27,51.21
2025-11-05T16:00:00Z,44.97,56.32
2025-11-05T16:01:00Z,37.13,62.04
2025-11-05T16:02:00Z,40.59,60.25
2025-11-05T16:03:00Z,42.69,57.88
2025-11-05T16:04:00Z,40.99,59.99
2025-11-05T16:05:00Z,45.01,55.12
2025-11-05T16:06:00Z,45.70,55.53
2025-11-05T16:07:00Z,43.78,56.34
2025-11-05T16:08:00Z,41.31,57.01
2025-11-05T16:09:00Z,52.70,48.78
2025-11-05T16:10:00Z,48.98,53.22
2025-11-05T16:11:00Z,40.81,58.21
2025-11-05T16:12:00Z,42.84,56.31
2025-11-05T16:13:00Z,35.71,64.41
2025-11-05T16:14:00Z,32.04,63.54
2025-11-05T16:15:00Z,29.34,66.43
2025-11-05T16:16:00Z,27.83,65.83
2025-11-05T16:17:00Z,35.34,59.29
2025-11-05T16:18:00Z,46.80,60.89
2025-11-05T16:19:00Z,45.39,53.00
2025-11-05T16:20:00Z,47.00,53.00
2025-11-05T16:21:00Z,40.22,59.54
2025-11-05T16:22:00Z,40.41,60.00
2025-11-05T16:23:00Z,41.60,61.50
2025-11-05T16:24:00Z,45.02,57.49
2025-11-05T16:25:00Z,49.79,49.00
2025-11-05T16:26:00Z,50.63,49.98
2025-11-05T16:27:00Z,50.99,49.87
2025-11-05T16:28:00Z,53.13,45.10
2025-11-05T16:29:00Z,58.19,42.38
2025-11-05T16:30:00Z,63.56,29.43
2025-11-05T16:31:00Z,63.94,36.46
2025-11-05T16:32:00Z,52.32,49.72
2025-11-05T16:33:00Z,39.67,63.89
2025-11-05T16:34:00Z,15.07,76.79
2025-11-05T16:35:00Z,19.67,83.31
2025-11-05T16:36:00Z,35.32,70.06
2025-11-05T16:37:00Z,43.03,55.68
2025-11-05T16:38:00Z,44.37,54.01
2025-11-05T16:39:00Z,51.82,46.11
2025-11-05T16:40:00Z,53.05,46.95
2025-11-05T16:41:00Z,53.83,47.48
2025-11-05T16:42:00Z,63.29,35.66
2025-11-05T16:43:00Z,72.27,26.39
2025-11-05T16:44:00Z,46.14,47.04
2025-11-05T16:45:00Z,40.14,58.75
2025-11-05T16:46:00Z,46.34,53.30
2025-11-05T16:47:00Z,33.68,68.43
2025-11-05T16:48:00Z,14.32,86.43
2025-11-05T16:49:00Z,9.68,90.75
2025-11-05T16:50:00Z,9.19,88.73
2025-11-05T16:51:00Z,6.38,95.54
2025-11-05T16:52:00Z,1.71,98.70
2025-11-05T16:53:00Z,1.71,99.00
2025-11-05T16:54:00Z,1.71,99.00
2025-11-05T16:55:00Z,1.71,99.00
2025-11-05T16:56:00Z,1.71,99.00
2025-11-05T16:57:00Z,1.71,99.00
2025-11-05T16:58:00Z,1.71,99.00
2025-11-05T17:00:00Z,1.71,99.00
2025-11-05T17:01:00Z,1.71,99.00
2025-11-05T17:02:00Z,1.71,99.00
