# event_ticker=KXATPCHALLENGERMATCH-26JUN02ZHAVIR
# final_score=7-6(8) 6-1
# score_resolution=7-6 6-1
# match_winner=Otto Virtanen
# fav_player=Otto Virtanen
# dog_player=Zhizhen Zhang
# kalshi_date=2026-06-02
timestamp,Zhizhen Zhang,Otto Virtanen
2026-06-03T03:16:00Z,38.98,62.00
2026-06-03T03:17:00Z,38.78,62.00
2026-06-03T03:18:00Z,37.00,62.00
2026-06-03T03:19:00Z,38.00,62.00
2026-06-03T03:20:00Z,38.00,62.00
2026-06-03T03:21:00Z,37.00,62.00
2026-06-03T03:22:00Z,38.00,62.00
2026-06-03T03:23:00Z,38.00,62.00
2026-06-03T03:24:00Z,38.00,62.00
2026-06-03T03:25:00Z,38.00,63.00
2026-06-03T03:26:00Z,36.75,63.00
2026-06-03T03:28:00Z,36.75,63.00
2026-06-03T03:29:00Z,36.75,63.00
2026-06-03T03:30:00Z,36.75,63.00
2026-06-03T03:31:00Z,36.75,63.00
2026-06-03T03:32:00Z,38.00,63.00
2026-06-03T03:33:00Z,39.00,63.00
2026-06-03T03:34:00Z,38.00,63.00
2026-06-03T03:35:00Z,38.00,63.00
2026-06-03T03:36:00Z,38.00,63.00
2026-06-03T03:38:00Z,38.00,63.00
2026-06-03T03:40:00Z,38.00,63.00
2026-06-03T03:41:00Z,38.00,63.00
2026-06-03T03:42:00Z,38.00,63.00
2026-06-03T03:43:00Z,38.00,63.00
2026-06-03T03:44:00Z,38.00,63.00
2026-06-03T03:45:00Z,38.00,63.00
2026-06-03T03:46:00Z,37.11,62.97
2026-06-03T03:47:00Z,37.92,63.00
2026-06-03T03:49:00Z,37.44,63.00
2026-06-03T03:50:00Z,36.00,64.00
2026-06-03T03:51:00Z,37.00,64.00
2026-06-03T03:52:00Z,37.00,64.00
2026-06-03T03:54:00Z,37.00,64.00
2026-06-03T03:56:00Z,37.00,64.00
2026-06-03T03:58:00Z,36.00,63.00
2026-06-03T03:59:00Z,37.00,63.00
2026-06-03T04:01:00Z,36.48,62.06
2026-06-03T04:02:00Z,37.00,62.18
2026-06-03T04:03:00Z,37.00,63.00
2026-06-03T04:04:00Z,37.00,63.56
2026-06-03T04:05:00Z,37.00,62.00
2026-06-03T04:06:00Z,37.00,63.26
2026-06-03T04:10:00Z,37.00,64.00
2026-06-03T04:12:00Z,37.00,64.00
2026-06-03T04:13:00Z,38.00,64.00
2026-06-03T04:14:00Z,36.00,64.00
2026-06-03T04:16:00Z,37.21,62.16
2026-06-03T04:17:00Z,37.21,63.00
2026-06-03T04:18:00Z,37.00,63.22
2026-06-03T04:20:00Z,37.78,63.22
2026-06-03T04:21:00Z,36.98,63.72
2026-06-03T04:22:00Z,37.94,63.72
2026-06-03T04:23:00Z,37.44,62.00
2026-06-03T04:24:00Z,38.00,62.00
2026-06-03T04:28:00Z,38.00,63.00
2026-06-03T04:29:00Z,38.00,63.00
2026-06-03T04:30:00Z,39.57,63.00
2026-06-03T04:31:00Z,39.00,63.00
2026-06-03T04:32:00Z,39.00,63.00
2026-06-03T04:33:00Z,39.00,63.00
2026-06-03T04:34:00Z,38.86,63.00
2026-06-03T04:36:00Z,37.00,63.00
2026-06-03T04:38:00Z,38.00,63.00
2026-06-03T04:41:00Z,38.00,63.00
2026-06-03T04:42:00Z,38.00,63.00
2026-06-03T04:43:00Z,38.00,63.00
2026-06-03T04:44:00Z,39.00,63.00
2026-06-03T04:46:00Z,38.92,63.00
2026-06-03T04:47:00Z,37.00,63.00
2026-06-03T04:48:00Z,38.00,62.68
2026-06-03T04:50:00Z,38.72,62.00
2026-06-03T04:51:00Z,39.00,62.00
2026-06-03T04:52:00Z,39.00,62.20
2026-06-03T04:53:00Z,38.92,62.87
2026-06-03T04:54:00Z,38.02,61.00
2026-06-03T04:55:00Z,39.00,61.00
2026-06-03T04:56:00Z,39.00,62.50
2026-06-03T04:57:00Z,38.27,61.29
2026-06-03T04:58:00Z,39.58,61.00
2026-06-03T04:59:00Z,41.27,61.00
2026-06-03T05:00:00Z,40.00,62.51
2026-06-03T05:01:00Z,40.00,62.51
2026-06-03T05:02:00Z,38.09,61.67
2026-06-03T05:03:00Z,39.00,62.00
2026-06-03T05:05:00Z,39.00,62.00
2026-06-03T05:06:00Z,39.00,62.00
2026-06-03T05:07:00Z,38.76,62.00
2026-06-03T05:08:00Z,38.00,62.00
2026-06-03T05:09:00Z,38.00,62.00
2026-06-03T05:10:00Z,37.49,62.00
2026-06-03T05:11:00Z,39.00,62.00
2026-06-03T05:12:00Z,38.45,62.95
2026-06-03T05:13:00Z,38.00,62.00
2026-06-03T05:14:00Z,38.00,61.00
2026-06-03T05:15:00Z,38.49,62.00
2026-06-03T05:19:00Z,39.00,62.00
2026-06-03T05:20:00Z,38.30,62.00
2026-06-03T05:21:00Z,38.30,61.96
2026-06-03T05:22:00Z,39.31,61.96
2026-06-03T05:23:00Z,38.97,61.96
2026-06-03T05:24:00Z,38.97,62.00
2026-06-03T05:26:00Z,39.00,61.22
2026-06-03T05:27:00Z,37.11,61.22
2026-06-03T05:28:00Z,38.00,62.00
2026-06-03T05:29:00Z,39.19,62.00
2026-06-03T05:30:00Z,39.00,62.00
2026-06-03T05:31:00Z,39.00,63.00
2026-06-03T05:33:00Z,39.93,62.98
2026-06-03T05:34:00Z,39.93,62.00
2026-06-03T05:35:00Z,39.79,62.00
2026-06-03T05:37:00Z,40.16,62.00
2026-06-03T05:38:00Z,40.16,63.00
2026-06-03T05:40:00Z,38.00,63.00
2026-06-03T05:41:00Z,39.53,63.00
2026-06-03T05:42:00Z,40.00,63.00
2026-06-03T05:43:00Z,40.00,63.63
2026-06-03T05:44:00Z,37.22,63.63
2026-06-03T05:45:00Z,39.94,63.63
2026-06-03T05:46:00Z,38.00,62.00
2026-06-03T05:47:00Z,40.00,62.87
2026-06-03T05:48:00Z,38.60,63.00
2026-06-03T05:49:00Z,38.60,63.00
2026-06-03T05:51:00Z,38.00,63.00
2026-06-03T05:52:00Z,38.00,61.94
2026-06-03T05:53:00Z,37.00,61.94
2026-06-03T05:55:00Z,37.00,63.00
2026-06-03T05:56:00Z,37.91,63.00
2026-06-03T05:57:00Z,38.06,63.00
2026-06-03T06:00:00Z,39.00,63.00
2026-06-03T06:01:00Z,39.74,63.00
2026-06-03T06:03:00Z,40.15,61.00
2026-06-03T06:04:00Z,40.57,63.00
2026-06-03T06:05:00Z,38.19,63.00
2026-06-03T06:06:00Z,38.19,63.79
2026-06-03T06:07:00Z,38.19,63.00
2026-06-03T06:08:00Z,38.19,61.00
2026-06-03T06:09:00Z,40.40,61.00
2026-06-03T06:11:00Z,40.00,61.00
2026-06-03T06:12:00Z,40.00,63.10
2026-06-03T06:14:00Z,40.00,63.00
2026-06-03T06:17:00Z,39.51,63.89
2026-06-03T06:18:00Z,39.00,63.89
2026-06-03T06:19:00Z,40.00,62.00
2026-06-03T06:20:00Z,40.00,62.00
2026-06-03T06:21:00Z,37.49,62.00
2026-06-03T06:23:00Z,40.54,62.83
2026-06-03T06:28:00Z,36.94,62.72
2026-06-03T06:29:00Z,39.49,62.72
2026-06-03T06:30:00Z,40.20,63.34
2026-06-03T06:31:00Z,37.00,62.00
2026-06-03T06:32:00Z,39.00,62.00
2026-06-03T06:33:00Z,39.00,63.00
2026-06-03T06:34:00Z,39.00,63.00
2026-06-03T06:35:00Z,36.55,62.24
2026-06-03T06:36:00Z,38.00,62.24
2026-06-03T06:38:00Z,38.93,62.24
2026-06-03T06:41:00Z,39.00,62.24
2026-06-03T06:42:00Z,36.28,62.24
2026-06-03T06:47:00Z,38.58,62.24
2026-06-03T06:50:00Z,37.00,62.00
2026-06-03T06:51:00Z,37.00,64.00
2026-06-03T06:52:00Z,37.54,64.00
2026-06-03T06:54:00Z,37.00,64.00
2026-06-03T06:55:00Z,38.91,64.00
2026-06-03T06:56:00Z,39.00,64.00
2026-06-03T06:57:00Z,39.00,64.00
2026-06-03T06:58:00Z,36.20,64.00
2026-06-03T06:59:00Z,36.00,64.00
2026-06-03T07:00:00Z,38.00,64.00
2026-06-03T07:01:00Z,38.00,64.00
2026-06-03T07:02:00Z,38.06,64.00
2026-06-03T07:04:00Z,38.06,62.00
2026-06-03T07:05:00Z,37.00,63.22
2026-06-03T07:06:00Z,38.00,63.22
2026-06-03T07:08:00Z,37.81,63.22
2026-06-03T07:09:00Z,36.23,63.22
2026-06-03T07:12:00Z,36.23,62.00
2026-06-03T07:13:00Z,36.23,62.00
2026-06-03T07:14:00Z,36.23,64.00
2026-06-03T07:15:00Z,36.23,64.00
2026-06-03T07:16:00Z,39.00,64.00
2026-06-03T07:17:00Z,39.00,64.00
2026-06-03T07:18:00Z,36.24,64.00
2026-06-03T07:20:00Z,38.00,64.00
2026-06-03T07:22:00Z,38.00,64.00
2026-06-03T07:27:00Z,38.92,64.00
2026-06-03T07:29:00Z,38.19,64.00
2026-06-03T07:30:00Z,38.19,64.00
2026-06-03T07:32:00Z,38.00,64.00
2026-06-03T07:33:00Z,38.00,64.00
2026-06-03T07:34:00Z,38.00,64.00
2026-06-03T07:35:00Z,38.00,64.00
2026-06-03T07:42:00Z,38.30,64.00
2026-06-03T07:47:00Z,38.00,64.00
2026-06-03T07:49:00Z,36.67,64.00
2026-06-03T07:55:00Z,38.24,64.00
2026-06-03T08:00:00Z,38.54,64.00
2026-06-03T08:02:00Z,39.00,64.00
2026-06-03T08:05:00Z,39.00,64.00
2026-06-03T08:07:00Z,39.00,63.00
2026-06-03T08:08:00Z,39.00,63.00
2026-06-03T08:09:00Z,39.00,64.00
2026-06-03T08:11:00Z,38.36,64.00
2026-06-03T08:14:00Z,38.36,64.00
2026-06-03T08:15:00Z,38.00,64.00
2026-06-03T08:20:00Z,38.40,64.00
2026-06-03T08:21:00Z,38.40,62.00
2026-06-03T08:22:00Z,38.40,62.00
2026-06-03T08:26:00Z,39.00,62.00
2026-06-03T08:27:00Z,37.10,62.00
2026-06-03T08:29:00Z,37.00,62.00
2026-06-03T08:31:00Z,39.00,62.00
2026-06-03T08:33:00Z,39.00,62.00
2026-06-03T08:34:00Z,37.00,62.00
2026-06-03T08:42:00Z,39.00,62.00
2026-06-03T08:46:00Z,39.00,63.00
2026-06-03T08:49:00Z,39.00,63.00
2026-06-03T08:51:00Z,39.00,63.00
2026-06-03T08:59:00Z,39.00,63.00
2026-06-03T09:00:00Z,39.00,63.00
2026-06-03T09:03:00Z,37.00,63.00
2026-06-03T09:11:00Z,37.00,63.00
2026-06-03T09:14:00Z,40.00,63.00
2026-06-03T09:17:00Z,37.25,63.00
2026-06-03T09:19:00Z,37.00,63.00
2026-06-03T09:20:00Z,37.00,63.00
2026-06-03T09:21:00Z,39.79,63.00
2026-06-03T09:24:00Z,39.79,63.93
2026-06-03T09:25:00Z,39.79,64.00
2026-06-03T09:26:00Z,39.00,64.00
2026-06-03T09:32:00Z,37.10,64.00
2026-06-03T09:34:00Z,38.00,64.00
2026-06-03T09:38:00Z,38.00,61.06
2026-06-03T09:45:00Z,38.00,63.84
2026-06-03T09:49:00Z,38.00,63.00
2026-06-03T09:50:00Z,38.00,63.99
2026-06-03T09:52:00Z,38.00,63.99
2026-06-03T09:53:00Z,37.00,63.99
2026-06-03T10:01:00Z,37.63,63.99
2026-06-03T10:02:00Z,38.00,63.99
2026-06-03T10:03:00Z,37.00,63.99
2026-06-03T10:04:00Z,37.00,64.00
2026-06-03T10:06:00Z,36.00,64.00
2026-06-03T10:11:00Z,36.00,64.00
2026-06-03T10:12:00Z,38.00,64.00
2026-06-03T10:13:00Z,38.00,64.00
2026-06-03T10:16:00Z,38.00,62.44
2026-06-03T10:18:00Z,38.00,62.44
2026-06-03T10:20:00Z,38.00,62.00
2026-06-03T10:23:00Z,38.00,62.00
2026-06-03T10:24:00Z,38.00,65.00
2026-06-03T10:25:00Z,38.00,62.00
2026-06-03T10:26:00Z,38.00,64.00
2026-06-03T10:27:00Z,36.00,64.00
2026-06-03T10:28:00Z,38.00,62.00
2026-06-03T10:30:00Z,38.00,62.00
2026-06-03T10:31:00Z,38.00,62.00
2026-06-03T10:32:00Z,38.00,62.00
2026-06-03T10:33:00Z,38.46,62.00
2026-06-03T10:34:00Z,38.47,62.00
2026-06-03T10:35:00Z,38.11,62.00
2026-06-03T10:36:00Z,36.00,62.00
2026-06-03T10:37:00Z,36.00,62.00
2026-06-03T10:38:00Z,36.00,62.00
2026-06-03T10:40:00Z,36.00,64.00
2026-06-03T10:41:00Z,36.00,62.00
2026-06-03T10:44:00Z,38.00,62.00
2026-06-03T10:46:00Z,38.00,62.00
2026-06-03T10:47:00Z,38.00,62.00
2026-06-03T10:48:00Z,38.00,62.00
2026-06-03T10:50:00Z,38.00,62.00
2026-06-03T10:52:00Z,38.00,62.00
2026-06-03T10:54:00Z,37.00,62.00
2026-06-03T10:57:00Z,38.00,62.00
2026-06-03T11:04:00Z,38.00,62.00
2026-06-03T11:06:00Z,38.00,63.00
2026-06-03T11:08:00Z,38.00,63.00
2026-06-03T11:10:00Z,38.00,63.00
2026-06-03T11:11:00Z,38.00,62.42
2026-06-03T11:12:00Z,38.00,63.00
2026-06-03T11:13:00Z,36.00,62.00
2026-06-03T11:14:00Z,38.00,62.00
2026-06-03T11:18:00Z,36.00,62.00
2026-06-03T11:20:00Z,39.00,62.00
2026-06-03T11:21:00Z,35.44,63.00
2026-06-03T11:25:00Z,35.44,61.26
2026-06-03T11:28:00Z,39.01,61.08
2026-06-03T11:29:00Z,39.51,61.08
2026-06-03T11:31:00Z,37.52,61.39
2026-06-03T11:36:00Z,39.98,61.39
2026-06-03T11:37:00Z,39.98,61.00
2026-06-03T11:41:00Z,39.98,63.00
2026-06-03T11:43:00Z,38.21,63.00
2026-06-03T11:45:00Z,39.50,63.00
2026-06-03T11:46:00Z,39.50,61.79
2026-06-03T11:47:00Z,40.00,61.79
2026-06-03T11:48:00Z,39.92,61.79
2026-06-03T11:51:00Z,40.00,61.79
2026-06-03T11:52:00Z,40.00,61.79
2026-06-03T11:54:00Z,40.00,63.00
2026-06-03T11:57:00Z,40.00,63.00
2026-06-03T11:59:00Z,40.00,61.00
2026-06-03T12:00:00Z,40.00,61.00
2026-06-03T12:03:00Z,40.00,63.00
2026-06-03T12:09:00Z,40.00,63.00
2026-06-03T12:10:00Z,37.00,63.00
2026-06-03T12:11:00Z,36.55,63.00
2026-06-03T12:12:00Z,39.99,63.00
2026-06-03T12:14:00Z,39.98,63.00
2026-06-03T12:15:00Z,39.00,63.00
2026-06-03T12:18:00Z,39.00,62.00
2026-06-03T12:19:00Z,39.00,62.00
2026-06-03T12:23:00Z,36.00,62.00
2026-06-03T12:24:00Z,39.17,62.00
2026-06-03T12:29:00Z,39.99,62.00
2026-06-03T12:30:00Z,36.00,62.00
2026-06-03T12:33:00Z,40.00,62.00
2026-06-03T12:34:00Z,36.13,62.00
2026-06-03T12:35:00Z,40.00,62.00
2026-06-03T12:41:00Z,40.00,62.86
2026-06-03T12:44:00Z,40.00,62.00
2026-06-03T12:45:00Z,39.00,62.00
2026-06-03T12:46:00Z,39.81,62.00
2026-06-03T12:47:00Z,40.00,62.00
2026-06-03T12:48:00Z,40.00,60.00
2026-06-03T12:49:00Z,40.00,62.00
2026-06-03T12:50:00Z,40.00,63.00
2026-06-03T12:55:00Z,39.36,63.00
2026-06-03T12:59:00Z,39.00,63.00
2026-06-03T13:01:00Z,39.00,63.00
2026-06-03T13:03:00Z,39.00,63.00
2026-06-03T13:04:00Z,39.00,63.00
2026-06-03T13:05:00Z,36.00,63.00
2026-06-03T13:06:00Z,36.00,60.87
2026-06-03T13:11:00Z,36.00,60.87
2026-06-03T13:12:00Z,36.00,63.00
2026-06-03T13:14:00Z,39.79,63.00
2026-06-03T13:15:00Z,39.79,63.00
2026-06-03T13:17:00Z,39.79,63.00
2026-06-03T13:20:00Z,39.79,63.00
2026-06-03T13:21:00Z,39.79,61.00
2026-06-03T13:22:00Z,39.79,63.00
2026-06-03T13:25:00Z,39.79,60.84
2026-06-03T13:27:00Z,35.37,60.84
2026-06-03T13:28:00Z,35.37,63.00
2026-06-03T13:30:00Z,39.85,63.00
2026-06-03T13:32:00Z,40.00,63.00
2026-06-03T13:33:00Z,36.00,63.00
2026-06-03T13:36:00Z,39.00,63.00
2026-06-03T13:37:00Z,39.00,63.00
2026-06-03T13:41:00Z,35.73,63.00
2026-06-03T13:42:00Z,40.00,63.00
2026-06-03T13:47:00Z,40.00,63.00
2026-06-03T13:48:00Z,38.72,63.00
2026-06-03T13:50:00Z,38.72,62.00
2026-06-03T13:53:00Z,38.72,63.00
2026-06-03T13:54:00Z,39.00,63.00
2026-06-03T13:55:00Z,39.00,63.00
2026-06-03T13:57:00Z,39.00,63.00
2026-06-03T13:58:00Z,33.29,63.02
2026-06-03T13:59:00Z,39.00,62.83
2026-06-03T14:00:00Z,39.93,63.95
2026-06-03T14:01:00Z,36.34,63.00
2026-06-03T14:02:00Z,38.50,66.00
2026-06-03T14:03:00Z,40.94,61.00
2026-06-03T14:04:00Z,40.00,60.15
2026-06-03T14:05:00Z,36.35,64.00
2026-06-03T14:06:00Z,36.73,65.87
2026-06-03T14:07:00Z,39.77,61.61
2026-06-03T14:08:00Z,41.00,60.71
2026-06-03T14:09:00Z,43.56,58.15
2026-06-03T14:10:00Z,39.75,61.24
2026-06-03T14:11:00Z,38.02,63.97
2026-06-03T14:12:00Z,38.42,62.62
2026-06-03T14:13:00Z,33.85,65.07
2026-06-03T14:14:00Z,25.64,72.94
2026-06-03T14:15:00Z,31.56,68.42
2026-06-03T14:16:00Z,42.09,57.45
2026-06-03T14:17:00Z,33.80,69.83
2026-06-03T14:18:00Z,38.64,64.44
2026-06-03T14:19:00Z,41.58,59.20
2026-06-03T14:20:00Z,45.80,55.37
2026-06-03T14:21:00Z,50.90,53.80
2026-06-03T14:22:00Z,49.53,47.18
2026-06-03T14:23:00Z,52.83,46.89
2026-06-03T14:24:00Z,48.11,57.63
2026-06-03T14:25:00Z,35.35,63.15
2026-06-03T14:26:00Z,36.33,65.60
2026-06-03T14:27:00Z,19.22,80.37
2026-06-03T14:28:00Z,18.21,82.00
2026-06-03T14:29:00Z,18.04,82.53
2026-06-03T14:30:00Z,21.66,80.99
2026-06-03T14:31:00Z,22.06,77.57
2026-06-03T14:32:00Z,19.48,80.67
2026-06-03T14:33:00Z,24.17,77.70
2026-06-03T14:34:00Z,21.50,78.42
2026-06-03T14:35:00Z,22.09,80.23
2026-06-03T14:36:00Z,19.74,79.70
2026-06-03T14:37:00Z,20.36,83.75
2026-06-03T14:38:00Z,18.36,82.94
2026-06-03T14:39:00Z,21.06,78.19
2026-06-03T14:40:00Z,19.66,80.00
2026-06-03T14:41:00Z,18.77,81.17
2026-06-03T14:42:00Z,21.00,80.11
2026-06-03T14:43:00Z,19.62,81.34
2026-06-03T14:44:00Z,18.07,82.33
2026-06-03T14:45:00Z,16.42,83.30
2026-06-03T14:46:00Z,15.75,86.31
2026-06-03T14:47:00Z,20.45,79.88
2026-06-03T14:48:00Z,22.27,77.45
2026-06-03T14:49:00Z,23.68,78.45
2026-06-03T14:50:00Z,22.36,77.85
2026-06-03T14:51:00Z,20.07,80.74
2026-06-03T14:52:00Z,20.00,81.00
2026-06-03T14:53:00Z,21.62,80.04
2026-06-03T14:54:00Z,16.04,82.84
2026-06-03T14:55:00Z,6.58,90.37
2026-06-03T14:56:00Z,4.98,95.86
2026-06-03T14:57:00Z,4.36,96.13
2026-06-03T14:58:00Z,3.37,96.96
2026-06-03T14:59:00Z,3.14,97.22
2026-06-03T15:00:00Z,2.91,97.47
2026-06-03T15:01:00Z,1.53,98.70
2026-06-03T15:02:00Z,1.24,98.97
2026-06-03T15:03:00Z,1.00,99.00
2026-06-03T15:04:00Z,1.00,99.00
2026-06-03T15:05:00Z,1.00,99.00
2026-06-03T15:06:00Z,1.10,98.07
2026-06-03T15:07:00Z,1.89,98.90
2026-06-03T15:08:00Z,1.65,98.59
2026-06-03T15:09:00Z,2.00,98.01
2026-06-03T15:10:00Z,2.08,97.00
2026-06-03T15:12:00Z,1.00,98.89
2026-06-03T15:13:00Z,1.00,99.00
2026-06-03T15:14:00Z,1.00,99.00
2026-06-03T15:15:00Z,1.00,99.00
2026-06-03T15:16:00Z,1.00,99.00
2026-06-03T15:17:00Z,1.00,99.00
