# event_ticker=KXATPMATCH-25OCT29MOUBUB
# final_score=6-3 7-5
# match_winner=Alexander Bublik
# fav_player=Alexander Bublik
# dog_player=Corentin Moutet
# kalshi_date=2025-10-29
timestamp,Alexander Bublik,Corentin Moutet
2025-10-29T17:20:00Z,60.00,41.00
2025-10-29T17:21:00Z,60.00,41.00
2025-10-29T17:23:00Z,60.00,41.00
2025-10-29T17:25:00Z,60.29,41.00
2025-10-29T17:26:00Z,61.00,41.00
2025-10-29T17:28:00Z,61.00,41.00
2025-10-29T17:29:00Z,61.00,41.00
2025-10-29T17:30:00Z,61.00,41.00
2025-10-29T17:31:00Z,61.00,41.00
2025-10-29T17:32:00Z,61.00,41.00
2025-10-29T17:33:00Z,61.00,41.00
2025-10-29T17:34:00Z,61.00,41.00
2025-10-29T17:35:00Z,61.00,41.00
2025-10-29T17:36:00Z,61.00,41.00
2025-10-29T17:37:00Z,61.00,41.00
2025-10-29T17:38:00Z,61.00,41.00
2025-10-29T17:39:00Z,61.00,41.00
2025-10-29T17:40:00Z,61.00,41.00
2025-10-29T17:41:00Z,61.00,41.00
2025-10-29T17:42:00Z,61.00,41.00
2025-10-29T17:43:00Z,61.00,41.00
2025-10-29T17:44:00Z,61.00,41.00
2025-10-29T17:45:00Z,61.00,41.00
2025-10-29T17:46:00Z,61.00,41.00
2025-10-29T17:47:00Z,61.00,41.00
2025-10-29T17:48:00Z,61.00,41.00
2025-10-29T17:49:00Z,61.00,41.00
2025-10-29T17:50:00Z,61.00,41.00
2025-10-29T17:51:00Z,61.00,41.00
2025-10-29T17:52:00Z,61.55,41.00
2025-10-29T17:53:00Z,61.55,41.00
2025-10-29T17:54:00Z,61.55,41.00
2025-10-29T17:55:00Z,61.94,41.00
2025-10-29T17:56:00Z,62.00,41.00
2025-10-29T17:57:00Z,62.00,41.00
2025-10-29T17:58:00Z,62.00,41.00
2025-10-29T17:59:00Z,62.00,41.00
2025-10-29T18:00:00Z,61.96,41.00
2025-10-29T18:01:00Z,62.00,41.00
2025-10-29T18:02:00Z,62.00,41.00
2025-10-29T18:03:00Z,62.00,41.00
2025-10-29T18:04:00Z,62.00,41.00
2025-10-29T18:05:00Z,62.00,41.00
2025-10-29T18:06:00Z,62.00,41.00
2025-10-29T18:07:00Z,62.00,40.00
2025-10-29T18:08:00Z,62.00,40.00
2025-10-29T18:09:00Z,62.00,40.01
2025-10-29T18:10:00Z,62.00,41.00
2025-10-29T18:11:00Z,62.00,41.00
2025-10-29T18:12:00Z,62.00,41.00
2025-10-29T18:13:00Z,62.00,41.00
2025-10-29T18:14:00Z,62.00,41.00
2025-10-29T18:15:00Z,62.00,41.00
2025-10-29T18:16:00Z,62.00,41.00
2025-10-29T18:17:00Z,62.00,41.00
2025-10-29T18:18:00Z,62.00,41.00
2025-10-29T18:19:00Z,62.01,41.00
2025-10-29T18:20:00Z,63.00,40.99
2025-10-29T18:21:00Z,63.00,40.99
2025-10-29T18:22:00Z,63.00,40.00
2025-10-29T18:23:00Z,63.00,40.33
2025-10-29T18:24:00Z,62.89,41.00
2025-10-29T18:25:00Z,63.00,40.00
2025-10-29T18:26:00Z,63.00,40.00
2025-10-29T18:27:00Z,63.00,39.00
2025-10-29T18:28:00Z,63.00,39.00
2025-10-29T18:29:00Z,63.00,39.00
2025-10-29T18:30:00Z,62.47,39.00
2025-10-29T18:31:00Z,63.00,39.00
2025-10-29T18:32:00Z,63.00,39.00
2025-10-29T18:33:00Z,63.00,38.92
2025-10-29T18:34:00Z,63.44,38.92
2025-10-29T18:35:00Z,63.25,39.00
2025-10-29T18:36:00Z,64.00,39.00
2025-10-29T18:37:00Z,64.44,39.00
2025-10-29T18:38:00Z,64.60,38.75
2025-10-29T18:39:00Z,64.36,38.04
2025-10-29T18:40:00Z,64.96,38.04
2025-10-29T18:41:00Z,65.39,36.00
2025-10-29T18:42:00Z,64.91,35.95
2025-10-29T18:43:00Z,63.62,35.95
2025-10-29T18:44:00Z,62.83,37.49
2025-10-29T18:45:00Z,61.26,37.62
2025-10-29T18:46:00Z,62.23,38.00
2025-10-29T18:47:00Z,63.42,39.14
2025-10-29T18:48:00Z,64.40,39.14
2025-10-29T18:49:00Z,62.00,38.00
2025-10-29T18:50:00Z,63.43,38.00
2025-10-29T18:51:00Z,66.98,36.01
2025-10-29T18:52:00Z,73.58,28.50
2025-10-29T18:53:00Z,75.00,24.13
2025-10-29T18:54:00Z,75.91,24.99
2025-10-29T18:55:00Z,77.00,23.21
2025-10-29T18:56:00Z,79.29,21.17
2025-10-29T18:57:00Z,79.52,20.00
2025-10-29T18:58:00Z,80.25,20.22
2025-10-29T18:59:00Z,79.51,21.65
2025-10-29T19:00:00Z,79.54,20.07
2025-10-29T19:01:00Z,81.67,20.98
2025-10-29T19:02:00Z,81.76,19.01
2025-10-29T19:03:00Z,80.24,18.99
2025-10-29T19:04:00Z,81.00,19.05
2025-10-29T19:05:00Z,83.00,17.91
2025-10-29T19:06:00Z,83.40,18.08
2025-10-29T19:07:00Z,80.91,18.44
2025-10-29T19:08:00Z,81.13,18.41
2025-10-29T19:09:00Z,82.00,18.94
2025-10-29T19:10:00Z,83.86,17.05
2025-10-29T19:11:00Z,83.96,17.08
2025-10-29T19:12:00Z,83.56,16.61
2025-10-29T19:13:00Z,83.55,16.75
2025-10-29T19:14:00Z,82.56,18.49
2025-10-29T19:15:00Z,81.38,19.83
2025-10-29T19:16:00Z,81.12,20.59
2025-10-29T19:17:00Z,82.95,19.64
2025-10-29T19:18:00Z,82.02,18.27
2025-10-29T19:19:00Z,84.00,17.44
2025-10-29T19:20:00Z,81.60,18.54
2025-10-29T19:21:00Z,80.48,21.00
2025-10-29T19:22:00Z,80.72,20.77
2025-10-29T19:23:00Z,78.24,22.37
2025-10-29T19:24:00Z,79.00,20.88
2025-10-29T19:25:00Z,82.45,20.00
2025-10-29T19:26:00Z,79.17,20.76
2025-10-29T19:27:00Z,81.00,19.11
2025-10-29T19:28:00Z,80.97,19.36
2025-10-29T19:29:00Z,80.08,19.87
2025-10-29T19:30:00Z,77.70,22.24
2025-10-29T19:31:00Z,77.97,23.74
2025-10-29T19:32:00Z,75.44,25.97
2025-10-29T19:33:00Z,76.34,24.64
2025-10-29T19:34:00Z,78.43,23.93
2025-10-29T19:35:00Z,75.43,26.31
2025-10-29T19:36:00Z,78.42,25.32
2025-10-29T19:37:00Z,77.64,24.16
2025-10-29T19:38:00Z,77.08,24.61
2025-10-29T19:39:00Z,76.45,25.18
2025-10-29T19:40:00Z,76.00,25.99
2025-10-29T19:41:00Z,76.00,26.22
2025-10-29T19:42:00Z,74.29,26.01
2025-10-29T19:43:00Z,76.26,26.96
2025-10-29T19:44:00Z,77.12,26.37
2025-10-29T19:45:00Z,69.62,30.51
2025-10-29T19:46:00Z,71.36,32.50
2025-10-29T19:47:00Z,78.74,25.11
2025-10-29T19:48:00Z,75.10,24.42
2025-10-29T19:49:00Z,85.19,23.47
2025-10-29T19:50:00Z,84.61,19.43
2025-10-29T19:51:00Z,93.14,6.45
2025-10-29T19:52:00Z,90.88,7.21
2025-10-29T19:53:00Z,85.58,15.83
2025-10-29T19:54:00Z,84.89,17.15
2025-10-29T19:55:00Z,80.14,20.48
2025-10-29T19:56:00Z,84.29,16.06
2025-10-29T19:57:00Z,84.26,14.47
2025-10-29T19:58:00Z,86.22,16.20
2025-10-29T19:59:00Z,89.51,13.85
2025-10-29T20:00:00Z,88.66,11.73
2025-10-29T20:01:00Z,84.23,17.33
2025-10-29T20:02:00Z,79.19,20.59
2025-10-29T20:03:00Z,78.95,21.37
2025-10-29T20:04:00Z,76.63,21.83
2025-10-29T20:05:00Z,79.17,22.85
2025-10-29T20:06:00Z,80.95,20.27
2025-10-29T20:07:00Z,82.20,17.76
2025-10-29T20:08:00Z,87.98,14.33
2025-10-29T20:09:00Z,93.62,6.61
2025-10-29T20:10:00Z,95.75,3.41
2025-10-29T20:11:00Z,97.24,3.37
2025-10-29T20:12:00Z,98.08,2.38
2025-10-29T20:13:00Z,97.98,2.02
2025-10-29T20:14:00Z,99.00,1.00
2025-10-29T20:15:00Z,99.00,1.00
2025-10-29T20:16:00Z,99.00,1.00
2025-10-29T20:17:00Z,99.00,1.00
2025-10-29T20:18:00Z,99.00,1.00
2025-10-29T20:19:00Z,99.00,1.00
