# event_ticker=KXATPCHALLENGERMATCH-26FEB25BLABRO
# final_score=7-6(3) 6-7(5) 7-6(8)
# score_resolution=6-7 7-6 6-7
# match_winner=Ugo Blanchet
# fav_player=Florian Broska
# dog_player=Ugo Blanchet
# kalshi_date=2026-02-25
timestamp,Florian Broska,Ugo Blanchet
2026-02-25T15:35:00Z,43.00,59.00
2026-02-25T15:36:00Z,45.00,60.00
2026-02-25T15:37:00Z,45.94,57.55
2026-02-25T15:38:00Z,43.00,57.15
2026-02-25T15:39:00Z,38.00,64.00
2026-02-25T15:40:00Z,40.00,63.00
2026-02-25T15:41:00Z,39.67,61.22
2026-02-25T15:42:00Z,41.92,60.55
2026-02-25T15:43:00Z,39.18,62.51
2026-02-25T15:44:00Z,40.96,61.13
2026-02-25T15:45:00Z,42.00,58.80
2026-02-25T15:46:00Z,44.43,61.79
2026-02-25T15:47:00Z,46.00,59.61
2026-02-25T15:48:00Z,40.95,62.00
2026-02-25T15:49:00Z,40.00,53.17
2026-02-25T15:50:00Z,40.00,58.01
2026-02-25T15:51:00Z,43.78,57.43
2026-02-25T15:52:00Z,43.67,58.70
2026-02-25T15:53:00Z,38.00,62.91
2026-02-25T15:54:00Z,37.50,63.82
2026-02-25T15:55:00Z,39.58,62.97
2026-02-25T15:56:00Z,40.86,59.94
2026-02-25T15:57:00Z,44.05,57.14
2026-02-25T15:58:00Z,51.00,57.88
2026-02-25T15:59:00Z,40.00,61.73
2026-02-25T16:00:00Z,37.25,63.89
2026-02-25T16:01:00Z,38.26,64.78
2026-02-25T16:02:00Z,46.95,54.88
2026-02-25T16:03:00Z,50.88,52.70
2026-02-25T16:04:00Z,46.91,53.86
2026-02-25T16:05:00Z,46.82,55.59
2026-02-25T16:06:00Z,49.56,49.06
2026-02-25T16:07:00Z,46.18,55.34
2026-02-25T16:08:00Z,41.97,58.89
2026-02-25T16:09:00Z,41.15,60.93
2026-02-25T16:10:00Z,42.98,60.04
2026-02-25T16:11:00Z,41.62,58.32
2026-02-25T16:12:00Z,41.89,62.65
2026-02-25T16:13:00Z,40.71,64.86
2026-02-25T16:14:00Z,37.62,64.63
2026-02-25T16:15:00Z,42.41,60.07
2026-02-25T16:16:00Z,43.67,58.98
2026-02-25T16:17:00Z,47.47,55.02
2026-02-25T16:18:00Z,41.76,62.16
2026-02-25T16:19:00Z,28.16,70.44
2026-02-25T16:20:00Z,30.75,71.61
2026-02-25T16:21:00Z,25.66,77.94
2026-02-25T16:22:00Z,19.27,81.39
2026-02-25T16:23:00Z,17.36,82.11
2026-02-25T16:24:00Z,18.71,82.20
2026-02-25T16:25:00Z,18.93,81.50
2026-02-25T16:26:00Z,19.00,81.96
2026-02-25T16:27:00Z,17.66,82.79
2026-02-25T16:28:00Z,14.92,85.89
2026-02-25T16:29:00Z,13.40,86.31
2026-02-25T16:30:00Z,17.77,81.67
2026-02-25T16:31:00Z,18.46,83.55
2026-02-25T16:32:00Z,18.48,82.83
2026-02-25T16:33:00Z,15.03,85.68
2026-02-25T16:34:00Z,19.12,80.80
2026-02-25T16:35:00Z,18.18,81.13
2026-02-25T16:36:00Z,17.11,82.95
2026-02-25T16:37:00Z,17.44,84.39
2026-02-25T16:38:00Z,16.34,82.34
2026-02-25T16:39:00Z,16.16,82.87
2026-02-25T16:40:00Z,20.27,81.10
2026-02-25T16:41:00Z,20.96,80.77
2026-02-25T16:42:00Z,25.61,77.11
2026-02-25T16:43:00Z,22.05,78.05
2026-02-25T16:44:00Z,21.02,81.73
2026-02-25T16:45:00Z,21.38,80.23
2026-02-25T16:46:00Z,21.45,79.81
2026-02-25T16:47:00Z,20.76,78.34
2026-02-25T16:48:00Z,21.08,77.10
2026-02-25T16:49:00Z,22.65,76.05
2026-02-25T16:50:00Z,21.34,78.37
2026-02-25T16:51:00Z,21.05,78.12
2026-02-25T16:52:00Z,21.11,79.00
2026-02-25T16:53:00Z,19.99,79.90
2026-02-25T16:54:00Z,18.34,83.16
2026-02-25T16:55:00Z,20.66,77.53
2026-02-25T16:56:00Z,19.95,81.80
2026-02-25T16:57:00Z,23.96,77.80
2026-02-25T16:58:00Z,21.52,78.05
2026-02-25T16:59:00Z,20.71,80.39
2026-02-25T17:00:00Z,21.26,79.94
2026-02-25T17:01:00Z,17.26,81.21
2026-02-25T17:02:00Z,20.37,79.73
2026-02-25T17:03:00Z,22.74,75.40
2026-02-25T17:04:00Z,24.37,75.95
2026-02-25T17:05:00Z,27.95,73.17
2026-02-25T17:06:00Z,22.15,78.24
2026-02-25T17:07:00Z,19.69,81.70
2026-02-25T17:08:00Z,23.21,78.75
2026-02-25T17:09:00Z,25.62,75.43
2026-02-25T17:10:00Z,26.81,73.24
2026-02-25T17:11:00Z,27.70,76.20
2026-02-25T17:12:00Z,22.22,75.25
2026-02-25T17:13:00Z,19.51,84.58
2026-02-25T17:14:00Z,9.85,89.82
2026-02-25T17:15:00Z,3.13,95.33
2026-02-25T17:16:00Z,3.86,97.06
2026-02-25T17:17:00Z,1.46,98.19
2026-02-25T17:18:00Z,4.50,95.09
2026-02-25T17:19:00Z,8.29,91.85
2026-02-25T17:20:00Z,23.08,79.60
2026-02-25T17:21:00Z,37.00,65.26
2026-02-25T17:22:00Z,41.15,58.56
2026-02-25T17:23:00Z,41.73,60.43
2026-02-25T17:24:00Z,37.81,63.30
2026-02-25T17:25:00Z,43.46,58.91
2026-02-25T17:26:00Z,37.82,64.19
2026-02-25T17:27:00Z,36.23,64.98
2026-02-25T17:28:00Z,37.07,66.15
2026-02-25T17:29:00Z,39.58,63.35
2026-02-25T17:30:00Z,42.46,58.11
2026-02-25T17:31:00Z,39.75,61.98
2026-02-25T17:32:00Z,34.60,65.83
2026-02-25T17:33:00Z,34.24,66.76
2026-02-25T17:34:00Z,31.53,68.73
2026-02-25T17:35:00Z,29.17,67.27
2026-02-25T17:36:00Z,26.80,76.42
2026-02-25T17:37:00Z,33.34,67.71
2026-02-25T17:38:00Z,31.91,68.05
2026-02-25T17:39:00Z,31.57,67.85
2026-02-25T17:40:00Z,31.98,68.97
2026-02-25T17:41:00Z,30.93,69.08
2026-02-25T17:42:00Z,35.12,66.35
2026-02-25T17:43:00Z,38.43,61.03
2026-02-25T17:44:00Z,31.95,68.88
2026-02-25T17:45:00Z,29.70,71.86
2026-02-25T17:46:00Z,29.99,72.90
2026-02-25T17:47:00Z,28.52,73.40
2026-02-25T17:48:00Z,26.96,75.05
2026-02-25T17:49:00Z,32.88,72.33
2026-02-25T17:50:00Z,31.50,72.64
2026-02-25T17:51:00Z,36.67,64.53
2026-02-25T17:52:00Z,37.64,67.18
2026-02-25T17:53:00Z,31.85,72.51
2026-02-25T17:54:00Z,33.58,69.15
2026-02-25T17:55:00Z,33.00,68.36
2026-02-25T17:56:00Z,33.34,69.77
2026-02-25T17:57:00Z,33.87,67.49
2026-02-25T17:58:00Z,39.16,61.92
2026-02-25T17:59:00Z,40.70,60.02
2026-02-25T18:00:00Z,46.05,55.19
2026-02-25T18:01:00Z,41.49,59.82
2026-02-25T18:02:00Z,42.36,57.88
2026-02-25T18:03:00Z,34.55,66.34
2026-02-25T18:04:00Z,34.78,67.27
2026-02-25T18:05:00Z,39.36,61.48
2026-02-25T18:06:00Z,40.45,59.44
2026-02-25T18:07:00Z,41.76,59.69
2026-02-25T18:08:00Z,36.75,62.09
2026-02-25T18:09:00Z,32.20,67.53
2026-02-25T18:10:00Z,33.91,66.71
2026-02-25T18:11:00Z,34.21,67.85
2026-02-25T18:12:00Z,38.89,61.48
2026-02-25T18:13:00Z,32.74,72.71
2026-02-25T18:14:00Z,12.84,87.63
2026-02-25T18:15:00Z,15.39,88.58
2026-02-25T18:16:00Z,12.54,88.93
2026-02-25T18:17:00Z,14.89,80.80
2026-02-25T18:18:00Z,29.80,74.91
2026-02-25T18:19:00Z,29.96,71.38
2026-02-25T18:20:00Z,40.14,62.42
2026-02-25T18:21:00Z,57.41,41.85
2026-02-25T18:22:00Z,37.42,56.77
2026-02-25T18:23:00Z,34.72,61.87
2026-02-25T18:24:00Z,56.48,41.89
2026-02-25T18:25:00Z,30.69,70.18
2026-02-25T18:26:00Z,19.57,92.44
2026-02-25T18:27:00Z,1.00,99.00
2026-02-25T18:28:00Z,1.00,99.00
2026-02-25T18:29:00Z,1.00,99.00
2026-02-25T18:30:00Z,1.00,99.00
2026-02-25T18:31:00Z,1.00,99.00
2026-02-25T18:32:00Z,1.00,99.00
