# event_ticker=KXATPMATCH-26MAR07KORDE
# final_score=4-6 6-4 6-4
# match_winner=Alex de Minaur
# fav_player=Alex de Minaur
# dog_player=Sebastian Korda
# kalshi_date=2026-03-07
timestamp,Alex de Minaur,Sebastian Korda
2026-03-07T14:32:00Z,64.00,38.00
2026-03-07T14:37:00Z,64.00,37.00
2026-03-07T14:39:00Z,64.00,37.63
2026-03-07T14:43:00Z,64.00,37.63
2026-03-07T14:46:00Z,64.00,38.00
2026-03-07T14:48:00Z,64.00,38.00
2026-03-07T14:50:00Z,64.00,38.00
2026-03-07T14:55:00Z,64.00,38.00
2026-03-07T14:58:00Z,64.00,38.00
2026-03-07T15:01:00Z,64.00,38.00
2026-03-07T15:03:00Z,64.00,38.00
2026-03-07T15:04:00Z,64.00,38.00
2026-03-07T15:11:00Z,64.00,38.00
2026-03-07T15:12:00Z,64.00,38.00
2026-03-07T15:13:00Z,64.00,38.00
2026-03-07T15:15:00Z,64.00,38.00
2026-03-07T15:19:00Z,64.00,38.00
2026-03-07T15:24:00Z,64.00,38.00
2026-03-07T15:26:00Z,64.00,38.00
2026-03-07T15:27:00Z,64.00,38.00
2026-03-07T15:28:00Z,64.00,36.28
2026-03-07T15:30:00Z,64.00,38.00
2026-03-07T15:32:00Z,64.00,38.00
2026-03-07T15:39:00Z,64.00,38.00
2026-03-07T15:40:00Z,64.00,38.00
2026-03-07T15:41:00Z,64.00,38.00
2026-03-07T15:43:00Z,64.00,38.00
2026-03-07T15:45:00Z,64.00,38.00
2026-03-07T15:47:00Z,64.00,38.00
2026-03-07T15:48:00Z,64.00,38.00
2026-03-07T15:50:00Z,64.00,38.00
2026-03-07T15:52:00Z,64.00,38.00
2026-03-07T15:53:00Z,64.00,38.00
2026-03-07T15:54:00Z,64.00,38.00
2026-03-07T15:55:00Z,64.00,37.00
2026-03-07T15:56:00Z,64.00,38.00
2026-03-07T15:57:00Z,64.00,37.00
2026-03-07T15:58:00Z,64.00,37.00
2026-03-07T16:01:00Z,64.00,37.00
2026-03-07T16:03:00Z,64.00,38.00
2026-03-07T16:04:00Z,64.00,38.00
2026-03-07T16:06:00Z,64.00,38.00
2026-03-07T16:09:00Z,64.00,38.00
2026-03-07T16:10:00Z,64.00,38.00
2026-03-07T16:13:00Z,64.00,38.00
2026-03-07T16:14:00Z,64.00,38.00
2026-03-07T16:15:00Z,64.00,38.00
2026-03-07T16:16:00Z,64.00,38.00
2026-03-07T16:17:00Z,64.00,38.00
2026-03-07T16:18:00Z,64.00,38.00
2026-03-07T16:21:00Z,64.00,38.00
2026-03-07T16:23:00Z,64.00,37.00
2026-03-07T16:24:00Z,64.00,37.00
2026-03-07T16:25:00Z,64.00,37.00
2026-03-07T16:26:00Z,64.00,37.00
2026-03-07T16:27:00Z,64.00,38.00
2026-03-07T16:33:00Z,64.00,38.00
2026-03-07T16:36:00Z,64.00,38.00
2026-03-07T16:37:00Z,64.00,38.00
2026-03-07T16:38:00Z,64.00,38.00
2026-03-07T16:39:00Z,64.00,38.00
2026-03-07T16:41:00Z,64.00,38.00
2026-03-07T16:42:00Z,64.00,38.00
2026-03-07T16:43:00Z,64.00,38.00
2026-03-07T16:45:00Z,64.00,38.00
2026-03-07T16:47:00Z,64.00,38.00
2026-03-07T16:49:00Z,64.00,38.00
2026-03-07T16:50:00Z,64.00,38.00
2026-03-07T16:51:00Z,64.00,38.00
2026-03-07T16:52:00Z,64.00,38.00
2026-03-07T16:53:00Z,64.00,38.00
2026-03-07T16:54:00Z,64.00,38.00
2026-03-07T16:56:00Z,64.00,38.00
2026-03-07T16:58:00Z,64.00,38.00
2026-03-07T16:59:00Z,64.00,38.00
2026-03-07T17:00:00Z,64.00,38.00
2026-03-07T17:01:00Z,64.00,38.00
2026-03-07T17:04:00Z,64.00,38.00
2026-03-07T17:07:00Z,64.00,38.00
2026-03-07T17:10:00Z,64.00,38.76
2026-03-07T17:12:00Z,64.00,38.76
2026-03-07T17:15:00Z,64.00,36.94
2026-03-07T17:16:00Z,64.00,36.94
2026-03-07T17:18:00Z,64.00,36.94
2026-03-07T17:19:00Z,64.00,36.94
2026-03-07T17:22:00Z,64.00,39.00
2026-03-07T17:23:00Z,64.00,39.00
2026-03-07T17:24:00Z,64.00,39.00
2026-03-07T17:25:00Z,64.00,39.00
2026-03-07T17:26:00Z,64.00,39.00
2026-03-07T17:27:00Z,64.00,39.00
2026-03-07T17:30:00Z,63.00,39.00
2026-03-07T17:32:00Z,64.00,38.00
2026-03-07T17:33:00Z,64.00,38.00
2026-03-07T17:37:00Z,64.00,38.00
2026-03-07T17:38:00Z,64.00,38.00
2026-03-07T17:40:00Z,64.00,38.00
2026-03-07T17:41:00Z,64.00,38.00
2026-03-07T17:42:00Z,64.00,38.00
2026-03-07T17:44:00Z,64.00,38.00
2026-03-07T17:45:00Z,64.00,38.00
2026-03-07T17:46:00Z,64.00,38.00
2026-03-07T17:47:00Z,64.00,38.00
2026-03-07T17:48:00Z,64.00,38.00
2026-03-07T17:49:00Z,64.00,38.00
2026-03-07T17:50:00Z,64.00,38.00
2026-03-07T17:52:00Z,64.00,38.00
2026-03-07T17:53:00Z,64.00,38.00
2026-03-07T17:56:00Z,64.00,38.00
2026-03-07T17:58:00Z,64.00,38.00
2026-03-07T17:59:00Z,64.00,38.00
2026-03-07T18:04:00Z,64.00,38.00
2026-03-07T18:06:00Z,64.00,38.00
2026-03-07T18:07:00Z,64.00,38.00
2026-03-07T18:08:00Z,64.00,38.00
2026-03-07T18:09:00Z,64.00,38.00
2026-03-07T18:10:00Z,64.00,38.00
2026-03-07T18:11:00Z,64.00,38.00
2026-03-07T18:12:00Z,64.00,38.38
2026-03-07T18:13:00Z,64.00,38.38
2026-03-07T18:14:00Z,64.00,38.38
2026-03-07T18:16:00Z,64.00,38.38
2026-03-07T18:18:00Z,64.00,36.00
2026-03-07T18:19:00Z,64.00,36.00
2026-03-07T18:20:00Z,64.00,36.00
2026-03-07T18:22:00Z,64.00,38.00
2026-03-07T18:23:00Z,64.00,38.00
2026-03-07T18:25:00Z,64.00,38.00
2026-03-07T18:30:00Z,64.00,38.00
2026-03-07T18:31:00Z,64.00,38.00
2026-03-07T18:32:00Z,64.00,38.00
2026-03-07T18:33:00Z,64.00,38.00
2026-03-07T18:34:00Z,64.00,38.00
2026-03-07T18:36:00Z,64.00,38.00
2026-03-07T18:37:00Z,64.00,38.00
2026-03-07T18:39:00Z,64.00,38.00
2026-03-07T18:41:00Z,64.00,38.00
2026-03-07T18:42:00Z,64.00,38.00
2026-03-07T18:46:00Z,64.00,38.00
2026-03-07T18:49:00Z,64.00,38.00
2026-03-07T18:52:00Z,64.00,38.00
2026-03-07T18:53:00Z,64.00,38.00
2026-03-07T18:54:00Z,64.00,38.00
2026-03-07T18:55:00Z,64.00,38.00
2026-03-07T18:56:00Z,64.00,38.00
2026-03-07T18:57:00Z,64.00,38.00
2026-03-07T18:59:00Z,64.00,38.00
2026-03-07T19:00:00Z,64.00,38.00
2026-03-07T19:01:00Z,64.00,38.00
2026-03-07T19:02:00Z,64.00,38.00
2026-03-07T19:06:00Z,64.00,37.00
2026-03-07T19:07:00Z,64.00,37.00
2026-03-07T19:10:00Z,64.00,37.00
2026-03-07T19:12:00Z,63.00,37.00
2026-03-07T19:14:00Z,64.00,37.00
2026-03-07T19:19:00Z,64.00,38.00
2026-03-07T19:20:00Z,63.00,38.00
2026-03-07T19:21:00Z,63.00,38.00
2026-03-07T19:22:00Z,63.00,38.00
2026-03-07T19:25:00Z,63.00,38.00
2026-03-07T19:26:00Z,63.00,38.00
2026-03-07T19:28:00Z,63.00,38.00
2026-03-07T19:29:00Z,63.00,37.07
2026-03-07T19:31:00Z,64.00,37.07
2026-03-07T19:32:00Z,64.00,37.00
2026-03-07T19:35:00Z,64.00,38.00
2026-03-07T19:36:00Z,63.00,38.00
2026-03-07T19:38:00Z,64.00,38.00
2026-03-07T19:41:00Z,64.00,38.00
2026-03-07T19:42:00Z,64.31,38.00
2026-03-07T19:43:00Z,64.00,38.00
2026-03-07T19:45:00Z,64.00,38.00
2026-03-07T19:47:00Z,63.00,38.00
2026-03-07T19:48:00Z,63.00,38.00
2026-03-07T19:50:00Z,63.00,38.00
2026-03-07T19:51:00Z,63.00,38.00
2026-03-07T19:55:00Z,63.00,37.22
2026-03-07T19:56:00Z,63.00,38.00
2026-03-07T19:57:00Z,63.00,38.00
2026-03-07T19:59:00Z,63.00,38.00
2026-03-07T20:00:00Z,63.00,38.00
2026-03-07T20:01:00Z,63.00,38.00
2026-03-07T20:03:00Z,63.00,38.00
2026-03-07T20:04:00Z,63.00,38.00
2026-03-07T20:10:00Z,63.33,38.00
2026-03-07T20:11:00Z,64.00,38.00
2026-03-07T20:12:00Z,64.00,38.00
2026-03-07T20:13:00Z,64.00,38.00
2026-03-07T20:17:00Z,64.00,38.00
2026-03-07T20:18:00Z,64.00,38.00
2026-03-07T20:19:00Z,64.00,38.00
2026-03-07T20:21:00Z,64.00,38.00
2026-03-07T20:23:00Z,63.00,37.00
2026-03-07T20:25:00Z,62.00,37.00
2026-03-07T20:28:00Z,63.00,37.00
2026-03-07T20:30:00Z,63.00,37.00
2026-03-07T20:32:00Z,63.00,38.00
2026-03-07T20:33:00Z,63.00,37.00
2026-03-07T20:35:00Z,64.00,37.00
2026-03-07T20:37:00Z,64.00,36.00
2026-03-07T20:38:00Z,64.00,36.00
2026-03-07T20:39:00Z,64.00,36.00
2026-03-07T20:41:00Z,64.00,36.00
2026-03-07T20:44:00Z,63.00,37.00
2026-03-07T20:45:00Z,63.37,37.00
2026-03-07T20:46:00Z,63.00,38.00
2026-03-07T20:47:00Z,63.00,38.00
2026-03-07T20:52:00Z,63.00,38.00
2026-03-07T20:53:00Z,64.00,38.00
2026-03-07T20:54:00Z,64.00,38.00
2026-03-07T20:56:00Z,64.00,38.00
2026-03-07T20:58:00Z,64.00,38.00
2026-03-07T21:02:00Z,64.00,38.00
2026-03-07T21:04:00Z,64.00,38.00
2026-03-07T21:07:00Z,63.00,38.00
2026-03-07T21:08:00Z,63.17,38.00
2026-03-07T21:09:00Z,64.00,38.00
2026-03-07T21:10:00Z,64.00,38.00
2026-03-07T21:11:00Z,64.00,38.00
2026-03-07T21:12:00Z,64.00,38.00
2026-03-07T21:13:00Z,64.00,38.00
2026-03-07T21:14:00Z,64.00,38.00
2026-03-07T21:19:00Z,64.00,38.00
2026-03-07T21:20:00Z,64.00,38.00
2026-03-07T21:21:00Z,64.00,38.00
2026-03-07T21:22:00Z,64.00,38.00
2026-03-07T21:23:00Z,64.00,38.00
2026-03-07T21:24:00Z,64.00,38.00
2026-03-07T21:25:00Z,64.00,38.00
2026-03-07T21:26:00Z,64.00,38.00
2026-03-07T21:27:00Z,64.00,38.00
2026-03-07T21:28:00Z,64.00,38.00
2026-03-07T21:29:00Z,64.00,38.00
2026-03-07T21:30:00Z,64.00,38.00
2026-03-07T21:31:00Z,64.00,38.00
2026-03-07T21:32:00Z,64.00,37.00
2026-03-07T21:35:00Z,63.85,37.00
2026-03-07T21:36:00Z,64.00,37.00
2026-03-07T21:37:00Z,64.00,37.00
2026-03-07T21:41:00Z,63.32,37.00
2026-03-07T21:42:00Z,64.00,37.00
2026-03-07T21:43:00Z,64.00,37.89
2026-03-07T21:44:00Z,64.00,37.89
2026-03-07T21:45:00Z,64.00,37.89
2026-03-07T21:46:00Z,64.00,38.00
2026-03-07T21:47:00Z,64.00,38.00
2026-03-07T21:48:00Z,64.00,38.00
2026-03-07T21:49:00Z,64.00,38.00
2026-03-07T21:50:00Z,64.00,38.00
2026-03-07T21:51:00Z,64.00,38.00
2026-03-07T21:52:00Z,64.00,37.00
2026-03-07T21:53:00Z,64.00,38.00
2026-03-07T21:54:00Z,64.00,38.00
2026-03-07T21:55:00Z,64.00,38.00
2026-03-07T21:56:00Z,64.00,38.00
2026-03-07T21:57:00Z,64.00,38.00
2026-03-07T21:58:00Z,64.00,38.00
2026-03-07T21:59:00Z,64.00,38.00
2026-03-07T22:00:00Z,64.00,38.00
2026-03-07T22:01:00Z,64.00,38.00
2026-03-07T22:02:00Z,64.00,38.00
2026-03-07T22:03:00Z,64.00,38.13
2026-03-07T22:04:00Z,64.00,38.13
2026-03-07T22:05:00Z,64.00,39.00
2026-03-07T22:06:00Z,64.00,39.00
2026-03-07T22:07:00Z,64.00,39.00
2026-03-07T22:08:00Z,64.00,38.00
2026-03-07T22:09:00Z,64.00,38.00
2026-03-07T22:13:00Z,64.00,38.00
2026-03-07T22:15:00Z,64.00,38.00
2026-03-07T22:16:00Z,64.00,38.00
2026-03-07T22:17:00Z,64.00,38.00
2026-03-07T22:20:00Z,64.00,38.00
2026-03-07T22:22:00Z,64.00,38.00
2026-03-07T22:23:00Z,64.00,38.00
2026-03-07T22:25:00Z,63.29,38.00
2026-03-07T22:26:00Z,63.29,38.00
2026-03-07T22:28:00Z,64.00,38.00
2026-03-07T22:29:00Z,64.00,38.00
2026-03-07T22:30:00Z,64.00,38.00
2026-03-07T22:31:00Z,64.00,38.00
2026-03-07T22:32:00Z,64.00,38.00
2026-03-07T22:34:00Z,64.00,38.00
2026-03-07T22:36:00Z,64.00,38.00
2026-03-07T22:38:00Z,64.00,37.00
2026-03-07T22:39:00Z,64.00,36.00
2026-03-07T22:40:00Z,64.00,36.00
2026-03-07T22:42:00Z,64.00,36.00
2026-03-07T22:43:00Z,64.00,37.00
2026-03-07T22:44:00Z,64.00,37.00
2026-03-07T22:45:00Z,64.00,35.25
2026-03-07T22:46:00Z,64.00,37.00
2026-03-07T22:47:00Z,64.00,38.00
2026-03-07T22:48:00Z,64.00,38.00
2026-03-07T22:49:00Z,64.00,38.00
2026-03-07T22:50:00Z,64.00,38.00
2026-03-07T22:51:00Z,64.00,38.00
2026-03-07T22:52:00Z,64.00,38.00
2026-03-07T22:53:00Z,64.00,38.00
2026-03-07T22:54:00Z,64.00,37.00
2026-03-07T22:55:00Z,64.00,37.00
2026-03-07T22:56:00Z,64.00,37.00
2026-03-07T22:59:00Z,64.00,37.00
2026-03-07T23:00:00Z,64.00,37.00
2026-03-07T23:01:00Z,64.00,38.00
2026-03-07T23:02:00Z,63.02,38.00
2026-03-07T23:03:00Z,63.02,38.00
2026-03-07T23:04:00Z,62.31,38.00
2026-03-07T23:05:00Z,63.99,38.00
2026-03-07T23:06:00Z,64.00,38.00
2026-03-07T23:07:00Z,64.00,38.00
2026-03-07T23:08:00Z,64.00,38.00
2026-03-07T23:09:00Z,64.00,38.00
2026-03-07T23:10:00Z,64.00,37.00
2026-03-07T23:12:00Z,64.00,37.00
2026-03-07T23:15:00Z,63.97,37.00
2026-03-07T23:16:00Z,62.95,37.00
2026-03-07T23:18:00Z,64.00,38.00
2026-03-07T23:19:00Z,63.00,38.00
2026-03-07T23:21:00Z,63.00,38.00
2026-03-07T23:22:00Z,63.00,38.00
2026-03-07T23:23:00Z,63.66,38.00
2026-03-07T23:24:00Z,63.98,37.99
2026-03-07T23:25:00Z,64.00,38.00
2026-03-07T23:26:00Z,64.00,38.00
2026-03-07T23:27:00Z,63.98,38.00
2026-03-07T23:28:00Z,63.98,38.00
2026-03-07T23:29:00Z,61.77,38.00
2026-03-07T23:30:00Z,64.00,38.00
2026-03-07T23:31:00Z,63.47,38.74
2026-03-07T23:32:00Z,63.00,38.74
2026-03-07T23:33:00Z,62.63,39.00
2026-03-07T23:34:00Z,62.00,39.00
2026-03-07T23:35:00Z,62.00,39.00
2026-03-07T23:36:00Z,62.00,40.00
2026-03-07T23:37:00Z,62.53,40.00
2026-03-07T23:38:00Z,63.00,38.52
2026-03-07T23:39:00Z,63.35,39.60
2026-03-07T23:40:00Z,62.00,39.44
2026-03-07T23:41:00Z,62.00,39.81
2026-03-07T23:42:00Z,62.00,40.00
2026-03-07T23:43:00Z,62.08,40.00
2026-03-07T23:44:00Z,61.90,39.61
2026-03-07T23:45:00Z,60.71,43.18
2026-03-07T23:46:00Z,57.49,43.21
2026-03-07T23:47:00Z,61.14,41.98
2026-03-07T23:48:00Z,59.73,41.81
2026-03-07T23:49:00Z,58.34,42.01
2026-03-07T23:50:00Z,62.31,41.90
2026-03-07T23:51:00Z,59.16,42.65
2026-03-07T23:52:00Z,60.31,42.99
2026-03-07T23:53:00Z,63.43,39.80
2026-03-07T23:54:00Z,65.42,34.84
2026-03-07T23:55:00Z,71.24,29.56
2026-03-07T23:56:00Z,70.84,30.65
2026-03-07T23:57:00Z,70.09,29.65
2026-03-07T23:58:00Z,78.10,21.19
2026-03-07T23:59:00Z,78.12,22.10
2026-03-08T00:00:00Z,76.36,25.11
2026-03-08T00:01:00Z,78.05,23.57
2026-03-08T00:02:00Z,78.87,23.37
2026-03-08T00:03:00Z,78.50,24.10
2026-03-08T00:04:00Z,79.39,22.68
2026-03-08T00:05:00Z,79.66,21.18
2026-03-08T00:06:00Z,79.43,21.10
2026-03-08T00:07:00Z,79.12,23.00
2026-03-08T00:08:00Z,78.36,22.72
2026-03-08T00:09:00Z,78.02,22.41
2026-03-08T00:10:00Z,72.85,27.78
2026-03-08T00:11:00Z,72.52,30.13
2026-03-08T00:12:00Z,70.09,31.58
2026-03-08T00:13:00Z,73.83,27.12
2026-03-08T00:14:00Z,62.87,33.77
2026-03-08T00:15:00Z,60.63,43.06
2026-03-08T00:16:00Z,59.82,44.28
2026-03-08T00:17:00Z,57.32,43.68
2026-03-08T00:18:00Z,57.61,43.49
2026-03-08T00:19:00Z,59.41,42.13
2026-03-08T00:20:00Z,62.79,42.38
2026-03-08T00:21:00Z,61.59,39.06
2026-03-08T00:22:00Z,61.55,39.85
2026-03-08T00:23:00Z,63.12,37.82
2026-03-08T00:24:00Z,60.36,41.89
2026-03-08T00:25:00Z,61.67,38.58
2026-03-08T00:26:00Z,63.04,39.17
2026-03-08T00:27:00Z,58.07,42.81
2026-03-08T00:28:00Z,58.16,43.96
2026-03-08T00:29:00Z,59.64,42.73
2026-03-08T00:30:00Z,56.79,46.02
2026-03-08T00:31:00Z,47.52,55.59
2026-03-08T00:32:00Z,51.72,50.62
2026-03-08T00:33:00Z,38.69,62.34
2026-03-08T00:34:00Z,35.98,63.84
2026-03-08T00:35:00Z,35.97,64.92
2026-03-08T00:36:00Z,35.03,67.74
2026-03-08T00:37:00Z,35.05,65.81
2026-03-08T00:38:00Z,35.19,65.77
2026-03-08T00:39:00Z,34.00,67.13
2026-03-08T00:40:00Z,36.78,65.36
2026-03-08T00:41:00Z,35.76,66.02
2026-03-08T00:42:00Z,38.00,62.43
2026-03-08T00:43:00Z,41.46,58.94
2026-03-08T00:44:00Z,39.69,66.03
2026-03-08T00:45:00Z,33.91,65.62
2026-03-08T00:46:00Z,34.00,66.99
2026-03-08T00:47:00Z,34.03,67.21
2026-03-08T00:48:00Z,31.48,69.30
2026-03-08T00:49:00Z,39.10,65.78
2026-03-08T00:50:00Z,38.14,61.43
2026-03-08T00:51:00Z,33.62,66.36
2026-03-08T00:52:00Z,41.32,61.08
2026-03-08T00:53:00Z,44.12,54.38
2026-03-08T00:54:00Z,41.28,64.37
2026-03-08T00:55:00Z,34.99,66.99
2026-03-08T00:56:00Z,34.62,67.00
2026-03-08T00:57:00Z,33.01,70.09
2026-03-08T00:58:00Z,22.68,76.80
2026-03-08T00:59:00Z,28.40,71.30
2026-03-08T01:00:00Z,25.81,75.91
2026-03-08T01:01:00Z,34.61,69.29
2026-03-08T01:02:00Z,37.47,63.17
2026-03-08T01:03:00Z,43.41,55.46
2026-03-08T01:04:00Z,52.36,52.03
2026-03-08T01:05:00Z,60.04,39.26
2026-03-08T01:06:00Z,60.38,39.17
2026-03-08T01:07:00Z,58.16,42.19
2026-03-08T01:08:00Z,57.80,44.44
2026-03-08T01:09:00Z,53.51,44.15
2026-03-08T01:10:00Z,63.88,37.53
2026-03-08T01:11:00Z,62.68,36.16
2026-03-08T01:12:00Z,67.36,33.13
2026-03-08T01:13:00Z,65.85,34.88
2026-03-08T01:14:00Z,65.00,35.50
2026-03-08T01:15:00Z,64.81,35.97
2026-03-08T01:16:00Z,63.93,36.99
2026-03-08T01:17:00Z,64.17,37.93
2026-03-08T01:18:00Z,67.29,31.70
2026-03-08T01:19:00Z,69.69,30.46
2026-03-08T01:20:00Z,68.60,31.25
2026-03-08T01:21:00Z,68.12,31.96
2026-03-08T01:22:00Z,69.35,28.76
2026-03-08T01:23:00Z,74.39,32.14
2026-03-08T01:24:00Z,69.03,31.40
2026-03-08T01:25:00Z,65.72,36.95
2026-03-08T01:26:00Z,63.90,37.47
2026-03-08T01:27:00Z,61.86,36.16
2026-03-08T01:28:00Z,67.14,34.68
2026-03-08T01:29:00Z,60.87,39.61
2026-03-08T01:30:00Z,66.04,35.23
2026-03-08T01:31:00Z,63.88,35.53
2026-03-08T01:32:00Z,68.46,33.72
2026-03-08T01:33:00Z,62.33,38.17
2026-03-08T01:34:00Z,59.54,40.26
2026-03-08T01:35:00Z,59.83,40.98
2026-03-08T01:36:00Z,60.76,39.66
2026-03-08T01:37:00Z,66.09,35.71
2026-03-08T01:38:00Z,62.51,39.48
2026-03-08T01:39:00Z,63.86,35.40
2026-03-08T01:40:00Z,63.36,37.09
2026-03-08T01:41:00Z,60.72,40.80
2026-03-08T01:42:00Z,57.51,43.82
2026-03-08T01:43:00Z,57.03,44.25
2026-03-08T01:44:00Z,57.24,42.99
2026-03-08T01:45:00Z,61.09,38.68
2026-03-08T01:46:00Z,55.80,45.63
2026-03-08T01:47:00Z,63.67,37.07
2026-03-08T01:48:00Z,57.72,41.41
2026-03-08T01:49:00Z,55.00,45.75
2026-03-08T01:50:00Z,55.07,46.32
2026-03-08T01:51:00Z,53.13,46.84
2026-03-08T01:52:00Z,54.16,46.84
2026-03-08T01:53:00Z,58.16,44.60
2026-03-08T01:54:00Z,61.84,42.77
2026-03-08T01:55:00Z,62.58,40.09
2026-03-08T01:56:00Z,67.53,31.91
2026-03-08T01:57:00Z,78.08,21.11
2026-03-08T01:58:00Z,87.76,11.36
2026-03-08T01:59:00Z,94.22,5.99
2026-03-08T02:00:00Z,93.19,6.63
2026-03-08T02:01:00Z,88.69,8.02
2026-03-08T02:02:00Z,97.49,4.24
2026-03-08T02:03:00Z,98.69,2.28
2026-03-08T02:04:00Z,98.45,4.31
2026-03-08T02:05:00Z,99.00,1.00
2026-03-08T02:06:00Z,99.00,1.00
2026-03-08T02:07:00Z,99.00,1.00
2026-03-08T02:08:00Z,99.00,1.00
2026-03-08T02:09:00Z,99.00,1.00
2026-03-08T02:10:00Z,99.00,1.00
2026-03-08T02:11:00Z,99.00,1.00
2026-03-08T02:12:00Z,99.00,1.00
