# event_ticker=KXATPMATCH-26FEB13CERKOP
# final_score=6-4 6-3
# score_resolution=4-6 3-6
# match_winner=Francisco Cerundolo
# fav_player=Vit Kopriva
# dog_player=Francisco Cerundolo
# kalshi_date=2026-02-13
timestamp,Vit Kopriva,Francisco Cerundolo
2026-02-13T17:36:00Z,16.00,86.00
2026-02-13T17:37:00Z,16.00,86.00
2026-02-13T17:40:00Z,16.00,86.00
2026-02-13T17:41:00Z,16.00,86.00
2026-02-13T17:43:00Z,16.00,86.00
2026-02-13T17:44:00Z,16.22,86.00
2026-02-13T17:45:00Z,17.00,86.00
2026-02-13T17:46:00Z,16.07,85.06
2026-02-13T17:50:00Z,16.07,84.00
2026-02-13T17:51:00Z,16.07,83.00
2026-02-13T17:52:00Z,16.07,83.00
2026-02-13T17:53:00Z,17.00,84.00
2026-02-13T17:55:00Z,17.00,84.00
2026-02-13T17:57:00Z,17.00,84.00
2026-02-13T17:58:00Z,17.00,84.00
2026-02-13T17:59:00Z,17.00,85.00
2026-02-13T18:03:00Z,17.00,85.00
2026-02-13T18:04:00Z,17.00,85.00
2026-02-13T18:05:00Z,16.00,85.00
2026-02-13T18:07:00Z,16.00,85.00
2026-02-13T18:08:00Z,17.00,85.00
2026-02-13T18:09:00Z,17.00,85.00
2026-02-13T18:11:00Z,17.00,85.00
2026-02-13T18:12:00Z,17.00,85.00
2026-02-13T18:13:00Z,17.00,85.00
2026-02-13T18:14:00Z,17.00,85.00
2026-02-13T18:15:00Z,17.00,85.00
2026-02-13T18:18:00Z,17.00,85.00
2026-02-13T18:19:00Z,17.00,85.00
2026-02-13T18:20:00Z,17.00,85.00
2026-02-13T18:21:00Z,17.00,85.00
2026-02-13T18:22:00Z,17.00,85.00
2026-02-13T18:23:00Z,17.00,85.00
2026-02-13T18:25:00Z,17.00,85.00
2026-02-13T18:27:00Z,17.00,84.00
2026-02-13T18:28:00Z,17.00,85.00
2026-02-13T18:29:00Z,17.00,85.00
2026-02-13T18:30:00Z,17.00,85.00
2026-02-13T18:31:00Z,17.00,85.00
2026-02-13T18:32:00Z,17.00,85.00
2026-02-13T18:33:00Z,17.62,83.62
2026-02-13T18:34:00Z,17.97,85.00
2026-02-13T18:35:00Z,17.65,83.00
2026-02-13T18:36:00Z,17.92,83.00
2026-02-13T18:37:00Z,21.39,80.09
2026-02-13T18:38:00Z,23.66,80.77
2026-02-13T18:39:00Z,23.62,78.34
2026-02-13T18:40:00Z,26.11,75.00
2026-02-13T18:41:00Z,25.31,74.45
2026-02-13T18:42:00Z,29.76,72.24
2026-02-13T18:43:00Z,31.63,68.90
2026-02-13T18:44:00Z,31.42,69.91
2026-02-13T18:45:00Z,33.64,69.17
2026-02-13T18:46:00Z,31.81,68.09
2026-02-13T18:47:00Z,33.31,68.90
2026-02-13T18:48:00Z,37.09,63.36
2026-02-13T18:49:00Z,37.18,64.37
2026-02-13T18:50:00Z,38.25,62.10
2026-02-13T18:51:00Z,34.74,66.05
2026-02-13T18:52:00Z,33.00,67.92
2026-02-13T18:53:00Z,32.86,68.18
2026-02-13T18:54:00Z,30.47,70.26
2026-02-13T18:55:00Z,30.32,73.46
2026-02-13T18:56:00Z,27.88,73.79
2026-02-13T18:57:00Z,22.07,77.62
2026-02-13T18:58:00Z,27.20,73.06
2026-02-13T18:59:00Z,31.42,69.31
2026-02-13T19:00:00Z,36.16,64.33
2026-02-13T19:01:00Z,37.00,63.73
2026-02-13T19:02:00Z,32.18,68.08
2026-02-13T19:03:00Z,25.13,71.85
2026-02-13T19:04:00Z,24.44,75.21
2026-02-13T19:05:00Z,22.59,77.56
2026-02-13T19:06:00Z,18.23,80.73
2026-02-13T19:07:00Z,17.59,83.71
2026-02-13T19:08:00Z,16.72,83.98
2026-02-13T19:09:00Z,15.11,83.97
2026-02-13T19:10:00Z,14.01,85.84
2026-02-13T19:11:00Z,15.63,84.57
2026-02-13T19:12:00Z,14.47,84.46
2026-02-13T19:13:00Z,13.47,87.74
2026-02-13T19:14:00Z,16.99,83.91
2026-02-13T19:15:00Z,20.84,81.66
2026-02-13T19:16:00Z,20.92,78.90
2026-02-13T19:17:00Z,21.73,78.25
2026-02-13T19:18:00Z,17.72,81.69
2026-02-13T19:19:00Z,16.39,83.58
2026-02-13T19:20:00Z,17.04,83.56
2026-02-13T19:21:00Z,16.99,84.41
2026-02-13T19:22:00Z,14.51,85.76
2026-02-13T19:23:00Z,12.90,87.23
2026-02-13T19:24:00Z,12.94,85.06
2026-02-13T19:25:00Z,8.47,91.58
2026-02-13T19:26:00Z,7.95,92.52
2026-02-13T19:27:00Z,8.14,92.84
2026-02-13T19:28:00Z,7.95,92.14
2026-02-13T19:29:00Z,8.79,92.80
2026-02-13T19:30:00Z,7.64,93.00
2026-02-13T19:31:00Z,6.87,93.80
2026-02-13T19:32:00Z,6.64,92.34
2026-02-13T19:33:00Z,5.46,94.84
2026-02-13T19:34:00Z,6.66,94.51
2026-02-13T19:35:00Z,6.61,94.60
2026-02-13T19:36:00Z,5.48,95.42
2026-02-13T19:37:00Z,7.00,93.93
2026-02-13T19:38:00Z,5.72,94.25
2026-02-13T19:39:00Z,5.08,95.34
2026-02-13T19:40:00Z,3.78,97.03
2026-02-13T19:41:00Z,2.83,97.57
2026-02-13T19:42:00Z,2.37,98.38
2026-02-13T19:43:00Z,1.80,98.04
2026-02-13T19:44:00Z,1.26,97.97
2026-02-13T19:45:00Z,1.92,98.96
2026-02-13T19:46:00Z,2.04,98.00
2026-02-13T19:47:00Z,2.79,97.97
2026-02-13T19:48:00Z,2.80,97.39
2026-02-13T19:49:00Z,1.81,98.00
2026-02-13T19:50:00Z,2.77,97.93
2026-02-13T19:51:00Z,1.91,98.03
2026-02-13T19:52:00Z,2.37,97.86
2026-02-13T19:53:00Z,3.31,98.04
2026-02-13T19:54:00Z,4.64,95.98
2026-02-13T19:55:00Z,7.77,92.51
2026-02-13T19:56:00Z,6.30,92.30
2026-02-13T19:57:00Z,8.35,90.46
2026-02-13T19:58:00Z,7.81,92.34
2026-02-13T19:59:00Z,6.29,94.02
2026-02-13T20:00:00Z,6.51,92.60
2026-02-13T20:01:00Z,9.76,90.10
2026-02-13T20:02:00Z,10.08,90.45
2026-02-13T20:03:00Z,8.98,91.07
2026-02-13T20:04:00Z,7.69,93.00
2026-02-13T20:05:00Z,7.96,93.00
2026-02-13T20:06:00Z,6.63,93.23
2026-02-13T20:07:00Z,7.33,94.83
2026-02-13T20:08:00Z,5.91,96.05
2026-02-13T20:09:00Z,3.90,96.59
2026-02-13T20:10:00Z,2.99,97.83
2026-02-13T20:11:00Z,1.93,98.24
2026-02-13T20:12:00Z,1.75,98.69
2026-02-13T20:13:00Z,1.75,99.00
2026-02-13T20:14:00Z,1.00,99.00
2026-02-13T20:15:00Z,1.00,99.00
2026-02-13T20:16:00Z,1.00,99.00
2026-02-13T20:17:00Z,1.00,99.00
2026-02-13T20:18:00Z,1.00,99.00
2026-02-13T20:19:00Z,1.00,99.00
2026-02-13T20:20:00Z,1.00,99.00
2026-02-13T20:21:00Z,1.00,99.00
2026-02-13T20:23:00Z,1.00,99.00
2026-02-13T20:24:00Z,1.00,99.00
2026-02-13T20:26:00Z,1.00,99.00
2026-02-13T20:27:00Z,1.00,99.00
2026-02-13T20:28:00Z,1.00,99.00
2026-02-13T20:29:00Z,1.00,99.00
2026-02-13T20:30:00Z,1.00,99.00
2026-02-13T20:32:00Z,1.00,99.00
2026-02-13T20:33:00Z,1.00,99.00
2026-02-13T20:34:00Z,1.00,99.00
2026-02-13T20:35:00Z,1.00,99.00
2026-02-13T20:36:00Z,1.00,99.00
2026-02-13T20:37:00Z,1.00,99.00
2026-02-13T20:38:00Z,1.00,99.00
2026-02-13T20:40:00Z,1.00,99.00
2026-02-13T20:42:00Z,1.00,99.00
2026-02-13T20:43:00Z,1.00,99.00
2026-02-13T20:44:00Z,1.00,99.00
2026-02-13T20:45:00Z,1.00,99.00
2026-02-13T20:46:00Z,1.00,99.00
2026-02-13T20:47:00Z,1.00,99.00
2026-02-13T20:49:00Z,1.00,99.00
2026-02-13T20:50:00Z,1.00,99.00
2026-02-13T20:51:00Z,1.00,99.00
2026-02-13T20:52:00Z,1.00,99.00
2026-02-13T20:54:00Z,1.00,99.00
2026-02-13T20:55:00Z,1.00,99.00
2026-02-13T20:56:00Z,1.00,99.00
2026-02-13T20:57:00Z,1.00,99.00
2026-02-13T20:58:00Z,1.00,99.00
2026-02-13T20:59:00Z,1.00,99.00
2026-02-13T21:00:00Z,1.00,99.00
2026-02-13T21:01:00Z,1.00,99.00
2026-02-13T21:02:00Z,1.00,99.00
2026-02-13T21:03:00Z,1.00,99.00
2026-02-13T21:04:00Z,1.00,99.00
2026-02-13T21:06:00Z,1.00,99.00
2026-02-13T21:07:00Z,1.00,99.00
2026-02-13T21:09:00Z,1.00,99.00
2026-02-13T21:11:00Z,1.00,99.00
2026-02-13T21:16:00Z,1.00,99.00
2026-02-13T21:17:00Z,1.00,99.00
2026-02-13T21:18:00Z,1.00,99.00
2026-02-13T21:19:00Z,1.00,99.00
2026-02-13T21:20:00Z,1.00,99.00
2026-02-13T21:22:00Z,1.00,99.00
2026-02-13T21:23:00Z,1.00,99.00
2026-02-13T21:25:00Z,1.00,99.00
2026-02-13T21:26:00Z,1.00,99.00
2026-02-13T21:27:00Z,1.00,99.00
2026-02-13T21:28:00Z,1.00,99.00
2026-02-13T21:29:00Z,1.00,99.00
2026-02-13T21:32:00Z,1.00,99.00
2026-02-13T21:33:00Z,1.00,99.00
2026-02-13T21:35:00Z,1.00,99.00
2026-02-13T21:36:00Z,1.00,99.00
2026-02-13T21:37:00Z,1.00,99.00
