# event_ticker=KXATPCHALLENGERMATCH-26MAR31DHABLA
# final_score=5-7 6-3 6-2
# score_resolution=7-5 3-6 2-6
# match_winner=Ugo Blanchet
# fav_player=Manas Dhamne
# dog_player=Ugo Blanchet
# kalshi_date=2026-03-31
timestamp,Manas Dhamne,Ugo Blanchet
2026-04-02T05:31:00Z,33.00,69.00
2026-04-02T05:40:00Z,33.00,70.00
2026-04-02T05:41:00Z,33.00,70.00
2026-04-02T05:46:00Z,33.00,69.00
2026-04-02T05:48:00Z,33.00,69.00
2026-04-02T05:59:00Z,33.00,69.00
2026-04-02T06:12:00Z,33.00,69.00
2026-04-02T06:18:00Z,33.00,68.00
2026-04-02T06:19:00Z,33.00,66.00
2026-04-02T06:20:00Z,33.00,68.00
2026-04-02T06:27:00Z,33.00,66.00
2026-04-02T06:33:00Z,33.00,68.00
2026-04-02T06:38:00Z,33.00,68.00
2026-04-02T06:44:00Z,33.00,68.00
2026-04-02T06:47:00Z,33.00,68.43
2026-04-02T06:51:00Z,33.00,69.00
2026-04-02T09:02:00Z,33.00,69.00
2026-04-02T09:03:00Z,33.00,69.00
2026-04-02T09:04:00Z,33.00,69.95
2026-04-02T09:05:00Z,33.00,70.00
2026-04-02T09:07:00Z,33.00,69.98
2026-04-02T09:08:00Z,33.00,67.00
2026-04-02T09:11:00Z,33.00,70.00
2026-04-02T09:12:00Z,33.00,70.30
2026-04-02T09:13:00Z,32.01,71.20
2026-04-02T09:15:00Z,32.00,71.20
2026-04-02T09:16:00Z,31.00,71.00
2026-04-02T09:19:00Z,31.00,71.00
2026-04-02T09:20:00Z,32.00,71.00
2026-04-02T09:23:00Z,32.00,71.00
2026-04-02T09:24:00Z,32.00,71.00
2026-04-02T09:27:00Z,32.00,71.00
2026-04-02T09:28:00Z,32.00,71.00
2026-04-02T09:30:00Z,32.00,70.00
2026-04-02T09:36:00Z,32.00,71.00
2026-04-02T09:37:00Z,32.00,71.00
2026-04-02T09:42:00Z,30.00,71.67
2026-04-02T09:43:00Z,30.00,72.00
2026-04-02T09:44:00Z,30.00,70.05
2026-04-02T09:45:00Z,30.00,70.05
2026-04-02T09:47:00Z,30.00,72.00
2026-04-02T09:48:00Z,30.00,72.00
2026-04-02T09:49:00Z,30.00,72.00
2026-04-02T09:50:00Z,30.00,71.16
2026-04-02T09:54:00Z,30.00,72.00
2026-04-02T09:55:00Z,30.00,72.00
2026-04-02T09:57:00Z,30.00,72.00
2026-04-02T09:58:00Z,31.00,72.00
2026-04-02T09:59:00Z,31.00,72.00
2026-04-02T10:00:00Z,31.00,71.00
2026-04-02T10:01:00Z,31.00,71.00
2026-04-02T10:02:00Z,31.00,71.34
2026-04-02T10:03:00Z,30.93,71.34
2026-04-02T10:04:00Z,30.93,72.87
2026-04-02T10:06:00Z,30.93,72.00
2026-04-02T10:07:00Z,30.00,72.00
2026-04-02T10:09:00Z,30.00,72.00
2026-04-02T10:10:00Z,30.00,72.00
2026-04-02T10:12:00Z,30.00,72.00
2026-04-02T10:15:00Z,30.00,72.00
2026-04-02T10:17:00Z,29.88,70.69
2026-04-02T10:19:00Z,29.88,72.00
2026-04-02T10:21:00Z,30.00,72.00
2026-04-02T10:22:00Z,30.00,72.00
2026-04-02T10:23:00Z,30.00,72.00
2026-04-02T10:24:00Z,30.00,72.00
2026-04-02T10:25:00Z,29.63,72.99
2026-04-02T10:26:00Z,29.89,72.87
2026-04-02T10:27:00Z,30.12,67.00
2026-04-02T10:28:00Z,35.62,64.91
2026-04-02T10:29:00Z,40.17,62.25
2026-04-02T10:30:00Z,38.73,61.43
2026-04-02T10:31:00Z,32.25,66.22
2026-04-02T10:32:00Z,30.12,70.88
2026-04-02T10:33:00Z,27.13,73.08
2026-04-02T10:34:00Z,25.34,76.87
2026-04-02T10:35:00Z,20.84,81.80
2026-04-02T10:36:00Z,21.13,79.82
2026-04-02T10:37:00Z,18.33,81.99
2026-04-02T10:38:00Z,19.39,79.59
2026-04-02T10:39:00Z,21.00,80.53
2026-04-02T10:40:00Z,17.62,82.90
2026-04-02T10:41:00Z,21.99,78.93
2026-04-02T10:42:00Z,23.72,78.00
2026-04-02T10:43:00Z,22.81,79.17
2026-04-02T10:44:00Z,16.52,83.03
2026-04-02T10:45:00Z,17.00,84.17
2026-04-02T10:46:00Z,17.00,81.88
2026-04-02T10:47:00Z,14.43,84.21
2026-04-02T10:48:00Z,15.74,85.77
2026-04-02T10:49:00Z,15.02,85.05
2026-04-02T10:50:00Z,16.41,82.82
2026-04-02T10:51:00Z,17.55,84.81
2026-04-02T10:52:00Z,14.03,87.02
2026-04-02T10:53:00Z,13.08,87.80
2026-04-02T10:54:00Z,12.86,86.14
2026-04-02T10:55:00Z,15.96,84.90
2026-04-02T10:56:00Z,16.42,85.00
2026-04-02T10:57:00Z,16.99,83.97
2026-04-02T10:58:00Z,17.03,81.00
2026-04-02T10:59:00Z,21.01,80.11
2026-04-02T11:00:00Z,19.26,81.09
2026-04-02T11:01:00Z,15.45,86.75
2026-04-02T11:02:00Z,14.00,86.52
2026-04-02T11:03:00Z,14.00,87.76
2026-04-02T11:04:00Z,12.72,88.30
2026-04-02T11:05:00Z,12.43,89.03
2026-04-02T11:06:00Z,12.64,86.02
2026-04-02T11:07:00Z,16.27,84.81
2026-04-02T11:08:00Z,19.38,82.90
2026-04-02T11:09:00Z,24.68,77.08
2026-04-02T11:10:00Z,29.32,78.54
2026-04-02T11:11:00Z,28.88,72.03
2026-04-02T11:12:00Z,25.97,77.54
2026-04-02T11:13:00Z,19.69,79.30
2026-04-02T11:14:00Z,26.25,74.38
2026-04-02T11:15:00Z,31.41,69.66
2026-04-02T11:16:00Z,30.79,69.13
2026-04-02T11:17:00Z,30.03,68.86
2026-04-02T11:18:00Z,31.90,72.03
2026-04-02T11:19:00Z,45.21,58.26
2026-04-02T11:20:00Z,54.77,45.24
2026-04-02T11:21:00Z,57.09,41.37
2026-04-02T11:22:00Z,64.46,34.99
2026-04-02T11:23:00Z,66.18,34.06
2026-04-02T11:24:00Z,65.22,35.00
2026-04-02T11:25:00Z,65.21,34.99
2026-04-02T11:26:00Z,63.38,35.77
2026-04-02T11:27:00Z,61.44,37.28
2026-04-02T11:28:00Z,62.54,38.65
2026-04-02T11:29:00Z,64.93,36.45
2026-04-02T11:30:00Z,69.20,29.11
2026-04-02T11:31:00Z,66.97,33.50
2026-04-02T11:32:00Z,61.09,40.68
2026-04-02T11:33:00Z,59.56,41.07
2026-04-02T11:34:00Z,62.64,36.15
2026-04-02T11:35:00Z,66.26,34.22
2026-04-02T11:36:00Z,65.21,34.69
2026-04-02T11:37:00Z,67.70,33.77
2026-04-02T11:38:00Z,72.06,31.51
2026-04-02T11:39:00Z,75.61,25.06
2026-04-02T11:40:00Z,65.42,35.04
2026-04-02T11:41:00Z,63.37,37.61
2026-04-02T11:42:00Z,64.01,34.91
2026-04-02T11:43:00Z,67.11,33.43
2026-04-02T11:44:00Z,70.91,30.97
2026-04-02T11:45:00Z,72.22,28.26
2026-04-02T11:46:00Z,70.52,32.39
2026-04-02T11:47:00Z,68.10,30.98
2026-04-02T11:48:00Z,63.79,36.78
2026-04-02T11:49:00Z,63.50,37.97
2026-04-02T11:50:00Z,62.89,37.66
2026-04-02T11:51:00Z,67.93,30.39
2026-04-02T11:52:00Z,68.96,31.12
2026-04-02T11:53:00Z,71.09,27.06
2026-04-02T11:54:00Z,72.75,21.14
2026-04-02T11:55:00Z,65.99,35.24
2026-04-02T11:56:00Z,62.58,37.14
2026-04-02T11:57:00Z,55.66,46.61
2026-04-02T11:58:00Z,53.17,50.51
2026-04-02T11:59:00Z,39.10,60.17
2026-04-02T12:00:00Z,39.49,60.53
2026-04-02T12:01:00Z,39.08,63.02
2026-04-02T12:02:00Z,36.80,65.10
2026-04-02T12:03:00Z,36.36,64.71
2026-04-02T12:04:00Z,36.60,64.56
2026-04-02T12:05:00Z,35.81,64.47
2026-04-02T12:06:00Z,37.84,63.08
2026-04-02T12:07:00Z,42.29,59.92
2026-04-02T12:08:00Z,39.04,62.20
2026-04-02T12:09:00Z,35.65,65.60
2026-04-02T12:10:00Z,34.20,68.14
2026-04-02T12:11:00Z,31.63,72.51
2026-04-02T12:12:00Z,31.42,66.91
2026-04-02T12:13:00Z,24.53,78.02
2026-04-02T12:14:00Z,23.90,79.25
2026-04-02T12:15:00Z,16.56,84.02
2026-04-02T12:16:00Z,17.12,83.88
2026-04-02T12:17:00Z,20.80,82.00
2026-04-02T12:18:00Z,15.07,85.23
2026-04-02T12:19:00Z,25.56,78.96
2026-04-02T12:20:00Z,19.97,83.52
2026-04-02T12:21:00Z,12.32,88.07
2026-04-02T12:22:00Z,8.11,91.93
2026-04-02T12:23:00Z,3.35,95.35
2026-04-02T12:24:00Z,2.92,97.46
2026-04-02T12:25:00Z,2.04,98.44
2026-04-02T12:26:00Z,2.43,97.95
2026-04-02T12:27:00Z,1.83,98.50
2026-04-02T12:28:00Z,1.28,98.00
2026-04-02T12:29:00Z,1.00,99.00
2026-04-02T12:30:00Z,1.00,99.00
2026-04-02T12:31:00Z,1.00,99.00
2026-04-02T12:32:00Z,1.00,99.00
2026-04-02T12:33:00Z,1.00,99.00
2026-04-02T12:34:00Z,1.00,99.00
2026-04-02T12:35:00Z,1.00,99.00
2026-04-02T12:36:00Z,1.00,99.00
2026-04-02T12:37:00Z,1.00,99.00
2026-04-02T12:38:00Z,1.00,99.00
2026-04-02T12:39:00Z,1.00,99.00
2026-04-02T12:40:00Z,1.00,99.00
2026-04-02T12:41:00Z,1.00,99.00
2026-04-02T12:42:00Z,1.00,99.00
