# event_ticker=KXATPMATCH-26FEB27KECCOB
# final_score=7-6(5) 3-6 6-4
# score_resolution=7-6 3-6 6-4
# match_winner=Flavio Cobolli
# fav_player=Flavio Cobolli
# dog_player=Miomir Kecmanovic
# kalshi_date=2026-02-27
timestamp,Flavio Cobolli,Miomir Kecmanovic
2026-02-27T15:04:00Z,39.00,60.85
2026-02-27T15:05:00Z,42.00,61.00
2026-02-27T15:06:00Z,42.00,61.00
2026-02-27T15:07:00Z,42.00,58.10
2026-02-27T15:08:00Z,42.00,58.10
2026-02-27T15:09:00Z,42.00,58.10
2026-02-27T15:11:00Z,42.00,60.00
2026-02-27T15:12:00Z,42.00,60.00
2026-02-27T15:13:00Z,42.00,60.00
2026-02-27T15:15:00Z,42.00,60.00
2026-02-27T15:17:00Z,42.00,60.00
2026-02-27T15:18:00Z,42.00,60.00
2026-02-27T15:21:00Z,42.00,60.00
2026-02-27T15:23:00Z,41.00,60.00
2026-02-27T15:25:00Z,41.00,60.00
2026-02-27T15:26:00Z,40.00,60.00
2026-02-27T15:27:00Z,40.00,60.00
2026-02-27T15:28:00Z,40.00,60.00
2026-02-27T15:29:00Z,40.00,60.00
2026-02-27T15:32:00Z,41.00,60.00
2026-02-27T15:37:00Z,41.00,60.00
2026-02-27T15:38:00Z,41.00,60.00
2026-02-27T15:40:00Z,41.00,60.00
2026-02-27T15:41:00Z,41.00,59.00
2026-02-27T15:46:00Z,41.00,60.00
2026-02-27T15:48:00Z,41.00,60.00
2026-02-27T15:49:00Z,41.00,60.00
2026-02-27T15:50:00Z,41.00,60.00
2026-02-27T15:51:00Z,41.00,60.00
2026-02-27T15:54:00Z,41.00,60.00
2026-02-27T15:56:00Z,41.62,58.00
2026-02-27T15:57:00Z,42.00,57.00
2026-02-27T15:58:00Z,42.00,58.00
2026-02-27T16:03:00Z,42.00,58.00
2026-02-27T16:06:00Z,42.00,58.52
2026-02-27T16:08:00Z,42.00,58.52
2026-02-27T16:09:00Z,42.00,59.00
2026-02-27T16:10:00Z,42.00,59.00
2026-02-27T16:11:00Z,42.00,59.00
2026-02-27T16:12:00Z,42.00,59.00
2026-02-27T16:15:00Z,42.00,58.00
2026-02-27T16:16:00Z,42.00,58.00
2026-02-27T16:17:00Z,42.00,58.00
2026-02-27T16:21:00Z,42.00,59.00
2026-02-27T16:27:00Z,42.00,59.00
2026-02-27T16:28:00Z,42.00,59.00
2026-02-27T16:31:00Z,42.00,59.00
2026-02-27T16:32:00Z,42.00,59.00
2026-02-27T16:33:00Z,42.00,59.00
2026-02-27T16:34:00Z,42.00,59.00
2026-02-27T16:41:00Z,42.00,60.00
2026-02-27T16:43:00Z,42.00,60.00
2026-02-27T16:44:00Z,41.00,60.00
2026-02-27T16:47:00Z,41.00,60.00
2026-02-27T16:49:00Z,41.00,60.00
2026-02-27T16:51:00Z,42.00,60.00
2026-02-27T16:52:00Z,42.00,60.00
2026-02-27T16:54:00Z,42.00,60.00
2026-02-27T16:57:00Z,41.00,60.00
2026-02-27T17:01:00Z,41.00,60.00
2026-02-27T17:02:00Z,41.00,60.00
2026-02-27T17:03:00Z,42.00,58.08
2026-02-27T17:04:00Z,42.00,59.00
2026-02-27T17:05:00Z,42.00,59.00
2026-02-27T17:06:00Z,42.00,59.00
2026-02-27T17:07:00Z,42.00,59.00
2026-02-27T17:08:00Z,42.00,59.00
2026-02-27T17:10:00Z,42.00,58.29
2026-02-27T17:12:00Z,42.00,58.29
2026-02-27T17:13:00Z,42.00,59.00
2026-02-27T17:15:00Z,42.00,59.00
2026-02-27T17:16:00Z,42.00,59.00
2026-02-27T17:17:00Z,42.00,59.00
2026-02-27T17:18:00Z,42.00,59.00
2026-02-27T17:19:00Z,42.00,59.00
2026-02-27T17:21:00Z,42.00,59.00
2026-02-27T17:23:00Z,42.00,59.00
2026-02-27T17:24:00Z,42.00,59.00
2026-02-27T17:26:00Z,42.00,59.00
2026-02-27T17:27:00Z,42.00,59.00
2026-02-27T17:28:00Z,42.00,59.00
2026-02-27T17:30:00Z,42.00,59.00
2026-02-27T17:31:00Z,42.00,59.00
2026-02-27T17:32:00Z,41.00,59.00
2026-02-27T17:33:00Z,41.00,59.00
2026-02-27T17:34:00Z,42.00,59.00
2026-02-27T17:38:00Z,42.00,59.00
2026-02-27T17:39:00Z,42.00,59.00
2026-02-27T17:40:00Z,42.00,59.00
2026-02-27T17:41:00Z,42.00,58.00
2026-02-27T17:45:00Z,42.00,58.00
2026-02-27T17:46:00Z,42.00,59.00
2026-02-27T17:47:00Z,42.00,59.00
2026-02-27T17:49:00Z,42.00,59.00
2026-02-27T17:50:00Z,42.00,59.00
2026-02-27T17:52:00Z,42.00,59.00
2026-02-27T17:53:00Z,42.00,59.00
2026-02-27T17:56:00Z,42.00,60.00
2026-02-27T17:59:00Z,42.00,58.00
2026-02-27T18:01:00Z,42.00,60.00
2026-02-27T18:07:00Z,42.00,60.00
2026-02-27T18:09:00Z,42.00,60.00
2026-02-27T18:10:00Z,42.00,60.00
2026-02-27T18:13:00Z,42.00,60.00
2026-02-27T18:15:00Z,40.32,60.00
2026-02-27T18:16:00Z,40.32,60.00
2026-02-27T18:17:00Z,42.00,60.00
2026-02-27T18:19:00Z,42.00,60.00
2026-02-27T18:22:00Z,42.00,60.00
2026-02-27T18:26:00Z,42.00,60.00
2026-02-27T18:27:00Z,42.00,60.00
2026-02-27T18:29:00Z,42.00,60.00
2026-02-27T18:30:00Z,42.00,60.00
2026-02-27T18:31:00Z,42.00,60.00
2026-02-27T18:35:00Z,42.00,60.00
2026-02-27T18:39:00Z,40.00,60.00
2026-02-27T18:40:00Z,40.99,60.00
2026-02-27T18:41:00Z,41.00,59.98
2026-02-27T18:42:00Z,41.00,60.00
2026-02-27T18:43:00Z,41.00,59.00
2026-02-27T18:45:00Z,41.00,59.29
2026-02-27T18:48:00Z,41.00,60.00
2026-02-27T18:51:00Z,41.00,60.00
2026-02-27T18:53:00Z,41.00,60.00
2026-02-27T18:56:00Z,41.00,60.00
2026-02-27T18:57:00Z,41.00,59.00
2026-02-27T19:03:00Z,41.00,60.00
2026-02-27T19:07:00Z,41.00,60.00
2026-02-27T19:08:00Z,41.00,60.02
2026-02-27T19:09:00Z,40.00,61.00
2026-02-27T19:10:00Z,40.00,61.00
2026-02-27T19:11:00Z,40.00,61.00
2026-02-27T19:14:00Z,39.70,61.00
2026-02-27T19:23:00Z,41.00,61.00
2026-02-27T19:26:00Z,41.00,61.00
2026-02-27T19:27:00Z,41.00,61.00
2026-02-27T19:28:00Z,41.00,61.00
2026-02-27T19:31:00Z,41.00,60.00
2026-02-27T19:32:00Z,41.00,60.00
2026-02-27T19:33:00Z,41.00,60.00
2026-02-27T19:34:00Z,41.00,60.00
2026-02-27T19:35:00Z,41.00,60.00
2026-02-27T19:36:00Z,41.00,60.00
2026-02-27T19:37:00Z,41.00,59.86
2026-02-27T19:39:00Z,41.00,60.00
2026-02-27T19:40:00Z,41.00,60.00
2026-02-27T19:41:00Z,41.00,60.00
2026-02-27T19:42:00Z,41.00,60.00
2026-02-27T19:44:00Z,41.00,60.00
2026-02-27T19:49:00Z,41.00,60.00
2026-02-27T19:52:00Z,41.00,60.00
2026-02-27T19:53:00Z,41.00,60.00
2026-02-27T19:54:00Z,41.00,60.00
2026-02-27T19:59:00Z,41.00,61.00
2026-02-27T20:02:00Z,41.00,61.00
2026-02-27T20:04:00Z,41.00,61.00
2026-02-27T20:06:00Z,41.00,61.00
2026-02-27T20:07:00Z,41.00,61.00
2026-02-27T20:11:00Z,41.00,61.00
2026-02-27T20:13:00Z,41.00,61.00
2026-02-27T20:16:00Z,41.00,61.00
2026-02-27T20:22:00Z,41.00,61.00
2026-02-27T20:25:00Z,39.92,61.00
2026-02-27T20:26:00Z,41.00,61.00
2026-02-27T20:27:00Z,39.00,61.00
2026-02-27T20:29:00Z,39.00,61.00
2026-02-27T20:30:00Z,41.00,61.00
2026-02-27T20:33:00Z,41.00,61.00
2026-02-27T20:35:00Z,41.00,61.00
2026-02-27T20:37:00Z,41.00,61.00
2026-02-27T20:38:00Z,41.00,61.00
2026-02-27T20:39:00Z,41.00,61.00
2026-02-27T20:42:00Z,41.00,61.00
2026-02-27T20:43:00Z,41.00,61.00
2026-02-27T20:47:00Z,41.00,61.00
2026-02-27T20:48:00Z,41.00,61.00
2026-02-27T20:50:00Z,41.00,61.00
2026-02-27T20:51:00Z,40.00,61.00
2026-02-27T20:53:00Z,40.00,60.00
2026-02-27T20:54:00Z,40.00,60.00
2026-02-27T20:55:00Z,40.00,61.00
2026-02-27T20:56:00Z,40.00,61.00
2026-02-27T20:57:00Z,40.00,60.00
2026-02-27T21:01:00Z,40.00,62.00
2026-02-27T21:04:00Z,41.00,62.00
2026-02-27T21:05:00Z,41.00,62.00
2026-02-27T21:06:00Z,40.78,61.00
2026-02-27T21:07:00Z,41.00,61.00
2026-02-27T21:08:00Z,41.00,61.00
2026-02-27T21:10:00Z,41.00,61.00
2026-02-27T21:12:00Z,40.69,61.00
2026-02-27T21:13:00Z,41.00,61.00
2026-02-27T21:14:00Z,41.00,61.00
2026-02-27T21:15:00Z,41.00,61.00
2026-02-27T21:16:00Z,41.00,61.00
2026-02-27T21:18:00Z,40.00,61.00
2026-02-27T21:26:00Z,41.00,61.00
2026-02-27T21:27:00Z,41.00,61.00
2026-02-27T21:28:00Z,41.00,61.00
2026-02-27T21:29:00Z,41.00,61.00
2026-02-27T21:30:00Z,41.00,61.00
2026-02-27T21:31:00Z,41.00,61.00
2026-02-27T21:33:00Z,41.00,61.00
2026-02-27T21:34:00Z,41.00,61.00
2026-02-27T21:37:00Z,41.00,61.00
2026-02-27T21:39:00Z,41.00,61.00
2026-02-27T21:40:00Z,41.00,61.00
2026-02-27T21:41:00Z,40.00,59.67
2026-02-27T21:42:00Z,41.00,61.00
2026-02-27T21:45:00Z,41.00,59.00
2026-02-27T21:46:00Z,41.00,61.00
2026-02-27T21:48:00Z,41.00,61.00
2026-02-27T21:49:00Z,41.00,59.00
2026-02-27T21:50:00Z,41.00,59.00
2026-02-27T21:53:00Z,41.00,61.00
2026-02-27T21:56:00Z,41.00,61.00
2026-02-27T21:57:00Z,41.00,61.00
2026-02-27T22:00:00Z,41.00,60.00
2026-02-27T22:01:00Z,41.00,60.00
2026-02-27T22:02:00Z,40.00,60.00
2026-02-27T22:04:00Z,41.00,60.00
2026-02-27T22:10:00Z,41.00,60.00
2026-02-27T22:11:00Z,41.00,60.00
2026-02-27T22:14:00Z,41.00,60.00
2026-02-27T22:16:00Z,41.00,61.00
2026-02-27T22:18:00Z,41.00,59.00
2026-02-27T22:22:00Z,41.00,59.00
2026-02-27T22:26:00Z,41.00,59.00
2026-02-27T22:28:00Z,41.00,61.00
2026-02-27T22:32:00Z,41.00,61.00
2026-02-27T22:37:00Z,41.00,61.00
2026-02-27T22:39:00Z,41.00,61.00
2026-02-27T22:43:00Z,41.00,61.00
2026-02-27T22:44:00Z,41.00,61.00
2026-02-27T22:45:00Z,41.00,61.00
2026-02-27T22:46:00Z,41.00,61.00
2026-02-27T22:48:00Z,41.00,61.00
2026-02-27T22:50:00Z,41.00,61.00
2026-02-27T22:51:00Z,41.00,61.00
2026-02-27T22:53:00Z,41.00,61.00
2026-02-27T22:57:00Z,41.00,61.00
2026-02-27T23:00:00Z,41.00,61.00
2026-02-27T23:01:00Z,41.00,61.00
2026-02-27T23:02:00Z,41.00,61.00
2026-02-27T23:05:00Z,41.00,61.00
2026-02-27T23:07:00Z,41.00,61.00
2026-02-27T23:08:00Z,41.00,61.00
2026-02-27T23:10:00Z,41.00,61.00
2026-02-27T23:13:00Z,41.00,61.00
2026-02-27T23:15:00Z,41.00,61.00
2026-02-27T23:16:00Z,41.00,61.00
2026-02-27T23:17:00Z,41.00,61.00
2026-02-27T23:20:00Z,41.00,61.00
2026-02-27T23:21:00Z,41.00,61.00
2026-02-27T23:22:00Z,40.00,61.00
2026-02-27T23:23:00Z,41.00,61.00
2026-02-27T23:24:00Z,41.00,61.00
2026-02-27T23:26:00Z,41.00,60.13
2026-02-27T23:27:00Z,41.00,61.00
2026-02-27T23:30:00Z,41.00,60.00
2026-02-27T23:31:00Z,41.00,60.00
2026-02-27T23:32:00Z,41.00,60.00
2026-02-27T23:33:00Z,41.00,60.12
2026-02-27T23:34:00Z,41.00,59.00
2026-02-27T23:35:00Z,41.00,59.00
2026-02-27T23:36:00Z,41.00,59.00
2026-02-27T23:37:00Z,41.00,61.00
2026-02-27T23:38:00Z,41.00,59.00
2026-02-27T23:40:00Z,41.00,60.00
2026-02-27T23:41:00Z,41.00,60.00
2026-02-27T23:43:00Z,41.00,60.00
2026-02-27T23:44:00Z,41.00,60.00
2026-02-27T23:45:00Z,41.00,60.00
2026-02-27T23:46:00Z,41.00,60.00
2026-02-27T23:47:00Z,41.00,60.00
2026-02-27T23:48:00Z,41.00,60.00
2026-02-27T23:49:00Z,41.00,60.00
2026-02-27T23:50:00Z,41.00,60.00
2026-02-27T23:51:00Z,40.04,60.00
2026-02-27T23:52:00Z,41.00,60.00
2026-02-27T23:53:00Z,41.00,60.00
2026-02-27T23:54:00Z,41.00,60.00
2026-02-27T23:55:00Z,41.00,60.00
2026-02-27T23:56:00Z,41.00,60.00
2026-02-27T23:57:00Z,41.00,59.00
2026-02-27T23:59:00Z,41.00,60.00
2026-02-28T00:00:00Z,42.00,59.00
2026-02-28T00:01:00Z,42.00,59.00
2026-02-28T00:02:00Z,42.00,59.00
2026-02-28T00:03:00Z,42.36,59.00
2026-02-28T00:04:00Z,42.00,59.00
2026-02-28T00:05:00Z,42.00,59.00
2026-02-28T00:06:00Z,42.00,59.00
2026-02-28T00:07:00Z,42.00,59.00
2026-02-28T00:09:00Z,42.00,58.43
2026-02-28T00:10:00Z,42.00,60.00
2026-02-28T00:11:00Z,42.00,60.00
2026-02-28T00:13:00Z,42.00,60.00
2026-02-28T00:14:00Z,42.00,60.00
2026-02-28T00:15:00Z,41.00,60.00
2026-02-28T00:17:00Z,41.00,60.00
2026-02-28T00:18:00Z,41.00,60.00
2026-02-28T00:19:00Z,41.00,60.00
2026-02-28T00:22:00Z,41.00,60.00
2026-02-28T00:23:00Z,41.00,60.00
2026-02-28T00:25:00Z,41.00,60.00
2026-02-28T00:27:00Z,41.00,60.00
2026-02-28T00:28:00Z,41.00,60.00
2026-02-28T00:29:00Z,41.00,60.00
2026-02-28T00:30:00Z,41.00,60.00
2026-02-28T00:31:00Z,41.00,60.00
2026-02-28T00:32:00Z,41.00,60.00
2026-02-28T00:33:00Z,41.00,60.00
2026-02-28T00:35:00Z,41.00,60.00
2026-02-28T00:38:00Z,41.00,60.00
2026-02-28T00:39:00Z,41.00,60.00
2026-02-28T00:40:00Z,41.00,60.00
2026-02-28T00:41:00Z,40.00,60.00
2026-02-28T00:42:00Z,41.00,60.00
2026-02-28T00:44:00Z,41.00,60.00
2026-02-28T00:45:00Z,41.00,60.00
2026-02-28T00:46:00Z,41.00,60.00
2026-02-28T00:47:00Z,41.00,60.00
2026-02-28T00:48:00Z,41.00,60.00
2026-02-28T00:49:00Z,41.00,60.00
2026-02-28T00:51:00Z,41.00,60.00
2026-02-28T00:52:00Z,41.00,60.00
2026-02-28T00:54:00Z,41.00,60.00
2026-02-28T00:55:00Z,40.78,60.00
2026-02-28T00:56:00Z,41.00,60.00
2026-02-28T00:57:00Z,41.00,60.00
2026-02-28T00:58:00Z,41.00,60.42
2026-02-28T00:59:00Z,41.00,60.00
2026-02-28T01:00:00Z,41.00,60.00
2026-02-28T01:01:00Z,41.00,60.00
2026-02-28T01:02:00Z,41.00,60.70
2026-02-28T01:03:00Z,41.00,60.76
2026-02-28T01:04:00Z,40.00,61.00
2026-02-28T01:05:00Z,40.00,61.00
2026-02-28T01:06:00Z,41.00,61.00
2026-02-28T01:07:00Z,40.13,61.42
2026-02-28T01:08:00Z,41.00,62.00
2026-02-28T01:09:00Z,39.02,60.94
2026-02-28T01:10:00Z,40.00,62.00
2026-02-28T01:11:00Z,41.07,61.26
2026-02-28T01:12:00Z,42.19,58.75
2026-02-28T01:13:00Z,44.03,57.19
2026-02-28T01:14:00Z,44.18,57.44
2026-02-28T01:15:00Z,47.25,56.52
2026-02-28T01:16:00Z,42.99,58.38
2026-02-28T01:17:00Z,39.92,62.31
2026-02-28T01:18:00Z,37.61,64.02
2026-02-28T01:19:00Z,38.21,64.70
2026-02-28T01:20:00Z,26.69,71.89
2026-02-28T01:21:00Z,25.00,76.00
2026-02-28T01:22:00Z,26.56,75.29
2026-02-28T01:23:00Z,28.72,74.58
2026-02-28T01:24:00Z,29.13,72.22
2026-02-28T01:25:00Z,37.94,67.30
2026-02-28T01:26:00Z,41.36,57.93
2026-02-28T01:27:00Z,44.88,56.12
2026-02-28T01:28:00Z,45.67,56.03
2026-02-28T01:29:00Z,45.97,56.00
2026-02-28T01:30:00Z,42.93,58.26
2026-02-28T01:31:00Z,40.05,60.42
2026-02-28T01:32:00Z,44.64,60.57
2026-02-28T01:33:00Z,44.63,56.84
2026-02-28T01:34:00Z,45.21,56.97
2026-02-28T01:35:00Z,43.98,56.97
2026-02-28T01:36:00Z,42.83,58.45
2026-02-28T01:37:00Z,39.52,62.28
2026-02-28T01:38:00Z,39.00,62.02
2026-02-28T01:39:00Z,41.19,62.15
2026-02-28T01:40:00Z,40.99,62.88
2026-02-28T01:41:00Z,39.10,61.23
2026-02-28T01:42:00Z,43.44,58.15
2026-02-28T01:43:00Z,44.81,58.63
2026-02-28T01:44:00Z,48.58,54.76
2026-02-28T01:45:00Z,44.69,53.11
2026-02-28T01:46:00Z,55.51,45.29
2026-02-28T01:47:00Z,53.50,47.63
2026-02-28T01:48:00Z,43.68,55.20
2026-02-28T01:49:00Z,39.31,63.03
2026-02-28T01:50:00Z,43.60,58.80
2026-02-28T01:51:00Z,42.08,59.96
2026-02-28T01:52:00Z,45.26,54.76
2026-02-28T01:53:00Z,45.98,55.35
2026-02-28T01:54:00Z,45.80,57.10
2026-02-28T01:55:00Z,42.00,62.21
2026-02-28T01:56:00Z,38.12,66.53
2026-02-28T01:57:00Z,28.72,72.55
2026-02-28T01:58:00Z,22.39,78.51
2026-02-28T01:59:00Z,29.17,72.00
2026-02-28T02:00:00Z,37.03,65.65
2026-02-28T02:01:00Z,38.55,66.39
2026-02-28T02:02:00Z,40.52,60.14
2026-02-28T02:03:00Z,56.06,44.97
2026-02-28T02:04:00Z,58.57,41.08
2026-02-28T02:05:00Z,60.76,38.99
2026-02-28T02:06:00Z,59.49,40.19
2026-02-28T02:07:00Z,56.55,41.42
2026-02-28T02:08:00Z,57.40,41.48
2026-02-28T02:09:00Z,62.28,41.37
2026-02-28T02:10:00Z,59.61,41.67
2026-02-28T02:11:00Z,58.85,41.15
2026-02-28T02:12:00Z,49.17,47.22
2026-02-28T02:13:00Z,55.58,47.84
2026-02-28T02:14:00Z,61.60,39.58
2026-02-28T02:15:00Z,57.42,40.12
2026-02-28T02:16:00Z,61.68,37.36
2026-02-28T02:17:00Z,61.97,38.89
2026-02-28T02:18:00Z,59.79,39.54
2026-02-28T02:19:00Z,59.61,41.95
2026-02-28T02:20:00Z,61.44,40.37
2026-02-28T02:21:00Z,58.90,41.23
2026-02-28T02:22:00Z,59.75,41.63
2026-02-28T02:23:00Z,64.62,38.93
2026-02-28T02:24:00Z,64.17,38.48
2026-02-28T02:25:00Z,64.85,35.09
2026-02-28T02:26:00Z,62.34,38.23
2026-02-28T02:27:00Z,60.40,39.89
2026-02-28T02:28:00Z,62.45,37.86
2026-02-28T02:29:00Z,60.86,38.81
2026-02-28T02:30:00Z,61.75,38.54
2026-02-28T02:31:00Z,65.82,37.39
2026-02-28T02:32:00Z,66.94,32.37
2026-02-28T02:33:00Z,63.68,37.15
2026-02-28T02:34:00Z,64.81,32.08
2026-02-28T02:35:00Z,63.57,38.57
2026-02-28T02:36:00Z,61.47,38.68
2026-02-28T02:37:00Z,66.36,33.95
2026-02-28T02:38:00Z,64.03,36.49
2026-02-28T02:39:00Z,62.57,37.95
2026-02-28T02:40:00Z,60.54,41.67
2026-02-28T02:41:00Z,60.49,41.10
2026-02-28T02:42:00Z,52.33,47.53
2026-02-28T02:43:00Z,41.46,57.91
2026-02-28T02:44:00Z,39.41,60.66
2026-02-28T02:45:00Z,36.88,62.99
2026-02-28T02:46:00Z,36.99,62.33
2026-02-28T02:47:00Z,38.00,62.66
2026-02-28T02:48:00Z,37.92,62.89
2026-02-28T02:49:00Z,38.99,62.99
2026-02-28T02:50:00Z,39.25,61.53
2026-02-28T02:51:00Z,39.95,61.34
2026-02-28T02:52:00Z,41.89,60.13
2026-02-28T02:53:00Z,42.91,59.03
2026-02-28T02:54:00Z,42.45,57.49
2026-02-28T02:55:00Z,39.11,61.76
2026-02-28T02:56:00Z,32.48,70.17
2026-02-28T02:57:00Z,17.38,81.88
2026-02-28T02:58:00Z,7.71,89.39
2026-02-28T02:59:00Z,12.34,88.58
2026-02-28T03:00:00Z,11.88,87.79
2026-02-28T03:01:00Z,12.28,87.03
2026-02-28T03:02:00Z,16.01,85.00
2026-02-28T03:03:00Z,15.85,84.72
2026-02-28T03:04:00Z,15.96,85.11
2026-02-28T03:05:00Z,16.02,83.64
2026-02-28T03:06:00Z,12.53,87.34
2026-02-28T03:07:00Z,13.51,87.42
2026-02-28T03:08:00Z,13.14,87.33
2026-02-28T03:09:00Z,14.84,85.98
2026-02-28T03:10:00Z,14.99,85.37
2026-02-28T03:11:00Z,22.88,73.94
2026-02-28T03:12:00Z,24.54,75.07
2026-02-28T03:13:00Z,35.87,61.90
2026-02-28T03:14:00Z,47.58,52.32
2026-02-28T03:15:00Z,50.54,50.83
2026-02-28T03:16:00Z,37.86,62.68
2026-02-28T03:17:00Z,27.25,70.85
2026-02-28T03:18:00Z,43.40,52.16
2026-02-28T03:19:00Z,51.95,46.79
2026-02-28T03:20:00Z,54.29,46.41
2026-02-28T03:21:00Z,54.97,45.94
2026-02-28T03:22:00Z,54.04,49.16
2026-02-28T03:23:00Z,66.07,36.37
2026-02-28T03:24:00Z,57.52,43.93
2026-02-28T03:25:00Z,56.94,43.46
2026-02-28T03:26:00Z,70.54,27.90
2026-02-28T03:27:00Z,88.67,10.35
2026-02-28T03:28:00Z,89.17,10.25
2026-02-28T03:29:00Z,77.52,23.67
2026-02-28T03:30:00Z,84.34,16.39
2026-02-28T03:31:00Z,83.48,18.60
2026-02-28T03:32:00Z,68.49,25.26
2026-02-28T03:33:00Z,58.39,42.26
2026-02-28T03:34:00Z,61.16,40.77
2026-02-28T03:35:00Z,74.84,29.24
2026-02-28T03:36:00Z,89.73,9.55
2026-02-28T03:37:00Z,89.95,9.60
2026-02-28T03:38:00Z,99.00,1.00
2026-02-28T03:39:00Z,99.00,1.00
2026-02-28T03:40:00Z,99.00,1.00
2026-02-28T03:41:00Z,99.00,1.00
2026-02-28T03:42:00Z,99.00,1.00
