# event_ticker=KXATPMATCH-26MAR06BROTIA
# final_score=6-4 6-2
# match_winner=Frances Tiafoe
# fav_player=Frances Tiafoe
# dog_player=Jenson Brooksby
# kalshi_date=2026-03-06
timestamp,Frances Tiafoe,Jenson Brooksby
2026-03-06T15:00:00Z,53.00,49.00
2026-03-06T15:01:00Z,53.00,49.00
2026-03-06T15:04:00Z,53.00,49.00
2026-03-06T15:07:00Z,53.00,49.00
2026-03-06T15:08:00Z,53.00,49.00
2026-03-06T15:10:00Z,53.00,49.00
2026-03-06T15:11:00Z,53.00,49.00
2026-03-06T15:12:00Z,53.00,49.00
2026-03-06T15:13:00Z,53.00,49.00
2026-03-06T15:21:00Z,53.00,49.00
2026-03-06T15:23:00Z,53.00,49.00
2026-03-06T15:24:00Z,53.00,49.00
2026-03-06T15:25:00Z,53.00,49.00
2026-03-06T15:30:00Z,53.00,49.00
2026-03-06T15:32:00Z,53.00,49.00
2026-03-06T15:33:00Z,53.00,49.00
2026-03-06T15:35:00Z,53.00,49.00
2026-03-06T15:37:00Z,53.00,49.00
2026-03-06T15:38:00Z,53.36,49.00
2026-03-06T15:41:00Z,54.00,49.00
2026-03-06T15:43:00Z,54.00,49.00
2026-03-06T15:45:00Z,53.00,49.00
2026-03-06T15:47:00Z,53.00,49.00
2026-03-06T15:51:00Z,52.00,49.00
2026-03-06T15:52:00Z,52.00,49.00
2026-03-06T15:53:00Z,52.00,49.00
2026-03-06T15:54:00Z,51.50,49.00
2026-03-06T15:55:00Z,52.00,49.00
2026-03-06T15:56:00Z,52.00,49.00
2026-03-06T15:58:00Z,52.00,49.00
2026-03-06T16:03:00Z,52.00,49.00
2026-03-06T16:05:00Z,52.00,49.00
2026-03-06T16:09:00Z,52.00,49.00
2026-03-06T16:14:00Z,52.00,49.00
2026-03-06T16:15:00Z,52.00,49.00
2026-03-06T16:16:00Z,52.00,49.00
2026-03-06T16:17:00Z,52.00,49.00
2026-03-06T16:18:00Z,52.45,49.00
2026-03-06T16:22:00Z,53.00,48.00
2026-03-06T16:24:00Z,53.00,48.00
2026-03-06T16:25:00Z,53.00,49.00
2026-03-06T16:27:00Z,53.00,49.00
2026-03-06T16:28:00Z,53.00,49.00
2026-03-06T16:31:00Z,53.00,49.00
2026-03-06T16:33:00Z,53.00,49.00
2026-03-06T16:39:00Z,53.00,49.00
2026-03-06T16:40:00Z,53.00,49.00
2026-03-06T16:41:00Z,53.00,49.00
2026-03-06T16:45:00Z,53.00,49.00
2026-03-06T16:46:00Z,53.00,49.00
2026-03-06T16:47:00Z,53.00,49.00
2026-03-06T16:48:00Z,53.00,49.00
2026-03-06T16:50:00Z,53.00,49.00
2026-03-06T16:51:00Z,53.00,49.00
2026-03-06T16:52:00Z,53.00,49.00
2026-03-06T16:53:00Z,53.00,49.00
2026-03-06T16:54:00Z,53.00,49.00
2026-03-06T16:55:00Z,53.00,49.00
2026-03-06T16:56:00Z,53.00,49.00
2026-03-06T16:57:00Z,53.00,49.00
2026-03-06T16:58:00Z,53.00,49.00
2026-03-06T16:59:00Z,53.00,49.00
2026-03-06T17:01:00Z,53.00,49.00
2026-03-06T17:02:00Z,53.00,49.00
2026-03-06T17:03:00Z,53.00,49.00
2026-03-06T17:04:00Z,53.00,49.00
2026-03-06T17:06:00Z,53.00,49.00
2026-03-06T17:08:00Z,53.00,49.00
2026-03-06T17:10:00Z,53.00,49.00
2026-03-06T17:12:00Z,53.00,49.00
2026-03-06T17:14:00Z,53.00,49.00
2026-03-06T17:15:00Z,53.00,49.00
2026-03-06T17:16:00Z,53.00,49.00
2026-03-06T17:17:00Z,53.00,49.00
2026-03-06T17:18:00Z,53.00,49.00
2026-03-06T17:21:00Z,53.00,49.00
2026-03-06T17:22:00Z,53.00,49.00
2026-03-06T17:23:00Z,53.00,49.00
2026-03-06T17:24:00Z,53.00,49.00
2026-03-06T17:28:00Z,53.00,49.00
2026-03-06T17:29:00Z,53.00,49.00
2026-03-06T17:31:00Z,53.00,49.00
2026-03-06T17:32:00Z,53.00,49.00
2026-03-06T17:35:00Z,53.00,49.00
2026-03-06T17:38:00Z,53.00,49.00
2026-03-06T17:42:00Z,51.00,49.00
2026-03-06T17:43:00Z,53.00,49.00
2026-03-06T17:44:00Z,53.00,49.00
2026-03-06T17:46:00Z,53.00,49.00
2026-03-06T17:47:00Z,52.00,49.00
2026-03-06T17:48:00Z,52.58,49.48
2026-03-06T17:51:00Z,52.58,50.00
2026-03-06T17:55:00Z,52.58,50.00
2026-03-06T17:56:00Z,52.00,50.00
2026-03-06T17:57:00Z,52.98,50.00
2026-03-06T18:05:00Z,52.98,50.00
2026-03-06T18:06:00Z,52.98,50.00
2026-03-06T18:08:00Z,52.98,50.00
2026-03-06T18:11:00Z,53.00,50.00
2026-03-06T18:12:00Z,53.00,50.00
2026-03-06T18:13:00Z,53.00,50.00
2026-03-06T18:14:00Z,53.00,50.00
2026-03-06T18:19:00Z,53.00,50.00
2026-03-06T18:22:00Z,52.00,50.00
2026-03-06T18:23:00Z,52.00,50.00
2026-03-06T18:24:00Z,52.00,50.00
2026-03-06T18:27:00Z,52.00,50.00
2026-03-06T18:33:00Z,52.00,50.00
2026-03-06T18:34:00Z,52.00,50.00
2026-03-06T18:35:00Z,52.00,50.00
2026-03-06T18:36:00Z,52.00,50.00
2026-03-06T18:38:00Z,52.00,50.00
2026-03-06T18:39:00Z,52.00,50.00
2026-03-06T18:41:00Z,52.00,50.00
2026-03-06T18:42:00Z,52.00,50.00
2026-03-06T18:44:00Z,52.00,48.58
2026-03-06T18:45:00Z,52.00,48.58
2026-03-06T18:46:00Z,52.00,48.36
2026-03-06T18:47:00Z,52.00,50.00
2026-03-06T18:51:00Z,52.00,50.00
2026-03-06T18:52:00Z,52.00,50.00
2026-03-06T18:53:00Z,52.00,50.00
2026-03-06T18:54:00Z,52.00,50.00
2026-03-06T18:55:00Z,52.00,50.00
2026-03-06T18:56:00Z,52.00,50.00
2026-03-06T18:58:00Z,52.00,50.00
2026-03-06T19:00:00Z,52.00,50.00
2026-03-06T19:03:00Z,52.00,50.00
2026-03-06T19:04:00Z,52.00,50.00
2026-03-06T19:06:00Z,51.00,50.00
2026-03-06T19:08:00Z,51.00,50.00
2026-03-06T19:11:00Z,51.82,49.00
2026-03-06T19:12:00Z,51.00,50.00
2026-03-06T19:13:00Z,50.82,49.70
2026-03-06T19:14:00Z,49.54,50.00
2026-03-06T19:16:00Z,52.00,50.00
2026-03-06T19:17:00Z,52.00,49.00
2026-03-06T19:18:00Z,52.00,49.00
2026-03-06T19:19:00Z,51.97,49.00
2026-03-06T19:22:00Z,51.97,49.00
2026-03-06T19:28:00Z,51.97,50.00
2026-03-06T19:29:00Z,51.92,50.00
2026-03-06T19:30:00Z,51.92,49.00
2026-03-06T19:31:00Z,49.58,50.00
2026-03-06T19:32:00Z,52.00,49.00
2026-03-06T19:35:00Z,52.00,49.00
2026-03-06T19:37:00Z,52.00,49.49
2026-03-06T19:40:00Z,52.00,49.49
2026-03-06T19:41:00Z,52.00,49.00
2026-03-06T19:43:00Z,52.00,49.00
2026-03-06T19:45:00Z,52.00,49.00
2026-03-06T19:46:00Z,52.00,49.00
2026-03-06T19:47:00Z,52.00,49.00
2026-03-06T19:48:00Z,52.00,49.00
2026-03-06T19:50:00Z,52.00,49.00
2026-03-06T19:51:00Z,50.00,49.00
2026-03-06T19:53:00Z,51.00,49.23
2026-03-06T19:54:00Z,51.00,49.32
2026-03-06T19:56:00Z,50.97,50.00
2026-03-06T19:58:00Z,52.00,50.00
2026-03-06T20:00:00Z,52.00,50.00
2026-03-06T20:01:00Z,51.00,50.00
2026-03-06T20:03:00Z,51.00,50.00
2026-03-06T20:05:00Z,51.00,50.00
2026-03-06T20:06:00Z,51.00,50.00
2026-03-06T20:09:00Z,52.00,49.00
2026-03-06T20:10:00Z,52.00,49.00
2026-03-06T20:11:00Z,52.00,50.00
2026-03-06T20:12:00Z,52.00,48.00
2026-03-06T20:15:00Z,51.00,49.54
2026-03-06T20:16:00Z,51.00,49.00
2026-03-06T20:17:00Z,51.00,49.00
2026-03-06T20:18:00Z,52.00,49.00
2026-03-06T20:19:00Z,52.00,49.00
2026-03-06T20:20:00Z,51.00,49.00
2026-03-06T20:21:00Z,51.00,50.00
2026-03-06T20:23:00Z,51.00,50.00
2026-03-06T20:24:00Z,51.00,50.00
2026-03-06T20:25:00Z,51.00,50.00
2026-03-06T20:26:00Z,51.00,49.00
2026-03-06T20:27:00Z,51.00,49.00
2026-03-06T20:30:00Z,52.00,49.00
2026-03-06T20:32:00Z,52.00,50.00
2026-03-06T20:33:00Z,52.00,49.00
2026-03-06T20:34:00Z,52.00,50.00
2026-03-06T20:35:00Z,52.00,49.99
2026-03-06T20:36:00Z,52.00,50.00
2026-03-06T20:37:00Z,51.90,50.00
2026-03-06T20:38:00Z,51.90,50.00
2026-03-06T20:39:00Z,51.00,50.00
2026-03-06T20:43:00Z,51.00,50.00
2026-03-06T20:44:00Z,51.00,50.00
2026-03-06T20:46:00Z,51.09,50.00
2026-03-06T20:47:00Z,51.90,50.00
2026-03-06T20:48:00Z,51.00,50.00
2026-03-06T20:49:00Z,51.00,50.00
2026-03-06T20:50:00Z,49.00,50.00
2026-03-06T20:51:00Z,49.00,50.00
2026-03-06T20:52:00Z,49.00,50.00
2026-03-06T20:53:00Z,49.00,50.00
2026-03-06T20:54:00Z,52.00,49.22
2026-03-06T20:55:00Z,52.00,50.00
2026-03-06T20:56:00Z,52.00,50.00
2026-03-06T20:57:00Z,52.00,50.00
2026-03-06T20:58:00Z,52.00,50.00
2026-03-06T20:59:00Z,52.00,49.21
2026-03-06T21:00:00Z,52.00,49.21
2026-03-06T21:01:00Z,52.00,50.00
2026-03-06T21:02:00Z,52.00,49.48
2026-03-06T21:03:00Z,52.00,49.00
2026-03-06T21:04:00Z,52.00,49.00
2026-03-06T21:05:00Z,52.00,49.00
2026-03-06T21:06:00Z,52.00,49.00
2026-03-06T21:07:00Z,52.00,49.00
2026-03-06T21:08:00Z,51.00,49.78
2026-03-06T21:09:00Z,51.45,49.00
2026-03-06T21:10:00Z,51.00,50.00
2026-03-06T21:13:00Z,51.00,50.00
2026-03-06T21:14:00Z,51.00,50.00
2026-03-06T21:15:00Z,51.00,49.95
2026-03-06T21:17:00Z,52.00,50.00
2026-03-06T21:18:00Z,52.00,50.00
2026-03-06T21:19:00Z,51.80,50.00
2026-03-06T21:20:00Z,51.61,50.00
2026-03-06T21:21:00Z,51.61,50.00
2026-03-06T21:22:00Z,51.82,50.00
2026-03-06T21:23:00Z,52.00,50.00
2026-03-06T21:24:00Z,51.00,50.00
2026-03-06T21:25:00Z,51.00,50.00
2026-03-06T21:26:00Z,51.00,49.95
2026-03-06T21:27:00Z,51.00,50.00
2026-03-06T21:28:00Z,51.00,50.00
2026-03-06T21:29:00Z,51.00,50.00
2026-03-06T21:30:00Z,51.00,50.00
2026-03-06T21:31:00Z,51.00,50.00
2026-03-06T21:32:00Z,51.11,50.00
2026-03-06T21:33:00Z,51.11,50.00
2026-03-06T21:34:00Z,51.00,51.00
2026-03-06T21:35:00Z,51.00,51.00
2026-03-06T21:36:00Z,51.00,51.00
2026-03-06T21:37:00Z,51.00,51.00
2026-03-06T21:38:00Z,51.00,51.00
2026-03-06T21:39:00Z,51.00,51.00
2026-03-06T21:40:00Z,50.06,51.00
2026-03-06T21:41:00Z,51.00,51.00
2026-03-06T21:42:00Z,51.00,51.00
2026-03-06T21:44:00Z,51.00,51.00
2026-03-06T21:46:00Z,51.00,51.00
2026-03-06T21:47:00Z,51.00,51.00
2026-03-06T21:48:00Z,50.00,51.00
2026-03-06T21:49:00Z,50.87,51.00
2026-03-06T21:50:00Z,51.00,51.00
2026-03-06T21:51:00Z,51.00,51.00
2026-03-06T21:52:00Z,51.00,51.00
2026-03-06T21:53:00Z,51.00,50.68
2026-03-06T21:54:00Z,51.00,51.00
2026-03-06T21:55:00Z,51.00,51.00
2026-03-06T21:56:00Z,51.00,51.00
2026-03-06T21:57:00Z,51.00,51.00
2026-03-06T21:58:00Z,51.00,51.00
2026-03-06T21:59:00Z,51.00,51.00
2026-03-06T22:00:00Z,51.00,51.00
2026-03-06T22:01:00Z,51.00,51.00
2026-03-06T22:02:00Z,50.37,51.00
2026-03-06T22:03:00Z,50.39,51.00
2026-03-06T22:04:00Z,51.00,51.00
2026-03-06T22:05:00Z,51.00,51.00
2026-03-06T22:06:00Z,51.00,50.14
2026-03-06T22:07:00Z,51.00,51.00
2026-03-06T22:08:00Z,51.00,51.00
2026-03-06T22:09:00Z,51.00,51.00
2026-03-06T22:10:00Z,51.00,51.00
2026-03-06T22:11:00Z,51.00,51.00
2026-03-06T22:12:00Z,51.00,51.00
2026-03-06T22:13:00Z,51.00,50.48
2026-03-06T22:14:00Z,51.00,50.48
2026-03-06T22:15:00Z,51.00,51.00
2026-03-06T22:16:00Z,51.00,51.00
2026-03-06T22:17:00Z,51.00,51.00
2026-03-06T22:18:00Z,50.43,51.00
2026-03-06T22:19:00Z,51.00,51.00
2026-03-06T22:20:00Z,51.00,51.00
2026-03-06T22:21:00Z,51.00,51.00
2026-03-06T22:22:00Z,51.00,51.00
2026-03-06T22:23:00Z,51.00,51.00
2026-03-06T22:25:00Z,51.00,51.00
2026-03-06T22:26:00Z,51.00,51.00
2026-03-06T22:27:00Z,51.00,51.00
2026-03-06T22:28:00Z,51.00,51.00
2026-03-06T22:30:00Z,51.00,51.00
2026-03-06T22:31:00Z,51.00,51.00
2026-03-06T22:32:00Z,51.00,51.00
2026-03-06T22:33:00Z,50.88,51.00
2026-03-06T22:34:00Z,51.00,51.00
2026-03-06T22:35:00Z,51.00,51.00
2026-03-06T22:37:00Z,50.00,51.00
2026-03-06T22:38:00Z,50.75,51.00
2026-03-06T22:39:00Z,51.00,51.00
2026-03-06T22:40:00Z,51.00,51.00
2026-03-06T22:41:00Z,51.00,51.00
2026-03-06T22:42:00Z,51.00,51.00
2026-03-06T22:43:00Z,50.34,51.00
2026-03-06T22:44:00Z,51.00,51.00
2026-03-06T22:45:00Z,51.00,51.00
2026-03-06T22:46:00Z,51.00,51.00
2026-03-06T22:47:00Z,51.00,50.92
2026-03-06T22:48:00Z,50.32,51.00
2026-03-06T22:49:00Z,51.00,51.00
2026-03-06T22:50:00Z,50.70,51.00
2026-03-06T22:51:00Z,51.00,51.00
2026-03-06T22:52:00Z,51.00,51.00
2026-03-06T22:53:00Z,51.00,51.00
2026-03-06T22:54:00Z,51.00,51.00
2026-03-06T22:55:00Z,51.00,51.00
2026-03-06T22:56:00Z,51.00,50.00
2026-03-06T22:57:00Z,51.00,51.00
2026-03-06T22:58:00Z,50.98,51.00
2026-03-06T22:59:00Z,50.87,51.00
2026-03-06T23:00:00Z,51.00,51.00
2026-03-06T23:01:00Z,51.00,51.00
2026-03-06T23:02:00Z,51.00,51.00
2026-03-06T23:03:00Z,51.00,51.00
2026-03-06T23:04:00Z,51.00,51.00
2026-03-06T23:05:00Z,51.00,51.00
2026-03-06T23:06:00Z,51.00,51.00
2026-03-06T23:07:00Z,51.00,51.00
2026-03-06T23:08:00Z,51.00,50.09
2026-03-06T23:09:00Z,51.00,50.09
2026-03-06T23:10:00Z,51.00,51.00
2026-03-06T23:11:00Z,51.00,51.00
2026-03-06T23:12:00Z,51.00,51.00
2026-03-06T23:13:00Z,50.44,51.00
2026-03-06T23:14:00Z,50.09,51.00
2026-03-06T23:15:00Z,51.00,51.00
2026-03-06T23:16:00Z,51.00,51.00
2026-03-06T23:17:00Z,51.00,51.38
2026-03-06T23:18:00Z,51.00,51.25
2026-03-06T23:19:00Z,51.00,51.00
2026-03-06T23:20:00Z,51.00,50.17
2026-03-06T23:22:00Z,51.00,51.00
2026-03-06T23:23:00Z,51.00,51.00
2026-03-06T23:24:00Z,51.00,51.00
2026-03-06T23:25:00Z,51.00,51.00
2026-03-06T23:26:00Z,50.03,51.00
2026-03-06T23:27:00Z,51.00,51.05
2026-03-06T23:28:00Z,50.38,51.99
2026-03-06T23:29:00Z,50.97,52.00
2026-03-06T23:30:00Z,50.00,52.00
2026-03-06T23:31:00Z,49.95,52.00
2026-03-06T23:32:00Z,50.00,52.00
2026-03-06T23:33:00Z,49.45,52.00
2026-03-06T23:34:00Z,49.99,51.97
2026-03-06T23:35:00Z,50.00,52.00
2026-03-06T23:36:00Z,50.00,51.96
2026-03-06T23:37:00Z,50.00,52.00
2026-03-06T23:38:00Z,50.00,52.00
2026-03-06T23:39:00Z,50.00,52.00
2026-03-06T23:40:00Z,50.00,52.00
2026-03-06T23:41:00Z,49.88,51.75
2026-03-06T23:42:00Z,50.00,52.00
2026-03-06T23:43:00Z,49.57,51.90
2026-03-06T23:44:00Z,48.74,52.93
2026-03-06T23:45:00Z,49.45,52.31
2026-03-06T23:46:00Z,50.00,51.91
2026-03-06T23:47:00Z,49.79,51.25
2026-03-06T23:48:00Z,52.62,47.69
2026-03-06T23:49:00Z,47.12,52.74
2026-03-06T23:50:00Z,49.10,52.07
2026-03-06T23:51:00Z,47.01,53.00
2026-03-06T23:52:00Z,42.59,59.45
2026-03-06T23:53:00Z,39.02,62.76
2026-03-06T23:54:00Z,39.57,61.09
2026-03-06T23:55:00Z,40.39,63.71
2026-03-06T23:56:00Z,47.81,53.82
2026-03-06T23:57:00Z,46.79,53.76
2026-03-06T23:58:00Z,47.79,53.71
2026-03-06T23:59:00Z,45.94,54.27
2026-03-07T00:00:00Z,45.00,56.24
2026-03-07T00:01:00Z,45.00,57.00
2026-03-07T00:02:00Z,47.64,54.66
2026-03-07T00:03:00Z,49.80,50.89
2026-03-07T00:04:00Z,49.05,52.05
2026-03-07T00:05:00Z,48.76,52.96
2026-03-07T00:06:00Z,52.24,46.83
2026-03-07T00:07:00Z,58.58,40.07
2026-03-07T00:08:00Z,65.52,33.65
2026-03-07T00:09:00Z,66.90,33.43
2026-03-07T00:10:00Z,70.31,32.13
2026-03-07T00:11:00Z,73.00,26.94
2026-03-07T00:12:00Z,73.53,27.68
2026-03-07T00:13:00Z,71.52,29.29
2026-03-07T00:14:00Z,73.15,26.86
2026-03-07T00:15:00Z,72.99,27.98
2026-03-07T00:16:00Z,74.90,26.03
2026-03-07T00:17:00Z,73.23,27.31
2026-03-07T00:18:00Z,70.82,29.75
2026-03-07T00:19:00Z,71.00,29.89
2026-03-07T00:20:00Z,70.57,29.27
2026-03-07T00:21:00Z,76.00,23.96
2026-03-07T00:22:00Z,77.00,23.76
2026-03-07T00:23:00Z,75.20,25.01
2026-03-07T00:24:00Z,75.99,24.64
2026-03-07T00:25:00Z,74.50,25.13
2026-03-07T00:26:00Z,78.13,24.09
2026-03-07T00:27:00Z,79.74,20.88
2026-03-07T00:28:00Z,78.96,20.29
2026-03-07T00:29:00Z,78.62,22.00
2026-03-07T00:30:00Z,80.12,19.95
2026-03-07T00:31:00Z,79.05,23.96
2026-03-07T00:32:00Z,76.19,25.00
2026-03-07T00:33:00Z,80.45,20.51
2026-03-07T00:34:00Z,78.11,20.57
2026-03-07T00:35:00Z,80.19,18.19
2026-03-07T00:36:00Z,83.03,17.77
2026-03-07T00:37:00Z,90.30,8.87
2026-03-07T00:38:00Z,92.04,7.57
2026-03-07T00:39:00Z,90.15,9.37
2026-03-07T00:40:00Z,89.51,12.30
2026-03-07T00:41:00Z,91.09,9.02
2026-03-07T00:42:00Z,88.71,11.35
2026-03-07T00:43:00Z,79.79,20.54
2026-03-07T00:44:00Z,78.75,21.13
2026-03-07T00:45:00Z,81.98,17.91
2026-03-07T00:46:00Z,89.02,10.40
2026-03-07T00:47:00Z,90.67,9.30
2026-03-07T00:48:00Z,90.87,9.31
2026-03-07T00:49:00Z,89.40,11.46
2026-03-07T00:50:00Z,91.15,8.81
2026-03-07T00:51:00Z,94.26,7.02
2026-03-07T00:52:00Z,95.91,4.81
2026-03-07T00:53:00Z,97.83,2.89
2026-03-07T00:54:00Z,97.91,2.40
2026-03-07T00:55:00Z,98.47,1.65
2026-03-07T00:56:00Z,98.48,1.64
2026-03-07T00:57:00Z,98.22,2.09
2026-03-07T00:58:00Z,98.34,1.53
2026-03-07T00:59:00Z,98.81,1.00
2026-03-07T01:00:00Z,99.00,1.00
2026-03-07T01:01:00Z,99.00,1.00
2026-03-07T01:02:00Z,98.93,1.00
2026-03-07T01:03:00Z,98.00,1.49
2026-03-07T01:04:00Z,98.99,2.00
2026-03-07T01:05:00Z,99.00,2.00
2026-03-07T01:06:00Z,99.00,1.47
2026-03-07T01:07:00Z,99.00,1.47
2026-03-07T01:08:00Z,99.00,1.47
2026-03-07T01:09:00Z,99.00,1.00
2026-03-07T01:10:00Z,99.00,1.75
2026-03-07T01:11:00Z,99.00,1.75
2026-03-07T01:12:00Z,99.00,1.75
2026-03-07T01:13:00Z,99.00,1.75
2026-03-07T01:14:00Z,99.00,1.75
2026-03-07T01:15:00Z,99.00,1.00
2026-03-07T01:16:00Z,99.00,1.00
2026-03-07T01:17:00Z,99.00,1.00
