# event_ticker=KXATPMATCH-26APR22MARQUI
# final_score=7-6(5) 7-6(6)
# score_resolution=6-7 6-7
# match_winner=Fabian Marozsan
# fav_player=Ethan Quinn
# dog_player=Fabian Marozsan
# kalshi_date=2026-04-22
timestamp,Fabian Marozsan,Ethan Quinn
2026-04-23T06:06:00Z,56.32,45.00
2026-04-23T06:08:00Z,57.00,45.00
2026-04-23T06:09:00Z,57.00,45.00
2026-04-23T06:10:00Z,57.00,45.00
2026-04-23T06:15:00Z,57.00,45.00
2026-04-23T06:20:00Z,57.00,45.00
2026-04-23T06:24:00Z,57.00,45.00
2026-04-23T06:25:00Z,57.00,45.00
2026-04-23T06:26:00Z,57.00,45.00
2026-04-23T06:32:00Z,57.00,45.00
2026-04-23T06:34:00Z,57.00,45.00
2026-04-23T06:36:00Z,57.75,45.00
2026-04-23T06:49:00Z,57.75,44.00
2026-04-23T06:51:00Z,58.00,44.00
2026-04-23T06:59:00Z,58.00,44.00
2026-04-23T09:02:00Z,57.00,44.00
2026-04-23T09:03:00Z,57.00,44.00
2026-04-23T09:04:00Z,57.00,44.00
2026-04-23T09:05:00Z,57.00,44.00
2026-04-23T09:08:00Z,57.00,44.00
2026-04-23T09:09:00Z,57.00,44.00
2026-04-23T09:10:00Z,57.00,44.00
2026-04-23T09:13:00Z,57.00,44.00
2026-04-23T09:17:00Z,57.00,44.00
2026-04-23T09:18:00Z,57.00,44.00
2026-04-23T09:22:00Z,57.00,44.00
2026-04-23T09:26:00Z,57.00,44.00
2026-04-23T09:27:00Z,57.00,44.00
2026-04-23T09:30:00Z,57.00,44.00
2026-04-23T09:34:00Z,57.00,44.00
2026-04-23T09:35:00Z,57.00,44.03
2026-04-23T09:48:00Z,56.90,44.03
2026-04-23T09:49:00Z,56.90,45.00
2026-04-23T09:50:00Z,57.00,44.00
2026-04-23T09:51:00Z,57.00,44.00
2026-04-23T09:57:00Z,57.00,45.00
2026-04-23T09:59:00Z,54.90,45.00
2026-04-23T10:00:00Z,54.90,45.00
2026-04-23T10:04:00Z,55.40,45.00
2026-04-23T10:05:00Z,56.00,45.00
2026-04-23T10:06:00Z,56.00,45.00
2026-04-23T10:09:00Z,56.00,45.00
2026-04-23T10:10:00Z,56.00,45.00
2026-04-23T10:11:00Z,56.00,45.00
2026-04-23T10:14:00Z,56.00,45.00
2026-04-23T10:15:00Z,56.00,45.00
2026-04-23T10:20:00Z,56.00,45.00
2026-04-23T10:21:00Z,56.00,45.00
2026-04-23T10:22:00Z,56.00,45.00
2026-04-23T10:24:00Z,56.00,45.00
2026-04-23T10:26:00Z,56.00,45.00
2026-04-23T10:28:00Z,56.00,45.00
2026-04-23T10:29:00Z,56.00,45.00
2026-04-23T10:30:00Z,56.00,45.00
2026-04-23T10:31:00Z,56.00,45.00
2026-04-23T10:32:00Z,56.00,45.00
2026-04-23T10:33:00Z,56.00,45.00
2026-04-23T10:36:00Z,56.00,45.00
2026-04-23T10:37:00Z,56.00,45.00
2026-04-23T10:38:00Z,56.00,45.00
2026-04-23T10:39:00Z,56.00,45.00
2026-04-23T10:41:00Z,56.00,46.00
2026-04-23T10:42:00Z,56.00,45.00
2026-04-23T10:43:00Z,57.00,43.06
2026-04-23T10:44:00Z,59.13,40.93
2026-04-23T10:45:00Z,60.94,40.14
2026-04-23T10:46:00Z,62.09,37.69
2026-04-23T10:47:00Z,65.98,35.55
2026-04-23T10:48:00Z,60.69,40.68
2026-04-23T10:49:00Z,66.30,38.94
2026-04-23T10:50:00Z,65.00,36.83
2026-04-23T10:51:00Z,57.18,42.80
2026-04-23T10:52:00Z,56.35,43.92
2026-04-23T10:53:00Z,56.00,44.00
2026-04-23T10:54:00Z,57.00,45.00
2026-04-23T10:55:00Z,57.00,45.00
2026-04-23T10:56:00Z,59.00,42.00
2026-04-23T10:57:00Z,60.00,39.93
2026-04-23T10:58:00Z,65.00,33.90
2026-04-23T10:59:00Z,65.79,39.63
2026-04-23T11:00:00Z,61.00,42.00
2026-04-23T11:01:00Z,60.00,42.00
2026-04-23T11:02:00Z,59.00,43.00
2026-04-23T11:03:00Z,60.00,43.00
2026-04-23T11:04:00Z,62.00,38.00
2026-04-23T11:05:00Z,62.00,38.00
2026-04-23T11:06:00Z,62.00,41.00
2026-04-23T11:07:00Z,58.07,42.00
2026-04-23T11:08:00Z,56.94,45.62
2026-04-23T11:09:00Z,58.00,41.00
2026-04-23T11:10:00Z,62.00,41.00
2026-04-23T11:11:00Z,60.00,41.00
2026-04-23T11:12:00Z,60.00,41.00
2026-04-23T11:14:00Z,60.00,44.00
2026-04-23T11:15:00Z,56.00,44.00
2026-04-23T11:16:00Z,59.00,43.72
2026-04-23T11:17:00Z,57.50,44.00
2026-04-23T11:18:00Z,58.00,44.00
2026-04-23T11:19:00Z,58.94,44.00
2026-04-23T11:20:00Z,59.00,42.00
2026-04-23T11:21:00Z,59.00,42.00
2026-04-23T11:22:00Z,59.00,41.00
2026-04-23T11:23:00Z,59.00,39.00
2026-04-23T11:24:00Z,60.13,40.00
2026-04-23T11:25:00Z,53.39,45.52
2026-04-23T11:26:00Z,52.71,45.46
2026-04-23T11:27:00Z,56.03,43.27
2026-04-23T11:28:00Z,59.43,40.50
2026-04-23T11:29:00Z,59.43,39.00
2026-04-23T11:30:00Z,66.79,33.91
2026-04-23T11:31:00Z,65.15,34.99
2026-04-23T11:32:00Z,59.41,41.97
2026-04-23T11:33:00Z,60.14,39.59
2026-04-23T11:34:00Z,56.29,44.01
2026-04-23T11:35:00Z,52.50,46.39
2026-04-23T11:36:00Z,62.99,39.20
2026-04-23T11:37:00Z,68.88,31.13
2026-04-23T11:38:00Z,65.84,34.01
2026-04-23T11:39:00Z,69.59,30.67
2026-04-23T11:40:00Z,72.51,26.94
2026-04-23T11:41:00Z,79.86,20.88
2026-04-23T11:42:00Z,79.03,20.52
2026-04-23T11:43:00Z,79.07,19.93
2026-04-23T11:44:00Z,81.06,18.45
2026-04-23T11:45:00Z,78.94,22.92
2026-04-23T11:46:00Z,79.81,22.30
2026-04-23T11:47:00Z,79.53,22.98
2026-04-23T11:48:00Z,80.03,21.98
2026-04-23T11:49:00Z,80.56,20.52
2026-04-23T11:50:00Z,80.48,21.18
2026-04-23T11:51:00Z,78.97,22.27
2026-04-23T11:52:00Z,79.00,22.65
2026-04-23T11:53:00Z,78.04,23.66
2026-04-23T11:54:00Z,79.41,22.06
2026-04-23T11:55:00Z,81.96,19.15
2026-04-23T11:56:00Z,85.92,12.35
2026-04-23T11:57:00Z,80.39,20.34
2026-04-23T11:58:00Z,77.63,22.55
2026-04-23T11:59:00Z,79.32,23.16
2026-04-23T12:00:00Z,82.00,19.46
2026-04-23T12:01:00Z,80.22,21.45
2026-04-23T12:02:00Z,78.08,23.81
2026-04-23T12:03:00Z,77.00,23.51
2026-04-23T12:04:00Z,77.62,21.55
2026-04-23T12:05:00Z,81.11,20.88
2026-04-23T12:06:00Z,81.08,19.81
2026-04-23T12:07:00Z,80.21,20.26
2026-04-23T12:08:00Z,86.75,16.75
2026-04-23T12:09:00Z,85.02,12.88
2026-04-23T12:10:00Z,81.23,18.13
2026-04-23T12:11:00Z,79.19,20.89
2026-04-23T12:12:00Z,78.80,22.00
2026-04-23T12:13:00Z,79.43,21.44
2026-04-23T12:14:00Z,82.66,18.73
2026-04-23T12:15:00Z,80.80,20.43
2026-04-23T12:16:00Z,82.95,19.22
2026-04-23T12:17:00Z,87.31,13.40
2026-04-23T12:18:00Z,84.10,17.64
2026-04-23T12:19:00Z,83.76,16.49
2026-04-23T12:20:00Z,80.28,21.38
2026-04-23T12:21:00Z,78.78,22.52
2026-04-23T12:22:00Z,77.28,23.42
2026-04-23T12:23:00Z,80.92,20.43
2026-04-23T12:24:00Z,80.01,22.30
2026-04-23T12:25:00Z,68.56,33.14
2026-04-23T12:26:00Z,72.57,27.54
2026-04-23T12:27:00Z,79.49,21.91
2026-04-23T12:28:00Z,73.88,28.86
2026-04-23T12:29:00Z,75.03,29.33
2026-04-23T12:30:00Z,77.51,23.96
2026-04-23T12:31:00Z,78.83,20.67
2026-04-23T12:32:00Z,69.67,32.46
2026-04-23T12:33:00Z,58.58,40.45
2026-04-23T12:34:00Z,60.84,40.29
2026-04-23T12:35:00Z,75.59,25.97
2026-04-23T12:36:00Z,91.38,9.12
2026-04-23T12:37:00Z,98.40,3.66
2026-04-23T12:38:00Z,99.00,3.66
2026-04-23T12:39:00Z,99.00,1.00
2026-04-23T12:40:00Z,99.00,1.00
2026-04-23T12:41:00Z,99.00,1.00
2026-04-23T12:42:00Z,99.00,1.00
