# event_ticker=KXATPMATCH-26APR07RUBBER
# final_score=6-4 6-1
# match_winner=Zizou Bergs
# fav_player=Zizou Bergs
# dog_player=Andrey Rublev
# kalshi_date=2026-04-07
timestamp,Zizou Bergs,Andrey Rublev
2026-04-08T03:10:00Z,30.00,70.00
2026-04-08T03:15:00Z,30.00,70.00
2026-04-08T03:17:00Z,30.00,70.00
2026-04-08T03:19:00Z,31.00,70.00
2026-04-08T03:20:00Z,31.00,70.00
2026-04-08T03:23:00Z,31.00,70.00
2026-04-08T03:25:00Z,31.00,70.00
2026-04-08T03:26:00Z,31.00,70.00
2026-04-08T03:27:00Z,31.00,70.00
2026-04-08T03:32:00Z,31.00,70.00
2026-04-08T03:34:00Z,31.00,71.00
2026-04-08T03:35:00Z,31.00,71.00
2026-04-08T03:36:00Z,31.00,71.00
2026-04-08T03:40:00Z,31.00,71.00
2026-04-08T03:41:00Z,31.00,71.00
2026-04-08T03:45:00Z,31.00,71.00
2026-04-08T03:52:00Z,31.00,71.00
2026-04-08T03:54:00Z,31.00,71.00
2026-04-08T03:55:00Z,31.00,71.00
2026-04-08T03:59:00Z,31.00,71.00
2026-04-08T04:01:00Z,30.00,70.00
2026-04-08T04:02:00Z,30.00,70.00
2026-04-08T04:03:00Z,30.00,70.00
2026-04-08T04:04:00Z,31.00,70.00
2026-04-08T04:20:00Z,31.00,70.00
2026-04-08T04:25:00Z,31.00,70.00
2026-04-08T04:29:00Z,31.00,70.00
2026-04-08T04:34:00Z,31.00,70.00
2026-04-08T04:36:00Z,31.00,70.00
2026-04-08T04:38:00Z,31.00,70.00
2026-04-08T04:43:00Z,31.00,70.00
2026-04-08T04:46:00Z,31.00,70.00
2026-04-08T04:49:00Z,31.00,70.00
2026-04-08T04:51:00Z,31.00,70.00
2026-04-08T04:54:00Z,31.00,70.00
2026-04-08T04:56:00Z,31.00,70.00
2026-04-08T04:57:00Z,31.00,70.00
2026-04-08T05:02:00Z,31.00,70.00
2026-04-08T05:03:00Z,31.00,70.00
2026-04-08T05:04:00Z,31.00,70.00
2026-04-08T05:05:00Z,31.00,69.00
2026-04-08T05:07:00Z,31.00,70.00
2026-04-08T05:09:00Z,31.00,70.00
2026-04-08T05:12:00Z,31.00,70.00
2026-04-08T05:13:00Z,31.00,70.00
2026-04-08T05:14:00Z,31.00,70.00
2026-04-08T05:16:00Z,31.00,70.00
2026-04-08T05:17:00Z,32.00,70.00
2026-04-08T05:20:00Z,32.00,70.00
2026-04-08T05:21:00Z,32.00,70.00
2026-04-08T05:26:00Z,32.00,70.00
2026-04-08T05:27:00Z,32.00,70.00
2026-04-08T05:29:00Z,32.00,70.00
2026-04-08T05:31:00Z,32.00,70.00
2026-04-08T05:32:00Z,32.00,71.00
2026-04-08T05:35:00Z,32.00,71.00
2026-04-08T05:36:00Z,32.00,71.00
2026-04-08T05:38:00Z,31.00,71.00
2026-04-08T05:39:00Z,31.00,71.00
2026-04-08T05:40:00Z,31.00,71.00
2026-04-08T05:41:00Z,31.00,71.00
2026-04-08T05:42:00Z,31.00,71.00
2026-04-08T05:44:00Z,31.00,71.00
2026-04-08T05:45:00Z,31.00,71.00
2026-04-08T05:46:00Z,31.00,71.00
2026-04-08T05:47:00Z,31.00,71.00
2026-04-08T05:48:00Z,31.00,71.00
2026-04-08T05:49:00Z,31.00,71.00
2026-04-08T05:51:00Z,29.00,71.00
2026-04-08T05:52:00Z,29.00,71.00
2026-04-08T05:53:00Z,30.00,71.00
2026-04-08T05:54:00Z,30.00,71.00
2026-04-08T05:55:00Z,30.00,71.00
2026-04-08T05:56:00Z,30.00,71.00
2026-04-08T05:58:00Z,30.00,71.00
2026-04-08T05:59:00Z,30.00,71.00
2026-04-08T06:01:00Z,30.00,70.00
2026-04-08T06:04:00Z,30.00,71.00
2026-04-08T06:05:00Z,30.00,71.00
2026-04-08T06:07:00Z,30.00,70.95
2026-04-08T06:08:00Z,30.00,71.00
2026-04-08T06:11:00Z,30.00,71.00
2026-04-08T06:13:00Z,30.00,71.00
2026-04-08T06:14:00Z,30.00,71.00
2026-04-08T06:16:00Z,30.00,71.00
2026-04-08T06:17:00Z,30.00,71.00
2026-04-08T06:19:00Z,30.00,71.00
2026-04-08T06:21:00Z,30.00,71.00
2026-04-08T06:22:00Z,30.00,71.00
2026-04-08T06:24:00Z,30.00,72.00
2026-04-08T06:25:00Z,30.00,72.00
2026-04-08T06:26:00Z,30.00,72.00
2026-04-08T06:27:00Z,30.00,72.00
2026-04-08T06:28:00Z,30.00,71.09
2026-04-08T06:29:00Z,30.00,72.00
2026-04-08T06:30:00Z,30.00,72.88
2026-04-08T06:31:00Z,30.00,72.22
2026-04-08T06:32:00Z,30.00,72.00
2026-04-08T06:34:00Z,30.00,72.96
2026-04-08T06:35:00Z,30.00,72.00
2026-04-08T06:36:00Z,30.00,72.00
2026-04-08T06:37:00Z,30.00,72.00
2026-04-08T06:38:00Z,30.00,72.94
2026-04-08T06:39:00Z,30.00,73.00
2026-04-08T06:44:00Z,30.00,73.00
2026-04-08T06:45:00Z,30.00,73.00
2026-04-08T06:46:00Z,30.00,73.00
2026-04-08T06:48:00Z,30.00,73.00
2026-04-08T06:54:00Z,30.00,73.00
2026-04-08T06:55:00Z,29.00,73.00
2026-04-08T06:56:00Z,29.00,73.00
2026-04-08T06:57:00Z,29.00,73.00
2026-04-08T06:58:00Z,29.00,73.00
2026-04-08T06:59:00Z,29.00,73.28
2026-04-08T07:00:00Z,29.00,73.00
2026-04-08T07:01:00Z,29.00,73.00
2026-04-08T07:02:00Z,29.00,73.00
2026-04-08T07:03:00Z,28.88,73.00
2026-04-08T07:04:00Z,27.19,73.15
2026-04-08T07:11:00Z,27.19,73.00
2026-04-08T07:12:00Z,27.19,73.00
2026-04-08T07:13:00Z,27.19,73.00
2026-04-08T07:17:00Z,27.19,73.00
2026-04-08T07:19:00Z,28.00,73.00
2026-04-08T07:20:00Z,28.00,73.00
2026-04-08T07:23:00Z,27.00,73.00
2026-04-08T07:24:00Z,27.00,73.00
2026-04-08T07:26:00Z,27.00,73.00
2026-04-08T07:34:00Z,27.00,73.00
2026-04-08T07:35:00Z,27.00,73.00
2026-04-08T07:44:00Z,27.00,73.00
2026-04-08T07:48:00Z,27.00,73.00
2026-04-08T07:54:00Z,28.00,73.00
2026-04-08T07:55:00Z,28.00,73.00
2026-04-08T08:00:00Z,27.14,73.00
2026-04-08T08:04:00Z,27.14,73.00
2026-04-08T08:05:00Z,27.14,73.00
2026-04-08T08:06:00Z,27.14,73.00
2026-04-08T08:07:00Z,27.14,73.00
2026-04-08T08:08:00Z,27.14,73.00
2026-04-08T08:12:00Z,27.14,73.00
2026-04-08T08:14:00Z,28.00,73.00
2026-04-08T08:15:00Z,28.00,73.00
2026-04-08T08:18:00Z,28.00,73.00
2026-04-08T08:22:00Z,28.00,73.00
2026-04-08T08:23:00Z,28.00,73.00
2026-04-08T08:25:00Z,28.00,73.00
2026-04-08T08:26:00Z,28.00,73.00
2026-04-08T08:27:00Z,28.00,73.00
2026-04-08T08:29:00Z,28.00,73.00
2026-04-08T08:32:00Z,28.00,73.00
2026-04-08T08:38:00Z,28.00,73.00
2026-04-08T08:42:00Z,28.00,73.00
2026-04-08T08:44:00Z,28.00,73.00
2026-04-08T08:45:00Z,28.00,73.00
2026-04-08T08:47:00Z,28.00,73.00
2026-04-08T08:49:00Z,27.00,73.00
2026-04-08T08:50:00Z,28.00,73.00
2026-04-08T08:51:00Z,28.00,73.00
2026-04-08T08:52:00Z,28.00,73.00
2026-04-08T08:57:00Z,28.00,73.00
2026-04-08T08:58:00Z,28.89,73.00
2026-04-08T08:59:00Z,29.00,73.00
2026-04-08T09:00:00Z,28.00,73.00
2026-04-08T09:01:00Z,28.00,73.00
2026-04-08T09:03:00Z,28.00,73.00
2026-04-08T09:06:00Z,28.00,73.00
2026-04-08T09:07:00Z,28.00,73.00
2026-04-08T09:08:00Z,28.00,73.00
2026-04-08T09:09:00Z,28.00,73.00
2026-04-08T09:10:00Z,28.00,74.02
2026-04-08T09:11:00Z,28.00,73.21
2026-04-08T09:12:00Z,28.29,74.15
2026-04-08T09:13:00Z,27.33,73.05
2026-04-08T09:14:00Z,28.32,73.00
2026-04-08T09:15:00Z,27.00,74.00
2026-04-08T09:16:00Z,26.12,74.24
2026-04-08T09:17:00Z,30.67,72.02
2026-04-08T09:18:00Z,29.36,72.57
2026-04-08T09:19:00Z,27.00,73.00
2026-04-08T09:20:00Z,26.88,75.96
2026-04-08T09:21:00Z,23.49,79.09
2026-04-08T09:22:00Z,20.91,80.21
2026-04-08T09:23:00Z,26.02,76.01
2026-04-08T09:24:00Z,18.14,82.10
2026-04-08T09:25:00Z,17.39,84.00
2026-04-08T09:26:00Z,19.00,83.37
2026-04-08T09:27:00Z,21.97,82.59
2026-04-08T09:28:00Z,25.28,77.79
2026-04-08T09:29:00Z,21.95,83.46
2026-04-08T09:30:00Z,27.46,74.48
2026-04-08T09:31:00Z,30.68,70.84
2026-04-08T09:32:00Z,32.77,69.11
2026-04-08T09:33:00Z,32.79,68.00
2026-04-08T09:34:00Z,33.00,68.00
2026-04-08T09:35:00Z,34.62,66.15
2026-04-08T09:36:00Z,33.81,70.63
2026-04-08T09:37:00Z,32.00,71.03
2026-04-08T09:38:00Z,30.00,70.00
2026-04-08T09:39:00Z,32.00,68.01
2026-04-08T09:40:00Z,35.40,65.39
2026-04-08T09:41:00Z,37.32,65.00
2026-04-08T09:42:00Z,34.91,65.92
2026-04-08T09:43:00Z,34.69,65.95
2026-04-08T09:44:00Z,37.33,62.08
2026-04-08T09:45:00Z,34.43,67.10
2026-04-08T09:46:00Z,36.29,64.55
2026-04-08T09:47:00Z,40.68,62.73
2026-04-08T09:48:00Z,41.00,58.88
2026-04-08T09:49:00Z,41.55,63.08
2026-04-08T09:50:00Z,50.36,51.19
2026-04-08T09:51:00Z,54.25,46.98
2026-04-08T09:52:00Z,59.19,39.66
2026-04-08T09:53:00Z,61.27,39.66
2026-04-08T09:54:00Z,61.77,40.00
2026-04-08T09:55:00Z,60.96,40.00
2026-04-08T09:56:00Z,62.09,39.72
2026-04-08T09:57:00Z,62.20,38.96
2026-04-08T09:58:00Z,62.20,37.73
2026-04-08T09:59:00Z,66.44,33.90
2026-04-08T10:00:00Z,73.64,28.40
2026-04-08T10:01:00Z,79.35,19.26
2026-04-08T10:02:00Z,83.62,17.87
2026-04-08T10:03:00Z,83.22,19.60
2026-04-08T10:04:00Z,77.68,24.10
2026-04-08T10:05:00Z,81.21,21.51
2026-04-08T10:06:00Z,79.49,19.99
2026-04-08T10:07:00Z,76.21,21.57
2026-04-08T10:08:00Z,85.01,20.89
2026-04-08T10:09:00Z,86.37,13.55
2026-04-08T10:10:00Z,88.51,12.06
2026-04-08T10:11:00Z,87.91,13.52
2026-04-08T10:12:00Z,88.42,13.20
2026-04-08T10:13:00Z,85.09,15.89
2026-04-08T10:14:00Z,77.13,19.96
2026-04-08T10:15:00Z,77.85,20.20
2026-04-08T10:16:00Z,81.80,19.66
2026-04-08T10:17:00Z,88.47,12.09
2026-04-08T10:18:00Z,92.04,8.66
2026-04-08T10:19:00Z,94.15,8.44
2026-04-08T10:20:00Z,96.87,3.66
2026-04-08T10:21:00Z,98.74,1.34
2026-04-08T10:22:00Z,97.67,1.11
2026-04-08T10:23:00Z,98.91,1.56
2026-04-08T10:24:00Z,97.91,2.03
2026-04-08T10:25:00Z,98.29,1.92
2026-04-08T10:26:00Z,99.00,2.00
2026-04-08T10:27:00Z,98.89,2.00
2026-04-08T10:28:00Z,99.00,1.00
2026-04-08T10:29:00Z,99.00,1.00
2026-04-08T10:30:00Z,99.00,1.00
2026-04-08T10:31:00Z,99.00,1.00
2026-04-08T10:32:00Z,99.00,1.00
