# event_ticker=KXATPMATCH-25AUG15SHEZVE
# final_score=6-2 6-2
# match_winner=Alexander Zverev
# fav_player=Alexander Zverev
# dog_player=Ben Shelton
# kalshi_date=2025-08-15
timestamp,Alexander Zverev,Ben Shelton
2025-08-15T16:30:00Z,58.00,43.00
2025-08-15T16:32:00Z,58.00,43.00
2025-08-15T16:44:00Z,58.00,43.00
2025-08-15T16:54:00Z,58.00,43.00
2025-08-15T16:56:00Z,58.00,43.00
2025-08-15T17:02:00Z,58.00,43.00
2025-08-15T17:08:00Z,58.00,43.00
2025-08-15T17:09:00Z,58.00,43.00
2025-08-15T17:10:00Z,58.00,43.00
2025-08-15T17:12:00Z,58.00,43.00
2025-08-15T17:13:00Z,58.00,43.00
2025-08-15T17:19:00Z,58.00,43.00
2025-08-15T17:20:00Z,58.00,43.00
2025-08-15T17:23:00Z,58.00,43.00
2025-08-15T17:31:00Z,58.00,43.00
2025-08-15T17:32:00Z,58.00,43.00
2025-08-15T17:38:00Z,58.00,43.00
2025-08-15T17:47:00Z,58.00,43.00
2025-08-15T17:49:00Z,58.00,43.00
2025-08-15T17:51:00Z,58.00,43.00
2025-08-15T17:54:00Z,58.00,43.00
2025-08-15T17:55:00Z,58.00,43.00
2025-08-15T17:56:00Z,58.00,43.00
2025-08-15T17:59:00Z,58.00,43.00
2025-08-15T18:05:00Z,58.37,43.00
2025-08-15T18:13:00Z,58.37,43.00
2025-08-15T18:14:00Z,58.37,43.00
2025-08-15T18:23:00Z,58.31,43.00
2025-08-15T18:28:00Z,58.31,43.00
2025-08-15T18:34:00Z,59.00,43.00
2025-08-15T18:36:00Z,59.00,43.00
2025-08-15T18:39:00Z,59.00,43.00
2025-08-15T18:43:00Z,59.00,43.00
2025-08-15T18:46:00Z,59.00,43.00
2025-08-15T18:49:00Z,59.00,43.00
2025-08-15T18:50:00Z,59.00,43.00
2025-08-15T18:54:00Z,59.00,43.00
2025-08-15T19:01:00Z,59.00,43.00
2025-08-15T19:10:00Z,59.00,43.00
2025-08-15T19:25:00Z,59.00,43.00
2025-08-15T19:31:00Z,59.00,43.00
2025-08-15T19:35:00Z,59.00,43.00
2025-08-15T19:36:00Z,59.00,43.00
2025-08-15T19:42:00Z,59.00,43.00
2025-08-15T19:49:00Z,59.00,43.00
2025-08-15T19:50:00Z,59.00,43.00
2025-08-15T20:01:00Z,59.00,43.00
2025-08-15T20:02:00Z,59.00,43.00
2025-08-15T20:06:00Z,59.00,43.00
2025-08-15T20:08:00Z,59.00,43.00
2025-08-15T20:24:00Z,59.00,43.00
2025-08-15T20:37:00Z,59.00,43.00
2025-08-15T20:39:00Z,59.00,43.00
2025-08-15T20:40:00Z,59.00,43.00
2025-08-15T20:42:00Z,58.00,43.00
2025-08-15T20:43:00Z,58.00,43.00
2025-08-15T20:46:00Z,58.00,43.00
2025-08-15T20:49:00Z,58.00,43.00
2025-08-15T20:50:00Z,58.00,43.00
2025-08-15T20:51:00Z,58.00,43.00
2025-08-15T20:53:00Z,58.00,43.00
2025-08-15T20:54:00Z,58.00,43.00
2025-08-15T20:56:00Z,58.00,43.00
2025-08-15T20:58:00Z,58.00,42.54
2025-08-15T21:00:00Z,58.00,43.00
2025-08-15T21:03:00Z,58.00,43.00
2025-08-15T21:04:00Z,58.00,43.66
2025-08-15T21:05:00Z,57.00,42.00
2025-08-15T21:06:00Z,57.00,44.00
2025-08-15T21:08:00Z,57.00,44.00
2025-08-15T21:10:00Z,57.00,43.00
2025-08-15T21:11:00Z,57.00,43.00
2025-08-15T21:15:00Z,57.00,43.00
2025-08-15T21:17:00Z,57.00,42.00
2025-08-15T21:18:00Z,57.00,43.00
2025-08-15T21:23:00Z,57.00,43.00
2025-08-15T21:26:00Z,57.00,43.00
2025-08-15T21:29:00Z,57.00,43.00
2025-08-15T21:32:00Z,57.00,43.43
2025-08-15T21:33:00Z,57.00,44.00
2025-08-15T21:34:00Z,57.83,44.00
2025-08-15T21:35:00Z,58.00,44.00
2025-08-15T21:36:00Z,58.00,44.00
2025-08-15T21:37:00Z,58.00,44.00
2025-08-15T21:38:00Z,58.00,43.00
2025-08-15T21:40:00Z,58.00,43.00
2025-08-15T21:41:00Z,58.00,43.00
2025-08-15T21:42:00Z,57.46,44.02
2025-08-15T21:44:00Z,57.46,44.37
2025-08-15T21:45:00Z,57.86,44.00
2025-08-15T21:46:00Z,57.87,44.45
2025-08-15T21:48:00Z,57.87,43.00
2025-08-15T21:49:00Z,58.00,43.00
2025-08-15T21:50:00Z,57.40,43.91
2025-08-15T21:51:00Z,57.96,44.00
2025-08-15T21:52:00Z,58.00,44.00
2025-08-15T21:53:00Z,58.00,44.00
2025-08-15T21:54:00Z,58.00,44.00
2025-08-15T21:55:00Z,57.00,44.05
2025-08-15T21:57:00Z,57.58,44.85
2025-08-15T21:58:00Z,58.00,44.00
2025-08-15T21:59:00Z,57.00,44.86
2025-08-15T22:00:00Z,57.00,44.60
2025-08-15T22:01:00Z,57.00,44.00
2025-08-15T22:02:00Z,57.00,44.00
2025-08-15T22:03:00Z,57.00,44.00
2025-08-15T22:04:00Z,58.00,44.00
2025-08-15T22:05:00Z,57.71,44.13
2025-08-15T22:06:00Z,58.00,44.00
2025-08-15T22:07:00Z,57.00,44.00
2025-08-15T22:08:00Z,58.00,44.00
2025-08-15T22:10:00Z,56.99,44.00
2025-08-15T22:11:00Z,58.00,44.00
2025-08-15T22:12:00Z,58.00,44.00
2025-08-15T22:13:00Z,58.00,44.00
2025-08-15T22:14:00Z,58.00,44.00
2025-08-15T22:15:00Z,57.76,44.00
2025-08-15T22:16:00Z,58.00,44.00
2025-08-15T22:18:00Z,58.00,44.00
2025-08-15T22:19:00Z,58.00,44.00
2025-08-15T22:20:00Z,57.00,44.00
2025-08-15T22:21:00Z,57.00,44.00
2025-08-15T22:23:00Z,57.00,44.00
2025-08-15T22:24:00Z,57.00,44.00
2025-08-15T22:25:00Z,57.00,44.00
2025-08-15T22:26:00Z,57.00,44.00
2025-08-15T22:28:00Z,58.00,44.00
2025-08-15T22:29:00Z,58.00,44.00
2025-08-15T22:30:00Z,58.00,44.00
2025-08-15T22:31:00Z,58.00,44.00
2025-08-15T22:32:00Z,58.00,44.00
2025-08-15T22:33:00Z,58.00,44.00
2025-08-15T22:34:00Z,58.00,44.00
2025-08-15T22:35:00Z,58.00,44.00
2025-08-15T22:36:00Z,58.00,44.00
2025-08-15T22:38:00Z,58.00,44.00
2025-08-15T22:39:00Z,58.00,44.00
2025-08-15T22:40:00Z,58.00,44.00
2025-08-15T22:41:00Z,58.00,44.00
2025-08-15T22:42:00Z,58.00,44.00
2025-08-15T22:43:00Z,57.82,44.00
2025-08-15T22:44:00Z,58.00,44.00
2025-08-15T22:45:00Z,58.00,44.00
2025-08-15T22:46:00Z,58.00,44.00
2025-08-15T22:49:00Z,58.00,44.00
2025-08-15T22:50:00Z,58.00,44.00
2025-08-15T22:51:00Z,58.00,44.00
2025-08-15T22:52:00Z,58.00,44.00
2025-08-15T22:54:00Z,58.00,44.00
2025-08-15T22:55:00Z,58.00,44.00
2025-08-15T22:56:00Z,58.00,44.00
2025-08-15T22:57:00Z,58.00,44.00
2025-08-15T22:58:00Z,58.00,44.00
2025-08-15T22:59:00Z,58.00,44.00
2025-08-15T23:00:00Z,57.00,43.94
2025-08-15T23:01:00Z,57.00,44.00
2025-08-15T23:02:00Z,57.76,44.00
2025-08-15T23:03:00Z,57.76,44.00
2025-08-15T23:04:00Z,58.00,44.00
2025-08-15T23:05:00Z,58.00,44.00
2025-08-15T23:06:00Z,58.00,44.00
2025-08-15T23:07:00Z,58.00,44.00
2025-08-15T23:08:00Z,58.00,43.90
2025-08-15T23:09:00Z,58.00,44.00
2025-08-15T23:10:00Z,58.00,44.00
2025-08-15T23:11:00Z,58.00,43.99
2025-08-15T23:12:00Z,58.00,43.00
2025-08-15T23:13:00Z,58.00,44.00
2025-08-15T23:14:00Z,57.20,44.00
2025-08-15T23:15:00Z,57.20,44.02
2025-08-15T23:16:00Z,55.00,47.31
2025-08-15T23:17:00Z,55.00,46.77
2025-08-15T23:18:00Z,56.55,47.00
2025-08-15T23:19:00Z,55.09,47.00
2025-08-15T23:20:00Z,55.47,49.38
2025-08-15T23:21:00Z,53.00,48.95
2025-08-15T23:22:00Z,55.00,47.80
2025-08-15T23:23:00Z,55.00,48.49
2025-08-15T23:24:00Z,54.39,48.46
2025-08-15T23:25:00Z,53.00,49.19
2025-08-15T23:26:00Z,54.29,45.00
2025-08-15T23:27:00Z,58.73,40.35
2025-08-15T23:28:00Z,60.09,40.44
2025-08-15T23:29:00Z,72.51,29.23
2025-08-15T23:30:00Z,74.00,28.89
2025-08-15T23:31:00Z,73.00,29.53
2025-08-15T23:32:00Z,73.90,29.78
2025-08-15T23:33:00Z,75.01,28.62
2025-08-15T23:34:00Z,75.16,26.77
2025-08-15T23:35:00Z,77.83,23.76
2025-08-15T23:36:00Z,83.30,17.29
2025-08-15T23:37:00Z,80.88,20.74
2025-08-15T23:38:00Z,80.00,23.19
2025-08-15T23:39:00Z,79.21,21.20
2025-08-15T23:40:00Z,84.56,17.31
2025-08-15T23:41:00Z,87.21,14.83
2025-08-15T23:42:00Z,87.21,15.00
2025-08-15T23:43:00Z,82.64,15.97
2025-08-15T23:44:00Z,88.35,15.81
2025-08-15T23:45:00Z,86.04,15.72
2025-08-15T23:46:00Z,85.89,16.55
2025-08-15T23:47:00Z,85.62,16.00
2025-08-15T23:48:00Z,84.96,15.63
2025-08-15T23:49:00Z,85.89,16.00
2025-08-15T23:50:00Z,85.89,15.97
2025-08-15T23:51:00Z,86.52,17.00
2025-08-15T23:52:00Z,82.01,17.72
2025-08-15T23:53:00Z,86.99,17.75
2025-08-15T23:54:00Z,87.00,17.75
2025-08-15T23:55:00Z,82.02,17.00
2025-08-15T23:56:00Z,83.12,16.81
2025-08-15T23:57:00Z,82.21,17.96
2025-08-15T23:58:00Z,82.21,21.06
2025-08-15T23:59:00Z,83.07,19.27
2025-08-16T00:00:00Z,82.78,18.35
2025-08-16T00:01:00Z,82.40,20.98
2025-08-16T00:02:00Z,80.23,20.56
2025-08-16T00:03:00Z,79.11,21.92
2025-08-16T00:04:00Z,80.48,17.15
2025-08-16T00:05:00Z,81.00,21.59
2025-08-16T00:06:00Z,81.00,22.79
2025-08-16T00:07:00Z,79.45,22.60
2025-08-16T00:08:00Z,72.20,33.52
2025-08-16T00:09:00Z,80.79,24.77
2025-08-16T00:10:00Z,82.02,17.25
2025-08-16T00:11:00Z,86.68,14.40
2025-08-16T00:12:00Z,87.01,12.34
2025-08-16T00:13:00Z,73.15,15.64
2025-08-16T00:14:00Z,84.70,14.99
2025-08-16T00:15:00Z,86.38,10.49
2025-08-16T00:16:00Z,92.55,20.08
2025-08-16T00:17:00Z,94.06,9.82
2025-08-16T00:18:00Z,93.66,8.21
2025-08-16T00:19:00Z,96.06,3.39
2025-08-16T00:20:00Z,98.00,1.71
2025-08-16T00:21:00Z,98.58,2.00
2025-08-16T00:22:00Z,99.00,1.11
2025-08-16T00:23:00Z,99.00,1.00
2025-08-16T00:24:00Z,99.00,1.00
2025-08-16T00:25:00Z,99.00,1.00
2025-08-16T00:26:00Z,99.00,1.00
2025-08-16T00:27:00Z,99.00,1.00
2025-08-16T00:28:00Z,99.00,1.00
2025-08-16T00:29:00Z,99.00,1.00
2025-08-16T00:30:00Z,99.00,1.00
2025-08-16T00:31:00Z,99.00,1.00
2025-08-16T00:33:00Z,99.00,1.00
2025-08-16T00:34:00Z,99.00,1.00
2025-08-16T00:35:00Z,99.00,1.00
